n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2
1486,3,256,4,2,1,1,0,3,2,0.000391,1534
1487,3,256,4,2,1,1,0,4,0,0.002435,1019
1488,3,256,4,2,1,1,0,4,1,0.000332,1816
1489,3,256,4,2,1,1,0,4,2,0.000332,1816
1490,3,256,4,2,1,1,0,5,0,0.004346,1097
1491,3,256,4,2,1,1,0,5,1,0.000399,2223
1492,3,256,4,2,1,1,0,5,2,0.000399,2223
1493,3,256,4,2,1,1,0,6,0,0.004365,1219
1494,3,256,4,2,1,1,0,6,1,0.000388,2427
1495,3,256,4,2,1,1,0,6,2,0.000388,2427
1496,3,256,4,2,1,1,0,7,0,0.004914,1393
1497,3,256,4,2,1,1,0,7,1,0.000379,2662
1498,3,256,4,2,1,1,0,7,2,0.000379,2662
1499,3,256,4,2,1,1,0,8,0,0.002123,1376
1500,3,256,4,2,1,1,0,8,1,0.000375,2990
1501,3,256,4,2,1,1,0,8,2,0.000375,2990
1502,3,256,4,2,1,1,0,9,0,0.002066,1580
1503,3,256,4,2,1,1,0,9,1,0.000422,3477
1504,3,256,4,2,1,1,0,9,2,0.000422,3477
1505,3,256,4,2,1,1,0,10,0,0.004726,1704
1506,3,256,4,2,1,1,0,10,1,0.000383,3568
1507,3,256,4,2,1,1,0,10,2,0.000383,3568
1508,3,256,4,2,1,1,0,11,0,0.002096,1674
1509,3,256,4,2,1,1,0,11,1,0.000475,3904
1510,3,256,4,2,1,1,0,11,2,0.000474,3907
1511,3,256,4,2,1,1,0,12,0,0.002135,1917
1512,3,256,4,2,1,1,0,12,1,0.000485,4300
1513,3,256,4,2,1,1,0,12,2,0.000485,4300
1514,3,256,4,2,1,1,0,13,0,0.004487,1976
1515,3,256,4,2,1,1,0,13,1,0.000394,4602
1516,3,256,4,2,1,1,0,13,2,0.000394,4602
1517,3,256,4,2,1,1,0,14,0,0.004727,2139
1518,3,256,4,2,1,1,0,14,1,0.000403,4928
1519,3,256,4,2,1,1,0,14,2,0.000403,4928
1520,3,256,4,2,1,1,0,15,0,0.00467,2116
1521,3,256,4,2,1,1,0,15,1,0.000424,5222
1522,3,256,4,2,1,1,0,15,2,0.000424,5222
1523,3,256,4,4,1,1,0,1,0,0.002362,952
1524,3,256,4,4,1,1,0,1,1,0.000157,1319
1525,3,256,4,4,1,1,0,1,2,0.000157,1319
1526,3,256,4,4,1,1,0,2,0,0.001489,1160
1527,3,256,4,4,1,1,0,2,1,0.000189,1859
1528,3,256,4,4,1,1,0,2,2,0.000189,1859
1529,3,256,4,4,1,1,0,3,0,0.002314,1383
1530,3,256,4,4,1,1,0,3,1,0.00018,2408
1531,3,256,4,4,1,1,0,3,2,0.00018,2408
1532,3,256,4,4,1,1,0,4,0,0.001144,1512
1533,3,256,4,4,1,1,0,4,1,0.000204,2875
1534,3,256,4,4,1,1,0,4,2,0.000204,2875
1535,3,256,4,4,1,1,0,5,0,0.002428,1811
1536,3,256,4,4,1,1,0,5,1,0.000217,3554
1537,3,256,4,4,1,1,0,5,2,0.000217,3554
1538,3,256,4,4,1,1,0,6,0,0.001142,1880
1539,3,256,4,4,1,1,0,6,1,0.000197,4104
1540,3,256,4,4,1,1,0,6,2,0.000197,4104
1541,3,256,4,4,1,1,0,7,0,0.002114,2279
1542,3,256,4,4,1,1,0,7,1,0.000188,4687
1543,3,256,4,4,1,1,0,7,2,0.000188,4687
1544,3,256,4,4,1,1,0,8,0,0.00094,2225
1545,3,256,4,4,1,1,0,8,1,0.000218,5092
1546,3,256,4,4,1,1,0,8,2,0.000218,5092
1547,3,256,4,4,1,1,0,9,0,0.001121,2376
1548,3,256,4,4,1,1,0,9,1,0.000206,5778
1549,3,256,4,4,1,1,0,9,2,0.000206,5778
1550,3,256,4,4,1,1,0,10,0,0.001054,2609
1551,3,256,4,4,1,1,0,10,1,0.000244,6356
1552,3,256,4,4,1,1,0,10,2,0.000244,6356
1553,3,256,4,4,1,1,0,11,0,0.001036,2834
1554,3,256,4,4,1,1,0,11,1,0.000247,6877
1555,3,256,4,4,1,1,0,11,2,0.000251,6877
1556,3,256,4,4,1,1,0,12,0,0.001025,3137
1557,3,256,4,4,1,1,0,12,1,0.00025,7447
1558,3,256,4,4,1,1,0,12,2,0.00025,7447
1559,3,256,4,4,1,1,0,13,0,0.00242,3320
1560,3,256,4,4,1,1,0,13,1,0.00023,7834
1561,3,256,4,4,1,1,0,13,2,0.00023,7834
1562,3,256,4,4,1,1,0,14,0,0.001003,3533
1563,3,256,4,4,1,1,0,15,0,0.002523,3719
1564,3,256,4,8,1,1,0,1,0,0.001018,1384
1565,3,256,4,8,1,1,0,1,1,0.000109,1893
1566,3,256,4,8,1,1,0,1,2,0.000109,1893
1567,3,256,4,8,1,1,0,2,0,0.001215,1800
1568,3,256,4,8,1,1,0,2,1,0.000122,2973
1569,3,256,4,8,1,1,0,2,2,0.000122,2973
1570,3,256,4,8,1,1,0,3,0,0.000635,2139
1571,3,256,4,8,1,1,0,3,1,0.00011,3871
1572,3,256,4,8,1,1,0,3,2,0.00011,3871
1573,3,256,4,8,1,1,0,4,0,0.000583,2415
1574,3,256,4,8,1,1,0,4,1,0.000106,4878
1575,3,256,4,8,1,1,0,4,2,0.000106,4878
1576,3,256,4,8,1,1,0,5,0,0.000535,2688
1577,3,256,4,8,1,1,0,5,1,0.000128,6043
1578,3,256,4,8,1,1,0,5,2,0.000128,6043
1579,3,256,4,8,1,1,0,6,0,0.000539,3353
1580,3,256,4,8,1,1,0,6,1,0.000132,6758
1581,3,256,4,8,1,1,0,6,2,0.000132,6758
1582,3,256,4,8,1,1,0,7,0,0.000513,3493
1583,3,256,4,8,1,1,0,7,1,0.000122,7622
1584,3,256,4,8,1,1,0,7,2,0.000122,7622
1585,3,256,4,8,1,1,0,8,0,0.000461,3965
1586,3,256,4,8,1,1,0,9,0,0.000538,4297
1587,3,256,4,8,1,1,0,10,0,0.000561,4716
1588,3,256,4,8,1,1,0,11,0,0.001255,5149
1589,3,256,4,8,1,1,0,12,0,0.000459,5460
1590,3,256,4,8,1,1,0,13,0,0.000452,6044
1591,3,256,8,1,1,1,0,1,0,0.004462,141
1592,3,256,8,1,1,1,0,1,1,0.000159,268
1593,3,256,8,1,1,1,0,1,2,0.000159,268
1594,3,256,8,1,1,1,0,2,0,0.004619,197
1595,3,256,8,1,1,1,0,2,1,0.00018,465
1596,3,256,8,1,1,1,0,2,2,0.00018,465
1597,3,256,8,1,1,1,0,3,0,0.005134,273
1598,3,256,8,1,1,1,0,3,1,0.000163,599
1599,3,256,8,1,1,1,0,3,2,0.000163,599
1600,3,256,8,1,1,1,0,4,0,0.002466,295
1601,3,256,8,1,1,1,0,4,1,0.000195,763
1602,3,256,8,1,1,1,0,4,2,0.000195,763
1603,3,256,8,1,1,1,0,5,0,0.004546,392
1604,3,256,8,1,1,1,0,5,1,0.000175,968
1605,3,256,8,1,1,1,0,5,2,0.000175,968
1606,3,256,8,1,1,1,0,6,0,0.004906,465
1607,3,256,8,1,1,1,0,6,1,0.000215,1099
1608,3,256,8,1,1,1,0,6,2,0.000215,1099
1609,3,256,8,1,1,1,0,7,0,0.004837,476
1610,3,256,8,1,1,1,0,7,1,0.000194,1315
1611,3,256,8,1,1,1,0,7,2,0.000194,1315
1612,3,256,8,1,1,1,0,8,0,0.002149,483
1613,3,256,8,1,1,1,0,8,1,0.000175,1452
1614,3,256,8,1,1,1,0,8,2,0.000175,1452
1615,3,256,8,1,1,1,0,9,0,0.002523,570
1616,3,256,8,1,1,1,0,9,1,0.000184,1603
1617,3,256,8,1,1,1,0,9,2,0.000184,1603
1618,3,256,8,1,1,1,0,10,0,0.005449,649
1619,3,256,8,1,1,1,0,10,1,0.000211,1884
1620,3,256,8,1,1,1,0,10,2,0.000211,1884
1621,3,256,8,1,1,1,0,11,0,0.002198,749
1622,3,256,8,1,1,1,0,11,1,0.000219,2149
1623,3,256,8,1,1,1,0,11,2,0.000219,2149
1624,3,256,8,1,1,1,0,12,0,0.002791,789
1625,3,256,8,1,1,1,0,12,1,0.000266,2254
1626,3,256,8,1,1,1,0,12,2,0.000266,2254
1627,3,256,8,1,1,1,0,13,0,0.006375,797
1628,3,256,8,1,1,1,0,13,1,0.000252,2311
1629,3,256,8,1,1,1,0,13,2,0.000252,2311
1630,3,256,8,1,1,1,0,14,0,0.006843,860
1631,3,256,8,1,1,1,0,14,1,0.000271,2565
1632,3,256,8,1,1,1,0,14,2,0.000271,2565
1633,3,256,8,1,1,1,0,15,0,0.006943,973
1634,3,256,8,1,1,1,0,15,1,0.000289,2628
1635,3,256,8,1,1,1,0,15,2,0.000289,2628
1636,3,256,8,2,1,1,0,1,0,0.004453,716
1637,3,256,8,2,1,1,0,1,1,0.00035,921
1638,3,256,8,2,1,1,0,1,2,0.000342,921
1639,3,256,8,2,1,1,0,2,0,0.003079,795
1640,3,256,8,2,1,1,0,2,1,0.000352,1218
1641,3,256,8,2,1,1,0,2,2,0.000352,1218
1642,3,256,8,2,1,1,0,3,0,0.004183,888
1643,3,256,8,2,1,1,0,3,1,0.000399,1568
1644,3,256,8,2,1,1,0,3,2,0.000399,1568
1645,3,256,8,2,1,1,0,4,0,0.002343,958
1646,3,256,8,2,1,1,0,4,1,0.000367,1797
1647,3,256,8,2,1,1,0,4,2,0.000367,1797
1648,3,256,8,2,1,1,0,5,0,0.003903,1125
1649,3,256,8,2,1,1,0,5,1,0.000347,2061
1650,3,256,8,2,1,1,0,5,2,0.000347,2061
1651,3,256,8,2,1,1,0,6,0,0.002085,1139
1652,3,256,8,2,1,1,0,6,1,0.00035,2472
1653,3,256,8,2,1,1,0,6,2,0.000364,2474
1654,3,256,8,2,1,1,0,7,0,0.004479,1384
1655,3,256,8,2,1,1,0,7,1,0.000342,2724
1656,3,256,8,2,1,1,0,7,2,0.000342,2724
1657,3,256,8,2,1,1,0,8,0,0.00197,1328
1658,3,256,8,2,1,1,0,8,1,0.00034,3017
1659,3,256,8,2,1,1,0,8,2,0.00034,3017
1660,3,256,8,2,1,1,0,9,0,0.001834,1520
1661,3,256,8,2,1,1,0,9,1,0.000372,3375
1662,3,256,8,2,1,1,0,9,2,0.000376,3362
1663,3,256,8,2,1,1,0,10,0,0.002371,1624
1664,3,256,8,2,1,1,0,10,1,0.000405,3696
1665,3,256,8,2,1,1,0,10,2,0.000405,3696
1666,3,256,8,2,1,1,0,11,0,0.001863,1662
1667,3,256,8,2,1,1,0,11,1,0.000453,4065
1668,3,256,8,2,1,1,0,11,2,0.000453,4065
1669,3,256,8,2,1,1,0,12,0,0.002013,1923
1670,3,256,8,2,1,1,0,12,1,0.00051,4286
1671,3,256,8,2,1,1,0,12,2,0.00051,4286
1672,3,256,8,2,1,1,0,13,0,0.004908,1922
1673,3,256,8,2,1,1,0,13,1,0.000413,4531
1674,3,256,8,2,1,1,0,13,2,0.000413,4531
1675,3,256,8,2,1,1,0,14,0,0.001919,1971
1676,3,256,8,2,1,1,0,14,1,0.000478,4925
1677,3,256,8,2,1,1,0,14,2,0.000478,4925
1678,3,256,8,2,1,1,0,15,0,0.004784,2216
1679,3,256,8,2,1,1,0,15,1,0.000398,5299
1680,3,256,8,2,1,1,0,15,2,0.000398,5299
1681,3,256,8,4,1,1,0,1,0,0.002278,991
1682,3,256,8,4,1,1,0,1,1,0.000193,1286
1683,3,256,8,4,1,1,0,1,2,0.000193,1286
1684,3,256,8,4,1,1,0,2,0,0.001998,1223
1685,3,256,8,4,1,1,0,2,1,0.000246,1903
1686,3,256,8,4,1,1,0,2,2,0.000246,1903
1687,3,256,8,4,1,1,0,3,0,0.001288,1346
1688,3,256,8,4,1,1,0,3,1,0.000251,2335
1689,3,256,8,4,1,1,0,3,2,0.000251,2335
1690,3,256,8,4,1,1,0,4,0,0.001291,1525
1691,3,256,8,4,1,1,0,4,1,0.00025,2926
1692,3,256,8,4,1,1,0,4,2,0.00025,2926
1693,3,256,8,4,1,1,0,5,0,0.001268,1650
1694,3,256,8,4,1,1,0,5,1,0.00019,3520
1695,3,256,8,4,1,1,0,5,2,0.00019,3520
1696,3,256,8,4,1,1,0,6,0,0.001131,1881
1697,3,256,8,4,1,1,0,6,1,0.000236,4140
1698,3,256,8,4,1,1,0,6,2,0.000236,4140
1699,3,256,8,4,1,1,0,7,0,0.001162,2029
1700,3,256,8,4,1,1,0,7,1,0.000232,4594
1701,3,256,8,4,1,1,0,7,2,0.000232,4594
1702,3,256,8,4,1,1,0,8,0,0.001157,2272
1703,3,256,8,4,1,1,0,8,1,0.000219,5233
1704,3,256,8,4,1,1,0,8,2,0.000219,5233
1705,3,256,8,4,1,1,0,9,0,0.001029,2441
1706,3,256,8,4,1,1,0,9,1,0.000246,5458
1707,3,256,8,4,1,1,0,9,2,0.000246,5458
1708,3,256,8,4,1,1,0,10,0,0.001197,2604
1709,3,256,8,4,1,1,0,10,1,0.00027,6096
1710,3,256,8,4,1,1,0,10,2,0.00027,6096
1711,3,256,8,4,1,1,0,11,0,0.002434,2908
1712,3,256,8,4,1,1,0,11,1,0.000226,6787
1713,3,256,8,4,1,1,0,11,2,0.000226,6787
1714,3,256,8,4,1,1,0,12,0,0.001037,3213
1715,3,256,8,4,1,1,0,13,0,0.001203,3453
1716,3,256,8,4,1,1,0,13,1,0.000274,7930
1717,3,256,8,4,1,1,0,13,2,0.000274,7930
1718,3,256,8,4,1,1,0,14,0,0.001045,3431
1719,3,256,8,4,1,1,0,14,2,0.000282,8455
1720,3,256,8,4,1,1,0,15,0,0.001045,3701
1721,3,256,8,8,1,1,0,1,0,0.000972,1330
1722,3,256,8,8,1,1,0,1,1,0.000117,1858
1723,3,256,8,8,1,1,0,1,2,0.000116,1857
1724,3,256,8,8,1,1,0,2,0,0.000759,1730
1725,3,256,8,8,1,1,0,2,1,0.000109,2965
1726,3,256,8,8,1,1,0,2,2,0.000109,2965
1727,3,256,8,8,1,1,0,3,0,0.000586,2085
1728,3,256,8,8,1,1,0,3,1,0.000115,3741
1729,3,256,8,8,1,1,0,3,2,0.000115,3741
1730,3,256,8,8,1,1,0,4,0,0.000641,2415
1731,3,256,8,8,1,1,0,4,1,0.000133,4859
1732,3,256,8,8,1,1,0,4,2,0.000133,4859
1733,3,256,8,8,1,1,0,5,0,0.000567,2667
1734,3,256,8,8,1,1,0,5,1,0.00013,5858
1735,3,256,8,8,1,1,0,5,2,0.00013,5858
1736,3,256,8,8,1,1,0,6,0,0.000619,3180
1737,3,256,8,8,1,1,0,6,1,0.000127,6907
1738,3,256,8,8,1,1,0,6,2,0.000127,6907
1739,3,256,8,8,1,1,0,7,0,0.000575,3592
1740,3,256,8,8,1,1,0,7,1,0.000125,7712
1741,3,256,8,8,1,1,0,7,2,0.000125,7712
1742,3,256,8,8,1,1,0,8,0,0.000485,3737
1743,3,256,8,8,1,1,0,8,1,0.000126,8499
1744,3,256,8,8,1,1,0,8,2,0.000126,8499
1745,3,256,8,8,1,1,0,9,0,0.000573,4311
1746,3,256,8,8,1,1,0,10,0,0.000535,4658
1747,3,256,8,8,1,1,0,11,0,0.001227,4995
1748,3,256,8,8,1,1,0,12,0,0.000583,5773
1749,3,256,8,8,1,1,0,13,0,0.000527,5889
1750,3,256,8,8,1,1,0,14,0,0.000556,5996
1751,4,256,1,1,1,1,0,1,0,0.000165,72
1752,4,256,1,1,1,1,0,1,1,0.000112,77
1753,4,256,1,1,1,1,0,1,2,0.000112,77
1754,4,256,1,1,1,1,0,2,0,0.000138,71
1755,4,256,1,1,1,1,0,2,1,0.000114,81
1756,4,256,1,1,1,1,0,2,2,0.000114,81
1757,4,256,1,1,1,1,0,3,0,0.000128,91
1758,4,256,1,1,1,1,0,3,1,0.000111,128
1759,4,256,1,1,1,1,0,3,2,0.000111,128
1760,4,256,1,1,1,1,0,4,0,0.000125,87
1761,4,256,1,1,1,1,0,4,1,0.000116,96
1762,4,256,1,1,1,1,0,4,2,0.000116,96
1763,4,256,1,1,1,1,0,5,0,0.00014,109
1764,4,256,1,1,1,1,0,5,1,0.000163,160
1765,4,256,1,1,1,1,0,5,2,0.000163,160
1766,4,256,1,1,1,1,0,6,0,0.000122,127
1767,4,256,1,1,1,1,0,6,1,0.000114,143
1768,4,256,1,1,1,1,0,6,2,0.000114,143
1769,4,256,1,1,1,1,0,7,0,0.00012,170
1770,4,256,1,1,1,1,0,7,1,0.000131,201
1771,4,256,1,1,1,1,0,7,2,0.000131,201
1772,4,256,1,1,1,1,0,8,0,0.000121,109
1773,4,256,1,1,1,1,0,8,1,0.000118,152
1774,4,256,1,1,1,1,0,8,2,0.000118,152
1775,4,256,1,1,1,1,0,9,0,0.000171,169
1776,4,256,1,1,1,1,0,9,1,0.000136,268
1777,4,256,1,1,1,1,0,9,2,0.000136,268
1778,4,256,1,1,1,1,0,10,0,0.000154,198
1779,4,256,1,1,1,1,0,10,1,0.000157,259
1780,4,256,1,1,1,1,0,10,2,0.000157,259
1781,4,256,1,1,1,1,0,11,0,0.000134,250
1782,4,256,1,1,1,1,0,11,1,0.00013,307
1783,4,256,1,1,1,1,0,11,2,0.00013,307
1784,4,256,1,1,1,1,0,12,0,0.000144,225
1785,4,256,1,1,1,1,0,12,1,0.000161,311
1786,4,256,1,1,1,1,0,12,2,0.000161,311
1787,4,256,1,1,1,1,0,13,0,0.000153,268
1788,4,256,1,1,1,1,0,13,1,0.000153,349
1789,4,256,1,1,1,1,0,13,2,0.000153,349
1790,4,256,1,1,1,1,0,14,0,0.000176,253
1791,4,256,1,1,1,1,0,14,1,0.000151,375
1792,4,256,1,1,1,1,0,14,2,0.000151,375
1793,4,256,1,1,1,1,0,15,0,0.000188,342
1794,4,256,1,1,1,1,0,15,1,0.000151,436
1795,4,256,1,1,1,1,0,15,2,0.000147,432
1796,4,256,1,2,1,1,0,1,0,0.000134,198
1797,4,256,1,2,1,1,0,1,1,0.000104,190
1798,4,256,1,2,1,1,0,1,2,0.000104,190
1799,4,256,1,2,1,1,0,2,0,0.00012,198
1800,4,256,1,2,1,1,0,2,1,9.9E-05,195
1801,4,256,1,2,1,1,0,2,2,9.9E-05,195
1802,4,256,1,2,1,1,0,3,0,0.000116,231
1803,4,256,1,2,1,1,0,3,1,0.00011,297
1804,4,256,1,2,1,1,0,3,2,0.00011,297
1805,4,256,1,2,1,1,0,4,0,0.000111,203
1806,4,256,1,2,1,1,0,4,1,1E-04,253
1807,4,256,1,2,1,1,0,4,2,1E-04,253
1808,4,256,1,2,1,1,0,5,0,0.000111,293
1809,4,256,1,2,1,1,0,5,1,0.000106,381
1810,4,256,1,2,1,1,0,5,2,0.000106,381
1811,4,256,1,2,1,1,0,6,0,0.00011,302
1812,4,256,1,2,1,1,0,6,1,0.000105,381
1813,4,256,1,2,1,1,0,6,2,0.000105,381
1814,4,256,1,2,1,1,0,7,0,0.000115,415
1815,4,256,1,2,1,1,0,7,1,0.000117,457
1816,4,256,1,2,1,1,0,7,2,0.000117,457
1817,4,256,1,2,1,1,0,8,0,0.000106,293
1818,4,256,1,2,1,1,0,8,1,0.000106,330
1819,4,256,1,2,1,1,0,8,2,0.000106,330
1820,4,256,1,2,1,1,0,9,0,0.00011,476
1821,4,256,1,2,1,1,0,9,1,0.000101,579
1822,4,256,1,2,1,1,0,9,2,0.000101,579
1823,4,256,1,2,1,1,0,10,0,0.000112,447
1824,4,256,1,2,1,1,0,10,1,0.000106,596
1825,4,256,1,2,1,1,0,10,2,0.000106,596
1826,4,256,1,2,1,1,0,11,0,0.000121,591
1827,4,256,1,2,1,1,0,11,1,0.000106,648
1828,4,256,1,2,1,1,0,11,2,0.000106,648
1829,4,256,1,2,1,1,0,12,0,0.000122,489
1830,4,256,1,2,1,1,0,12,1,0.000107,655
1831,4,256,1,2,1,1,0,12,2,0.000107,655
1832,4,256,1,2,1,1,0,13,0,0.000129,628
1833,4,256,1,2,1,1,0,13,1,0.000108,794
1834,4,256,1,2,1,1,0,13,2,0.000108,794
1835,4,256,1,2,1,1,0,14,0,0.000131,571
1836,4,256,1,2,1,1,0,14,1,0.000109,811
1837,4,256,1,2,1,1,0,14,2,0.000109,811
1838,4,256,1,2,1,1,0,15,0,0.000118,756
1839,4,256,1,2,1,1,0,15,1,0.00014,860
1840,4,256,1,2,1,1,0,15,2,0.000129,863
1841,4,256,1,4,1,1,0,1,0,8.6E-05,385
1842,4,256,1,4,1,1,0,1,1,6.2E-05,382
1843,4,256,1,4,1,1,0,1,2,6.2E-05,382
1844,4,256,1,4,1,1,0,2,0,8E-05,387
1845,4,256,1,4,1,1,0,2,1,6.2E-05,425
1846,4,256,1,4,1,1,0,2,2,6.2E-05,425
1847,4,256,1,4,1,1,0,3,0,7.3E-05,462
1848,4,256,1,4,1,1,0,3,1,6.9E-05,561
1849,4,256,1,4,1,1,0,3,2,6.9E-05,561
1850,4,256,1,4,1,1,0,4,0,8.2E-05,447
1851,4,256,1,4,1,1,0,4,1,6.6E-05,551
1852,4,256,1,4,1,1,0,4,2,6.6E-05,551
1853,4,256,1,4,1,1,0,5,0,7.7E-05,674
1854,4,256,1,4,1,1,0,5,1,7.7E-05,721
1855,4,256,1,4,1,1,0,5,2,7.8E-05,725
1856,4,256,1,4,1,1,0,6,0,7.9E-05,561
1857,4,256,1,4,1,1,0,6,1,6.9E-05,701
1858,4,256,1,4,1,1,0,6,2,6.7E-05,704
1859,4,256,1,4,1,1,0,7,0,6.9E-05,778
1860,4,256,1,4,1,1,0,7,1,6.9E-05,926
1861,4,256,1,4,1,1,0,7,2,6.9E-05,926
1862,4,256,1,4,1,1,0,8,0,7.8E-05,584
1863,4,256,1,4,1,1,0,8,1,6.8E-05,706
1864,4,256,1,4,1,1,0,8,2,7E-05,704
1865,4,256,1,4,1,1,0,9,0,7E-05,928
1866,4,256,1,4,1,1,0,9,1,6.6E-05,1008
1867,4,256,1,4,1,1,0,9,2,6.6E-05,1008
1868,4,256,1,4,1,1,0,10,0,6.6E-05,890
1869,4,256,1,4,1,1,0,10,1,6.8E-05,1117
1870,4,256,1,4,1,1,0,10,2,6.8E-05,1117
1871,4,256,1,4,1,1,0,11,0,7.2E-05,1093
1872,4,256,1,4,1,1,0,11,1,7.5E-05,1283
1873,4,256,1,4,1,1,0,11,2,7.3E-05,1278
1874,4,256,1,4,1,1,0,12,0,7.2E-05,962
1875,4,256,1,4,1,1,0,12,1,7.1E-05,1281
1876,4,256,1,4,1,1,0,12,2,7.1E-05,1281
1877,4,256,1,4,1,1,0,13,0,7.5E-05,1138
1878,4,256,1,4,1,1,0,13,1,7.6E-05,1542
1879,4,256,1,4,1,1,0,13,2,7.6E-05,1542
1880,4,256,1,4,1,1,0,14,0,7E-05,1064
1881,4,256,1,4,1,1,0,14,1,7.5E-05,1630
1882,4,256,1,4,1,1,0,14,2,7.5E-05,1630
1883,4,256,1,4,1,1,0,15,0,7.5E-05,1339
1884,4,256,1,4,1,1,0,15,1,8E-05,1696
1885,4,256,1,4,1,1,0,15,2,8E-05,1696
1886,4,256,1,8,1,1,0,1,0,5.9E-05,783
1887,4,256,1,8,1,1,0,1,1,4.8E-05,787
1888,4,256,1,8,1,1,0,1,2,4.8E-05,787
1889,4,256,1,8,1,1,0,2,0,5.5E-05,769
1890,4,256,1,8,1,1,0,2,1,5.1E-05,867
1891,4,256,1,8,1,1,0,2,2,5.1E-05,867
1892,4,256,1,8,1,1,0,3,0,5.6E-05,915
1893,4,256,1,8,1,1,0,3,1,4.6E-05,1124
1894,4,256,1,8,1,1,0,3,2,4.6E-05,1124
1895,4,256,1,8,1,1,0,4,0,6.1E-05,826
1896,4,256,1,8,1,1,0,4,1,4.8E-05,985
1897,4,256,1,8,1,1,0,4,2,4.9E-05,984
1898,4,256,1,8,1,1,0,5,0,6.7E-05,1135
1899,4,256,1,8,1,1,0,5,1,5E-05,1310
1900,4,256,1,8,1,1,0,5,2,5E-05,1310
1901,4,256,1,8,1,1,0,6,0,5E-05,1023
1902,4,256,1,8,1,1,0,6,1,5.2E-05,1244
1903,4,256,1,8,1,1,0,6,2,5.2E-05,1244
1904,4,256,1,8,1,1,0,7,0,5E-05,1485
1905,4,256,1,8,1,1,0,7,1,4.7E-05,1617
1906,4,256,1,8,1,1,0,7,2,4.7E-05,1617
1907,4,256,1,8,1,1,0,8,0,5.6E-05,1079
1908,4,256,1,8,1,1,0,8,1,4.7E-05,1335
1909,4,256,1,8,1,1,0,8,2,4.7E-05,1335
1910,4,256,1,8,1,1,0,9,0,5.2E-05,1632
1911,4,256,1,8,1,1,0,9,1,4.8E-05,2139
1912,4,256,1,8,1,1,0,9,2,4.8E-05,2139
1913,4,256,1,8,1,1,0,10,0,5.4E-05,1676
1914,4,256,1,8,1,1,0,10,1,4.8E-05,2143
1915,4,256,1,8,1,1,0,10,2,5.5E-05,2141
1916,4,256,1,8,1,1,0,11,0,5E-05,1988
1917,4,256,1,8,1,1,0,11,1,4.9E-05,2463
1918,4,256,1,8,1,1,0,11,2,4.9E-05,2463
1919,4,256,1,8,1,1,0,12,0,4.9E-05,1697
1920,4,256,1,8,1,1,0,12,1,5.2E-05,2441
1921,4,256,1,8,1,1,0,12,2,5.1E-05,2445
1922,4,256,1,8,1,1,0,13,0,5.5E-05,2299
1923,4,256,1,8,1,1,0,13,1,5E-05,2892
1924,4,256,1,8,1,1,0,13,2,5E-05,2892
1925,4,256,1,8,1,1,0,14,0,5.6E-05,2088
1926,4,256,1,8,1,1,0,14,1,5E-05,2872
1927,4,256,1,8,1,1,0,14,2,5E-05,2872
1928,4,256,1,8,1,1,0,15,0,5.4E-05,2445
1929,4,256,1,8,1,1,0,15,1,5.2E-05,3271
1930,4,256,1,8,1,1,0,15,2,5.2E-05,3271
1931,4,256,2,1,1,1,0,1,0,0.0007,91
1932,4,256,2,1,1,1,0,1,1,0.000448,97
1933,4,256,2,1,1,1,0,1,2,0.000448,97
1934,4,256,2,1,1,1,0,2,0,0.000718,110
1935,4,256,2,1,1,1,0,2,1,0.000446,117
1936,4,256,2,1,1,1,0,2,2,0.000446,117
1937,4,256,2,1,1,1,0,3,0,0.000709,141
1938,4,256,2,1,1,1,0,3,1,0.000461,160
1939,4,256,2,1,1,1,0,3,2,0.000461,160
1940,4,256,2,1,1,1,0,4,0,0.000671,172
1941,4,256,2,1,1,1,0,4,1,0.000443,172
1942,4,256,2,1,1,1,0,4,2,0.000465,169
1943,4,256,2,1,1,1,0,5,0,0.00074,206
1944,4,256,2,1,1,1,0,5,1,0.000438,211
1945,4,256,2,1,1,1,0,5,2,0.000438,211
1946,4,256,2,1,1,1,0,6,0,0.000818,204
1947,4,256,2,1,1,1,0,6,1,0.000482,244
1948,4,256,2,1,1,1,0,6,2,0.000482,244
1949,4,256,2,1,1,1,0,7,0,0.000754,252
1950,4,256,2,1,1,1,0,7,1,0.000592,277
1951,4,256,2,1,1,1,0,7,2,0.000592,277
1952,4,256,2,1,1,1,0,8,0,0.000973,235
1953,4,256,2,1,1,1,0,8,1,0.000538,264
1954,4,256,2,1,1,1,0,8,2,0.000538,264
1955,4,256,2,1,1,1,0,9,0,0.001005,306
1956,4,256,2,1,1,1,0,9,1,0.000601,351
1957,4,256,2,1,1,1,0,9,2,0.000601,351
1958,4,256,2,1,1,1,0,10,0,0.000863,316
1959,4,256,2,1,1,1,0,10,1,0.000663,359
1960,4,256,2,1,1,1,0,10,2,0.000663,359
1961,4,256,2,1,1,1,0,11,0,0.001137,339
1962,4,256,2,1,1,1,0,11,1,0.000613,385
1963,4,256,2,1,1,1,0,11,2,0.000613,385
1964,4,256,2,1,1,1,0,12,0,0.001015,353
