n,KNOB_MAT_SIZE,KNOB_UNROLL_FACTOR1,KNOB_UNROLL_FACTOR2,KNOB_UNROLL_FACTOR3,KNOB_SUBDIM_X,KNOB_SUBDIM_Y,B,KNOB_DATA_BLOCK,obj1,obj2,lut,ff,dsp,bram
7682,1024,8,1,8,2,1,0,256,0.000158,89,269,79,1,0
7683,1024,8,1,8,2,1,0,128,0.000263,232,623,95,1,0
7686,1024,8,1,8,2,2,0,1024,0.000162,35,144,73,1,0
7687,1024,8,1,8,2,2,0,512,0.000207,60,224,75,1,0
7688,1024,8,1,8,2,2,0,256,0.000158,89,269,79,1,0
7689,1024,8,1,8,2,2,0,128,0.000263,232,623,95,1,0
7692,1024,8,1,8,2,4,0,1024,0.000162,35,144,73,1,0
7693,1024,8,1,8,2,4,0,512,0.000207,60,224,75,1,0
7694,1024,8,1,8,2,4,0,256,0.000158,89,269,79,1,0
7695,1024,8,1,8,2,4,0,128,0.000263,232,623,95,1,0
7698,1024,8,1,8,2,8,0,1024,0.000162,35,144,73,1,0
7699,1024,8,1,8,2,8,0,512,0.000207,60,224,75,1,0
7700,1024,8,1,8,2,8,0,256,0.000158,89,269,79,1,0
7701,1024,8,1,8,2,8,0,128,0.000263,232,623,95,1,0
7704,1024,8,1,8,2,16,0,1024,0.000162,35,144,73,1,0
7705,1024,8,1,8,2,16,0,512,0.000207,60,224,75,1,0
7706,1024,8,1,8,2,16,0,256,0.000158,89,269,79,1,0
7707,1024,8,1,8,2,16,0,128,0.000263,232,623,95,1,0
7710,1024,8,1,8,4,1,0,1024,0.000193,40,169,87,1,0
7711,1024,8,1,8,4,1,0,512,0.000193,57,237,89,1,0
7712,1024,8,1,8,4,1,0,256,0.000216,95,351,93,1,0
7713,1024,8,1,8,4,1,0,128,0.000186,145,570,112,1,0
7716,1024,8,1,8,4,2,0,1024,0.000193,40,169,87,1,0
7717,1024,8,1,8,4,2,0,512,0.000193,57,237,89,1,0
7718,1024,8,1,8,4,2,0,256,0.000216,95,351,93,1,0
7719,1024,8,1,8,4,2,0,128,0.000186,145,570,112,1,0
7722,1024,8,1,8,4,4,0,1024,0.000193,40,169,87,1,0
7723,1024,8,1,8,4,4,0,512,0.000193,57,237,89,1,0
7724,1024,8,1,8,4,4,0,256,0.000216,95,351,93,1,0
7725,1024,8,1,8,4,4,0,128,0.000186,145,570,112,1,0
7728,1024,8,1,8,4,8,0,1024,0.000193,40,169,87,1,0
7729,1024,8,1,8,4,8,0,512,0.000193,57,237,89,1,0
7730,1024,8,1,8,4,8,0,256,0.000216,95,351,93,1,0
7731,1024,8,1,8,4,8,0,128,0.000186,145,570,112,1,0
7734,1024,8,1,8,4,16,0,1024,0.000193,40,169,87,1,0
7735,1024,8,1,8,4,16,0,512,0.000193,57,237,89,1,0
7736,1024,8,1,8,4,16,0,256,0.000216,95,351,93,1,0
7737,1024,8,1,8,4,16,0,128,0.000186,145,570,112,1,0
7740,1024,8,1,8,8,1,0,1024,0.000094,32,155,25,1,0
7741,1024,8,1,8,8,1,0,512,0.000129,63,251,27,1,0
7742,1024,8,1,8,8,1,0,256,0.000115,90,365,31,1,0
7743,1024,8,1,8,8,1,0,128,0.000127,141,576,44,1,0
7746,1024,8,1,8,8,2,0,1024,0.000094,32,155,25,1,0
7747,1024,8,1,8,8,2,0,512,0.000129,63,251,27,1,0
7748,1024,8,1,8,8,2,0,256,0.000115,90,365,31,1,0
7749,1024,8,1,8,8,2,0,128,0.000127,141,576,44,1,0
7752,1024,8,1,8,8,4,0,1024,0.000094,32,155,25,1,0
7753,1024,8,1,8,8,4,0,512,0.000129,63,251,27,1,0
7754,1024,8,1,8,8,4,0,256,0.000115,90,365,31,1,0
7755,1024,8,1,8,8,4,0,128,0.000127,141,576,44,1,0
7758,1024,8,1,8,8,8,0,1024,0.000094,32,155,25,1,0
7759,1024,8,1,8,8,8,0,512,0.000129,63,251,27,1,0
7760,1024,8,1,8,8,8,0,256,0.000115,90,365,31,1,0
7761,1024,8,1,8,8,8,0,128,0.000127,141,576,44,1,0
7764,1024,8,1,8,8,16,0,1024,0.000094,32,155,25,1,0
7765,1024,8,1,8,8,16,0,512,0.000129,63,251,27,1,0
7766,1024,8,1,8,8,16,0,256,0.000115,90,365,31,1,0
7767,1024,8,1,8,8,16,0,128,0.000127,141,576,44,1,0
7770,1024,8,1,8,16,1,0,1024,0.000134,40,181,30,1,0
7771,1024,8,1,8,16,1,0,512,0.000093,71,275,32,1,0
7772,1024,8,1,8,16,1,0,256,0.000142,146,515,36,1,0
7773,1024,8,1,8,16,1,0,128,0.000207,183,781,49,1,0
7776,1024,8,1,8,16,2,0,1024,0.000134,40,181,30,1,0
7777,1024,8,1,8,16,2,0,512,0.000093,71,275,32,1,0
7778,1024,8,1,8,16,2,0,256,0.000142,146,515,36,1,0
7779,1024,8,1,8,16,2,0,128,0.000207,183,781,49,1,0
7783,1024,8,1,8,16,4,0,512,0.000093,71,275,32,1,0
7784,1024,8,1,8,16,4,0,256,0.000142,146,515,36,1,0
7785,1024,8,1,8,16,4,0,128,0.000207,183,781,49,1,0
7788,1024,8,1,8,16,8,0,1024,0.000134,40,181,30,1,0
7789,1024,8,1,8,16,8,0,512,0.000093,71,275,32,1,0
7790,1024,8,1,8,16,8,0,256,0.000142,146,515,36,1,0
7791,1024,8,1,8,16,8,0,128,0.000207,183,781,49,1,0
7794,1024,8,1,8,16,16,0,1024,0.000134,40,181,30,1,0
7795,1024,8,1,8,16,16,0,512,0.000093,71,275,32,1,0
7796,1024,8,1,8,16,16,0,256,0.000142,146,515,36,1,0
7797,1024,8,1,8,16,16,0,128,0.000207,183,781,49,1,0
7800,1024,8,2,1,1,1,0,1024,0.000251,28,121,40,1,0
7801,1024,8,2,1,1,1,0,512,0.000240,39,158,42,1,0
7802,1024,8,2,1,1,1,0,256,0.000175,76,248,46,1,0
7803,1024,8,2,1,1,1,0,128,0.000341,234,588,69,1,0
7806,1024,8,2,1,1,2,0,1024,0.000251,28,121,40,1,0
7807,1024,8,2,1,1,2,0,512,0.000240,39,158,42,1,0
7808,1024,8,2,1,1,2,0,256,0.000175,76,248,46,1,0
7809,1024,8,2,1,1,2,0,128,0.000341,234,588,69,1,0
7812,1024,8,2,1,1,4,0,1024,0.000251,28,121,40,1,0
7813,1024,8,2,1,1,4,0,512,0.000240,39,158,42,1,0
7814,1024,8,2,1,1,4,0,256,0.000175,76,248,46,1,0
7815,1024,8,2,1,1,4,0,128,0.000341,234,588,69,1,0
7818,1024,8,2,1,1,8,0,1024,0.000251,28,121,40,1,0
7819,1024,8,2,1,1,8,0,512,0.000240,39,158,42,1,0
7820,1024,8,2,1,1,8,0,256,0.000175,76,248,46,1,0
7821,1024,8,2,1,1,8,0,128,0.000341,234,588,69,1,0
7824,1024,8,2,1,1,16,0,1024,0.000251,28,121,40,1,0
7825,1024,8,2,1,1,16,0,512,0.000240,39,158,42,1,0
7826,1024,8,2,1,1,16,0,256,0.000175,76,248,46,1,0
7827,1024,8,2,1,1,16,0,128,0.000341,234,588,69,1,0
7830,1024,8,2,1,2,1,0,1024,0.000152,27,140,26,1,0
7831,1024,8,2,1,2,1,0,512,0.000131,63,170,31,1,0
7832,1024,8,2,1,2,1,0,256,0.000130,95,270,26,1,0
7833,1024,8,2,1,2,1,0,128,0.000205,153,455,36,1,0
7836,1024,8,2,1,2,2,0,1024,0.000152,27,140,26,1,0
7837,1024,8,2,1,2,2,0,512,0.000131,63,170,31,1,0
7838,1024,8,2,1,2,2,0,256,0.000130,95,270,26,1,0
7839,1024,8,2,1,2,2,0,128,0.000205,153,455,36,1,0
7842,1024,8,2,1,2,4,0,1024,0.000152,27,140,26,1,0
7843,1024,8,2,1,2,4,0,512,0.000131,63,170,31,1,0
7844,1024,8,2,1,2,4,0,256,0.000130,95,270,26,1,0
7845,1024,8,2,1,2,4,0,128,0.000205,153,455,36,1,0
7848,1024,8,2,1,2,8,0,1024,0.000152,27,140,26,1,0
7849,1024,8,2,1,2,8,0,512,0.000131,63,170,31,1,0
7850,1024,8,2,1,2,8,0,256,0.000130,95,270,26,1,0
7851,1024,8,2,1,2,8,0,128,0.000205,153,455,36,1,0
7855,1024,8,2,1,2,16,0,512,0.000131,63,170,31,1,0
7856,1024,8,2,1,2,16,0,256,0.000130,95,270,26,1,0
7857,1024,8,2,1,2,16,0,128,0.000205,153,455,36,1,0
7860,1024,8,2,1,4,1,0,1024,0.000108,35,151,27,1,0
7861,1024,8,2,1,4,1,0,512,0.000107,61,217,29,1,0
7862,1024,8,2,1,4,1,0,256,0.000134,103,287,33,1,0
7863,1024,8,2,1,4,1,0,128,0.000148,182,440,51,1,0
7866,1024,8,2,1,4,2,0,1024,0.000108,35,151,27,1,0
7867,1024,8,2,1,4,2,0,512,0.000107,61,217,29,1,0
7868,1024,8,2,1,4,2,0,256,0.000134,103,287,33,1,0
7869,1024,8,2,1,4,2,0,128,0.000148,182,440,51,1,0
7872,1024,8,2,1,4,4,0,1024,0.000108,35,151,27,1,0
7873,1024,8,2,1,4,4,0,512,0.000107,61,217,29,1,0
7874,1024,8,2,1,4,4,0,256,0.000134,103,287,33,1,0
7875,1024,8,2,1,4,4,0,128,0.000148,182,440,51,1,0
7878,1024,8,2,1,4,8,0,1024,0.000108,35,151,27,1,0
7879,1024,8,2,1,4,8,0,512,0.000107,61,217,29,1,0
7880,1024,8,2,1,4,8,0,256,0.000134,103,287,33,1,0
7881,1024,8,2,1,4,8,0,128,0.000148,182,440,51,1,0
7884,1024,8,2,1,4,16,0,1024,0.000108,35,151,27,1,0
7885,1024,8,2,1,4,16,0,512,0.000107,61,217,29,1,0
7886,1024,8,2,1,4,16,0,256,0.000134,103,287,33,1,0
7887,1024,8,2,1,4,16,0,128,0.000148,182,440,51,1,0
7890,1024,8,2,1,8,1,0,1024,0.000142,28,149,48,1,0
7891,1024,8,2,1,8,1,0,512,0.000102,55,185,50,1,0
7892,1024,8,2,1,8,1,0,256,0.000112,93,321,54,1,0
7893,1024,8,2,1,8,1,0,128,0.000110,119,419,76,1,0
7896,1024,8,2,1,8,2,0,1024,0.000142,28,149,48,1,0
7897,1024,8,2,1,8,2,0,512,0.000102,55,185,50,1,0
7898,1024,8,2,1,8,2,0,256,0.000112,93,321,54,1,0
7899,1024,8,2,1,8,2,0,128,0.000110,119,419,76,1,0
7902,1024,8,2,1,8,4,0,1024,0.000142,28,149,48,1,0
7903,1024,8,2,1,8,4,0,512,0.000102,55,185,50,1,0
7904,1024,8,2,1,8,4,0,256,0.000112,93,321,54,1,0
7905,1024,8,2,1,8,4,0,128,0.000110,119,419,76,1,0
7908,1024,8,2,1,8,8,0,1024,0.000142,28,149,48,1,0
7909,1024,8,2,1,8,8,0,512,0.000102,55,185,50,1,0
7910,1024,8,2,1,8,8,0,256,0.000112,93,321,54,1,0
7911,1024,8,2,1,8,8,0,128,0.000110,119,419,76,1,0
7914,1024,8,2,1,8,16,0,1024,0.000142,28,149,48,1,0
7915,1024,8,2,1,8,16,0,512,0.000102,55,185,50,1,0
7916,1024,8,2,1,8,16,0,256,0.000112,93,321,54,1,0
7917,1024,8,2,1,8,16,0,128,0.000110,119,419,76,1,0
7920,1024,8,2,1,16,1,0,1024,0.000102,38,190,60,1,0
7921,1024,8,2,1,16,1,0,512,0.000149,52,244,62,1,0
7922,1024,8,2,1,16,1,0,256,0.000105,91,341,66,1,0
7923,1024,8,2,1,16,1,0,128,0.000136,152,618,86,1,0
7926,1024,8,2,1,16,2,0,1024,0.000102,38,190,60,1,0
7927,1024,8,2,1,16,2,0,512,0.000149,52,244,62,1,0
7928,1024,8,2,1,16,2,0,256,0.000105,91,341,66,1,0
7929,1024,8,2,1,16,2,0,128,0.000136,152,618,86,1,0
7932,1024,8,2,1,16,4,0,1024,0.000102,38,190,60,1,0
7933,1024,8,2,1,16,4,0,512,0.000149,52,244,62,1,0
7934,1024,8,2,1,16,4,0,256,0.000105,91,341,66,1,0
7935,1024,8,2,1,16,4,0,128,0.000136,152,618,86,1,0
7938,1024,8,2,1,16,8,0,1024,0.000102,38,190,60,1,0
7939,1024,8,2,1,16,8,0,512,0.000149,52,244,62,1,0
7940,1024,8,2,1,16,8,0,256,0.000105,91,341,66,1,0
7941,1024,8,2,1,16,8,0,128,0.000136,152,618,86,1,0
7944,1024,8,2,1,16,16,0,1024,0.000102,38,190,60,1,0
7945,1024,8,2,1,16,16,0,512,0.000149,52,244,62,1,0
7946,1024,8,2,1,16,16,0,256,0.000105,91,341,66,1,0
7947,1024,8,2,1,16,16,0,128,0.000136,152,618,86,1,0
7950,1024,8,2,2,1,1,0,1024,0.000252,28,138,49,1,0
7951,1024,8,2,2,1,1,0,512,0.000303,50,204,51,1,0
7952,1024,8,2,2,1,1,0,256,0.000251,81,284,55,1,0
7953,1024,8,2,2,1,1,0,128,0.000284,147,492,76,1,0
7956,1024,8,2,2,1,2,0,1024,0.000252,28,138,49,1,0
7957,1024,8,2,2,1,2,0,512,0.000303,50,204,51,1,0
7958,1024,8,2,2,1,2,0,256,0.000251,81,284,55,1,0
7959,1024,8,2,2,1,2,0,128,0.000284,147,492,76,1,0
7962,1024,8,2,2,1,4,0,1024,0.000252,28,138,49,1,0
7963,1024,8,2,2,1,4,0,512,0.000303,50,204,51,1,0
7964,1024,8,2,2,1,4,0,256,0.000251,81,284,55,1,0
7965,1024,8,2,2,1,4,0,128,0.000284,147,492,76,1,0
7968,1024,8,2,2,1,8,0,1024,0.000252,28,138,49,1,0
7969,1024,8,2,2,1,8,0,512,0.000303,50,204,51,1,0
7970,1024,8,2,2,1,8,0,256,0.000251,81,284,55,1,0
7971,1024,8,2,2,1,8,0,128,0.000284,147,492,76,1,0
7974,1024,8,2,2,1,16,0,1024,0.000252,28,138,49,1,0
7975,1024,8,2,2,1,16,0,512,0.000303,50,204,51,1,0
7976,1024,8,2,2,1,16,0,256,0.000251,81,284,55,1,0
7977,1024,8,2,2,1,16,0,128,0.000284,147,492,76,1,0
7980,1024,8,2,2,2,1,0,1024,0.000170,26,125,51,1,0
7981,1024,8,2,2,2,1,0,512,0.000154,62,180,53,1,0
7982,1024,8,2,2,2,1,0,256,0.000180,79,263,57,1,0
7983,1024,8,2,2,2,1,0,128,0.000193,166,429,75,1,0
7986,1024,8,2,2,2,2,0,1024,0.000170,26,125,51,1,0
7987,1024,8,2,2,2,2,0,512,0.000154,62,180,53,1,0
7988,1024,8,2,2,2,2,0,256,0.000174,79,263,57,1,0
7989,1024,8,2,2,2,2,0,128,0.000193,166,429,75,1,0
7992,1024,8,2,2,2,4,0,1024,0.000170,26,125,51,1,0
7993,1024,8,2,2,2,4,0,512,0.000154,62,180,53,1,0
7994,1024,8,2,2,2,4,0,256,0.000174,79,263,57,1,0
7995,1024,8,2,2,2,4,0,128,0.000193,166,429,75,1,0
7998,1024,8,2,2,2,8,0,1024,0.000170,26,125,51,1,0
7999,1024,8,2,2,2,8,0,512,0.000154,62,180,53,1,0
8000,1024,8,2,2,2,8,0,256,0.000174,79,263,57,1,0
8001,1024,8,2,2,2,8,0,128,0.000193,166,429,75,1,0
8004,1024,8,2,2,2,16,0,1024,0.000170,26,125,51,1,0
8005,1024,8,2,2,2,16,0,512,0.000154,62,180,53,1,0
8006,1024,8,2,2,2,16,0,256,0.000174,79,263,57,1,0
8007,1024,8,2,2,2,16,0,128,0.000193,166,429,75,1,0
8010,1024,8,2,2,4,1,0,1024,0.000151,30,143,57,1,0
8011,1024,8,2,2,4,1,0,512,0.000135,43,179,59,1,0
8012,1024,8,2,2,4,1,0,256,0.000103,97,272,63,1,0
8013,1024,8,2,2,4,1,0,128,0.000124,150,510,86,1,0
8016,1024,8,2,2,4,2,0,1024,0.000151,30,143,57,1,0
8017,1024,8,2,2,4,2,0,512,0.000135,43,179,59,1,0
8018,1024,8,2,2,4,2,0,256,0.000103,97,272,63,1,0
8019,1024,8,2,2,4,2,0,128,0.000124,150,510,86,1,0
8022,1024,8,2,2,4,4,0,1024,0.000151,30,143,57,1,0
8023,1024,8,2,2,4,4,0,512,0.000135,43,179,59,1,0
8024,1024,8,2,2,4,4,0,256,0.000103,97,272,63,1,0
8025,1024,8,2,2,4,4,0,128,0.000124,150,510,86,1,0
8028,1024,8,2,2,4,8,0,1024,0.000151,30,143,57,1,0
8029,1024,8,2,2,4,8,0,512,0.000135,43,179,59,1,0
8030,1024,8,2,2,4,8,0,256,0.000103,97,272,63,1,0
8031,1024,8,2,2,4,8,0,128,0.000124,150,510,86,1,0
8034,1024,8,2,2,4,16,0,1024,0.000151,30,143,57,1,0
8035,1024,8,2,2,4,16,0,512,0.000135,43,179,59,1,0
8036,1024,8,2,2,4,16,0,256,0.000103,97,272,63,1,0
8037,1024,8,2,2,4,16,0,128,0.000124,150,510,86,1,0
8040,1024,8,2,2,8,1,0,1024,0.000155,38,184,71,1,0
8041,1024,8,2,2,8,1,0,512,0.000113,49,213,73,1,0
8042,1024,8,2,2,8,1,0,256,0.000111,100,364,77,1,0
8043,1024,8,2,2,8,1,0,128,0.000112,132,454,98,1,0
8046,1024,8,2,2,8,2,0,1024,0.000155,38,184,71,1,0
8047,1024,8,2,2,8,2,0,512,0.000116,50,213,73,1,0
8048,1024,8,2,2,8,2,0,256,0.000111,100,364,77,1,0
8049,1024,8,2,2,8,2,0,128,0.000112,132,454,98,1,0
8052,1024,8,2,2,8,4,0,1024,0.000155,38,184,71,1,0
8053,1024,8,2,2,8,4,0,512,0.000113,49,213,73,1,0
8054,1024,8,2,2,8,4,0,256,0.000111,100,364,77,1,0
8055,1024,8,2,2,8,4,0,128,0.000112,132,454,98,1,0
8058,1024,8,2,2,8,8,0,1024,0.000155,38,184,71,1,0
8059,1024,8,2,2,8,8,0,512,0.000113,49,213,73,1,0
8060,1024,8,2,2,8,8,0,256,0.000111,100,364,77,1,0
8061,1024,8,2,2,8,8,0,128,0.000112,132,454,98,1,0
8064,1024,8,2,2,8,16,0,1024,0.000155,38,184,71,1,0
8065,1024,8,2,2,8,16,0,512,0.000113,49,213,73,1,0
8066,1024,8,2,2,8,16,0,256,0.000111,100,364,77,1,0
8067,1024,8,2,2,8,16,0,128,0.000112,132,454,98,1,0
8070,1024,8,2,2,16,1,0,1024,0.000139,44,228,99,1,0
8071,1024,8,2,2,16,1,0,512,0.000222,83,353,101,1,0
8072,1024,8,2,2,16,1,0,256,0.000152,108,485,105,1,0
8073,1024,8,2,2,16,1,0,128,0.000156,165,783,123,1,0
8076,1024,8,2,2,16,2,0,1024,0.000139,44,228,99,1,0
8077,1024,8,2,2,16,2,0,512,0.000222,83,353,101,1,0
8078,1024,8,2,2,16,2,0,256,0.000152,108,485,105,1,0
8079,1024,8,2,2,16,2,0,128,0.000156,165,783,123,1,0
8082,1024,8,2,2,16,4,0,1024,0.000139,44,228,99,1,0
8083,1024,8,2,2,16,4,0,512,0.000222,83,353,101,1,0
8084,1024,8,2,2,16,4,0,256,0.000152,108,485,105,1,0
8085,1024,8,2,2,16,4,0,128,0.000156,165,783,123,1,0
8088,1024,8,2,2,16,8,0,1024,0.000139,44,228,99,1,0
8089,1024,8,2,2,16,8,0,512,0.000222,83,353,101,1,0
8090,1024,8,2,2,16,8,0,256,0.000152,108,485,105,1,0
8091,1024,8,2,2,16,8,0,128,0.000156,165,783,123,1,0
8094,1024,8,2,2,16,16,0,1024,0.000139,44,228,99,1,0
8095,1024,8,2,2,16,16,0,512,0.000222,83,353,101,1,0
8096,1024,8,2,2,16,16,0,256,0.000152,108,485,105,1,0
8097,1024,8,2,2,16,16,0,128,0.000156,165,783,123,1,0
8100,1024,8,2,4,1,1,0,1024,0.000345,34,135,68,1,0
8101,1024,8,2,4,1,1,0,512,0.000295,50,181,70,1,0
8102,1024,8,2,4,1,1,0,256,0.000262,107,278,74,1,0
8103,1024,8,2,4,1,1,0,128,0.000342,144,463,92,1,0
8106,1024,8,2,4,1,2,0,1024,0.000345,34,135,68,1,0
8107,1024,8,2,4,1,2,0,512,0.000295,50,181,70,1,0
8108,1024,8,2,4,1,2,0,256,0.000262,107,278,74,1,0
8109,1024,8,2,4,1,2,0,128,0.000342,144,463,92,1,0
8112,1024,8,2,4,1,4,0,1024,0.000345,34,135,68,1,0
8113,1024,8,2,4,1,4,0,512,0.000295,50,181,70,1,0
8114,1024,8,2,4,1,4,0,256,0.000262,107,278,74,1,0
8115,1024,8,2,4,1,4,0,128,0.000342,144,463,92,1,0
8118,1024,8,2,4,1,8,0,1024,0.000345,34,135,68,1,0
8119,1024,8,2,4,1,8,0,512,0.000295,50,181,70,1,0
8120,1024,8,2,4,1,8,0,256,0.000262,107,278,74,1,0
8121,1024,8,2,4,1,8,0,128,0.000342,144,463,92,1,0
8124,1024,8,2,4,1,16,0,1024,0.000345,34,135,68,1,0
8125,1024,8,2,4,1,16,0,512,0.000295,50,181,70,1,0
8126,1024,8,2,4,1,16,0,256,0.000262,107,278,74,1,0
8127,1024,8,2,4,1,16,0,128,0.000342,144,463,92,1,0
8130,1024,8,2,4,2,1,0,1024,0.000233,32,145,74,1,0
8131,1024,8,2,4,2,1,0,512,0.000232,49,214,76,1,0
8132,1024,8,2,4,2,1,0,256,0.000135,91,284,80,1,0
8133,1024,8,2,4,2,1,0,128,0.000174,155,621,98,1,0
8136,1024,8,2,4,2,2,0,1024,0.000233,32,145,74,1,0
8137,1024,8,2,4,2,2,0,512,0.000232,49,214,76,1,0
8138,1024,8,2,4,2,2,0,256,0.000135,91,284,80,1,0
8139,1024,8,2,4,2,2,0,128,0.000174,155,621,98,1,0
8142,1024,8,2,4,2,4,0,1024,0.000233,32,145,74,1,0
8143,1024,8,2,4,2,4,0,512,0.000232,49,214,76,1,0
8144,1024,8,2,4,2,4,0,256,0.000135,91,284,80,1,0
8145,1024,8,2,4,2,4,0,128,0.000174,155,621,98,1,0
8148,1024,8,2,4,2,8,0,1024,0.000233,32,145,74,1,0
8149,1024,8,2,4,2,8,0,512,0.000232,49,214,76,1,0
8150,1024,8,2,4,2,8,0,256,0.000135,91,284,80,1,0
8151,1024,8,2,4,2,8,0,128,0.000174,155,621,98,1,0
8154,1024,8,2,4,2,16,0,1024,0.000233,32,145,74,1,0
8155,1024,8,2,4,2,16,0,512,0.000232,49,214,76,1,0
8156,1024,8,2,4,2,16,0,256,0.000135,91,284,80,1,0
8157,1024,8,2,4,2,16,0,128,0.000174,155,621,98,1,0
8160,1024,8,2,4,4,1,0,1024,0.000120,38,160,27,1,0
8161,1024,8,2,4,4,1,0,512,0.000102,55,249,29,1,0
8162,1024,8,2,4,4,1,0,256,0.000115,124,406,33,1,0
8163,1024,8,2,4,4,1,0,128,0.000174,122,463,58,1,0
8166,1024,8,2,4,4,2,0,1024,0.000120,38,160,27,1,0
8167,1024,8,2,4,4,2,0,512,0.000102,55,249,29,1,0
8168,1024,8,2,4,4,2,0,256,0.000115,124,406,33,1,0
8169,1024,8,2,4,4,2,0,128,0.000174,122,463,58,1,0
8172,1024,8,2,4,4,4,0,1024,0.000120,38,160,27,1,0
8173,1024,8,2,4,4,4,0,512,0.000102,55,249,29,1,0
8174,1024,8,2,4,4,4,0,256,0.000115,124,406,33,1,0
8175,1024,8,2,4,4,4,0,128,0.000174,122,463,58,1,0
8178,1024,8,2,4,4,8,0,1024,0.000120,38,160,27,1,0
8179,1024,8,2,4,4,8,0,512,0.000102,55,249,29,1,0
8180,1024,8,2,4,4,8,0,256,0.000115,124,406,33,1,0
8181,1024,8,2,4,4,8,0,128,0.000174,122,463,58,1,0
8184,1024,8,2,4,4,16,0,1024,0.000120,38,160,27,1,0
8185,1024,8,2,4,4,16,0,512,0.000102,55,249,29,1,0
8186,1024,8,2,4,4,16,0,256,0.000115,124,406,33,1,0
8187,1024,8,2,4,4,16,0,128,0.000174,122,463,58,1,0
8190,1024,8,2,4,8,1,0,1024,0.000111,42,188,25,1,0
8191,1024,8,2,4,8,1,0,512,0.000095,76,304,27,1,0
8192,1024,8,2,4,8,1,0,256,0.000117,156,548,34,1,0
8193,1024,8,2,4,8,1,0,128,0.000153,157,708,49,1,0
8196,1024,8,2,4,8,2,0,1024,0.000111,42,188,25,1,0
8197,1024,8,2,4,8,2,0,512,0.000095,76,304,27,1,0
8198,1024,8,2,4,8,2,0,256,0.000117,156,548,34,1,0
8199,1024,8,2,4,8,2,0,128,0.000153,157,708,49,1,0
8202,1024,8,2,4,8,4,0,1024,0.000111,42,188,25,1,0
8203,1024,8,2,4,8,4,0,512,0.000095,76,304,27,1,0
8204,1024,8,2,4,8,4,0,256,0.000117,156,548,34,1,0
8205,1024,8,2,4,8,4,0,128,0.000153,157,708,49,1,0
8208,1024,8,2,4,8,8,0,1024,0.000111,42,188,25,1,0
8209,1024,8,2,4,8,8,0,512,0.000095,76,304,27,1,0
8210,1024,8,2,4,8,8,0,256,0.000117,156,548,34,1,0
8211,1024,8,2,4,8,8,0,128,0.000153,157,708,49,1,0
8214,1024,8,2,4,8,16,0,1024,0.000111,42,188,25,1,0
8215,1024,8,2,4,8,16,0,512,0.000095,76,304,27,1,0
8216,1024,8,2,4,8,16,0,256,0.000117,156,548,34,1,0
8217,1024,8,2,4,8,16,0,128,0.000153,157,708,49,1,0
8220,1024,8,2,4,16,1,0,1024,0.000141,53,296,30,1,0
8221,1024,8,2,4,16,1,0,512,0.000122,66,293,32,1,0
8222,1024,8,2,4,16,1,0,256,0.000110,127,458,36,1,0
8223,1024,8,2,4,16,1,0,128,0.000167,239,1107,54,1,0
8226,1024,8,2,4,16,2,0,1024,0.000141,53,296,30,1,0
8227,1024,8,2,4,16,2,0,512,0.000122,66,293,32,1,0
8228,1024,8,2,4,16,2,0,256,0.000110,127,458,36,1,0
8229,1024,8,2,4,16,2,0,128,0.000167,239,1107,54,1,0
8232,1024,8,2,4,16,4,0,1024,0.000141,53,296,30,1,0
8233,1024,8,2,4,16,4,0,512,0.000122,66,293,32,1,0
8234,1024,8,2,4,16,4,0,256,0.000110,127,458,36,1,0
8235,1024,8,2,4,16,4,0,128,0.000167,239,1107,54,1,0
8238,1024,8,2,4,16,8,0,1024,0.000141,53,296,30,1,0
8239,1024,8,2,4,16,8,0,512,0.000122,66,293,32,1,0
8240,1024,8,2,4,16,8,0,256,0.000110,127,458,36,1,0
8241,1024,8,2,4,16,8,0,128,0.000167,239,1107,54,1,0
8244,1024,8,2,4,16,16,0,1024,0.000141,53,296,30,1,0
8245,1024,8,2,4,16,16,0,512,0.000122,66,293,32,1,0
8246,1024,8,2,4,16,16,0,256,0.000110,127,458,36,1,0
8247,1024,8,2,4,16,16,0,128,0.000167,239,1107,54,1,0
8250,1024,8,2,8,1,1,0,1024,0.000328,54,257,30,1,0
8251,1024,8,2,8,1,1,0,512,0.000346,65,264,32,1,0
8252,1024,8,2,8,1,1,0,256,0.000263,119,403,36,1,0
8253,1024,8,2,8,1,1,0,128,0.000368,171,540,53,1,0
8256,1024,8,2,8,1,2,0,1024,0.000328,54,257,30,1,0
8257,1024,8,2,8,1,2,0,512,0.000346,65,264,32,1,0
8258,1024,8,2,8,1,2,0,256,0.000263,119,403,36,1,0
8259,1024,8,2,8,1,2,0,128,0.000368,171,540,53,1,0
8262,1024,8,2,8,1,4,0,1024,0.000328,54,257,30,1,0
8263,1024,8,2,8,1,4,0,512,0.000346,65,264,32,1,0
8264,1024,8,2,8,1,4,0,256,0.000263,119,403,36,1,0
8265,1024,8,2,8,1,4,0,128,0.000368,171,540,53,1,0
8268,1024,8,2,8,1,8,0,1024,0.000328,54,257,30,1,0
8269,1024,8,2,8,1,8,0,512,0.000346,65,264,32,1,0
8270,1024,8,2,8,1,8,0,256,0.000263,119,403,36,1,0
8271,1024,8,2,8,1,8,0,128,0.000368,171,540,53,1,0
8274,1024,8,2,8,1,16,0,1024,0.000328,54,257,30,1,0
