n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
1386,2,4,2,8,1,1,4194304,0,0.715601,9379.958
1387,2,4,2,8,1,2,2097152,0,0.720644,9508.968
1388,2,4,2,8,1,4,1048576,0,0.70686,6958.826
1389,2,4,2,8,1,8,524288,0,0.736109,6884.878
1390,2,4,2,8,2,1,4194304,0,0.768571,13219.668
1391,2,4,2,8,2,2,2097152,0,0.717647,14004.9
1392,2,4,2,8,2,4,1048576,0,0.721512,9015.804
1393,2,4,2,8,2,8,524288,0,0.745546,8190.14
1394,2,4,4,1,1,1,4194304,0,0.695268,4473.056
1395,2,4,4,1,1,2,2097152,0,0.693264,4429.166
1396,2,4,4,1,1,4,1048576,0,0.713644,4579.722
1397,2,4,4,1,1,8,524288,0,0.719324,4659.788
1398,2,4,4,1,2,1,4194304,0,0.6482,4682.664
1399,2,4,4,1,2,2,2097152,0,0.617468,4755.016
1400,2,4,4,1,2,4,1048576,0,0.627489,4832.954
1401,2,4,4,1,2,8,524288,0,0.62298,4829.496
1402,2,4,4,1,4,1,4194304,0,0.61841,5262.012
1403,2,4,4,1,4,2,2097152,0,0.610561,5379.052
1404,2,4,4,1,4,4,1048576,0,0.62008,5858.65
1405,2,4,4,1,4,8,524288,0,0.631102,5339.418
1406,2,4,4,1,8,1,4194304,0,0.626228,7024.528
1407,2,4,4,1,8,2,2097152,0,0.61504,6465.662
1408,2,4,4,1,8,4,1048576,0,0.624892,6742.834
1409,2,4,4,1,8,8,524288,0,0.639087,6662.236
1410,2,4,4,2,1,1,4194304,0,0.629951,4670.162
1411,2,4,4,2,1,2,2097152,0,0.612745,4627.602
1412,2,4,4,2,1,4,1048576,0,0.628113,4744.376
1413,2,4,4,2,1,8,524288,0,0.630786,4823.91
1414,2,4,4,2,2,1,4194304,0,0.710497,5908.392
1415,2,4,4,2,2,2,2097152,0,0.703482,5877.536
1416,2,4,4,2,2,4,1048576,0,0.715508,5830.188
1417,2,4,4,2,2,8,524288,0,0.722523,5531.47
1418,2,4,4,2,4,1,4194304,0,0.612731,6720.756
1419,2,4,4,2,4,2,2097152,0,0.617741,6855.086
1420,2,4,4,2,4,4,1048576,0,0.621582,6822.9
1421,2,4,4,2,4,8,524288,0,0.621749,6569.136
1422,2,4,4,2,8,1,4194304,0,0.614538,9194.024
1423,2,4,4,2,8,2,2097152,0,0.633742,9226.742
1424,2,4,4,2,8,4,1048576,0,0.661296,8996.652
1425,2,4,4,2,8,8,524288,0,0.626228,7959.518
1426,2,4,4,4,1,1,4194304,0,0.627779,5007.184
1427,2,4,4,4,1,2,2097152,0,0.613747,5090.176
1428,2,4,4,4,1,4,1048576,0,0.62661,5776.456
1429,2,4,4,4,1,8,524288,0,0.645152,5213.334
1430,2,4,4,4,2,1,4194304,0,0.619472,6780.606
1431,2,4,4,4,2,2,2097152,0,0.622311,6977.978
1432,2,4,4,4,2,4,1048576,0,0.628157,6881.154
1433,2,4,4,4,2,8,524288,0,0.625485,6284.25
1434,2,4,4,4,4,1,4194304,0,0.74316,9303.35
1435,2,4,4,4,4,2,2097152,0,0.72529,8762.838
1436,2,4,4,4,4,4,1048576,0,0.720113,9320.64
1437,2,4,4,4,4,8,524288,0,0.728798,8117.788
1438,2,4,4,8,1,1,4194304,0,0.611742,6331.066
1439,2,4,4,8,1,2,2097152,0,0.61525,5754.644
1440,2,4,4,8,1,4,1048576,0,0.625106,5913.978
1441,2,4,4,8,1,8,524288,0,0.629783,5936.854
1442,2,4,4,8,2,1,4194304,0,0.631163,9718.044
1443,2,4,4,8,2,2,2097152,0,0.630328,8975.904
1444,2,4,4,8,2,4,1048576,0,0.62799,10099.488
1445,2,4,4,8,2,8,524288,0,0.624315,8408.526
1446,2,4,8,1,1,1,4194304,0,0.68984,4497.528
1447,2,4,8,1,1,2,2097152,0,0.691486,4725.224
1448,2,4,8,1,1,4,1048576,0,0.701853,4857.426
1449,2,4,8,1,1,8,524288,0,0.716006,4886.952
1450,2,4,8,1,2,1,4194304,0,0.705662,4739.056
1451,2,4,8,1,2,2,2097152,0,0.703523,4988.564
1452,2,4,8,1,2,4,1048576,0,0.718166,5089.644
1453,2,4,8,1,2,8,524288,0,0.712901,5101.082
1454,2,4,8,1,4,1,4194304,0,0.702631,5394.214
1455,2,4,8,1,4,2,2097152,0,0.703947,5630.688
1456,2,4,8,1,4,4,1048576,0,0.703618,5776.456
1457,2,4,8,1,4,8,524288,0,0.717437,5530.938
1458,2,4,8,1,8,1,4194304,0,0.703747,6985.958
1459,2,4,8,1,8,2,2097152,0,0.690258,6891.794
1460,2,4,8,1,8,4,1048576,0,0.703747,7000.322
1461,2,4,8,1,8,8,524288,0,0.713453,7096.082
1462,2,4,8,2,1,1,4194304,0,0.700372,4686.92
1463,2,4,8,2,1,2,2097152,0,0.699055,4898.656
1464,2,4,8,2,1,4,1048576,0,0.703992,5022.612
1465,2,4,8,2,1,8,524288,0,0.716992,5064.64
1466,2,4,8,2,2,1,4194304,0,0.688057,5384.638
1467,2,4,8,2,2,2,2097152,0,0.697764,5693.996
1468,2,4,8,2,2,4,1048576,0,0.702371,6074.376
1469,2,4,8,2,2,8,524288,0,0.715698,5627.496
1470,2,4,8,2,4,1,4194304,0,0.701972,7313.67
1471,2,4,8,2,4,2,2097152,0,0.695227,7141.036
1472,2,4,8,2,4,4,1048576,0,0.706249,7158.06
1473,2,4,8,2,4,8,524288,0,0.725168,7093.954
1474,2,4,8,2,8,1,4194304,0,0.71773,9263.45
1475,2,4,8,2,8,2,2097152,0,0.701444,9291.912
1476,2,4,8,2,8,4,1048576,0,0.766094,10044.16
1477,2,4,8,4,1,1,4194304,0,0.700865,5199.768
1478,2,4,8,4,1,2,2097152,0,0.699055,5369.21
1479,2,4,8,4,1,4,1048576,0,0.705802,5774.594
1480,2,4,8,4,1,8,524288,0,0.713701,5453.798
1481,2,4,8,4,2,1,4194304,0,0.689702,7363.146
1482,2,4,8,4,2,2,2097152,0,0.70961,6963.88
1483,2,4,8,4,2,4,1048576,0,0.70961,7276.43
1484,2,4,8,4,2,8,524288,0,0.710926,7038.36
1485,2,4,8,4,4,1,4194304,0,0.722536,8630.902
1486,2,4,8,4,4,2,2097152,0,0.727471,9459.492
1487,2,4,8,4,4,4,1048576,0,0.711185,10337.026
1488,2,4,8,8,1,1,4194304,0,0.690169,6151.782
1489,2,4,8,8,1,2,2097152,0,0.694612,6547.59
1490,2,4,8,8,1,4,1048576,0,0.703663,6505.296
1491,2,4,8,8,1,8,524288,0,0.715346,6140.876
1492,2,4,8,8,2,1,4194304,0,0.715039,8849.022
1493,2,4,8,8,2,2,2097152,0,0.705003,10240.202
1494,2,4,8,8,2,4,1048576,0,0.715204,10201.632
1495,2,8,1,1,1,1,4194304,0,0.687251,4261.852
1496,2,8,1,1,1,2,2097152,0,0.704166,4375.434
1497,2,8,1,1,1,4,1048576,0,0.724802,4539.024
1498,2,8,1,1,1,8,524288,0,0.717698,4502.316
1499,2,8,1,1,2,1,4194304,0,0.627758,4715.116
1500,2,8,1,1,2,2,2097152,0,0.61981,4741.982
1501,2,8,1,1,2,4,1048576,0,0.638074,4941.482
1502,2,8,1,1,2,8,524288,0,0.645346,4761.932
1503,2,8,1,1,4,1,4194304,0,0.626176,5145.77
1504,2,8,1,1,4,2,2097152,0,0.623977,5766.348
1505,2,8,1,1,4,4,1048576,0,0.623301,5726.182
1506,2,8,1,1,4,8,524288,0,0.64596,5238.338
1507,2,8,1,1,8,1,4194304,0,0.617522,7074.004
1508,2,8,1,1,8,2,2097152,0,0.618874,6630.582
1509,2,8,1,1,8,4,1048576,0,0.631725,7511.042
1510,2,8,1,1,8,8,524288,0,0.633754,6231.848
1511,2,8,1,2,1,1,4194304,0,0.62568,4624.144
1512,2,8,1,2,1,2,2097152,0,0.620775,5104.274
1513,2,8,1,2,1,4,1048576,0,0.635829,5273.982
1514,2,8,1,2,1,8,524288,0,0.642764,4770.976
1515,2,8,1,2,2,1,4194304,0,0.696926,5013.036
1516,2,8,1,2,2,2,2097152,0,0.70183,5289.41
1517,2,8,1,2,2,4,1048576,0,0.709779,5653.032
1518,2,8,1,2,2,8,524288,0,0.71333,5101.614
1519,2,8,1,2,4,1,4194304,0,0.628204,6968.934
1520,2,8,1,2,4,2,2097152,0,0.635814,7321.384
1521,2,8,1,2,4,4,1048576,0,0.658473,7266.056
1522,2,8,1,2,4,8,524288,0,0.631586,6274.94
1523,2,8,1,4,1,1,4194304,0,0.622297,5586
1524,2,8,1,4,1,2,2097152,0,0.622805,5544.238
1525,2,8,1,4,1,4,1048576,0,0.629402,5851.734
1526,2,8,1,4,1,8,524288,0,0.63363,5355.112
1527,2,8,1,4,2,1,4194304,0,0.62725,6442.254
1528,2,8,1,4,2,2,2097152,0,0.630294,6398.364
1529,2,8,1,4,2,4,1048576,0,0.645007,6295.422
1530,2,8,1,4,2,8,524288,0,0.644838,5796.14
1531,2,8,1,8,1,1,4194304,0,0.625511,6307.126
1532,2,8,1,8,1,2,2097152,0,0.624327,7057.246
1533,2,8,1,8,1,4,1048576,0,0.631939,7000.588
1534,2,8,1,8,1,8,524288,0,0.635152,6089.006
1535,2,8,2,1,1,1,4194304,0,0.625332,4759.538
1536,2,8,2,1,1,2,2097152,0,0.616927,4848.648
1537,2,8,2,1,1,4,1048576,0,0.624492,4738.258
1538,2,8,2,1,1,8,524288,0,0.628358,4696.762
1539,2,8,2,1,2,1,4194304,0,0.72353,5631.752
1540,2,8,2,1,2,2,2097152,0,0.707563,6112.414
1541,2,8,2,1,2,4,1048576,0,0.716975,5438.902
1542,2,8,2,1,2,8,524288,0,0.730253,5197.906
1543,2,8,2,1,4,1,4194304,0,0.71136,7719.054
1544,2,8,2,1,4,2,2097152,0,0.703293,8105.552
1545,2,8,2,1,4,4,1048576,0,0.713376,6771.296
1546,2,8,2,1,4,8,524288,0,0.734887,6162.954
1547,2,8,2,1,8,1,4194304,0,0.737372,10779.384
1548,2,8,2,1,8,2,2097152,0,0.717543,11165.882
1549,2,8,2,1,8,4,1048576,0,0.731154,8484.336
1550,2,8,2,1,8,8,524288,0,0.737036,7388.682
1551,2,8,2,2,1,1,4194304,0,0.705011,5615.792
1552,2,8,2,2,1,2,2097152,0,0.705516,5732.832
1553,2,8,2,2,1,4,1048576,0,0.714761,5270.258
1554,2,8,2,2,1,8,524288,0,0.71224,5114.914
1555,2,8,2,2,2,1,4194304,0,0.648907,7771.19
1556,2,8,2,2,2,2,2097152,0,0.612101,7909.776
1557,2,8,2,2,2,4,1048576,0,0.629916,6546.526
1558,2,8,2,2,2,8,524288,0,0.641176,5730.438
1559,2,8,2,2,4,1,4194304,0,0.726652,10374.798
1560,2,8,2,2,4,2,2097152,0,0.726988,11137.686
1561,2,8,2,2,4,4,1048576,0,0.726484,8133.216
1562,2,8,2,2,4,8,524288,0,0.725307,7742.196
1563,2,8,2,4,1,1,4194304,0,0.744851,7064.96
1564,2,8,2,4,1,2,2097152,0,0.721821,7258.874
1565,2,8,2,4,1,4,1048576,0,0.710222,6661.172
1566,2,8,2,4,1,8,524288,0,0.731571,6387.99
1567,2,8,2,4,2,1,4194304,0,0.742857,10003.196
1568,2,8,2,4,2,2,2097152,0,0.723193,10447.682
1569,2,8,2,4,2,4,1048576,0,0.732941,9174.074
1570,2,8,2,4,2,8,524288,0,0.729916,7503.062
1571,2,8,2,8,1,1,4194304,0,0.740984,10428.264
1572,2,8,2,8,1,2,2097152,0,0.723838,10198.972
1573,2,8,2,8,1,4,1048576,0,0.718795,7704.158
1574,2,8,2,8,1,8,524288,0,0.738295,7254.884
1575,2,8,4,1,1,1,4194304,0,0.704623,4586.106
1576,2,8,4,1,1,2,2097152,0,0.709969,4601.8
1577,2,8,4,1,1,4,1048576,0,0.698609,4746.238
1578,2,8,4,1,1,8,524288,0,0.726841,4745.972
1579,2,8,4,1,2,1,4194304,0,0.621143,5163.326
1580,2,8,4,1,2,2,2097152,0,0.620475,5102.412
1581,2,8,4,1,2,4,1048576,0,0.627656,5119.17
1582,2,8,4,1,2,8,524288,0,0.625485,5094.432
1583,2,8,4,1,4,1,4194304,0,0.634609,6166.412
1584,2,8,4,1,4,2,2097152,0,0.614736,6374.69
1585,2,8,4,1,4,4,1048576,0,0.629933,6102.306
1586,2,8,4,1,4,8,524288,0,0.634108,5916.372
1587,2,8,4,1,8,1,4194304,0,0.620383,8046.234
1588,2,8,4,1,8,2,2097152,0,0.627397,8139.866
1589,2,8,4,1,8,4,1048576,0,0.626061,7756.826
1590,2,8,4,1,8,8,524288,0,0.627898,6996.598
1591,2,8,4,2,1,1,4194304,0,0.634795,5601.96
1592,2,8,4,2,1,2,2097152,0,0.627445,5575.892
1593,2,8,4,2,1,4,1048576,0,0.621264,5693.198
1594,2,8,4,2,1,8,524288,0,0.63396,5489.974
1595,2,8,4,2,2,1,4194304,0,0.736719,6715.702
1596,2,8,4,2,2,2,2097152,0,0.711833,6298.88
1597,2,8,4,2,2,4,1048576,0,0.718013,6694.156
1598,2,8,4,2,2,8,524288,0,0.72436,5838.168
1599,2,8,4,2,4,1,4194304,0,0.645297,8017.772
1600,2,8,4,2,4,2,2097152,0,0.628763,8423.954
1601,2,8,4,2,4,4,1048576,0,0.641456,8034.796
1602,2,8,4,2,4,8,524288,0,0.645464,7281.484
1603,2,8,4,4,1,1,4194304,0,0.619092,6198.332
1604,2,8,4,4,1,2,2097152,0,0.61525,6145.132
1605,2,8,4,4,1,4,1048576,0,0.621598,6488.538
1606,2,8,4,4,1,8,524288,0,0.631955,5946.43
1607,2,8,4,4,2,1,4194304,0,0.611789,8543.654
1608,2,8,4,4,2,2,2097152,0,0.616466,8393.63
1609,2,8,4,4,2,4,1048576,0,0.620808,7998.354
1610,2,8,4,4,2,8,524288,0,0.635005,7693.784
1611,2,8,4,8,1,1,4194304,0,0.609737,8840.244
1612,2,8,4,8,1,2,2097152,0,0.612076,8046.766
1613,2,8,4,8,1,4,1048576,0,0.659519,8072.834
1614,2,8,4,8,1,8,524288,0,0.638804,7536.844
1615,2,8,8,1,1,1,4194304,0,0.705096,4657.394
1616,2,8,8,1,1,2,2097152,0,0.714809,4813.27
1617,2,8,8,1,1,4,1048576,0,0.706413,4947.068
1618,2,8,8,1,1,8,524288,0,0.715961,4980.584
1619,2,8,8,1,2,1,4194304,0,0.691432,5017.558
1620,2,8,8,1,2,2,2097152,0,0.70559,5411.504
1621,2,8,8,1,2,4,1048576,0,0.706084,5404.854
1622,2,8,8,1,2,8,524288,0,0.70559,5332.502
1623,2,8,8,1,4,1,4194304,0,0.701804,6531.364
1624,2,8,8,1,4,2,2097152,0,0.699499,6768.37
1625,2,8,8,1,4,4,1048576,0,0.707401,6718.362
1626,2,8,8,1,4,8,524288,0,0.711846,5921.16
1627,2,8,8,1,8,1,4194304,0,0.732095,7934.78
1628,2,8,8,1,8,2,2097152,0,0.706249,8735.44
1629,2,8,8,1,8,4,1048576,0,0.718266,8636.754
1630,2,8,8,2,1,1,4194304,0,0.704602,5100.284
1631,2,8,8,2,1,2,2097152,0,0.703449,5291.538
1632,2,8,8,2,1,4,1048576,0,0.7074,5463.374
1633,2,8,8,2,1,8,524288,0,0.71843,5419.484
1634,2,8,8,2,2,1,4194304,0,0.700815,6273.61
1635,2,8,8,2,2,2,2097152,0,0.686493,6292.23
1636,2,8,8,2,2,4,1048576,0,0.700486,6453.958
1637,2,8,8,2,2,8,524288,0,0.722875,6027.826
1638,2,8,8,2,4,1,4194304,0,0.698675,8098.902
1639,2,8,8,2,4,2,2097152,0,0.739173,8605.898
1640,2,8,8,2,4,4,1048576,0,0.721394,8806.728
1641,2,8,8,2,4,8,524288,0,0.746088,7664.79
1642,2,8,8,4,1,1,4194304,0,0.701309,6076.238
1643,2,8,8,4,1,2,2097152,0,0.701638,7150.08
1644,2,8,8,4,1,4,1048576,0,0.707565,6709.318
1645,2,8,8,4,1,8,524288,0,0.716455,6181.308
1646,2,8,8,4,2,1,4194304,0,0.730942,8069.376
1647,2,8,8,4,2,2,2097152,0,0.715467,9144.814
1648,2,8,8,4,2,4,1048576,0,0.71168,8707.244
1649,2,8,8,4,2,8,524288,0,0.721887,7869.61
1650,2,8,8,8,1,1,4194304,0,0.725509,7296.38
1651,2,8,8,8,1,2,2097152,0,0.702626,8957.284
1652,2,8,8,8,1,4,1048576,0,0.718759,8390.172
1653,2,8,8,8,1,8,524288,0,0.730448,8086.4
1654,4,1,1,1,1,1,4194304,0,0.557569,4345.11
1655,4,1,1,1,1,2,2097152,0,0.55473,4573.87
1656,4,1,1,1,1,4,1048576,0,0.554054,4481.302
1657,4,1,1,1,1,8,524288,0,0.584068,4572.54
1658,4,1,1,1,2,1,4194304,0,0.698174,4519.34
1659,4,1,1,1,2,2,2097152,0,0.709985,4651.542
1660,4,1,1,1,2,4,1048576,0,0.708298,4795.98
1661,4,1,1,1,2,8,524288,0,0.720446,4716.978
1662,4,1,1,1,4,1,4194304,0,0.702156,4908.498
1663,4,1,1,1,4,2,2097152,0,0.709916,5114.382
1664,4,1,1,1,4,4,1048576,0,0.708566,5192.32
1665,4,1,1,1,4,8,524288,0,0.734885,4986.968
1666,4,1,1,1,8,1,4194304,0,0.702122,5323.192
1667,4,1,1,1,8,2,2097152,0,0.702628,5646.914
1668,4,1,1,1,8,4,1048576,0,0.708869,5899.082
1669,4,1,1,1,8,8,524288,0,0.715111,5350.324
1670,4,1,1,2,1,1,4194304,0,0.697972,4595.416
1671,4,1,1,2,1,2,2097152,0,0.700672,4724.16
1672,4,1,1,2,1,4,1048576,0,0.729867,4790.926
1673,4,1,1,2,1,8,524288,0,0.735942,4766.986
1674,4,1,1,2,2,1,4194304,0,0.692775,5156.144
1675,4,1,1,2,2,2,2097152,0,0.700367,5234.348
1676,4,1,1,2,2,4,1048576,0,0.712347,5312.818
1677,4,1,1,2,2,8,524288,0,0.725001,5187.798
1678,4,1,1,2,4,1,4194304,0,0.696419,6257.384
1679,4,1,1,2,4,2,2097152,0,0.702155,5814.494
1680,4,1,1,2,4,4,1048576,0,0.709747,6493.592
1681,4,1,1,2,4,8,524288,0,0.716833,5715.276
1682,4,1,1,2,8,1,4194304,0,0.744296,7330.694
1683,4,1,1,2,8,2,2097152,0,0.74244,8786.246
1684,4,1,1,2,8,4,1048576,0,0.722027,7506.786
1685,4,1,1,2,8,8,524288,0,0.714773,7424.592
1686,4,1,1,4,1,1,4194304,0,0.693247,5080.334
1687,4,1,1,4,1,2,2097152,0,0.699153,5283.824
1688,4,1,1,4,1,4,1048576,0,0.712653,5412.036
1689,4,1,1,4,1,8,524288,0,0.712991,5254.298
1690,4,1,1,4,2,1,4194304,0,0.705429,6163.22
1691,4,1,1,4,2,2,2097152,0,0.708634,6302.604
1692,4,1,1,4,2,4,1048576,0,0.699692,6351.548
1693,4,1,1,4,2,8,524288,0,0.713696,5996.172
1694,4,1,1,4,4,1,4194304,0,0.713121,7411.558
1695,4,1,1,4,4,2,2097152,0,0.709409,8934.94
1696,4,1,1,4,4,4,1048576,0,0.707553,7714.532
1697,4,1,1,4,4,8,524288,0,0.709747,7200.62
1698,4,1,1,8,1,1,4194304,0,0.693922,6546.792
1699,4,1,1,8,1,2,2097152,0,0.699153,6558.23
1700,4,1,1,8,1,4,1048576,0,0.71856,6808.27
1701,4,1,1,8,1,8,524288,0,0.72801,6292.496
1702,4,1,1,8,2,1,4194304,0,0.709141,8562.806
1703,4,1,1,8,2,2,2097152,0,0.712852,9560.04
1704,4,1,1,8,2,4,1048576,0,0.728881,8543.654
1705,4,1,1,8,2,8,524288,0,0.728037,8019.102
1706,4,1,2,1,1,1,4194304,0,0.550562,5082.462
1707,4,1,2,1,1,2,2097152,0,0.567331,5127.682
1708,4,1,2,1,1,4,1048576,0,0.566257,4659.256
1709,4,1,2,1,1,8,524288,0,0.590673,4774.7
1710,4,1,2,1,2,1,4194304,0,0.706243,5820.08
1711,4,1,2,1,2,2,2097152,0,0.694339,5923.82
1712,4,1,2,1,2,4,1048576,0,0.703728,4964.89
1713,4,1,2,1,2,8,524288,0,0.712615,4985.638
1714,4,1,2,1,4,1,4194304,0,0.69645,7064.162
1715,4,1,2,1,4,2,2097152,0,0.697456,7210.994
1716,4,1,2,1,4,4,1048576,0,0.710198,5121.564
1717,4,1,2,1,4,8,524288,0,0.734006,5030.592
1718,4,1,2,1,8,1,4194304,0,0.698596,9712.99
1719,4,1,2,1,8,2,2097152,0,0.723911,9935.1
1720,4,1,2,1,8,4,1048576,0,0.713013,5471.088
1721,4,1,2,1,8,8,524288,0,0.712008,5240.466
1722,4,1,2,2,1,1,4194304,0,0.698331,5986.33
1723,4,1,2,2,1,2,2097152,0,0.701182,6081.558
1724,4,1,2,2,1,4,1048576,0,0.712251,5268.662
1725,4,1,2,2,1,8,524288,0,0.717785,5064.64
1726,4,1,2,2,2,1,4194304,0,0.701883,7637.658
1727,4,1,2,2,2,2,2097152,0,0.713117,7780.234
1728,4,1,2,2,2,4,1048576,0,0.710938,5650.904
1729,4,1,2,2,2,8,524288,0,0.716639,5334.364
1730,4,1,2,2,4,1,4194304,0,0.71506,10460.45
1731,4,1,2,2,4,2,2097152,0,0.706174,10809.176
1732,4,1,2,2,4,4,1048576,0,0.712712,6479.76
1733,4,1,2,2,4,8,524288,0,0.727802,5871.95
1734,4,1,2,2,8,1,4194304,0,0.715192,16145.934
1735,4,1,2,2,8,2,2097152,0,0.708151,16427.629
1736,4,1,2,2,8,4,1048576,0,0.705804,7171.626
1737,4,1,2,2,8,8,524288,0,0.733969,6473.11
1738,4,1,2,4,1,1,4194304,0,0.718455,8055.278
1739,4,1,2,4,1,2,2097152,0,0.735058,8086.134
1740,4,1,2,4,1,4,1048576,0,0.7042,6007.078
1741,4,1,2,4,1,8,524288,0,0.72399,5685.484
1742,4,1,2,4,2,1,4194304,0,0.702889,11463.004
1743,4,1,2,4,2,2,2097152,0,0.716806,11747.89
1744,4,1,2,4,2,4,1048576,0,0.722004,6932.758
1745,4,1,2,4,2,8,524288,0,0.719489,6686.708
1746,4,1,2,4,4,1,4194304,0,0.718748,17496.416
1747,4,1,2,4,4,2,2097152,0,0.710868,17667.453
1748,4,1,2,4,4,4,1048576,0,0.726628,8345.75
1749,4,1,2,4,4,8,524288,0,0.747753,7422.73
1750,4,1,2,8,1,1,4194304,0,0.713927,11458.482
1751,4,1,2,8,1,2,2097152,0,0.706548,11593.61
1752,4,1,2,8,1,4,1048576,0,0.710405,7094.486
1753,4,1,2,8,1,8,524288,0,0.719629,6632.976
1754,4,1,2,8,2,1,4194304,0,0.714291,17622.5
1755,4,1,2,8,2,2,2097152,0,0.736424,19826.842
1756,4,1,2,8,2,4,1048576,0,0.71362,9085.23
1757,4,1,2,8,2,8,524288,0,0.747155,8116.458
1758,4,1,4,1,1,1,4194304,0,0.554245,4604.726
1759,4,1,4,1,1,2,2097152,0,0.552248,4578.658
1760,4,1,4,1,1,4,1048576,0,0.554378,4657.128
1761,4,1,4,1,1,8,524288,0,0.574077,5047.084
1762,4,1,4,1,2,1,4194304,0,0.700827,4737.194
1763,4,1,4,1,2,2,2097152,0,0.709325,4778.424
1764,4,1,4,1,2,4,1048576,0,0.70116,4818.856
1765,4,1,4,1,2,8,524288,0,0.71749,4943.61
1766,4,1,4,1,4,1,4194304,0,0.705423,4998.938
1767,4,1,4,1,4,2,2097152,0,0.690762,4974.2
1768,4,1,4,1,4,4,1048576,0,0.694094,5147.632
1769,4,1,4,1,4,8,524288,0,0.716586,5130.342
1770,4,1,4,1,8,1,4194304,0,0.714052,5634.146
1771,4,1,4,1,8,2,2097152,0,0.699891,5523.49
1772,4,1,4,1,8,4,1048576,0,0.712219,5701.178
1773,4,1,4,1,8,8,524288,0,0.71022,5610.206
1774,4,1,4,2,1,1,4194304,0,0.691465,4924.99
1775,4,1,4,2,1,2,2097152,0,0.697964,4917.276
1776,4,1,4,2,1,4,1048576,0,0.707297,5190.724
1777,4,1,4,2,1,8,524288,0,0.725463,5127.416
1778,4,1,4,2,2,1,4194304,0,0.700826,5654.096
1779,4,1,4,2,2,2,2097152,0,0.68533,5271.322
1780,4,1,4,2,2,4,1048576,0,0.709658,5670.588
1781,4,1,4,2,2,8,524288,0,0.722488,5494.496
1782,4,1,4,2,4,1,4194304,0,0.70409,5949.622
1783,4,1,4,2,4,2,2097152,0,0.705589,7018.942
1784,4,1,4,2,4,4,1048576,0,0.701924,6726.342
1785,4,1,4,2,4,8,524288,0,0.722583,6235.838
1786,4,1,4,2,8,1,4194304,0,0.707554,8362.774
1787,4,1,4,2,8,2,2097152,0,0.712885,8397.088
1788,4,1,4,2,8,4,1048576,0,0.710886,7778.638
1789,4,1,4,4,1,1,4194304,0,0.686131,5897.486
1790,4,1,4,4,1,2,2097152,0,0.702797,6097.784
1791,4,1,4,4,1,4,1048576,0,0.707964,5986.862
1792,4,1,4,4,1,8,524288,0,0.708464,5661.012
1793,4,1,4,4,2,1,4194304,0,0.706158,7367.934
1794,4,1,4,4,2,2,2097152,0,0.713823,7074.004
1795,4,1,4,4,2,4,1048576,0,0.699826,7284.144
1796,4,1,4,4,2,8,524288,0,0.73815,7066.556
1797,4,1,4,4,4,1,4194304,0,0.716585,9543.814
1798,4,1,4,4,4,2,2097152,0,0.726248,9391.396
1799,4,1,4,4,4,4,1048576,0,0.707422,9429.168
1800,4,1,4,8,1,1,4194304,0,0.701964,7605.472
1801,4,1,4,8,1,2,2097152,0,0.699297,7037.296
1802,4,1,4,8,1,4,1048576,0,0.70913,7228.55
1803,4,1,4,8,1,8,524288,0,0.726463,6657.448
1804,4,1,4,8,2,1,4194304,0,0.706325,9463.482
1805,4,1,4,8,2,2,2097152,0,0.710824,11157.902
1806,4,1,4,8,2,4,1048576,0,0.702492,9134.174
1807,4,1,8,1,1,1,4194304,0,0.548812,4522
1808,4,1,8,1,1,2,2097152,0,0.553588,4581.584
1809,4,1,8,1,1,4,1048576,0,0.572247,4686.92
1810,4,1,8,1,1,8,524288,0,0.561532,4783.212
1811,4,1,8,1,2,1,4194304,0,0.728947,4780.286
1812,4,1,8,1,2,2,2097152,0,0.703885,4862.746
1813,4,1,8,1,2,4,1048576,0,0.707844,5087.516
1814,4,1,8,1,2,8,524288,0,0.743767,5072.354
1815,4,1,8,1,4,1,4194304,0,0.733156,5390.756
1816,4,1,8,1,4,2,2097152,0,0.7053,5150.558
1817,4,1,8,1,4,4,1048576,0,0.708928,5351.92
1818,4,1,8,1,4,8,524288,0,0.725747,5572.434
1819,4,1,8,1,8,1,4194304,0,0.731637,7018.41
1820,4,1,8,1,8,2,2097152,0,0.706749,6310.052
1821,4,1,8,1,8,4,1048576,0,0.707738,6474.174
1822,4,1,8,1,8,8,524288,0,0.715339,6576.318
1823,4,1,8,2,1,1,4194304,0,0.729257,4687.984
1824,4,1,8,2,1,2,2097152,0,0.699076,4707.402
1825,4,1,8,2,1,4,1048576,0,0.700726,4775.764
1826,4,1,8,2,1,8,524288,0,0.712952,4900.252
1827,4,1,8,2,2,1,4194304,0,0.707706,5464.704
1828,4,1,8,2,2,2,2097152,0,0.701081,5225.038
1829,4,1,8,2,2,4,1048576,0,0.700751,5404.854
1830,4,1,8,2,2,8,524288,0,0.716103,5471.354
1831,4,1,8,2,4,1,4194304,0,0.72838,7205.94
1832,4,1,8,2,4,2,2097152,0,0.70431,6431.614
1833,4,1,8,2,4,4,1048576,0,0.721954,6752.942
1834,4,1,8,2,4,8,524288,0,0.704836,6501.04
1835,4,1,8,2,8,1,4194304,0,0.753533,8876.686
1836,4,1,8,2,8,2,2097152,0,0.71153,8374.212
1837,4,1,8,4,1,1,4194304,0,0.73008,5147.632
