n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
8484,2048,4,1,4,2,16,0,0.712809,829
8485,2048,4,1,4,2,32,0,0.712809,829
8486,2048,4,1,4,2,64,0,0.712809,829
8487,2048,4,1,4,2,128,0,0.712809,829
8488,2048,4,1,4,2,256,0,0.712809,829
8489,2048,4,1,4,2,512,0,0.712809,829
8490,2048,4,1,4,2,1024,0,0.712809,829
8491,2048,4,1,4,2,2048,0,0.712809,829
8492,2048,4,1,4,3,16,0,0.70431,911
8493,2048,4,1,4,3,32,0,0.70431,911
8494,2048,4,1,4,3,64,0,0.70431,911
8495,2048,4,1,4,3,128,0,0.70431,911
8496,2048,4,1,4,3,256,0,0.70431,911
8497,2048,4,1,4,3,512,0,0.70431,911
8498,2048,4,1,4,3,1024,0,0.70431,911
8499,2048,4,1,4,3,2048,0,0.70431,911
8500,2048,4,1,4,4,16,0,0.723574,766
8501,2048,4,1,4,4,32,0,0.723574,766
8502,2048,4,1,4,4,64,0,0.723574,766
8503,2048,4,1,4,4,128,0,0.723574,766
8504,2048,4,1,4,4,256,0,0.723574,766
8505,2048,4,1,4,4,512,0,0.723574,766
8506,2048,4,1,4,4,1024,0,0.723574,766
8507,2048,4,1,4,4,2048,0,0.723574,766
8508,2048,4,2,1,1,16,0,0.229184,399
8509,2048,4,2,1,1,32,0,0.229184,399
8510,2048,4,2,1,1,64,0,0.229184,399
8511,2048,4,2,1,1,128,0,0.229184,399
8512,2048,4,2,1,1,256,0,0.229184,399
8513,2048,4,2,1,1,512,0,0.229184,399
8514,2048,4,2,1,1,1024,0,0.229184,399
8515,2048,4,2,1,1,2048,0,0.229184,399
8516,2048,4,2,1,2,16,0,0.23541,423
8517,2048,4,2,1,2,32,0,0.23541,423
8518,2048,4,2,1,2,64,0,0.23541,423
8519,2048,4,2,1,2,128,0,0.23541,423
8520,2048,4,2,1,2,256,0,0.23541,423
8521,2048,4,2,1,2,512,0,0.23541,423
8522,2048,4,2,1,2,1024,0,0.23541,423
8523,2048,4,2,1,2,2048,0,0.23541,423
8524,2048,4,2,1,3,16,0,0.235612,507
8525,2048,4,2,1,3,32,0,0.235612,507
8526,2048,4,2,1,3,64,0,0.235612,507
8527,2048,4,2,1,3,128,0,0.235612,507
8528,2048,4,2,1,3,256,0,0.235612,507
8529,2048,4,2,1,3,512,0,0.235612,507
8530,2048,4,2,1,3,1024,0,0.235612,507
8531,2048,4,2,1,3,2048,0,0.235612,507
8532,2048,4,2,1,4,16,0,0.24141,349
8533,2048,4,2,1,4,32,0,0.24141,349
8534,2048,4,2,1,4,64,0,0.24141,349
8535,2048,4,2,1,4,128,0,0.24141,349
8536,2048,4,2,1,4,256,0,0.24141,349
8537,2048,4,2,1,4,512,0,0.24141,349
8538,2048,4,2,1,4,1024,0,0.24141,349
8539,2048,4,2,1,4,2048,0,0.24141,349
8540,2048,4,2,2,1,16,0,0.407143,598
8541,2048,4,2,2,1,32,0,0.407143,598
8542,2048,4,2,2,1,64,0,0.407143,598
8543,2048,4,2,2,1,128,0,0.407143,598
8544,2048,4,2,2,1,256,0,0.407143,598
8545,2048,4,2,2,1,512,0,0.407143,598
8546,2048,4,2,2,1,1024,0,0.407143,598
8547,2048,4,2,2,1,2048,0,0.407143,598
8548,2048,4,2,2,2,16,0,0.402397,585
8549,2048,4,2,2,2,32,0,0.402397,585
8550,2048,4,2,2,2,64,0,0.402397,585
8551,2048,4,2,2,2,128,0,0.402397,585
8552,2048,4,2,2,2,256,0,0.402397,585
8553,2048,4,2,2,2,512,0,0.402397,585
8554,2048,4,2,2,2,1024,0,0.402397,585
8555,2048,4,2,2,2,2048,0,0.402397,585
8556,2048,4,2,2,3,16,0,0.395593,758
8557,2048,4,2,2,3,32,0,0.395593,758
8558,2048,4,2,2,3,64,0,0.395593,758
8559,2048,4,2,2,3,128,0,0.395593,758
8560,2048,4,2,2,3,256,0,0.395593,758
8561,2048,4,2,2,3,512,0,0.395593,758
8562,2048,4,2,2,3,1024,0,0.395593,758
8563,2048,4,2,2,3,2048,0,0.395593,758
8564,2048,4,2,2,4,16,0,0.391393,534
8565,2048,4,2,2,4,32,0,0.391393,534
8566,2048,4,2,2,4,64,0,0.391393,534
8567,2048,4,2,2,4,128,0,0.391393,534
8568,2048,4,2,2,4,256,0,0.391393,534
8569,2048,4,2,2,4,512,0,0.391393,534
8570,2048,4,2,2,4,1024,0,0.391393,534
8571,2048,4,2,2,4,2048,0,0.391393,534
8572,2048,4,2,3,1,16,0,0.584892,830
8573,2048,4,2,3,1,32,0,0.584892,830
8574,2048,4,2,3,1,64,0,0.584892,830
8575,2048,4,2,3,1,128,0,0.584892,830
8576,2048,4,2,3,1,512,0,0.584892,830
8577,2048,4,2,3,1,1024,0,0.584892,830
8578,2048,4,2,3,1,2048,0,0.584892,830
8579,2048,4,2,3,2,16,0,0.624339,863
8580,2048,4,2,3,2,32,0,0.624339,863
8581,2048,4,2,3,2,64,0,0.624339,863
8582,2048,4,2,3,2,128,0,0.624339,863
8583,2048,4,2,3,2,256,0,0.624339,863
8584,2048,4,2,3,2,512,0,0.624339,863
8585,2048,4,2,3,2,1024,0,0.624339,863
8586,2048,4,2,3,2,2048,0,0.624339,863
8587,2048,4,2,3,3,16,0,0.600823,1015
8588,2048,4,2,3,3,32,0,0.600823,1015
8589,2048,4,2,3,3,64,0,0.600823,1015
8590,2048,4,2,3,3,128,0,0.600823,1015
8591,2048,4,2,3,3,256,0,0.600823,1015
8592,2048,4,2,3,3,512,0,0.600823,1015
8593,2048,4,2,3,3,1024,0,0.600823,1015
8594,2048,4,2,3,3,2048,0,0.600823,1015
8595,2048,4,2,3,4,16,0,0.632569,805
8596,2048,4,2,3,4,32,0,0.632569,805
8597,2048,4,2,3,4,64,0,0.632569,805
8598,2048,4,2,3,4,128,0,0.632569,805
8599,2048,4,2,3,4,256,0,0.632569,805
8600,2048,4,2,3,4,512,0,0.632569,805
8601,2048,4,2,3,4,1024,0,0.632569,805
8602,2048,4,2,3,4,2048,0,0.632569,805
8603,2048,4,2,4,1,16,0,0.934906,1013
8604,2048,4,2,4,1,32,0,0.934906,1013
8605,2048,4,2,4,1,64,0,0.934906,1013
8606,2048,4,2,4,1,128,0,0.934906,1013
8607,2048,4,2,4,1,256,0,0.934906,1013
8608,2048,4,2,4,1,512,0,0.934906,1013
8609,2048,4,2,4,1,1024,0,0.934906,1013
8610,2048,4,2,4,1,2048,0,0.934906,1013
8611,2048,4,2,4,2,16,0,0.962114,930
8612,2048,4,2,4,2,32,0,0.962114,930
8613,2048,4,2,4,2,64,0,0.962114,930
8614,2048,4,2,4,2,128,0,0.962114,930
8615,2048,4,2,4,2,256,0,0.962114,930
8616,2048,4,2,4,2,512,0,0.962114,930
8617,2048,4,2,4,2,1024,0,0.962114,930
8618,2048,4,2,4,2,2048,0,0.962114,930
8619,2048,4,2,4,3,16,0,1.040715,1088
8620,2048,4,2,4,3,32,0,1.040715,1088
8621,2048,4,2,4,3,64,0,1.040715,1088
8622,2048,4,2,4,3,128,0,1.040715,1088
8623,2048,4,2,4,3,512,0,1.040715,1088
8624,2048,4,2,4,3,1024,0,1.040715,1088
8625,2048,4,2,4,3,2048,0,1.040715,1088
8626,2048,4,2,4,4,16,0,0.985543,868
8627,2048,4,2,4,4,32,0,0.985543,868
8628,2048,4,2,4,4,64,0,0.985543,868
8629,2048,4,2,4,4,128,0,0.985543,868
8630,2048,4,2,4,4,256,0,0.985543,868
8631,2048,4,2,4,4,512,0,0.985543,868
8632,2048,4,2,4,4,1024,0,0.985543,868
8633,2048,4,2,4,4,2048,0,0.985543,868
8634,2048,4,3,1,1,16,0,0.354755,415
8635,2048,4,3,1,1,32,0,0.354755,415
8636,2048,4,3,1,1,64,0,0.354755,415
8637,2048,4,3,1,1,128,0,0.354755,415
8638,2048,4,3,1,1,256,0,0.354755,415
8639,2048,4,3,1,1,512,0,0.354755,415
8640,2048,4,3,1,1,1024,0,0.354755,415
8641,2048,4,3,1,1,2048,0,0.354755,415
8642,2048,4,3,1,2,16,0,0.363904,444
8643,2048,4,3,1,2,32,0,0.363904,444
8644,2048,4,3,1,2,64,0,0.363904,444
8645,2048,4,3,1,2,128,0,0.363904,444
8646,2048,4,3,1,2,256,0,0.363904,444
8647,2048,4,3,1,2,512,0,0.363904,444
8648,2048,4,3,1,2,1024,0,0.363904,444
8649,2048,4,3,1,2,2048,0,0.363904,444
8650,2048,4,3,1,3,16,0,0.361484,502
8651,2048,4,3,1,3,32,0,0.361484,502
8652,2048,4,3,1,3,64,0,0.361484,502
8653,2048,4,3,1,3,128,0,0.361484,502
8654,2048,4,3,1,3,256,0,0.361484,502
8655,2048,4,3,1,3,512,0,0.361484,502
8656,2048,4,3,1,3,1024,0,0.361484,502
8657,2048,4,3,1,3,2048,0,0.361484,502
8658,2048,4,3,1,4,16,0,0.356909,341
8659,2048,4,3,1,4,32,0,0.356909,341
8660,2048,4,3,1,4,64,0,0.356909,341
8661,2048,4,3,1,4,128,0,0.356909,341
8662,2048,4,3,1,4,256,0,0.356909,341
8663,2048,4,3,1,4,512,0,0.356909,341
8664,2048,4,3,1,4,1024,0,0.356909,341
8665,2048,4,3,1,4,2048,0,0.356909,341
8666,2048,4,3,2,1,16,0,0.596859,613
8667,2048,4,3,2,1,32,0,0.596859,613
8668,2048,4,3,2,1,64,0,0.596859,613
8669,2048,4,3,2,1,128,0,0.596859,613
8670,2048,4,3,2,1,256,0,0.596859,613
8671,2048,4,3,2,1,512,0,0.596859,613
8672,2048,4,3,2,1,1024,0,0.596859,613
8673,2048,4,3,2,1,2048,0,0.596859,613
8674,2048,4,3,2,2,16,0,0.613676,603
8675,2048,4,3,2,2,32,0,0.613676,603
8676,2048,4,3,2,2,64,0,0.613676,603
8677,2048,4,3,2,2,128,0,0.613676,603
8678,2048,4,3,2,2,256,0,0.613676,603
8679,2048,4,3,2,2,512,0,0.613676,603
8680,2048,4,3,2,2,1024,0,0.613676,603
8681,2048,4,3,2,2,2048,0,0.613676,603
8682,2048,4,3,2,3,16,0,0.599126,683
8683,2048,4,3,2,3,32,0,0.599126,683
8684,2048,4,3,2,3,64,0,0.599126,683
8685,2048,4,3,2,3,128,0,0.599126,683
8686,2048,4,3,2,3,256,0,0.599126,683
8687,2048,4,3,2,3,512,0,0.599126,683
8688,2048,4,3,2,3,1024,0,0.599126,683
8689,2048,4,3,2,3,2048,0,0.599126,683
8690,2048,4,3,2,4,16,0,0.609833,558
8691,2048,4,3,2,4,32,0,0.609833,558
8692,2048,4,3,2,4,64,0,0.609833,558
8693,2048,4,3,2,4,128,0,0.609833,558
8694,2048,4,3,2,4,256,0,0.609833,558
8695,2048,4,3,2,4,512,0,0.609833,558
8696,2048,4,3,2,4,1024,0,0.609833,558
8697,2048,4,3,2,4,2048,0,0.609833,558
8698,2048,4,3,3,1,16,0,0.899278,947
8699,2048,4,3,3,1,32,0,0.899278,947
8700,2048,4,3,3,1,64,0,0.899278,947
8701,2048,4,3,3,1,128,0,0.899278,947
8702,2048,4,3,3,1,256,0,0.899278,947
8703,2048,4,3,3,1,512,0,0.899278,947
8704,2048,4,3,3,1,1024,0,0.899278,947
8705,2048,4,3,3,1,2048,0,0.899278,947
8706,2048,4,3,3,2,16,0,0.872123,959
8707,2048,4,3,3,2,32,0,0.872123,959
8708,2048,4,3,3,2,64,0,0.872123,959
8709,2048,4,3,3,2,128,0,0.872123,959
8710,2048,4,3,3,2,256,0,0.872123,959
8711,2048,4,3,3,2,512,0,0.872123,959
8712,2048,4,3,3,2,1024,0,0.872123,959
8713,2048,4,3,3,2,2048,0,0.872123,959
8714,2048,4,3,3,3,16,0,0.876443,1057
8715,2048,4,3,3,3,32,0,0.876443,1057
8716,2048,4,3,3,3,64,0,0.876443,1057
8717,2048,4,3,3,3,128,0,0.876443,1057
8718,2048,4,3,3,3,256,0,0.876443,1057
8719,2048,4,3,3,3,512,0,0.876443,1057
8720,2048,4,3,3,3,1024,0,0.876443,1057
8721,2048,4,3,3,3,2048,0,0.876443,1057
8722,2048,4,3,3,4,16,0,0.882526,992
8723,2048,4,3,3,4,32,0,0.882526,992
8724,2048,4,3,3,4,64,0,0.891342,984
8725,2048,4,3,3,4,128,0,0.882526,992
8726,2048,4,3,3,4,256,0,0.882526,992
8727,2048,4,3,3,4,512,0,0.882526,992
8728,2048,4,3,3,4,1024,0,0.882526,992
8729,2048,4,3,3,4,2048,0,0.882526,992
8730,2048,4,3,4,1,16,0,1.474587,990
8731,2048,4,3,4,1,32,0,1.474587,990
8732,2048,4,3,4,1,64,0,1.474587,990
8733,2048,4,3,4,1,128,0,1.474587,990
8734,2048,4,3,4,1,256,0,1.474587,990
8735,2048,4,3,4,1,512,0,1.474587,990
8736,2048,4,3,4,1,1024,0,1.474587,990
8737,2048,4,3,4,1,2048,0,1.474587,990
8738,2048,4,3,4,2,16,0,1.456452,993
8739,2048,4,3,4,2,32,0,1.456452,993
8740,2048,4,3,4,2,64,0,1.456452,993
8741,2048,4,3,4,2,128,0,1.456452,993
8742,2048,4,3,4,2,256,0,1.456452,993
8743,2048,4,3,4,2,512,0,1.456452,993
8744,2048,4,3,4,2,1024,0,1.456452,993
8745,2048,4,3,4,2,2048,0,1.456452,993
8746,2048,4,3,4,3,16,0,1.51539,1132
8747,2048,4,3,4,3,32,0,1.51539,1132
8748,2048,4,3,4,3,64,0,1.51539,1132
8749,2048,4,3,4,3,128,0,1.51539,1132
8750,2048,4,3,4,3,256,0,1.51539,1132
8751,2048,4,3,4,3,512,0,1.51539,1132
8752,2048,4,3,4,3,1024,0,1.51539,1132
8753,2048,4,3,4,3,2048,0,1.51539,1132
8754,2048,4,3,4,4,16,0,1.457585,952
8755,2048,4,3,4,4,32,0,1.457585,952
8756,2048,4,3,4,4,64,0,1.457585,952
8757,2048,4,3,4,4,128,0,1.457585,952
8758,2048,4,3,4,4,256,0,1.457585,952
8759,2048,4,3,4,4,512,0,1.457585,952
8760,2048,4,3,4,4,1024,0,1.457585,952
8761,2048,4,3,4,4,2048,0,1.457585,952
8762,2048,4,4,1,1,16,0,0.244084,407
8763,2048,4,4,1,1,32,0,0.244084,407
8764,2048,4,4,1,1,64,0,0.244084,407
8765,2048,4,4,1,1,128,0,0.244084,407
8766,2048,4,4,1,1,256,0,0.244084,407
8767,2048,4,4,1,1,512,0,0.244084,407
8768,2048,4,4,1,1,1024,0,0.244084,407
8769,2048,4,4,1,1,2048,0,0.244084,407
8770,2048,4,4,1,2,16,0,0.241333,356
8771,2048,4,4,1,2,32,0,0.241333,356
8772,2048,4,4,1,2,64,0,0.241333,356
8773,2048,4,4,1,2,128,0,0.241333,356
8774,2048,4,4,1,2,256,0,0.241333,356
8775,2048,4,4,1,2,512,0,0.241333,356
8776,2048,4,4,1,2,1024,0,0.241333,356
8777,2048,4,4,1,2,2048,0,0.241333,356
8778,2048,4,4,1,3,16,0,0.249408,545
8779,2048,4,4,1,3,32,0,0.249408,545
8780,2048,4,4,1,3,64,0,0.249408,545
8781,2048,4,4,1,3,128,0,0.249408,545
8782,2048,4,4,1,3,256,0,0.249408,545
8783,2048,4,4,1,3,512,0,0.249408,545
8784,2048,4,4,1,3,1024,0,0.249408,545
8785,2048,4,4,1,3,2048,0,0.249408,545
8786,2048,4,4,1,4,16,0,0.237422,381
8787,2048,4,4,1,4,32,0,0.237422,381
8788,2048,4,4,1,4,64,0,0.237422,381
8789,2048,4,4,1,4,128,0,0.237422,381
8790,2048,4,4,1,4,256,0,0.237422,381
8791,2048,4,4,1,4,512,0,0.237422,381
8792,2048,4,4,1,4,1024,0,0.237422,381
8793,2048,4,4,1,4,2048,0,0.237422,381
8794,2048,4,4,2,1,16,0,0.377094,660
8795,2048,4,4,2,1,32,0,0.377094,660
8796,2048,4,4,2,1,64,0,0.377094,660
8797,2048,4,4,2,1,128,0,0.377094,660
8798,2048,4,4,2,1,256,0,0.377094,660
8799,2048,4,4,2,1,512,0,0.377094,660
8800,2048,4,4,2,1,1024,0,0.377094,660
8801,2048,4,4,2,1,2048,0,0.377094,660
8802,2048,4,4,2,2,16,0,0.364356,567
8803,2048,4,4,2,2,32,0,0.364356,567
8804,2048,4,4,2,2,64,0,0.364356,567
8805,2048,4,4,2,2,128,0,0.364356,567
8806,2048,4,4,2,2,256,0,0.364356,567
8807,2048,4,4,2,2,512,0,0.364356,567
8808,2048,4,4,2,2,1024,0,0.364356,567
8809,2048,4,4,2,2,2048,0,0.364356,567
8810,2048,4,4,2,3,16,0,0.398323,789
8811,2048,4,4,2,3,32,0,0.398323,789
8812,2048,4,4,2,3,64,0,0.398323,789
8813,2048,4,4,2,3,128,0,0.398323,789
8814,2048,4,4,2,3,256,0,0.398323,789
8815,2048,4,4,2,3,512,0,0.398323,789
8816,2048,4,4,2,3,1024,0,0.398323,789
8817,2048,4,4,2,3,2048,0,0.398323,789
8818,2048,4,4,2,4,16,0,0.39248,555
8819,2048,4,4,2,4,32,0,0.39248,555
8820,2048,4,4,2,4,64,0,0.39248,555
8821,2048,4,4,2,4,128,0,0.39248,555
8822,2048,4,4,2,4,256,0,0.39248,555
8823,2048,4,4,2,4,512,0,0.39248,555
8824,2048,4,4,2,4,1024,0,0.39248,555
8825,2048,4,4,2,4,2048,0,0.39248,555
8826,2048,4,4,3,1,16,0,0.607873,923
8827,2048,4,4,3,1,32,0,0.602576,927
8828,2048,4,4,3,1,64,0,0.602576,927
8829,2048,4,4,3,1,128,0,0.602576,927
8830,2048,4,4,3,1,256,0,0.602576,927
8831,2048,4,4,3,1,512,0,0.602576,927
8832,2048,4,4,3,1,1024,0,0.602576,927
8833,2048,4,4,3,1,2048,0,0.602576,927
8834,2048,4,4,3,2,16,0,0.604341,876
8835,2048,4,4,3,2,32,0,0.606695,895
8836,2048,4,4,3,2,64,0,0.606695,895
8837,2048,4,4,3,2,128,0,0.606695,895
8838,2048,4,4,3,2,256,0,0.606695,895
8839,2048,4,4,3,2,512,0,0.606695,895
8840,2048,4,4,3,2,1024,0,0.606695,895
8841,2048,4,4,3,2,2048,0,0.606695,895
8842,2048,4,4,3,3,16,0,0.601399,1040
8843,2048,4,4,3,3,32,0,0.601399,1040
8844,2048,4,4,3,3,64,0,0.601399,1040
8845,2048,4,4,3,3,128,0,0.601399,1040
8846,2048,4,4,3,3,256,0,0.601399,1040
8847,2048,4,4,3,3,512,0,0.601399,1040
8848,2048,4,4,3,3,1024,0,0.601399,1040
8849,2048,4,4,3,3,2048,0,0.601399,1040
8850,2048,4,4,3,4,16,0,0.609048,889
8851,2048,4,4,3,4,32,0,0.609048,889
8852,2048,4,4,3,4,64,0,0.609048,889
8853,2048,4,4,3,4,128,0,0.609048,889
8854,2048,4,4,3,4,512,0,0.609048,889
8855,2048,4,4,3,4,1024,0,0.609048,889
8856,2048,4,4,3,4,2048,0,0.609048,889
8857,2048,4,4,4,1,16,0,0.953962,1134
8858,2048,4,4,4,1,32,0,0.953962,1134
8859,2048,4,4,4,1,64,0,0.953962,1134
8860,2048,4,4,4,1,256,0,0.953962,1134
8861,2048,4,4,4,1,512,0,0.953962,1134
8862,2048,4,4,4,1,1024,0,0.953962,1134
8863,2048,4,4,4,1,2048,0,0.953962,1134
8864,2048,4,4,4,2,32,0,0.925214,1060
8865,2048,4,4,4,2,64,0,0.925214,1060
8866,2048,4,4,4,2,128,0,0.925214,1060
8867,2048,4,4,4,2,256,0,0.925214,1060
8868,2048,4,4,4,2,512,0,0.925214,1060
8869,2048,4,4,4,2,1024,0,0.925214,1060
8870,2048,4,4,4,2,2048,0,0.925214,1060
8871,2048,4,4,4,3,16,0,1.001622,1163
8872,2048,4,4,4,3,32,0,1.001622,1163
8873,2048,4,4,4,3,64,0,1.001622,1163
8874,2048,4,4,4,3,128,0,1.001622,1163
8875,2048,4,4,4,3,256,0,1.001622,1163
8876,2048,4,4,4,3,512,0,1.001622,1163
8877,2048,4,4,4,3,1024,0,1.001622,1163
8878,2048,4,4,4,3,2048,0,1.001622,1163
8879,2048,4,4,4,4,16,0,0.992543,941
8880,2048,4,4,4,4,32,0,0.992543,941
8881,2048,4,4,4,4,64,0,0.992543,941
8882,2048,4,4,4,4,128,0,0.992543,941
8883,2048,4,4,4,4,256,0,0.992543,941
8884,2048,4,4,4,4,512,0,0.992543,941
8885,2048,4,4,4,4,1024,0,0.992543,941
8886,2048,4,4,4,4,2048,0,0.992543,941
8887,4096,1,1,1,1,32,0,0.63288,318
8888,4096,1,1,1,1,64,0,0.63288,318
8889,4096,1,1,1,1,128,0,0.63288,318
8890,4096,1,1,1,1,256,0,0.63288,318
8891,4096,1,1,1,1,512,0,0.63288,318
8892,4096,1,1,1,1,1024,0,0.63288,318
8893,4096,1,1,1,1,2048,0,0.63288,318
8894,4096,1,1,1,1,4096,0,0.63288,318
8895,4096,1,1,1,2,32,0,0.66753,262
8896,4096,1,1,1,2,64,0,0.66753,262
8897,4096,1,1,1,2,128,0,0.679215,264
8898,4096,1,1,1,2,256,0,0.66753,262
8899,4096,1,1,1,2,512,0,0.66753,262
8900,4096,1,1,1,2,1024,0,0.66753,262
8901,4096,1,1,1,2,2048,0,0.66753,262
8902,4096,1,1,1,2,4096,0,0.66753,262
8903,4096,1,1,1,3,32,0,0.607597,345
8904,4096,1,1,1,3,64,0,0.607597,345
8905,4096,1,1,1,3,128,0,0.607597,345
8906,4096,1,1,1,3,256,0,0.607597,345
8907,4096,1,1,1,3,512,0,0.607597,345
8908,4096,1,1,1,3,1024,0,0.607597,345
8909,4096,1,1,1,3,2048,0,0.607597,345
8910,4096,1,1,1,3,4096,0,0.607597,345
8911,4096,1,1,1,4,32,0,0.567506,270
8912,4096,1,1,1,4,64,0,0.567506,270
8913,4096,1,1,1,4,128,0,0.567506,270
8914,4096,1,1,1,4,256,0,0.567506,270
8915,4096,1,1,1,4,512,0,0.567506,270
8916,4096,1,1,1,4,1024,0,0.567506,270
8917,4096,1,1,1,4,2048,0,0.567506,270
8918,4096,1,1,1,4,4096,0,0.567506,270
8919,4096,1,1,2,1,32,0,1.530178,461
8920,4096,1,1,2,1,64,0,1.530178,461
8921,4096,1,1,2,1,128,0,1.530178,461
8922,4096,1,1,2,1,256,0,1.530178,461
8923,4096,1,1,2,1,512,0,1.530178,461
8924,4096,1,1,2,1,1024,0,1.530178,461
8925,4096,1,1,2,1,2048,0,1.530178,461
8926,4096,1,1,2,1,4096,0,1.530178,461
8927,4096,1,1,2,2,32,0,1.309135,431
8928,4096,1,1,2,2,64,0,1.309135,431
8929,4096,1,1,2,2,128,0,1.309135,431
8930,4096,1,1,2,2,256,0,1.309135,431
8931,4096,1,1,2,2,512,0,1.309135,431
8932,4096,1,1,2,2,1024,0,1.309135,431
8933,4096,1,1,2,2,2048,0,1.309135,431
8934,4096,1,1,2,2,4096,0,1.309135,431
8935,4096,1,1,2,3,32,0,1.531184,474
8936,4096,1,1,2,3,64,0,1.531184,474
8937,4096,1,1,2,3,128,0,1.531184,474
8938,4096,1,1,2,3,256,0,1.531184,474
8939,4096,1,1,2,3,512,0,1.531184,474
8940,4096,1,1,2,3,1024,0,1.531184,474
8941,4096,1,1,2,3,2048,0,1.531184,474
8942,4096,1,1,2,3,4096,0,1.531184,474
8943,4096,1,1,2,4,32,0,1.47093,400
8944,4096,1,1,2,4,64,0,1.47093,400
8945,4096,1,1,2,4,128,0,1.47093,400
8946,4096,1,1,2,4,256,0,1.47093,400
8947,4096,1,1,2,4,512,0,1.47093,400
8948,4096,1,1,2,4,1024,0,1.47093,400
8949,4096,1,1,2,4,2048,0,1.47093,400
8950,4096,1,1,2,4,4096,0,1.47093,400
8951,4096,1,1,3,1,32,0,2.326912,669
8952,4096,1,1,3,1,64,0,2.326912,669
8953,4096,1,1,3,1,128,0,2.326912,669
8954,4096,1,1,3,1,256,0,2.326912,669
8955,4096,1,1,3,1,512,0,2.326912,669
8956,4096,1,1,3,1,1024,0,2.326912,669
8957,4096,1,1,3,1,2048,0,2.326912,669
8958,4096,1,1,3,1,4096,0,2.326912,669
8959,4096,1,1,3,2,32,0,2.233873,701
8960,4096,1,1,3,2,64,0,2.233873,701
8961,4096,1,1,3,2,128,0,2.216017,701
8962,4096,1,1,3,2,256,0,2.233873,701
8963,4096,1,1,3,2,512,0,2.233873,701
8964,4096,1,1,3,2,1024,0,2.233873,701
8965,4096,1,1,3,2,2048,0,2.233873,701
8966,4096,1,1,3,2,4096,0,2.233873,701
8967,4096,1,1,3,3,64,0,2.338189,687
8968,4096,1,1,3,3,128,0,2.338189,687
8969,4096,1,1,3,3,256,0,2.338189,687
8970,4096,1,1,3,3,512,0,2.338189,687
8971,4096,1,1,3,3,1024,0,2.338189,687
8972,4096,1,1,3,3,2048,0,2.338189,687
8973,4096,1,1,3,3,4096,0,2.338189,687
8974,4096,1,1,3,4,32,0,2.228469,616
8975,4096,1,1,3,4,64,0,2.228469,616
8976,4096,1,1,3,4,128,0,2.228469,616
8977,4096,1,1,3,4,256,0,2.228469,616
8978,4096,1,1,3,4,512,0,2.228469,616
8979,4096,1,1,3,4,1024,0,2.228469,616
8980,4096,1,1,3,4,2048,0,2.228469,616
8981,4096,1,1,3,4,4096,0,2.228469,616
8982,4096,1,1,4,1,32,0,3.231995,680
8983,4096,1,1,4,1,64,0,3.231995,680
8984,4096,1,1,4,1,128,0,3.231995,680
8985,4096,1,1,4,1,256,0,3.231995,680
8986,4096,1,1,4,1,512,0,3.231995,680
8987,4096,1,1,4,1,1024,0,3.231995,680
8988,4096,1,1,4,1,2048,0,3.231995,680
8989,4096,1,1,4,1,4096,0,3.231995,680
8990,4096,1,1,4,2,32,0,3.168562,654
8991,4096,1,1,4,2,64,0,3.168562,654
8992,4096,1,1,4,2,128,0,3.168562,654
8993,4096,1,1,4,2,256,0,3.168562,654
8994,4096,1,1,4,2,512,0,3.168562,654
8995,4096,1,1,4,2,1024,0,3.168562,654
8996,4096,1,1,4,2,2048,0,3.168562,654
8997,4096,1,1,4,2,4096,0,3.168562,654
8998,4096,1,1,4,3,32,0,3.26522,737
8999,4096,1,1,4,3,64,0,3.337713,737
9000,4096,1,1,4,3,128,0,3.337713,737
9001,4096,1,1,4,3,256,0,3.337713,737
9002,4096,1,1,4,3,512,0,3.337713,737
9003,4096,1,1,4,3,1024,0,3.337713,737
9004,4096,1,1,4,3,2048,0,3.337713,737
9005,4096,1,1,4,3,4096,0,3.337713,737
9006,4096,1,1,4,4,32,0,3.283343,629
9007,4096,1,1,4,4,64,0,3.283343,629
9008,4096,1,1,4,4,128,0,3.283343,629
9009,4096,1,1,4,4,256,0,3.283343,629
9010,4096,1,1,4,4,512,0,3.283343,629
9011,4096,1,1,4,4,1024,0,3.283343,629
9012,4096,1,1,4,4,2048,0,3.283343,629
9013,4096,1,1,4,4,4096,0,3.283343,629
9014,4096,1,2,1,1,32,0,1.258456,345
9015,4096,1,2,1,1,64,0,1.258456,345
9016,4096,1,2,1,1,128,0,1.258456,345
9017,4096,1,2,1,1,256,0,1.258456,345
9018,4096,1,2,1,1,512,0,1.258456,345
9019,4096,1,2,1,1,1024,0,1.258456,345
9020,4096,1,2,1,1,2048,0,1.258456,345
9021,4096,1,2,1,1,4096,0,1.258456,345
9022,4096,1,2,1,2,32,0,1.274773,292
9023,4096,1,2,1,2,64,0,1.274773,292
9024,4096,1,2,1,2,128,0,1.274773,292
9025,4096,1,2,1,2,256,0,1.274773,292
9026,4096,1,2,1,2,512,0,1.274773,292
9027,4096,1,2,1,2,1024,0,1.274773,292
9028,4096,1,2,1,2,2048,0,1.274773,292
9029,4096,1,2,1,2,4096,0,1.274773,292
9030,4096,1,2,1,3,32,0,1.329366,361
9031,4096,1,2,1,3,64,0,1.329366,361
