n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,FF
3511,32,1,2,2,512,2,0,0.003040,4147.738,189
3512,32,1,2,2,512,4,0,0.004342,4159.974,189
3513,32,1,2,2,512,8,0,0.004337,4155.984,189
3514,32,1,2,2,512,16,0,0.004350,4152.260,189
3515,32,1,2,2,512,32,0,0.004333,4153.324,189
3517,32,1,2,2,256,2,0,0.002997,4345.908,191
3518,32,1,2,2,256,4,0,0.004309,4367.188,191
3519,32,1,2,2,256,8,0,0.004310,4365.060,191
3520,32,1,2,2,256,16,0,0.004310,4370.912,191
3521,32,1,2,2,256,32,0,0.004309,4360.272,191
3523,32,1,2,2,128,2,0,0.003022,4662.714,195
3524,32,1,2,2,128,4,0,0.004339,4707.934,195
3525,32,1,2,2,128,8,0,0.004321,4699.688,195
3526,32,1,2,2,128,16,0,0.004344,4693.570,195
3527,32,1,2,2,128,32,0,0.004325,4690.644,195
3529,32,1,2,2,64,2,0,0.003135,5323.724,201
3530,32,1,2,2,64,4,0,0.004516,5280.100,201
3531,32,1,2,2,64,8,0,0.004553,5300.848,201
3532,32,1,2,2,64,16,0,0.004507,5302.976,201
3533,32,1,2,2,64,32,0,0.004500,5283.558,201
3535,32,1,2,2,32,2,0,0.003356,6817.048,224
3536,32,1,2,2,32,4,0,0.004824,6782.468,224
3537,32,1,2,2,32,8,0,0.004688,6784.596,224
3538,32,1,2,2,32,16,0,0.004687,6777.680,224
3539,32,1,2,2,32,32,0,0.004753,6774.488,224
3541,32,1,2,3,512,2,0,0.002591,4402.300,204
3542,32,1,2,3,512,4,0,0.004201,4410.812,199
3543,32,1,2,3,512,8,0,0.004165,4405.492,199
3544,32,1,2,3,512,16,0,0.004153,4431.294,199
3545,32,1,2,3,512,32,0,0.003938,4228.070,198
3547,32,1,2,3,256,2,0,0.002595,4684.792,213
3548,32,1,2,3,256,4,0,0.004121,4704.210,214
3549,32,1,2,3,256,8,0,0.004136,4699.156,214
3550,32,1,2,3,256,16,0,0.004202,4779.488,214
3551,32,1,2,3,256,32,0,0.003971,4524.128,208
3553,32,1,2,3,128,2,0,0.003093,4983.510,216
3554,32,1,2,3,128,4,0,0.004174,5214.398,217
3555,32,1,2,3,128,8,0,0.004226,5074.482,217
3556,32,1,2,3,128,16,0,0.004226,5080.334,217
3557,32,1,2,3,128,32,0,0.004046,4861.682,211
3559,32,1,2,3,64,2,0,0.003119,5828.326,229
3560,32,1,2,3,64,4,0,0.004381,5608.876,225
3561,32,1,2,3,64,8,0,0.004440,5581.478,225
3562,32,1,2,3,64,16,0,0.004264,5527.480,225
3563,32,1,2,3,64,32,0,0.004352,5556.740,219
3565,32,1,2,3,32,2,0,0.003233,7488.698,264
3566,32,1,2,3,32,4,0,0.004321,7155.134,256
3567,32,1,2,3,32,8,0,0.004261,7067.354,256
3568,32,1,2,3,32,16,0,0.004254,7074.004,256
3569,32,1,2,3,32,32,0,0.004295,7151.942,250
3571,32,1,2,4,512,2,0,0.001693,5009.844,247
3572,32,1,2,4,512,4,0,0.003090,4968.614,267
3573,32,1,2,4,512,8,0,0.003722,4955.846,267
3574,32,1,2,4,512,16,0,0.003722,4952.654,267
3575,32,1,2,4,512,32,0,0.003722,4952.388,267
3577,32,1,2,4,256,2,0,0.001698,5250.840,249
3578,32,1,2,4,256,4,0,0.003103,5206.684,269
3579,32,1,2,4,256,8,0,0.003743,5188.330,269
3580,32,1,2,4,256,16,0,0.003760,5177.956,269
3581,32,1,2,4,256,32,0,0.003800,5191.256,269
3583,32,1,2,4,128,2,0,0.001728,5703.040,253
3584,32,1,2,4,128,4,0,0.003116,5582.276,273
3585,32,1,2,4,128,8,0,0.003758,5589.458,273
3586,32,1,2,4,128,16,0,0.003748,5553.548,273
3587,32,1,2,4,128,32,0,0.003750,5547.962,273
3589,32,1,2,4,64,2,0,0.001456,6411.132,289
3590,32,1,2,4,64,4,0,0.003006,6453.160,289
3591,32,1,2,4,64,8,0,0.003608,6401.024,289
3592,32,1,2,4,64,16,0,0.003625,6427.890,289
3593,32,1,2,4,64,32,0,0.003681,6413.260,289
3595,32,1,2,4,32,2,0,0.001387,8102.892,334
3596,32,1,2,4,32,4,0,0.003046,8094.646,334
3597,32,1,2,4,32,8,0,0.003684,8057.672,334
3598,32,1,2,4,32,16,0,0.003647,8061.396,334
3599,32,1,2,4,32,32,0,0.003636,8049.426,334
3601,32,1,3,1,512,2,0,0.003200,3694.208,148
3602,32,1,3,1,512,4,0,0.003200,3693.410,148
3603,32,1,3,1,512,8,0,0.003200,3694.208,148
3604,32,1,3,1,512,16,0,0.003200,3693.410,148
3605,32,1,3,1,512,32,0,0.003200,3690.484,148
3607,32,1,3,1,256,2,0,0.003221,3885.462,150
3608,32,1,3,1,256,4,0,0.003221,3885.994,150
3609,32,1,3,1,256,8,0,0.003221,3885.994,150
3610,32,1,3,1,256,16,0,0.003221,3885.462,150
3611,32,1,3,1,256,32,0,0.003206,3897.432,150
3613,32,1,3,1,128,2,0,0.003215,4525.458,154
3614,32,1,3,1,128,4,0,0.003210,4525.990,154
3615,32,1,3,1,128,8,0,0.003209,4516.946,154
3616,32,1,3,1,128,16,0,0.003212,4523.330,154
3617,32,1,3,1,128,32,0,0.003217,4549.930,154
3619,32,1,3,1,64,2,0,0.003294,4717.776,159
3620,32,1,3,1,64,4,0,0.003292,4709.796,159
3621,32,1,3,1,64,8,0,0.003314,4715.382,159
3622,32,1,3,1,64,16,0,0.003314,4723.362,159
3623,32,1,3,1,64,32,0,0.003359,4734.800,159
3625,32,1,3,1,32,2,0,0.003445,6063.736,172
3626,32,1,3,1,32,4,0,0.003315,6086.346,172
3627,32,1,3,1,32,8,0,0.003351,6061.076,172
3628,32,1,3,1,32,16,0,0.003400,6077.302,172
3629,32,1,3,1,32,32,0,0.003295,6104.434,172
3631,32,1,3,2,512,2,0,0.003040,4147.738,189
3632,32,1,3,2,512,4,0,0.004342,4159.974,189
3633,32,1,3,2,512,8,0,0.004337,4155.984,189
3634,32,1,3,2,512,16,0,0.004350,4152.260,189
3635,32,1,3,2,512,32,0,0.004333,4153.324,189
3637,32,1,3,2,256,2,0,0.002997,4345.908,191
3638,32,1,3,2,256,4,0,0.004309,4367.188,191
3639,32,1,3,2,256,8,0,0.004310,4365.060,191
3640,32,1,3,2,256,16,0,0.004310,4370.912,191
3641,32,1,3,2,256,32,0,0.004309,4360.272,191
3643,32,1,3,2,128,2,0,0.003022,4662.714,195
3644,32,1,3,2,128,4,0,0.004339,4707.934,195
3645,32,1,3,2,128,8,0,0.004321,4699.688,195
3646,32,1,3,2,128,16,0,0.004344,4693.570,195
3647,32,1,3,2,128,32,0,0.004325,4690.644,195
3649,32,1,3,2,64,2,0,0.003135,5323.724,201
3650,32,1,3,2,64,4,0,0.004516,5280.100,201
3651,32,1,3,2,64,8,0,0.004553,5300.848,201
3652,32,1,3,2,64,16,0,0.004507,5302.976,201
3653,32,1,3,2,64,32,0,0.004500,5283.558,201
3655,32,1,3,2,32,2,0,0.003356,6817.048,224
3656,32,1,3,2,32,4,0,0.004824,6782.468,224
3657,32,1,3,2,32,8,0,0.004688,6784.596,224
3658,32,1,3,2,32,16,0,0.004687,6777.680,224
3659,32,1,3,2,32,32,0,0.004753,6774.488,224
3661,32,1,3,3,512,2,0,0.002591,4402.300,204
3662,32,1,3,3,512,4,0,0.004201,4410.812,199
3663,32,1,3,3,512,8,0,0.004165,4405.492,199
3664,32,1,3,3,512,16,0,0.004153,4431.294,199
3665,32,1,3,3,512,32,0,0.003938,4228.070,198
3667,32,1,3,3,256,2,0,0.002595,4684.792,213
3668,32,1,3,3,256,4,0,0.004121,4704.210,214
3669,32,1,3,3,256,8,0,0.004136,4699.156,214
3670,32,1,3,3,256,16,0,0.004202,4779.488,214
3671,32,1,3,3,256,32,0,0.003971,4524.128,208
3673,32,1,3,3,128,2,0,0.003093,4983.510,216
3674,32,1,3,3,128,4,0,0.004174,5214.398,217
3675,32,1,3,3,128,8,0,0.004226,5074.482,217
3676,32,1,3,3,128,16,0,0.004226,5080.334,217
3677,32,1,3,3,128,32,0,0.004046,4861.682,211
3679,32,1,3,3,64,2,0,0.003119,5828.326,229
3680,32,1,3,3,64,4,0,0.004381,5608.876,225
3681,32,1,3,3,64,8,0,0.004440,5581.478,225
3682,32,1,3,3,64,16,0,0.004264,5527.480,225
3683,32,1,3,3,64,32,0,0.004352,5556.740,219
3685,32,1,3,3,32,2,0,0.003233,7488.698,264
3686,32,1,3,3,32,4,0,0.004321,7155.134,256
3687,32,1,3,3,32,8,0,0.004261,7067.354,256
3688,32,1,3,3,32,16,0,0.004254,7074.004,256
3689,32,1,3,3,32,32,0,0.004295,7151.942,250
3691,32,1,3,4,512,2,0,0.001693,5009.844,247
3692,32,1,3,4,512,4,0,0.003090,4968.614,267
3693,32,1,3,4,512,8,0,0.003722,4955.846,267
3694,32,1,3,4,512,16,0,0.003722,4952.654,267
3695,32,1,3,4,512,32,0,0.003722,4952.388,267
3697,32,1,3,4,256,2,0,0.001698,5250.840,249
3698,32,1,3,4,256,4,0,0.003103,5206.684,269
3699,32,1,3,4,256,8,0,0.003743,5188.330,269
3700,32,1,3,4,256,16,0,0.003760,5177.956,269
3701,32,1,3,4,256,32,0,0.003800,5191.256,269
3703,32,1,3,4,128,2,0,0.001728,5703.040,253
3704,32,1,3,4,128,4,0,0.003116,5582.276,273
3705,32,1,3,4,128,8,0,0.003758,5589.458,273
3706,32,1,3,4,128,16,0,0.003748,5553.548,273
3707,32,1,3,4,128,32,0,0.003750,5547.962,273
3709,32,1,3,4,64,2,0,0.001456,6411.132,289
3710,32,1,3,4,64,4,0,0.003006,6453.160,289
3711,32,1,3,4,64,8,0,0.003608,6401.024,289
3712,32,1,3,4,64,16,0,0.003625,6427.890,289
3713,32,1,3,4,64,32,0,0.003681,6413.260,289
3715,32,1,3,4,32,2,0,0.001387,8102.892,334
3716,32,1,3,4,32,4,0,0.003046,8094.646,334
3717,32,1,3,4,32,8,0,0.003684,8057.672,334
3718,32,1,3,4,32,16,0,0.003647,8061.396,334
3719,32,1,3,4,32,32,0,0.003636,8049.426,334
3721,32,1,4,1,512,2,0,0.003200,3694.208,148
3722,32,1,4,1,512,4,0,0.003200,3693.410,148
3723,32,1,4,1,512,8,0,0.003200,3694.208,148
3724,32,1,4,1,512,16,0,0.003200,3693.410,148
3725,32,1,4,1,512,32,0,0.003200,3690.484,148
3727,32,1,4,1,256,2,0,0.003221,3885.462,150
3728,32,1,4,1,256,4,0,0.003221,3885.994,150
3729,32,1,4,1,256,8,0,0.003221,3885.994,150
3730,32,1,4,1,256,16,0,0.003221,3885.462,150
3731,32,1,4,1,256,32,0,0.003206,3897.432,150
3733,32,1,4,1,128,2,0,0.003215,4525.458,154
3734,32,1,4,1,128,4,0,0.003210,4525.990,154
3735,32,1,4,1,128,8,0,0.003209,4516.946,154
3736,32,1,4,1,128,16,0,0.003212,4523.330,154
3737,32,1,4,1,128,32,0,0.003217,4549.930,154
3739,32,1,4,1,64,2,0,0.003294,4717.776,159
3740,32,1,4,1,64,4,0,0.003292,4709.796,159
3741,32,1,4,1,64,8,0,0.003314,4715.382,159
3742,32,1,4,1,64,16,0,0.003314,4723.362,159
3743,32,1,4,1,64,32,0,0.003359,4734.800,159
3745,32,1,4,1,32,2,0,0.003445,6063.736,172
3746,32,1,4,1,32,4,0,0.003315,6086.346,172
3747,32,1,4,1,32,8,0,0.003351,6061.076,172
3748,32,1,4,1,32,16,0,0.003400,6077.302,172
3749,32,1,4,1,32,32,0,0.003295,6104.434,172
3751,32,1,4,2,512,2,0,0.003040,4147.738,189
3752,32,1,4,2,512,4,0,0.004342,4159.974,189
3753,32,1,4,2,512,8,0,0.004337,4155.984,189
3754,32,1,4,2,512,16,0,0.004350,4152.260,189
3755,32,1,4,2,512,32,0,0.004333,4153.324,189
3757,32,1,4,2,256,2,0,0.002997,4345.908,191
3758,32,1,4,2,256,4,0,0.004309,4367.188,191
3759,32,1,4,2,256,8,0,0.004310,4365.060,191
3760,32,1,4,2,256,16,0,0.004310,4370.912,191
3761,32,1,4,2,256,32,0,0.004309,4360.272,191
3763,32,1,4,2,128,2,0,0.003022,4662.714,195
3764,32,1,4,2,128,4,0,0.004339,4707.934,195
3765,32,1,4,2,128,8,0,0.004321,4699.688,195
3766,32,1,4,2,128,16,0,0.004344,4693.570,195
3767,32,1,4,2,128,32,0,0.004325,4690.644,195
3769,32,1,4,2,64,2,0,0.003135,5323.724,201
3770,32,1,4,2,64,4,0,0.004516,5280.100,201
3771,32,1,4,2,64,8,0,0.004553,5300.848,201
3772,32,1,4,2,64,16,0,0.004507,5302.976,201
3773,32,1,4,2,64,32,0,0.004500,5283.558,201
3775,32,1,4,2,32,2,0,0.003356,6817.048,224
3776,32,1,4,2,32,4,0,0.004824,6782.468,224
3777,32,1,4,2,32,8,0,0.004688,6784.596,224
3778,32,1,4,2,32,16,0,0.004687,6777.680,224
3779,32,1,4,2,32,32,0,0.004753,6774.488,224
3781,32,1,4,3,512,2,0,0.002591,4402.300,204
3782,32,1,4,3,512,4,0,0.004201,4410.812,199
3783,32,1,4,3,512,8,0,0.004165,4405.492,199
3784,32,1,4,3,512,16,0,0.004153,4431.294,199
3785,32,1,4,3,512,32,0,0.003938,4228.070,198
3787,32,1,4,3,256,2,0,0.002595,4684.792,213
3788,32,1,4,3,256,4,0,0.004121,4704.210,214
3789,32,1,4,3,256,8,0,0.004136,4699.156,214
3790,32,1,4,3,256,16,0,0.004202,4779.488,214
3791,32,1,4,3,256,32,0,0.003971,4524.128,208
3793,32,1,4,3,128,2,0,0.003093,4983.510,216
3794,32,1,4,3,128,4,0,0.004174,5214.398,217
3795,32,1,4,3,128,8,0,0.004226,5074.482,217
3796,32,1,4,3,128,16,0,0.004226,5080.334,217
3797,32,1,4,3,128,32,0,0.004046,4861.682,211
3799,32,1,4,3,64,2,0,0.003119,5828.326,229
3800,32,1,4,3,64,4,0,0.004381,5608.876,225
3801,32,1,4,3,64,8,0,0.004440,5581.478,225
3802,32,1,4,3,64,16,0,0.004264,5527.480,225
3803,32,1,4,3,64,32,0,0.004352,5556.740,219
3805,32,1,4,3,32,2,0,0.003233,7488.698,264
3806,32,1,4,3,32,4,0,0.004321,7155.134,256
3807,32,1,4,3,32,8,0,0.004261,7067.354,256
3808,32,1,4,3,32,16,0,0.004254,7074.004,256
3809,32,1,4,3,32,32,0,0.004295,7151.942,250
3811,32,1,4,4,512,2,0,0.001693,5009.844,247
3812,32,1,4,4,512,4,0,0.003090,4968.614,267
3813,32,1,4,4,512,8,0,0.003722,4955.846,267
3814,32,1,4,4,512,16,0,0.003722,4952.654,267
3815,32,1,4,4,512,32,0,0.003722,4952.388,267
3817,32,1,4,4,256,2,0,0.001698,5250.840,249
3818,32,1,4,4,256,4,0,0.003103,5206.684,269
3819,32,1,4,4,256,8,0,0.003743,5188.330,269
3820,32,1,4,4,256,16,0,0.003760,5177.956,269
3821,32,1,4,4,256,32,0,0.003800,5191.256,269
3823,32,1,4,4,128,2,0,0.001728,5703.040,253
3824,32,1,4,4,128,4,0,0.003116,5582.276,273
3825,32,1,4,4,128,8,0,0.003758,5589.458,273
3826,32,1,4,4,128,16,0,0.003748,5553.548,273
3827,32,1,4,4,128,32,0,0.003750,5547.962,273
3829,32,1,4,4,64,2,0,0.001456,6411.132,289
3830,32,1,4,4,64,4,0,0.003006,6453.160,289
3831,32,1,4,4,64,8,0,0.003608,6401.024,289
3832,32,1,4,4,64,16,0,0.003625,6427.890,289
3833,32,1,4,4,64,32,0,0.003681,6413.260,289
3835,32,1,4,4,32,2,0,0.001387,8102.892,334
3836,32,1,4,4,32,4,0,0.003046,8094.646,334
3837,32,1,4,4,32,8,0,0.003684,8057.672,334
3838,32,1,4,4,32,16,0,0.003647,8061.396,334
3839,32,1,4,4,32,32,0,0.003636,8049.426,334
3841,32,2,1,1,512,2,0,0.005508,3898.230,147
3842,32,2,1,1,512,4,0,0.005508,3903.018,147
3843,32,2,1,1,512,8,0,0.005513,3897.432,147
3844,32,2,1,1,512,16,0,0.005513,3902.486,147
3845,32,2,1,1,512,32,0,0.005513,3858.064,142
3847,32,2,1,1,256,2,0,0.005593,4140.556,144
3848,32,2,1,1,256,4,0,0.005567,4141.354,144
3849,32,2,1,1,256,8,0,0.005573,4150.930,144
3850,32,2,1,1,256,16,0,0.005573,4136.034,144
3851,32,2,1,1,256,32,0,0.005601,4148.004,144
3853,32,2,1,1,128,2,0,0.005594,4532.374,148
3854,32,2,1,1,128,4,0,0.005614,4512.956,148
3855,32,2,1,1,128,8,0,0.005593,4517.212,148
3856,32,2,1,1,128,16,0,0.005593,4517.212,148
3857,32,2,1,1,128,32,0,0.005593,4521.202,148
3859,32,2,1,1,64,2,0,0.005724,5102.146,161
3860,32,2,1,1,64,4,0,0.005742,5087.516,161
3861,32,2,1,1,64,8,0,0.005709,5074.216,161
3862,32,2,1,1,64,16,0,0.005743,5072.886,161
3863,32,2,1,1,64,32,0,0.005754,5076.610,161
3865,32,2,1,1,32,2,0,0.005960,6495.454,182
3866,32,2,1,1,32,4,0,0.005935,6517.000,182
3867,32,2,1,1,32,8,0,0.005890,6496.252,182
3868,32,2,1,1,32,16,0,0.005836,6446.244,182
3869,32,2,1,1,32,32,0,0.006031,6455.554,182
3871,32,2,1,2,512,2,0,0.003240,4366.656,188
3872,32,2,1,2,512,4,0,0.004414,4399.640,188
3873,32,2,1,2,512,8,0,0.004429,4402.566,188
3874,32,2,1,2,512,16,0,0.004430,4399.108,188
3875,32,2,1,2,512,32,0,0.004355,4464.278,188
3877,32,2,1,2,256,2,0,0.003183,4617.760,189
3878,32,2,1,2,256,4,0,0.004513,4686.122,189
3879,32,2,1,2,256,8,0,0.004476,4711.658,189
3880,32,2,1,2,256,16,0,0.004532,4750.228,189
3881,32,2,1,2,256,32,0,0.004555,4702.614,189
3883,32,2,1,2,128,2,0,0.003292,5037.508,192
3884,32,2,1,2,128,4,0,0.004619,5041.232,192
3885,32,2,1,2,128,8,0,0.004456,5039.636,192
3886,32,2,1,2,128,16,0,0.004596,5102.412,192
3887,32,2,1,2,128,32,0,0.004671,5097.092,192
3889,32,2,1,2,64,2,0,0.003249,5680.164,205
3890,32,2,1,2,64,4,0,0.004482,5761.826,205
3891,32,2,1,2,64,8,0,0.004574,5735.492,205
3892,32,2,1,2,64,16,0,0.004447,5719.000,205
3893,32,2,1,2,64,32,0,0.004447,5703.040,205
3895,32,2,1,2,32,2,0,0.003394,7263.928,235
3896,32,2,1,2,32,4,0,0.004551,7292.656,235
3897,32,2,1,2,32,8,0,0.004585,7271.376,235
3898,32,2,1,2,32,16,0,0.004711,7274.302,235
3899,32,2,1,2,32,32,0,0.004685,7220.038,235
3901,32,2,1,3,512,2,0,0.003016,4697.294,199
3902,32,2,1,3,512,4,0,0.004359,4669.896,194
3903,32,2,1,3,512,8,0,0.004406,4469.864,194
3904,32,2,1,3,512,16,0,0.004262,4599.672,194
3905,32,2,1,3,512,32,0,0.004122,4627.336,194
3907,32,2,1,3,256,2,0,0.003144,5049.744,204
3908,32,2,1,3,256,4,0,0.004396,5150.558,204
3909,32,2,1,3,256,8,0,0.004277,4882.164,204
3910,32,2,1,3,256,16,0,0.004276,4835.082,204
3911,32,2,1,3,256,32,0,0.004116,4965.954,199
3913,32,2,1,3,128,2,0,0.003058,5567.646,208
3914,32,2,1,3,128,4,0,0.004395,5695.858,208
3915,32,2,1,3,128,8,0,0.004346,5559.400,208
3916,32,2,1,3,128,16,0,0.004406,5636.806,208
3917,32,2,1,3,128,32,0,0.004100,5430.390,203
3919,32,2,1,3,64,2,0,0.003206,6357.134,230
3920,32,2,1,3,64,4,0,0.004464,6321.224,224
3921,32,2,1,3,64,8,0,0.004427,6042.988,225
3922,32,2,1,3,64,16,0,0.004402,6285.846,226
3923,32,2,1,3,64,32,0,0.004281,6236.902,221
3925,32,2,1,3,32,2,0,0.003424,8156.358,274
3926,32,2,1,3,32,4,0,0.004372,7868.546,268
3927,32,2,1,3,32,8,0,0.004342,7802.844,265
3928,32,2,1,3,32,16,0,0.004507,7794.598,266
3929,32,2,1,3,32,32,0,0.004425,7790.874,261
3931,32,2,1,4,512,2,0,0.001689,5111.988,237
3932,32,2,1,4,512,4,0,0.003032,5468.694,257
3933,32,2,1,4,512,8,0,0.003782,5255.628,257
3934,32,2,1,4,512,16,0,0.003656,5269.460,257
3935,32,2,1,4,512,32,0,0.003665,5323.724,257
3937,32,2,1,4,256,2,0,0.001771,5487.846,239
3938,32,2,1,4,256,4,0,0.003101,5774.594,259
3939,32,2,1,4,256,8,0,0.003728,5753.846,259
3940,32,2,1,4,256,16,0,0.003777,5612.068,259
3941,32,2,1,4,256,32,0,0.003670,5605.418,259
3943,32,2,1,4,128,2,0,0.001790,6037.136,243
3944,32,2,1,4,128,4,0,0.003112,6441.456,263
3945,32,2,1,4,128,8,0,0.003769,6557.964,263
3946,32,2,1,4,128,16,0,0.003737,6226.528,263
3947,32,2,1,4,128,32,0,0.003805,6193.012,263
3949,32,2,1,4,64,2,0,0.001672,6939.408,287
3950,32,2,1,4,64,4,0,0.003205,7285.740,287
3951,32,2,1,4,64,8,0,0.003879,7179.872,287
3952,32,2,1,4,64,16,0,0.003873,7002.716,287
3953,32,2,1,4,64,32,0,0.003813,6910.148,287
3955,32,2,1,4,32,2,0,0.001734,8780.660,340
3956,32,2,1,4,32,4,0,0.003297,8806.196,340
3957,32,2,1,4,32,8,0,0.003947,8775.340,340
3958,32,2,1,4,32,16,0,0.003892,9096.402,340
3959,32,2,1,4,32,32,0,0.003902,8943.718,340
3961,32,2,2,1,512,2,0,0.005508,3898.230,147
3962,32,2,2,1,512,4,0,0.005508,3903.018,147
3963,32,2,2,1,512,8,0,0.005513,3897.432,147
3964,32,2,2,1,512,16,0,0.005513,3902.486,147
3965,32,2,2,1,512,32,0,0.005513,3858.064,142
3967,32,2,2,1,256,2,0,0.005593,4140.556,144
3968,32,2,2,1,256,4,0,0.005567,4141.354,144
3969,32,2,2,1,256,8,0,0.005573,4150.930,144
3970,32,2,2,1,256,16,0,0.005573,4136.034,144
3971,32,2,2,1,256,32,0,0.005601,4148.004,144
3973,32,2,2,1,128,2,0,0.005594,4532.374,148
3974,32,2,2,1,128,4,0,0.005614,4512.956,148
3975,32,2,2,1,128,8,0,0.005593,4517.212,148
3976,32,2,2,1,128,16,0,0.005593,4517.212,148
3977,32,2,2,1,128,32,0,0.005593,4521.202,148
3979,32,2,2,1,64,2,0,0.005724,5102.146,161
3980,32,2,2,1,64,4,0,0.005742,5087.516,161
3981,32,2,2,1,64,8,0,0.005709,5074.216,161
3982,32,2,2,1,64,16,0,0.005743,5072.886,161
3983,32,2,2,1,64,32,0,0.005754,5076.610,161
3985,32,2,2,1,32,2,0,0.005960,6495.454,182
3986,32,2,2,1,32,4,0,0.005935,6517.000,182
3987,32,2,2,1,32,8,0,0.005890,6496.252,182
3988,32,2,2,1,32,16,0,0.005836,6446.244,182
3989,32,2,2,1,32,32,0,0.006031,6455.554,182
3991,32,2,2,2,512,2,0,0.003240,4366.656,188
3992,32,2,2,2,512,4,0,0.004414,4399.640,188
3993,32,2,2,2,512,8,0,0.004429,4402.566,188
3994,32,2,2,2,512,16,0,0.004430,4399.108,188
3995,32,2,2,2,512,32,0,0.004355,4464.278,188
3997,32,2,2,2,256,2,0,0.003183,4617.760,189
3998,32,2,2,2,256,4,0,0.004513,4686.122,189
3999,32,2,2,2,256,8,0,0.004476,4711.658,189
4000,32,2,2,2,256,16,0,0.004532,4750.228,189
4001,32,2,2,2,256,32,0,0.004555,4702.614,189
4003,32,2,2,2,128,2,0,0.003292,5037.508,192
4004,32,2,2,2,128,4,0,0.004619,5041.232,192
4005,32,2,2,2,128,8,0,0.004456,5039.636,192
4006,32,2,2,2,128,16,0,0.004596,5102.412,192
4007,32,2,2,2,128,32,0,0.004671,5097.092,192
4009,32,2,2,2,64,2,0,0.003249,5680.164,205
4010,32,2,2,2,64,4,0,0.004482,5761.826,205
4011,32,2,2,2,64,8,0,0.004574,5735.492,205
4012,32,2,2,2,64,16,0,0.004447,5719.000,205
4013,32,2,2,2,64,32,0,0.004447,5703.040,205
4015,32,2,2,2,32,2,0,0.003394,7263.928,235
4016,32,2,2,2,32,4,0,0.004551,7292.656,235
4017,32,2,2,2,32,8,0,0.004585,7271.376,235
4018,32,2,2,2,32,16,0,0.004711,7274.302,235
4019,32,2,2,2,32,32,0,0.004685,7220.038,235
4021,32,2,2,3,512,2,0,0.003016,4697.294,199
4022,32,2,2,3,512,4,0,0.004359,4669.896,194
4023,32,2,2,3,512,8,0,0.004406,4469.864,194
4024,32,2,2,3,512,16,0,0.004262,4599.672,194
4025,32,2,2,3,512,32,0,0.004122,4627.336,194
4027,32,2,2,3,256,2,0,0.003144,5049.744,204
4028,32,2,2,3,256,4,0,0.004396,5150.558,204
4029,32,2,2,3,256,8,0,0.004277,4882.164,204
4030,32,2,2,3,256,16,0,0.004276,4835.082,204
4031,32,2,2,3,256,32,0,0.004116,4965.954,199
4033,32,2,2,3,128,2,0,0.003058,5567.646,208
4034,32,2,2,3,128,4,0,0.004395,5695.858,208
4035,32,2,2,3,128,8,0,0.004346,5559.400,208
4036,32,2,2,3,128,16,0,0.004406,5636.806,208
4037,32,2,2,3,128,32,0,0.004100,5430.390,203
4039,32,2,2,3,64,2,0,0.003206,6357.134,230
4040,32,2,2,3,64,4,0,0.004464,6321.224,224
4041,32,2,2,3,64,8,0,0.004427,6042.988,225
4042,32,2,2,3,64,16,0,0.004402,6285.846,226
4043,32,2,2,3,64,32,0,0.004281,6236.902,221
4045,32,2,2,3,32,2,0,0.003424,8156.358,274
4046,32,2,2,3,32,4,0,0.004372,7868.546,268
4047,32,2,2,3,32,8,0,0.004342,7802.844,265
4048,32,2,2,3,32,16,0,0.004507,7794.598,266
4049,32,2,2,3,32,32,0,0.004425,7790.874,261
4051,32,2,2,4,512,2,0,0.001689,5111.988,237
4052,32,2,2,4,512,4,0,0.003032,5468.694,257
4053,32,2,2,4,512,8,0,0.003782,5255.628,257
4054,32,2,2,4,512,16,0,0.003656,5269.460,257
4055,32,2,2,4,512,32,0,0.003665,5323.724,257
4057,32,2,2,4,256,2,0,0.001771,5487.846,239
4058,32,2,2,4,256,4,0,0.003101,5774.594,259
4059,32,2,2,4,256,8,0,0.003728,5753.846,259
4060,32,2,2,4,256,16,0,0.003777,5612.068,259
4061,32,2,2,4,256,32,0,0.003670,5605.418,259
4063,32,2,2,4,128,2,0,0.001790,6037.136,243
4064,32,2,2,4,128,4,0,0.003112,6441.456,263
4065,32,2,2,4,128,8,0,0.003769,6557.964,263
4066,32,2,2,4,128,16,0,0.003737,6226.528,263
4067,32,2,2,4,128,32,0,0.003805,6193.012,263
4069,32,2,2,4,64,2,0,0.001672,6939.408,287
4070,32,2,2,4,64,4,0,0.003205,7285.740,287
4071,32,2,2,4,64,8,0,0.003879,7179.872,287
4072,32,2,2,4,64,16,0,0.003873,7002.716,287
4073,32,2,2,4,64,32,0,0.003813,6910.148,287
4075,32,2,2,4,32,2,0,0.001734,8780.660,340
4076,32,2,2,4,32,4,0,0.003297,8806.196,340
4077,32,2,2,4,32,8,0,0.003947,8775.340,340
4078,32,2,2,4,32,16,0,0.003892,9096.402,340
4079,32,2,2,4,32,32,0,0.003902,8943.718,340
4081,32,2,3,1,512,2,0,0.005508,3898.230,147
4082,32,2,3,1,512,4,0,0.005508,3903.018,147
4083,32,2,3,1,512,8,0,0.005513,3897.432,147
4084,32,2,3,1,512,16,0,0.005513,3902.486,147
4085,32,2,3,1,512,32,0,0.005513,3858.064,142
