n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
1520,8,2,1,1,512,1,0,0.000291,8287.23
1521,8,2,1,1,512,2,0,0.000293,8292.55
1522,8,2,1,1,512,4,0,0.000294,8345.75
1523,8,2,1,1,512,8,0,0.000291,6148.058
1524,8,2,1,1,256,1,0,0.000297,8615.474
1525,8,2,1,1,256,2,0,0.000294,8676.388
1526,8,2,1,1,256,4,0,0.000293,8618.932
1527,8,2,1,1,256,8,0,0.000294,6483.484
1528,8,2,1,1,128,1,0,0.000293,9121.14
1529,8,2,1,1,128,2,0,0.000304,9020.326
1530,8,2,1,1,128,4,0,0.000292,9033.892
1531,8,2,1,1,128,8,0,0.000295,6894.72
1532,8,2,1,1,64,1,0,0.000314,9433.956
1533,8,2,1,1,64,2,0,0.000303,9482.9
1534,8,2,1,1,64,4,0,0.000303,9477.846
1535,8,2,1,1,64,8,0,0.000294,7405.972
1536,8,2,1,1,32,1,0,0.000294,10846.15
1537,8,2,1,1,32,2,0,0.000295,10798.536
1538,8,2,1,1,32,4,0,0.000295,10882.592
1539,8,2,1,1,32,8,0,0.000292,8726.396
1540,8,2,1,2,512,1,0,0.000193,10356.444
1541,8,2,1,2,512,2,0,0.000193,10356.444
1542,8,2,1,2,512,4,0,0.000189,10436.51
1543,8,2,1,2,512,8,0,0.000192,8383.788
1544,8,2,1,2,256,1,0,0.000196,10775.926
1545,8,2,1,2,256,2,0,0.000196,10775.926
1546,8,2,1,2,256,4,0,0.000193,10835.776
1547,8,2,1,2,256,8,0,0.000196,8721.342
1548,8,2,1,2,128,1,0,0.000196,11328.142
1549,8,2,1,2,128,2,0,0.000196,11328.142
1550,8,2,1,2,128,4,0,0.000201,11219.614
1551,8,2,1,2,128,8,0,0.000201,9146.41
1552,8,2,1,2,64,1,0,0.000201,11579.512
1553,8,2,1,2,64,2,0,0.000201,11579.512
1554,8,2,1,2,64,4,0,0.000202,11774.756
1555,8,2,1,2,64,8,0,0.000195,9670.962
1556,8,2,1,2,32,1,0,0.000203,13237.49
1557,8,2,1,2,32,2,0,0.000203,13237.49
1558,8,2,1,2,32,4,0,0.000203,13272.336
1559,8,2,1,2,32,8,0,0.000194,11168.808
1560,8,2,1,3,512,1,0,0.000142,12800.186
1561,8,2,1,3,512,2,0,0.000139,12945.954
1562,8,2,1,3,512,4,0,0.000142,12923.344
1563,8,2,1,3,512,8,0,0.000142,10938.186
1564,8,2,1,3,256,1,0,0.000141,13288.03
1565,8,2,1,3,256,2,0,0.000145,13465.452
1566,8,2,1,3,256,4,0,0.000141,13575.044
1567,8,2,1,3,256,8,0,0.000145,11473.91
1568,8,2,1,3,128,1,0,0.000141,13762.042
1569,8,2,1,3,128,2,0,0.000144,13873.496
1570,8,2,1,3,128,4,0,0.000141,13934.144
1571,8,2,1,3,128,8,0,0.000143,12010.964
1572,8,2,1,3,64,1,0,0.000145,14234.192
1573,8,2,1,3,64,2,0,0.000147,14349.104
1574,8,2,1,3,64,4,0,0.000145,14429.968
1575,8,2,1,3,64,8,0,0.000144,12346.656
1576,8,2,1,3,32,1,0,0.00015,16007.614
1577,8,2,1,3,32,2,0,0.000149,16142.21
1578,8,2,1,3,32,4,0,0.000151,16083.424
1579,8,2,1,3,32,8,0,0.000151,14019.264
1580,8,2,1,4,512,1,0,0.000118,12719.588
1581,8,2,1,4,512,2,0,0.000118,12719.588
1582,8,2,1,4,512,4,0,0.000118,12719.588
1583,8,2,1,4,512,8,0,0.000118,12735.282
1584,8,2,1,4,256,1,0,0.000127,13271.272
1585,8,2,1,4,256,2,0,0.000127,13271.272
1586,8,2,1,4,256,4,0,0.000127,13271.272
1587,8,2,1,4,256,8,0,0.00013,13242.544
1588,8,2,1,4,128,1,0,0.000129,13936.538
1589,8,2,1,4,128,2,0,0.000129,13936.538
1590,8,2,1,4,128,4,0,0.000129,13936.538
1591,8,2,1,4,128,8,0,0.000131,13814.178
1592,8,2,1,4,64,1,0,0.000134,14324.632
1593,8,2,1,4,64,2,0,0.000134,14324.632
1594,8,2,1,4,64,4,0,0.000134,14324.632
1595,8,2,1,4,64,8,0,0.000133,14199.612
1596,8,2,1,4,32,1,0,0.000135,16198.336
1597,8,2,1,4,32,2,0,0.000135,16198.336
1598,8,2,1,4,32,4,0,0.000135,16198.336
1599,8,2,1,4,32,8,0,0.000136,15935.528
1600,8,2,2,1,512,1,0,0.000291,8287.23
1601,8,2,2,1,512,2,0,0.000293,8292.55
1602,8,2,2,1,512,4,0,0.000294,8345.75
1603,8,2,2,1,512,8,0,0.000291,6148.058
1604,8,2,2,1,256,1,0,0.000297,8615.474
1605,8,2,2,1,256,2,0,0.000294,8676.388
1606,8,2,2,1,256,4,0,0.000293,8618.932
1607,8,2,2,1,256,8,0,0.000294,6483.484
1608,8,2,2,1,128,1,0,0.000293,9121.14
1609,8,2,2,1,128,2,0,0.000304,9020.326
1610,8,2,2,1,128,4,0,0.000292,9033.892
1611,8,2,2,1,128,8,0,0.000295,6894.72
1612,8,2,2,1,64,1,0,0.000314,9433.956
1613,8,2,2,1,64,2,0,0.000303,9482.9
1614,8,2,2,1,64,4,0,0.000303,9477.846
1615,8,2,2,1,64,8,0,0.000294,7405.972
1616,8,2,2,1,32,1,0,0.000294,10846.15
1617,8,2,2,1,32,2,0,0.000295,10798.536
1618,8,2,2,1,32,4,0,0.000295,10882.592
1619,8,2,2,1,32,8,0,0.000292,8726.396
1620,8,2,2,2,512,1,0,0.000193,10356.444
1621,8,2,2,2,512,2,0,0.000193,10356.444
1622,8,2,2,2,512,4,0,0.000189,10436.51
1623,8,2,2,2,512,8,0,0.000192,8383.788
1624,8,2,2,2,256,1,0,0.000196,10775.926
1625,8,2,2,2,256,2,0,0.000196,10775.926
1626,8,2,2,2,256,4,0,0.000193,10835.776
1627,8,2,2,2,256,8,0,0.000196,8721.342
1628,8,2,2,2,128,1,0,0.000196,11328.142
1629,8,2,2,2,128,2,0,0.000196,11328.142
1630,8,2,2,2,128,4,0,0.000201,11219.614
1631,8,2,2,2,128,8,0,0.000201,9146.41
1632,8,2,2,2,64,1,0,0.000201,11579.512
1633,8,2,2,2,64,2,0,0.000201,11579.512
1634,8,2,2,2,64,4,0,0.000202,11774.756
1635,8,2,2,2,64,8,0,0.000195,9670.962
1636,8,2,2,2,32,1,0,0.000203,13237.49
1637,8,2,2,2,32,2,0,0.000203,13237.49
1638,8,2,2,2,32,4,0,0.000203,13272.336
1639,8,2,2,2,32,8,0,0.000194,11168.808
1640,8,2,2,3,512,1,0,0.000142,12800.186
1641,8,2,2,3,512,2,0,0.000139,12945.954
1642,8,2,2,3,512,4,0,0.000142,12923.344
1643,8,2,2,3,512,8,0,0.000142,10938.186
1644,8,2,2,3,256,1,0,0.000141,13288.03
1645,8,2,2,3,256,2,0,0.000145,13465.452
1646,8,2,2,3,256,4,0,0.000141,13575.044
1647,8,2,2,3,256,8,0,0.000145,11473.91
1648,8,2,2,3,128,1,0,0.000141,13762.042
1649,8,2,2,3,128,2,0,0.000144,13873.496
1650,8,2,2,3,128,4,0,0.000141,13934.144
1651,8,2,2,3,128,8,0,0.000143,12010.964
1652,8,2,2,3,64,1,0,0.000145,14234.192
1653,8,2,2,3,64,2,0,0.000147,14349.104
1654,8,2,2,3,64,4,0,0.000145,14429.968
1655,8,2,2,3,64,8,0,0.000144,12346.656
1656,8,2,2,3,32,1,0,0.00015,16007.614
1657,8,2,2,3,32,2,0,0.000149,16142.21
1658,8,2,2,3,32,4,0,0.000151,16083.424
1659,8,2,2,3,32,8,0,0.000151,14019.264
1660,8,2,2,4,512,1,0,0.000118,12719.588
1661,8,2,2,4,512,2,0,0.000118,12719.588
1662,8,2,2,4,512,4,0,0.000118,12719.588
1663,8,2,2,4,512,8,0,0.000118,12735.282
1664,8,2,2,4,256,1,0,0.000127,13271.272
1665,8,2,2,4,256,2,0,0.000127,13271.272
1666,8,2,2,4,256,4,0,0.000127,13271.272
1667,8,2,2,4,256,8,0,0.00013,13242.544
1668,8,2,2,4,128,1,0,0.000129,13936.538
1669,8,2,2,4,128,2,0,0.000129,13936.538
1670,8,2,2,4,128,4,0,0.000129,13936.538
1671,8,2,2,4,128,8,0,0.000131,13814.178
1672,8,2,2,4,64,1,0,0.000134,14324.632
1673,8,2,2,4,64,2,0,0.000134,14324.632
1674,8,2,2,4,64,4,0,0.000134,14324.632
1675,8,2,2,4,64,8,0,0.000133,14199.612
1676,8,2,2,4,32,1,0,0.000135,16198.336
1677,8,2,2,4,32,2,0,0.000135,16198.336
1678,8,2,2,4,32,4,0,0.000135,16198.336
1679,8,2,2,4,32,8,0,0.000136,15935.528
1680,8,2,3,1,512,1,0,0.000291,8287.23
1681,8,2,3,1,512,2,0,0.000293,8292.55
1682,8,2,3,1,512,4,0,0.000294,8345.75
1683,8,2,3,1,512,8,0,0.000291,6148.058
1684,8,2,3,1,256,1,0,0.000297,8615.474
1685,8,2,3,1,256,2,0,0.000294,8676.388
1686,8,2,3,1,256,4,0,0.000293,8618.932
1687,8,2,3,1,256,8,0,0.000294,6483.484
1688,8,2,3,1,128,1,0,0.000293,9121.14
1689,8,2,3,1,128,2,0,0.000304,9020.326
1690,8,2,3,1,128,4,0,0.000292,9033.892
1691,8,2,3,1,128,8,0,0.000295,6894.72
1692,8,2,3,1,64,1,0,0.000314,9433.956
1693,8,2,3,1,64,2,0,0.000303,9482.9
1694,8,2,3,1,64,4,0,0.000303,9477.846
1695,8,2,3,1,64,8,0,0.000294,7405.972
1696,8,2,3,1,32,1,0,0.000294,10846.15
1697,8,2,3,1,32,2,0,0.000295,10798.536
1698,8,2,3,1,32,4,0,0.000295,10882.592
1699,8,2,3,1,32,8,0,0.000292,8726.396
1700,8,2,3,2,512,1,0,0.000193,10356.444
1701,8,2,3,2,512,2,0,0.000193,10356.444
1702,8,2,3,2,512,4,0,0.000189,10436.51
1703,8,2,3,2,512,8,0,0.000192,8383.788
1704,8,2,3,2,256,1,0,0.000196,10775.926
1705,8,2,3,2,256,2,0,0.000196,10775.926
1706,8,2,3,2,256,4,0,0.000193,10835.776
1707,8,2,3,2,256,8,0,0.000196,8721.342
1708,8,2,3,2,128,1,0,0.000196,11328.142
1709,8,2,3,2,128,2,0,0.000196,11328.142
1710,8,2,3,2,128,4,0,0.000201,11219.614
1711,8,2,3,2,128,8,0,0.000201,9146.41
1712,8,2,3,2,64,1,0,0.000201,11579.512
1713,8,2,3,2,64,2,0,0.000201,11579.512
1714,8,2,3,2,64,4,0,0.000202,11774.756
1715,8,2,3,2,64,8,0,0.000195,9670.962
1716,8,2,3,2,32,1,0,0.000203,13237.49
1717,8,2,3,2,32,2,0,0.000203,13237.49
1718,8,2,3,2,32,4,0,0.000203,13272.336
1719,8,2,3,2,32,8,0,0.000194,11168.808
1720,8,2,3,3,512,1,0,0.000142,12800.186
1721,8,2,3,3,512,2,0,0.000139,12945.954
1722,8,2,3,3,512,4,0,0.000142,12923.344
1723,8,2,3,3,512,8,0,0.000142,10938.186
1724,8,2,3,3,256,1,0,0.000141,13288.03
1725,8,2,3,3,256,2,0,0.000145,13465.452
1726,8,2,3,3,256,4,0,0.000141,13575.044
1727,8,2,3,3,256,8,0,0.000145,11473.91
1728,8,2,3,3,128,1,0,0.000141,13762.042
1729,8,2,3,3,128,2,0,0.000144,13873.496
1730,8,2,3,3,128,4,0,0.000141,13934.144
1731,8,2,3,3,128,8,0,0.000143,12010.964
1732,8,2,3,3,64,1,0,0.000145,14234.192
1733,8,2,3,3,64,2,0,0.000147,14349.104
1734,8,2,3,3,64,4,0,0.000145,14429.968
1735,8,2,3,3,64,8,0,0.000144,12346.656
1736,8,2,3,3,32,1,0,0.00015,16007.614
1737,8,2,3,3,32,2,0,0.000149,16142.21
1738,8,2,3,3,32,4,0,0.000151,16083.424
1739,8,2,3,3,32,8,0,0.000151,14019.264
1740,8,2,3,4,512,1,0,0.000118,12719.588
1741,8,2,3,4,512,2,0,0.000118,12719.588
1742,8,2,3,4,512,4,0,0.000118,12719.588
1743,8,2,3,4,512,8,0,0.000118,12735.282
1744,8,2,3,4,256,1,0,0.000127,13271.272
1745,8,2,3,4,256,2,0,0.000127,13271.272
1746,8,2,3,4,256,4,0,0.000127,13271.272
1747,8,2,3,4,256,8,0,0.00013,13242.544
1748,8,2,3,4,128,1,0,0.000129,13936.538
1749,8,2,3,4,128,2,0,0.000129,13936.538
1750,8,2,3,4,128,4,0,0.000129,13936.538
1751,8,2,3,4,128,8,0,0.000131,13814.178
1752,8,2,3,4,64,1,0,0.000134,14324.632
1753,8,2,3,4,64,2,0,0.000134,14324.632
1754,8,2,3,4,64,4,0,0.000134,14324.632
1755,8,2,3,4,64,8,0,0.000133,14199.612
1756,8,2,3,4,32,1,0,0.000135,16198.336
1757,8,2,3,4,32,2,0,0.000135,16198.336
1758,8,2,3,4,32,4,0,0.000135,16198.336
1759,8,2,3,4,32,8,0,0.000136,15935.528
1760,8,2,4,1,512,1,0,0.000291,8287.23
1761,8,2,4,1,512,2,0,0.000293,8292.55
1762,8,2,4,1,512,4,0,0.000294,8345.75
1763,8,2,4,1,512,8,0,0.000291,6148.058
1764,8,2,4,1,256,1,0,0.000297,8615.474
1765,8,2,4,1,256,2,0,0.000294,8676.388
1766,8,2,4,1,256,4,0,0.000293,8618.932
1767,8,2,4,1,256,8,0,0.000294,6483.484
1768,8,2,4,1,128,1,0,0.000293,9121.14
1769,8,2,4,1,128,2,0,0.000304,9020.326
1770,8,2,4,1,128,4,0,0.000292,9033.892
1771,8,2,4,1,128,8,0,0.000295,6894.72
1772,8,2,4,1,64,1,0,0.000314,9433.956
1773,8,2,4,1,64,2,0,0.000303,9482.9
1774,8,2,4,1,64,4,0,0.000303,9477.846
1775,8,2,4,1,64,8,0,0.000294,7405.972
1776,8,2,4,1,32,1,0,0.000294,10846.15
1777,8,2,4,1,32,2,0,0.000295,10798.536
1778,8,2,4,1,32,4,0,0.000295,10882.592
1779,8,2,4,1,32,8,0,0.000292,8726.396
1780,8,2,4,2,512,1,0,0.000193,10356.444
1781,8,2,4,2,512,2,0,0.000193,10356.444
1782,8,2,4,2,512,4,0,0.000189,10436.51
1783,8,2,4,2,512,8,0,0.000192,8383.788
1784,8,2,4,2,256,1,0,0.000196,10775.926
1785,8,2,4,2,256,2,0,0.000196,10775.926
1786,8,2,4,2,256,4,0,0.000193,10835.776
1787,8,2,4,2,256,8,0,0.000196,8721.342
1788,8,2,4,2,128,1,0,0.000196,11328.142
1789,8,2,4,2,128,2,0,0.000196,11328.142
1790,8,2,4,2,128,4,0,0.000201,11219.614
1791,8,2,4,2,128,8,0,0.000201,9146.41
1792,8,2,4,2,64,1,0,0.000201,11579.512
1793,8,2,4,2,64,2,0,0.000201,11579.512
1794,8,2,4,2,64,4,0,0.000202,11774.756
1795,8,2,4,2,64,8,0,0.000195,9670.962
1796,8,2,4,2,32,1,0,0.000203,13237.49
1797,8,2,4,2,32,2,0,0.000203,13237.49
1798,8,2,4,2,32,4,0,0.000203,13272.336
1799,8,2,4,2,32,8,0,0.000194,11168.808
1800,8,2,4,3,512,1,0,0.000142,12800.186
1801,8,2,4,3,512,2,0,0.000139,12945.954
1802,8,2,4,3,512,4,0,0.000142,12923.344
1803,8,2,4,3,512,8,0,0.000142,10938.186
1804,8,2,4,3,256,1,0,0.000141,13288.03
1805,8,2,4,3,256,2,0,0.000145,13465.452
1806,8,2,4,3,256,4,0,0.000141,13575.044
1807,8,2,4,3,256,8,0,0.000145,11473.91
1808,8,2,4,3,128,1,0,0.000141,13762.042
1809,8,2,4,3,128,2,0,0.000144,13873.496
1810,8,2,4,3,128,4,0,0.000141,13934.144
1811,8,2,4,3,128,8,0,0.000143,12010.964
1812,8,2,4,3,64,1,0,0.000145,14234.192
1813,8,2,4,3,64,2,0,0.000147,14349.104
1814,8,2,4,3,64,4,0,0.000145,14429.968
1815,8,2,4,3,64,8,0,0.000144,12346.656
1816,8,2,4,3,32,1,0,0.00015,16007.614
1817,8,2,4,3,32,2,0,0.000149,16142.21
1818,8,2,4,3,32,4,0,0.000151,16083.424
1819,8,2,4,3,32,8,0,0.000151,14019.264
1820,8,2,4,4,512,1,0,0.000118,12719.588
1821,8,2,4,4,512,2,0,0.000118,12719.588
1822,8,2,4,4,512,4,0,0.000118,12719.588
1823,8,2,4,4,512,8,0,0.000118,12735.282
1824,8,2,4,4,256,1,0,0.000127,13271.272
1825,8,2,4,4,256,2,0,0.000127,13271.272
1826,8,2,4,4,256,4,0,0.000127,13271.272
1827,8,2,4,4,256,8,0,0.00013,13242.544
1828,8,2,4,4,128,1,0,0.000129,13936.538
1829,8,2,4,4,128,2,0,0.000129,13936.538
1830,8,2,4,4,128,4,0,0.000129,13936.538
1831,8,2,4,4,128,8,0,0.000131,13814.178
1832,8,2,4,4,64,1,0,0.000134,14324.632
1833,8,2,4,4,64,2,0,0.000134,14324.632
1834,8,2,4,4,64,4,0,0.000134,14324.632
1835,8,2,4,4,64,8,0,0.000133,14199.612
1836,8,2,4,4,32,1,0,0.000135,16198.336
1837,8,2,4,4,32,2,0,0.000135,16198.336
1838,8,2,4,4,32,4,0,0.000135,16198.336
1839,8,2,4,4,32,8,0,0.000136,15935.528
1840,8,3,1,1,512,1,0,0.000299,9401.77
1841,8,3,1,1,512,2,0,0.000295,9246.958
1842,8,3,1,1,512,4,0,0.000298,9313.99
1843,8,3,1,1,512,8,0,0.000297,6403.684
1844,8,3,1,1,256,1,0,0.000309,8850.618
1845,8,3,1,1,256,2,0,0.000304,8787.31
1846,8,3,1,1,256,4,0,0.000307,8835.19
1847,8,3,1,1,256,8,0,0.000299,6731.396
1848,8,3,1,1,128,1,0,0.000302,9669.366
1849,8,3,1,1,128,2,0,0.00031,9442.468
1850,8,3,1,1,128,4,0,0.000301,9348.57
1851,8,3,1,1,128,8,0,0.000306,7214.452
1852,8,3,1,1,64,1,0,0.000301,9575.468
1853,8,3,1,1,64,2,0,0.000306,9624.678
1854,8,3,1,1,64,4,0,0.0003,9632.126
1855,8,3,1,1,64,8,0,0.000302,7691.124
1856,8,3,1,1,32,1,0,0.000299,11375.49
1857,8,3,1,1,32,2,0,0.000301,11318.3
1858,8,3,1,1,32,4,0,0.000301,11397.568
1859,8,3,1,1,32,8,0,0.000299,9217.698
1860,8,3,1,2,512,1,0,0.000199,11179.448
1861,8,3,1,2,512,2,0,0.000199,11179.448
1862,8,3,1,2,512,4,0,0.000192,11204.718
1863,8,3,1,2,512,8,0,0.000186,8616.804
1864,8,3,1,2,256,1,0,0.0002,11632.978
1865,8,3,1,2,256,2,0,0.0002,11632.978
1866,8,3,1,2,256,4,0,0.000195,11643.618
1867,8,3,1,2,256,8,0,0.000199,8945.048
1868,8,3,1,2,128,1,0,0.000207,11984.896
1869,8,3,1,2,128,2,0,0.000207,11984.896
1870,8,3,1,2,128,4,0,0.000203,12226.956
1871,8,3,1,2,128,8,0,0.0002,9567.488
1872,8,3,1,2,64,1,0,0.000204,12201.42
1873,8,3,1,2,64,2,0,0.000204,12201.42
1874,8,3,1,2,64,4,0,0.000196,12284.412
1875,8,3,1,2,64,8,0,0.000199,9956.646
1876,8,3,1,2,32,1,0,0.000205,14211.05
1877,8,3,1,2,32,2,0,0.000205,14211.05
1878,8,3,1,2,32,4,0,0.000205,14346.976
1879,8,3,1,2,32,8,0,0.000196,11793.11
1880,8,3,1,3,512,1,0,0.000144,13583.024
1881,8,3,1,3,512,2,0,0.000142,13945.05
1882,8,3,1,3,512,4,0,0.000143,13665.75
1883,8,3,1,3,512,8,0,0.000142,11422.838
1884,8,3,1,3,256,1,0,0.000143,14014.476
1885,8,3,1,3,256,2,0,0.000144,14856.632
1886,8,3,1,3,256,4,0,0.000142,14078.582
1887,8,3,1,3,256,8,0,0.000145,11959.626
1888,8,3,1,3,128,1,0,0.000143,14739.858
1889,8,3,1,3,128,2,0,0.000145,15513.918
1890,8,3,1,3,128,4,0,0.000143,15377.194
1891,8,3,1,3,128,8,0,0.000143,12842.746
1892,8,3,1,3,64,1,0,0.000146,15152.424
1893,8,3,1,3,64,2,0,0.000146,15600.368
1894,8,3,1,3,64,4,0,0.000143,15341.816
1895,8,3,1,3,64,8,0,0.000144,12832.904
1896,8,3,1,3,32,1,0,0.000146,17486.309
1897,8,3,1,3,32,2,0,0.000148,18099.971
1898,8,3,1,3,32,4,0,0.000149,17891.16
1899,8,3,1,3,32,8,0,0.000149,14934.57
1900,8,3,1,4,512,1,0,0.000134,13930.42
1901,8,3,1,4,512,2,0,0.000134,13930.42
1902,8,3,1,4,512,4,0,0.000134,13930.42
1903,8,3,1,4,512,8,0,0.000129,13230.042
1904,8,3,1,4,256,1,0,0.000132,14507.374
1905,8,3,1,4,256,2,0,0.000132,14507.374
1906,8,3,1,4,256,4,0,0.000132,14507.374
1907,8,3,1,4,256,8,0,0.000132,13961.808
1908,8,3,1,4,128,1,0,0.00013,16056.824
1909,8,3,1,4,128,2,0,0.00013,16056.824
1910,8,3,1,4,128,4,0,0.00013,16056.824
1911,8,3,1,4,128,8,0,0.000132,14982.716
1912,8,3,1,4,64,1,0,0.000134,15602.496
1913,8,3,1,4,64,2,0,0.000134,15602.496
1914,8,3,1,4,64,4,0,0.000134,15602.496
1915,8,3,1,4,64,8,0,0.000135,14966.49
1916,8,3,1,4,32,1,0,0.000135,18200.252
1917,8,3,1,4,32,2,0,0.000135,18200.252
1918,8,3,1,4,32,4,0,0.000135,18200.252
1919,8,3,1,4,32,8,0,0.000137,17200.357
1920,8,3,2,1,512,1,0,0.000299,9401.77
1921,8,3,2,1,512,2,0,0.000295,9246.958
1922,8,3,2,1,512,4,0,0.000298,9313.99
1923,8,3,2,1,512,8,0,0.000297,6403.684
1924,8,3,2,1,256,1,0,0.000309,8850.618
1925,8,3,2,1,256,2,0,0.000304,8787.31
1926,8,3,2,1,256,4,0,0.000307,8835.19
1927,8,3,2,1,256,8,0,0.000299,6731.396
1928,8,3,2,1,128,1,0,0.000302,9669.366
1929,8,3,2,1,128,2,0,0.00031,9442.468
1930,8,3,2,1,128,4,0,0.000301,9348.57
1931,8,3,2,1,128,8,0,0.000306,7214.452
1932,8,3,2,1,64,1,0,0.000301,9575.468
1933,8,3,2,1,64,2,0,0.000306,9624.678
1934,8,3,2,1,64,4,0,0.0003,9632.126
1935,8,3,2,1,64,8,0,0.000302,7691.124
1936,8,3,2,1,32,1,0,0.000299,11375.49
1937,8,3,2,1,32,2,0,0.000301,11318.3
1938,8,3,2,1,32,4,0,0.000301,11397.568
1939,8,3,2,1,32,8,0,0.000299,9217.698
1940,8,3,2,2,512,1,0,0.000199,11179.448
1941,8,3,2,2,512,2,0,0.000199,11179.448
1942,8,3,2,2,512,4,0,0.000192,11204.718
1943,8,3,2,2,512,8,0,0.000186,8616.804
1944,8,3,2,2,256,1,0,0.0002,11632.978
1945,8,3,2,2,256,2,0,0.0002,11632.978
1946,8,3,2,2,256,4,0,0.000195,11643.618
1947,8,3,2,2,256,8,0,0.000199,8945.048
1948,8,3,2,2,128,1,0,0.000207,11984.896
1949,8,3,2,2,128,2,0,0.000207,11984.896
1950,8,3,2,2,128,4,0,0.000203,12226.956
1951,8,3,2,2,128,8,0,0.0002,9567.488
1952,8,3,2,2,64,1,0,0.000204,12201.42
1953,8,3,2,2,64,2,0,0.000204,12201.42
1954,8,3,2,2,64,4,0,0.000196,12284.412
1955,8,3,2,2,64,8,0,0.000199,9956.646
1956,8,3,2,2,32,1,0,0.000205,14211.05
1957,8,3,2,2,32,2,0,0.000205,14211.05
1958,8,3,2,2,32,4,0,0.000205,14346.976
1959,8,3,2,2,32,8,0,0.000196,11793.11
1960,8,3,2,3,512,1,0,0.000144,13583.024
1961,8,3,2,3,512,2,0,0.000142,13945.05
1962,8,3,2,3,512,4,0,0.000143,13665.75
1963,8,3,2,3,512,8,0,0.000142,11422.838
1964,8,3,2,3,256,1,0,0.000143,14014.476
1965,8,3,2,3,256,2,0,0.000144,14856.632
1966,8,3,2,3,256,4,0,0.000142,14078.582
1967,8,3,2,3,256,8,0,0.000145,11959.626
1968,8,3,2,3,128,1,0,0.000143,14739.858
1969,8,3,2,3,128,2,0,0.000145,15513.918
1970,8,3,2,3,128,4,0,0.000143,15377.194
1971,8,3,2,3,128,8,0,0.000143,12842.746
1972,8,3,2,3,64,1,0,0.000146,15152.424
1973,8,3,2,3,64,2,0,0.000146,15600.368
1974,8,3,2,3,64,4,0,0.000143,15341.816
1975,8,3,2,3,64,8,0,0.000144,12832.904
1976,8,3,2,3,32,1,0,0.000146,17486.309
1977,8,3,2,3,32,2,0,0.000148,18099.971
1978,8,3,2,3,32,4,0,0.000149,17891.16
1979,8,3,2,3,32,8,0,0.000149,14934.57
1980,8,3,2,4,512,1,0,0.000134,13930.42
1981,8,3,2,4,512,2,0,0.000134,13930.42
1982,8,3,2,4,512,4,0,0.000134,13930.42
1983,8,3,2,4,512,8,0,0.000129,13230.042
1984,8,3,2,4,256,1,0,0.000132,14507.374
1985,8,3,2,4,256,2,0,0.000132,14507.374
1986,8,3,2,4,256,4,0,0.000132,14507.374
1987,8,3,2,4,256,8,0,0.000132,13961.808
1988,8,3,2,4,128,1,0,0.00013,16056.824
1989,8,3,2,4,128,2,0,0.00013,16056.824
1990,8,3,2,4,128,4,0,0.00013,16056.824
1991,8,3,2,4,128,8,0,0.000132,14982.716
1992,8,3,2,4,64,1,0,0.000134,15602.496
1993,8,3,2,4,64,2,0,0.000134,15602.496
1994,8,3,2,4,64,4,0,0.000134,15602.496
1995,8,3,2,4,64,8,0,0.000135,14966.49
1996,8,3,2,4,32,1,0,0.000135,18200.252
1997,8,3,2,4,32,2,0,0.000135,18200.252
1998,8,3,2,4,32,4,0,0.000135,18200.252
1999,8,3,2,4,32,8,0,0.000137,17200.357
2000,8,3,3,1,512,1,0,0.000299,9401.77
2001,8,3,3,1,512,2,0,0.000295,9246.958
2002,8,3,3,1,512,4,0,0.000298,9313.99
2003,8,3,3,1,512,8,0,0.000297,6403.684
2004,8,3,3,1,256,1,0,0.000309,8850.618
2005,8,3,3,1,256,2,0,0.000304,8787.31
2006,8,3,3,1,256,4,0,0.000307,8835.19
2007,8,3,3,1,256,8,0,0.000299,6731.396
2008,8,3,3,1,128,1,0,0.000302,9669.366
2009,8,3,3,1,128,2,0,0.00031,9442.468
2010,8,3,3,1,128,4,0,0.000301,9348.57
2011,8,3,3,1,128,8,0,0.000306,7214.452
2012,8,3,3,1,64,1,0,0.000301,9575.468
2013,8,3,3,1,64,2,0,0.000306,9624.678
2014,8,3,3,1,64,4,0,0.0003,9632.126
2015,8,3,3,1,64,8,0,0.000302,7691.124
2016,8,3,3,1,32,1,0,0.000299,11375.49
2017,8,3,3,1,32,2,0,0.000301,11318.3
2018,8,3,3,1,32,4,0,0.000301,11397.568
2019,8,3,3,1,32,8,0,0.000299,9217.698
2020,8,3,3,2,512,1,0,0.000199,11179.448
2021,8,3,3,2,512,2,0,0.000199,11179.448
2022,8,3,3,2,512,4,0,0.000192,11204.718
2023,8,3,3,2,512,8,0,0.000186,8616.804
2024,8,3,3,2,256,1,0,0.0002,11632.978
2025,8,3,3,2,256,2,0,0.0002,11632.978
2026,8,3,3,2,256,4,0,0.000195,11643.618
2027,8,3,3,2,256,8,0,0.000199,8945.048
2028,8,3,3,2,128,1,0,0.000207,11984.896
2029,8,3,3,2,128,2,0,0.000207,11984.896
2030,8,3,3,2,128,4,0,0.000203,12226.956
2031,8,3,3,2,128,8,0,0.0002,9567.488
2032,8,3,3,2,64,1,0,0.000204,12201.42
2033,8,3,3,2,64,2,0,0.000204,12201.42
2034,8,3,3,2,64,4,0,0.000196,12284.412
