n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
1648,256,12,2,2,0,8192,0.000371,1107.092
1649,256,12,2,2,0,16384,0.000352,1043.252
1650,256,12,2,2,0,32768,0.000345,1001.224
1651,256,12,2,2,0,65536,0.000377,1090.068
1652,256,12,2,3,0,1024,0.000417,1284.514
1653,256,12,2,3,0,2048,0.000381,1259.51
1654,256,12,2,3,0,4096,0.000382,1269.618
1655,256,12,2,3,0,8192,0.000384,1274.406
1656,256,12,2,3,0,16384,0.00039,1329.468
1657,256,12,2,3,0,32768,0.000405,1281.056
1658,256,12,2,3,0,65536,0.000419,1138.746
1659,256,12,3,1,0,1024,0.000342,1010.002
1660,256,12,3,1,0,2048,0.000344,996.968
1661,256,12,3,1,0,4096,0.000342,1006.544
1662,256,12,3,1,0,8192,0.000354,999.096
1663,256,12,3,1,0,16384,0.000333,1011.864
1664,256,12,3,1,0,32768,0.000334,983.668
1665,256,12,3,1,0,65536,0.000334,939.512
1666,256,12,3,2,0,1024,0.000483,1243.816
1667,256,12,3,2,0,2048,0.00046,1149.12
1668,256,12,3,2,0,4096,0.000462,1147.258
1669,256,12,3,2,0,8192,0.000462,1146.194
1670,256,12,3,2,0,16384,0.000364,1322.552
1671,256,12,3,2,0,32768,0.000359,1279.194
1672,256,12,3,2,0,65536,0.000472,1132.894
1673,256,12,3,3,0,1024,0.000412,1185.562
1674,256,12,3,3,0,2048,0.000405,1160.292
1675,256,12,3,3,0,4096,0.000374,1196.468
1676,256,12,3,3,0,8192,0.000385,1199.926
1677,256,12,3,3,0,16384,0.000386,1273.076
1678,256,12,3,3,0,32768,0.000374,1188.222
1679,256,12,3,3,0,65536,0.000401,1223.068
1680,256,12,4,1,0,1024,0.000303,1066.66
1681,256,12,4,1,0,2048,0.000293,1065.064
1682,256,12,4,1,0,4096,0.000293,1067.192
1683,256,12,4,1,0,8192,0.000293,1067.724
1684,256,12,4,1,0,16384,0.000302,937.384
1685,256,12,4,1,0,32768,0.000309,921.158
1686,256,12,4,1,0,65536,0.000316,909.188
1687,256,12,4,2,0,1024,0.000344,1312.71
1688,256,12,4,2,0,2048,0.000349,1284.514
1689,256,12,4,2,0,4096,0.000345,1290.366
1690,256,12,4,2,0,8192,0.000343,1289.568
1691,256,12,4,2,0,16384,0.000343,1307.922
1692,256,12,4,2,0,32768,0.000333,1282.918
1693,256,12,4,2,0,65536,0.000395,1038.198
1694,256,12,4,3,0,1024,0.000365,1272.278
1695,256,12,4,3,0,2048,0.000343,1256.85
1696,256,12,4,3,0,4096,0.000345,1263.766
1697,256,12,4,3,0,8192,0.000362,1256.85
1698,256,12,4,3,0,16384,0.000349,1308.454
1699,256,12,4,3,0,32768,0.000339,1261.106
1700,256,12,4,3,0,65536,0.000371,1191.68
1701,256,12,5,1,0,1024,0.000343,1006.012
1702,256,12,5,1,0,2048,0.00033,1012.396
1703,256,12,5,1,0,4096,0.000349,1010.534
1704,256,12,5,1,0,8192,0.000351,1013.46
1705,256,12,5,1,0,16384,0.000351,1013.46
1706,256,12,5,1,0,32768,0.000342,1007.342
1707,256,12,5,1,0,65536,0.000329,919.562
1708,256,12,5,2,0,1024,0.000413,1336.65
1709,256,12,5,2,0,2048,0.000416,1352.078
1710,256,12,5,2,0,4096,0.000425,1350.216
1711,256,12,5,2,0,8192,0.000377,1452.094
1712,256,12,5,2,0,16384,0.000389,1517.53
1713,256,12,5,2,0,32768,0.000389,1341.704
1714,256,12,5,2,0,65536,0.00043,1179.976
1715,256,12,5,3,0,1024,0.000363,1245.412
1716,256,12,5,3,0,2048,0.000359,1212.96
1717,256,12,5,3,0,4096,0.000357,1206.31
1718,256,12,5,3,0,8192,0.000364,1219.61
1719,256,12,5,3,0,16384,0.000364,1277.864
1720,256,12,5,3,0,32768,0.000353,1204.182
1721,256,12,5,3,0,65536,0.000391,1157.898
1722,256,12,6,1,0,1024,0.000327,1233.176
1723,256,12,6,1,0,2048,0.000323,1228.388
1724,256,12,6,1,0,4096,0.000321,1228.92
1725,256,12,6,1,0,8192,0.000326,1233.974
1726,256,12,6,1,0,16384,0.000319,1075.704
1727,256,12,6,1,0,32768,0.000313,1079.428
1728,256,12,6,1,0,65536,0.000307,1143.002
1729,256,12,6,2,0,1024,0.000235,1083.418
1730,256,12,6,2,0,2048,0.000235,1077.034
1731,256,12,6,2,0,4096,0.000235,1078.896
1732,256,12,6,2,0,8192,0.000242,1075.172
1733,256,12,6,2,0,16384,0.000233,1071.182
1734,256,12,6,2,0,32768,0.000205,1062.404
1735,256,12,6,2,0,65536,0.000231,1073.576
1736,256,12,6,3,0,1024,0.000486,1717.562
1737,256,12,6,3,0,2048,0.000469,1646.806
1738,256,12,6,3,0,4096,0.00046,1648.668
1739,256,12,6,3,0,8192,0.000476,1649.2
1740,256,12,6,3,0,16384,0.000458,1788.052
1741,256,12,6,3,0,32768,0.000447,1544.396
1742,256,12,6,3,0,65536,0.000464,1563.548
1743,256,12,7,1,0,1024,0.000415,994.84
1744,256,12,7,1,0,2048,0.00041,1014.258
1745,256,12,7,1,0,4096,0.000404,1011.066
1746,256,12,7,1,0,8192,0.000403,1004.682
1747,256,12,7,1,0,16384,0.000411,1001.756
1748,256,12,7,1,0,32768,0.000407,992.446
1749,256,12,7,1,0,65536,0.000384,988.988
1750,256,12,7,2,0,1024,0.000212,1143.534
1751,256,12,7,2,0,2048,0.000214,1144.332
1752,256,12,7,2,0,4096,0.000212,1145.928
1753,256,12,7,2,0,8192,0.000216,1138.214
1754,256,12,7,2,0,16384,0.000218,1143.534
1755,256,12,7,2,0,32768,0.000228,1163.484
1756,256,12,7,2,0,65536,0.000228,1013.194
1757,256,12,7,3,0,1024,0.000433,1642.284
1758,256,12,7,3,0,2048,0.00043,1601.586
1759,256,12,7,3,0,4096,0.000412,1605.842
1760,256,12,7,3,0,8192,0.000411,1596
1761,256,12,7,3,0,16384,0.000409,1605.576
1762,256,12,7,3,0,32768,0.000423,1462.734
1763,256,12,7,3,0,65536,0.000421,1676.332
1764,256,13,1,1,0,1024,0.000285,882.056
1765,256,13,1,1,0,2048,0.000285,881.258
1766,256,13,1,1,0,4096,0.000285,879.396
1767,256,13,1,1,0,8192,0.000281,973.56
1768,256,13,1,1,0,16384,0.000292,880.992
1769,256,13,1,1,0,32768,0.000283,867.692
1770,256,13,1,1,0,65536,0.000283,868.756
1771,256,13,1,2,0,1024,0.000511,1162.952
1772,256,13,1,2,0,2048,0.000459,1127.042
1773,256,13,1,2,0,4096,0.000459,1126.244
1774,256,13,1,2,0,8192,0.000458,1126.244
1775,256,13,1,2,0,16384,0.000405,1139.81
1776,256,13,1,2,0,32768,0.000404,1073.842
1777,256,13,1,2,0,65536,0.000468,1091.132
1778,256,13,1,3,0,1024,0.00044,1210.832
1779,256,13,1,3,0,2048,0.000435,1185.562
1780,256,13,1,3,0,4096,0.00041,1267.756
1781,256,13,1,3,0,8192,0.00041,1272.012
1782,256,13,1,3,0,16384,0.000409,1335.852
1783,256,13,1,3,0,32768,0.00041,1262.436
1784,256,13,1,3,0,65536,0.000456,1231.048
1785,256,13,2,1,0,1024,0.000252,874.076
1786,256,13,2,1,0,2048,0.000255,871.682
1787,256,13,2,1,0,4096,0.000252,866.362
1788,256,13,2,1,0,8192,0.000255,923.02
1789,256,13,2,1,0,16384,0.000245,863.17
1790,256,13,2,1,0,32768,0.000253,851.732
1791,256,13,2,1,0,65536,0.000256,738.416
1792,256,13,2,2,0,1024,0.00042,1037.932
1793,256,13,2,2,0,2048,0.000371,1108.422
1794,256,13,2,2,0,4096,0.000378,1107.092
1795,256,13,2,2,0,8192,0.000371,1107.092
1796,256,13,2,2,0,16384,0.000352,1043.252
1797,256,13,2,2,0,32768,0.000345,1001.224
1798,256,13,2,2,0,65536,0.000377,1090.068
1799,256,13,2,3,0,1024,0.000417,1284.514
1800,256,13,2,3,0,2048,0.000381,1259.51
1801,256,13,2,3,0,4096,0.000382,1269.618
1802,256,13,2,3,0,8192,0.000384,1274.406
1803,256,13,2,3,0,16384,0.00039,1329.468
1804,256,13,2,3,0,32768,0.000405,1281.056
1805,256,13,2,3,0,65536,0.000419,1138.746
1806,256,13,3,1,0,1024,0.000342,1010.002
1807,256,13,3,1,0,2048,0.000344,996.968
1808,256,13,3,1,0,4096,0.000342,1006.544
1809,256,13,3,1,0,8192,0.000354,999.096
1810,256,13,3,1,0,16384,0.000333,1011.864
1811,256,13,3,1,0,32768,0.000334,983.668
1812,256,13,3,1,0,65536,0.000334,939.512
1813,256,13,3,2,0,1024,0.000483,1243.816
1814,256,13,3,2,0,2048,0.00046,1149.12
1815,256,13,3,2,0,4096,0.000462,1147.258
1816,256,13,3,2,0,8192,0.000462,1146.194
1817,256,13,3,2,0,16384,0.000364,1322.552
1818,256,13,3,2,0,32768,0.000359,1279.194
1819,256,13,3,2,0,65536,0.000472,1132.894
1820,256,13,3,3,0,1024,0.000412,1185.562
1821,256,13,3,3,0,2048,0.000405,1160.292
1822,256,13,3,3,0,4096,0.000374,1196.468
1823,256,13,3,3,0,8192,0.000385,1199.926
1824,256,13,3,3,0,16384,0.000386,1273.076
1825,256,13,3,3,0,32768,0.000374,1188.222
1826,256,13,3,3,0,65536,0.000401,1223.068
1827,256,13,4,1,0,1024,0.000303,1066.66
1828,256,13,4,1,0,2048,0.000293,1065.064
1829,256,13,4,1,0,4096,0.000293,1067.192
1830,256,13,4,1,0,8192,0.000293,1067.724
1831,256,13,4,1,0,16384,0.000302,937.384
1832,256,13,4,1,0,32768,0.000309,921.158
1833,256,13,4,1,0,65536,0.000316,909.188
1834,256,13,4,2,0,1024,0.000344,1312.71
1835,256,13,4,2,0,2048,0.000349,1284.514
1836,256,13,4,2,0,4096,0.000345,1290.366
1837,256,13,4,2,0,8192,0.000343,1289.568
1838,256,13,4,2,0,16384,0.000343,1307.922
1839,256,13,4,2,0,32768,0.000333,1282.918
1840,256,13,4,2,0,65536,0.000395,1038.198
1841,256,13,4,3,0,1024,0.000365,1272.278
1842,256,13,4,3,0,2048,0.000343,1256.85
1843,256,13,4,3,0,4096,0.000345,1263.766
1844,256,13,4,3,0,8192,0.000362,1256.85
1845,256,13,4,3,0,16384,0.000349,1308.454
1846,256,13,4,3,0,32768,0.000339,1261.106
1847,256,13,4,3,0,65536,0.000371,1191.68
1848,256,13,5,1,0,1024,0.000343,1006.012
1849,256,13,5,1,0,2048,0.00033,1012.396
1850,256,13,5,1,0,4096,0.000349,1010.534
1851,256,13,5,1,0,8192,0.000351,1013.46
1852,256,13,5,1,0,16384,0.000351,1013.46
1853,256,13,5,1,0,32768,0.000342,1007.342
1854,256,13,5,1,0,65536,0.000329,919.562
1855,256,13,5,2,0,1024,0.000413,1336.65
1856,256,13,5,2,0,2048,0.000416,1352.078
1857,256,13,5,2,0,4096,0.000425,1350.216
1858,256,13,5,2,0,8192,0.000377,1452.094
1859,256,13,5,2,0,16384,0.000389,1517.53
1860,256,13,5,2,0,32768,0.000389,1341.704
1861,256,13,5,2,0,65536,0.00043,1179.976
1862,256,13,5,3,0,1024,0.000363,1245.412
1863,256,13,5,3,0,2048,0.000359,1212.96
1864,256,13,5,3,0,4096,0.000357,1206.31
1865,256,13,5,3,0,8192,0.000364,1219.61
1866,256,13,5,3,0,16384,0.000364,1277.864
1867,256,13,5,3,0,32768,0.000353,1204.182
1868,256,13,5,3,0,65536,0.000391,1157.898
1869,256,13,6,1,0,1024,0.000327,1233.176
1870,256,13,6,1,0,2048,0.000323,1228.388
1871,256,13,6,1,0,4096,0.000321,1228.92
1872,256,13,6,1,0,8192,0.000326,1233.974
1873,256,13,6,1,0,16384,0.000319,1075.704
1874,256,13,6,1,0,32768,0.000313,1079.428
1875,256,13,6,1,0,65536,0.000307,1143.002
1876,256,13,6,2,0,1024,0.000235,1083.418
1877,256,13,6,2,0,2048,0.000235,1077.034
1878,256,13,6,2,0,4096,0.000235,1078.896
1879,256,13,6,2,0,8192,0.000242,1075.172
1880,256,13,6,2,0,16384,0.000233,1071.182
1881,256,13,6,2,0,32768,0.000205,1062.404
1882,256,13,6,2,0,65536,0.000231,1073.576
1883,256,13,6,3,0,1024,0.000486,1717.562
1884,256,13,6,3,0,2048,0.000469,1646.806
1885,256,13,6,3,0,4096,0.00046,1648.668
1886,256,13,6,3,0,8192,0.000476,1649.2
1887,256,13,6,3,0,16384,0.000458,1788.052
1888,256,13,6,3,0,32768,0.000447,1544.396
1889,256,13,6,3,0,65536,0.000464,1563.548
1890,256,13,7,1,0,1024,0.000415,994.84
1891,256,13,7,1,0,2048,0.00041,1014.258
1892,256,13,7,1,0,4096,0.000404,1011.066
1893,256,13,7,1,0,8192,0.000403,1004.682
1894,256,13,7,1,0,16384,0.000411,1001.756
1895,256,13,7,1,0,32768,0.000407,992.446
1896,256,13,7,1,0,65536,0.000384,988.988
1897,256,13,7,2,0,1024,0.000212,1143.534
1898,256,13,7,2,0,2048,0.000214,1144.332
1899,256,13,7,2,0,4096,0.000212,1145.928
1900,256,13,7,2,0,8192,0.000216,1138.214
1901,256,13,7,2,0,16384,0.000218,1143.534
1902,256,13,7,2,0,32768,0.000228,1163.484
1903,256,13,7,2,0,65536,0.000228,1013.194
1904,256,13,7,3,0,1024,0.000433,1642.284
1905,256,13,7,3,0,2048,0.00043,1601.586
1906,256,13,7,3,0,4096,0.000412,1605.842
1907,256,13,7,3,0,8192,0.000411,1596
1908,256,13,7,3,0,16384,0.000409,1605.576
1909,256,13,7,3,0,32768,0.000423,1462.734
1910,256,13,7,3,0,65536,0.000421,1676.332
1911,256,14,1,1,0,1024,0.000285,882.056
1912,256,14,1,1,0,2048,0.000285,881.258
1913,256,14,1,1,0,4096,0.000285,879.396
1914,256,14,1,1,0,8192,0.000281,973.56
1915,256,14,1,1,0,16384,0.000292,880.992
1916,256,14,1,1,0,32768,0.000283,867.692
1917,256,14,1,1,0,65536,0.000283,868.756
1918,256,14,1,2,0,1024,0.000511,1162.952
1919,256,14,1,2,0,2048,0.000459,1127.042
1920,256,14,1,2,0,4096,0.000459,1126.244
1921,256,14,1,2,0,8192,0.000458,1126.244
1922,256,14,1,2,0,16384,0.000405,1139.81
1923,256,14,1,2,0,32768,0.000404,1073.842
1924,256,14,1,2,0,65536,0.000468,1091.132
1925,256,14,1,3,0,1024,0.00044,1210.832
1926,256,14,1,3,0,2048,0.000435,1185.562
1927,256,14,1,3,0,4096,0.00041,1267.756
1928,256,14,1,3,0,8192,0.00041,1272.012
1929,256,14,1,3,0,16384,0.000409,1335.852
1930,256,14,1,3,0,32768,0.00041,1262.436
1931,256,14,1,3,0,65536,0.000456,1231.048
1932,256,14,2,1,0,1024,0.000252,874.076
1933,256,14,2,1,0,2048,0.000255,871.682
1934,256,14,2,1,0,4096,0.000252,866.362
1935,256,14,2,1,0,8192,0.000255,923.02
1936,256,14,2,1,0,16384,0.000245,863.17
1937,256,14,2,1,0,32768,0.000253,851.732
1938,256,14,2,1,0,65536,0.000256,738.416
1939,256,14,2,2,0,1024,0.00042,1037.932
1940,256,14,2,2,0,2048,0.000371,1108.422
1941,256,14,2,2,0,4096,0.000378,1107.092
1942,256,14,2,2,0,8192,0.000371,1107.092
1943,256,14,2,2,0,16384,0.000352,1043.252
1944,256,14,2,2,0,32768,0.000345,1001.224
1945,256,14,2,2,0,65536,0.000377,1090.068
1946,256,14,2,3,0,1024,0.000417,1284.514
1947,256,14,2,3,0,2048,0.000381,1259.51
1948,256,14,2,3,0,4096,0.000382,1269.618
1949,256,14,2,3,0,8192,0.000384,1274.406
1950,256,14,2,3,0,16384,0.00039,1329.468
1951,256,14,2,3,0,32768,0.000405,1281.056
1952,256,14,2,3,0,65536,0.000419,1138.746
1953,256,14,3,1,0,1024,0.000342,1010.002
1954,256,14,3,1,0,2048,0.000344,996.968
1955,256,14,3,1,0,4096,0.000342,1006.544
1956,256,14,3,1,0,8192,0.000354,999.096
1957,256,14,3,1,0,16384,0.000333,1011.864
1958,256,14,3,1,0,32768,0.000334,983.668
1959,256,14,3,1,0,65536,0.000334,939.512
1960,256,14,3,2,0,1024,0.000483,1243.816
1961,256,14,3,2,0,2048,0.00046,1149.12
1962,256,14,3,2,0,4096,0.000462,1147.258
1963,256,14,3,2,0,8192,0.000462,1146.194
1964,256,14,3,2,0,16384,0.000364,1322.552
1965,256,14,3,2,0,32768,0.000359,1279.194
1966,256,14,3,2,0,65536,0.000472,1132.894
1967,256,14,3,3,0,1024,0.000412,1185.562
1968,256,14,3,3,0,2048,0.000405,1160.292
1969,256,14,3,3,0,4096,0.000374,1196.468
1970,256,14,3,3,0,8192,0.000385,1199.926
1971,256,14,3,3,0,16384,0.000386,1273.076
1972,256,14,3,3,0,32768,0.000374,1188.222
1973,256,14,3,3,0,65536,0.000401,1223.068
1974,256,14,4,1,0,1024,0.000303,1066.66
1975,256,14,4,1,0,2048,0.000293,1065.064
1976,256,14,4,1,0,4096,0.000293,1067.192
1977,256,14,4,1,0,8192,0.000293,1067.724
1978,256,14,4,1,0,16384,0.000302,937.384
1979,256,14,4,1,0,32768,0.000309,921.158
1980,256,14,4,1,0,65536,0.000316,909.188
1981,256,14,4,2,0,1024,0.000344,1312.71
1982,256,14,4,2,0,2048,0.000349,1284.514
1983,256,14,4,2,0,4096,0.000345,1290.366
1984,256,14,4,2,0,8192,0.000343,1289.568
1985,256,14,4,2,0,16384,0.000343,1307.922
1986,256,14,4,2,0,32768,0.000333,1282.918
1987,256,14,4,2,0,65536,0.000395,1038.198
1988,256,14,4,3,0,1024,0.000365,1272.278
1989,256,14,4,3,0,2048,0.000343,1256.85
1990,256,14,4,3,0,4096,0.000345,1263.766
1991,256,14,4,3,0,8192,0.000362,1256.85
1992,256,14,4,3,0,16384,0.000349,1308.454
1993,256,14,4,3,0,32768,0.000339,1261.106
1994,256,14,4,3,0,65536,0.000371,1191.68
1995,256,14,5,1,0,1024,0.000343,1006.012
1996,256,14,5,1,0,2048,0.00033,1012.396
1997,256,14,5,1,0,4096,0.000349,1010.534
1998,256,14,5,1,0,8192,0.000351,1013.46
1999,256,14,5,1,0,16384,0.000351,1013.46
2000,256,14,5,1,0,32768,0.000342,1007.342
2001,256,14,5,1,0,65536,0.000329,919.562
2002,256,14,5,2,0,1024,0.000413,1336.65
2003,256,14,5,2,0,2048,0.000416,1352.078
2004,256,14,5,2,0,4096,0.000425,1350.216
2005,256,14,5,2,0,8192,0.000377,1452.094
2006,256,14,5,2,0,16384,0.000389,1517.53
2007,256,14,5,2,0,32768,0.000389,1341.704
2008,256,14,5,2,0,65536,0.00043,1179.976
2009,256,14,5,3,0,1024,0.000363,1245.412
2010,256,14,5,3,0,2048,0.000359,1212.96
2011,256,14,5,3,0,4096,0.000357,1206.31
2012,256,14,5,3,0,8192,0.000364,1219.61
2013,256,14,5,3,0,16384,0.000364,1277.864
2014,256,14,5,3,0,32768,0.000353,1204.182
2015,256,14,5,3,0,65536,0.000391,1157.898
2016,256,14,6,1,0,1024,0.000327,1233.176
2017,256,14,6,1,0,2048,0.000323,1228.388
2018,256,14,6,1,0,4096,0.000321,1228.92
2019,256,14,6,1,0,8192,0.000326,1233.974
2020,256,14,6,1,0,16384,0.000319,1075.704
2021,256,14,6,1,0,32768,0.000313,1079.428
2022,256,14,6,1,0,65536,0.000307,1143.002
2023,256,14,6,2,0,1024,0.000235,1083.418
2024,256,14,6,2,0,2048,0.000235,1077.034
2025,256,14,6,2,0,4096,0.000235,1078.896
2026,256,14,6,2,0,8192,0.000242,1075.172
2027,256,14,6,2,0,16384,0.000233,1071.182
2028,256,14,6,2,0,32768,0.000205,1062.404
2029,256,14,6,2,0,65536,0.000231,1073.576
2030,256,14,6,3,0,1024,0.000486,1717.562
2031,256,14,6,3,0,2048,0.000469,1646.806
2032,256,14,6,3,0,4096,0.00046,1648.668
2033,256,14,6,3,0,8192,0.000476,1649.2
2034,256,14,6,3,0,16384,0.000458,1788.052
2035,256,14,6,3,0,32768,0.000447,1544.396
2036,256,14,6,3,0,65536,0.000464,1563.548
2037,256,14,7,1,0,1024,0.000415,994.84
2038,256,14,7,1,0,2048,0.00041,1014.258
2039,256,14,7,1,0,4096,0.000404,1011.066
2040,256,14,7,1,0,8192,0.000403,1004.682
2041,256,14,7,1,0,16384,0.000411,1001.756
2042,256,14,7,1,0,32768,0.000407,992.446
2043,256,14,7,1,0,65536,0.000384,988.988
2044,256,14,7,2,0,1024,0.000212,1143.534
2045,256,14,7,2,0,2048,0.000214,1144.332
2046,256,14,7,2,0,4096,0.000212,1145.928
2047,256,14,7,2,0,8192,0.000216,1138.214
2048,256,14,7,2,0,16384,0.000218,1143.534
2049,256,14,7,2,0,32768,0.000228,1163.484
2050,256,14,7,2,0,65536,0.000228,1013.194
2051,256,14,7,3,0,1024,0.000433,1642.284
2052,256,14,7,3,0,2048,0.00043,1601.586
2053,256,14,7,3,0,4096,0.000412,1605.842
2054,256,14,7,3,0,8192,0.000411,1596
2055,256,14,7,3,0,16384,0.000409,1605.576
2056,256,14,7,3,0,32768,0.000423,1462.734
2057,256,14,7,3,0,65536,0.000421,1676.332
2058,256,15,1,1,0,1024,0.000285,882.056
2059,256,15,1,1,0,2048,0.000285,881.258
2060,256,15,1,1,0,4096,0.000285,879.396
2061,256,15,1,1,0,8192,0.000281,973.56
2062,256,15,1,1,0,16384,0.000292,880.992
2063,256,15,1,1,0,32768,0.000283,867.692
2064,256,15,1,1,0,65536,0.000283,868.756
2065,256,15,1,2,0,1024,0.000511,1162.952
2066,256,15,1,2,0,2048,0.000459,1127.042
2067,256,15,1,2,0,4096,0.000459,1126.244
2068,256,15,1,2,0,8192,0.000458,1126.244
2069,256,15,1,2,0,16384,0.000405,1139.81
2070,256,15,1,2,0,32768,0.000404,1073.842
2071,256,15,1,2,0,65536,0.000468,1091.132
2072,256,15,1,3,0,1024,0.00044,1210.832
2073,256,15,1,3,0,2048,0.000435,1185.562
2074,256,15,1,3,0,4096,0.00041,1267.756
2075,256,15,1,3,0,8192,0.00041,1272.012
2076,256,15,1,3,0,16384,0.000409,1335.852
2077,256,15,1,3,0,32768,0.00041,1262.436
2078,256,15,1,3,0,65536,0.000456,1231.048
2079,256,15,2,1,0,1024,0.000252,874.076
2080,256,15,2,1,0,2048,0.000255,871.682
2081,256,15,2,1,0,4096,0.000252,866.362
2082,256,15,2,1,0,8192,0.000255,923.02
2083,256,15,2,1,0,16384,0.000245,863.17
2084,256,15,2,1,0,32768,0.000253,851.732
2085,256,15,2,1,0,65536,0.000256,738.416
2086,256,15,2,2,0,1024,0.00042,1037.932
2087,256,15,2,2,0,2048,0.000371,1108.422
2088,256,15,2,2,0,4096,0.000378,1107.092
2089,256,15,2,2,0,8192,0.000371,1107.092
2090,256,15,2,2,0,16384,0.000352,1043.252
2091,256,15,2,2,0,32768,0.000345,1001.224
2092,256,15,2,2,0,65536,0.000377,1090.068
2093,256,15,2,3,0,1024,0.000417,1284.514
2094,256,15,2,3,0,2048,0.000381,1259.51
2095,256,15,2,3,0,4096,0.000382,1269.618
2096,256,15,2,3,0,8192,0.000384,1274.406
2097,256,15,2,3,0,16384,0.00039,1329.468
2098,256,15,2,3,0,32768,0.000405,1281.056
2099,256,15,2,3,0,65536,0.000419,1138.746
2100,256,15,3,1,0,1024,0.000342,1010.002
2101,256,15,3,1,0,2048,0.000344,996.968
2102,256,15,3,1,0,4096,0.000342,1006.544
2103,256,15,3,1,0,8192,0.000354,999.096
2104,256,15,3,1,0,16384,0.000333,1011.864
2105,256,15,3,1,0,32768,0.000334,983.668
2106,256,15,3,1,0,65536,0.000334,939.512
2107,256,15,3,2,0,1024,0.000483,1243.816
2108,256,15,3,2,0,2048,0.00046,1149.12
2109,256,15,3,2,0,4096,0.000462,1147.258
2110,256,15,3,2,0,8192,0.000462,1146.194
2111,256,15,3,2,0,16384,0.000364,1322.552
2112,256,15,3,2,0,32768,0.000359,1279.194
2113,256,15,3,2,0,65536,0.000472,1132.894
2114,256,15,3,3,0,1024,0.000412,1185.562
2115,256,15,3,3,0,2048,0.000405,1160.292
2116,256,15,3,3,0,4096,0.000374,1196.468
2117,256,15,3,3,0,8192,0.000385,1199.926
2118,256,15,3,3,0,16384,0.000386,1273.076
2119,256,15,3,3,0,32768,0.000374,1188.222
2120,256,15,3,3,0,65536,0.000401,1223.068
2121,256,15,4,1,0,1024,0.000303,1066.66
2122,256,15,4,1,0,2048,0.000293,1065.064
2123,256,15,4,1,0,4096,0.000293,1067.192
2124,256,15,4,1,0,8192,0.000293,1067.724
2125,256,15,4,1,0,16384,0.000302,937.384
2126,256,15,4,1,0,32768,0.000309,921.158
2127,256,15,4,1,0,65536,0.000316,909.188
2128,256,15,4,2,0,1024,0.000344,1312.71
2129,256,15,4,2,0,2048,0.000349,1284.514
2130,256,15,4,2,0,4096,0.000345,1290.366
2131,256,15,4,2,0,8192,0.000343,1289.568
2132,256,15,4,2,0,16384,0.000343,1307.922
2133,256,15,4,2,0,32768,0.000333,1282.918
2134,256,15,4,2,0,65536,0.000395,1038.198
2135,256,15,4,3,0,1024,0.000365,1272.278
2136,256,15,4,3,0,2048,0.000343,1256.85
2137,256,15,4,3,0,4096,0.000345,1263.766
2138,256,15,4,3,0,8192,0.000362,1256.85
2139,256,15,4,3,0,16384,0.000349,1308.454
2140,256,15,4,3,0,32768,0.000339,1261.106
2141,256,15,4,3,0,65536,0.000371,1191.68
2142,256,15,5,1,0,1024,0.000343,1006.012
2143,256,15,5,1,0,2048,0.00033,1012.396
2144,256,15,5,1,0,4096,0.000349,1010.534
2145,256,15,5,1,0,8192,0.000351,1013.46
2146,256,15,5,1,0,16384,0.000351,1013.46
2147,256,15,5,1,0,32768,0.000342,1007.342
2148,256,15,5,1,0,65536,0.000329,919.562
2149,256,15,5,2,0,1024,0.000413,1336.65
2150,256,15,5,2,0,2048,0.000416,1352.078
2151,256,15,5,2,0,4096,0.000425,1350.216
2152,256,15,5,2,0,8192,0.000377,1452.094
2153,256,15,5,2,0,16384,0.000389,1517.53
2154,256,15,5,2,0,32768,0.000389,1341.704
2155,256,15,5,2,0,65536,0.00043,1179.976
2156,256,15,5,3,0,1024,0.000363,1245.412
2157,256,15,5,3,0,2048,0.000359,1212.96
2158,256,15,5,3,0,4096,0.000357,1206.31
2159,256,15,5,3,0,8192,0.000364,1219.61
2160,256,15,5,3,0,16384,0.000364,1277.864
2161,256,15,5,3,0,32768,0.000353,1204.182
2162,256,15,5,3,0,65536,0.000391,1157.898
2163,256,15,6,1,0,1024,0.000327,1233.176
2164,256,15,6,1,0,2048,0.000323,1228.388
2165,256,15,6,1,0,4096,0.000321,1228.92
2166,256,15,6,1,0,8192,0.000326,1233.974
2167,256,15,6,1,0,16384,0.000319,1075.704
2168,256,15,6,1,0,32768,0.000313,1079.428
2169,256,15,6,1,0,65536,0.000307,1143.002
2170,256,15,6,2,0,1024,0.000235,1083.418
2171,256,15,6,2,0,2048,0.000235,1077.034
2172,256,15,6,2,0,4096,0.000235,1078.896
2173,256,15,6,2,0,8192,0.000242,1075.172
2174,256,15,6,2,0,16384,0.000233,1071.182
2175,256,15,6,2,0,32768,0.000205,1062.404
2176,256,15,6,2,0,65536,0.000231,1073.576
2177,256,15,6,3,0,1024,0.000486,1717.562
2178,256,15,6,3,0,2048,0.000469,1646.806
2179,256,15,6,3,0,4096,0.00046,1648.668
2180,256,15,6,3,0,8192,0.000476,1649.2
2181,256,15,6,3,0,16384,0.000458,1788.052
2182,256,15,6,3,0,32768,0.000447,1544.396
2183,256,15,6,3,0,65536,0.000464,1563.548
2184,256,15,7,1,0,1024,0.000415,994.84
