n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
1745,8,1,1,2,512,1,0,0.00075,405
1746,8,1,1,2,512,2,0,0.000835,383
1747,8,1,1,2,512,4,0,0.000826,385
1748,8,1,1,2,512,8,0,0.000852,373
1749,8,1,1,2,512,16,0,0.000802,248
1750,8,1,1,2,512,32,0,0.000804,470
1751,8,1,1,2,256,1,0,0.000829,528
1752,8,1,1,2,256,2,0,0.00087,482
1753,8,1,1,2,256,4,0,0.000843,445
1754,8,1,1,2,256,8,0,0.000881,355
1755,8,1,1,2,256,16,0,0.00079,618
1756,8,1,1,2,256,32,0,0.000883,574
1757,8,1,1,2,128,1,0,0.000919,604
1758,8,1,1,2,128,2,0,0.000875,601
1759,8,1,1,2,128,4,0,0.000885,440
1760,8,1,1,2,32,2,0,0.000568,375
1761,8,1,1,2,32,4,0,0.000586,391
1762,8,1,1,2,32,8,0,0.000586,391
1763,8,1,1,2,32,16,0,0.0006,397
1764,8,1,1,2,32,32,0,0.000497,215
1765,8,1,1,3,512,1,0,0.00057,556
1766,8,1,1,3,512,2,0,0.000598,567
1767,8,1,1,3,512,4,0,0.000598,567
1768,8,1,1,3,512,8,0,0.000592,519
1769,8,1,1,3,512,16,0,0.000558,310
1770,8,1,1,3,512,32,0,0.00061,621
1771,8,1,1,3,256,1,0,0.00061,605
1772,8,1,1,3,256,2,0,0.00061,605
1773,8,1,1,3,256,4,0,0.000617,606
1774,8,1,1,3,256,8,0,0.000534,396
1775,8,1,1,3,64,4,0,0.001338,306
1776,8,1,1,3,64,8,0,0.001394,290
1777,8,1,1,3,64,16,0,0.00138,291
1778,8,1,1,3,64,32,0,0.001161,267
1779,8,1,1,3,32,1,0,0.001313,195
1780,8,1,1,3,32,2,0,0.001481,480
1781,8,1,1,3,32,4,0,0.001549,468
1782,8,1,1,3,32,8,0,0.001512,504
1783,8,1,1,3,32,16,0,0.00144,530
1784,8,1,1,3,32,32,0,0.00156,283
1785,8,1,1,4,512,1,0,0.001427,473
1786,8,1,1,4,512,2,0,0.001403,466
1787,8,1,1,4,512,4,0,0.001401,489
1788,8,1,1,4,512,8,0,0.001531,600
1789,8,1,1,4,512,16,0,0.001338,335
1790,8,1,1,4,128,8,0,0.000809,407
1791,8,1,1,4,128,16,0,0.000849,409
1792,8,1,1,4,128,32,0,0.000874,403
1793,8,1,1,4,64,1,0,0.000783,329
1794,8,1,1,4,64,2,0,0.000847,231
1795,8,1,1,4,64,4,0,0.000841,624
1796,8,1,1,4,64,8,0,0.000856,617
1797,8,1,1,4,64,16,0,0.000834,655
1798,8,1,1,4,64,32,0,0.000787,648
1799,8,1,1,4,32,1,0,0.000935,320
1800,8,1,1,4,32,2,0,0.000872,724
1801,8,1,1,4,32,4,0,0.000867,726
1802,8,1,1,4,32,8,0,0.000909,708
1803,8,1,1,4,32,16,0,0.000844,693
1804,8,1,1,4,32,32,0,0.000927,421
1805,8,1,2,1,256,16,0,0.000871,405
1806,8,1,2,1,256,32,0,0.000888,427
1807,8,1,2,1,128,1,0,0.000903,462
1808,8,1,2,1,128,2,0,0.00087,413
1809,8,1,2,1,128,4,0,0.000923,276
1810,8,1,2,1,128,8,0,0.000909,562
1811,8,1,2,1,128,16,0,0.000901,516
1812,8,1,2,1,128,32,0,0.000917,518
1813,8,1,2,1,64,1,0,0.000893,498
1814,8,1,2,1,64,2,0,0.000898,378
1815,8,1,2,1,64,4,0,0.00092,665
1816,8,1,2,1,64,8,0,0.000877,703
1817,8,1,2,1,64,16,0,0.000892,639
1818,8,1,2,1,64,32,0,0.000891,631
1819,8,1,2,1,32,1,0,0.000931,524
1820,8,1,2,2,512,32,0,0.000649,649
1821,8,1,2,2,256,1,0,0.000644,628
1822,8,1,2,2,256,2,0,0.000644,628
1823,8,1,2,2,256,4,0,0.000663,602
1824,8,1,2,2,256,8,0,0.000566,243
1825,8,1,2,2,256,16,0,0.000654,607
1826,8,1,2,2,256,32,0,0.000636,601
1827,8,1,2,2,128,1,0,0.000636,601
1828,8,1,2,2,128,2,0,0.000636,553
1829,8,1,2,2,128,4,0,0.000581,364
1830,8,1,2,2,128,8,0,0.000638,716
1831,8,1,2,2,128,16,0,0.00066,718
1832,8,1,2,2,128,32,0,0.00066,718
1833,8,1,2,2,64,1,0,0.000624,669
1834,8,1,2,2,64,2,0,0.00058,497
1835,8,1,2,3,512,1,0,0.001338,306
1836,8,1,2,3,512,2,0,0.001394,290
1837,8,1,2,3,512,4,0,0.00138,291
1838,8,1,2,3,512,8,0,0.001161,267
1839,8,1,2,3,512,16,0,0.001313,195
1840,8,1,2,3,512,32,0,0.001481,480
1841,8,1,2,3,256,1,0,0.001549,468
1842,8,1,2,3,256,2,0,0.001512,504
1843,8,1,2,3,256,4,0,0.00144,530
1844,8,1,2,3,256,8,0,0.00156,283
1845,8,1,2,3,256,16,0,0.001427,473
1846,8,1,2,3,256,32,0,0.001403,466
1847,8,1,2,3,128,1,0,0.001401,489
1848,8,1,2,3,128,2,0,0.001531,600
1849,8,1,2,3,128,4,0,0.001338,335
1850,8,1,2,3,32,2,0,0.000809,407
1851,8,1,2,3,32,4,0,0.000849,409
1852,8,1,2,3,32,8,0,0.000874,403
1853,8,1,2,3,32,16,0,0.000783,329
1854,8,1,2,3,32,32,0,0.000847,231
1855,8,1,2,4,512,1,0,0.000841,624
1856,8,1,2,4,512,2,0,0.000856,617
1857,8,1,2,4,512,4,0,0.000834,655
1858,8,1,2,4,512,8,0,0.000787,648
1859,8,1,2,4,512,16,0,0.000935,320
1860,8,1,2,4,512,32,0,0.000872,724
1861,8,1,2,4,256,1,0,0.000867,726
1862,8,1,2,4,256,2,0,0.000909,708
1863,8,1,2,4,256,4,0,0.000844,693
1864,8,1,2,4,256,8,0,0.000927,421
1865,8,1,2,4,64,4,0,0.000871,405
1866,8,1,2,4,64,8,0,0.000888,427
1867,8,1,2,4,64,16,0,0.000903,462
1868,8,1,2,4,64,32,0,0.00087,413
1869,8,1,2,4,32,1,0,0.000923,276
1870,8,1,2,4,32,2,0,0.000909,562
1871,8,1,2,4,32,4,0,0.000901,516
1872,8,1,2,4,32,8,0,0.000917,518
1873,8,1,2,4,32,16,0,0.000893,498
1874,8,1,2,4,32,32,0,0.000898,378
1875,8,1,3,1,512,1,0,0.00092,665
1876,8,1,3,1,512,2,0,0.000877,703
1877,8,1,3,1,512,4,0,0.000892,639
1878,8,1,3,1,512,8,0,0.000891,631
1879,8,1,3,1,512,16,0,0.000931,524
1880,8,1,3,1,128,8,0,0.000649,649
1881,8,1,3,1,128,16,0,0.000644,628
1882,8,1,3,1,128,32,0,0.000644,628
1883,8,1,3,1,64,1,0,0.000663,602
1884,8,1,3,1,64,2,0,0.000566,243
1885,8,1,3,1,64,4,0,0.000654,607
1886,8,1,3,1,64,8,0,0.000636,601
1887,8,1,3,1,64,16,0,0.000636,601
1888,8,1,3,1,64,32,0,0.000636,553
1889,8,1,3,1,32,1,0,0.000574,358
1890,8,1,3,1,32,2,0,0.000638,716
1891,8,1,3,1,32,4,0,0.00066,718
1892,8,1,3,1,32,8,0,0.00066,718
1893,8,1,3,1,32,16,0,0.000624,669
1894,8,1,3,1,32,32,0,0.000577,497
1895,8,1,3,2,256,16,0,0.001338,306
1896,8,1,3,2,256,32,0,0.001394,290
1897,8,1,3,2,128,1,0,0.00138,291
1898,8,1,3,2,128,2,0,0.001161,267
1899,8,1,3,2,128,4,0,0.001313,195
1900,8,1,3,2,128,8,0,0.001481,480
1901,8,1,3,2,128,16,0,0.001549,468
1902,8,1,3,2,128,32,0,0.001512,504
1903,8,1,3,2,64,1,0,0.00144,530
1904,8,1,3,2,64,2,0,0.00156,283
1905,8,1,3,2,64,4,0,0.001427,473
1906,8,1,3,2,64,8,0,0.001403,466
1907,8,1,3,2,64,16,0,0.001389,497
1908,8,1,3,2,64,32,0,0.001531,600
1909,8,1,3,2,32,1,0,0.001338,335
1910,8,1,3,3,512,32,0,0.000809,407
1911,8,1,3,3,256,1,0,0.000849,409
1912,8,1,3,3,256,2,0,0.000874,403
1913,8,1,3,3,256,4,0,0.000783,329
1914,8,1,3,3,256,8,0,0.000847,231
1915,8,1,3,3,256,16,0,0.000841,624
1916,8,1,3,3,256,32,0,0.000856,617
1917,8,1,3,3,128,1,0,0.000834,655
1918,8,1,3,3,128,2,0,0.000787,648
1919,8,1,3,3,128,4,0,0.000935,320
1920,8,1,3,3,128,8,0,0.000872,724
1921,8,1,3,3,128,16,0,0.000867,726
1922,8,1,3,3,128,32,0,0.000909,708
1923,8,1,3,3,64,1,0,0.000844,693
1924,8,1,3,3,64,2,0,0.000927,421
1925,8,1,3,4,512,1,0,0.000871,405
1926,8,1,3,4,512,2,0,0.000888,427
1927,8,1,3,4,512,4,0,0.000903,462
1928,8,1,3,4,512,8,0,0.00087,413
1929,8,1,3,4,512,16,0,0.000923,276
1930,8,1,3,4,512,32,0,0.000909,562
1931,8,1,3,4,256,1,0,0.000901,516
1932,8,1,3,4,256,2,0,0.000917,518
1933,8,1,3,4,256,4,0,0.000893,498
1934,8,1,3,4,256,8,0,0.000898,378
1935,8,1,3,4,256,16,0,0.00092,665
1936,8,1,3,4,256,32,0,0.000877,703
1937,8,1,3,4,128,1,0,0.000892,639
1938,8,1,3,4,128,2,0,0.000891,631
1939,8,1,3,4,128,4,0,0.000931,524
1940,8,1,3,4,32,2,0,0.000649,649
1941,8,1,3,4,32,4,0,0.000644,628
1942,8,1,3,4,32,8,0,0.000644,628
1943,8,1,3,4,32,16,0,0.000663,602
1944,8,1,3,4,32,32,0,0.000566,243
1945,8,1,4,1,512,1,0,0.000654,607
1946,8,1,4,1,512,2,0,0.000636,601
1947,8,1,4,1,512,4,0,0.000636,601
1948,8,1,4,1,512,8,0,0.000636,553
1949,8,1,4,1,512,16,0,0.000581,364
1950,8,1,4,1,512,32,0,0.000638,716
1951,8,1,4,1,256,1,0,0.00066,718
1952,8,1,4,1,256,2,0,0.00066,718
1953,8,1,4,1,256,4,0,0.000624,669
1954,8,1,4,1,256,8,0,0.00058,497
1955,8,1,4,1,64,4,0,0.001338,306
1956,8,1,4,1,64,8,0,0.001394,290
1957,8,1,4,1,64,16,0,0.00138,291
1958,8,1,4,1,64,32,0,0.001161,267
1959,8,1,4,1,32,1,0,0.001284,193
1960,8,1,4,1,32,2,0,0.001481,480
1961,8,1,4,1,32,4,0,0.001549,468
1962,8,1,4,1,32,8,0,0.001512,504
1963,8,1,4,1,32,16,0,0.00144,530
1964,8,1,4,1,32,32,0,0.00156,283
1965,8,1,4,2,512,1,0,0.001427,473
1966,8,1,4,2,512,2,0,0.001403,466
1967,8,1,4,2,512,4,0,0.001401,489
1968,8,1,4,2,512,8,0,0.001531,600
1969,8,1,4,2,512,16,0,0.001338,335
1970,8,1,4,2,128,8,0,0.000809,407
1971,8,1,4,2,128,16,0,0.000849,409
1972,8,1,4,2,128,32,0,0.000874,403
1973,8,1,4,2,64,1,0,0.000783,329
1974,8,1,4,2,64,2,0,0.000847,231
1975,8,1,4,2,64,4,0,0.000841,624
1976,8,1,4,2,64,8,0,0.000856,617
1977,8,1,4,2,64,16,0,0.000834,655
1978,8,1,4,2,64,32,0,0.000787,648
1979,8,1,4,2,32,1,0,0.000935,320
1980,8,1,4,2,32,2,0,0.000872,724
1981,8,1,4,2,32,4,0,0.000859,734
1982,8,1,4,2,32,8,0,0.000909,708
1983,8,1,4,2,32,16,0,0.000844,693
1984,8,1,4,2,32,32,0,0.000927,421
1985,8,1,4,3,256,16,0,0.000871,405
1986,8,1,4,3,256,32,0,0.000888,427
1987,8,1,4,3,128,1,0,0.000903,462
1988,8,1,4,3,128,2,0,0.00087,413
1989,8,1,4,3,128,4,0,0.000923,276
1990,8,1,4,3,128,8,0,0.000909,562
1991,8,1,4,3,128,16,0,0.000901,516
1992,8,1,4,3,128,32,0,0.000917,518
1993,8,1,4,3,64,1,0,0.000893,498
1994,8,1,4,3,64,2,0,0.000898,378
1995,8,1,4,3,64,4,0,0.00092,665
1996,8,1,4,3,64,8,0,0.000877,703
1997,8,1,4,3,64,16,0,0.000892,639
1998,8,1,4,3,64,32,0,0.000891,631
1999,8,1,4,3,32,1,0,0.000931,524
2000,8,1,4,4,512,32,0,0.000649,649
2001,8,1,4,4,256,1,0,0.000644,628
2002,8,1,4,4,256,2,0,0.000644,628
2003,8,1,4,4,256,4,0,0.000663,602
2004,8,1,4,4,256,8,0,0.000566,243
2005,8,1,4,4,256,16,0,0.000654,607
2006,8,1,4,4,256,32,0,0.000636,601
2007,8,1,4,4,128,1,0,0.000636,601
2008,8,1,4,4,128,2,0,0.000636,553
2009,8,1,4,4,128,4,0,0.000581,364
2010,8,1,4,4,128,8,0,0.000638,716
2011,8,1,4,4,128,16,0,0.00066,718
2012,8,1,4,4,128,32,0,0.00066,718
2013,8,1,4,4,64,1,0,0.000624,669
2014,8,1,4,4,64,2,0,0.00058,497
2015,8,2,1,1,512,1,0,0.004481,471
2016,8,2,1,1,512,2,0,0.008145,166
2017,8,2,1,1,512,4,0,0.007838,122
2018,8,2,1,1,512,8,0,0.007778,108
2019,8,2,1,1,512,16,0,0.007379,94
2020,8,2,1,1,512,32,0,0.007635,90
2021,8,2,1,1,256,1,0,0.005205,604
2022,8,2,1,1,256,2,0,0.009025,213
2023,8,2,1,1,256,4,0,0.008329,140
2024,8,2,1,1,256,8,0,0.007569,140
2025,8,2,1,1,256,16,0,0.00808,135
2026,8,2,1,1,256,32,0,0.007145,125
2027,8,2,1,1,128,1,0,0.005037,625
2028,8,2,1,1,128,2,0,0.008402,280
2029,8,2,1,1,128,4,0,0.009478,233
2030,8,2,1,1,128,8,0,0.007829,211
2031,8,2,1,1,128,16,0,0.007909,198
2032,8,2,1,1,128,32,0,0.008863,170
2033,8,2,1,2,512,1,0,0.002999,529
2034,8,2,1,2,512,2,0,0.007444,215
2035,8,2,1,2,512,4,0,0.007179,125
2036,8,2,1,2,512,8,0,0.006941,116
2037,8,2,1,2,512,16,0,0.006178,97
2038,8,2,1,2,512,32,0,0.006555,103
2039,8,2,1,2,256,1,0,0.002846,724
2040,8,2,1,2,256,2,0,0.0076,262
2041,8,2,1,2,256,4,0,0.007043,187
2042,8,2,1,2,256,8,0,0.007112,150
2043,8,2,1,2,256,16,0,0.006783,177
2044,8,2,1,2,256,32,0,0.006345,149
2045,8,2,1,2,128,1,0,0.002896,722
2046,8,2,1,2,128,2,0,0.007858,443
2047,8,2,1,2,128,4,0,0.007968,310
2048,8,2,1,2,128,8,0,0.00704,235
2049,8,2,1,2,128,16,0,0.00631,202
2050,8,2,1,2,128,32,0,0.008578,213
2051,8,2,1,3,512,1,0,0.002183,520
2052,8,2,1,3,512,2,0,0.005257,295
2053,8,2,1,3,512,4,0,0.006674,151
2054,8,2,1,3,512,8,0,0.006537,133
2055,8,2,1,3,512,16,0,0.006447,111
2056,8,2,1,3,512,32,0,0.006183,112
2057,8,2,1,3,256,1,0,0.002172,658
2058,8,2,1,3,256,2,0,0.005385,363
2059,8,2,1,3,256,4,0,0.006719,235
2060,8,2,1,3,256,8,0,0.006384,205
2061,8,2,1,3,256,16,0,0.006134,210
2062,8,2,1,3,256,32,0,0.006704,174
2063,8,2,1,3,128,1,0,0.002405,694
2064,8,2,1,3,128,2,0,0.00562,429
2065,8,2,1,3,128,4,0,0.007304,306
2066,8,2,1,3,128,8,0,0.006504,243
2067,8,2,1,3,128,16,0,0.006702,299
2068,8,2,1,3,128,32,0,0.007853,273
2069,8,2,1,4,512,1,0,0.00177,547
2070,8,2,1,4,512,2,0,0.004234,198
2071,8,2,1,4,512,4,0,0.005856,131
2072,8,2,1,4,512,8,0,0.005376,118
2073,8,2,1,4,512,16,0,0.005282,110
2074,8,2,1,4,512,32,0,0.005451,100
2075,8,2,1,4,256,1,0,0.001728,660
2076,8,2,1,4,256,2,0,0.004505,327
2077,8,2,1,4,256,4,0,0.00593,269
2078,8,2,1,4,256,8,0,0.00623,225
2079,8,2,1,4,256,16,0,0.006311,187
2080,8,2,1,4,256,32,0,0.005876,185
2081,8,2,1,4,128,1,0,0.001942,770
2082,8,2,1,4,128,2,0,0.004361,388
2083,8,2,1,4,128,4,0,0.006385,344
2084,8,2,1,4,128,8,0,0.005999,295
2085,8,2,1,4,128,16,0,0.006096,286
2086,8,2,1,4,128,32,0,0.006193,268
2087,8,2,2,1,512,1,0,0.004481,471
2088,8,2,2,1,512,2,0,0.008145,166
2089,8,2,2,1,512,4,0,0.007838,122
2090,8,2,2,1,512,8,0,0.007778,108
2091,8,2,2,1,512,16,0,0.007379,94
2092,8,2,2,1,512,32,0,0.007635,90
2093,8,2,2,1,256,1,0,0.005205,604
2094,8,2,2,1,256,2,0,0.009025,213
2095,8,2,2,1,256,4,0,0.008329,140
2096,8,2,2,1,256,8,0,0.007569,140
2097,8,2,2,1,256,16,0,0.00808,135
2098,8,2,2,1,256,32,0,0.007145,125
2099,8,2,2,1,128,1,0,0.005037,625
2100,8,2,2,1,128,2,0,0.008402,280
2101,8,2,2,1,128,4,0,0.009478,233
2102,8,2,2,1,128,8,0,0.007829,211
2103,8,2,2,1,128,16,0,0.007909,198
2104,8,2,2,1,128,32,0,0.008863,170
2105,8,2,2,2,512,1,0,0.002999,529
2106,8,2,2,2,512,2,0,0.007444,215
2107,8,2,2,2,512,4,0,0.007179,125
2108,8,2,2,2,512,8,0,0.006941,116
2109,8,2,2,2,512,16,0,0.006178,97
2110,8,2,2,2,512,32,0,0.006555,103
2111,8,2,2,2,256,1,0,0.002846,724
2112,8,2,2,2,256,2,0,0.0076,262
2113,8,2,2,2,256,4,0,0.007043,187
2114,8,2,2,2,256,8,0,0.007112,150
2115,8,2,2,2,256,16,0,0.006783,177
2116,8,2,2,2,256,32,0,0.006345,149
2117,8,2,2,2,128,1,0,0.002896,722
2118,8,2,2,2,128,2,0,0.007858,443
2119,8,2,2,2,128,4,0,0.007968,310
2120,8,2,2,2,128,8,0,0.00704,235
2121,8,2,2,2,128,16,0,0.00631,202
2122,8,2,2,2,128,32,0,0.008578,213
2123,8,2,2,3,512,1,0,0.002183,520
2124,8,2,2,3,512,4,0,0.006674,151
2125,8,2,2,3,512,8,0,0.006531,132
2126,8,2,2,3,512,16,0,0.006447,111
2127,8,2,2,3,512,32,0,0.006183,112
2128,8,2,2,3,256,1,0,0.002172,658
2129,8,2,2,3,256,2,0,0.005385,363
2130,8,2,2,3,256,4,0,0.006719,235
2131,8,2,2,3,256,8,0,0.006384,205
2132,8,2,2,3,256,16,0,0.006134,210
2133,8,2,2,3,256,32,0,0.006704,174
2134,8,2,2,3,128,1,0,0.002405,694
2135,8,2,2,3,128,2,0,0.00562,429
2136,8,2,2,3,128,4,0,0.007304,306
2137,8,2,2,3,128,8,0,0.006504,243
2138,8,2,2,3,128,16,0,0.006702,299
2139,8,2,2,3,128,32,0,0.007853,273
2140,8,2,2,4,512,1,0,0.00177,547
2141,8,2,2,4,512,2,0,0.004234,198
2142,8,2,2,4,512,4,0,0.005856,131
2143,8,2,2,4,512,8,0,0.005376,118
2144,8,2,2,4,512,16,0,0.005282,110
2145,8,2,2,4,512,32,0,0.005451,100
2146,8,2,2,4,256,1,0,0.001728,660
2147,8,2,2,4,256,2,0,0.004505,327
2148,8,2,2,4,256,4,0,0.00593,269
2149,8,2,2,4,256,8,0,0.00623,225
2150,8,2,2,4,256,16,0,0.006311,187
2151,8,2,2,4,256,32,0,0.005876,185
2152,8,2,2,4,128,1,0,0.001942,770
2153,8,2,2,4,128,2,0,0.004361,388
2154,8,2,2,4,128,4,0,0.006385,344
2155,8,2,2,4,128,8,0,0.005999,295
2156,8,2,2,4,128,16,0,0.006096,286
2157,8,2,2,4,128,32,0,0.006193,268
2158,8,2,3,1,512,1,0,0.004481,471
2159,8,2,3,1,512,2,0,0.008145,166
2160,8,2,3,1,512,4,0,0.007838,122
2161,8,2,3,1,512,8,0,0.007778,108
2162,8,2,3,1,512,16,0,0.007379,94
2163,8,2,3,1,512,32,0,0.007635,90
2164,8,2,3,1,256,1,0,0.005205,604
2165,8,2,3,1,256,2,0,0.009025,213
2166,8,2,3,1,256,4,0,0.008329,140
2167,8,2,3,1,256,8,0,0.007569,140
2168,8,2,3,1,256,16,0,0.00808,135
2169,8,2,3,1,256,32,0,0.007145,125
2170,8,2,3,1,128,1,0,0.005037,625
2171,8,2,3,1,128,2,0,0.008402,280
2172,8,2,3,1,128,4,0,0.009478,233
2173,8,2,3,1,128,8,0,0.007829,211
2174,8,2,3,1,128,16,0,0.007909,198
2175,8,2,3,1,128,32,0,0.008863,170
2176,8,2,3,2,512,1,0,0.002999,529
2177,8,2,3,2,512,2,0,0.007444,215
2178,8,2,3,2,512,4,0,0.007179,125
2179,8,2,3,2,512,8,0,0.006941,116
2180,8,2,3,2,512,16,0,0.006178,97
2181,8,2,3,2,512,32,0,0.006555,103
2182,8,2,3,2,256,1,0,0.002846,724
2183,8,2,3,2,256,2,0,0.0076,262
2184,8,2,3,2,256,4,0,0.007043,187
2185,8,2,3,2,256,8,0,0.007112,150
2186,8,2,3,2,256,16,0,0.006783,177
2187,8,2,3,2,256,32,0,0.006345,149
2188,8,2,3,2,128,1,0,0.002896,722
2189,8,2,3,2,128,2,0,0.007858,443
2190,8,2,3,2,128,4,0,0.007968,310
2191,8,2,3,2,128,8,0,0.00704,235
2192,8,2,3,2,128,16,0,0.00631,202
2193,8,2,3,2,128,32,0,0.008578,213
2194,8,2,3,3,512,1,0,0.002183,520
2195,8,2,3,3,512,2,0,0.005257,295
2196,8,2,3,3,512,4,0,0.006674,151
2197,8,2,3,3,512,8,0,0.006537,133
2198,8,2,3,3,512,16,0,0.006447,111
2199,8,2,3,3,512,32,0,0.006183,112
2200,8,2,3,3,256,1,0,0.002172,658
2201,8,2,3,3,256,2,0,0.005385,363
2202,8,2,3,3,256,4,0,0.006719,235
2203,8,2,3,3,256,8,0,0.006384,205
2204,8,2,3,3,256,16,0,0.006134,210
2205,8,2,3,3,256,32,0,0.006704,174
2206,8,2,3,3,128,1,0,0.002405,694
2207,8,2,3,3,128,2,0,0.00562,429
2208,8,2,3,3,128,4,0,0.007304,306
2209,8,2,3,3,128,8,0,0.006504,243
2210,8,2,3,3,128,16,0,0.006702,299
2211,8,2,3,3,128,32,0,0.007853,273
2212,8,2,3,4,512,1,0,0.00177,547
2213,8,2,3,4,512,2,0,0.004234,198
2214,8,2,3,4,512,4,0,0.005856,131
2215,8,2,3,4,512,8,0,0.005376,118
2216,8,2,3,4,512,16,0,0.005282,110
2217,8,2,3,4,512,32,0,0.005451,100
2218,8,2,3,4,256,1,0,0.001728,660
2219,8,2,3,4,256,2,0,0.004505,327
2220,8,2,3,4,256,4,0,0.00593,269
2221,8,2,3,4,256,8,0,0.00623,225
2222,8,2,3,4,256,16,0,0.006302,184
2223,8,2,3,4,256,32,0,0.005876,185
2224,8,2,3,4,128,1,0,0.001942,770
2225,8,2,3,4,128,2,0,0.004361,388
2226,8,2,3,4,128,4,0,0.006385,344
2227,8,2,3,4,128,8,0,0.005999,295
2228,8,2,3,4,128,16,0,0.006096,286
2229,8,2,3,4,128,32,0,0.006193,268
2230,8,2,4,1,512,1,0,0.004481,471
2231,8,2,4,1,512,2,0,0.008145,166
2232,8,2,4,1,512,4,0,0.007838,122
2233,8,2,4,1,512,8,0,0.007778,108
2234,8,2,4,1,512,16,0,0.007379,94
2235,8,2,4,1,512,32,0,0.007635,90
2236,8,2,4,1,256,1,0,0.005205,604
2237,8,2,4,1,256,2,0,0.009025,213
2238,8,2,4,1,256,4,0,0.008329,140
2239,8,2,4,1,256,8,0,0.007569,140
2240,8,2,4,1,256,16,0,0.00808,135
2241,8,2,4,1,256,32,0,0.007145,125
2242,8,2,4,1,128,1,0,0.005037,625
2243,8,2,4,1,128,2,0,0.008402,280
2244,8,2,4,1,128,4,0,0.009478,233
2245,8,2,4,1,128,8,0,0.007829,211
2246,8,2,4,1,128,16,0,0.007909,198
2247,8,2,4,1,128,32,0,0.008863,170
2248,8,2,4,2,512,1,0,0.002999,529
2249,8,2,4,2,512,2,0,0.007444,215
2250,8,2,4,2,512,4,0,0.007179,125
2251,8,2,4,2,512,8,0,0.006941,116
2252,8,2,4,2,512,16,0,0.006178,97
2253,8,2,4,2,512,32,0,0.006555,103
2254,8,2,4,2,256,1,0,0.002846,724
2255,8,2,4,2,256,2,0,0.0076,262
2256,8,2,4,2,256,4,0,0.007043,187
2257,8,2,4,2,256,8,0,0.007112,150
2258,8,2,4,2,256,16,0,0.006783,177
2259,8,2,4,2,256,32,0,0.006345,149
2260,8,2,4,2,128,1,0,0.002896,722
2261,8,2,4,2,128,2,0,0.007858,443
2262,8,2,4,2,128,4,0,0.007968,310
2263,8,2,4,2,128,8,0,0.00704,235
2264,8,2,4,2,128,16,0,0.00631,202
2265,8,2,4,2,128,32,0,0.008578,213
2266,8,2,4,3,512,1,0,0.002183,520
2267,8,2,4,3,512,2,0,0.005257,295
2268,8,2,4,3,512,4,0,0.006674,151
2269,8,2,4,3,512,8,0,0.006537,133
2270,8,2,4,3,512,16,0,0.006447,111
2271,8,2,4,3,512,32,0,0.006183,112
2272,8,2,4,3,256,1,0,0.002172,658
2273,8,2,4,3,256,2,0,0.005385,363
2274,8,2,4,3,256,4,0,0.006719,235
2275,8,2,4,3,256,8,0,0.006384,205
2276,8,2,4,3,256,16,0,0.006134,210
2277,8,2,4,3,256,32,0,0.006704,174
2278,8,2,4,3,128,1,0,0.002405,694
2279,8,2,4,3,128,2,0,0.00562,429
2280,8,2,4,3,128,4,0,0.007304,306
2281,8,2,4,3,128,8,0,0.006504,243
2282,8,2,4,3,128,16,0,0.006702,299
2283,8,2,4,3,128,32,0,0.007853,273
2284,8,2,4,4,512,1,0,0.00177,547
2285,8,2,4,4,512,2,0,0.004234,198
2286,8,2,4,4,512,4,0,0.005856,131
2287,8,2,4,4,512,8,0,0.005376,118
2288,8,2,4,4,512,16,0,0.005282,110
2289,8,2,4,4,512,32,0,0.005451,100
2290,8,2,4,4,256,1,0,0.001728,660
2291,8,2,4,4,256,2,0,0.004505,327
2292,8,2,4,4,256,4,0,0.00593,269
2293,8,2,4,4,256,8,0,0.00623,225
2294,8,2,4,4,256,16,0,0.006311,187
2295,8,2,4,4,256,32,0,0.005876,185
2296,8,2,4,4,128,1,0,0.001942,770
2297,8,2,4,4,128,2,0,0.004361,388
2298,8,2,4,4,128,4,0,0.006385,344
2299,8,2,4,4,128,8,0,0.005999,295
2300,8,2,4,4,128,16,0,0.006096,286
2301,8,2,4,4,128,32,0,0.006193,268
2302,8,3,1,1,512,1,0,0.004977,517
2303,8,3,1,1,512,2,0,0.008483,228
2304,8,3,1,1,512,4,0,0.008075,146
2305,8,3,1,1,512,8,0,0.00737,112
2306,8,3,1,1,512,16,0,0.007299,103
2307,8,3,1,1,512,32,0,0.00722,99
2308,8,3,1,1,256,1,0,0.00536,782
2309,8,3,1,1,256,2,0,0.008941,240
2310,8,3,1,1,256,4,0,0.008262,187
2311,8,3,1,1,256,8,0,0.00746,146
2312,8,3,1,1,256,16,0,0.007112,134
2313,8,3,1,1,256,32,0,0.006991,137
2314,8,3,1,1,128,1,0,0.005089,723
2315,8,3,1,1,128,2,0,0.010176,384
2316,8,3,1,1,128,4,0,0.01013,252
2317,8,3,1,1,128,8,0,0.009312,246
2318,8,3,1,1,128,16,0,0.009405,207
2319,8,3,1,1,128,32,0,0.009864,199
2320,8,3,1,2,512,1,0,0.00295,564
2321,8,3,1,2,512,2,0,0.007689,232
2322,8,3,1,2,512,4,0,0.006954,144
2323,8,3,1,2,512,8,0,0.006892,130
2324,8,3,1,2,512,16,0,0.007304,127
