n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
1642,8,1,1,3,115200,0,0.242864,14320.11
1643,8,1,1,3,57600,0,0.259606,15315.216
1644,8,1,1,3,28800,0,0.300905,16690.969
1645,8,1,1,3,14400,0,0.272838,21223.607
1646,8,1,1,4,460800,0,0.231109,14093.478
1647,8,1,1,4,230400,0,0.237748,13969.522
1648,8,1,1,4,115200,0,0.236324,15431.99
1649,8,1,1,4,57600,0,0.233759,17818.543
1650,8,1,1,4,28800,0,0.234492,27343.203
1651,8,1,1,5,460800,0,0.26195,13624.254
1652,8,1,1,5,230400,0,0.237444,14222.754
1653,8,1,1,5,115200,0,0.24936,15870.624
1654,8,1,1,5,57600,0,0.257092,16932.496
1655,8,1,1,5,28800,0,0.303183,18927.496
1656,8,1,2,1,460800,0,0.240178,10241.798
1657,8,1,2,1,230400,0,0.240518,10495.296
1658,8,1,2,1,115200,0,0.230153,11525.514
1659,8,1,2,1,57600,0,0.235372,12523.28
1660,8,1,2,1,28800,0,0.240202,15345.008
1661,8,1,2,1,14400,0,0.242013,18935.477
1662,8,1,2,1,7200,0,0.248,25508.602
1663,8,1,2,2,460800,0,0.23574,11457.95
1664,8,1,2,2,230400,0,0.240809,12588.45
1665,8,1,2,2,115200,0,0.229348,12600.952
1666,8,1,2,2,57600,0,0.238163,14200.942
1667,8,1,2,2,28800,0,0.267602,15993.782
1668,8,1,2,2,14400,0,0.24332,25569.516
1669,8,1,2,3,460800,0,0.263729,13007.666
1670,8,1,2,3,230400,0,0.242638,13342.028
1671,8,1,2,3,115200,0,0.242864,14320.11
1672,8,1,2,3,57600,0,0.259606,15315.216
1673,8,1,2,3,28800,0,0.300905,16690.969
1674,8,1,2,3,14400,0,0.272838,21223.607
1675,8,1,2,4,460800,0,0.231109,14093.478
1676,8,1,2,4,230400,0,0.237748,13969.522
1677,8,1,2,4,115200,0,0.236324,15431.99
1678,8,1,2,4,57600,0,0.233759,17818.543
1679,8,1,2,4,28800,0,0.234492,27343.203
1680,8,1,2,5,460800,0,0.26195,13624.254
1681,8,1,2,5,230400,0,0.237444,14222.754
1682,8,1,2,5,115200,0,0.24936,15870.624
1683,8,1,2,5,57600,0,0.257092,16932.496
1684,8,1,2,5,28800,0,0.303183,18927.496
1685,8,1,3,1,460800,0,0.240178,10241.798
1686,8,1,3,1,230400,0,0.240518,10495.296
1687,8,1,3,1,115200,0,0.230153,11525.514
1688,8,1,3,1,57600,0,0.235372,12523.28
1689,8,1,3,1,28800,0,0.240202,15345.008
1690,8,1,3,1,14400,0,0.242013,18935.477
1691,8,1,3,1,7200,0,0.248,25508.602
1692,8,1,3,2,460800,0,0.23574,11457.95
1693,8,1,3,2,230400,0,0.240809,12588.45
1694,8,1,3,2,115200,0,0.229348,12600.952
1695,8,1,3,2,57600,0,0.238163,14200.942
1696,8,1,3,2,28800,0,0.267602,15993.782
1697,8,1,3,2,14400,0,0.24332,25569.516
1698,8,1,3,3,460800,0,0.263729,13007.666
1699,8,1,3,3,230400,0,0.242638,13342.028
1700,8,1,3,3,115200,0,0.242864,14320.11
1701,8,1,3,3,57600,0,0.259606,15315.216
1702,8,1,3,3,28800,0,0.300905,16690.969
1703,8,1,3,4,460800,0,0.231109,14093.478
1704,8,1,3,4,230400,0,0.237748,13969.522
1705,8,1,3,4,115200,0,0.236324,15431.99
1706,8,1,3,4,57600,0,0.233759,17818.543
1707,8,1,3,4,28800,0,0.234492,27343.203
1708,8,1,3,5,460800,0,0.26195,13624.254
1709,8,1,3,5,230400,0,0.237444,14222.754
1710,8,1,3,5,115200,0,0.24936,15870.624
1711,8,1,3,5,57600,0,0.257092,16932.496
1712,8,1,3,5,28800,0,0.303183,18927.496
1713,8,1,4,1,460800,0,0.240178,10241.798
1714,8,1,4,1,230400,0,0.240518,10495.296
1715,8,1,4,1,115200,0,0.230153,11525.514
1716,8,1,4,1,57600,0,0.235372,12523.28
1717,8,1,4,1,28800,0,0.240202,15345.008
1718,8,1,4,1,14400,0,0.242013,18935.477
1719,8,1,4,1,7200,0,0.248,25508.602
1720,8,1,4,2,460800,0,0.23574,11457.95
1721,8,1,4,2,230400,0,0.240809,12588.45
1722,8,1,4,2,115200,0,0.229348,12600.952
1723,8,1,4,2,57600,0,0.238163,14200.942
1724,8,1,4,2,28800,0,0.267602,15993.782
1725,8,1,4,2,14400,0,0.24332,25569.516
1726,8,1,4,3,460800,0,0.263729,13007.666
1727,8,1,4,3,230400,0,0.242638,13342.028
1728,8,1,4,3,115200,0,0.242864,14320.11
1729,8,1,4,3,57600,0,0.259606,15315.216
1730,8,1,4,3,28800,0,0.300905,16690.969
1731,8,1,4,3,14400,0,0.272838,21223.607
1732,8,1,4,4,460800,0,0.231109,14093.478
1733,8,1,4,4,230400,0,0.237748,13969.522
1734,8,1,4,4,115200,0,0.236324,15431.99
1735,8,1,4,4,57600,0,0.233759,17818.543
1736,8,1,4,4,28800,0,0.234492,27343.203
1737,8,1,4,5,460800,0,0.26195,13624.254
1738,8,1,4,5,230400,0,0.237444,14222.754
1739,8,1,4,5,115200,0,0.24936,15870.624
1740,8,1,4,5,57600,0,0.257092,16932.496
1741,8,1,4,5,28800,0,0.303183,18927.496
1742,8,1,5,1,460800,0,0.240178,10241.798
1743,8,1,5,1,230400,0,0.240518,10495.296
1744,8,1,5,1,115200,0,0.230153,11525.514
1745,8,1,5,1,57600,0,0.235372,12523.28
1746,8,1,5,1,28800,0,0.240202,15345.008
1747,8,1,5,1,14400,0,0.242013,18935.477
1748,8,1,5,1,7200,0,0.248,25508.602
1749,8,1,5,2,460800,0,0.23574,11457.95
1750,8,1,5,2,230400,0,0.240809,12588.45
1751,8,1,5,2,115200,0,0.229348,12600.952
1752,8,1,5,2,57600,0,0.238163,14200.942
1753,8,1,5,2,28800,0,0.267602,15993.782
1754,8,1,5,2,14400,0,0.24332,25569.516
1755,8,1,5,3,460800,0,0.263729,13007.666
1756,8,1,5,3,230400,0,0.242638,13342.028
1757,8,1,5,3,115200,0,0.242864,14320.11
1758,8,1,5,3,57600,0,0.259606,15315.216
1759,8,1,5,3,28800,0,0.300905,16690.969
1760,8,1,5,3,14400,0,0.272838,21223.607
1761,8,1,5,4,460800,0,0.231109,14093.478
1762,8,1,5,4,230400,0,0.237748,13969.522
1763,8,1,5,4,115200,0,0.236324,15431.99
1764,8,1,5,4,57600,0,0.233759,17818.543
1765,8,1,5,4,28800,0,0.234492,27343.203
1766,8,1,5,5,460800,0,0.26195,13624.254
1767,8,1,5,5,230400,0,0.237444,14222.754
1768,8,1,5,5,115200,0,0.24936,15870.624
1769,8,1,5,5,57600,0,0.257092,16932.496
1770,8,1,5,5,28800,0,0.303183,18927.496
1771,8,2,1,1,460800,0,0.20236,13536.74
1772,8,2,1,1,230400,0,0.200707,14460.026
1773,8,2,1,1,115200,0,0.205244,14167.426
1774,8,2,1,1,57600,0,0.207894,15434.384
1775,8,2,1,1,28800,0,0.20429,15734.432
1776,8,2,1,1,14400,0,0.20253,18863.123
1777,8,2,1,1,7200,0,0.210734,20659.156
1778,8,2,1,2,460800,0,0.203675,16982.504
1779,8,2,1,2,230400,0,0.200982,17283.615
1780,8,2,1,2,115200,0,0.20713,18113.27
1781,8,2,1,2,57600,0,0.200919,19736.934
1782,8,2,1,2,28800,0,0.211984,20522.697
1783,8,2,1,2,14400,0,0.20306,22111.516
1784,8,2,1,3,460800,0,0.209971,18106.887
1785,8,2,1,3,230400,0,0.202975,17812.955
1786,8,2,1,3,115200,0,0.205625,18490.99
1787,8,2,1,3,57600,0,0.204184,20951.756
1788,8,2,1,3,28800,0,0.208169,22081.725
1789,8,2,1,3,14400,0,0.202572,23289.098
1790,8,2,1,4,460800,0,0.210057,20395.018
1791,8,2,1,4,230400,0,0.202502,20606.488
1792,8,2,1,4,115200,0,0.205697,21451.037
1793,8,2,1,4,57600,0,0.21048,22443.484
1794,8,2,1,4,28800,0,0.209184,26982.508
1795,8,2,1,4,14400,0,0.208914,29285.27
1796,8,2,1,5,460800,0,0.20342,19360.277
1797,8,2,1,5,230400,0,0.205074,20517.91
1798,8,2,1,5,115200,0,0.201279,20284.361
1799,8,2,1,5,57600,0,0.211519,21621.811
1800,8,2,1,5,28800,0,0.207915,23177.645
1801,8,2,2,1,460800,0,0.19504,12989.312
1802,8,2,2,1,230400,0,0.207744,13507.48
1803,8,2,2,1,115200,0,0.206783,14956.116
1804,8,2,2,1,57600,0,0.202127,17191.58
1805,8,2,2,1,28800,0,0.206155,21827.693
1806,8,2,2,1,14400,0,0.204459,29024.59
1807,8,2,2,2,460800,0,0.208508,16211.37
1808,8,2,2,2,230400,0,0.195937,16597.867
1809,8,2,2,2,115200,0,0.209943,17343.998
1810,8,2,2,2,57600,0,0.20546,22081.191
1811,8,2,2,2,28800,0,0.217836,22982.4
1812,8,2,2,3,460800,0,0.225629,17968.832
1813,8,2,2,3,230400,0,0.206051,18922.975
1814,8,2,2,3,115200,0,0.199002,23288.566
1815,8,2,2,3,28800,0,0.236014,28529.83
1816,8,2,2,4,460800,0,0.207692,19372.248
1817,8,2,2,4,230400,0,0.204834,21198.072
1818,8,2,2,4,115200,0,0.212903,21635.109
1819,8,2,2,4,57600,0,0.204258,24456.307
1820,8,2,2,5,460800,0,0.215328,19762.736
1821,8,2,2,5,230400,0,0.203649,20234.619
1822,8,2,3,1,460800,0,0.19504,12989.312
1823,8,2,3,1,230400,0,0.207744,13507.48
1824,8,2,3,1,115200,0,0.206783,14956.116
1825,8,2,3,1,57600,0,0.202127,17191.58
1826,8,2,3,1,28800,0,0.206155,21827.693
1827,8,2,3,1,14400,0,0.204459,29024.59
1828,8,2,3,2,460800,0,0.208508,16211.37
1829,8,2,3,2,230400,0,0.195937,16597.867
1830,8,2,3,2,115200,0,0.209943,17343.998
1831,8,2,3,2,57600,0,0.20546,22081.191
1832,8,2,3,2,28800,0,0.217836,22982.4
1833,8,2,3,2,14400,0,0.20663,29756.889
1834,8,2,3,3,460800,0,0.225629,17968.832
1835,8,2,3,3,230400,0,0.206051,18922.975
1836,8,2,3,3,115200,0,0.199002,23288.566
1837,8,2,3,3,57600,0,0.234765,24342.725
1838,8,2,3,3,28800,0,0.236014,28529.83
1839,8,2,3,4,460800,0,0.207692,19372.248
1840,8,2,3,4,230400,0,0.204834,21198.072
1841,8,2,3,4,115200,0,0.212903,21635.109
1842,8,2,3,4,57600,0,0.204258,24456.307
1843,8,2,3,5,460800,0,0.215328,19762.736
1844,8,2,3,5,230400,0,0.203649,20234.619
1845,8,2,4,1,460800,0,0.19504,12989.312
1846,8,2,4,1,230400,0,0.207744,13507.48
1847,8,2,4,1,115200,0,0.206783,14956.116
1848,8,2,4,1,57600,0,0.202127,17191.58
1849,8,2,4,1,28800,0,0.206155,21827.693
1850,8,2,4,1,14400,0,0.204459,29024.59
1851,8,2,4,2,460800,0,0.208508,16211.37
1852,8,2,4,2,230400,0,0.195937,16597.867
1853,8,2,4,2,115200,0,0.209943,17343.998
1854,8,2,4,2,57600,0,0.20546,22081.191
1855,8,2,4,2,28800,0,0.217836,22982.4
1856,8,2,4,3,460800,0,0.225629,17968.832
1857,8,2,4,3,230400,0,0.206051,18922.975
1858,8,2,4,3,115200,0,0.199002,23288.566
1859,8,2,4,3,28800,0,0.236014,28529.83
1860,8,2,4,4,460800,0,0.207692,19372.248
1861,8,2,4,4,230400,0,0.204834,21198.072
1862,8,2,4,4,115200,0,0.212903,21635.109
1863,8,2,4,4,57600,0,0.204258,24456.307
1864,8,2,4,5,460800,0,0.215328,19762.736
1865,8,2,4,5,230400,0,0.203649,20234.619
1866,8,2,4,5,115200,0,0.205135,24567.494
1867,8,2,5,1,460800,0,0.19504,12989.312
1868,8,2,5,1,230400,0,0.207744,13507.48
1869,8,2,5,1,115200,0,0.206783,14956.116
1870,8,2,5,1,57600,0,0.202127,17191.58
1871,8,2,5,1,28800,0,0.206155,21827.693
1872,8,2,5,1,14400,0,0.204459,29024.59
1873,8,2,5,2,460800,0,0.208508,16211.37
1874,8,2,5,2,230400,0,0.195937,16597.867
1875,8,2,5,2,115200,0,0.209943,17343.998
1876,8,2,5,2,57600,0,0.20546,22081.191
1877,8,2,5,2,28800,0,0.217836,22982.4
1878,8,2,5,2,14400,0,0.20663,29756.889
1879,8,2,5,3,460800,0,0.225629,17968.832
1880,8,2,5,3,230400,0,0.206051,18922.975
1881,8,2,5,3,115200,0,0.199002,23288.566
1882,8,2,5,4,460800,0,0.207692,19372.248
1883,8,2,5,4,230400,0,0.204834,21198.072
1884,8,2,5,4,115200,0,0.212903,21635.109
1885,8,2,5,4,57600,0,0.204258,24456.307
1886,8,2,5,5,460800,0,0.215328,19762.736
1887,8,2,5,5,230400,0,0.203649,20234.619
1888,8,2,5,5,115200,0,0.205135,24567.494
1889,8,3,1,1,460800,0,0.222074,19068.742
1890,8,3,1,1,230400,0,0.222052,19126.465
1891,8,3,1,1,115200,0,0.211687,19047.994
1892,8,3,1,1,57600,0,0.214886,20290.48
1893,8,3,1,1,28800,0,0.237357,19862.486
1894,8,3,1,1,14400,0,0.221846,23061.668
1895,8,3,1,1,7200,0,0.259613,21460.613
1896,8,3,1,2,460800,0,0.213322,24426.779
1897,8,3,1,2,230400,0,0.209267,24236.059
1898,8,3,1,2,115200,0,0.210597,25284.631
1899,8,3,1,2,57600,0,0.213194,27159.133
1900,8,3,1,2,28800,0,0.214116,27432.314
1901,8,3,1,2,14400,0,0.209396,30452.744
1902,8,3,1,3,460800,0,0.223385,24937.234
1903,8,3,1,3,230400,0,0.224084,25487.588
1904,8,3,1,3,115200,0,0.224872,25672.457
1905,8,3,1,3,57600,0,0.216626,26664.639
1906,8,3,1,3,28800,0,0.21675,29982.723
1907,8,3,1,3,14400,0,0.222239,30108.273
1908,8,3,1,4,460800,0,0.215788,29027.25
1909,8,3,1,4,230400,0,0.210921,28848.764
1910,8,3,1,4,115200,0,0.216329,30250.584
1911,8,3,1,4,57600,0,0.221871,32015.76
1912,8,3,1,4,28800,0,0.215653,33765.508
1913,8,3,1,5,460800,0,0.221376,28545.258
1914,8,3,1,5,230400,0,0.218965,28971.391
1915,8,3,1,5,115200,0,0.22284,27957.133
1916,8,3,1,5,57600,0,0.213985,29977.137
1917,8,3,1,5,28800,0,0.216557,34438.754
1918,8,3,2,1,460800,0,0.235269,17405.178
1919,8,3,2,1,230400,0,0.234095,18087.734
1920,8,3,2,1,115200,0,0.219101,20009.85
1921,8,3,2,1,57600,0,0.22818,22612.66
1922,8,3,2,1,28800,0,0.253743,24140.83
1923,8,3,2,1,14400,0,0.243742,27845.678
1924,8,3,2,2,460800,0,0.210284,23659.369
1925,8,3,2,2,230400,0,0.206725,24695.973
1926,8,3,2,2,115200,0,0.209054,25911.857
1927,8,3,2,2,57600,0,0.210987,29402.576
1928,8,3,2,2,28800,0,0.215205,32683.42
1929,8,3,2,3,460800,0,0.228024,23750.342
1930,8,3,2,3,230400,0,0.220488,24389.807
1931,8,3,2,3,115200,0,0.218898,25716.613
1932,8,3,2,3,57600,0,0.225189,29691.984
1933,8,3,2,3,28800,0,0.220834,35960.539
1934,8,3,2,4,460800,0,0.220461,28355.334
1935,8,3,2,4,230400,0,0.223433,30162.805
1936,8,3,2,4,115200,0,0.221106,30635.486
1937,8,3,2,4,57600,0,0.221722,33596.066
1938,8,3,2,5,460800,0,0.223848,25568.719
1939,8,3,2,5,230400,0,0.226452,26599.201
1940,8,3,2,5,115200,0,0.225623,28220.205
1941,8,3,2,5,57600,0,0.222558,31230.795
1942,8,3,3,1,460800,0,0.212579,18748.213
1943,8,3,3,1,230400,0,0.218135,19325.697
1944,8,3,3,1,115200,0,0.218157,21147
1945,8,3,3,1,57600,0,0.221769,23536.479
1946,8,3,3,1,28800,0,0.226117,29347.514
1947,8,3,3,1,14400,0,0.212623,45599.848
1948,8,3,3,2,460800,0,0.216302,23315.697
1949,8,3,3,2,230400,0,0.213335,24872.596
1950,8,3,3,2,115200,0,0.20129,27255.689
1951,8,3,3,2,57600,0,0.222658,28189.615
1952,8,3,3,2,28800,0,0.238002,32137.854
1953,8,3,3,3,460800,0,0.247295,24499.398
1954,8,3,3,3,230400,0,0.222714,27568.24
1955,8,3,3,3,57600,0,0.238779,28674.268
1956,8,3,3,4,460800,0,0.223191,26942.607
1957,8,3,3,4,230400,0,0.204978,27983.998
1958,8,3,3,4,115200,0,0.218335,31579.254
1959,8,3,3,5,460800,0,0.238945,28089.865
1960,8,3,4,1,460800,0,0.212579,18748.213
1961,8,3,4,1,230400,0,0.218135,19325.697
1962,8,3,4,1,115200,0,0.218157,21147
1963,8,3,4,1,57600,0,0.221769,23536.479
1964,8,3,4,1,28800,0,0.226117,29347.514
1965,8,3,4,1,14400,0,0.212623,45599.848
1966,8,3,4,2,460800,0,0.216302,23315.697
1967,8,3,4,2,230400,0,0.213335,24872.596
1968,8,3,4,2,115200,0,0.20129,27255.689
1969,8,3,4,2,57600,0,0.222658,28189.615
1970,8,3,4,2,28800,0,0.238002,32137.854
1971,8,3,4,3,460800,0,0.247295,24499.398
1972,8,3,4,3,230400,0,0.222714,27568.24
1973,8,3,4,3,57600,0,0.238779,28674.268
1974,8,3,4,4,460800,0,0.223191,26942.607
1975,8,3,4,4,230400,0,0.204978,27983.998
1976,8,3,4,4,115200,0,0.218335,31579.254
1977,8,3,4,5,460800,0,0.238945,28089.865
1978,8,3,5,1,460800,0,0.212579,18748.213
1979,8,3,5,1,230400,0,0.218135,19325.697
1980,8,3,5,1,115200,0,0.218157,21147
1981,8,3,5,1,57600,0,0.221769,23536.479
1982,8,3,5,1,28800,0,0.226117,29347.514
1983,8,3,5,1,14400,0,0.212623,45599.848
1984,8,3,5,2,460800,0,0.216302,23315.697
1985,8,3,5,2,230400,0,0.213335,24872.596
1986,8,3,5,2,115200,0,0.20129,27255.689
1987,8,3,5,2,57600,0,0.222658,28189.615
1988,8,3,5,2,28800,0,0.238002,32137.854
1989,8,3,5,3,460800,0,0.247295,24499.398
1990,8,3,5,3,230400,0,0.222714,27568.24
1991,8,3,5,3,57600,0,0.238779,28674.268
1992,8,3,5,4,460800,0,0.223191,26942.607
1993,8,3,5,4,230400,0,0.204978,27983.998
1994,8,3,5,4,115200,0,0.218335,31579.254
1995,8,3,5,5,460800,0,0.238945,28089.865
1996,8,4,1,1,460800,0,0.210343,20539.189
1997,8,4,1,1,230400,0,0.211897,21033.949
1998,8,4,1,1,115200,0,0.20581,20494.236
1999,8,4,1,1,57600,0,0.214789,21646.549
2000,8,4,1,1,28800,0,0.218065,22732.627
2001,8,4,1,1,14400,0,0.215113,24241.111
2002,8,4,1,1,7200,0,0.204623,28245.742
2003,8,4,1,2,460800,0,0.207442,26023.578
2004,8,4,1,2,230400,0,0.208164,25758.377
2005,8,4,1,2,115200,0,0.21203,26450.242
2006,8,4,1,2,57600,0,0.209099,29202.545
2007,8,4,1,2,28800,0,0.202663,31135.033
2008,8,4,1,2,14400,0,0.21084,33708.316
2009,8,4,1,3,460800,0,0.21289,27687.143
2010,8,4,1,3,230400,0,0.214271,28500.836
2011,8,4,1,3,115200,0,0.209328,28592.34
2012,8,4,1,3,57600,0,0.214638,31846.584
2013,8,4,1,3,28800,0,0.211098,31878.504
2014,8,4,1,3,14400,0,0.213257,35300.859
2015,8,4,1,4,460800,0,0.200761,33624.527
2016,8,4,1,4,230400,0,0.207488,31668.363
2017,8,4,1,4,115200,0,0.207912,33316.5
2018,8,4,1,4,57600,0,0.208804,36241.172
2019,8,4,1,4,28800,0,0.201928,38053.695
2020,8,4,1,5,460800,0,0.206479,30727.521
2021,8,4,1,5,230400,0,0.215458,30881.803
2022,8,4,1,5,115200,0,0.209544,32451.201
2023,8,4,1,5,57600,0,0.200716,35654.906
2024,8,4,2,1,460800,0,0.201924,19806.893
2025,8,4,2,1,230400,0,0.20756,19781.889
2026,8,4,2,1,115200,0,0.214204,20301.652
2027,8,4,2,1,57600,0,0.208139,21785.932
2028,8,4,2,1,28800,0,0.20501,23496.047
2029,8,4,2,1,14400,0,0.202674,27207.012
2030,8,4,2,2,460800,0,0.202547,26309.527
2031,8,4,2,2,230400,0,0.206532,26134.5
2032,8,4,2,2,115200,0,0.202568,26684.057
2033,8,4,2,2,57600,0,0.207102,28911.539
2034,8,4,2,2,28800,0,0.200017,30122.105
2035,8,4,2,3,460800,0,0.203938,27279.896
2036,8,4,2,3,230400,0,0.206789,27176.688
2037,8,4,2,3,115200,0,0.208117,27478.066
2038,8,4,2,3,57600,0,0.211975,29507.912
2039,8,4,2,3,28800,0,0.213904,30808.387
2040,8,4,2,4,460800,0,0.207292,31475.514
2041,8,4,2,4,230400,0,0.210494,31550.525
2042,8,4,2,4,115200,0,0.208704,32748.059
2043,8,4,2,4,57600,0,0.206492,35839.512
2044,8,4,2,5,460800,0,0.212575,29377.838
2045,8,4,2,5,230400,0,0.209403,29809.023
2046,8,4,2,5,115200,0,0.206981,29889.355
2047,8,4,3,1,460800,0,0.211501,21482.426
2048,8,4,3,1,230400,0,0.214608,21826.098
2049,8,4,3,1,115200,0,0.214183,23783.061
2050,8,4,3,1,57600,0,0.223057,27023.205
2051,8,4,3,1,28800,0,0.221962,32143.705
2052,8,4,3,1,14400,0,0.209288,41949.266
2053,8,4,3,2,460800,0,0.212434,28116.467
2054,8,4,3,2,230400,0,0.210542,29751.035
2055,8,4,3,2,115200,0,0.212038,31211.908
2056,8,4,3,2,57600,0,0.209023,34936.176
2057,8,4,3,2,28800,0,0.207659,42987.992
2058,8,4,3,3,460800,0,0.216486,30227.441
2059,8,4,3,3,230400,0,0.215659,31655.33
2060,8,4,3,3,115200,0,0.219168,35313.895
2061,8,4,3,3,57600,0,0.214206,38978.309
2062,8,4,3,4,460800,0,0.209127,34378.371
2063,8,4,3,4,230400,0,0.21005,35184.086
2064,8,4,3,4,115200,0,0.208445,39112.375
2065,8,4,3,4,57600,0,0.216339,45742.691
2066,8,4,3,5,460800,0,0.216977,34669.641
2067,8,4,3,5,230400,0,0.22346,35981.023
2068,8,4,3,5,115200,0,0.214809,38819.773
2069,8,4,4,1,460800,0,0.201413,19251.484
2070,8,4,4,1,230400,0,0.20303,19595.688
2071,8,4,4,1,115200,0,0.206541,20426.672
2072,8,4,4,1,57600,0,0.209073,23864.189
2073,8,4,4,1,28800,0,0.208033,23345.756
2074,8,4,4,2,460800,0,0.208938,23794.498
2075,8,4,4,2,230400,0,0.198316,24382.891
2076,8,4,4,2,115200,0,0.199847,25836.314
2077,8,4,4,2,57600,0,0.205228,41776.629
2078,8,4,4,3,460800,0,0.211271,26456.627
2079,8,4,4,3,230400,0,0.206214,26688.578
2080,8,4,4,3,115200,0,0.20975,29994.16
2081,8,4,4,4,460800,0,0.199547,27445.348
2082,8,4,4,4,230400,0,0.200261,32452.799
2083,8,4,4,4,115200,0,0.205551,30726.99
2084,8,4,4,5,460800,0,0.214462,29114.764
2085,8,4,5,1,460800,0,0.201413,19251.484
2086,8,4,5,1,230400,0,0.20303,19595.688
2087,8,4,5,1,115200,0,0.206541,20426.672
2088,8,4,5,1,57600,0,0.209073,23864.189
2089,8,4,5,1,28800,0,0.208033,23345.756
2090,8,4,5,1,14400,0,0.209058,29169.295
2091,8,4,5,2,460800,0,0.208938,23794.498
2092,8,4,5,2,230400,0,0.198316,24382.891
2093,8,4,5,2,115200,0,0.199847,25836.314
2094,8,4,5,2,57600,0,0.205228,41776.629
2095,8,4,5,3,460800,0,0.211271,26456.627
2096,8,4,5,3,230400,0,0.206214,26688.578
2097,8,4,5,3,115200,0,0.20975,29994.16
2098,8,4,5,4,460800,0,0.199547,27445.348
2099,8,4,5,4,230400,0,0.200261,32452.799
2100,8,4,5,4,115200,0,0.205551,30726.99
2101,8,4,5,5,460800,0,0.214462,29114.764
2102,8,5,1,2,460800,0,0.212418,32284.686
2103,8,5,1,2,230400,0,0.21994,32136.258
2104,8,5,1,2,115200,0,0.214431,32826.262
2105,8,5,1,2,57600,0,0.211533,33682.25
2106,8,5,1,2,28800,0,0.217705,37181.215
2107,8,5,1,2,14400,0,0.211799,38191.215
2108,8,5,1,3,460800,0,0.214564,34830.57
2109,8,5,1,3,230400,0,0.212993,34384.223
2110,8,5,1,3,115200,0,0.214166,34828.711
2111,8,5,1,3,57600,0,0.219542,34658.469
2112,8,5,1,3,28800,0,0.21827,37967.512
2113,8,5,1,4,460800,0,0.219807,40351.137
2114,8,5,1,4,230400,0,0.219387,40430.402
2115,8,5,1,4,115200,0,0.208945,41327.09
2116,8,5,1,4,57600,0,0.241234,39668.047
2117,8,5,1,5,460800,0,0.221112,37493.23
2118,8,5,1,5,230400,0,0.214077,38336.984
2119,8,5,1,5,115200,0,0.209941,36550.793
2120,8,5,2,1,57600,0,0.211825,27904.197
2121,8,5,2,2,460800,0,0.21404,33116.469
2122,8,5,2,2,230400,0,0.219833,33356.398
2123,8,5,2,2,115200,0,0.2165,34671.504
2124,8,5,2,2,57600,0,0.222763,36912.82
2125,8,5,2,2,28800,0,0.217261,39181.535
2126,8,5,2,3,460800,0,0.221578,36217.496
2127,8,5,2,3,230400,0,0.21366,35245.531
2128,8,5,2,3,115200,0,0.220795,35970.648
2129,8,5,2,3,57600,0,0.24472,37789.023
2130,8,5,2,4,460800,0,0.220191,42908.461
2131,8,5,2,4,230400,0,0.215673,43810.465
2132,8,5,2,4,115200,0,0.219252,43697.949
2133,8,5,2,5,460800,0,0.220057,40813.711
2134,8,5,3,1,460800,0,0.213251,25114.656
2135,8,5,3,1,230400,0,0.220322,26016.928
2136,8,5,3,1,115200,0,0.212582,27278.301
2137,8,5,3,1,57600,0,0.233452,28386.455
2138,8,5,3,1,28800,0,0.245748,32839.828
2139,8,5,3,2,460800,0,0.216352,36601.336
2140,8,5,3,2,230400,0,0.220813,37073.484
2141,8,5,3,2,115200,0,0.216508,39700.5
2142,8,5,3,2,57600,0,0.214857,44967.301
2143,8,5,3,2,28800,0,0.20502,49597.297
2144,8,5,3,3,460800,0,0.222018,38442.055
2145,8,5,3,3,230400,0,0.219988,38624.797
2146,8,5,3,3,115200,0,0.21798,40218.668
2147,8,5,3,4,460800,0,0.211757,47023.746
2148,8,5,3,4,230400,0,0.207675,47680.5
2149,8,5,4,1,460800,0,0.22401,24849.986
2150,8,5,4,1,230400,0,0.22636,25361.238
2151,8,5,4,1,115200,0,0.227005,27457.318
2152,8,5,4,1,57600,0,0.218756,34024.324
2153,8,5,4,1,28800,0,0.221383,39570.426
2154,8,5,4,2,460800,0,0.225761,32308.359
2155,8,5,4,2,230400,0,0.229356,34123.543
2156,8,5,4,2,115200,0,0.226475,35668.473
2157,8,5,4,2,57600,0,0.212926,41722.898
2158,8,5,4,3,460800,0,0.226107,34317.988
2159,8,5,4,3,230400,0,0.219977,35894.305
2160,8,5,4,3,115200,0,0.220622,39718.59
2161,8,5,4,4,460800,0,0.21599,41270.699
2162,8,5,4,4,230400,0,0.2197,41720.238
2163,8,5,5,1,460800,0,0.207418,25899.355
2164,8,5,5,1,230400,0,0.205105,26319.902
2165,8,5,5,1,115200,0,0.207243,28782.797
2166,8,5,5,1,28800,0,0.212697,42957.672
2167,8,5,5,2,460800,0,0.234716,31321.766
2168,8,5,5,2,230400,0,0.226085,36598.676
2169,8,5,5,3,460800,0,0.222938,34247.5
2170,8,5,5,4,460800,0,0.213771,36059.492
2171,16,1,1,1,460800,0,0.240178,10241.798
2172,16,1,1,1,230400,0,0.240518,10495.296
2173,16,1,1,1,115200,0,0.230153,11525.514
2174,16,1,1,1,57600,0,0.235372,12523.28
2175,16,1,1,1,28800,0,0.240202,15345.008
2176,16,1,1,1,14400,0,0.242013,18935.477
