n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
1640,8,2,3,1,57600,0,0.114042,27712.412
1641,8,2,3,1,28800,0,0.116494,31805.354
1642,8,2,3,1,14400,0,0.115864,42923.887
1643,8,2,3,2,460800,0,0.112769,29288.994
1644,8,2,3,2,230400,0,0.116459,28879.887
1645,8,2,3,2,115200,0,0.115584,32793.809
1646,8,2,3,2,57600,0,0.11486,40147.91
1647,8,2,3,3,460800,0,0.115257,32007.248
1648,8,2,3,3,230400,0,0.111847,34087.633
1649,8,2,3,3,115200,0,0.115864,37737.688
1650,8,2,3,3,28800,0,0.113575,60198.992
1651,8,2,3,4,460800,0,0.113855,31742.047
1652,8,2,3,4,230400,0,0.110854,32517.969
1653,8,2,3,4,115200,0,0.115187,37679.164
1654,8,2,3,4,57600,0,0.112559,44533.453
1655,8,2,3,5,460800,0,0.113248,34375.18
1656,8,2,3,5,230400,0,0.116448,36640.703
1657,8,2,4,1,460800,0,0.116705,24839.346
1658,8,2,4,1,230400,0,0.116635,24850.518
1659,8,2,4,1,115200,0,0.113785,25664.744
1660,8,2,4,1,57600,0,0.114042,27712.412
1661,8,2,4,1,28800,0,0.116494,31805.354
1662,8,2,4,1,14400,0,0.115864,42923.887
1663,8,2,4,2,460800,0,0.112769,29288.994
1664,8,2,4,2,230400,0,0.116459,28879.887
1665,8,2,4,2,115200,0,0.115584,32793.809
1666,8,2,4,2,57600,0,0.11486,40147.91
1667,8,2,4,3,460800,0,0.115257,32007.248
1668,8,2,4,3,230400,0,0.111847,34087.633
1669,8,2,4,3,115200,0,0.115864,37737.688
1670,8,2,4,3,28800,0,0.113575,60198.992
1671,8,2,4,4,460800,0,0.113855,31742.047
1672,8,2,4,4,230400,0,0.110854,32517.969
1673,8,2,4,4,115200,0,0.115187,37679.164
1674,8,2,4,4,57600,0,0.112559,44533.453
1675,8,2,4,5,460800,0,0.113248,34375.18
1676,8,2,4,5,230400,0,0.116448,36640.703
1677,8,2,5,1,460800,0,0.116705,24839.346
1678,8,2,5,1,230400,0,0.116635,24850.518
1679,8,2,5,1,115200,0,0.113785,25664.744
1680,8,2,5,1,57600,0,0.114042,27712.412
1681,8,2,5,1,28800,0,0.116494,31805.354
1682,8,2,5,1,14400,0,0.115864,42923.887
1683,8,2,5,2,460800,0,0.112769,29288.994
1684,8,2,5,2,230400,0,0.116459,28879.887
1685,8,2,5,2,115200,0,0.115584,32793.809
1686,8,2,5,2,57600,0,0.11486,40147.91
1687,8,2,5,3,460800,0,0.115257,32007.248
1688,8,2,5,3,230400,0,0.111847,34087.633
1689,8,2,5,3,115200,0,0.115864,37737.688
1690,8,2,5,3,28800,0,0.113575,60198.992
1691,8,2,5,4,460800,0,0.113855,31742.047
1692,8,2,5,4,230400,0,0.110854,32517.969
1693,8,2,5,4,115200,0,0.115187,37679.164
1694,8,2,5,4,57600,0,0.112559,44533.453
1695,8,2,5,5,460800,0,0.113248,34375.18
1696,8,2,5,5,230400,0,0.116448,36640.703
1697,8,3,1,1,460800,0,0.130109,30167.061
1698,8,3,1,1,230400,0,0.132919,28501.635
1699,8,3,1,1,115200,0,0.128578,29939.631
1700,8,3,1,1,57600,0,0.131468,31206.057
1701,8,3,1,1,28800,0,0.131108,31678.738
1702,8,3,1,1,14400,0,0.132986,35376.672
1703,8,3,1,1,7200,0,0.133106,38442.055
1704,8,3,1,2,460800,0,0.122333,33248.938
1705,8,3,1,2,230400,0,0.122137,36118.277
1706,8,3,1,2,115200,0,0.12215,36430.828
1707,8,3,1,2,57600,0,0.117621,34139.504
1708,8,3,1,2,28800,0,0.119983,39991.77
1709,8,3,1,2,14400,0,0.121574,41549.996
1710,8,3,1,3,460800,0,0.132083,35856.004
1711,8,3,1,3,230400,0,0.130165,35367.891
1712,8,3,1,3,115200,0,0.128234,36855.363
1713,8,3,1,3,57600,0,0.12657,39537.973
1714,8,3,1,3,28800,0,0.132855,41397.848
1715,8,3,1,3,14400,0,0.128115,44553.402
1716,8,3,1,4,460800,0,0.132533,41380.555
1717,8,3,1,4,230400,0,0.133039,38834.938
1718,8,3,1,4,115200,0,0.127313,40570.852
1719,8,3,1,4,57600,0,0.132826,41590.43
1720,8,3,1,4,28800,0,0.1324,45969.59
1721,8,3,1,5,460800,0,0.130882,36584.574
1722,8,3,1,5,230400,0,0.127606,38001.559
1723,8,3,1,5,115200,0,0.127273,39117.43
1724,8,3,1,5,57600,0,0.131121,40231.703
1725,8,3,1,5,28800,0,0.126994,43700.344
1726,8,3,2,1,460800,0,0.135043,30277.184
1727,8,3,2,1,230400,0,0.135624,32391.617
1728,8,3,2,1,115200,0,0.134103,32936.652
1729,8,3,2,1,57600,0,0.1329,35401.141
1730,8,3,2,1,28800,0,0.133522,38667.09
1731,8,3,2,1,14400,0,0.134573,47060.188
1732,8,3,2,2,460800,0,0.122158,33718.426
1733,8,3,2,2,230400,0,0.126647,36937.559
1734,8,3,2,2,115200,0,0.126137,37550.422
1735,8,3,2,2,57600,0,0.127157,43052.367
1736,8,3,2,2,28800,0,0.121763,52108.336
1737,8,3,2,3,460800,0,0.136235,37686.613
1738,8,3,2,3,230400,0,0.137839,38937.613
1739,8,3,2,3,115200,0,0.132252,36851.375
1740,8,3,2,3,57600,0,0.135225,41782.48
1741,8,3,2,3,28800,0,0.137632,50556.758
1742,8,3,2,4,460800,0,0.134504,41666.238
1743,8,3,2,4,230400,0,0.138237,39445.406
1744,8,3,2,4,115200,0,0.133425,44884.309
1745,8,3,2,4,57600,0,0.138251,47803.656
1746,8,3,2,5,460800,0,0.13207,38000.492
1747,8,3,2,5,230400,0,0.136094,40599.848
1748,8,3,2,5,115200,0,0.136633,39352.305
1749,8,3,3,1,460800,0,0.129801,28700.602
1750,8,3,3,1,230400,0,0.126236,31535.363
1751,8,3,3,1,115200,0,0.129892,31792.586
1752,8,3,3,1,57600,0,0.129853,36368.316
1753,8,3,3,1,28800,0,0.130048,40067.312
1754,8,3,3,2,460800,0,0.117413,37228.031
1755,8,3,3,2,230400,0,0.115552,38578.777
1756,8,3,3,2,115200,0,0.114561,42742.211
1757,8,3,3,3,460800,0,0.129218,41669.164
1758,8,3,3,3,230400,0,0.125601,40326.664
1759,8,3,3,4,460800,0,0.128929,40134.078
1760,8,3,3,4,230400,0,0.129488,43441.523
1761,8,3,4,1,460800,0,0.129801,28700.602
1762,8,3,4,1,230400,0,0.126236,31535.363
1763,8,3,4,1,115200,0,0.129892,31792.586
1764,8,3,4,1,57600,0,0.129853,36368.316
1765,8,3,4,1,28800,0,0.130048,40067.312
1766,8,3,4,2,460800,0,0.117413,37228.031
1767,8,3,4,2,230400,0,0.115552,38578.777
1768,8,3,4,2,115200,0,0.114561,42742.211
1769,8,3,4,3,460800,0,0.129218,41669.164
1770,8,3,4,3,230400,0,0.125601,40326.664
1771,8,3,4,4,460800,0,0.128929,40134.078
1772,8,3,4,4,230400,0,0.129488,43441.523
1773,8,3,5,1,460800,0,0.129801,28700.602
1774,8,3,5,1,230400,0,0.126236,31535.363
1775,8,3,5,1,115200,0,0.129892,31792.586
1776,8,3,5,1,57600,0,0.129853,36368.316
1777,8,3,5,1,28800,0,0.130048,40067.312
1778,8,3,5,2,460800,0,0.117413,37228.031
1779,8,3,5,2,230400,0,0.115552,38578.777
1780,8,3,5,2,115200,0,0.114561,42742.211
1781,8,3,5,3,460800,0,0.129218,41669.164
1782,8,3,5,3,230400,0,0.125601,40326.664
1783,8,3,5,4,460800,0,0.128929,40134.078
1784,8,3,5,4,230400,0,0.129488,43441.523
1785,8,4,1,1,460800,0,0.114013,28887.865
1786,8,4,1,1,230400,0,0.114299,30741.887
1787,8,4,1,1,115200,0,0.111151,30914.254
1788,8,4,1,1,57600,0,0.114059,32831.316
1789,8,4,1,1,28800,0,0.112216,34528.395
1790,8,4,1,1,14400,0,0.11383,35168.391
1791,8,4,1,1,7200,0,0.114425,37700.18
1792,8,4,1,2,460800,0,0.109527,35674.855
1793,8,4,1,2,230400,0,0.10976,38424.496
1794,8,4,1,2,115200,0,0.110926,38767.105
1795,8,4,1,2,57600,0,0.110382,39685.871
1796,8,4,1,2,28800,0,0.107684,42861.645
1797,8,4,1,2,14400,0,0.111015,43411.465
1798,8,4,1,3,460800,0,0.114334,37974.691
1799,8,4,1,3,230400,0,0.110476,38997.461
1800,8,4,1,3,115200,0,0.114253,39109.98
1801,8,4,1,3,57600,0,0.113979,40731.516
1802,8,4,1,3,14400,0,0.11375,45761.309
1803,8,4,1,4,460800,0,0.109704,42085.988
1804,8,4,1,4,230400,0,0.108307,41649.215
1805,8,4,1,4,115200,0,0.108141,44923.41
1806,8,4,1,4,57600,0,0.110114,44201.219
1807,8,4,1,5,230400,0,0.113544,41563.297
1808,8,4,1,5,115200,0,0.11399,41906.172
1809,8,4,1,5,57600,0,0.114242,45189.676
1810,8,4,2,1,460800,0,0.11254,30652.775
1811,8,4,2,1,230400,0,0.110394,31695.23
1812,8,4,2,1,115200,0,0.112302,31593.885
1813,8,4,2,1,57600,0,0.111614,34172.488
1814,8,4,2,1,28800,0,0.111557,37975.488
1815,8,4,2,1,14400,0,0.112573,37481.793
1816,8,4,2,2,460800,0,0.109402,37214.199
1817,8,4,2,2,230400,0,0.106359,35731.516
1818,8,4,2,2,115200,0,0.108921,37945.699
1819,8,4,2,2,57600,0,0.109216,40864.25
1820,8,4,2,2,28800,0,0.107081,41600.008
1821,8,4,2,3,460800,0,0.110247,38192.281
1822,8,4,2,3,230400,0,0.107491,38105.562
1823,8,4,2,3,115200,0,0.112811,39573.883
1824,8,4,2,3,57600,0,0.11272,42062.312
1825,8,4,2,4,460800,0,0.103604,41572.344
1826,8,4,2,4,230400,0,0.106369,43142.273
1827,8,4,2,4,115200,0,0.105484,42273.254
1828,8,4,2,5,460800,0,0.112935,40574.043
1829,8,4,2,5,230400,0,0.112664,40295.012
1830,8,4,2,5,115200,0,0.107785,43224.469
1831,8,4,3,1,460800,0,0.121919,32024.537
1832,8,4,3,1,230400,0,0.116752,32213.664
1833,8,4,3,1,115200,0,0.121784,34387.684
1834,8,4,3,1,57600,0,0.121284,38931.762
1835,8,4,3,1,28800,0,0.121565,45205.902
1836,8,4,3,2,460800,0,0.118659,39073.273
1837,8,4,3,2,230400,0,0.113888,38672.941
1838,8,4,3,2,115200,0,0.118576,41921.336
1839,8,4,3,2,57600,0,0.116084,46077.051
1840,8,4,3,3,460800,0,0.121968,40253.781
1841,8,4,3,3,230400,0,0.117424,42433.383
1842,8,4,3,3,115200,0,0.116581,44722.848
1843,8,4,3,3,57600,0,0.122102,49654.219
1844,8,4,3,4,460800,0,0.115102,46518.613
1845,8,4,3,4,230400,0,0.113277,46017.734
1846,8,4,3,4,115200,0,0.118349,50251.656
1847,8,4,3,5,460800,0,0.118645,43409.605
1848,8,4,3,5,230400,0,0.117912,46440.941
1849,8,4,4,1,460800,0,0.110853,30319.479
1850,8,4,4,1,230400,0,0.107522,31811.473
1851,8,4,4,1,115200,0,0.10916,30262.021
1852,8,4,4,1,57600,0,0.111243,36278.676
1853,8,4,4,2,460800,0,0.105201,33924.043
1854,8,4,4,2,230400,0,0.106119,35400.344
1855,8,4,4,2,115200,0,0.103193,43288.574
1856,8,4,4,2,57600,0,0.106097,56131.852
1857,8,4,4,3,460800,0,0.107233,39065.559
1858,8,4,4,3,230400,0,0.105862,43826.16
1859,8,4,4,3,115200,0,0.111287,50908.145
1860,8,4,4,4,460800,0,0.107436,38829.883
1861,8,4,4,4,230400,0,0.106335,43499.246
1862,8,4,4,5,460800,0,0.109182,42665.336
1863,8,4,5,1,460800,0,0.110853,30319.479
1864,8,4,5,1,230400,0,0.107522,31811.473
1865,8,4,5,1,115200,0,0.10916,30262.021
1866,8,4,5,1,57600,0,0.111243,36278.676
1867,8,4,5,1,28800,0,0.110764,37721.727
1868,8,4,5,2,460800,0,0.105201,33924.043
1869,8,4,5,2,230400,0,0.106119,35400.344
1870,8,4,5,2,115200,0,0.103193,43288.574
1871,8,4,5,2,57600,0,0.106097,56131.852
1872,8,4,5,3,460800,0,0.107233,39065.559
1873,8,4,5,3,230400,0,0.105862,43826.16
1874,8,4,5,3,115200,0,0.111287,50908.145
1875,8,4,5,4,460800,0,0.107436,38829.883
1876,8,4,5,4,230400,0,0.106335,43499.246
1877,8,4,5,5,460800,0,0.109182,42665.336
1878,8,5,1,2,460800,0,0.122429,41250.215
1879,8,5,1,2,230400,0,0.12532,43859.676
1880,8,5,1,2,115200,0,0.128237,42454.398
1881,8,5,1,2,57600,0,0.126779,46642.301
1882,8,5,1,2,28800,0,0.127204,49339.809
1883,8,5,1,2,14400,0,0.128018,51670.234
1884,8,5,1,3,460800,0,0.125204,45464.453
1885,8,5,1,3,230400,0,0.129011,44659.008
1886,8,5,1,3,115200,0,0.125036,46264.848
1887,8,5,1,3,57600,0,0.125423,47463.445
1888,8,5,1,3,28800,0,0.125591,50236.227
1889,8,5,1,4,460800,0,0.123707,49892.555
1890,8,5,1,4,230400,0,0.127914,50524.84
1891,8,5,1,4,115200,0,0.127579,51070.672
1892,8,5,1,5,460800,0,0.128805,49233.406
1893,8,5,1,5,230400,0,0.123604,48928.57
1894,8,5,2,2,460800,0,0.127799,42933.73
1895,8,5,2,2,230400,0,0.126365,45275.859
1896,8,5,2,2,115200,0,0.130771,46421.258
1897,8,5,2,2,57600,0,0.131521,48182.707
1898,8,5,2,2,28800,0,0.130508,55054.816
1899,8,5,2,3,460800,0,0.131481,48479.031
1900,8,5,2,3,230400,0,0.125497,46672.094
1901,8,5,2,3,115200,0,0.128982,47790.094
1902,8,5,2,3,57600,0,0.125984,51083.438
1903,8,5,2,4,460800,0,0.12743,52648.848
1904,8,5,2,4,230400,0,0.125944,51318.848
1905,8,5,3,1,460800,0,0.130867,38172.062
1906,8,5,3,1,230400,0,0.12533,34966.496
1907,8,5,3,1,115200,0,0.130631,37529.406
1908,8,5,3,1,57600,0,0.130815,39833.5
1909,8,5,3,1,28800,0,0.130553,47688.215
1910,8,5,3,2,460800,0,0.130723,47348.797
1911,8,5,3,2,230400,0,0.125958,50428.016
1912,8,5,3,2,115200,0,0.128209,52548.035
1913,8,5,3,2,57600,0,0.129623,56111.637
1914,8,5,3,3,460800,0,0.125369,51535.371
1915,8,5,3,3,230400,0,0.130527,53102.91
1916,8,5,3,3,115200,0,0.127607,56986.242
1917,8,5,4,1,460800,0,0.13821,34666.449
1918,8,5,4,1,230400,0,0.135776,37365.02
1919,8,5,4,1,115200,0,0.131642,39881.379
1920,8,5,4,1,57600,0,0.136523,45368.43
1921,8,5,4,2,460800,0,0.134241,44560.32
1922,8,5,4,2,230400,0,0.133273,45276.926
1923,8,5,4,2,115200,0,0.137007,47746.734
1924,8,5,4,2,57600,0,0.138113,53415.195
1925,8,5,4,3,460800,0,0.138279,43062.207
1926,8,5,4,3,230400,0,0.138224,47324.594
1927,8,5,4,3,115200,0,0.136786,51136.637
1928,8,5,4,4,230400,0,0.137601,51255.008
1929,8,5,5,1,230400,0,0.125185,40664.75
1930,8,5,5,1,115200,0,0.121619,41433.488
1931,8,5,5,1,57600,0,0.121657,45278.52
1932,8,5,5,1,28800,0,0.125991,48975.121
1933,8,5,5,2,460800,0,0.125663,49324.379
1934,8,5,5,2,230400,0,0.125336,49252.559
1935,16,1,1,1,460800,0,0.150326,23441.25
1936,16,1,1,1,230400,0,0.147028,25452.742
1937,16,1,1,1,115200,0,0.147706,22039.963
1938,16,1,1,1,57600,0,0.146652,22110.186
1939,16,1,1,1,28800,0,0.150235,25908.4
1940,16,1,1,1,14400,0,0.149272,32598.033
1941,16,1,1,1,7200,0,0.145432,39737.473
1942,16,1,1,2,460800,0,0.142295,23695.279
1943,16,1,1,2,230400,0,0.145667,24500.463
1944,16,1,1,2,115200,0,0.143244,26513.018
1945,16,1,1,2,57600,0,0.145375,31310.859
1946,16,1,1,2,28800,0,0.145754,37530.207
1947,16,1,1,2,14400,0,0.142178,53515.742
1948,16,1,1,3,460800,0,0.143324,25954.418
1949,16,1,1,3,230400,0,0.150491,26658.785
1950,16,1,1,3,115200,0,0.150506,28193.074
1951,16,1,1,3,57600,0,0.150296,31606.119
1952,16,1,1,3,28800,0,0.143595,38440.191
1953,16,1,1,4,460800,0,0.150506,26776.357
1954,16,1,1,4,230400,0,0.148429,28979.637
1955,16,1,1,4,115200,0,0.148971,29556.855
1956,16,1,1,4,57600,0,0.148564,34228.348
1957,16,1,1,4,28800,0,0.140479,44295.383
1958,16,1,1,5,460800,0,0.150491,26624.473
1959,16,1,1,5,230400,0,0.150552,27725.18
1960,16,1,1,5,115200,0,0.148594,28895.58
1961,16,1,1,5,28800,0,0.150491,42984.535
1962,16,1,2,1,460800,0,0.150326,23441.25
1963,16,1,2,1,230400,0,0.147028,25452.742
1964,16,1,2,1,115200,0,0.147706,22039.963
1965,16,1,2,1,57600,0,0.146652,22110.186
1966,16,1,2,1,28800,0,0.150235,25908.4
1967,16,1,2,1,14400,0,0.149272,32598.033
1968,16,1,2,1,7200,0,0.145432,39737.473
1969,16,1,2,2,460800,0,0.142295,23695.279
1970,16,1,2,2,230400,0,0.145667,24500.463
1971,16,1,2,2,115200,0,0.143244,26513.018
1972,16,1,2,2,57600,0,0.145375,31310.859
1973,16,1,2,2,28800,0,0.145754,37530.207
1974,16,1,2,2,14400,0,0.142178,53515.742
1975,16,1,2,3,460800,0,0.143324,25954.418
1976,16,1,2,3,230400,0,0.150491,26658.785
1977,16,1,2,3,115200,0,0.150506,28193.074
1978,16,1,2,3,57600,0,0.150296,31606.119
1979,16,1,2,3,28800,0,0.143595,38440.191
1980,16,1,2,4,460800,0,0.150506,26776.357
1981,16,1,2,4,230400,0,0.148429,28979.637
1982,16,1,2,4,115200,0,0.148971,29556.855
1983,16,1,2,4,57600,0,0.148564,34228.348
1984,16,1,2,5,460800,0,0.150491,26624.473
1985,16,1,2,5,230400,0,0.150552,27725.18
1986,16,1,2,5,115200,0,0.148594,28895.58
1987,16,1,2,5,28800,0,0.150491,42984.535
1988,16,1,3,1,460800,0,0.150326,23441.25
1989,16,1,3,1,230400,0,0.147028,25452.742
1990,16,1,3,1,115200,0,0.147706,22039.963
1991,16,1,3,1,57600,0,0.146652,22110.186
1992,16,1,3,1,28800,0,0.150235,25908.4
1993,16,1,3,1,14400,0,0.149272,32598.033
1994,16,1,3,1,7200,0,0.145432,39737.473
1995,16,1,3,2,460800,0,0.142295,23695.279
1996,16,1,3,2,230400,0,0.145667,24500.463
1997,16,1,3,2,115200,0,0.143244,26513.018
1998,16,1,3,2,57600,0,0.145375,31310.859
1999,16,1,3,2,28800,0,0.145754,37530.207
2000,16,1,3,2,14400,0,0.142178,53515.742
2001,16,1,3,3,460800,0,0.143324,25954.418
2002,16,1,3,3,230400,0,0.150491,26658.785
2003,16,1,3,3,115200,0,0.150506,28193.074
2004,16,1,3,3,57600,0,0.150296,31606.119
2005,16,1,3,3,28800,0,0.143595,38440.191
2006,16,1,3,4,460800,0,0.150506,26776.357
2007,16,1,3,4,230400,0,0.148429,28979.637
2008,16,1,3,4,115200,0,0.148971,29556.855
2009,16,1,3,4,57600,0,0.148564,34228.348
2010,16,1,3,5,460800,0,0.150491,26624.473
2011,16,1,3,5,230400,0,0.150552,27725.18
2012,16,1,3,5,115200,0,0.148594,28895.58
2013,16,1,3,5,28800,0,0.150491,42984.535
2014,16,1,4,1,460800,0,0.150326,23441.25
2015,16,1,4,1,230400,0,0.147028,25452.742
2016,16,1,4,1,115200,0,0.147706,22039.963
2017,16,1,4,1,57600,0,0.146652,22110.186
2018,16,1,4,1,28800,0,0.150235,25908.4
2019,16,1,4,1,14400,0,0.149272,32598.033
2020,16,1,4,1,7200,0,0.145432,39737.473
2021,16,1,4,2,460800,0,0.142295,23695.279
2022,16,1,4,2,230400,0,0.145667,24500.463
2023,16,1,4,2,115200,0,0.143244,26513.018
2024,16,1,4,2,57600,0,0.145375,31310.859
2025,16,1,4,2,28800,0,0.145754,37530.207
2026,16,1,4,2,14400,0,0.142178,53515.742
2027,16,1,4,3,460800,0,0.143324,25954.418
2028,16,1,4,3,230400,0,0.150491,26658.785
2029,16,1,4,3,115200,0,0.150506,28193.074
2030,16,1,4,3,57600,0,0.150296,31606.119
2031,16,1,4,3,28800,0,0.143595,38440.191
2032,16,1,4,4,460800,0,0.150506,26776.357
2033,16,1,4,4,230400,0,0.148429,28979.637
2034,16,1,4,4,115200,0,0.148971,29556.855
2035,16,1,4,4,57600,0,0.148564,34228.348
2036,16,1,4,5,460800,0,0.150491,26624.473
2037,16,1,4,5,230400,0,0.150552,27725.18
2038,16,1,4,5,115200,0,0.148594,28895.58
2039,16,1,4,5,28800,0,0.150491,42984.535
2040,16,1,5,1,460800,0,0.150326,23441.25
2041,16,1,5,1,230400,0,0.147028,25452.742
2042,16,1,5,1,115200,0,0.147706,22039.963
2043,16,1,5,1,57600,0,0.146652,22110.186
2044,16,1,5,1,28800,0,0.150235,25908.4
2045,16,1,5,1,14400,0,0.149272,32598.033
2046,16,1,5,1,7200,0,0.145432,39737.473
2047,16,1,5,2,460800,0,0.142295,23695.279
2048,16,1,5,2,230400,0,0.145667,24500.463
2049,16,1,5,2,115200,0,0.143244,26513.018
2050,16,1,5,2,57600,0,0.145375,31310.859
2051,16,1,5,2,28800,0,0.145754,37530.207
2052,16,1,5,2,14400,0,0.142178,53515.742
2053,16,1,5,3,460800,0,0.143324,25954.418
2054,16,1,5,3,230400,0,0.150491,26658.785
2055,16,1,5,3,115200,0,0.150506,28193.074
2056,16,1,5,3,57600,0,0.150296,31606.119
2057,16,1,5,3,28800,0,0.143595,38440.191
2058,16,1,5,4,460800,0,0.150506,26776.357
2059,16,1,5,4,230400,0,0.148429,28979.637
2060,16,1,5,4,115200,0,0.148971,29556.855
2061,16,1,5,4,57600,0,0.148564,34228.348
2062,16,1,5,4,28800,0,0.140479,44295.383
2063,16,1,5,5,460800,0,0.150491,26624.473
2064,16,1,5,5,230400,0,0.150552,27725.18
2065,16,1,5,5,115200,0,0.148594,28895.58
2066,16,1,5,5,28800,0,0.150491,42984.535
2067,16,2,1,1,460800,0,0.119379,24138.969
2068,16,2,1,1,230400,0,0.119811,25356.717
2069,16,2,1,1,115200,0,0.1154,24996.818
2070,16,2,1,1,57600,0,0.116958,27318.199
2071,16,2,1,1,28800,0,0.115856,30769.816
2072,16,2,1,1,14400,0,0.116803,31640.967
2073,16,2,1,1,7200,0,0.119595,34427.848
2074,16,2,1,2,460800,0,0.116012,28515.467
2075,16,2,1,2,230400,0,0.119523,28759.121
2076,16,2,1,2,115200,0,0.116695,29711.137
2077,16,2,1,2,57600,0,0.119655,29962.771
2078,16,2,1,2,28800,0,0.119811,34834.562
2079,16,2,1,2,14400,0,0.119835,34075.664
2080,16,2,1,3,460800,0,0.119583,31403.162
2081,16,2,1,3,230400,0,0.118852,29515.094
2082,16,2,1,3,115200,0,0.119415,30462.32
2083,16,2,1,3,57600,0,0.116095,32662.406
2084,16,2,1,3,28800,0,0.115664,37172.172
2085,16,2,1,3,14400,0,0.115652,35678.047
2086,16,2,1,4,460800,0,0.117026,32836.902
2087,16,2,1,4,230400,0,0.119427,32686.879
2088,16,2,1,4,115200,0,0.118065,32908.191
2089,16,2,1,4,57600,0,0.116273,35600.641
2090,16,2,1,4,28800,0,0.116345,42845.949
2091,16,2,1,5,460800,0,0.11558,31722.629
2092,16,2,1,5,230400,0,0.119475,30262.287
2093,16,2,1,5,115200,0,0.118205,32428.326
2094,16,2,1,5,57600,0,0.119715,34598.09
2095,16,2,2,1,460800,0,0.116705,24839.346
2096,16,2,2,1,230400,0,0.116635,24850.518
2097,16,2,2,1,115200,0,0.113785,25664.744
2098,16,2,2,1,57600,0,0.114042,27712.412
2099,16,2,2,1,28800,0,0.116494,31805.354
2100,16,2,2,1,14400,0,0.115864,42923.887
2101,16,2,2,2,460800,0,0.112769,29288.994
2102,16,2,2,2,230400,0,0.116459,28879.887
2103,16,2,2,2,115200,0,0.115584,32793.809
2104,16,2,2,2,57600,0,0.11486,40147.91
2105,16,2,2,2,28800,0,0.114381,52658.156
2106,16,2,2,3,460800,0,0.115257,32007.248
2107,16,2,2,3,230400,0,0.111847,34087.633
2108,16,2,2,3,115200,0,0.115864,37737.688
2109,16,2,2,3,28800,0,0.113575,60198.992
2110,16,2,2,4,460800,0,0.113855,31742.047
2111,16,2,2,4,230400,0,0.110854,32517.969
2112,16,2,2,4,115200,0,0.115187,37679.164
2113,16,2,2,4,57600,0,0.112559,44533.453
2114,16,2,2,5,460800,0,0.113248,34375.18
2115,16,2,2,5,230400,0,0.116448,36640.703
2116,16,2,3,1,460800,0,0.116705,24839.346
2117,16,2,3,1,230400,0,0.116635,24850.518
2118,16,2,3,1,115200,0,0.113785,25664.744
2119,16,2,3,1,57600,0,0.114042,27712.412
2120,16,2,3,1,28800,0,0.116494,31805.354
2121,16,2,3,1,14400,0,0.115864,42923.887
2122,16,2,3,2,460800,0,0.112769,29288.994
2123,16,2,3,2,230400,0,0.116459,28879.887
2124,16,2,3,2,115200,0,0.115584,32793.809
2125,16,2,3,2,57600,0,0.11486,40147.91
2126,16,2,3,3,460800,0,0.115257,32007.248
2127,16,2,3,3,230400,0,0.111847,34087.633
2128,16,2,3,3,115200,0,0.115864,37737.688
2129,16,2,3,3,28800,0,0.113575,60198.992
2130,16,2,3,4,460800,0,0.113855,31742.047
2131,16,2,3,4,230400,0,0.110854,32517.969
2132,16,2,3,4,115200,0,0.115187,37679.164
2133,16,2,3,4,57600,0,0.112559,44533.453
2134,16,2,3,5,460800,0,0.113248,34375.18
2135,16,2,3,5,230400,0,0.116448,36640.703
2136,16,2,4,1,460800,0,0.116705,24839.346
2137,16,2,4,1,230400,0,0.116635,24850.518
2138,16,2,4,1,115200,0,0.113785,25664.744
2139,16,2,4,1,57600,0,0.114042,27712.412
2140,16,2,4,1,28800,0,0.116494,31805.354
2141,16,2,4,1,14400,0,0.115864,42923.887
2142,16,2,4,2,460800,0,0.112769,29288.994
2143,16,2,4,2,230400,0,0.116459,28879.887
2144,16,2,4,2,115200,0,0.115584,32793.809
2145,16,2,4,2,57600,0,0.11486,40147.91
2146,16,2,4,3,460800,0,0.115257,32007.248
2147,16,2,4,3,230400,0,0.111847,34087.633
2148,16,2,4,3,115200,0,0.115864,37737.688
2149,16,2,4,3,28800,0,0.113575,60198.992
2150,16,2,4,4,460800,0,0.113855,31742.047
2151,16,2,4,4,230400,0,0.110854,32517.969
2152,16,2,4,4,115200,0,0.115187,37679.164
2153,16,2,4,4,57600,0,0.112559,44533.453
2154,16,2,4,5,460800,0,0.113248,34375.18
2155,16,2,4,5,230400,0,0.116448,36640.703
2156,16,2,5,1,460800,0,0.116705,24839.346
2157,16,2,5,1,230400,0,0.116635,24850.518
2158,16,2,5,1,115200,0,0.113785,25664.744
2159,16,2,5,1,57600,0,0.114042,27712.412
2160,16,2,5,1,28800,0,0.116494,31805.354
2161,16,2,5,1,14400,0,0.115864,42923.887
2162,16,2,5,2,460800,0,0.112769,29288.994
2163,16,2,5,2,230400,0,0.116459,28879.887
2164,16,2,5,2,115200,0,0.115584,32793.809
2165,16,2,5,2,57600,0,0.11486,40147.91
2166,16,2,5,2,28800,0,0.114381,52658.156
2167,16,2,5,3,460800,0,0.115257,32007.248
2168,16,2,5,3,230400,0,0.111847,34087.633
2169,16,2,5,3,115200,0,0.115864,37737.688
2170,16,2,5,3,28800,0,0.113575,60198.992
2171,16,2,5,4,460800,0,0.113855,31742.047
2172,16,2,5,4,230400,0,0.110854,32517.969
2173,16,2,5,4,115200,0,0.115187,37679.164
2174,16,2,5,4,57600,0,0.112559,44533.453
