n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
2044,4,4,4,4,2,2,2097152,0,1.605709,587
2045,4,4,4,4,2,4,1048576,0,1.56743,758
2046,4,4,4,4,4,1,4194304,0,1.589644,584
2052,4,4,4,8,1,1,4194304,0,1.54089,412
2053,4,4,4,8,1,2,2097152,0,1.57669,562
2054,4,4,4,8,1,4,1048576,0,1.598071,773
2055,4,4,4,8,2,1,4194304,0,1.550031,699
2064,4,4,8,1,1,1,4194304,0,1.559924,124
2065,4,4,8,1,1,2,2097152,0,1.583071,208
2066,4,4,8,1,1,4,1048576,0,1.527747,304
2067,4,4,8,1,2,1,4194304,0,1.353623,149
2068,4,4,8,1,2,2,2097152,0,1.476068,232
2069,4,4,8,1,2,4,1048576,0,1.522682,343
2070,4,4,8,1,4,1,4194304,0,1.371869,205
2071,4,4,8,1,4,2,2097152,0,1.535331,338
2072,4,4,8,1,4,4,1048576,0,1.600486,552
2073,4,4,8,1,8,1,4194304,0,1.456974,338
2074,4,4,8,1,8,2,2097152,0,1.548383,515
2076,4,4,8,2,1,1,4194304,0,1.492778,191
2077,4,4,8,2,1,2,2097152,0,1.482599,237
2078,4,4,8,2,1,4,1048576,0,1.520358,402
2079,4,4,8,2,2,1,4194304,0,1.522024,222
2080,4,4,8,2,2,2,2097152,0,1.579307,353
2081,4,4,8,2,2,4,1048576,0,1.58735,586
2082,4,4,8,2,4,1,4194304,0,1.524662,348
2083,4,4,8,2,4,2,2097152,0,1.546982,535
2088,4,4,8,4,1,1,4194304,0,1.449273,225
2089,4,4,8,4,1,2,2097152,0,1.547774,366
2090,4,4,8,4,1,4,1048576,0,1.541863,550
2091,4,4,8,4,2,1,4194304,0,1.577501,380
2092,4,4,8,4,2,2,2097152,0,1.5171,629
2100,4,4,8,8,1,1,4194304,0,1.478166,384
2101,4,4,8,8,1,2,2097152,0,1.571742,594
2112,4,8,1,1,1,1,4194304,0,1.528392,89
2113,4,8,1,1,1,2,2097152,0,1.580921,147
2114,4,8,1,1,1,4,1048576,0,1.581763,152
2115,4,8,1,1,2,1,4194304,0,1.37542,118
2116,4,8,1,1,2,2,2097152,0,1.485844,170
2117,4,8,1,1,2,4,1048576,0,1.498469,231
2118,4,8,1,1,4,1,4194304,0,1.407939,158
2119,4,8,1,1,4,2,2097152,0,1.618499,216
2120,4,8,1,1,4,4,1048576,0,1.488056,360
2121,4,8,1,1,8,1,4194304,0,1.516932,223
2122,4,8,1,1,8,2,2097152,0,1.553118,318
2123,4,8,1,1,8,4,1048576,0,1.543019,508
2124,4,8,1,2,1,1,4194304,0,1.418788,104
2125,4,8,1,2,1,2,2097152,0,1.646918,166
2126,4,8,1,2,1,4,1048576,0,1.558696,242
2127,4,8,1,2,2,1,4194304,0,1.484497,141
2128,4,8,1,2,2,2,2097152,0,1.643399,233
2129,4,8,1,2,2,4,1048576,0,1.615793,324
2130,4,8,1,2,4,1,4194304,0,1.59325,235
2131,4,8,1,2,4,2,2097152,0,1.565647,310
2132,4,8,1,2,4,4,1048576,0,1.626408,481
2136,4,8,1,4,1,1,4194304,0,1.568461,149
2137,4,8,1,4,1,2,2097152,0,1.508861,231
2138,4,8,1,4,1,4,1048576,0,1.541018,313
2139,4,8,1,4,2,1,4194304,0,1.505537,222
2140,4,8,1,4,2,2,2097152,0,1.623704,368
2141,4,8,1,4,2,4,1048576,0,1.58684,470
2148,4,8,1,8,1,1,4194304,0,1.546068,225
2149,4,8,1,8,1,2,2097152,0,1.558527,397
2150,4,8,1,8,1,4,1048576,0,1.574858,535
2160,4,8,2,1,1,1,4194304,0,1.516828,155
2161,4,8,2,1,1,2,2097152,0,1.655481,218
2162,4,8,2,1,1,4,1048576,0,1.520503,221
2163,4,8,2,1,2,1,4194304,0,1.437363,222
2164,4,8,2,1,2,2,2097152,0,1.430182,299
2165,4,8,2,1,2,4,1048576,0,1.499828,379
2166,4,8,2,1,4,1,4194304,0,1.504858,395
2167,4,8,2,1,4,2,2097152,0,1.644639,441
2168,4,8,2,1,4,4,1048576,0,1.598547,487
2169,4,8,2,1,8,1,4194304,0,1.48391,584
2170,4,8,2,1,8,2,2097152,0,1.537849,837
2171,4,8,2,1,8,4,1048576,0,1.615669,838
2172,4,8,2,2,1,1,4194304,0,1.574793,221
2173,4,8,2,2,1,2,2097152,0,1.541216,315
2174,4,8,2,2,1,4,1048576,0,1.465709,332
2175,4,8,2,2,2,1,4194304,0,1.530058,348
2176,4,8,2,2,2,2,2097152,0,1.560956,442
2177,4,8,2,2,2,4,1048576,0,1.616573,532
2178,4,8,2,2,4,1,4194304,0,1.644972,685
2179,4,8,2,2,4,2,2097152,0,1.558632,780
2180,4,8,2,2,4,4,1048576,0,1.6256,751
2184,4,8,2,4,1,1,4194304,0,1.501791,377
2185,4,8,2,4,1,2,2097152,0,1.520835,492
2186,4,8,2,4,1,4,1048576,0,1.574793,526
2187,4,8,2,4,2,1,4194304,0,1.601708,656
2188,4,8,2,4,2,2,2097152,0,1.611562,852
2189,4,8,2,4,2,4,1048576,0,1.6139,757
2196,4,8,2,8,1,1,4194304,0,1.571452,715
2197,4,8,2,8,1,2,2097152,0,1.575795,898
2198,4,8,2,8,1,4,1048576,0,1.55341,846
2208,4,8,4,1,1,1,4194304,0,1.551997,168
2209,4,8,4,1,1,2,2097152,0,1.618127,227
2210,4,8,4,1,1,4,1048576,0,1.57288,305
2211,4,8,4,1,2,1,4194304,0,1.574392,193
2212,4,8,4,1,2,2,2097152,0,1.580358,260
2213,4,8,4,1,2,4,1048576,0,1.501315,404
2214,4,8,4,1,4,1,4194304,0,1.4841,260
2215,4,8,4,1,4,2,2097152,0,1.62179,366
2216,4,8,4,1,4,4,1048576,0,1.521215,580
2217,4,8,4,1,8,1,4194304,0,1.516666,397
2218,4,8,4,1,8,2,2097152,0,1.546821,544
2220,4,8,4,2,1,1,4194304,0,1.442938,205
2221,4,8,4,2,1,2,2097152,0,1.53509,302
2222,4,8,4,2,1,4,1048576,0,1.578846,410
2223,4,8,4,2,2,1,4194304,0,1.544232,279
2224,4,8,4,2,2,2,2097152,0,1.556991,371
2225,4,8,4,2,2,4,1048576,0,1.58599,573
2226,4,8,4,2,4,1,4194304,0,1.60406,455
2227,4,8,4,2,4,2,2097152,0,1.500337,626
2232,4,8,4,4,1,1,4194304,0,1.58995,330
2233,4,8,4,4,1,2,2097152,0,1.567575,429
2234,4,8,4,4,1,4,1048576,0,1.6347,632
2235,4,8,4,4,2,1,4194304,0,1.605046,509
2236,4,8,4,4,2,2,2097152,0,1.586984,655
2244,4,8,4,8,1,1,4194304,0,1.524979,494
2245,4,8,4,8,1,2,2097152,0,1.464152,660
2256,4,8,8,1,1,1,4194304,0,1.46093,159
2257,4,8,8,1,1,2,2097152,0,1.509032,207
2258,4,8,8,1,1,4,1048576,0,1.513793,307
2259,4,8,8,1,2,1,4194304,0,1.503806,209
2260,4,8,8,1,2,2,2097152,0,1.52219,304
2262,4,8,8,1,4,1,4194304,0,1.483306,279
2268,4,8,8,2,1,1,4194304,0,1.511657,222
2269,4,8,8,2,1,2,2097152,0,1.552699,353
2270,4,8,8,2,1,4,1048576,0,1.553356,480
2271,4,8,8,2,2,1,4194304,0,1.496419,338
2280,4,8,8,4,1,1,4194304,0,1.589308,368
2281,4,8,8,4,1,2,2097152,0,1.509194,550
2304,8,1,1,1,1,1,4194304,0,1.308533,87
2305,8,1,1,1,1,2,2097152,0,1.278471,115
2306,8,1,1,1,1,4,1048576,0,1.398718,159
2307,8,1,1,1,2,1,4194304,0,1.197342,93
2308,8,1,1,1,2,2,2097152,0,1.356233,133
2309,8,1,1,1,2,4,1048576,0,1.301694,197
2310,8,1,1,1,4,1,4194304,0,1.28671,126
2311,8,1,1,1,4,2,2097152,0,1.435962,164
2312,8,1,1,1,4,4,1048576,0,1.395779,245
2313,8,1,1,1,8,1,4194304,0,1.346244,150
2314,8,1,1,1,8,2,2097152,0,1.437749,214
2315,8,1,1,1,8,4,1048576,0,1.451762,269
2316,8,1,1,2,1,1,4194304,0,1.329643,90
2317,8,1,1,2,1,2,2097152,0,1.453099,115
2318,8,1,1,2,1,4,1048576,0,1.339438,151
2319,8,1,1,2,2,1,4194304,0,1.485237,119
2320,8,1,1,2,2,2,2097152,0,1.671313,176
2321,8,1,1,2,2,4,1048576,0,1.666248,229
2322,8,1,1,2,4,1,4194304,0,1.519366,122
2323,8,1,1,2,4,2,2097152,0,1.580317,198
2324,8,1,1,2,4,4,1048576,0,1.5609,212
2325,8,1,1,2,8,1,4194304,0,1.563188,172
2326,8,1,1,2,8,2,2097152,0,1.617889,256
2327,8,1,1,2,8,4,1048576,0,1.592733,371
2328,8,1,1,4,1,1,4194304,0,1.403277,119
2329,8,1,1,4,1,2,2097152,0,1.629584,166
2330,8,1,1,4,1,4,1048576,0,1.625193,172
2331,8,1,1,4,2,1,4194304,0,1.43458,139
2332,8,1,1,4,2,2,2097152,0,1.658311,173
2333,8,1,1,4,2,4,1048576,0,1.578105,307
2334,8,1,1,4,4,1,4194304,0,1.563939,166
2335,8,1,1,4,4,2,2097152,0,1.574576,213
2336,8,1,1,4,4,4,1048576,0,1.61746,328
2337,8,1,1,4,8,1,4194304,0,1.543772,242
2338,8,1,1,4,8,2,2097152,0,1.676641,377
2339,8,1,1,4,8,4,1048576,0,1.621602,524
2340,8,1,1,8,1,1,4194304,0,1.438742,140
2341,8,1,1,8,1,2,2097152,0,1.663699,192
2342,8,1,1,8,1,4,1048576,0,1.620464,304
2343,8,1,1,8,2,1,4194304,0,1.578105,194
2344,8,1,1,8,2,2,2097152,0,1.588236,250
2345,8,1,1,8,2,4,1048576,0,1.620994,366
2346,8,1,1,8,4,1,4194304,0,1.611382,223
2347,8,1,1,8,4,2,2097152,0,1.647513,343
2348,8,1,1,8,4,4,1048576,0,1.621512,426
2352,8,1,2,1,1,1,4194304,0,1.274582,103
2353,8,1,2,1,1,2,2097152,0,1.31061,112
2354,8,1,2,1,1,4,1048576,0,1.460088,196
2355,8,1,2,1,2,1,4194304,0,1.248531,108
2356,8,1,2,1,2,2,2097152,0,1.318564,165
2357,8,1,2,1,2,4,1048576,0,1.300804,205
2358,8,1,2,1,4,1,4194304,0,1.344904,154
2359,8,1,2,1,4,2,2097152,0,1.648462,229
2360,8,1,2,1,4,4,1048576,0,1.643604,311
2361,8,1,2,1,8,1,4194304,0,1.388226,210
2362,8,1,2,1,8,2,2097152,0,1.518052,340
2363,8,1,2,1,8,4,1048576,0,1.569145,430
2364,8,1,2,2,1,1,4194304,0,1.329043,102
2365,8,1,2,2,1,2,2097152,0,1.461092,145
2366,8,1,2,2,1,4,1048576,0,1.462936,235
2367,8,1,2,2,2,1,4194304,0,1.608244,145
2368,8,1,2,2,2,2,2097152,0,1.635051,201
2369,8,1,2,2,2,4,1048576,0,1.573731,254
2370,8,1,2,2,4,1,4194304,0,1.453293,200
2371,8,1,2,2,4,2,2097152,0,1.604067,339
2372,8,1,2,2,4,4,1048576,0,1.571566,368
2373,8,1,2,2,8,1,4194304,0,1.574337,333
2374,8,1,2,2,8,2,2097152,0,1.644695,646
2375,8,1,2,2,8,4,1048576,0,1.592429,715
2376,8,1,2,4,1,1,4194304,0,1.544712,145
2377,8,1,2,4,1,2,2097152,0,1.539852,200
2378,8,1,2,4,1,4,1048576,0,1.568173,246
2379,8,1,2,4,2,1,4194304,0,1.587133,227
2380,8,1,2,4,2,2,2097152,0,1.53285,347
2381,8,1,2,4,2,4,1048576,0,1.556138,357
2382,8,1,2,4,4,1,4194304,0,1.60105,328
2383,8,1,2,4,4,2,2097152,0,1.588821,563
2384,8,1,2,4,4,4,1048576,0,1.603563,716
2385,8,1,2,4,8,1,4194304,0,1.609683,560
2386,8,1,2,4,8,2,2097152,0,1.578357,820
2387,8,1,2,4,8,4,1048576,0,1.561773,881
2388,8,1,2,8,1,1,4194304,0,1.525105,196
2389,8,1,2,8,1,2,2097152,0,1.568843,237
2390,8,1,2,8,1,4,1048576,0,1.445339,273
2391,8,1,2,8,2,1,4194304,0,1.559153,340
2392,8,1,2,8,2,2,2097152,0,1.531509,476
2393,8,1,2,8,2,4,1048576,0,1.571887,547
2394,8,1,2,8,4,1,4194304,0,1.496514,604
2395,8,1,2,8,4,2,2097152,0,1.560509,939
2396,8,1,2,8,4,4,1048576,0,1.588486,969
2400,8,1,4,1,1,1,4194304,0,1.294041,101
2401,8,1,4,1,1,2,2097152,0,1.393468,129
2402,8,1,4,1,1,4,1048576,0,1.382993,235
2403,8,1,4,1,2,1,4194304,0,1.487613,114
2404,8,1,4,1,2,2,2097152,0,1.456528,162
2405,8,1,4,1,2,4,1048576,0,1.461016,214
2406,8,1,4,1,4,1,4194304,0,1.403361,158
2407,8,1,4,1,4,2,2097152,0,1.508243,213
2408,8,1,4,1,4,4,1048576,0,1.432948,312
2409,8,1,4,1,8,1,4194304,0,1.441021,219
2410,8,1,4,1,8,2,2097152,0,1.567339,292
2411,8,1,4,1,8,4,1048576,0,1.61637,403
2412,8,1,4,2,1,1,4194304,0,1.538948,143
2413,8,1,4,2,1,2,2097152,0,1.551585,191
2414,8,1,4,2,1,4,1048576,0,1.643197,247
2415,8,1,4,2,2,1,4194304,0,1.453368,168
2416,8,1,4,2,2,2,2097152,0,1.58253,220
2417,8,1,4,2,2,4,1048576,0,1.464838,272
2418,8,1,4,2,4,1,4194304,0,1.547469,235
2419,8,1,4,2,4,2,2097152,0,1.560434,328
2420,8,1,4,2,4,4,1048576,0,1.602985,476
2421,8,1,4,2,8,1,4194304,0,1.543072,333
2422,8,1,4,2,8,2,2097152,0,1.550218,525
2423,8,1,4,2,8,4,1048576,0,1.619195,658
2424,8,1,4,4,1,1,4194304,0,1.498878,182
2425,8,1,4,4,1,2,2097152,0,1.585835,253
2426,8,1,4,4,1,4,1048576,0,1.598471,357
2427,8,1,4,4,2,1,4194304,0,1.563579,263
2428,8,1,4,4,2,2,2097152,0,1.573387,444
2429,8,1,4,4,2,4,1048576,0,1.54945,518
2430,8,1,4,4,4,1,4194304,0,1.576556,397
2431,8,1,4,4,4,2,2097152,0,1.597666,543
2432,8,1,4,4,4,4,1048576,0,1.60099,683
2436,8,1,4,8,1,1,4194304,0,1.542938,268
2437,8,1,4,8,1,2,2097152,0,1.615097,339
2438,8,1,4,8,1,4,1048576,0,1.578851,464
2439,8,1,4,8,2,1,4194304,0,1.523517,412
2440,8,1,4,8,2,2,2097152,0,1.570893,663
2441,8,1,4,8,2,4,1048576,0,1.549948,807
2448,8,1,8,1,1,1,4194304,0,1.573057,106
2449,8,1,8,1,1,2,2097152,0,1.529553,201
2450,8,1,8,1,1,4,1048576,0,1.556969,294
2451,8,1,8,1,2,1,4194304,0,1.306188,135
2452,8,1,8,1,2,2,2097152,0,1.50118,177
2453,8,1,8,1,2,4,1048576,0,1.457356,275
2454,8,1,8,1,4,1,4194304,0,1.371377,180
2455,8,1,8,1,4,2,2097152,0,1.551251,255
2456,8,1,8,1,4,4,1048576,0,1.578987,365
2457,8,1,8,1,8,1,4194304,0,1.429403,250
2458,8,1,8,1,8,2,2097152,0,1.505386,385
2459,8,1,8,1,8,4,1048576,0,1.567584,534
2460,8,1,8,2,1,1,4194304,0,1.471272,128
2461,8,1,8,2,1,2,2097152,0,1.45584,183
2462,8,1,8,2,1,4,1048576,0,1.533163,317
2463,8,1,8,2,2,1,4194304,0,1.440777,164
2464,8,1,8,2,2,2,2097152,0,1.531872,249
2465,8,1,8,2,2,4,1048576,0,1.570116,296
2466,8,1,8,2,4,1,4194304,0,1.546654,251
2467,8,1,8,2,4,2,2097152,0,1.510876,377
2468,8,1,8,2,4,4,1048576,0,1.585879,517
2472,8,1,8,4,1,1,4194304,0,1.477181,173
2473,8,1,8,4,1,2,2097152,0,1.555982,256
2474,8,1,8,4,1,4,1048576,0,1.499672,334
2475,8,1,8,4,2,1,4194304,0,1.569623,261
2476,8,1,8,4,2,2,2097152,0,1.472455,365
2477,8,1,8,4,2,4,1048576,0,1.56355,582
2484,8,1,8,8,1,1,4194304,0,1.476853,274
2485,8,1,8,8,1,2,2097152,0,1.550072,394
2486,8,1,8,8,1,4,1048576,0,1.521506,565
2496,8,2,1,1,1,1,4194304,0,1.390139,92
2497,8,2,1,1,1,2,2097152,0,1.257601,109
2498,8,2,1,1,1,4,1048576,0,1.31038,180
2499,8,2,1,1,2,1,4194304,0,1.229876,93
2500,8,2,1,1,2,2,2097152,0,1.373516,129
2501,8,2,1,1,2,4,1048576,0,1.322601,197
2502,8,2,1,1,4,1,4194304,0,1.509928,136
2503,8,2,1,1,4,2,2097152,0,1.502848,178
2504,8,2,1,1,4,4,1048576,0,1.653386,208
2505,8,2,1,1,8,1,4194304,0,1.416132,167
2506,8,2,1,1,8,2,2097152,0,1.548288,235
2507,8,2,1,1,8,4,1048576,0,1.582507,358
2508,8,2,1,2,1,1,4194304,0,1.311559,86
2509,8,2,1,2,1,2,2097152,0,1.552186,133
2510,8,2,1,2,1,4,1048576,0,1.423695,190
2511,8,2,1,2,2,1,4194304,0,1.559303,135
2512,8,2,1,2,2,2,2097152,0,1.662649,228
2513,8,2,1,2,2,4,1048576,0,1.631291,260
2514,8,2,1,2,4,1,4194304,0,1.509253,164
2515,8,2,1,2,4,2,2097152,0,1.461546,251
2516,8,2,1,2,4,4,1048576,0,1.617478,314
2517,8,2,1,2,8,1,4194304,0,1.594812,254
2518,8,2,1,2,8,2,2097152,0,1.562278,359
2519,8,2,1,2,8,4,1048576,0,1.640662,459
2520,8,2,1,4,1,1,4194304,0,1.575119,140
2521,8,2,1,4,1,2,2097152,0,1.662466,192
2522,8,2,1,4,1,4,1048576,0,1.553029,269
2523,8,2,1,4,2,1,4194304,0,1.537722,175
2524,8,2,1,4,2,2,2097152,0,1.56436,224
2525,8,2,1,4,2,4,1048576,0,1.599258,320
2526,8,2,1,4,4,1,4194304,0,1.601463,260
2527,8,2,1,4,4,2,2097152,0,1.635346,322
2528,8,2,1,4,4,4,1048576,0,1.564376,471
2529,8,2,1,4,8,1,4194304,0,1.565312,337
2530,8,2,1,4,8,2,2097152,0,1.648247,517
2531,8,2,1,4,8,4,1048576,0,1.645887,670
2532,8,2,1,8,1,1,4194304,0,1.583381,155
2533,8,2,1,8,1,2,2097152,0,1.557244,235
2534,8,2,1,8,1,4,1048576,0,1.649482,327
2535,8,2,1,8,2,1,4194304,0,1.583916,256
2536,8,2,1,8,2,2,2097152,0,1.627413,341
2537,8,2,1,8,2,4,1048576,0,1.653544,481
2538,8,2,1,8,4,1,4194304,0,1.52493,355
2539,8,2,1,8,4,2,2097152,0,1.636189,525
2540,8,2,1,8,4,4,1048576,0,1.592191,627
2544,8,2,2,1,1,1,4194304,0,1.358252,111
2545,8,2,2,1,1,2,2097152,0,1.368626,145
2546,8,2,2,1,1,4,1048576,0,1.505321,251
2547,8,2,2,1,2,1,4194304,0,1.412018,145
2548,8,2,2,1,2,2,2097152,0,1.470232,195
2549,8,2,2,1,2,4,1048576,0,1.466719,287
2550,8,2,2,1,4,1,4194304,0,1.327578,171
2551,8,2,2,1,4,2,2097152,0,1.472262,249
2552,8,2,2,1,4,4,1048576,0,1.607077,323
2553,8,2,2,1,8,1,4194304,0,1.387391,267
2554,8,2,2,1,8,2,2097152,0,1.644966,353
2555,8,2,2,1,8,4,1048576,0,1.632087,435
2556,8,2,2,2,1,1,4194304,0,1.622607,132
2557,8,2,2,2,1,2,2097152,0,1.654564,239
2558,8,2,2,2,1,4,1048576,0,1.586802,227
2559,8,2,2,2,2,1,4194304,0,1.595357,194
2560,8,2,2,2,2,2,2097152,0,1.44999,239
2561,8,2,2,2,2,4,1048576,0,1.555377,285
2562,8,2,2,2,4,1,4194304,0,1.525618,276
2563,8,2,2,2,4,2,2097152,0,1.559573,359
2564,8,2,2,2,4,4,1048576,0,1.594866,416
2565,8,2,2,2,8,1,4194304,0,1.536917,464
2566,8,2,2,2,8,2,2097152,0,1.635933,605
2567,8,2,2,2,8,4,1048576,0,1.642623,679
2568,8,2,2,4,1,1,4194304,0,1.543132,204
2569,8,2,2,4,1,2,2097152,0,1.559362,270
2570,8,2,2,4,1,4,1048576,0,1.591318,354
2571,8,2,2,4,2,1,4194304,0,1.515898,309
2572,8,2,2,4,2,2,2097152,0,1.649388,423
2573,8,2,2,4,2,4,1048576,0,1.618775,436
2574,8,2,2,4,4,1,4194304,0,1.510397,488
2575,8,2,2,4,4,2,2097152,0,1.579644,600
2576,8,2,2,4,4,4,1048576,0,1.565427,700
2580,8,2,2,8,1,1,4194304,0,1.537611,299
2581,8,2,2,8,1,2,2097152,0,1.642349,411
2582,8,2,2,8,1,4,1048576,0,1.557354,440
2583,8,2,2,8,2,1,4194304,0,1.580802,519
2584,8,2,2,8,2,2,2097152,0,1.594519,626
2585,8,2,2,8,2,4,1048576,0,1.637009,749
2592,8,2,4,1,1,1,4194304,0,1.327028,120
2593,8,2,4,1,1,2,2097152,0,1.44987,146
2594,8,2,4,1,1,4,1048576,0,1.505149,308
2595,8,2,4,1,2,1,4194304,0,1.548668,144
2596,8,2,4,1,2,2,2097152,0,1.641113,224
2597,8,2,4,1,2,4,1048576,0,1.49257,318
2598,8,2,4,1,4,1,4194304,0,1.405795,203
2599,8,2,4,1,4,2,2097152,0,1.516818,278
2600,8,2,4,1,4,4,1048576,0,1.520469,405
2601,8,2,4,1,8,1,4194304,0,1.626931,322
2602,8,2,4,1,8,2,2097152,0,1.518568,385
2603,8,2,4,1,8,4,1048576,0,1.594903,554
2604,8,2,4,2,1,1,4194304,0,1.564245,137
2605,8,2,4,2,1,2,2097152,0,1.608567,181
2606,8,2,4,2,1,4,1048576,0,1.614211,335
2607,8,2,4,2,2,1,4194304,0,1.501697,205
2608,8,2,4,2,2,2,2097152,0,1.522277,240
2609,8,2,4,2,2,4,1048576,0,1.612067,380
2610,8,2,4,2,4,1,4194304,0,1.528931,288
2611,8,2,4,2,4,2,2097152,0,1.59747,393
2612,8,2,4,2,4,4,1048576,0,1.540216,521
2613,8,2,4,2,8,1,4194304,0,1.591749,447
2614,8,2,4,2,8,2,2097152,0,1.614318,609
2615,8,2,4,2,8,4,1048576,0,1.595234,802
2616,8,2,4,4,1,1,4194304,0,1.530213,193
2617,8,2,4,4,1,2,2097152,0,1.43194,243
2618,8,2,4,4,1,4,1048576,0,1.580844,396
2619,8,2,4,4,2,1,4194304,0,1.509331,303
2620,8,2,4,4,2,2,2097152,0,1.541861,391
2621,8,2,4,4,2,4,1048576,0,1.571238,621
2622,8,2,4,4,4,1,4194304,0,1.578883,494
2623,8,2,4,4,4,2,2097152,0,1.597967,580
2624,8,2,4,4,4,4,1048576,0,1.562287,830
2628,8,2,4,8,1,1,4194304,0,1.548971,246
2629,8,2,4,8,1,2,2097152,0,1.526395,315
2630,8,2,4,8,1,4,1048576,0,1.477922,453
2631,8,2,4,8,2,1,4194304,0,1.5246,472
2632,8,2,4,8,2,2,2097152,0,1.51099,544
2633,8,2,4,8,2,4,1048576,0,1.481282,747
2640,8,2,8,1,1,1,4194304,0,1.39395,114
2641,8,2,8,1,1,2,2097152,0,1.495077,179
2642,8,2,8,1,1,4,1048576,0,1.487033,222
2643,8,2,8,1,2,1,4194304,0,1.407295,160
2644,8,2,8,1,2,2,2097152,0,1.479514,212
2645,8,2,8,1,2,4,1048576,0,1.454073,343
2646,8,2,8,1,4,1,4194304,0,1.421597,207
2647,8,2,8,1,4,2,2097152,0,1.49742,288
2648,8,2,8,1,4,4,1048576,0,1.530079,426
2649,8,2,8,1,8,1,4194304,0,1.430388,329
2650,8,2,8,1,8,2,2097152,0,1.41808,455
2651,8,2,8,1,8,4,1048576,0,1.57858,622
2652,8,2,8,2,1,1,4194304,0,1.397068,137
2653,8,2,8,2,1,2,2097152,0,1.554505,224
2654,8,2,8,2,1,4,1048576,0,1.480137,345
2655,8,2,8,2,2,1,4194304,0,1.611478,208
2656,8,2,8,2,2,2,2097152,0,1.523337,322
2657,8,2,8,2,2,4,1048576,0,1.566177,449
2658,8,2,8,2,4,1,4194304,0,1.522857,321
2659,8,2,8,2,4,2,2097152,0,1.562574,494
2660,8,2,8,2,4,4,1048576,0,1.549608,650
2664,8,2,8,4,1,1,4194304,0,1.537759,211
2665,8,2,8,4,1,2,2097152,0,1.557131,319
2666,8,2,8,4,1,4,1048576,0,1.576667,402
2667,8,2,8,4,2,1,4194304,0,1.483944,303
2668,8,2,8,4,2,2,2097152,0,1.540571,481
2669,8,2,8,4,2,4,1048576,0,1.600973,614
2676,8,2,8,8,1,1,4194304,0,1.604739,341
2677,8,2,8,8,1,2,2097152,0,1.612455,464
2678,8,2,8,8,1,4,1048576,0,1.601784,614
2688,8,4,1,1,1,1,4194304,0,1.302114,88
2689,8,4,1,1,1,2,2097152,0,1.395218,128
2690,8,4,1,1,1,4,1048576,0,1.574187,201
2691,8,4,1,1,2,1,4194304,0,1.350844,97
2692,8,4,1,1,2,2,2097152,0,1.544086,154
2693,8,4,1,1,2,4,1048576,0,1.43383,223
2694,8,4,1,1,4,1,4194304,0,1.368554,128
2695,8,4,1,1,4,2,2097152,0,1.456077,157
2696,8,4,1,1,4,4,1048576,0,1.604529,258
2697,8,4,1,1,8,1,4194304,0,1.450957,163
2698,8,4,1,1,8,2,2097152,0,1.463243,266
2699,8,4,1,1,8,4,1048576,0,1.509358,393
2700,8,4,1,2,1,1,4194304,0,1.493877,121
2701,8,4,1,2,1,2,2097152,0,1.5789,134
2702,8,4,1,2,1,4,1048576,0,1.58917,215
2703,8,4,1,2,2,1,4194304,0,1.450326,122
2704,8,4,1,2,2,2,2097152,0,1.496448,209
2705,8,4,1,2,2,4,1048576,0,1.539204,217
2706,8,4,1,2,4,1,4194304,0,1.537876,169
2707,8,4,1,2,4,2,2097152,0,1.610418,240
2708,8,4,1,2,4,4,1048576,0,1.603518,357
2709,8,4,1,2,8,1,4194304,0,1.584253,264
2710,8,4,1,2,8,2,2097152,0,1.601756,473
2711,8,4,1,2,8,4,1048576,0,1.636596,526
2712,8,4,1,4,1,1,4194304,0,1.410537,120
2713,8,4,1,4,1,2,2097152,0,1.656177,197
2714,8,4,1,4,1,4,1048576,0,1.568629,227
2715,8,4,1,4,2,1,4194304,0,1.542065,167
2716,8,4,1,4,2,2,2097152,0,1.58381,280
2717,8,4,1,4,2,4,1048576,0,1.642052,392
2718,8,4,1,4,4,1,4194304,0,1.515826,235
2719,8,4,1,4,4,2,2097152,0,1.631625,437
2720,8,4,1,4,4,4,1048576,0,1.625398,536
2724,8,4,1,8,1,1,4194304,0,1.44926,158
2725,8,4,1,8,1,2,2097152,0,1.613076,233
2726,8,4,1,8,1,4,1048576,0,1.595062,300
2727,8,4,1,8,2,1,4194304,0,1.505537,277
2728,8,4,1,8,2,2,2097152,0,1.63717,499
2729,8,4,1,8,2,4,1048576,0,1.633467,596
2736,8,4,2,1,1,1,4194304,0,1.315364,107
2737,8,4,2,1,1,2,2097152,0,1.35863,154
2738,8,4,2,1,1,4,1048576,0,1.568781,244
2739,8,4,2,1,2,1,4194304,0,1.48179,157
2740,8,4,2,1,2,2,2097152,0,1.499828,206
2741,8,4,2,1,2,4,1048576,0,1.523712,260
2742,8,4,2,1,4,1,4194304,0,1.356894,228
2743,8,4,2,1,4,2,2097152,0,1.433381,317
2744,8,4,2,1,4,4,1048576,0,1.584017,396
2745,8,4,2,1,8,1,4194304,0,1.401582,396
2746,8,4,2,1,8,2,2097152,0,1.557221,484
2747,8,4,2,1,8,4,1048576,0,1.600138,576
2748,8,4,2,2,1,1,4194304,0,1.60503,178
2749,8,4,2,2,1,2,2097152,0,1.593503,222
2750,8,4,2,2,1,4,1048576,0,1.619563,230
