n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
5137,10,400,1,1,2,1,2,3.105,232
5138,10,400,1,1,2,1,3,3.164,234
5139,10,400,1,1,2,1,4,3.846,280
5140,10,400,1,1,2,2,1,2.892,267
5141,10,400,1,1,2,2,2,3.675,260
5142,10,400,1,1,2,2,3,3.119,262
5143,10,400,1,1,2,2,4,3.954,279
5144,10,400,1,1,2,3,1,3.087,319
5145,10,400,1,1,2,3,2,3.274,333
5146,10,400,1,1,2,3,3,2.775,327
5147,10,400,1,1,2,3,4,3.780,347
5148,10,400,1,1,2,4,1,2.934,350
5149,10,400,1,1,2,4,2,3.334,366
5150,10,400,1,1,2,4,3,3.127,373
5151,10,400,1,1,2,4,4,3.946,356
5152,10,400,1,1,3,1,1,2.918,240
5153,10,400,1,1,3,1,2,3.124,257
5154,10,400,1,1,3,1,3,3.003,252
5155,10,400,1,1,3,1,4,3.693,286
5156,10,400,1,1,3,2,1,2.995,253
5157,10,400,1,1,3,2,2,3.454,266
5158,10,400,1,1,3,2,3,3.213,290
5159,10,400,1,1,3,2,4,4.012,288
5160,10,400,1,1,3,3,1,2.981,324
5161,10,400,1,1,3,3,2,3.440,355
5162,10,400,1,1,3,3,3,2.997,344
5163,10,400,1,1,3,3,4,3.945,358
5164,10,400,1,1,3,4,1,3.149,335
5165,10,400,1,1,3,4,2,3.331,391
5166,10,400,1,1,3,4,3,3.123,363
5167,10,400,1,1,3,4,4,3.885,390
5168,10,400,1,1,4,1,1,3.085,234
5169,10,400,1,1,4,1,2,3.184,238
5170,10,400,1,1,4,1,3,3.073,244
5171,10,400,1,1,4,1,4,3.723,253
5172,10,400,1,1,4,2,1,2.956,247
5173,10,400,1,1,4,2,2,3.227,288
5174,10,400,1,1,4,2,3,3.110,280
5175,10,400,1,1,4,2,4,3.916,276
5176,10,400,1,1,4,3,1,3.248,327
5177,10,400,1,1,4,3,2,3.657,346
5178,10,400,1,1,4,3,3,3.274,341
5179,10,400,1,1,4,3,4,4.022,372
5180,10,400,1,1,4,4,1,2.824,335
5181,10,400,1,1,4,4,2,3.651,365
5182,10,400,1,1,4,4,3,3.600,355
5183,10,400,1,1,4,4,4,4.728,384
5184,10,400,1,2,1,1,1,3.517,377
5185,10,400,1,2,1,1,2,3.808,410
5186,10,400,1,2,1,1,3,3.181,411
5187,10,400,1,2,1,1,4,3.979,431
5188,10,400,1,2,1,2,1,3.034,321
5189,10,400,1,2,1,2,2,3.730,347
5190,10,400,1,2,1,2,3,3.276,344
5191,10,400,1,2,1,2,4,3.819,363
5192,10,400,1,2,1,3,1,3.774,571
5193,10,400,1,2,1,3,2,4.330,641
5194,10,400,1,2,1,3,3,3.808,622
5195,10,400,1,2,1,3,4,4.828,658
5196,10,400,1,2,1,4,1,3.590,488
5197,10,400,1,2,1,4,2,3.702,480
5198,10,400,1,2,1,4,3,3.516,519
5199,10,400,1,2,1,4,4,4.820,513
5200,10,400,1,2,2,1,1,3.369,373
5201,10,400,1,2,2,1,2,3.542,397
5202,10,400,1,2,2,1,3,4.455,410
5203,10,400,1,2,2,1,4,4.660,419
5204,10,400,1,2,2,2,1,3.233,325
5205,10,400,1,2,2,2,2,3.337,345
5206,10,400,1,2,2,2,3,3.036,345
5207,10,400,1,2,2,2,4,3.968,364
5208,10,400,1,2,2,3,1,4.100,568
5209,10,400,1,2,2,3,2,4.225,604
5210,10,400,1,2,2,3,3,3.734,623
5211,10,400,1,2,2,3,4,4.851,681
5212,10,400,1,2,2,4,1,3.291,473
5213,10,400,1,2,2,4,2,3.354,506
5214,10,400,1,2,2,4,3,4.559,537
5215,10,400,1,2,2,4,4,4.188,509
5216,10,400,1,2,3,1,1,3.373,414
5217,10,400,1,2,3,1,2,3.596,387
5218,10,400,1,2,3,1,3,3.490,425
5219,10,400,1,2,3,1,4,4.266,460
5220,10,400,1,2,3,2,1,3.177,355
5221,10,400,1,2,3,2,2,3.677,404
5222,10,400,1,2,3,2,3,3.263,359
5223,10,400,1,2,3,2,4,4.073,369
5224,10,400,1,2,3,3,1,3.772,574
5225,10,400,1,2,3,3,2,4.517,621
5226,10,400,1,2,3,3,3,3.852,637
5227,10,400,1,2,3,3,4,4.965,663
5228,10,400,1,2,3,4,1,3.302,503
5229,10,400,1,2,3,4,2,3.976,510
5230,10,400,1,2,3,4,3,3.402,544
5231,10,400,1,2,3,4,4,4.816,542
5232,10,400,1,2,4,1,1,3.391,399
5233,10,400,1,2,4,1,2,3.730,419
5234,10,400,1,2,4,1,3,3.232,409
5235,10,400,1,2,4,1,4,5.097,421
5236,10,400,1,2,4,2,1,3.132,331
5237,10,400,1,2,4,2,2,3.652,368
5238,10,400,1,2,4,2,3,3.297,377
5239,10,400,1,2,4,2,4,3.963,412
5240,10,400,1,2,4,3,1,3.991,567
5241,10,400,1,2,4,3,2,4.295,605
5242,10,400,1,2,4,3,3,4.387,617
5243,10,400,1,2,4,3,4,5.286,648
5244,10,400,1,2,4,4,1,3.141,496
5245,10,400,1,2,4,4,2,3.821,516
5246,10,400,1,2,4,4,3,3.158,490
5247,10,400,1,2,4,4,4,5.036,498
5248,10,400,1,3,1,1,1,2.532,232
5249,10,400,1,3,1,1,2,3.235,252
5250,10,400,1,3,1,1,3,2.664,248
5251,10,400,1,3,1,1,4,3.514,276
5256,10,400,1,3,1,3,1,2.819,329
5257,10,400,1,3,1,3,2,3.466,342
5258,10,400,1,3,1,3,3,2.928,338
5259,10,400,1,3,1,3,4,3.605,351
5260,10,400,1,3,1,4,1,2.940,341
5261,10,400,1,3,1,4,2,3.191,372
5262,10,400,1,3,1,4,3,2.808,379
5263,10,400,1,3,1,4,4,3.990,394
5264,10,400,1,3,2,1,1,2.865,224
5265,10,400,1,3,2,1,2,3.294,253
5266,10,400,1,3,2,1,3,2.652,240
5267,10,400,1,3,2,1,4,3.673,265
5272,10,400,1,3,2,3,1,2.800,330
5273,10,400,1,3,2,3,2,3.290,351
5274,10,400,1,3,2,3,3,2.826,337
5275,10,400,1,3,2,3,4,3.777,356
5276,10,400,1,3,2,4,1,2.816,354
5277,10,400,1,3,2,4,2,3.115,370
5278,10,400,1,3,2,4,3,3.043,363
5279,10,400,1,3,2,4,4,3.786,393
5280,10,400,1,3,3,1,1,2.835,257
5281,10,400,1,3,3,1,2,3.051,243
5282,10,400,1,3,3,1,3,2.892,248
5283,10,400,1,3,3,1,4,3.944,272
5288,10,400,1,3,3,3,1,2.944,327
5289,10,400,1,3,3,3,2,3.108,352
5290,10,400,1,3,3,3,3,3.034,360
5291,10,400,1,3,3,3,4,3.704,380
5292,10,400,1,3,3,4,1,2.941,366
5293,10,400,1,3,3,4,2,3.348,389
5294,10,400,1,3,3,4,3,3.113,387
5295,10,400,1,3,3,4,4,4.046,412
5296,10,400,1,3,4,1,1,2.834,253
5297,10,400,1,3,4,1,2,3.172,261
5298,10,400,1,3,4,1,3,2.777,251
5299,10,400,1,3,4,1,4,4.023,290
5304,10,400,1,3,4,3,1,2.862,335
5305,10,400,1,3,4,3,2,3.834,367
5306,10,400,1,3,4,3,3,2.939,356
5307,10,400,1,3,4,3,4,4.095,377
5308,10,400,1,3,4,4,1,3.342,359
5309,10,400,1,3,4,4,2,3.395,385
5310,10,400,1,3,4,4,3,3.023,387
5311,10,400,1,3,4,4,4,3.801,398
5312,10,400,1,4,1,1,1,3.493,435
5313,10,400,1,4,1,1,2,4.235,481
5314,10,400,1,4,1,1,3,3.360,482
5315,10,400,1,4,1,1,4,4.938,476
5316,10,400,1,4,1,2,1,3.096,387
5317,10,400,1,4,1,2,2,3.276,400
5318,10,400,1,4,1,2,3,3.264,441
5319,10,400,1,4,1,2,4,4.245,414
5320,10,400,1,4,1,3,1,3.637,690
5321,10,400,1,4,1,3,2,4.261,807
5322,10,400,1,4,1,3,3,3.821,681
5323,10,400,1,4,1,3,4,4.243,689
5324,10,400,1,4,1,4,1,3.531,534
5325,10,400,1,4,1,4,2,3.736,547
5326,10,400,1,4,1,4,3,3.734,545
5327,10,400,1,4,1,4,4,4.033,553
5328,10,400,1,4,2,1,1,3.573,417
5329,10,400,1,4,2,1,2,3.737,476
5330,10,400,1,4,2,1,3,3.716,474
5331,10,400,1,4,2,1,4,4.187,517
5332,10,400,1,4,2,2,1,3.226,405
5333,10,400,1,4,2,2,2,3.879,425
5334,10,400,1,4,2,2,3,3.808,414
5335,10,400,1,4,2,2,4,4.333,433
5336,10,400,1,4,2,3,1,3.806,706
5337,10,400,1,4,2,3,2,4.005,644
5338,10,400,1,4,2,3,3,3.892,753
5339,10,400,1,4,2,3,4,5.826,842
5340,10,400,1,4,2,4,1,3.498,527
5341,10,400,1,4,2,4,2,3.927,565
5342,10,400,1,4,2,4,3,3.388,563
5343,10,400,1,4,2,4,4,4.398,573
5344,10,400,1,4,3,1,1,3.552,456
5345,10,400,1,4,3,1,2,4.073,456
5346,10,400,1,4,3,1,3,3.415,469
5347,10,400,1,4,3,1,4,4.738,496
5348,10,400,1,4,3,2,1,3.054,379
5349,10,400,1,4,3,2,2,3.323,412
5350,10,400,1,4,3,2,3,3.183,406
5351,10,400,1,4,3,2,4,4.504,432
5352,10,400,1,4,3,3,1,3.822,700
5353,10,400,1,4,3,3,2,4.037,656
5354,10,400,1,4,3,3,3,3.553,693
5355,10,400,1,4,3,3,4,4.583,718
5356,10,400,1,4,3,4,1,3.426,553
5357,10,400,1,4,3,4,2,3.798,598
5358,10,400,1,4,3,4,3,3.452,553
5359,10,400,1,4,3,4,4,4.717,624
5360,10,400,1,4,4,1,1,3.141,444
5361,10,400,1,4,4,1,2,4.073,465
5362,10,400,1,4,4,1,3,3.234,469
5363,10,400,1,4,4,1,4,4.632,490
5364,10,400,1,4,4,2,1,3.011,413
5365,10,400,1,4,4,2,2,3.232,444
5366,10,400,1,4,4,2,3,3.300,414
5367,10,400,1,4,4,2,4,4.341,438
5368,10,400,1,4,4,3,1,4.553,733
5369,10,400,1,4,4,3,2,3.693,703
5370,10,400,1,4,4,3,3,4.588,775
5371,10,400,1,4,4,3,4,5.473,789
5372,10,400,1,4,4,4,1,3.204,533
5373,10,400,1,4,4,4,2,3.496,587
5374,10,400,1,4,4,4,3,3.823,564
5375,10,400,1,4,4,4,4,4.275,582
5376,10,400,2,1,1,1,1,3.259,479
5377,10,400,2,1,1,1,2,3.855,492
5378,10,400,2,1,1,1,3,3.008,499
5379,10,400,2,1,1,1,4,4.213,521
5380,10,400,2,1,1,2,1,3.636,498
5381,10,400,2,1,1,2,2,3.889,519
5382,10,400,2,1,1,2,3,3.043,506
5383,10,400,2,1,1,2,4,4.010,551
5384,10,400,2,1,1,3,1,3.126,719
5385,10,400,2,1,1,3,2,3.427,740
5386,10,400,2,1,1,3,3,3.139,720
5387,10,400,2,1,1,3,4,3.984,730
5388,10,400,2,1,1,4,1,3.083,716
5389,10,400,2,1,1,4,2,3.339,715
5390,10,400,2,1,1,4,3,2.911,751
5391,10,400,2,1,1,4,4,3.763,791
5392,10,400,2,1,2,1,1,2.975,466
5393,10,400,2,1,2,1,2,3.546,481
5394,10,400,2,1,2,1,3,3.055,485
5395,10,400,2,1,2,1,4,4.781,521
5396,10,400,2,1,2,2,1,3.425,468
5397,10,400,2,1,2,2,2,3.985,542
5398,10,400,2,1,2,2,3,3.170,500
5399,10,400,2,1,2,2,4,4.539,572
5400,10,400,2,1,2,3,1,3.064,710
5401,10,400,2,1,2,3,2,3.236,719
5402,10,400,2,1,2,3,3,3.054,705
5403,10,400,2,1,2,3,4,3.992,791
5404,10,400,2,1,2,4,1,3.233,722
5405,10,400,2,1,2,4,2,3.384,741
5406,10,400,2,1,2,4,3,3.115,742
5407,10,400,2,1,2,4,4,4.413,811
5408,10,400,2,1,3,1,1,3.147,491
5409,10,400,2,1,3,1,2,3.672,524
5410,10,400,2,1,3,1,3,3.037,514
5411,10,400,2,1,3,1,4,4.450,545
5412,10,400,2,1,3,2,1,3.310,490
5413,10,400,2,1,3,2,2,3.770,516
5414,10,400,2,1,3,2,3,3.974,510
5415,10,400,2,1,3,2,4,5.043,559
5416,10,400,2,1,3,3,1,3.076,715
5417,10,400,2,1,3,3,2,3.649,753
5418,10,400,2,1,3,3,3,3.172,743
5419,10,400,2,1,3,3,4,4.293,745
5420,10,400,2,1,3,4,1,3.252,749
5421,10,400,2,1,3,4,2,3.530,792
5422,10,400,2,1,3,4,3,3.105,760
5423,10,400,2,1,3,4,4,4.061,803
5424,10,400,2,1,4,1,1,3.550,472
5425,10,400,2,1,4,1,2,3.755,529
5426,10,400,2,1,4,1,3,3.117,504
5427,10,400,2,1,4,1,4,4.433,500
5428,10,400,2,1,4,2,1,3.393,502
5429,10,400,2,1,4,2,2,3.483,530
5430,10,400,2,1,4,2,3,3.767,511
5431,10,400,2,1,4,2,4,5.294,534
5432,10,400,2,1,4,3,1,3.225,734
5433,10,400,2,1,4,3,2,3.489,743
5434,10,400,2,1,4,3,3,3.019,734
5435,10,400,2,1,4,3,4,4.252,821
5436,10,400,2,1,4,4,1,2.920,681
5437,10,400,2,1,4,4,2,3.383,776
5438,10,400,2,1,4,4,3,3.406,734
5439,10,400,2,1,4,4,4,3.900,784
5440,10,400,2,2,1,1,1,3.473,696
5441,10,400,2,2,1,1,2,3.445,744
5442,10,400,2,2,1,1,3,3.253,780
5443,10,400,2,2,1,1,4,4.262,793
5444,10,400,2,2,1,2,1,3.348,683
5445,10,400,2,2,1,2,2,4.056,676
5446,10,400,2,2,1,2,3,3.351,664
5447,10,400,2,2,1,2,4,4.465,752
5448,10,400,2,2,1,3,1,4.033,1094
5449,10,400,2,2,1,3,2,4.481,1148
5450,10,400,2,2,1,3,3,4.047,1143
5451,10,400,2,2,1,3,4,5.073,1226
5452,10,400,2,2,1,4,1,3.722,956
5453,10,400,2,2,1,4,2,3.912,1013
5454,10,400,2,2,1,4,3,3.726,985
5455,10,400,2,2,1,4,4,5.115,994
5456,10,400,2,2,2,1,1,3.539,756
5457,10,400,2,2,2,1,2,3.758,775
5458,10,400,2,2,2,1,3,3.501,745
5459,10,400,2,2,2,1,4,4.502,853
5460,10,400,2,2,2,2,1,3.278,657
5461,10,400,2,2,2,2,2,3.463,634
5462,10,400,2,2,2,2,3,3.195,676
5463,10,400,2,2,2,2,4,4.318,699
5464,10,400,2,2,2,3,1,4.150,1144
5465,10,400,2,2,2,3,2,4.300,1175
5466,10,400,2,2,2,3,3,3.558,1122
5467,10,400,2,2,2,3,4,5.096,1182
5468,10,400,2,2,2,4,1,3.406,906
5469,10,400,2,2,2,4,2,3.907,976
5470,10,400,2,2,2,4,3,3.955,962
5471,10,400,2,2,2,4,4,4.595,1005
5472,10,400,2,2,3,1,1,3.685,746
5473,10,400,2,2,3,1,2,3.714,828
5474,10,400,2,2,3,1,3,3.627,771
5475,10,400,2,2,3,1,4,4.511,851
5476,10,400,2,2,3,2,1,3.243,664
5477,10,400,2,2,3,2,2,3.711,695
5478,10,400,2,2,3,2,3,3.566,722
5479,10,400,2,2,3,2,4,4.200,811
5480,10,400,2,2,3,3,1,3.980,1105
5481,10,400,2,2,3,3,2,4.086,1161
5482,10,400,2,2,3,3,3,3.842,1183
5483,10,400,2,2,3,3,4,5.031,1237
5484,10,400,2,2,3,4,1,3.824,961
5485,10,400,2,2,3,4,2,3.978,996
5486,10,400,2,2,3,4,3,3.630,938
5487,10,400,2,2,3,4,4,4.581,1002
5488,10,400,2,2,4,1,1,3.382,747
5489,10,400,2,2,4,1,2,3.708,753
5490,10,400,2,2,4,1,3,3.501,824
5491,10,400,2,2,4,1,4,4.848,897
5492,10,400,2,2,4,2,1,3.037,661
5493,10,400,2,2,4,2,2,3.892,738
5494,10,400,2,2,4,2,3,3.234,759
5495,10,400,2,2,4,2,4,4.432,718
5496,10,400,2,2,4,3,1,3.998,1149
5497,10,400,2,2,4,3,2,4.227,1191
5498,10,400,2,2,4,3,3,4.109,1251
5499,10,400,2,2,4,3,4,5.646,1251
5500,10,400,2,2,4,4,1,3.711,935
5501,10,400,2,2,4,4,2,4.108,961
5502,10,400,2,2,4,4,3,3.477,1006
5503,10,400,2,2,4,4,4,4.282,980
5504,10,400,2,3,1,1,1,3.258,495
5505,10,400,2,3,1,1,2,3.276,529
5506,10,400,2,3,1,1,3,3.218,507
5507,10,400,2,3,1,1,4,3.839,552
5512,10,400,2,3,1,3,1,3.101,707
5513,10,400,2,3,1,3,2,3.488,729
5514,10,400,2,3,1,3,3,2.878,722
5515,10,400,2,3,1,3,4,4.117,800
5516,10,400,2,3,1,4,1,2.968,721
5517,10,400,2,3,1,4,2,3.441,750
5518,10,400,2,3,1,4,3,2.938,749
5519,10,400,2,3,1,4,4,3.951,804
5520,10,400,2,3,2,1,1,3.137,492
5521,10,400,2,3,2,1,2,3.625,514
5522,10,400,2,3,2,1,3,2.951,495
5523,10,400,2,3,2,1,4,4.066,558
5528,10,400,2,3,2,3,1,3.031,670
5529,10,400,2,3,2,3,2,3.298,733
5530,10,400,2,3,2,3,3,3.026,721
5531,10,400,2,3,2,3,4,4.076,777
5532,10,400,2,3,2,4,1,2.941,706
5533,10,400,2,3,2,4,2,3.291,769
5534,10,400,2,3,2,4,3,3.087,772
5535,10,400,2,3,2,4,4,3.673,812
5536,10,400,2,3,3,1,1,3.023,491
5537,10,400,2,3,3,1,2,3.351,544
5538,10,400,2,3,3,1,3,3.042,533
5539,10,400,2,3,3,1,4,3.995,563
5544,10,400,2,3,3,3,1,3.187,707
5545,10,400,2,3,3,3,2,3.491,788
5546,10,400,2,3,3,3,3,3.366,735
5547,10,400,2,3,3,3,4,4.316,799
5548,10,400,2,3,3,4,1,3.218,750
5549,10,400,2,3,3,4,2,3.511,787
5550,10,400,2,3,3,4,3,3.092,770
5551,10,400,2,3,3,4,4,4.275,832
5552,10,400,2,3,4,1,1,3.218,478
5553,10,400,2,3,4,1,2,3.750,511
5554,10,400,2,3,4,1,3,3.337,527
5555,10,400,2,3,4,1,4,4.287,565
5560,10,400,2,3,4,3,1,2.926,701
5561,10,400,2,3,4,3,2,3.456,760
5562,10,400,2,3,4,3,3,3.287,737
5563,10,400,2,3,4,3,4,4.011,754
5564,10,400,2,3,4,4,1,3.009,734
5565,10,400,2,3,4,4,2,3.148,777
5566,10,400,2,3,4,4,3,2.972,771
5567,10,400,2,3,4,4,4,3.979,810
5568,10,400,2,4,1,1,1,3.290,855
5569,10,400,2,4,1,1,2,3.391,880
5570,10,400,2,4,1,1,3,3.353,881
5571,10,400,2,4,1,1,4,4.359,947
5572,10,400,2,4,1,2,1,2.835,796
5573,10,400,2,4,1,2,2,3.109,784
5574,10,400,2,4,1,2,3,3.092,797
5575,10,400,2,4,1,2,4,4.376,863
5576,10,400,2,4,1,3,1,3.978,1288
5577,10,400,2,4,1,3,2,4.207,1340
5578,10,400,2,4,1,3,3,4.136,1298
5579,10,400,2,4,1,3,4,5.280,1357
5580,10,400,2,4,1,4,1,3.580,1090
5581,10,400,2,4,1,4,2,3.865,1078
5582,10,400,2,4,1,4,3,3.831,1124
5583,10,400,2,4,1,4,4,4.298,1141
5584,10,400,2,4,2,1,1,3.631,825
5585,10,400,2,4,2,1,2,3.982,839
5586,10,400,2,4,2,1,3,3.442,871
5587,10,400,2,4,2,1,4,4.765,921
5588,10,400,2,4,2,2,1,3.392,739
5589,10,400,2,4,2,2,2,3.499,817
5590,10,400,2,4,2,2,3,3.597,790
5591,10,400,2,4,2,2,4,4.278,838
5592,10,400,2,4,2,3,1,3.962,1232
5593,10,400,2,4,2,3,2,3.903,1330
5594,10,400,2,4,2,3,3,4.022,1362
5595,10,400,2,4,2,3,4,4.707,1371
5596,10,400,2,4,2,4,1,3.787,1054
5597,10,400,2,4,2,4,2,3.984,1090
5598,10,400,2,4,2,4,3,3.625,1058
5599,10,400,2,4,2,4,4,4.374,1155
5600,10,400,2,4,3,1,1,3.326,858
5601,10,400,2,4,3,1,2,3.983,949
5602,10,400,2,4,3,1,3,3.468,935
5603,10,400,2,4,3,1,4,4.517,942
5604,10,400,2,4,3,2,1,3.179,819
5605,10,400,2,4,3,2,2,3.628,794
5606,10,400,2,4,3,2,3,3.562,800
5607,10,400,2,4,3,2,4,4.215,871
5608,10,400,2,4,3,3,1,4.118,1364
5609,10,400,2,4,3,3,2,4.239,1385
5610,10,400,2,4,3,3,3,4.137,1376
5611,10,400,2,4,3,3,4,5.081,1412
5612,10,400,2,4,3,4,1,3.843,1052
5613,10,400,2,4,3,4,2,4.273,1116
5614,10,400,2,4,3,4,3,3.685,1117
5615,10,400,2,4,3,4,4,4.670,1196
5616,10,400,2,4,4,1,1,3.228,879
5617,10,400,2,4,4,1,2,3.677,947
5618,10,400,2,4,4,1,3,3.495,951
5619,10,400,2,4,4,1,4,4.532,965
5620,10,400,2,4,4,2,1,3.314,789
5621,10,400,2,4,4,2,2,3.597,868
5622,10,400,2,4,4,2,3,3.349,819
5623,10,400,2,4,4,2,4,4.476,889
5624,10,400,2,4,4,3,1,4.108,1325
5625,10,400,2,4,4,3,2,3.933,1340
5626,10,400,2,4,4,3,3,3.954,1457
5627,10,400,2,4,4,3,4,5.195,1374
5628,10,400,2,4,4,4,1,3.498,1100
5629,10,400,2,4,4,4,2,4.002,1138
5630,10,400,2,4,4,4,3,3.695,1095
5631,10,400,2,4,4,4,4,4.674,1148
5632,10,400,3,1,1,1,1,3.141,670
5633,10,400,3,1,1,1,2,3.304,721
5634,10,400,3,1,1,1,3,3.205,658
5635,10,400,3,1,1,1,4,3.897,716
5636,10,400,3,1,1,2,1,3.426,736
5637,10,400,3,1,1,2,2,3.737,784
5638,10,400,3,1,1,2,3,3.709,784
5639,10,400,3,1,1,2,4,4.070,842
5640,10,400,3,1,1,3,1,3.465,1060
5641,10,400,3,1,1,3,2,3.999,1059
5642,10,400,3,1,1,3,3,3.572,1044
5643,10,400,3,1,1,3,4,4.283,1118
5644,10,400,3,1,1,4,1,3.580,1099
5645,10,400,3,1,1,4,2,3.649,1115
5646,10,400,3,1,1,4,3,3.362,1080
5647,10,400,3,1,1,4,4,4.211,1123
5648,10,400,3,1,2,1,1,3.041,633
5649,10,400,3,1,2,1,2,3.782,700
5650,10,400,3,1,2,1,3,3.078,704
5651,10,400,3,1,2,1,4,4.603,710
5652,10,400,3,1,2,2,1,3.457,722
5653,10,400,3,1,2,2,2,3.605,805
5654,10,400,3,1,2,2,3,3.252,763
5655,10,400,3,1,2,2,4,4.545,834
5656,10,400,3,1,2,3,1,3.565,1008
5657,10,400,3,1,2,3,2,3.937,1061
5658,10,400,3,1,2,3,3,3.823,1064
5659,10,400,3,1,2,3,4,4.413,1084
5660,10,400,3,1,2,4,1,3.509,1060
5661,10,400,3,1,2,4,2,3.578,1095
5662,10,400,3,1,2,4,3,3.450,1127
5663,10,400,3,1,2,4,4,4.800,1071
5664,10,400,3,1,3,1,1,3.260,695
5665,10,400,3,1,3,1,2,3.705,722
5666,10,400,3,1,3,1,3,3.531,750
5667,10,400,3,1,3,1,4,4.617,803
5668,10,400,3,1,3,2,1,3.256,765
5669,10,400,3,1,3,2,2,3.903,804
5670,10,400,3,1,3,2,3,3.616,801
5671,10,400,3,1,3,2,4,4.432,877
5672,10,400,3,1,3,3,1,3.182,1049
5673,10,400,3,1,3,3,2,3.891,1105
5674,10,400,3,1,3,3,3,3.540,1090
5675,10,400,3,1,3,3,4,4.350,1174
5676,10,400,3,1,3,4,1,3.373,1106
5677,10,400,3,1,3,4,2,3.998,1153
5678,10,400,3,1,3,4,3,3.317,1113
5679,10,400,3,1,3,4,4,4.286,1178
5680,10,400,3,1,4,1,1,3.228,672
5681,10,400,3,1,4,1,2,3.652,736
5682,10,400,3,1,4,1,3,3.276,695
5683,10,400,3,1,4,1,4,4.301,729
5684,10,400,3,1,4,2,1,3.334,785
5685,10,400,3,1,4,2,2,3.894,866
5686,10,400,3,1,4,2,3,3.696,778
5687,10,400,3,1,4,2,4,5.338,846
5688,10,400,3,1,4,3,1,3.732,1104
5689,10,400,3,1,4,3,2,3.607,1101
5690,10,400,3,1,4,3,3,3.286,1074
5691,10,400,3,1,4,3,4,4.362,1113
5692,10,400,3,1,4,4,1,3.301,1059
5693,10,400,3,1,4,4,2,4.025,1153
5694,10,400,3,1,4,4,3,3.338,1136
5695,10,400,3,1,4,4,4,4.287,1119
5696,10,400,3,2,1,1,1,3.964,1127
5697,10,400,3,2,1,1,2,4.426,1194
5698,10,400,3,2,1,1,3,3.670,1150
5699,10,400,3,2,1,1,4,4.675,1269
5700,10,400,3,2,1,2,1,3.781,966
5701,10,400,3,2,1,2,2,3.529,992
5702,10,400,3,2,1,2,3,3.616,1061
5703,10,400,3,2,1,2,4,4.359,1060
5704,10,400,3,2,1,3,1,4.118,1766
5705,10,400,3,2,1,3,2,4.557,1839
5706,10,400,3,2,1,3,3,4.126,1834
5707,10,400,3,2,1,3,4,5.230,1843
5708,10,400,3,2,1,4,1,3.635,1353
5709,10,400,3,2,1,4,2,3.853,1431
5711,10,400,3,2,1,4,4,4.867,1503
5712,10,400,3,2,2,1,1,4.140,1093
5713,10,400,3,2,2,1,2,4.098,1174
5714,10,400,3,2,2,1,3,3.727,1176
5715,10,400,3,2,2,1,4,5.086,1164
5716,10,400,3,2,2,2,1,3.646,956
5717,10,400,3,2,2,2,2,3.521,982
5718,10,400,3,2,2,2,3,3.545,1007
5719,10,400,3,2,2,2,4,4.590,1107
5720,10,400,3,2,2,3,1,3.708,1736
5721,10,400,3,2,2,3,2,4.305,1723
5722,10,400,3,2,2,3,3,3.892,1801
5723,10,400,3,2,2,3,4,4.768,1869
5728,10,400,3,2,3,1,1,3.497,1120
5729,10,400,3,2,3,1,2,3.830,1137
5730,10,400,3,2,3,1,3,3.816,1216
5731,10,400,3,2,3,1,4,4.899,1303
5732,10,400,3,2,3,2,1,3.224,1009
5733,10,400,3,2,3,2,2,3.786,1054
5734,10,400,3,2,3,2,3,3.592,1042
5735,10,400,3,2,3,2,4,4.490,1081
5736,10,400,3,2,3,3,1,3.946,1735
5737,10,400,3,2,3,3,2,4.183,1827
5738,10,400,3,2,3,3,3,4.047,1881
5739,10,400,3,2,3,3,4,5.496,1942
5744,10,400,3,2,4,1,1,3.740,1113
5745,10,400,3,2,4,1,2,3.880,1172
5746,10,400,3,2,4,1,3,3.503,1131
5747,10,400,3,2,4,1,4,5.004,1302
5748,10,400,3,2,4,2,1,3.342,985
5749,10,400,3,2,4,2,2,3.852,1040
5750,10,400,3,2,4,2,3,3.734,1032
5751,10,400,3,2,4,2,4,5.414,1107
5752,10,400,3,2,4,3,1,4.214,1841
5753,10,400,3,2,4,3,2,5.062,1824
5754,10,400,3,2,4,3,3,4.020,1819
5755,10,400,3,2,4,3,4,5.211,1868
5760,10,400,3,3,1,1,1,2.944,660
5761,10,400,3,3,1,1,2,3.248,761
5762,10,400,3,3,1,1,3,2.988,708
5763,10,400,3,3,1,1,4,3.649,756
5768,10,400,3,3,1,3,1,3.355,1060
5769,10,400,3,3,1,3,2,3.660,1138
5770,10,400,3,3,1,3,3,3.194,1091
5771,10,400,3,3,1,3,4,4.358,1137
5772,10,400,3,3,1,4,1,3.345,1135
5773,10,400,3,3,1,4,2,3.503,1153
5774,10,400,3,3,1,4,3,3.196,1173
5775,10,400,3,3,1,4,4,4.025,1151
5776,10,400,3,3,2,1,1,2.969,656
5777,10,400,3,3,2,1,2,4.029,768
5778,10,400,3,3,2,1,3,2.970,718
5779,10,400,3,3,2,1,4,3.985,733
5784,10,400,3,3,2,3,1,3.160,1064
5785,10,400,3,3,2,3,2,3.920,1124
5786,10,400,3,3,2,3,3,3.314,1131
5787,10,400,3,3,2,3,4,4.235,1143
