n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,tmpsize,size,knob_I_B,obj1,obj2
7934,20,200,3,4,4,4,3,400,40000,0,1.698843,166
7935,20,200,3,4,4,4,4,400,40000,0,2.436397,226
7936,20,200,4,1,1,1,1,400,40000,0,0.338925,82
7937,20,200,4,1,1,1,2,400,40000,0,0.512882,115
7938,20,200,4,1,1,1,3,400,40000,0,0.532875,103
7939,20,200,4,1,1,1,4,400,40000,0,0.635617,125
7940,20,200,4,1,1,2,1,400,40000,0,0.492334,107
7941,20,200,4,1,1,2,2,400,40000,0,0.60247,124
7942,20,200,4,1,1,2,3,400,40000,0,0.55726,123
7943,20,200,4,1,1,2,4,400,40000,0,0.746557,124
7944,20,200,4,1,1,3,1,400,40000,0,0.486305,132
7945,20,200,4,1,1,3,2,400,40000,0,0.6536,154
7946,20,200,4,1,1,3,3,400,40000,0,0.593657,130
7947,20,200,4,1,1,3,4,400,40000,0,0.600553,133
7948,20,200,4,1,1,4,1,400,40000,0,0.544162,139
7949,20,200,4,1,1,4,2,400,40000,0,0.657335,140
7950,20,200,4,1,1,4,3,400,40000,0,0.697565,155
7951,20,200,4,1,1,4,4,400,40000,0,0.693565,165
7952,20,200,4,1,2,1,1,400,40000,0,0.574271,110
7953,20,200,4,1,2,1,2,400,40000,0,0.514053,114
7954,20,200,4,1,2,1,3,400,40000,0,0.509966,118
7955,20,200,4,1,2,1,4,400,40000,0,0.614095,120
7956,20,200,4,1,2,2,1,400,40000,0,0.611345,83
7957,20,200,4,1,2,2,2,400,40000,0,0.576422,116
7958,20,200,4,1,2,2,3,400,40000,0,0.509194,105
7959,20,200,4,1,2,2,4,400,40000,0,0.680176,111
7960,20,200,4,1,2,3,1,400,40000,0,0.569735,124
7961,20,200,4,1,2,3,2,400,40000,0,0.606109,105
7962,20,200,4,1,2,3,3,400,40000,0,0.498642,127
7963,20,200,4,1,2,3,4,400,40000,0,0.692988,135
7964,20,200,4,1,2,4,1,400,40000,0,0.691252,131
7965,20,200,4,1,2,4,2,400,40000,0,0.663637,119
7966,20,200,4,1,2,4,3,400,40000,0,0.568109,139
7967,20,200,4,1,2,4,4,400,40000,0,0.714462,161
7968,20,200,4,1,3,1,1,400,40000,0,0.470726,118
7969,20,200,4,1,3,1,2,400,40000,0,0.520176,127
7970,20,200,4,1,3,1,3,400,40000,0,0.508697,134
7971,20,200,4,1,3,1,4,400,40000,0,0.766324,129
7972,20,200,4,1,3,2,1,400,40000,0,0.494983,137
7973,20,200,4,1,3,2,2,400,40000,0,0.6473,149
7974,20,200,4,1,3,2,3,400,40000,0,0.57035,140
7975,20,200,4,1,3,2,4,400,40000,0,0.704831,166
7976,20,200,4,1,3,3,1,400,40000,0,0.517484,147
7977,20,200,4,1,3,3,2,400,40000,0,0.503473,143
7978,20,200,4,1,3,3,3,400,40000,0,0.605358,158
7979,20,200,4,1,3,3,4,400,40000,0,0.753477,161
7980,20,200,4,1,3,4,1,400,40000,0,0.581699,172
7981,20,200,4,1,3,4,2,400,40000,0,0.762794,153
7982,20,200,4,1,3,4,3,400,40000,0,0.606449,183
7983,20,200,4,1,3,4,4,400,40000,0,0.75379,184
7984,20,200,4,1,4,1,1,400,40000,0,0.578424,113
7985,20,200,4,1,4,1,2,400,40000,0,0.569879,105
7986,20,200,4,1,4,1,3,400,40000,0,0.469551,115
7987,20,200,4,1,4,1,4,400,40000,0,0.737091,111
7988,20,200,4,1,4,2,1,400,40000,0,0.537185,132
7989,20,200,4,1,4,2,2,400,40000,0,0.664076,140
7990,20,200,4,1,4,2,3,400,40000,0,0.598499,131
7991,20,200,4,1,4,2,4,400,40000,0,0.742416,134
7992,20,200,4,1,4,3,1,400,40000,0,0.549935,154
7993,20,200,4,1,4,3,2,400,40000,0,0.57323,147
7994,20,200,4,1,4,3,3,400,40000,0,0.53279,161
7995,20,200,4,1,4,3,4,400,40000,0,0.661051,156
7996,20,200,4,1,4,4,1,400,40000,0,0.661097,159
7997,20,200,4,1,4,4,2,400,40000,0,0.699881,159
7998,20,200,4,1,4,4,3,400,40000,0,0.608313,161
7999,20,200,4,1,4,4,4,400,40000,0,0.812979,167
8000,20,200,4,2,1,1,1,400,40000,0,0.473881,105
8001,20,200,4,2,1,1,2,400,40000,0,0.632056,113
8002,20,200,4,2,1,1,3,400,40000,0,0.49388,113
8003,20,200,4,2,1,1,4,400,40000,0,0.741784,119
8004,20,200,4,2,1,2,1,400,40000,0,0.552874,135
8005,20,200,4,2,1,2,2,400,40000,0,0.646874,131
8006,20,200,4,2,1,2,3,400,40000,0,0.610436,139
8007,20,200,4,2,1,2,4,400,40000,0,0.759806,161
8008,20,200,4,2,1,3,1,400,40000,0,0.54676,140
8009,20,200,4,2,1,3,2,400,40000,0,0.561911,127
8010,20,200,4,2,1,3,3,400,40000,0,0.616708,159
8011,20,200,4,2,1,3,4,400,40000,0,0.706449,156
8012,20,200,4,2,1,4,1,400,40000,0,0.657715,158
8013,20,200,4,2,1,4,2,400,40000,0,0.674809,145
8014,20,200,4,2,1,4,3,400,40000,0,0.617101,170
8015,20,200,4,2,1,4,4,400,40000,0,0.821486,180
8016,20,200,4,2,2,1,1,400,40000,0,0.545591,126
8017,20,200,4,2,2,1,2,400,40000,0,0.706003,148
8018,20,200,4,2,2,1,3,400,40000,0,0.524261,129
8019,20,200,4,2,2,1,4,400,40000,0,0.750324,145
8020,20,200,4,2,2,2,1,400,40000,0,0.549279,135
8021,20,200,4,2,2,2,2,400,40000,0,0.648025,151
8022,20,200,4,2,2,2,3,400,40000,0,0.554786,129
8023,20,200,4,2,2,2,4,400,40000,0,0.828,160
8024,20,200,4,2,2,3,1,400,40000,0,0.625751,164
8025,20,200,4,2,2,3,2,400,40000,0,0.726535,186
8026,20,200,4,2,2,3,3,400,40000,0,0.595905,187
8027,20,200,4,2,2,3,4,400,40000,0,0.788943,190
8028,20,200,4,2,2,4,1,400,40000,0,0.709494,165
8029,20,200,4,2,2,4,2,400,40000,0,0.74769,197
8030,20,200,4,2,2,4,3,400,40000,0,0.733506,183
8031,20,200,4,2,2,4,4,400,40000,0,0.851158,198
8032,20,200,4,2,3,1,1,400,40000,0,0.571914,152
8033,20,200,4,2,3,1,2,400,40000,0,0.662755,144
8034,20,200,4,2,3,1,3,400,40000,0,0.581218,154
8035,20,200,4,2,3,1,4,400,40000,0,0.741622,155
8036,20,200,4,2,3,2,1,400,40000,0,0.641542,154
8037,20,200,4,2,3,2,2,400,40000,0,0.653235,142
8038,20,200,4,2,3,2,3,400,40000,0,0.582849,163
8039,20,200,4,2,3,2,4,400,40000,0,0.770759,169
8040,20,200,4,2,3,3,1,400,40000,0,0.593276,143
8041,20,200,4,2,3,3,2,400,40000,0,0.629847,167
8042,20,200,4,2,3,3,3,400,40000,0,0.66356,141
8043,20,200,4,2,3,3,4,400,40000,0,0.777798,154
8044,20,200,4,2,3,4,1,400,40000,0,0.634381,159
8045,20,200,4,2,3,4,2,400,40000,0,0.684256,158
8046,20,200,4,2,3,4,3,400,40000,0,0.728888,156
8047,20,200,4,2,3,4,4,400,40000,0,0.765653,166
8048,20,200,4,2,4,1,1,400,40000,0,0.670368,153
8049,20,200,4,2,4,1,2,400,40000,0,0.678328,164
8050,20,200,4,2,4,1,3,400,40000,0,0.635686,186
8051,20,200,4,2,4,1,4,400,40000,0,0.668151,157
8052,20,200,4,2,4,2,1,400,40000,0,0.589767,151
8053,20,200,4,2,4,2,2,400,40000,0,0.764245,149
8054,20,200,4,2,4,2,3,400,40000,0,0.585773,188
8055,20,200,4,2,4,2,4,400,40000,0,0.799208,191
8056,20,200,4,2,4,3,1,400,40000,0,0.653064,173
8057,20,200,4,2,4,3,2,400,40000,0,0.65911,199
8058,20,200,4,2,4,3,3,400,40000,0,0.617611,167
8059,20,200,4,2,4,3,4,400,40000,0,0.791517,189
8060,20,200,4,2,4,4,1,400,40000,0,0.660092,193
8061,20,200,4,2,4,4,2,400,40000,0,0.646898,176
8062,20,200,4,2,4,4,3,400,40000,0,0.64733,190
8063,20,200,4,2,4,4,4,400,40000,0,0.879645,210
8064,20,200,4,3,1,1,1,400,40000,0,0.502725,142
8065,20,200,4,3,1,1,2,400,40000,0,0.551014,136
8066,20,200,4,3,1,1,3,400,40000,0,0.596025,144
8067,20,200,4,3,1,1,4,400,40000,0,0.730137,171
8068,20,200,4,3,1,2,1,400,40000,0,0.518364,144
8069,20,200,4,3,1,2,2,400,40000,0,0.684279,144
8070,20,200,4,3,1,2,3,400,40000,0,0.566685,130
8071,20,200,4,3,1,2,4,400,40000,0,0.740714,151
8072,20,200,4,3,1,3,1,400,40000,0,0.553246,143
8073,20,200,4,3,1,3,2,400,40000,0,0.607982,168
8074,20,200,4,3,1,3,3,400,40000,0,0.622182,171
8075,20,200,4,3,1,3,4,400,40000,0,0.721667,170
8076,20,200,4,3,1,4,1,400,40000,0,0.624221,176
8077,20,200,4,3,1,4,2,400,40000,0,0.66581,178
8078,20,200,4,3,1,4,3,400,40000,0,0.659939,179
8079,20,200,4,3,1,4,4,400,40000,0,0.874544,163
8080,20,200,4,3,2,1,1,400,40000,0,0.610228,131
8081,20,200,4,3,2,1,2,400,40000,0,0.733015,152
8082,20,200,4,3,2,1,3,400,40000,0,0.55674,134
8083,20,200,4,3,2,1,4,400,40000,0,0.660088,151
8084,20,200,4,3,2,2,1,400,40000,0,0.608294,114
8085,20,200,4,3,2,2,2,400,40000,0,0.63171,124
8086,20,200,4,3,2,2,3,400,40000,0,0.527496,136
8087,20,200,4,3,2,2,4,400,40000,0,0.826905,148
8088,20,200,4,3,2,3,1,400,40000,0,0.566074,144
8089,20,200,4,3,2,3,2,400,40000,0,0.64838,133
8090,20,200,4,3,2,3,3,400,40000,0,0.475224,144
8091,20,200,4,3,2,3,4,400,40000,0,0.556652,138
8092,20,200,4,3,2,4,1,400,40000,0,0.607816,151
8093,20,200,4,3,2,4,2,400,40000,0,0.659462,142
8094,20,200,4,3,2,4,3,400,40000,0,0.546776,161
8095,20,200,4,3,2,4,4,400,40000,0,0.67551,154
8096,20,200,4,3,3,1,1,400,40000,0,0.672295,162
8097,20,200,4,3,3,1,2,400,40000,0,0.698133,174
8098,20,200,4,3,3,1,3,400,40000,0,0.613137,174
8099,20,200,4,3,3,1,4,400,40000,0,0.765491,177
8100,20,200,4,3,3,2,1,400,40000,0,0.603533,164
8101,20,200,4,3,3,2,2,400,40000,0,0.66514,170
8102,20,200,4,3,3,2,3,400,40000,0,0.602342,161
8103,20,200,4,3,3,2,4,400,40000,0,0.759681,181
8104,20,200,4,3,3,3,1,400,40000,0,0.634268,174
8105,20,200,4,3,3,3,2,400,40000,0,0.713679,189
8106,20,200,4,3,3,3,3,400,40000,0,0.614359,182
8107,20,200,4,3,3,3,4,400,40000,0,0.678761,187
8108,20,200,4,3,3,4,1,400,40000,0,0.744244,179
8109,20,200,4,3,3,4,2,400,40000,0,0.698764,180
8110,20,200,4,3,3,4,3,400,40000,0,0.619811,183
8111,20,200,4,3,3,4,4,400,40000,0,0.714838,194
8112,20,200,4,3,4,1,1,400,40000,0,0.654733,122
8113,20,200,4,3,4,1,2,400,40000,0,0.533663,130
8114,20,200,4,3,4,1,3,400,40000,0,0.51389,122
8115,20,200,4,3,4,1,4,400,40000,0,0.725164,145
8116,20,200,4,3,4,2,1,400,40000,0,0.653719,145
8117,20,200,4,3,4,2,2,400,40000,0,0.575126,146
8118,20,200,4,3,4,2,3,400,40000,0,0.631423,161
8119,20,200,4,3,4,2,4,400,40000,0,0.814748,149
8120,20,200,4,3,4,3,1,400,40000,0,0.479146,145
8121,20,200,4,3,4,3,2,400,40000,0,0.626634,154
8122,20,200,4,3,4,3,3,400,40000,0,0.472364,148
8123,20,200,4,3,4,3,4,400,40000,0,0.642035,171
8124,20,200,4,3,4,4,1,400,40000,0,0.570317,156
8125,20,200,4,3,4,4,2,400,40000,0,0.618735,165
8126,20,200,4,3,4,4,3,400,40000,0,0.536644,166
8127,20,200,4,3,4,4,4,400,40000,0,0.682156,165
8128,20,200,4,4,1,1,1,400,40000,0,0.586133,156
8129,20,200,4,4,1,1,2,400,40000,0,0.675319,144
8130,20,200,4,4,1,1,3,400,40000,0,0.622884,157
8131,20,200,4,4,1,1,4,400,40000,0,0.704435,182
8132,20,200,4,4,1,2,1,400,40000,0,0.53907,118
8133,20,200,4,4,1,2,2,400,40000,0,0.688775,130
8134,20,200,4,4,1,2,3,400,40000,0,0.614103,151
8135,20,200,4,4,1,2,4,400,40000,0,0.700569,136
8136,20,200,4,4,1,3,1,400,40000,0,0.63944,136
8137,20,200,4,4,1,3,2,400,40000,0,0.654546,157
8138,20,200,4,4,1,3,3,400,40000,0,0.571726,165
8139,20,200,4,4,1,3,4,400,40000,0,0.635988,151
8140,20,200,4,4,1,4,1,400,40000,0,0.690029,175
8141,20,200,4,4,1,4,2,400,40000,0,0.713124,147
8142,20,200,4,4,1,4,3,400,40000,0,0.613138,196
8143,20,200,4,4,1,4,4,400,40000,0,0.7465,168
8144,20,200,4,4,2,1,1,400,40000,0,0.709748,170
8145,20,200,4,4,2,1,2,400,40000,0,0.724985,154
8146,20,200,4,4,2,1,3,400,40000,0,0.66687,186
8147,20,200,4,4,2,1,4,400,40000,0,0.734978,179
8148,20,200,4,4,2,2,1,400,40000,0,0.590198,176
8149,20,200,4,4,2,2,2,400,40000,0,0.752559,193
8150,20,200,4,4,2,2,3,400,40000,0,0.639032,203
8151,20,200,4,4,2,2,4,400,40000,0,0.763112,175
8152,20,200,4,4,2,3,1,400,40000,0,0.714212,193
8153,20,200,4,4,2,3,2,400,40000,0,0.698582,182
8154,20,200,4,4,2,3,3,400,40000,0,0.549038,190
8155,20,200,4,4,2,3,4,400,40000,0,0.707845,180
8156,20,200,4,4,2,4,1,400,40000,0,0.71907,192
8157,20,200,4,4,2,4,2,400,40000,0,0.789919,180
8158,20,200,4,4,2,4,3,400,40000,0,0.613944,186
8159,20,200,4,4,2,4,4,400,40000,0,0.807995,206
8160,20,200,4,4,3,1,1,400,40000,0,0.554685,144
8161,20,200,4,4,3,1,2,400,40000,0,0.720873,157
8162,20,200,4,4,3,1,3,400,40000,0,0.674822,149
8163,20,200,4,4,3,1,4,400,40000,0,0.720497,144
8164,20,200,4,4,3,2,1,400,40000,0,0.633666,184
8165,20,200,4,4,3,2,2,400,40000,0,0.725936,168
8166,20,200,4,4,3,2,3,400,40000,0,0.566559,179
8167,20,200,4,4,3,2,4,400,40000,0,0.860343,180
8168,20,200,4,4,3,3,1,400,40000,0,0.552861,192
8169,20,200,4,4,3,3,2,400,40000,0,0.646879,180
8170,20,200,4,4,3,3,3,400,40000,0,0.569187,178
8171,20,200,4,4,3,3,4,400,40000,0,0.674375,182
8172,20,200,4,4,3,4,1,400,40000,0,0.686723,168
8173,20,200,4,4,3,4,2,400,40000,0,0.649017,207
8174,20,200,4,4,3,4,3,400,40000,0,0.583659,187
8175,20,200,4,4,3,4,4,400,40000,0,0.69629,188
8176,20,200,4,4,4,1,1,400,40000,0,0.650765,185
8177,20,200,4,4,4,1,2,400,40000,0,0.705849,193
8178,20,200,4,4,4,1,3,400,40000,0,0.649909,196
8179,20,200,4,4,4,1,4,400,40000,0,0.755732,200
8180,20,200,4,4,4,2,1,400,40000,0,0.606137,215
8181,20,200,4,4,4,2,2,400,40000,0,0.715289,204
8182,20,200,4,4,4,2,3,400,40000,0,0.678457,191
8183,20,200,4,4,4,2,4,400,40000,0,0.79269,202
8184,20,200,4,4,4,3,1,400,40000,0,0.639344,176
8185,20,200,4,4,4,3,2,400,40000,0,0.581964,155
8186,20,200,4,4,4,3,3,400,40000,0,0.609509,164
8187,20,200,4,4,4,3,4,400,40000,0,0.711263,163
8188,20,200,4,4,4,4,1,400,40000,0,0.608414,196
8189,20,200,4,4,4,4,2,400,40000,0,0.706743,177
8190,20,200,4,4,4,4,3,400,40000,0,0.570715,181
8191,20,200,4,4,4,4,4,400,40000,0,0.724956,176
8192,20,400,1,1,1,1,1,400,160000,0,1.350816,77
8193,20,400,1,1,1,1,2,400,160000,0,1.486228,86
8194,20,400,1,1,1,1,3,400,160000,0,1.360785,80
8195,20,400,1,1,1,1,4,400,160000,0,1.853793,86
8196,20,400,1,1,1,2,1,400,160000,0,1.547232,102
8197,20,400,1,1,1,2,2,400,160000,0,1.700154,89
8198,20,400,1,1,1,2,3,400,160000,0,1.227777,88
8199,20,400,1,1,1,2,4,400,160000,0,1.894606,85
8200,20,400,1,1,1,3,1,400,160000,0,1.321174,93
8201,20,400,1,1,1,3,2,400,160000,0,1.481855,86
8202,20,400,1,1,1,3,3,400,160000,0,1.260219,104
8203,20,400,1,1,1,3,4,400,160000,0,1.740169,91
8204,20,400,1,1,1,4,1,400,160000,0,1.557148,92
8205,20,400,1,1,1,4,2,400,160000,0,1.486913,100
8206,20,400,1,1,1,4,3,400,160000,0,1.54426,94
8207,20,400,1,1,1,4,4,400,160000,0,1.811107,93
8208,20,400,1,1,2,1,1,400,160000,0,1.360861,88
8209,20,400,1,1,2,1,2,400,160000,0,1.572624,92
8210,20,400,1,1,2,1,3,400,160000,0,1.406358,95
8211,20,400,1,1,2,1,4,400,160000,0,1.8764,92
8212,20,400,1,1,2,2,1,400,160000,0,1.52284,90
8213,20,400,1,1,2,2,2,400,160000,0,1.437209,84
8214,20,400,1,1,2,2,3,400,160000,0,1.297445,91
8215,20,400,1,1,2,2,4,400,160000,0,1.921771,95
8216,20,400,1,1,2,3,1,400,160000,0,1.41776,102
8217,20,400,1,1,2,3,2,400,160000,0,1.391406,92
8218,20,400,1,1,2,3,3,400,160000,0,1.364782,98
8219,20,400,1,1,2,3,4,400,160000,0,1.755002,100
8220,20,400,1,1,2,4,1,400,160000,0,1.327696,101
8221,20,400,1,1,2,4,2,400,160000,0,1.899846,103
8222,20,400,1,1,2,4,3,400,160000,0,1.643417,105
8223,20,400,1,1,2,4,4,400,160000,0,2.005649,112
8224,20,400,1,1,3,1,1,400,160000,0,1.320578,100
8225,20,400,1,1,3,1,2,400,160000,0,1.665208,101
8226,20,400,1,1,3,1,3,400,160000,0,1.315602,96
8227,20,400,1,1,3,1,4,400,160000,0,1.556875,96
8228,20,400,1,1,3,2,1,400,160000,0,1.463887,97
8229,20,400,1,1,3,2,2,400,160000,0,1.627968,112
8230,20,400,1,1,3,2,3,400,160000,0,1.76836,104
8231,20,400,1,1,3,2,4,400,160000,0,1.75517,102
8232,20,400,1,1,3,3,1,400,160000,0,1.481954,112
8233,20,400,1,1,3,3,2,400,160000,0,1.565431,99
8234,20,400,1,1,3,3,3,400,160000,0,1.768561,99
8235,20,400,1,1,3,3,4,400,160000,0,1.76121,105
8236,20,400,1,1,3,4,1,400,160000,0,1.620304,106
8237,20,400,1,1,3,4,2,400,160000,0,1.700372,117
8238,20,400,1,1,3,4,3,400,160000,0,1.704417,111
8239,20,400,1,1,3,4,4,400,160000,0,1.728163,111
8240,20,400,1,1,4,1,1,400,160000,0,1.295497,86
8241,20,400,1,1,4,1,2,400,160000,0,1.444389,92
8242,20,400,1,1,4,1,3,400,160000,0,1.34311,99
8243,20,400,1,1,4,1,4,400,160000,0,1.758631,107
8244,20,400,1,1,4,2,1,400,160000,0,1.233103,87
8245,20,400,1,1,4,2,2,400,160000,0,1.574583,93
8246,20,400,1,1,4,2,3,400,160000,0,1.30884,100
8247,20,400,1,1,4,2,4,400,160000,0,2.056061,102
8248,20,400,1,1,4,3,1,400,160000,0,1.291802,92
8249,20,400,1,1,4,3,2,400,160000,0,1.440576,102
8250,20,400,1,1,4,3,3,400,160000,0,1.287031,103
8251,20,400,1,1,4,3,4,400,160000,0,2.295127,114
8252,20,400,1,1,4,4,1,400,160000,0,1.495896,96
8253,20,400,1,1,4,4,2,400,160000,0,1.764577,112
8254,20,400,1,1,4,4,3,400,160000,0,1.405856,110
8255,20,400,1,1,4,4,4,400,160000,0,2.16848,96
8256,20,400,1,2,1,1,1,400,160000,0,1.376522,89
8257,20,400,1,2,1,1,2,400,160000,0,1.505782,87
8258,20,400,1,2,1,1,3,400,160000,0,1.361979,93
8259,20,400,1,2,1,1,4,400,160000,0,1.848243,105
8260,20,400,1,2,1,2,1,400,160000,0,1.65287,102
8261,20,400,1,2,1,2,2,400,160000,0,1.595824,97
8262,20,400,1,2,1,2,3,400,160000,0,1.245548,105
8263,20,400,1,2,1,2,4,400,160000,0,1.995832,106
8264,20,400,1,2,1,3,1,400,160000,0,1.630143,96
8265,20,400,1,2,1,3,2,400,160000,0,1.513053,101
8266,20,400,1,2,1,3,3,400,160000,0,1.519946,106
8267,20,400,1,2,1,3,4,400,160000,0,1.985797,106
8268,20,400,1,2,1,4,1,400,160000,0,1.440238,116
8269,20,400,1,2,1,4,2,400,160000,0,1.806967,98
8270,20,400,1,2,1,4,3,400,160000,0,1.882521,105
8271,20,400,1,2,1,4,4,400,160000,0,2.061063,116
8272,20,400,1,2,2,1,1,400,160000,0,1.408008,98
8273,20,400,1,2,2,1,2,400,160000,0,1.468661,99
8274,20,400,1,2,2,1,3,400,160000,0,1.518678,101
8275,20,400,1,2,2,1,4,400,160000,0,1.934141,116
8276,20,400,1,2,2,2,1,400,160000,0,1.185433,104
8277,20,400,1,2,2,2,2,400,160000,0,1.67188,111
8278,20,400,1,2,2,2,3,400,160000,0,1.38352,93
8279,20,400,1,2,2,2,4,400,160000,0,1.889554,105
8280,20,400,1,2,2,3,1,400,160000,0,1.280371,110
8281,20,400,1,2,2,3,2,400,160000,0,1.47255,115
8282,20,400,1,2,2,3,3,400,160000,0,1.440716,102
8283,20,400,1,2,2,3,4,400,160000,0,1.941206,111
8284,20,400,1,2,2,4,1,400,160000,0,1.655616,115
8285,20,400,1,2,2,4,2,400,160000,0,1.831857,117
8286,20,400,1,2,2,4,3,400,160000,0,1.679308,114
8287,20,400,1,2,2,4,4,400,160000,0,2.059972,110
8288,20,400,1,2,3,1,1,400,160000,0,1.41848,105
8289,20,400,1,2,3,1,2,400,160000,0,1.679442,100
8290,20,400,1,2,3,1,3,400,160000,0,1.30424,113
8291,20,400,1,2,3,1,4,400,160000,0,1.838735,115
8292,20,400,1,2,3,2,1,400,160000,0,1.221103,108
8293,20,400,1,2,3,2,2,400,160000,0,1.737028,108
8294,20,400,1,2,3,2,3,400,160000,0,1.374008,120
8295,20,400,1,2,3,2,4,400,160000,0,1.864789,120
8296,20,400,1,2,3,3,1,400,160000,0,1.538746,123
8297,20,400,1,2,3,3,2,400,160000,0,1.568471,104
8298,20,400,1,2,3,3,3,400,160000,0,1.621915,109
8299,20,400,1,2,3,3,4,400,160000,0,2.14987,133
8300,20,400,1,2,3,4,1,400,160000,0,1.469425,112
8301,20,400,1,2,3,4,2,400,160000,0,1.894752,111
8302,20,400,1,2,3,4,3,400,160000,0,1.508913,115
8303,20,400,1,2,3,4,4,400,160000,0,2.064016,122
8304,20,400,1,2,4,1,1,400,160000,0,1.244797,105
8305,20,400,1,2,4,1,2,400,160000,0,1.458265,105
8306,20,400,1,2,4,1,3,400,160000,0,1.710883,117
8307,20,400,1,2,4,1,4,400,160000,0,1.859938,109
8308,20,400,1,2,4,2,1,400,160000,0,1.469585,97
8309,20,400,1,2,4,2,2,400,160000,0,1.611994,107
8310,20,400,1,2,4,2,3,400,160000,0,1.396367,120
8311,20,400,1,2,4,2,4,400,160000,0,1.596607,106
8312,20,400,1,2,4,3,1,400,160000,0,1.451018,112
8313,20,400,1,2,4,3,2,400,160000,0,1.756618,109
8314,20,400,1,2,4,3,3,400,160000,0,1.416515,110
8315,20,400,1,2,4,3,4,400,160000,0,1.774129,121
8316,20,400,1,2,4,4,1,400,160000,0,1.636641,110
8317,20,400,1,2,4,4,2,400,160000,0,1.540596,126
8318,20,400,1,2,4,4,3,400,160000,0,1.597645,119
8319,20,400,1,2,4,4,4,400,160000,0,1.934731,115
8320,20,400,1,3,1,1,1,400,160000,0,1.242342,81
8321,20,400,1,3,1,1,2,400,160000,0,1.670374,90
8322,20,400,1,3,1,1,3,400,160000,0,1.16971,89
8323,20,400,1,3,1,1,4,400,160000,0,1.945601,88
8324,20,400,1,3,1,2,1,400,160000,0,1.190543,91
8325,20,400,1,3,1,2,2,400,160000,0,1.455075,95
8326,20,400,1,3,1,2,3,400,160000,0,1.231809,95
8327,20,400,1,3,1,2,4,400,160000,0,1.714815,97
8328,20,400,1,3,1,3,1,400,160000,0,1.43424,89
8329,20,400,1,3,1,3,2,400,160000,0,1.664819,89
8330,20,400,1,3,1,3,3,400,160000,0,1.20763,94
8331,20,400,1,3,1,3,4,400,160000,0,1.595336,94
8332,20,400,1,3,1,4,1,400,160000,0,1.485306,98
8333,20,400,1,3,1,4,2,400,160000,0,1.481663,91
8334,20,400,1,3,1,4,3,400,160000,0,1.812536,102
8335,20,400,1,3,1,4,4,400,160000,0,1.901135,89
8336,20,400,1,3,2,1,1,400,160000,0,1.252571,86
8337,20,400,1,3,2,1,2,400,160000,0,2.033718,89
8338,20,400,1,3,2,1,3,400,160000,0,1.396405,100
8339,20,400,1,3,2,1,4,400,160000,0,1.891219,94
8340,20,400,1,3,2,2,1,400,160000,0,1.206292,87
8341,20,400,1,3,2,2,2,400,160000,0,1.415319,91
8342,20,400,1,3,2,2,3,400,160000,0,1.56309,100
8343,20,400,1,3,2,2,4,400,160000,0,1.87395,111
8344,20,400,1,3,2,3,1,400,160000,0,1.658548,109
8345,20,400,1,3,2,3,2,400,160000,0,1.76754,99
8346,20,400,1,3,2,3,3,400,160000,0,1.433749,109
8347,20,400,1,3,2,3,4,400,160000,0,2.006426,107
8348,20,400,1,3,2,4,1,400,160000,0,1.374399,99
8349,20,400,1,3,2,4,2,400,160000,0,1.492511,106
8350,20,400,1,3,2,4,3,400,160000,0,1.465184,107
8351,20,400,1,3,2,4,4,400,160000,0,2.046884,104
8352,20,400,1,3,3,1,1,400,160000,0,1.956342,95
8353,20,400,1,3,3,1,2,400,160000,0,1.668598,102
8354,20,400,1,3,3,1,3,400,160000,0,1.624598,94
8355,20,400,1,3,3,1,4,400,160000,0,1.765261,99
8356,20,400,1,3,3,2,1,400,160000,0,1.204161,104
8357,20,400,1,3,3,2,2,400,160000,0,1.623017,100
8358,20,400,1,3,3,2,3,400,160000,0,1.4279,108
8359,20,400,1,3,3,2,4,400,160000,0,1.711669,114
8360,20,400,1,3,3,3,1,400,160000,0,1.538751,120
8361,20,400,1,3,3,3,2,400,160000,0,1.613465,112
8362,20,400,1,3,3,3,3,400,160000,0,1.306077,107
8363,20,400,1,3,3,3,4,400,160000,0,1.696026,107
8364,20,400,1,3,3,4,1,400,160000,0,1.588613,107
8365,20,400,1,3,3,4,2,400,160000,0,1.788445,112
8366,20,400,1,3,3,4,3,400,160000,0,1.682019,115
8367,20,400,1,3,3,4,4,400,160000,0,1.920388,114
8368,20,400,1,3,4,1,1,400,160000,0,1.339556,93
8369,20,400,1,3,4,1,2,400,160000,0,1.6514,100
8370,20,400,1,3,4,1,3,400,160000,0,1.32558,109
8371,20,400,1,3,4,1,4,400,160000,0,1.829309,99
8372,20,400,1,3,4,2,1,400,160000,0,1.291326,93
8373,20,400,1,3,4,2,2,400,160000,0,1.542539,96
8374,20,400,1,3,4,2,3,400,160000,0,1.360437,96
8375,20,400,1,3,4,2,4,400,160000,0,2.162164,89
8376,20,400,1,3,4,3,1,400,160000,0,1.413707,99
8377,20,400,1,3,4,3,2,400,160000,0,1.819219,107
8378,20,400,1,3,4,3,3,400,160000,0,1.393429,104
8379,20,400,1,3,4,3,4,400,160000,0,2.04656,108
8380,20,400,1,3,4,4,1,400,160000,0,1.563783,107
