n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
4813,10,400,1,2,2,4,2,3.354,506
4814,10,400,1,2,2,4,3,4.559,537
4815,10,400,1,2,2,4,4,4.188,509
4816,10,400,1,2,3,1,1,3.373,414
4817,10,400,1,2,3,1,2,3.596,387
4818,10,400,1,2,3,1,3,3.49,425
4819,10,400,1,2,3,1,4,4.266,460
4820,10,400,1,2,3,2,1,3.177,355
4821,10,400,1,2,3,2,2,3.677,404
4822,10,400,1,2,3,2,3,3.263,359
4823,10,400,1,2,3,2,4,4.073,369
4824,10,400,1,2,3,3,1,3.772,574
4825,10,400,1,2,3,3,2,4.517,621
4826,10,400,1,2,3,3,3,3.852,637
4827,10,400,1,2,3,3,4,4.965,663
4828,10,400,1,2,3,4,1,3.302,503
4829,10,400,1,2,3,4,2,3.976,510
4830,10,400,1,2,3,4,3,3.402,544
4831,10,400,1,2,3,4,4,4.816,542
4832,10,400,1,2,4,1,1,3.391,399
4833,10,400,1,2,4,1,2,3.73,419
4834,10,400,1,2,4,1,3,3.232,409
4835,10,400,1,2,4,1,4,5.097,421
4836,10,400,1,2,4,2,1,3.132,331
4837,10,400,1,2,4,2,2,3.652,368
4838,10,400,1,2,4,2,3,3.297,377
4839,10,400,1,2,4,2,4,3.963,412
4840,10,400,1,2,4,3,1,3.991,567
4841,10,400,1,2,4,3,2,4.295,605
4842,10,400,1,2,4,3,3,4.387,617
4843,10,400,1,2,4,3,4,5.286,648
4844,10,400,1,2,4,4,1,3.141,496
4845,10,400,1,2,4,4,2,3.821,516
4846,10,400,1,2,4,4,3,3.158,490
4847,10,400,1,2,4,4,4,5.036,498
4848,10,400,1,3,1,1,1,2.532,232
4849,10,400,1,3,1,1,2,3.235,252
4850,10,400,1,3,1,1,3,2.664,248
4851,10,400,1,3,1,1,4,3.514,276
4852,10,400,1,3,1,3,1,2.819,329
4853,10,400,1,3,1,3,2,3.466,342
4854,10,400,1,3,1,3,3,2.928,338
4855,10,400,1,3,1,3,4,3.605,351
4856,10,400,1,3,1,4,1,2.94,341
4857,10,400,1,3,1,4,2,3.191,372
4858,10,400,1,3,1,4,3,2.808,379
4859,10,400,1,3,1,4,4,3.99,394
4860,10,400,1,3,2,1,1,2.865,224
4861,10,400,1,3,2,1,2,3.294,253
4862,10,400,1,3,2,1,3,2.652,240
4863,10,400,1,3,2,1,4,3.673,265
4864,10,400,1,3,2,3,1,2.8,330
4865,10,400,1,3,2,3,2,3.29,351
4866,10,400,1,3,2,3,3,2.826,337
4867,10,400,1,3,2,3,4,3.777,356
4868,10,400,1,3,2,4,1,2.816,354
4869,10,400,1,3,2,4,2,3.115,370
4870,10,400,1,3,2,4,3,3.043,363
4871,10,400,1,3,2,4,4,3.786,393
4872,10,400,1,3,3,1,1,2.835,257
4873,10,400,1,3,3,1,2,3.051,243
4874,10,400,1,3,3,1,3,2.892,248
4875,10,400,1,3,3,1,4,3.944,272
4876,10,400,1,3,3,3,1,2.944,327
4877,10,400,1,3,3,3,2,3.108,352
4878,10,400,1,3,3,3,3,3.034,360
4879,10,400,1,3,3,3,4,3.704,380
4880,10,400,1,3,3,4,1,2.941,366
4881,10,400,1,3,3,4,2,3.348,389
4882,10,400,1,3,3,4,3,3.113,387
4883,10,400,1,3,3,4,4,4.046,412
4884,10,400,1,3,4,1,1,2.834,253
4885,10,400,1,3,4,1,2,3.172,261
4886,10,400,1,3,4,1,3,2.777,251
4887,10,400,1,3,4,1,4,4.023,290
4888,10,400,1,3,4,3,1,2.862,335
4889,10,400,1,3,4,3,2,3.834,367
4890,10,400,1,3,4,3,3,2.939,356
4891,10,400,1,3,4,3,4,4.095,377
4892,10,400,1,3,4,4,1,3.342,359
4893,10,400,1,3,4,4,2,3.395,385
4894,10,400,1,3,4,4,3,3.023,387
4895,10,400,1,3,4,4,4,3.801,398
4896,10,400,1,4,1,1,1,3.493,435
4897,10,400,1,4,1,1,2,4.235,481
4898,10,400,1,4,1,1,3,3.36,482
4899,10,400,1,4,1,1,4,4.938,476
4900,10,400,1,4,1,2,1,3.096,387
4901,10,400,1,4,1,2,2,3.276,400
4902,10,400,1,4,1,2,3,3.264,441
4903,10,400,1,4,1,2,4,4.245,414
4904,10,400,1,4,1,3,1,3.637,690
4905,10,400,1,4,1,3,2,4.261,807
4906,10,400,1,4,1,3,3,3.821,681
4907,10,400,1,4,1,3,4,4.243,689
4908,10,400,1,4,1,4,1,3.531,534
4909,10,400,1,4,1,4,2,3.736,547
4910,10,400,1,4,1,4,3,3.734,545
4911,10,400,1,4,1,4,4,4.033,553
4912,10,400,1,4,2,1,1,3.573,417
4913,10,400,1,4,2,1,2,3.737,476
4914,10,400,1,4,2,1,3,3.716,474
4915,10,400,1,4,2,1,4,4.187,517
4916,10,400,1,4,2,2,1,3.226,405
4917,10,400,1,4,2,2,2,3.879,425
4918,10,400,1,4,2,2,3,3.808,414
4919,10,400,1,4,2,2,4,4.333,433
4920,10,400,1,4,2,3,1,3.806,706
4921,10,400,1,4,2,3,2,4.005,644
4922,10,400,1,4,2,3,3,3.892,753
4923,10,400,1,4,2,3,4,5.826,842
4924,10,400,1,4,2,4,1,3.498,527
4925,10,400,1,4,2,4,2,3.927,565
4926,10,400,1,4,2,4,3,3.388,563
4927,10,400,1,4,2,4,4,4.398,573
4928,10,400,1,4,3,1,1,3.552,456
4929,10,400,1,4,3,1,2,4.073,456
4930,10,400,1,4,3,1,3,3.415,469
4931,10,400,1,4,3,1,4,4.738,496
4932,10,400,1,4,3,2,1,3.054,379
4933,10,400,1,4,3,2,2,3.323,412
4934,10,400,1,4,3,2,3,3.183,406
4935,10,400,1,4,3,2,4,4.504,432
4936,10,400,1,4,3,3,1,3.822,700
4937,10,400,1,4,3,3,2,4.037,656
4938,10,400,1,4,3,3,3,3.553,693
4939,10,400,1,4,3,3,4,4.583,718
4940,10,400,1,4,3,4,1,3.426,553
4941,10,400,1,4,3,4,2,3.798,598
4942,10,400,1,4,3,4,3,3.452,553
4943,10,400,1,4,3,4,4,4.717,624
4944,10,400,1,4,4,1,1,3.141,444
4945,10,400,1,4,4,1,2,4.073,465
4946,10,400,1,4,4,1,3,3.234,469
4947,10,400,1,4,4,1,4,4.632,490
4948,10,400,1,4,4,2,1,3.011,413
4949,10,400,1,4,4,2,2,3.232,444
4950,10,400,1,4,4,2,3,3.3,414
4951,10,400,1,4,4,2,4,4.341,438
4952,10,400,1,4,4,3,1,4.553,733
4953,10,400,1,4,4,3,2,3.693,703
4954,10,400,1,4,4,3,3,4.588,775
4955,10,400,1,4,4,3,4,5.473,789
4956,10,400,1,4,4,4,1,3.204,533
4957,10,400,1,4,4,4,2,3.496,587
4958,10,400,1,4,4,4,3,3.823,564
4959,10,400,1,4,4,4,4,4.275,582
4960,10,400,2,1,1,1,1,3.259,479
4961,10,400,2,1,1,1,2,3.855,492
4962,10,400,2,1,1,1,3,3.008,499
4963,10,400,2,1,1,1,4,4.213,521
4964,10,400,2,1,1,2,1,3.636,498
4965,10,400,2,1,1,2,2,3.889,519
4966,10,400,2,1,1,2,3,3.043,506
4967,10,400,2,1,1,2,4,4.01,551
4968,10,400,2,1,1,3,1,3.126,719
4969,10,400,2,1,1,3,2,3.427,740
4970,10,400,2,1,1,3,3,3.139,720
4971,10,400,2,1,1,3,4,3.984,730
4972,10,400,2,1,1,4,1,3.083,716
4973,10,400,2,1,1,4,2,3.339,715
4974,10,400,2,1,1,4,3,2.911,751
4975,10,400,2,1,1,4,4,3.763,791
4976,10,400,2,1,2,1,1,2.975,466
4977,10,400,2,1,2,1,2,3.546,481
4978,10,400,2,1,2,1,3,3.055,485
4979,10,400,2,1,2,1,4,4.781,521
4980,10,400,2,1,2,2,1,3.425,468
4981,10,400,2,1,2,2,2,3.985,542
4982,10,400,2,1,2,2,3,3.17,500
4983,10,400,2,1,2,2,4,4.539,572
4984,10,400,2,1,2,3,1,3.064,710
4985,10,400,2,1,2,3,2,3.236,719
4986,10,400,2,1,2,3,3,3.054,705
4987,10,400,2,1,2,3,4,3.992,791
4988,10,400,2,1,2,4,1,3.233,722
4989,10,400,2,1,2,4,2,3.384,741
4990,10,400,2,1,2,4,3,3.115,742
4991,10,400,2,1,2,4,4,4.413,811
4992,10,400,2,1,3,1,1,3.147,491
4993,10,400,2,1,3,1,2,3.672,524
4994,10,400,2,1,3,1,3,3.037,514
4995,10,400,2,1,3,1,4,4.45,545
4996,10,400,2,1,3,2,1,3.31,490
4997,10,400,2,1,3,2,2,3.77,516
4998,10,400,2,1,3,2,3,3.974,510
4999,10,400,2,1,3,2,4,5.043,559
5000,10,400,2,1,3,3,1,3.076,715
5001,10,400,2,1,3,3,2,3.649,753
5002,10,400,2,1,3,3,3,3.172,743
5003,10,400,2,1,3,3,4,4.293,745
5004,10,400,2,1,3,4,1,3.252,749
5005,10,400,2,1,3,4,2,3.53,792
5006,10,400,2,1,3,4,3,3.105,760
5007,10,400,2,1,3,4,4,4.061,803
5008,10,400,2,1,4,1,1,3.55,472
5009,10,400,2,1,4,1,2,3.755,529
5010,10,400,2,1,4,1,3,3.117,504
5011,10,400,2,1,4,1,4,4.433,500
5012,10,400,2,1,4,2,1,3.393,502
5013,10,400,2,1,4,2,2,3.483,530
5014,10,400,2,1,4,2,3,3.767,511
5015,10,400,2,1,4,2,4,5.294,534
5016,10,400,2,1,4,3,1,3.225,734
5017,10,400,2,1,4,3,2,3.489,743
5018,10,400,2,1,4,3,3,3.019,734
5019,10,400,2,1,4,3,4,4.252,821
5020,10,400,2,1,4,4,1,2.92,681
5021,10,400,2,1,4,4,2,3.383,776
5022,10,400,2,1,4,4,3,3.406,734
5023,10,400,2,1,4,4,4,3.9,784
5024,10,400,2,2,1,1,1,3.473,696
5025,10,400,2,2,1,1,2,3.445,744
5026,10,400,2,2,1,1,3,3.253,780
5027,10,400,2,2,1,1,4,4.262,793
5028,10,400,2,2,1,2,1,3.348,683
5029,10,400,2,2,1,2,2,4.056,676
5030,10,400,2,2,1,2,3,3.351,664
5031,10,400,2,2,1,2,4,4.465,752
5032,10,400,2,2,1,3,1,4.033,1094
5033,10,400,2,2,1,3,2,4.481,1148
5034,10,400,2,2,1,3,3,4.047,1143
5035,10,400,2,2,1,3,4,5.073,1226
5036,10,400,2,2,1,4,1,3.722,956
5037,10,400,2,2,1,4,2,3.912,1013
5038,10,400,2,2,1,4,3,3.726,985
5039,10,400,2,2,1,4,4,5.115,994
5040,10,400,2,2,2,1,1,3.539,756
5041,10,400,2,2,2,1,2,3.758,775
5042,10,400,2,2,2,1,3,3.501,745
5043,10,400,2,2,2,1,4,4.502,853
5044,10,400,2,2,2,2,1,3.278,657
5045,10,400,2,2,2,2,2,3.463,634
5046,10,400,2,2,2,2,3,3.195,676
5047,10,400,2,2,2,2,4,4.318,699
5048,10,400,2,2,2,3,1,4.15,1144
5049,10,400,2,2,2,3,2,4.3,1175
5050,10,400,2,2,2,3,3,3.558,1122
5051,10,400,2,2,2,3,4,5.096,1182
5052,10,400,2,2,2,4,1,3.406,906
5053,10,400,2,2,2,4,2,3.907,976
5054,10,400,2,2,2,4,3,3.955,962
5055,10,400,2,2,2,4,4,4.595,1005
5056,10,400,2,2,3,1,1,3.685,746
5057,10,400,2,2,3,1,2,3.714,828
5058,10,400,2,2,3,1,3,3.627,771
5059,10,400,2,2,3,1,4,4.511,851
5060,10,400,2,2,3,2,1,3.243,664
5061,10,400,2,2,3,2,2,3.711,695
5062,10,400,2,2,3,2,3,3.566,722
5063,10,400,2,2,3,2,4,4.2,811
5064,10,400,2,2,3,3,1,3.98,1105
5065,10,400,2,2,3,3,2,4.086,1161
5066,10,400,2,2,3,3,3,3.842,1183
5067,10,400,2,2,3,3,4,5.031,1237
5068,10,400,2,2,3,4,1,3.824,961
5069,10,400,2,2,3,4,2,3.978,996
5070,10,400,2,2,3,4,3,3.63,938
5071,10,400,2,2,3,4,4,4.581,1002
5072,10,400,2,2,4,1,1,3.382,747
5073,10,400,2,2,4,1,2,3.708,753
5074,10,400,2,2,4,1,3,3.501,824
5075,10,400,2,2,4,1,4,4.848,897
5076,10,400,2,2,4,2,1,3.037,661
5077,10,400,2,2,4,2,2,3.892,738
5078,10,400,2,2,4,2,3,3.234,759
5079,10,400,2,2,4,2,4,4.432,718
5080,10,400,2,2,4,3,1,3.998,1149
5081,10,400,2,2,4,3,2,4.227,1191
5082,10,400,2,2,4,3,3,4.109,1251
5083,10,400,2,2,4,3,4,5.646,1251
5084,10,400,2,2,4,4,1,3.711,935
5085,10,400,2,2,4,4,2,4.108,961
5086,10,400,2,2,4,4,3,3.477,1006
5087,10,400,2,2,4,4,4,4.282,980
5088,10,400,2,3,1,1,1,3.258,495
5089,10,400,2,3,1,1,2,3.276,529
5090,10,400,2,3,1,1,3,3.218,507
5091,10,400,2,3,1,1,4,3.839,552
5092,10,400,2,3,1,3,1,3.101,707
5093,10,400,2,3,1,3,2,3.488,729
5094,10,400,2,3,1,3,3,2.878,722
5095,10,400,2,3,1,3,4,4.117,800
5096,10,400,2,3,1,4,1,2.968,721
5097,10,400,2,3,1,4,2,3.441,750
5098,10,400,2,3,1,4,3,2.938,749
5099,10,400,2,3,1,4,4,3.951,804
5100,10,400,2,3,2,1,1,3.137,492
5101,10,400,2,3,2,1,2,3.625,514
5102,10,400,2,3,2,1,3,2.951,495
5103,10,400,2,3,2,1,4,4.066,558
5104,10,400,2,3,2,3,1,3.031,670
5105,10,400,2,3,2,3,2,3.298,733
5106,10,400,2,3,2,3,3,3.026,721
5107,10,400,2,3,2,3,4,4.076,777
5108,10,400,2,3,2,4,1,2.941,706
5109,10,400,2,3,2,4,2,3.291,769
5110,10,400,2,3,2,4,3,3.087,772
5111,10,400,2,3,2,4,4,3.673,812
5112,10,400,2,3,3,1,1,3.023,491
5113,10,400,2,3,3,1,2,3.351,544
5114,10,400,2,3,3,1,3,3.042,533
5115,10,400,2,3,3,1,4,3.995,563
5116,10,400,2,3,3,3,1,3.187,707
5117,10,400,2,3,3,3,2,3.491,788
5118,10,400,2,3,3,3,3,3.366,735
5119,10,400,2,3,3,3,4,4.316,799
5120,10,400,2,3,3,4,1,3.218,750
5121,10,400,2,3,3,4,2,3.511,787
5122,10,400,2,3,3,4,3,3.092,770
5123,10,400,2,3,3,4,4,4.275,832
5124,10,400,2,3,4,1,1,3.218,478
5125,10,400,2,3,4,1,2,3.75,511
5126,10,400,2,3,4,1,3,3.337,527
5127,10,400,2,3,4,1,4,4.287,565
5128,10,400,2,3,4,3,1,2.926,701
5129,10,400,2,3,4,3,2,3.456,760
5130,10,400,2,3,4,3,3,3.287,737
5131,10,400,2,3,4,3,4,4.011,754
5132,10,400,2,3,4,4,1,3.009,734
5133,10,400,2,3,4,4,2,3.148,777
5134,10,400,2,3,4,4,3,2.972,771
5135,10,400,2,3,4,4,4,3.979,810
5136,10,400,2,4,1,1,1,3.29,855
5137,10,400,2,4,1,1,2,3.391,880
5138,10,400,2,4,1,1,3,3.353,881
5139,10,400,2,4,1,1,4,4.359,947
5140,10,400,2,4,1,2,1,2.835,796
5141,10,400,2,4,1,2,2,3.109,784
5142,10,400,2,4,1,2,3,3.092,797
5143,10,400,2,4,1,2,4,4.376,863
5144,10,400,2,4,1,3,1,3.978,1288
5145,10,400,2,4,1,3,2,4.207,1340
5146,10,400,2,4,1,3,3,4.136,1298
5147,10,400,2,4,1,3,4,5.28,1357
5148,10,400,2,4,1,4,1,3.58,1090
5149,10,400,2,4,1,4,2,3.865,1078
5150,10,400,2,4,1,4,3,3.831,1124
5151,10,400,2,4,1,4,4,4.298,1141
5152,10,400,2,4,2,1,1,3.631,825
5153,10,400,2,4,2,1,2,3.982,839
5154,10,400,2,4,2,1,3,3.442,871
5155,10,400,2,4,2,1,4,4.765,921
5156,10,400,2,4,2,2,1,3.392,739
5157,10,400,2,4,2,2,2,3.499,817
5158,10,400,2,4,2,2,3,3.597,790
5159,10,400,2,4,2,2,4,4.278,838
5160,10,400,2,4,2,3,1,3.962,1232
5161,10,400,2,4,2,3,2,3.903,1330
5162,10,400,2,4,2,3,3,4.022,1362
5163,10,400,2,4,2,3,4,4.707,1371
5164,10,400,2,4,2,4,1,3.787,1054
5165,10,400,2,4,2,4,2,3.984,1090
5166,10,400,2,4,2,4,3,3.625,1058
5167,10,400,2,4,2,4,4,4.374,1155
5168,10,400,2,4,3,1,1,3.326,858
5169,10,400,2,4,3,1,2,3.983,949
5170,10,400,2,4,3,1,3,3.468,935
5171,10,400,2,4,3,1,4,4.517,942
5172,10,400,2,4,3,2,1,3.179,819
5173,10,400,2,4,3,2,2,3.628,794
5174,10,400,2,4,3,2,3,3.562,800
5175,10,400,2,4,3,2,4,4.215,871
5176,10,400,2,4,3,3,1,4.118,1364
5177,10,400,2,4,3,3,2,4.239,1385
5178,10,400,2,4,3,3,3,4.137,1376
5179,10,400,2,4,3,3,4,5.081,1412
5180,10,400,2,4,3,4,1,3.843,1052
5181,10,400,2,4,3,4,2,4.273,1116
5182,10,400,2,4,3,4,3,3.685,1117
5183,10,400,2,4,3,4,4,4.67,1196
5184,10,400,2,4,4,1,1,3.228,879
5185,10,400,2,4,4,1,2,3.677,947
5186,10,400,2,4,4,1,3,3.495,951
5187,10,400,2,4,4,1,4,4.532,965
5188,10,400,2,4,4,2,1,3.314,789
5189,10,400,2,4,4,2,2,3.597,868
5190,10,400,2,4,4,2,3,3.349,819
5191,10,400,2,4,4,2,4,4.476,889
5192,10,400,2,4,4,3,1,4.108,1325
5193,10,400,2,4,4,3,2,3.933,1340
5194,10,400,2,4,4,3,3,3.954,1457
5195,10,400,2,4,4,3,4,5.195,1374
5196,10,400,2,4,4,4,1,3.498,1100
5197,10,400,2,4,4,4,2,4.002,1138
5198,10,400,2,4,4,4,3,3.695,1095
5199,10,400,2,4,4,4,4,4.674,1148
5200,10,400,3,1,1,1,1,3.141,670
5201,10,400,3,1,1,1,2,3.304,721
5202,10,400,3,1,1,1,3,3.205,658
5203,10,400,3,1,1,1,4,3.897,716
5204,10,400,3,1,1,2,1,3.426,736
5205,10,400,3,1,1,2,2,3.737,784
5206,10,400,3,1,1,2,3,3.709,784
5207,10,400,3,1,1,2,4,4.07,842
5208,10,400,3,1,1,3,1,3.465,1060
5209,10,400,3,1,1,3,2,3.999,1059
5210,10,400,3,1,1,3,3,3.572,1044
5211,10,400,3,1,1,3,4,4.283,1118
5212,10,400,3,1,1,4,1,3.58,1099
5213,10,400,3,1,1,4,2,3.649,1115
5214,10,400,3,1,1,4,3,3.362,1080
5215,10,400,3,1,1,4,4,4.211,1123
5216,10,400,3,1,2,1,1,3.041,633
5217,10,400,3,1,2,1,2,3.782,700
5218,10,400,3,1,2,1,3,3.078,704
5219,10,400,3,1,2,1,4,4.603,710
5220,10,400,3,1,2,2,1,3.457,722
5221,10,400,3,1,2,2,2,3.605,805
5222,10,400,3,1,2,2,3,3.252,763
5223,10,400,3,1,2,2,4,4.545,834
5224,10,400,3,1,2,3,1,3.565,1008
5225,10,400,3,1,2,3,2,3.937,1061
5226,10,400,3,1,2,3,3,3.823,1064
5227,10,400,3,1,2,3,4,4.413,1084
5228,10,400,3,1,2,4,1,3.509,1060
5229,10,400,3,1,2,4,2,3.578,1095
5230,10,400,3,1,2,4,3,3.45,1127
5231,10,400,3,1,2,4,4,4.8,1071
5232,10,400,3,1,3,1,1,3.26,695
5233,10,400,3,1,3,1,2,3.705,722
5234,10,400,3,1,3,1,3,3.531,750
5235,10,400,3,1,3,1,4,4.617,803
5236,10,400,3,1,3,2,1,3.256,765
5237,10,400,3,1,3,2,2,3.903,804
5238,10,400,3,1,3,2,3,3.616,801
5239,10,400,3,1,3,2,4,4.432,877
5240,10,400,3,1,3,3,1,3.182,1049
5241,10,400,3,1,3,3,2,3.891,1105
5242,10,400,3,1,3,3,3,3.54,1090
5243,10,400,3,1,3,3,4,4.35,1174
5244,10,400,3,1,3,4,1,3.373,1106
5245,10,400,3,1,3,4,2,3.998,1153
5246,10,400,3,1,3,4,3,3.317,1113
5247,10,400,3,1,3,4,4,4.286,1178
5248,10,400,3,1,4,1,1,3.228,672
5249,10,400,3,1,4,1,2,3.652,736
5250,10,400,3,1,4,1,3,3.276,695
5251,10,400,3,1,4,1,4,4.301,729
5252,10,400,3,1,4,2,1,3.334,785
5253,10,400,3,1,4,2,2,3.894,866
5254,10,400,3,1,4,2,3,3.696,778
5255,10,400,3,1,4,2,4,5.338,846
5256,10,400,3,1,4,3,1,3.732,1104
5257,10,400,3,1,4,3,2,3.607,1101
5258,10,400,3,1,4,3,3,3.286,1074
5259,10,400,3,1,4,3,4,4.362,1113
5260,10,400,3,1,4,4,1,3.301,1059
5261,10,400,3,1,4,4,2,4.025,1153
5262,10,400,3,1,4,4,3,3.338,1136
5263,10,400,3,1,4,4,4,4.287,1119
5264,10,400,3,2,1,1,1,3.964,1127
5265,10,400,3,2,1,1,2,4.426,1194
5266,10,400,3,2,1,1,3,3.67,1150
5267,10,400,3,2,1,1,4,4.675,1269
5268,10,400,3,2,1,2,1,3.781,966
5269,10,400,3,2,1,2,2,3.529,992
5270,10,400,3,2,1,2,3,3.616,1061
5271,10,400,3,2,1,2,4,4.359,1060
5272,10,400,3,2,1,3,1,4.118,1766
5273,10,400,3,2,1,3,2,4.557,1839
5274,10,400,3,2,1,3,3,4.126,1834
5275,10,400,3,2,1,3,4,5.23,1843
5276,10,400,3,2,1,4,1,3.635,1353
5277,10,400,3,2,1,4,2,3.853,1431
5278,10,400,3,2,1,4,4,4.867,1503
5279,10,400,3,2,2,1,1,4.14,1093
5280,10,400,3,2,2,1,2,4.098,1174
5281,10,400,3,2,2,1,3,3.727,1176
5282,10,400,3,2,2,1,4,5.086,1164
5283,10,400,3,2,2,2,1,3.646,956
5284,10,400,3,2,2,2,2,3.521,982
5285,10,400,3,2,2,2,3,3.545,1007
5286,10,400,3,2,2,2,4,4.59,1107
5287,10,400,3,2,2,3,1,3.708,1736
5288,10,400,3,2,2,3,2,4.305,1723
5289,10,400,3,2,2,3,3,3.892,1801
5290,10,400,3,2,2,3,4,4.768,1869
5291,10,400,3,2,3,1,1,3.497,1120
5292,10,400,3,2,3,1,2,3.83,1137
5293,10,400,3,2,3,1,3,3.816,1216
5294,10,400,3,2,3,1,4,4.899,1303
5295,10,400,3,2,3,2,1,3.224,1009
5296,10,400,3,2,3,2,2,3.786,1054
5297,10,400,3,2,3,2,3,3.592,1042
5298,10,400,3,2,3,2,4,4.49,1081
5299,10,400,3,2,3,3,1,3.946,1735
5300,10,400,3,2,3,3,2,4.183,1827
5301,10,400,3,2,3,3,3,4.047,1881
5302,10,400,3,2,3,3,4,5.496,1942
5303,10,400,3,2,4,1,1,3.74,1113
5304,10,400,3,2,4,1,2,3.88,1172
5305,10,400,3,2,4,1,3,3.503,1131
5306,10,400,3,2,4,1,4,5.004,1302
5307,10,400,3,2,4,2,1,3.342,985
5308,10,400,3,2,4,2,2,3.852,1040
5309,10,400,3,2,4,2,3,3.734,1032
5310,10,400,3,2,4,2,4,5.414,1107
5311,10,400,3,2,4,3,1,4.214,1841
5312,10,400,3,2,4,3,2,5.062,1824
5313,10,400,3,2,4,3,3,4.02,1819
5314,10,400,3,2,4,3,4,5.211,1868
5315,10,400,3,3,1,1,1,2.944,660
5316,10,400,3,3,1,1,2,3.248,761
5317,10,400,3,3,1,1,3,2.988,708
5318,10,400,3,3,1,1,4,3.649,756
5319,10,400,3,3,1,3,1,3.355,1060
5320,10,400,3,3,1,3,2,3.66,1138
5321,10,400,3,3,1,3,3,3.194,1091
5322,10,400,3,3,1,3,4,4.358,1137
5323,10,400,3,3,1,4,1,3.345,1135
5324,10,400,3,3,1,4,2,3.503,1153
5325,10,400,3,3,1,4,3,3.196,1173
5326,10,400,3,3,1,4,4,4.025,1151
5327,10,400,3,3,2,1,1,2.969,656
5328,10,400,3,3,2,1,2,4.029,768
5329,10,400,3,3,2,1,3,2.97,718
5330,10,400,3,3,2,1,4,3.985,733
5331,10,400,3,3,2,3,1,3.16,1064
5332,10,400,3,3,2,3,2,3.92,1124
5333,10,400,3,3,2,3,3,3.314,1131
5334,10,400,3,3,2,3,4,4.235,1143
5335,10,400,3,3,2,4,1,3.113,1156
5336,10,400,3,3,2,4,2,3.498,1143
5337,10,400,3,3,2,4,3,3.098,1127
5338,10,400,3,3,2,4,4,4.236,1240
5339,10,400,3,3,3,1,1,3.016,736
5340,10,400,3,3,3,1,2,3.551,776
5341,10,400,3,3,3,1,3,3.573,779
5342,10,400,3,3,3,1,4,4.792,833
5343,10,400,3,3,3,3,1,3.195,1094
5344,10,400,3,3,3,3,2,3.682,1175
5345,10,400,3,3,3,3,3,3.301,1166
5346,10,400,3,3,3,3,4,4.496,1201
5347,10,400,3,3,3,4,1,3.331,1155
5348,10,400,3,3,3,4,2,3.551,1210
5349,10,400,3,3,3,4,3,3.324,1175
5350,10,400,3,3,3,4,4,4.224,1220
5351,10,400,3,3,4,1,1,3.18,697
5352,10,400,3,3,4,1,2,3.338,766
5353,10,400,3,3,4,1,3,3.368,703
5354,10,400,3,3,4,1,4,3.973,777
5355,10,400,3,3,4,3,1,3.498,1062
5356,10,400,3,3,4,3,2,3.585,1116
5357,10,400,3,3,4,3,3,3.235,1111
5358,10,400,3,3,4,3,4,4.23,1155
5359,10,400,3,3,4,4,1,3.369,1116
5360,10,400,3,3,4,4,2,3.557,1159
5361,10,400,3,3,4,4,3,3.089,1139
5362,10,400,3,3,4,4,4,4.056,1197
5363,10,400,3,4,1,1,1,3.816,1297
5364,10,400,3,4,1,1,2,3.668,1399
5365,10,400,3,4,1,1,3,3.705,1396
5366,10,400,3,4,1,1,4,4.687,1470
5367,10,400,3,4,1,2,1,3.525,1175
5368,10,400,3,4,1,2,2,4.072,1237
5369,10,400,3,4,1,2,3,3.844,1181
5370,10,400,3,4,1,2,4,4.418,1230
5371,10,400,3,4,2,1,1,3.705,1339
5372,10,400,3,4,2,1,2,4.818,1304
5373,10,400,3,4,2,1,3,3.493,1421
5374,10,400,3,4,2,1,4,5.086,1429
5375,10,400,3,4,2,2,1,3.744,1209
5376,10,400,3,4,2,2,2,3.484,1276
5377,10,400,3,4,2,2,3,3.123,1193
5378,10,400,3,4,2,2,4,4.393,1295
5379,10,400,3,4,3,1,1,3.942,1367
5380,10,400,3,4,3,1,2,4.217,1456
5381,10,400,3,4,3,1,3,3.715,1453
5382,10,400,3,4,3,1,4,4.819,1445
5383,10,400,3,4,3,2,1,3.364,1248
5384,10,400,3,4,3,2,2,4.035,1355
5385,10,400,3,4,3,2,3,3.58,1242
5386,10,400,3,4,3,2,4,4.5,1336
5387,10,400,3,4,4,1,1,3.539,1331
5388,10,400,3,4,4,1,2,4.21,1423
5389,10,400,3,4,4,1,3,3.721,1355
5390,10,400,3,4,4,1,4,4.921,1497
5391,10,400,3,4,4,2,1,3.555,1201
5392,10,400,3,4,4,2,2,4.24,1331
5393,10,400,3,4,4,2,3,3.415,1288
5394,10,400,3,4,4,2,4,4.419,1286
5395,10,400,4,1,1,1,1,3.468,931
5396,10,400,4,1,1,1,2,4.109,975
5397,10,400,4,1,1,1,3,3.375,938
5398,10,400,4,1,1,1,4,4.382,1030
5399,10,400,4,1,1,2,1,3.393,979
5400,10,400,4,1,1,2,2,3.596,1005
5401,10,400,4,1,1,2,3,3.472,1054
5402,10,400,4,1,1,2,4,4.499,1134
5403,10,400,4,1,1,3,1,3.797,1407
5404,10,400,4,1,1,3,2,3.873,1407
5405,10,400,4,1,1,3,3,3.628,1449
5406,10,400,4,1,1,3,4,4.881,1529
5407,10,400,4,1,1,4,1,3.564,1477
