n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
2161,4,2,3,1,512,2,0,0.000147,113,572,434,1,0
2162,4,2,3,1,512,4,0,0.000143,92,441,314,1,0
2163,4,2,3,1,512,8,0,0.000153,93,441,314,1,0
2164,4,2,3,1,512,16,0,0.000153,93,441,314,1,0
2165,4,2,3,1,512,32,0,0.000175,178,755,444,1,0
2166,4,2,3,1,256,1,0,0.000171,171,739,444,1,0
2167,4,2,3,1,256,2,0,0.000146,131,595,322,1,0
2168,4,2,3,1,256,4,0,0.000146,131,595,322,1,0
2169,4,2,3,1,256,8,0,0.000146,131,595,322,1,0
2170,4,2,3,1,256,16,0,0.000226,236,1014,460,1,0
2171,4,2,3,1,256,32,0,0.000204,262,1014,460,1,0
2172,4,2,3,1,128,1,0,0.000204,193,840,337,1,0
2173,4,2,3,1,128,2,0,0.000204,193,840,337,1,0
2174,4,2,3,1,128,4,0,0.000204,193,840,337,1,0
2185,4,2,3,1,32,2,0,0.000125,110,570,326,2,0
2186,4,2,3,1,32,4,0,0.000125,110,570,326,2,0
2187,4,2,3,1,32,8,0,0.000123,125,586,326,2,0
2188,4,2,3,1,32,16,0,0.000123,125,586,326,2,0
2189,4,2,3,1,32,32,0,0.000123,125,586,326,2,0
2190,4,2,3,2,512,1,0,0.000127,151,770,333,2,0
2191,4,2,3,2,512,2,0,0.000127,151,770,333,2,0
2192,4,2,3,2,512,4,0,0.000135,166,733,333,2,0
2193,4,2,3,2,512,8,0,0.000135,166,733,333,2,0
2194,4,2,3,2,512,16,0,0.000135,166,733,333,2,0
2195,4,2,3,2,512,32,0,0.000138,199,1054,347,2,0
2196,4,2,3,2,256,1,0,0.000138,199,1054,347,2,0
2197,4,2,3,2,256,2,0,0.000152,202,1033,347,2,0
2198,4,2,3,2,256,4,0,0.000152,202,1033,347,2,0
2199,4,2,3,2,256,8,0,0.000152,202,1033,347,2,0
2210,4,2,3,2,64,4,0,0.000150,164,803,415,3,0
2211,4,2,3,2,64,8,0,0.000150,164,803,415,3,0
2212,4,2,3,2,64,16,0,0.000163,128,695,313,3,0
2213,4,2,3,2,64,32,0,0.000163,128,695,313,3,0
2214,4,2,3,2,32,1,0,0.000163,128,695,313,3,0
2215,4,2,3,2,32,2,0,0.000166,235,1203,422,3,0
2216,4,2,3,2,32,4,0,0.000166,235,1203,422,3,0
2217,4,2,3,2,32,8,0,0.000157,213,1019,320,3,0
2218,4,2,3,2,32,16,0,0.000157,213,1019,320,3,0
2219,4,2,3,2,32,32,0,0.000157,213,1019,320,3,0
2220,4,2,3,3,512,1,0,0.000161,282,1451,436,3,0
2221,4,2,3,3,512,2,0,0.000168,303,1450,436,3,0
2222,4,2,3,3,512,4,0,0.000174,284,1360,334,3,0
2223,4,2,3,3,512,8,0,0.000167,278,1360,334,3,0
2224,4,2,3,3,512,16,0,0.000174,284,1360,334,3,0
2235,4,2,3,3,128,8,0,0.000039,91,536,213,1,0
2236,4,2,3,3,128,16,0,0.000039,91,536,213,1,0
2237,4,2,3,3,128,32,0,0.000037,117,684,274,2,0
2238,4,2,3,3,64,1,0,0.000037,117,684,274,2,0
2239,4,2,3,3,64,2,0,0.000037,117,684,274,2,0
2240,4,2,3,3,64,4,0,0.000037,150,753,248,1,0
2241,4,2,3,3,64,8,0,0.000037,150,753,248,1,0
2242,4,2,3,3,64,16,0,0.000039,207,999,293,2,0
2243,4,2,3,3,64,32,0,0.000039,207,999,293,2,0
2244,4,2,3,3,32,1,0,0.000039,207,999,293,2,0
2245,4,2,3,3,32,2,0,0.000046,222,1187,270,1,0
2246,4,2,3,3,32,4,0,0.000046,222,1187,270,1,0
2247,4,2,3,3,32,8,0,0.000045,226,1321,313,2,0
2248,4,2,3,3,32,16,0,0.000045,226,1321,313,2,0
2249,4,2,3,3,32,32,0,0.000045,226,1321,313,2,0
2260,4,2,3,4,256,16,0,0.000146,119,572,434,1,0
2261,4,2,3,4,256,32,0,0.000147,113,572,434,1,0
2262,4,2,3,4,128,1,0,0.000153,93,441,314,1,0
2263,4,2,3,4,128,2,0,0.000153,93,441,314,1,0
2264,4,2,3,4,128,4,0,0.000153,93,441,314,1,0
2265,4,2,3,4,128,8,0,0.000175,178,755,444,1,0
2266,4,2,3,4,128,16,0,0.000171,171,739,444,1,0
2267,4,2,3,4,128,32,0,0.000146,131,595,322,1,0
2268,4,2,3,4,64,1,0,0.000146,131,595,322,1,0
2269,4,2,3,4,64,2,0,0.000146,131,595,322,1,0
2270,4,2,3,4,64,4,0,0.000226,236,1014,460,1,0
2271,4,2,3,4,64,8,0,0.000204,262,1014,460,1,0
2272,4,2,3,4,64,16,0,0.000204,193,840,337,1,0
2273,4,2,3,4,64,32,0,0.000204,193,840,337,1,0
2274,4,2,3,4,32,1,0,0.000204,193,840,337,1,0
2285,4,2,4,1,512,32,0,0.000125,110,570,326,2,0
2286,4,2,4,1,256,1,0,0.000125,110,570,326,2,0
2287,4,2,4,1,256,2,0,0.000123,125,586,326,2,0
2288,4,2,4,1,256,4,0,0.000123,125,586,326,2,0
2289,4,2,4,1,256,8,0,0.000123,125,586,326,2,0
2290,4,2,4,1,256,16,0,0.000127,151,770,333,2,0
2291,4,2,4,1,256,32,0,0.000127,151,770,333,2,0
2292,4,2,4,1,128,1,0,0.000135,166,733,333,2,0
2293,4,2,4,1,128,2,0,0.000135,166,733,333,2,0
2294,4,2,4,1,128,4,0,0.000135,166,733,333,2,0
2295,4,2,4,1,128,8,0,0.000138,199,1054,347,2,0
2296,4,2,4,1,128,16,0,0.000138,199,1054,347,2,0
2297,4,2,4,1,128,32,0,0.000152,202,1033,347,2,0
2298,4,2,4,1,64,1,0,0.000152,202,1033,347,2,0
2299,4,2,4,1,64,2,0,0.000152,202,1033,347,2,0
2310,4,2,4,2,512,1,0,0.000150,164,803,415,3,0
2311,4,2,4,2,512,2,0,0.000150,164,803,415,3,0
2312,4,2,4,2,512,4,0,0.000163,128,695,313,3,0
2313,4,2,4,2,512,8,0,0.000163,128,695,313,3,0
2314,4,2,4,2,512,16,0,0.000163,128,695,313,3,0
2315,4,2,4,2,512,32,0,0.000166,235,1203,422,3,0
2316,4,2,4,2,256,1,0,0.000166,235,1203,422,3,0
2317,4,2,4,2,256,2,0,0.000157,213,1019,320,3,0
2318,4,2,4,2,256,4,0,0.000152,208,1019,320,3,0
2319,4,2,4,2,256,8,0,0.000157,213,1019,320,3,0
2320,4,2,4,2,256,16,0,0.000161,282,1451,436,3,0
2321,4,2,4,2,256,32,0,0.000168,303,1450,436,3,0
2322,4,2,4,2,128,1,0,0.000174,284,1360,334,3,0
2323,4,2,4,2,128,2,0,0.000167,278,1360,334,3,0
2324,4,2,4,2,128,4,0,0.000174,284,1360,334,3,0
2335,4,2,4,2,32,2,0,0.000039,91,536,213,1,0
2336,4,2,4,2,32,4,0,0.000039,91,536,213,1,0
2337,4,2,4,2,32,8,0,0.000037,117,684,274,2,0
2338,4,2,4,2,32,16,0,0.000037,117,684,274,2,0
2339,4,2,4,2,32,32,0,0.000037,117,684,274,2,0
2340,4,2,4,3,512,1,0,0.000037,150,753,248,1,0
2341,4,2,4,3,512,2,0,0.000037,150,753,248,1,0
2342,4,2,4,3,512,4,0,0.000039,207,999,293,2,0
2343,4,2,4,3,512,8,0,0.000039,207,999,293,2,0
2344,4,2,4,3,512,16,0,0.000039,207,999,293,2,0
2345,4,2,4,3,512,32,0,0.000044,226,1187,270,1,0
2346,4,2,4,3,256,1,0,0.000046,222,1187,270,1,0
2347,4,2,4,3,256,2,0,0.000045,226,1321,313,2,0
2348,4,2,4,3,256,4,0,0.000045,226,1321,313,2,0
2349,4,2,4,3,256,8,0,0.000045,226,1321,313,2,0
2360,4,2,4,3,64,4,0,0.000146,119,572,434,1,0
2361,4,2,4,3,64,8,0,0.000147,113,572,434,1,0
2362,4,2,4,3,64,16,0,0.000153,93,441,314,1,0
2363,4,2,4,3,64,32,0,0.000153,93,441,314,1,0
2364,4,2,4,3,32,1,0,0.000153,93,441,314,1,0
2365,4,2,4,3,32,2,0,0.000175,178,755,444,1,0
2366,4,2,4,3,32,4,0,0.000171,171,739,444,1,0
2367,4,2,4,3,32,8,0,0.000146,131,595,322,1,0
2368,4,2,4,3,32,16,0,0.000146,131,595,322,1,0
2369,4,2,4,3,32,32,0,0.000146,131,595,322,1,0
2370,4,2,4,4,512,1,0,0.000226,236,1014,460,1,0
2371,4,2,4,4,512,2,0,0.000204,262,1014,460,1,0
2372,4,2,4,4,512,4,0,0.000204,193,840,337,1,0
2373,4,2,4,4,512,8,0,0.000204,193,840,337,1,0
2374,4,2,4,4,512,16,0,0.000204,193,840,337,1,0
2385,4,2,4,4,128,8,0,0.000125,110,570,326,2,0
2386,4,2,4,4,128,16,0,0.000125,110,570,326,2,0
2387,4,2,4,4,128,32,0,0.000123,125,586,326,2,0
2388,4,2,4,4,64,1,0,0.000123,125,586,326,2,0
2389,4,2,4,4,64,2,0,0.000123,125,586,326,2,0
2390,4,2,4,4,64,4,0,0.000127,151,770,333,2,0
2391,4,2,4,4,64,8,0,0.000127,151,770,333,2,0
2392,4,2,4,4,64,16,0,0.000135,166,733,333,2,0
2393,4,2,4,4,64,32,0,0.000135,166,733,333,2,0
2394,4,2,4,4,32,1,0,0.000135,166,733,333,2,0
2395,4,2,4,4,32,2,0,0.000138,199,1054,347,2,0
2396,4,2,4,4,32,4,0,0.000138,199,1054,347,2,0
2397,4,2,4,4,32,8,0,0.000152,202,1033,347,2,0
2398,4,2,4,4,32,16,0,0.000152,202,1033,347,2,0
2399,4,2,4,4,32,32,0,0.000152,202,1033,347,2,0
2410,4,3,1,1,256,16,0,0.000150,164,803,415,3,0
2411,4,3,1,1,256,32,0,0.000150,164,803,415,3,0
2412,4,3,1,1,128,1,0,0.000163,128,695,313,3,0
2413,4,3,1,1,128,2,0,0.000163,128,695,313,3,0
2414,4,3,1,1,128,4,0,0.000163,128,695,313,3,0
2415,4,3,1,1,128,8,0,0.000166,235,1203,422,3,0
2416,4,3,1,1,128,16,0,0.000166,235,1203,422,3,0
2417,4,3,1,1,128,32,0,0.000157,213,1019,320,3,0
2418,4,3,1,1,64,1,0,0.000157,213,1019,320,3,0
2419,4,3,1,1,64,2,0,0.000157,213,1019,320,3,0
2420,4,3,1,1,64,4,0,0.000161,282,1451,436,3,0
2421,4,3,1,1,64,8,0,0.000168,303,1450,436,3,0
2422,4,3,1,1,64,16,0,0.000174,284,1360,334,3,0
2423,4,3,1,1,64,32,0,0.000174,284,1360,334,3,0
2424,4,3,1,1,32,1,0,0.000174,284,1360,334,3,0
2435,4,3,1,2,512,32,0,0.000039,91,536,213,1,0
2436,4,3,1,2,256,1,0,0.000039,91,536,213,1,0
2437,4,3,1,2,256,2,0,0.000037,117,684,274,2,0
2438,4,3,1,2,256,4,0,0.000037,117,684,274,2,0
2439,4,3,1,2,256,8,0,0.000037,117,684,274,2,0
2440,4,3,1,2,256,16,0,0.000037,150,753,248,1,0
2441,4,3,1,2,256,32,0,0.000037,150,753,248,1,0
2442,4,3,1,2,128,1,0,0.000040,203,1000,293,2,0
2443,4,3,1,2,128,2,0,0.000039,207,999,293,2,0
2444,4,3,1,2,128,4,0,0.000039,207,999,293,2,0
2445,4,3,1,2,128,8,0,0.000046,222,1187,270,1,0
2446,4,3,1,2,128,16,0,0.000046,222,1187,270,1,0
2447,4,3,1,2,128,32,0,0.000045,226,1321,313,2,0
2448,4,3,1,2,64,1,0,0.000045,226,1321,313,2,0
2449,4,3,1,2,64,2,0,0.000045,226,1321,313,2,0
2460,4,3,1,3,512,1,0,0.000146,119,572,434,1,0
2461,4,3,1,3,512,2,0,0.000147,113,572,434,1,0
2462,4,3,1,3,512,4,0,0.000153,93,441,314,1,0
2463,4,3,1,3,512,8,0,0.000153,93,441,314,1,0
2464,4,3,1,3,512,16,0,0.000153,93,441,314,1,0
2465,4,3,1,3,512,32,0,0.000175,178,755,444,1,0
2466,4,3,1,3,256,1,0,0.000171,171,739,444,1,0
2467,4,3,1,3,256,2,0,0.000146,131,595,322,1,0
2468,4,3,1,3,256,4,0,0.000146,131,595,322,1,0
2469,4,3,1,3,256,8,0,0.000146,131,595,322,1,0
2470,4,3,1,3,256,16,0,0.000226,236,1014,460,1,0
2471,4,3,1,3,256,32,0,0.000204,262,1014,460,1,0
2472,4,3,1,3,128,1,0,0.000200,188,838,337,1,0
2473,4,3,1,3,128,2,0,0.000204,193,840,337,1,0
2474,4,3,1,3,128,4,0,0.000204,193,840,337,1,0
2485,4,3,1,3,32,2,0,0.000125,110,570,326,2,0
2486,4,3,1,3,32,4,0,0.000125,110,570,326,2,0
2487,4,3,1,3,32,8,0,0.000123,125,586,326,2,0
2488,4,3,1,3,32,16,0,0.000123,125,586,326,2,0
2489,4,3,1,3,32,32,0,0.000123,125,586,326,2,0
2490,4,3,1,4,512,1,0,0.000127,151,770,333,2,0
2491,4,3,1,4,512,2,0,0.000127,151,770,333,2,0
2492,4,3,1,4,512,4,0,0.000135,166,733,333,2,0
2493,4,3,1,4,512,8,0,0.000135,166,733,333,2,0
2494,4,3,1,4,512,16,0,0.000135,166,733,333,2,0
2495,4,3,1,4,512,32,0,0.000138,199,1054,347,2,0
2496,4,3,1,4,256,1,0,0.000138,199,1054,347,2,0
2497,4,3,1,4,256,2,0,0.000152,202,1033,347,2,0
2498,4,3,1,4,256,4,0,0.000152,202,1033,347,2,0
2499,4,3,1,4,256,8,0,0.000152,202,1033,347,2,0
2510,4,3,1,4,64,4,0,0.000150,164,803,415,3,0
2511,4,3,1,4,64,8,0,0.000150,164,803,415,3,0
2512,4,3,1,4,64,16,0,0.000163,128,695,313,3,0
2513,4,3,1,4,64,32,0,0.000163,128,695,313,3,0
2514,4,3,1,4,32,1,0,0.000163,128,695,313,3,0
2515,4,3,1,4,32,2,0,0.000166,235,1203,422,3,0
2516,4,3,1,4,32,4,0,0.000166,235,1203,422,3,0
2517,4,3,1,4,32,8,0,0.000157,213,1019,320,3,0
2518,4,3,1,4,32,16,0,0.000157,213,1019,320,3,0
2519,4,3,1,4,32,32,0,0.000157,213,1019,320,3,0
2520,4,3,2,1,512,1,0,0.000161,282,1451,436,3,0
2521,4,3,2,1,512,2,0,0.000168,303,1450,436,3,0
2522,4,3,2,1,512,4,0,0.000174,284,1360,334,3,0
2523,4,3,2,1,512,8,0,0.000174,284,1360,334,3,0
2524,4,3,2,1,512,16,0,0.000174,284,1360,334,3,0
2535,4,3,2,1,128,8,0,0.000039,91,536,213,1,0
2536,4,3,2,1,128,16,0,0.000039,91,536,213,1,0
2537,4,3,2,1,128,32,0,0.000037,117,684,274,2,0
2538,4,3,2,1,64,1,0,0.000037,117,684,274,2,0
2539,4,3,2,1,64,2,0,0.000037,117,684,274,2,0
2540,4,3,2,1,64,4,0,0.000037,150,753,248,1,0
2541,4,3,2,1,64,8,0,0.000037,150,753,248,1,0
2542,4,3,2,1,64,16,0,0.000039,207,999,293,2,0
2543,4,3,2,1,64,32,0,0.000039,207,999,293,2,0
2544,4,3,2,1,32,1,0,0.000039,207,999,293,2,0
2545,4,3,2,1,32,2,0,0.000046,222,1187,270,1,0
2546,4,3,2,1,32,4,0,0.000046,222,1187,270,1,0
2547,4,3,2,1,32,8,0,0.000045,226,1321,313,2,0
2548,4,3,2,1,32,16,0,0.000045,226,1321,313,2,0
2549,4,3,2,1,32,32,0,0.000045,226,1321,313,2,0
2560,4,3,2,2,256,16,0,0.000148,142,751,444,1,0
2561,4,3,2,2,256,32,0,0.000144,146,731,444,1,0
2562,4,3,2,2,128,1,0,0.000158,118,623,324,1,0
2563,4,3,2,2,128,2,0,0.000158,118,623,324,1,0
2564,4,3,2,2,128,4,0,0.000158,118,623,324,1,0
2565,4,3,2,2,128,8,0,0.000153,204,886,451,1,0
2566,4,3,2,2,128,16,0,0.000145,201,885,451,1,0
2567,4,3,2,2,128,32,0,0.000137,137,722,329,1,0
2568,4,3,2,2,64,1,0,0.000137,137,722,329,1,0
2569,4,3,2,2,64,2,0,0.000137,137,722,329,1,0
2570,4,3,2,2,64,4,0,0.000176,252,1201,468,1,0
2571,4,3,2,2,64,8,0,0.000174,280,1203,467,1,0
2572,4,3,2,2,64,16,0,0.000158,233,1052,345,1,0
2573,4,3,2,2,64,32,0,0.000158,233,1052,345,1,0
2574,4,3,2,2,32,1,0,0.000158,233,1052,345,1,0
2585,4,3,2,3,512,32,0,0.000116,107,611,357,2,0
2586,4,3,2,3,256,1,0,0.000116,107,611,357,2,0
2587,4,3,2,3,256,2,0,0.000118,112,633,357,2,0
2588,4,3,2,3,256,4,0,0.000118,112,633,357,2,0
2589,4,3,2,3,256,8,0,0.000118,112,633,357,2,0
2590,4,3,2,3,256,16,0,0.000124,210,978,362,2,0
2591,4,3,2,3,256,32,0,0.000124,210,978,362,2,0
2592,4,3,2,3,128,1,0,0.000129,200,896,362,2,0
2593,4,3,2,3,128,2,0,0.000129,200,896,362,2,0
2594,4,3,2,3,128,4,0,0.000129,200,896,362,2,0
2595,4,3,2,3,128,8,0,0.000141,283,1308,378,2,0
2596,4,3,2,3,128,16,0,0.000141,283,1308,378,2,0
2597,4,3,2,3,128,32,0,0.000148,311,1302,378,2,0
2598,4,3,2,3,64,1,0,0.000148,311,1302,378,2,0
2599,4,3,2,3,64,2,0,0.000145,307,1302,378,2,0
2610,4,3,2,4,512,1,0,0.000156,168,950,483,3,0
2611,4,3,2,4,512,2,0,0.000156,168,950,483,3,0
2612,4,3,2,4,512,4,0,0.000149,134,777,341,3,0
2613,4,3,2,4,512,8,0,0.000149,134,777,341,3,0
2614,4,3,2,4,512,16,0,0.000149,134,777,341,3,0
2615,4,3,2,4,512,32,0,0.000142,239,1264,459,3,0
2616,4,3,2,4,256,1,0,0.000142,239,1264,459,3,0
2617,4,3,2,4,256,2,0,0.000150,213,1076,355,3,0
2618,4,3,2,4,256,4,0,0.000150,213,1076,355,3,0
2619,4,3,2,4,256,8,0,0.000150,213,1076,355,3,0
2620,4,3,2,4,256,16,0,0.000174,295,1700,473,3,0
2621,4,3,2,4,256,32,0,0.000189,400,1699,474,3,0
2622,4,3,2,4,128,1,0,0.000173,348,1554,368,3,0
2623,4,3,2,4,128,2,0,0.000173,348,1554,368,3,0
2624,4,3,2,4,128,4,0,0.000173,348,1554,368,3,0
2635,4,3,2,4,32,2,0,0.000037,147,805,266,1,0
2636,4,3,2,4,32,4,0,0.000037,147,805,266,1,0
2637,4,3,2,4,32,8,0,0.000030,176,920,325,2,0
2638,4,3,2,4,32,16,0,0.000030,176,920,325,2,0
2639,4,3,2,4,32,32,0,0.000030,176,920,325,2,0
2640,4,3,3,1,512,1,0,0.000036,238,1250,298,1,0
2641,4,3,3,1,512,2,0,0.000036,238,1250,298,1,0
2642,4,3,3,1,512,4,0,0.000036,255,1382,341,2,0
2643,4,3,3,1,512,8,0,0.000036,255,1382,341,2,0
2644,4,3,3,1,512,16,0,0.000036,255,1382,341,2,0
2645,4,3,3,1,512,32,0,0.000040,325,1861,314,1,0
2646,4,3,3,1,256,1,0,0.000040,325,1861,314,1,0
2647,4,3,3,1,256,2,0,0.000041,352,2091,356,2,0
2648,4,3,3,1,256,4,0,0.000040,350,2092,356,2,0
2649,4,3,3,1,256,8,0,0.000041,352,2091,356,2,0
2660,4,3,3,1,64,4,0,0.000148,142,751,444,1,0
2661,4,3,3,1,64,8,0,0.000144,146,731,444,1,0
2662,4,3,3,1,64,16,0,0.000158,118,623,324,1,0
2663,4,3,3,1,64,32,0,0.000158,118,623,324,1,0
2664,4,3,3,1,32,1,0,0.000158,118,623,324,1,0
2665,4,3,3,1,32,2,0,0.000153,204,886,451,1,0
2666,4,3,3,1,32,4,0,0.000150,197,884,451,1,0
2667,4,3,3,1,32,8,0,0.000137,137,722,329,1,0
2668,4,3,3,1,32,16,0,0.000137,137,722,329,1,0
2669,4,3,3,1,32,32,0,0.000137,137,722,329,1,0
2670,4,3,3,2,512,1,0,0.000176,252,1201,468,1,0
2671,4,3,3,2,512,2,0,0.000174,280,1203,467,1,0
2672,4,3,3,2,512,4,0,0.000153,230,1054,345,1,0
2673,4,3,3,2,512,8,0,0.000158,233,1052,345,1,0
2674,4,3,3,2,512,16,0,0.000153,230,1054,345,1,0
2685,4,3,3,2,128,8,0,0.000116,107,611,357,2,0
2686,4,3,3,2,128,16,0,0.000116,107,611,357,2,0
2687,4,3,3,2,128,32,0,0.000118,112,633,357,2,0
2688,4,3,3,2,64,1,0,0.000118,112,633,357,2,0
2689,4,3,3,2,64,2,0,0.000118,112,633,357,2,0
2690,4,3,3,2,64,4,0,0.000124,210,978,362,2,0
2691,4,3,3,2,64,8,0,0.000124,210,978,362,2,0
2692,4,3,3,2,64,16,0,0.000129,200,896,362,2,0
2693,4,3,3,2,64,32,0,0.000129,200,896,362,2,0
2694,4,3,3,2,32,1,0,0.000129,200,896,362,2,0
2695,4,3,3,2,32,2,0,0.000141,283,1308,378,2,0
2696,4,3,3,2,32,4,0,0.000141,283,1308,378,2,0
2697,4,3,3,2,32,8,0,0.000148,311,1302,378,2,0
2698,4,3,3,2,32,16,0,0.000148,311,1302,378,2,0
2699,4,3,3,2,32,32,0,0.000148,311,1302,378,2,0
2710,4,3,3,3,256,16,0,0.000156,168,950,483,3,0
2711,4,3,3,3,256,32,0,0.000156,168,950,483,3,0
2712,4,3,3,3,128,1,0,0.000149,134,777,341,3,0
2713,4,3,3,3,128,2,0,0.000149,134,777,341,3,0
2714,4,3,3,3,128,4,0,0.000149,134,777,341,3,0
2715,4,3,3,3,128,8,0,0.000142,239,1264,459,3,0
2716,4,3,3,3,128,16,0,0.000142,239,1264,459,3,0
2717,4,3,3,3,128,32,0,0.000150,213,1076,355,3,0
2718,4,3,3,3,64,1,0,0.000150,213,1076,355,3,0
2719,4,3,3,3,64,2,0,0.000150,213,1076,355,3,0
2720,4,3,3,3,64,4,0,0.000174,295,1700,473,3,0
2721,4,3,3,3,64,8,0,0.000189,400,1699,474,3,0
2722,4,3,3,3,64,16,0,0.000173,348,1554,368,3,0
2723,4,3,3,3,64,32,0,0.000173,348,1554,368,3,0
2724,4,3,3,3,32,1,0,0.000173,348,1554,368,3,0
2735,4,3,3,4,512,32,0,0.000037,147,805,266,1,0
2736,4,3,3,4,256,1,0,0.000037,147,805,266,1,0
2737,4,3,3,4,256,2,0,0.000030,176,920,325,2,0
2738,4,3,3,4,256,4,0,0.000030,176,920,325,2,0
2739,4,3,3,4,256,8,0,0.000030,176,920,325,2,0
2740,4,3,3,4,256,16,0,0.000036,238,1250,298,1,0
2741,4,3,3,4,256,32,0,0.000036,238,1250,298,1,0
2742,4,3,3,4,128,1,0,0.000036,255,1382,341,2,0
2743,4,3,3,4,128,2,0,0.000036,255,1382,341,2,0
2744,4,3,3,4,128,4,0,0.000036,255,1382,341,2,0
2745,4,3,3,4,128,8,0,0.000040,325,1861,314,1,0
2746,4,3,3,4,128,16,0,0.000040,325,1861,314,1,0
2747,4,3,3,4,128,32,0,0.000041,352,2091,356,2,0
2748,4,3,3,4,64,1,0,0.000041,352,2091,356,2,0
2749,4,3,3,4,64,2,0,0.000041,352,2091,356,2,0
2760,4,3,4,1,512,1,0,0.000148,142,751,444,1,0
2761,4,3,4,1,512,2,0,0.000144,146,731,444,1,0
2762,4,3,4,1,512,4,0,0.000158,118,623,324,1,0
2763,4,3,4,1,512,8,0,0.000158,118,623,324,1,0
2764,4,3,4,1,512,16,0,0.000158,118,623,324,1,0
2765,4,3,4,1,512,32,0,0.000153,204,886,451,1,0
2766,4,3,4,1,256,1,0,0.000145,201,885,451,1,0
2767,4,3,4,1,256,2,0,0.000137,137,722,329,1,0
2768,4,3,4,1,256,4,0,0.000137,137,722,329,1,0
2769,4,3,4,1,256,8,0,0.000137,137,722,329,1,0
2770,4,3,4,1,256,16,0,0.000176,252,1201,468,1,0
2771,4,3,4,1,256,32,0,0.000174,280,1203,467,1,0
2772,4,3,4,1,128,1,0,0.000158,233,1052,345,1,0
2773,4,3,4,1,128,2,0,0.000158,233,1052,345,1,0
2774,4,3,4,1,128,4,0,0.000158,233,1052,345,1,0
2785,4,3,4,1,32,2,0,0.000116,107,611,357,2,0
2786,4,3,4,1,32,4,0,0.000116,107,611,357,2,0
2787,4,3,4,1,32,8,0,0.000118,112,633,357,2,0
2788,4,3,4,1,32,16,0,0.000118,112,633,357,2,0
2789,4,3,4,1,32,32,0,0.000118,112,633,357,2,0
2790,4,3,4,2,512,1,0,0.000124,210,978,362,2,0
2791,4,3,4,2,512,2,0,0.000124,210,978,362,2,0
2792,4,3,4,2,512,4,0,0.000129,200,896,362,2,0
2793,4,3,4,2,512,8,0,0.000129,200,896,362,2,0
2794,4,3,4,2,512,16,0,0.000129,200,896,362,2,0
2795,4,3,4,2,512,32,0,0.000141,283,1308,378,2,0
2796,4,3,4,2,256,1,0,0.000141,283,1308,378,2,0
2797,4,3,4,2,256,2,0,0.000148,311,1302,378,2,0
2798,4,3,4,2,256,4,0,0.000148,311,1302,378,2,0
2799,4,3,4,2,256,8,0,0.000148,311,1302,378,2,0
2810,4,3,4,2,64,4,0,0.000156,168,950,483,3,0
2811,4,3,4,2,64,8,0,0.000156,168,950,483,3,0
2812,4,3,4,2,64,16,0,0.000149,134,777,341,3,0
2813,4,3,4,2,64,32,0,0.000144,135,777,341,3,0
2814,4,3,4,2,32,1,0,0.000149,134,777,341,3,0
2815,4,3,4,2,32,2,0,0.000142,239,1264,459,3,0
2816,4,3,4,2,32,4,0,0.000142,239,1264,459,3,0
2817,4,3,4,2,32,8,0,0.000150,213,1076,355,3,0
2818,4,3,4,2,32,16,0,0.000150,213,1076,355,3,0
2819,4,3,4,2,32,32,0,0.000150,213,1076,355,3,0
2820,4,3,4,3,512,1,0,0.000174,295,1700,473,3,0
2821,4,3,4,3,512,2,0,0.000189,400,1699,474,3,0
2822,4,3,4,3,512,4,0,0.000173,348,1554,368,3,0
2823,4,3,4,3,512,8,0,0.000173,348,1554,368,3,0
2824,4,3,4,3,512,16,0,0.000173,348,1554,368,3,0
2835,4,3,4,3,128,8,0,0.000037,147,805,266,1,0
2836,4,3,4,3,128,16,0,0.000037,147,805,266,1,0
2837,4,3,4,3,128,32,0,0.000030,176,920,325,2,0
2838,4,3,4,3,64,1,0,0.000030,176,920,325,2,0
2839,4,3,4,3,64,2,0,0.000030,176,920,325,2,0
2840,4,3,4,3,64,4,0,0.000036,238,1250,298,1,0
2841,4,3,4,3,64,8,0,0.000036,238,1250,298,1,0
2842,4,3,4,3,64,16,0,0.000036,255,1382,341,2,0
2843,4,3,4,3,64,32,0,0.000036,255,1382,341,2,0
2844,4,3,4,3,32,1,0,0.000036,255,1382,341,2,0
2845,4,3,4,3,32,2,0,0.000040,325,1861,314,1,0
2846,4,3,4,3,32,4,0,0.000040,325,1861,314,1,0
2847,4,3,4,3,32,8,0,0.000041,352,2091,356,2,0
2848,4,3,4,3,32,16,0,0.000041,352,2091,356,2,0
2849,4,3,4,3,32,32,0,0.000041,352,2091,356,2,0
2860,4,3,4,4,256,16,0,0.000148,142,751,444,1,0
2861,4,3,4,4,256,32,0,0.000144,146,731,444,1,0
2862,4,3,4,4,128,1,0,0.000158,118,623,324,1,0
2863,4,3,4,4,128,2,0,0.000158,118,623,324,1,0
2864,4,3,4,4,128,4,0,0.000158,118,623,324,1,0
2865,4,3,4,4,128,8,0,0.000153,204,886,451,1,0
2866,4,3,4,4,128,16,0,0.000145,201,885,451,1,0
2867,4,3,4,4,128,32,0,0.000137,137,722,329,1,0
2868,4,3,4,4,64,1,0,0.000137,137,722,329,1,0
2869,4,3,4,4,64,2,0,0.000137,137,722,329,1,0
