n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
2128,8,3,4,3,128,1,0,0.000291,403,2015,560,1,0
2129,8,3,4,3,128,2,0,0.000309,417,1943,560,1,0
2130,8,3,4,3,128,4,0,0.000312,398,1803,460,1,0
2131,8,3,4,3,128,8,0,0.000312,398,1803,460,1,0
2140,8,3,4,4,512,1,0,0.000034,163,879,351,1,0
2141,8,3,4,4,512,2,0,0.000034,163,879,351,1,0
2142,8,3,4,4,512,4,0,0.000039,165,957,430,1,0
2143,8,3,4,4,512,8,0,0.000040,178,956,430,1,0
2144,8,3,4,4,256,1,0,0.000040,251,1331,343,1,0
2145,8,3,4,4,256,2,0,0.000040,251,1331,343,1,0
2146,8,3,4,4,256,4,0,0.000040,303,1528,446,1,0
2147,8,3,4,4,256,8,0,0.000040,303,1528,446,1,0
2148,8,3,4,4,128,1,0,0.000038,390,2086,362,1,0
2149,8,3,4,4,128,2,0,0.000038,390,2086,362,1,0
2150,8,3,4,4,128,4,0,0.000045,449,2468,471,1,0
2151,8,3,4,4,128,8,0,0.000045,449,2468,471,1,0
2160,16,1,1,1,512,1,0,0.000146,119,572,434,1,0
2161,16,1,1,1,512,2,0,0.000147,113,572,434,1,0
2162,16,1,1,1,512,4,0,0.000153,93,441,314,1,0
2163,16,1,1,1,512,8,0,0.000153,93,441,314,1,0
2164,16,1,1,1,512,16,0,0.000153,93,441,314,1,0
2165,16,1,1,1,256,1,0,0.000175,178,755,444,1,0
2166,16,1,1,1,256,2,0,0.000171,171,739,444,1,0
2167,16,1,1,1,256,4,0,0.000146,131,595,322,1,0
2168,16,1,1,1,256,8,0,0.000146,131,595,322,1,0
2169,16,1,1,1,256,16,0,0.000146,131,595,322,1,0
2170,16,1,1,1,128,1,0,0.000226,236,1014,460,1,0
2171,16,1,1,1,128,2,0,0.000204,262,1014,460,1,0
2172,16,1,1,1,128,4,0,0.000204,193,840,337,1,0
2173,16,1,1,1,128,8,0,0.000204,193,840,337,1,0
2174,16,1,1,1,128,16,0,0.000204,193,840,337,1,0
2185,16,1,1,2,512,1,0,0.000150,121,578,386,1,0
2186,16,1,1,2,512,2,0,0.000150,121,578,386,1,0
2187,16,1,1,2,512,4,0,0.000164,103,559,386,1,0
2188,16,1,1,2,512,8,0,0.000164,103,559,386,1,0
2189,16,1,1,2,512,16,0,0.000164,103,559,386,1,0
2190,16,1,1,2,256,1,0,0.000180,193,761,393,1,0
2191,16,1,1,2,256,2,0,0.000180,193,761,393,1,0
2192,16,1,1,2,256,4,0,0.000173,183,757,393,1,0
2193,16,1,1,2,256,8,0,0.000173,183,757,393,1,0
2194,16,1,1,2,256,16,0,0.000173,183,757,393,1,0
2195,16,1,1,2,128,1,0,0.000171,202,1042,407,1,0
2196,16,1,1,2,128,2,0,0.000171,202,1042,407,1,0
2197,16,1,1,2,128,4,0,0.000166,205,1033,407,1,0
2198,16,1,1,2,128,8,0,0.000166,205,1033,407,1,0
2199,16,1,1,2,128,16,0,0.000166,205,1033,407,1,0
2210,16,1,1,3,512,1,0,0.000246,148,789,459,1,0
2211,16,1,1,3,512,2,0,0.000246,148,789,459,1,0
2212,16,1,1,3,512,4,0,0.000256,131,640,379,1,0
2213,16,1,1,3,512,8,0,0.000256,131,640,379,1,0
2214,16,1,1,3,512,16,0,0.000256,131,640,379,1,0
2215,16,1,1,3,256,1,0,0.000253,220,1038,468,1,0
2216,16,1,1,3,256,2,0,0.000253,220,1038,468,1,0
2217,16,1,1,3,256,4,0,0.000255,171,890,387,1,0
2218,16,1,1,3,256,8,0,0.000255,171,890,387,1,0
2219,16,1,1,3,256,16,0,0.000255,171,890,387,1,0
2220,16,1,1,3,128,1,0,0.000286,315,1448,482,1,0
2221,16,1,1,3,128,2,0,0.000277,284,1456,484,1,0
2222,16,1,1,3,128,4,0,0.000261,256,1302,404,1,0
2223,16,1,1,3,128,8,0,0.000261,256,1302,404,1,0
2224,16,1,1,3,128,16,0,0.000261,256,1302,404,1,0
2235,16,1,1,4,512,1,0,0.000039,91,536,213,1,0
2236,16,1,1,4,512,2,0,0.000039,91,536,213,1,0
2237,16,1,1,4,512,4,0,0.000048,107,554,294,1,0
2238,16,1,1,4,512,8,0,0.000048,107,554,294,1,0
2239,16,1,1,4,512,16,0,0.000048,107,554,294,1,0
2240,16,1,1,4,256,1,0,0.000037,150,753,248,1,0
2241,16,1,1,4,256,2,0,0.000037,150,753,248,1,0
2242,16,1,1,4,256,4,0,0.000051,187,920,314,1,0
2243,16,1,1,4,256,8,0,0.000051,187,920,314,1,0
2244,16,1,1,4,256,16,0,0.000051,187,920,314,1,0
2245,16,1,1,4,128,1,0,0.000046,222,1187,270,1,0
2246,16,1,1,4,128,2,0,0.000046,222,1187,270,1,0
2247,16,1,1,4,128,4,0,0.000059,287,1257,335,1,0
2248,16,1,1,4,128,8,0,0.000059,287,1257,335,1,0
2249,16,1,1,4,128,16,0,0.000059,287,1257,335,1,0
2260,16,1,2,1,512,1,0,0.000146,119,572,434,1,0
2261,16,1,2,1,512,2,0,0.000147,113,572,434,1,0
2262,16,1,2,1,512,4,0,0.000153,93,441,314,1,0
2263,16,1,2,1,512,8,0,0.000153,93,441,314,1,0
2264,16,1,2,1,512,16,0,0.000153,93,441,314,1,0
2265,16,1,2,1,256,1,0,0.000175,178,755,444,1,0
2266,16,1,2,1,256,2,0,0.000171,171,739,444,1,0
2267,16,1,2,1,256,4,0,0.000146,131,595,322,1,0
2268,16,1,2,1,256,8,0,0.000146,131,595,322,1,0
2269,16,1,2,1,256,16,0,0.000146,131,595,322,1,0
2270,16,1,2,1,128,1,0,0.000226,236,1014,460,1,0
2271,16,1,2,1,128,2,0,0.000204,262,1014,460,1,0
2272,16,1,2,1,128,4,0,0.000204,193,840,337,1,0
2273,16,1,2,1,128,8,0,0.000204,193,840,337,1,0
2274,16,1,2,1,128,16,0,0.000204,193,840,337,1,0
2285,16,1,2,2,512,1,0,0.000150,121,578,386,1,0
2286,16,1,2,2,512,2,0,0.000150,121,578,386,1,0
2287,16,1,2,2,512,4,0,0.000164,103,559,386,1,0
2288,16,1,2,2,512,8,0,0.000164,103,559,386,1,0
2289,16,1,2,2,512,16,0,0.000164,103,559,386,1,0
2290,16,1,2,2,256,1,0,0.000180,193,761,393,1,0
2291,16,1,2,2,256,2,0,0.000180,193,761,393,1,0
2292,16,1,2,2,256,4,0,0.000173,183,757,393,1,0
2293,16,1,2,2,256,8,0,0.000173,183,757,393,1,0
2294,16,1,2,2,256,16,0,0.000173,183,757,393,1,0
2295,16,1,2,2,128,1,0,0.000171,202,1042,407,1,0
2296,16,1,2,2,128,2,0,0.000171,202,1042,407,1,0
2297,16,1,2,2,128,4,0,0.000166,205,1033,407,1,0
2298,16,1,2,2,128,8,0,0.000166,205,1033,407,1,0
2299,16,1,2,2,128,16,0,0.000166,205,1033,407,1,0
2310,16,1,2,3,512,1,0,0.000246,148,789,459,1,0
2311,16,1,2,3,512,2,0,0.000246,148,789,459,1,0
2312,16,1,2,3,512,4,0,0.000256,131,640,379,1,0
2313,16,1,2,3,512,8,0,0.000256,131,640,379,1,0
2314,16,1,2,3,512,16,0,0.000256,131,640,379,1,0
2315,16,1,2,3,256,1,0,0.000253,220,1038,468,1,0
2316,16,1,2,3,256,2,0,0.000253,220,1038,468,1,0
2317,16,1,2,3,256,4,0,0.000255,171,890,387,1,0
2318,16,1,2,3,256,8,0,0.000255,171,890,387,1,0
2319,16,1,2,3,256,16,0,0.000255,171,890,387,1,0
2320,16,1,2,3,128,1,0,0.000286,315,1448,482,1,0
2321,16,1,2,3,128,2,0,0.000277,284,1456,484,1,0
2322,16,1,2,3,128,4,0,0.000261,256,1302,404,1,0
2323,16,1,2,3,128,8,0,0.000261,256,1302,404,1,0
2324,16,1,2,3,128,16,0,0.000261,256,1302,404,1,0
2335,16,1,2,4,512,1,0,0.000039,91,536,213,1,0
2336,16,1,2,4,512,2,0,0.000039,91,536,213,1,0
2337,16,1,2,4,512,4,0,0.000048,107,554,294,1,0
2338,16,1,2,4,512,8,0,0.000048,107,554,294,1,0
2339,16,1,2,4,512,16,0,0.000048,107,554,294,1,0
2340,16,1,2,4,256,1,0,0.000037,150,753,248,1,0
2341,16,1,2,4,256,2,0,0.000037,150,753,248,1,0
2342,16,1,2,4,256,4,0,0.000051,187,920,314,1,0
2343,16,1,2,4,256,8,0,0.000051,187,920,314,1,0
2344,16,1,2,4,256,16,0,0.000051,187,920,314,1,0
2345,16,1,2,4,128,1,0,0.000046,222,1187,270,1,0
2346,16,1,2,4,128,2,0,0.000046,222,1187,270,1,0
2347,16,1,2,4,128,4,0,0.000059,287,1257,335,1,0
2348,16,1,2,4,128,8,0,0.000059,287,1257,335,1,0
2349,16,1,2,4,128,16,0,0.000059,287,1257,335,1,0
2360,16,1,3,1,512,1,0,0.000146,119,572,434,1,0
2361,16,1,3,1,512,2,0,0.000147,113,572,434,1,0
2362,16,1,3,1,512,4,0,0.000153,93,441,314,1,0
2363,16,1,3,1,512,8,0,0.000153,93,441,314,1,0
2364,16,1,3,1,512,16,0,0.000153,93,441,314,1,0
2365,16,1,3,1,256,1,0,0.000175,178,755,444,1,0
2366,16,1,3,1,256,2,0,0.000171,171,739,444,1,0
2367,16,1,3,1,256,4,0,0.000146,131,595,322,1,0
2368,16,1,3,1,256,8,0,0.000146,131,595,322,1,0
2369,16,1,3,1,256,16,0,0.000146,131,595,322,1,0
2370,16,1,3,1,128,1,0,0.000226,236,1014,460,1,0
2371,16,1,3,1,128,2,0,0.000204,262,1014,460,1,0
2372,16,1,3,1,128,4,0,0.000204,193,840,337,1,0
2373,16,1,3,1,128,8,0,0.000204,193,840,337,1,0
2374,16,1,3,1,128,16,0,0.000204,193,840,337,1,0
2385,16,1,3,2,512,1,0,0.000150,121,578,386,1,0
2386,16,1,3,2,512,2,0,0.000150,121,578,386,1,0
2387,16,1,3,2,512,4,0,0.000164,103,559,386,1,0
2388,16,1,3,2,512,8,0,0.000164,103,559,386,1,0
2389,16,1,3,2,512,16,0,0.000164,103,559,386,1,0
2390,16,1,3,2,256,1,0,0.000180,193,761,393,1,0
2391,16,1,3,2,256,2,0,0.000180,193,761,393,1,0
2392,16,1,3,2,256,4,0,0.000173,183,757,393,1,0
2393,16,1,3,2,256,8,0,0.000173,183,757,393,1,0
2394,16,1,3,2,256,16,0,0.000173,183,757,393,1,0
2395,16,1,3,2,128,1,0,0.000171,202,1042,407,1,0
2396,16,1,3,2,128,2,0,0.000171,202,1042,407,1,0
2397,16,1,3,2,128,4,0,0.000166,205,1033,407,1,0
2398,16,1,3,2,128,8,0,0.000166,205,1033,407,1,0
2399,16,1,3,2,128,16,0,0.000166,205,1033,407,1,0
2410,16,1,3,3,512,1,0,0.000246,148,789,459,1,0
2411,16,1,3,3,512,2,0,0.000246,148,789,459,1,0
2412,16,1,3,3,512,4,0,0.000256,131,640,379,1,0
2413,16,1,3,3,512,8,0,0.000256,131,640,379,1,0
2414,16,1,3,3,512,16,0,0.000256,131,640,379,1,0
2415,16,1,3,3,256,1,0,0.000253,220,1038,468,1,0
2416,16,1,3,3,256,2,0,0.000253,220,1038,468,1,0
2417,16,1,3,3,256,4,0,0.000255,171,890,387,1,0
2418,16,1,3,3,256,8,0,0.000255,171,890,387,1,0
2419,16,1,3,3,256,16,0,0.000255,171,890,387,1,0
2420,16,1,3,3,128,1,0,0.000286,315,1448,482,1,0
2421,16,1,3,3,128,2,0,0.000277,284,1456,484,1,0
2422,16,1,3,3,128,4,0,0.000261,256,1302,404,1,0
2423,16,1,3,3,128,8,0,0.000261,256,1302,404,1,0
2424,16,1,3,3,128,16,0,0.000261,256,1302,404,1,0
2435,16,1,3,4,512,1,0,0.000039,91,536,213,1,0
2436,16,1,3,4,512,2,0,0.000039,91,536,213,1,0
2437,16,1,3,4,512,4,0,0.000048,107,554,294,1,0
2438,16,1,3,4,512,8,0,0.000048,107,554,294,1,0
2439,16,1,3,4,512,16,0,0.000048,107,554,294,1,0
2440,16,1,3,4,256,1,0,0.000037,150,753,248,1,0
2441,16,1,3,4,256,2,0,0.000037,150,753,248,1,0
2442,16,1,3,4,256,4,0,0.000051,187,920,314,1,0
2443,16,1,3,4,256,8,0,0.000051,187,920,314,1,0
2444,16,1,3,4,256,16,0,0.000051,187,920,314,1,0
2445,16,1,3,4,128,1,0,0.000046,222,1187,270,1,0
2446,16,1,3,4,128,2,0,0.000046,222,1187,270,1,0
2447,16,1,3,4,128,4,0,0.000059,287,1257,335,1,0
2448,16,1,3,4,128,8,0,0.000059,287,1257,335,1,0
2449,16,1,3,4,128,16,0,0.000059,287,1257,335,1,0
2460,16,1,4,1,512,1,0,0.000146,119,572,434,1,0
2461,16,1,4,1,512,2,0,0.000147,113,572,434,1,0
2462,16,1,4,1,512,4,0,0.000153,93,441,314,1,0
2463,16,1,4,1,512,8,0,0.000153,93,441,314,1,0
2464,16,1,4,1,512,16,0,0.000153,93,441,314,1,0
2465,16,1,4,1,256,1,0,0.000175,178,755,444,1,0
2466,16,1,4,1,256,2,0,0.000171,171,739,444,1,0
2467,16,1,4,1,256,4,0,0.000146,131,595,322,1,0
2468,16,1,4,1,256,8,0,0.000146,131,595,322,1,0
2469,16,1,4,1,256,16,0,0.000146,131,595,322,1,0
2470,16,1,4,1,128,1,0,0.000226,236,1014,460,1,0
2471,16,1,4,1,128,2,0,0.000204,262,1014,460,1,0
2472,16,1,4,1,128,4,0,0.000204,193,840,337,1,0
2473,16,1,4,1,128,8,0,0.000200,188,838,337,1,0
2474,16,1,4,1,128,16,0,0.000204,193,840,337,1,0
2485,16,1,4,2,512,1,0,0.000150,121,578,386,1,0
2486,16,1,4,2,512,2,0,0.000150,121,578,386,1,0
2487,16,1,4,2,512,4,0,0.000164,103,559,386,1,0
2488,16,1,4,2,512,8,0,0.000164,103,559,386,1,0
2489,16,1,4,2,512,16,0,0.000164,103,559,386,1,0
2490,16,1,4,2,256,1,0,0.000180,193,761,393,1,0
2491,16,1,4,2,256,2,0,0.000180,193,761,393,1,0
2492,16,1,4,2,256,4,0,0.000173,183,757,393,1,0
2493,16,1,4,2,256,8,0,0.000173,183,757,393,1,0
2494,16,1,4,2,256,16,0,0.000173,183,757,393,1,0
2495,16,1,4,2,128,1,0,0.000171,202,1042,407,1,0
2496,16,1,4,2,128,2,0,0.000171,202,1042,407,1,0
2497,16,1,4,2,128,4,0,0.000166,205,1033,407,1,0
2498,16,1,4,2,128,8,0,0.000166,205,1033,407,1,0
2499,16,1,4,2,128,16,0,0.000166,205,1033,407,1,0
2510,16,1,4,3,512,1,0,0.000246,148,789,459,1,0
2511,16,1,4,3,512,2,0,0.000246,148,789,459,1,0
2512,16,1,4,3,512,4,0,0.000256,131,640,379,1,0
2513,16,1,4,3,512,8,0,0.000256,131,640,379,1,0
2514,16,1,4,3,512,16,0,0.000256,131,640,379,1,0
2515,16,1,4,3,256,1,0,0.000253,220,1038,468,1,0
2516,16,1,4,3,256,2,0,0.000253,220,1038,468,1,0
2517,16,1,4,3,256,4,0,0.000255,171,890,387,1,0
2518,16,1,4,3,256,8,0,0.000255,171,890,387,1,0
2519,16,1,4,3,256,16,0,0.000255,171,890,387,1,0
2520,16,1,4,3,128,1,0,0.000286,315,1448,482,1,0
2521,16,1,4,3,128,2,0,0.000277,284,1456,484,1,0
2522,16,1,4,3,128,4,0,0.000261,256,1302,404,1,0
2523,16,1,4,3,128,8,0,0.000261,256,1302,404,1,0
2524,16,1,4,3,128,16,0,0.000261,256,1302,404,1,0
2535,16,1,4,4,512,1,0,0.000039,91,536,213,1,0
2536,16,1,4,4,512,2,0,0.000039,91,536,213,1,0
2537,16,1,4,4,512,4,0,0.000048,107,554,294,1,0
2538,16,1,4,4,512,8,0,0.000048,107,554,294,1,0
2539,16,1,4,4,512,16,0,0.000048,107,554,294,1,0
2540,16,1,4,4,256,1,0,0.000037,150,753,248,1,0
2541,16,1,4,4,256,2,0,0.000037,150,753,248,1,0
2542,16,1,4,4,256,4,0,0.000051,187,920,314,1,0
2543,16,1,4,4,256,8,0,0.000051,187,920,314,1,0
2544,16,1,4,4,256,16,0,0.000051,187,920,314,1,0
2545,16,1,4,4,128,1,0,0.000046,222,1187,270,1,0
2546,16,1,4,4,128,2,0,0.000046,222,1187,270,1,0
2547,16,1,4,4,128,4,0,0.000059,287,1257,335,1,0
2548,16,1,4,4,128,8,0,0.000059,287,1257,335,1,0
2549,16,1,4,4,128,16,0,0.000059,287,1257,335,1,0
2560,16,2,1,1,512,1,0,0.000148,142,751,444,1,0
2561,16,2,1,1,512,2,0,0.000144,146,731,444,1,0
2562,16,2,1,1,512,4,0,0.000158,118,623,324,1,0
2563,16,2,1,1,512,8,0,0.000158,118,623,324,1,0
2564,16,2,1,1,512,16,0,0.000158,118,623,324,1,0
2565,16,2,1,1,256,1,0,0.000153,204,886,451,1,0
2566,16,2,1,1,256,2,0,0.000145,201,885,451,1,0
2567,16,2,1,1,256,4,0,0.000137,137,722,329,1,0
2568,16,2,1,1,256,8,0,0.000137,137,722,329,1,0
2569,16,2,1,1,256,16,0,0.000137,137,722,329,1,0
2570,16,2,1,1,128,1,0,0.000176,252,1201,468,1,0
2571,16,2,1,1,128,2,0,0.000174,280,1203,467,1,0
2572,16,2,1,1,128,4,0,0.000158,233,1052,345,1,0
2573,16,2,1,1,128,8,0,0.000158,233,1052,345,1,0
2574,16,2,1,1,128,16,0,0.000158,233,1052,345,1,0
2585,16,2,1,2,512,1,0,0.000146,129,619,421,1,0
2586,16,2,1,2,512,2,0,0.000146,129,619,421,1,0
2587,16,2,1,2,512,4,0,0.000150,115,615,421,1,0
2588,16,2,1,2,512,8,0,0.000150,115,615,421,1,0
2589,16,2,1,2,512,16,0,0.000150,115,615,421,1,0
2590,16,2,1,2,256,1,0,0.000138,196,943,426,1,0
2591,16,2,1,2,256,2,0,0.000138,196,943,426,1,0
2592,16,2,1,2,256,4,0,0.000159,201,902,426,1,0
2593,16,2,1,2,256,8,0,0.000159,201,902,426,1,0
2594,16,2,1,2,256,16,0,0.000159,201,902,426,1,0
2595,16,2,1,2,128,1,0,0.000159,248,1304,442,1,0
2596,16,2,1,2,128,2,0,0.000159,248,1304,442,1,0
2597,16,2,1,2,128,4,0,0.000158,279,1337,441,1,0
2598,16,2,1,2,128,8,0,0.000158,279,1337,441,1,0
2599,16,2,1,2,128,16,0,0.000158,279,1337,441,1,0
2610,16,2,1,3,512,1,0,0.000243,174,939,515,1,0
2611,16,2,1,3,512,2,0,0.000243,174,939,515,1,0
2612,16,2,1,3,512,4,0,0.000246,139,740,395,1,0
2613,16,2,1,3,512,8,0,0.000246,139,740,395,1,0
2614,16,2,1,3,512,16,0,0.000246,139,740,395,1,0
2615,16,2,1,3,256,1,0,0.000264,252,1135,509,1,0
2616,16,2,1,3,256,2,0,0.000261,255,1135,509,1,0
2617,16,2,1,3,256,4,0,0.000250,198,1007,409,1,0
2618,16,2,1,3,256,8,0,0.000250,198,1007,409,1,0
2619,16,2,1,3,256,16,0,0.000250,198,1007,409,1,0
2620,16,2,1,3,128,1,0,0.000273,295,1624,526,1,0
2621,16,2,1,3,128,2,0,0.000262,275,1512,524,1,0
2622,16,2,1,3,128,4,0,0.000262,270,1509,422,1,0
2623,16,2,1,3,128,8,0,0.000262,270,1509,422,1,0
2624,16,2,1,3,128,16,0,0.000262,270,1509,422,1,0
2635,16,2,1,4,512,1,0,0.000037,147,805,266,1,0
2636,16,2,1,4,512,2,0,0.000037,147,805,266,1,0
2637,16,2,1,4,512,4,0,0.000040,152,774,365,1,0
2638,16,2,1,4,512,8,0,0.000040,152,774,365,1,0
2639,16,2,1,4,512,16,0,0.000040,152,774,365,1,0
2640,16,2,1,4,256,1,0,0.000036,238,1250,298,1,0
2641,16,2,1,4,256,2,0,0.000036,238,1250,298,1,0
2642,16,2,1,4,256,4,0,0.000042,261,1384,380,1,0
2643,16,2,1,4,256,8,0,0.000042,261,1383,380,1,0
2644,16,2,1,4,256,16,0,0.000042,261,1384,380,1,0
2645,16,2,1,4,128,1,0,0.000040,325,1861,314,1,0
2646,16,2,1,4,128,2,0,0.000040,325,1861,314,1,0
2647,16,2,1,4,128,4,0,0.000044,348,2013,403,1,0
2648,16,2,1,4,128,8,0,0.000044,348,2013,403,1,0
2649,16,2,1,4,128,16,0,0.000044,348,2013,403,1,0
2660,16,2,2,1,512,1,0,0.000148,142,751,444,1,0
2661,16,2,2,1,512,2,0,0.000144,146,731,444,1,0
2662,16,2,2,1,512,4,0,0.000158,118,623,324,1,0
2663,16,2,2,1,512,8,0,0.000158,118,623,324,1,0
2664,16,2,2,1,512,16,0,0.000158,118,623,324,1,0
2665,16,2,2,1,256,1,0,0.000153,204,886,451,1,0
2666,16,2,2,1,256,2,0,0.000145,201,885,451,1,0
2667,16,2,2,1,256,4,0,0.000137,137,722,329,1,0
2668,16,2,2,1,256,8,0,0.000137,137,722,329,1,0
2669,16,2,2,1,256,16,0,0.000137,137,722,329,1,0
2670,16,2,2,1,128,1,0,0.000176,252,1201,468,1,0
2671,16,2,2,1,128,2,0,0.000174,280,1203,467,1,0
2672,16,2,2,1,128,4,0,0.000158,233,1052,345,1,0
2673,16,2,2,1,128,8,0,0.000158,233,1052,345,1,0
2674,16,2,2,1,128,16,0,0.000158,233,1052,345,1,0
2685,16,2,2,2,512,1,0,0.000146,129,619,421,1,0
2686,16,2,2,2,512,2,0,0.000146,129,619,421,1,0
2687,16,2,2,2,512,4,0,0.000150,115,615,421,1,0
2688,16,2,2,2,512,8,0,0.000150,115,615,421,1,0
2689,16,2,2,2,512,16,0,0.000150,115,615,421,1,0
2690,16,2,2,2,256,1,0,0.000138,196,943,426,1,0
2691,16,2,2,2,256,2,0,0.000138,196,943,426,1,0
2692,16,2,2,2,256,4,0,0.000159,201,902,426,1,0
2693,16,2,2,2,256,8,0,0.000159,201,902,426,1,0
2694,16,2,2,2,256,16,0,0.000159,201,902,426,1,0
2695,16,2,2,2,128,1,0,0.000159,248,1304,442,1,0
2696,16,2,2,2,128,2,0,0.000159,248,1304,442,1,0
2697,16,2,2,2,128,4,0,0.000158,279,1337,441,1,0
2698,16,2,2,2,128,8,0,0.000158,279,1337,441,1,0
2699,16,2,2,2,128,16,0,0.000158,279,1337,441,1,0
2710,16,2,2,3,512,1,0,0.000243,174,939,515,1,0
2711,16,2,2,3,512,2,0,0.000243,174,939,515,1,0
2712,16,2,2,3,512,4,0,0.000246,139,740,395,1,0
2713,16,2,2,3,512,8,0,0.000246,139,740,395,1,0
2714,16,2,2,3,512,16,0,0.000246,139,740,395,1,0
2715,16,2,2,3,256,1,0,0.000261,255,1135,509,1,0
2716,16,2,2,3,256,2,0,0.000261,255,1135,509,1,0
2717,16,2,2,3,256,4,0,0.000250,198,1007,409,1,0
2718,16,2,2,3,256,8,0,0.000250,198,1007,409,1,0
2719,16,2,2,3,256,16,0,0.000250,198,1007,409,1,0
2720,16,2,2,3,128,1,0,0.000273,295,1624,526,1,0
2721,16,2,2,3,128,2,0,0.000262,275,1512,524,1,0
2722,16,2,2,3,128,4,0,0.000262,270,1509,422,1,0
2723,16,2,2,3,128,8,0,0.000262,270,1509,422,1,0
2724,16,2,2,3,128,16,0,0.000262,270,1509,422,1,0
2735,16,2,2,4,512,1,0,0.000037,147,805,266,1,0
2736,16,2,2,4,512,2,0,0.000037,147,805,266,1,0
2737,16,2,2,4,512,4,0,0.000040,152,774,365,1,0
2738,16,2,2,4,512,8,0,0.000040,152,774,365,1,0
2739,16,2,2,4,512,16,0,0.000042,159,775,365,1,0
2740,16,2,2,4,256,1,0,0.000036,238,1250,298,1,0
2741,16,2,2,4,256,2,0,0.000036,238,1250,298,1,0
2742,16,2,2,4,256,4,0,0.000042,261,1384,380,1,0
2743,16,2,2,4,256,8,0,0.000042,261,1384,380,1,0
2744,16,2,2,4,256,16,0,0.000042,261,1384,380,1,0
2745,16,2,2,4,128,1,0,0.000038,338,1861,314,1,0
2746,16,2,2,4,128,2,0,0.000040,325,1861,314,1,0
2747,16,2,2,4,128,4,0,0.000044,348,2013,403,1,0
2748,16,2,2,4,128,8,0,0.000044,348,2013,403,1,0
2749,16,2,2,4,128,16,0,0.000044,348,2013,403,1,0
2760,16,2,3,1,512,1,0,0.000148,142,751,444,1,0
2761,16,2,3,1,512,2,0,0.000144,146,731,444,1,0
2762,16,2,3,1,512,4,0,0.000158,118,623,324,1,0
2763,16,2,3,1,512,8,0,0.000158,118,623,324,1,0
2764,16,2,3,1,512,16,0,0.000158,118,623,324,1,0
2765,16,2,3,1,256,1,0,0.000153,204,886,451,1,0
2766,16,2,3,1,256,2,0,0.000145,201,885,451,1,0
2767,16,2,3,1,256,4,0,0.000137,137,722,329,1,0
2768,16,2,3,1,256,8,0,0.000137,137,722,329,1,0
2769,16,2,3,1,256,16,0,0.000137,137,722,329,1,0
2770,16,2,3,1,128,1,0,0.000176,252,1201,468,1,0
2771,16,2,3,1,128,2,0,0.000174,280,1203,467,1,0
2772,16,2,3,1,128,4,0,0.000158,233,1052,345,1,0
2773,16,2,3,1,128,8,0,0.000158,233,1052,345,1,0
2774,16,2,3,1,128,16,0,0.000153,230,1054,345,1,0
2785,16,2,3,2,512,1,0,0.000146,129,619,421,1,0
2786,16,2,3,2,512,2,0,0.000146,129,619,421,1,0
2787,16,2,3,2,512,4,0,0.000150,115,615,421,1,0
2788,16,2,3,2,512,8,0,0.000150,115,615,421,1,0
2789,16,2,3,2,512,16,0,0.000150,115,615,421,1,0
2790,16,2,3,2,256,1,0,0.000138,196,943,426,1,0
2791,16,2,3,2,256,2,0,0.000138,196,943,426,1,0
2792,16,2,3,2,256,4,0,0.000159,201,902,426,1,0
2793,16,2,3,2,256,8,0,0.000159,201,902,426,1,0
2794,16,2,3,2,256,16,0,0.000159,201,902,426,1,0
2795,16,2,3,2,128,1,0,0.000159,248,1304,442,1,0
2796,16,2,3,2,128,2,0,0.000159,248,1304,442,1,0
2797,16,2,3,2,128,4,0,0.000158,279,1337,441,1,0
2798,16,2,3,2,128,8,0,0.000158,279,1337,441,1,0
2799,16,2,3,2,128,16,0,0.000158,279,1337,441,1,0
2810,16,2,3,3,512,1,0,0.000243,174,939,515,1,0
2811,16,2,3,3,512,2,0,0.000243,174,939,515,1,0
2812,16,2,3,3,512,4,0,0.000246,139,740,395,1,0
2813,16,2,3,3,512,8,0,0.000246,139,740,395,1,0
2814,16,2,3,3,512,16,0,0.000246,139,740,395,1,0
2815,16,2,3,3,256,1,0,0.000261,255,1135,509,1,0
2816,16,2,3,3,256,2,0,0.000261,255,1135,509,1,0
2817,16,2,3,3,256,4,0,0.000250,198,1007,409,1,0
2818,16,2,3,3,256,8,0,0.000250,198,1007,409,1,0
2819,16,2,3,3,256,16,0,0.000250,198,1007,409,1,0
2820,16,2,3,3,128,1,0,0.000273,295,1624,526,1,0
2821,16,2,3,3,128,2,0,0.000262,275,1512,524,1,0
2822,16,2,3,3,128,4,0,0.000262,270,1509,422,1,0
2823,16,2,3,3,128,8,0,0.000262,270,1509,422,1,0
2824,16,2,3,3,128,16,0,0.000262,270,1509,422,1,0
2835,16,2,3,4,512,1,0,0.000037,147,805,266,1,0
2836,16,2,3,4,512,2,0,0.000037,147,805,266,1,0
2837,16,2,3,4,512,4,0,0.000040,152,774,365,1,0
2838,16,2,3,4,512,8,0,0.000040,152,774,365,1,0
2839,16,2,3,4,512,16,0,0.000040,152,774,365,1,0
2840,16,2,3,4,256,1,0,0.000036,238,1250,298,1,0
2841,16,2,3,4,256,2,0,0.000036,238,1250,298,1,0
2842,16,2,3,4,256,4,0,0.000042,261,1384,380,1,0
