n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
7731,4096,1,3,2,3,256,0,12.077478,21310.324,506
7732,4096,1,3,2,3,512,0,12.077478,20820.352,494
7733,4096,1,3,2,3,1024,0,11.876858,20592.391,489
7734,4096,1,3,2,3,2048,0,12.077478,20144.18,508
7735,4096,1,3,2,3,4096,0,10.393101,20669.797,549
7738,4096,1,3,2,4,128,0,12.078041,24494.344,539
7739,4096,1,3,2,4,256,0,12.077437,21549.99,523
7740,4096,1,3,2,4,512,0,12.077437,20657.295,512
7741,4096,1,3,2,4,1024,0,12.078041,20076.883,508
7742,4096,1,3,2,4,2048,0,12.077437,19755.021,508
7743,4096,1,3,2,4,4096,0,10.393061,20464.977,548
7747,4096,1,3,3,1,256,0,18.114237,21654.527,519
7748,4096,1,3,3,1,512,0,18.114237,20918.771,507
7749,4096,1,3,3,1,1024,0,18.114237,20585.475,501
7750,4096,1,3,3,1,2048,0,18.114237,20240.473,511
7751,4096,1,3,3,1,4096,0,16.328692,20609.414,574
7755,4096,1,3,3,2,256,0,18.113331,21852.965,526
7756,4096,1,3,3,2,512,0,18.114237,21120.666,515
7757,4096,1,3,3,2,1024,0,18.113331,20579.355,510
7758,4096,1,3,3,2,2048,0,18.114237,20137.529,511
7759,4096,1,3,3,2,4096,0,16.605342,20582.549,574
7763,4096,1,3,3,3,256,0,18.114156,21868.127,519
7764,4096,1,3,3,3,512,0,18.113249,20990.326,507
7765,4096,1,3,3,3,1024,0,18.113249,20383.58,501
7766,4096,1,3,3,3,2048,0,18.114156,20013.84,500
7767,4096,1,3,3,3,4096,0,16.328612,20805.455,574
7771,4096,1,3,3,4,256,0,18.122271,21878.5,536
7772,4096,1,3,3,4,512,0,18.113208,21557.703,525
7773,4096,1,3,3,4,1024,0,18.113208,20533.072,520
7774,4096,1,3,3,4,2048,0,18.114114,20077.945,510
7775,4096,1,3,3,4,4096,0,16.605219,20592.391,574
7779,4096,1,3,4,1,256,0,24.15031,23200.254,687
7780,4096,1,3,4,1,512,0,24.161185,22445.879,665
7781,4096,1,3,4,1,1024,0,24.149102,22568.238,656
7782,4096,1,3,4,1,2048,0,24.161185,21812,664
7783,4096,1,3,4,1,4096,0,22.264203,22547.756,704
7787,4096,1,3,4,2,256,0,24.15031,23654.051,694
7788,4096,1,3,4,2,512,0,24.15031,22945.691,673
7789,4096,1,3,4,2,1024,0,24.149102,22162.057,665
7790,4096,1,3,4,2,2048,0,24.161185,21796.838,664
7791,4096,1,3,4,2,4096,0,22.264203,22750.182,704
7795,4096,1,3,4,3,256,0,24.150229,23886.801,687
7796,4096,1,3,4,3,512,0,24.150229,22453.326,665
7797,4096,1,3,4,3,1024,0,24.149021,22222.172,656
7798,4096,1,3,4,3,2048,0,24.149021,22060.711,664
7799,4096,1,3,4,3,4096,0,22.264122,22770.398,705
7803,4096,1,3,4,4,256,0,24.148979,23461.467,704
7804,4096,1,3,4,4,512,0,24.150188,22520.623,683
7805,4096,1,3,4,4,1024,0,24.148979,22294.789,675
7806,4096,1,3,4,4,2048,0,24.148979,21973.994,674
7807,4096,1,3,4,4,4096,0,22.264082,22517.166,704
7810,4096,1,4,1,1,128,0,8.054361,26681.396,872
7811,4096,1,4,1,1,256,0,8.054361,24321.443,839
7812,4096,1,4,1,1,512,0,8.053958,22998.094,816
7813,4096,1,4,1,1,1024,0,8.053958,22157.801,809
7814,4096,1,4,1,1,2048,0,8.053958,22050.07,814
7815,4096,1,4,1,1,4096,0,8.054361,21787.262,802
7818,4096,1,4,1,2,128,0,8.054361,26656.127,876
7819,4096,1,4,1,2,256,0,8.053958,24093.217,844
7820,4096,1,4,1,2,512,0,8.054361,22858.178,822
7821,4096,1,4,1,2,1024,0,8.053958,22111.516,816
7822,4096,1,4,1,2,2048,0,8.054361,22089.438,814
7823,4096,1,4,1,2,4096,0,7.920173,21795.242,802
7826,4096,1,4,1,3,128,0,8.053876,26523.127,872
7827,4096,1,4,1,3,256,0,8.054279,23838.92,839
7828,4096,1,4,1,3,512,0,8.054279,22192.113,816
7829,4096,1,4,1,3,1024,0,8.054279,21660.912,809
7830,4096,1,4,1,3,2048,0,8.054279,21756.938,814
7831,4096,1,4,1,3,4096,0,8.054279,21285.852,802
7834,4096,1,4,1,4,128,0,8.053835,26596.275,886
7835,4096,1,4,1,4,256,0,8.053835,24274.895,854
7836,4096,1,4,1,4,512,0,8.053835,22989.051,832
7837,4096,1,4,1,4,1024,0,8.054238,22407.574,826
7838,4096,1,4,1,4,2048,0,8.053835,22173.494,824
7839,4096,1,4,1,4,4096,0,8.053835,21955.906,813
7842,4096,1,4,2,1,128,0,16.101653,29533.182,940
7843,4096,1,4,2,1,256,0,15.834187,26085.289,907
7844,4096,1,4,2,1,512,0,16.101653,24171.42,883
7845,4096,1,4,2,1,1024,0,16.102458,23644.475,879
7846,4096,1,4,2,1,2048,0,16.101653,23086.141,884
7847,4096,1,4,2,1,4096,0,13.855684,22532.594,873
7850,4096,1,4,2,2,128,0,16.102458,29523.074,940
7851,4096,1,4,2,2,256,0,16.101653,25326.658,906
7852,4096,1,4,2,2,512,0,16.102458,24590.104,884
7853,4096,1,4,2,2,1024,0,16.101653,23012.99,879
7854,4096,1,4,2,2,2048,0,16.101653,23230.047,884
7855,4096,1,4,2,2,4096,0,13.855684,22632.877,873
7859,4096,1,4,2,3,256,0,16.101571,25805.457,912
7860,4096,1,4,2,3,512,0,16.101571,24363.205,890
7861,4096,1,4,2,3,1024,0,16.101571,23397.893,886
7862,4096,1,4,2,3,2048,0,16.102377,23305.855,896
7863,4096,1,4,2,3,4096,0,13.855603,23060.869,874
7866,4096,1,4,2,4,128,0,16.10153,29364.006,944
7867,4096,1,4,2,4,256,0,16.10153,25511.527,911
7868,4096,1,4,2,4,512,0,16.102336,24602.605,890
7869,4096,1,4,2,4,1024,0,16.10153,23391.773,886
7870,4096,1,4,2,4,2048,0,16.10153,23320.221,892
7871,4096,1,4,2,4,4096,0,13.855563,22676.234,873
7875,4096,1,4,3,1,256,0,24.149348,26150.461,932
7876,4096,1,4,3,1,512,0,24.149348,24820.193,909
7877,4096,1,4,3,1,1024,0,24.149348,23460.934,903
7878,4096,1,4,3,1,2048,0,23.748201,23999.85,919
7879,4096,1,4,3,1,4096,0,22.138532,23485.141,897
7883,4096,1,4,3,2,256,0,24.150556,26124.658,937
7884,4096,1,4,3,2,512,0,24.149348,24823.918,915
7885,4096,1,4,3,2,1024,0,24.150556,23488.863,910
7886,4096,1,4,3,2,2048,0,23.748201,23320.221,907
7887,4096,1,4,3,2,4096,0,21.769698,23563.344,910
7891,4096,1,4,3,3,256,0,24.150474,26742.045,932
7892,4096,1,4,3,3,512,0,23.748121,24981.123,909
7893,4096,1,4,3,3,1024,0,24.161349,24425.184,902
7894,4096,1,4,3,3,2048,0,24.149266,23545.521,919
7895,4096,1,4,3,3,4096,0,22.13845,23502.695,898
7899,4096,1,4,3,4,256,0,24.149225,26190.893,947
7900,4096,1,4,3,4,512,0,24.150433,24448.857,925
7901,4096,1,4,3,4,1024,0,24.149225,23916.857,920
7902,4096,1,4,3,4,2048,0,24.149225,23208.234,917
7903,4096,1,4,3,4,4096,0,22.138409,23778.006,910
7907,4096,1,4,4,1,256,0,32.197043,28936.012,1079
7908,4096,1,4,4,1,512,0,32.197043,27116.307,1059
7909,4096,1,4,4,1,1024,0,32.198654,26411.406,1054
7910,4096,1,4,4,1,2048,0,31.662215,26162.164,1050
7911,4096,1,4,4,1,4096,0,29.683712,25142.852,1037
7915,4096,1,4,4,2,256,0,32.198654,29107.316,1079
7916,4096,1,4,4,2,512,0,32.197043,27719.859,1059
7917,4096,1,4,4,2,1024,0,32.197043,27028.26,1054
7918,4096,1,4,4,2,2048,0,32.198654,25971.441,1049
7919,4096,1,4,4,2,4096,0,30.185119,25271.596,1037
7923,4096,1,4,4,3,256,0,32.198572,29014.482,1079
7924,4096,1,4,4,3,512,0,32.196961,26947.131,1059
7925,4096,1,4,4,3,1024,0,32.198572,26676.873,1054
7926,4096,1,4,4,3,2048,0,32.196961,25460.723,1061
7927,4096,1,4,4,3,4096,0,30.185037,25356.717,1038
7931,4096,1,4,4,4,256,0,32.198531,28980.699,1079
7932,4096,1,4,4,4,512,0,32.19692,27187.594,1058
7933,4096,1,4,4,4,1024,0,32.19692,26828.76,1054
7934,4096,1,4,4,4,2048,0,32.19692,26076.246,1059
7935,4096,1,4,4,4,4096,0,29.683591,25181.953,1037
8449,4096,3,1,1,1,64,0,3.512361,12910.044,411
8450,4096,3,1,1,1,128,0,3.168138,8726.662,345
8451,4096,3,1,1,1,256,0,3.34428,6810.93,313
8452,4096,3,1,1,1,512,0,3.183455,5636.008,291
8453,4096,3,1,1,1,1024,0,3.36524,5154.548,285
8454,4096,3,1,1,1,2048,0,3.398695,5159.868,294
8455,4096,3,1,1,1,4096,0,3.184664,4740.386,250
8458,4096,3,1,1,2,128,0,3.382965,8708.84,343
8459,4096,3,1,1,2,256,0,3.428507,6799.492,311
8460,4096,3,1,1,2,512,0,3.496618,5645.584,289
8461,4096,3,1,1,2,1024,0,3.447046,5177.69,283
8462,4096,3,1,1,2,2048,0,3.495005,5051.606,292
8463,4096,3,1,1,2,4096,0,3.329363,4643.03,249
8466,4096,3,1,1,3,128,0,3.33487,10646.916,346
8467,4096,3,1,1,3,256,0,3.377186,7663.992,314
8468,4096,3,1,1,3,512,0,3.321571,6524.714,292
8469,4096,3,1,1,3,1024,0,3.568211,5562.326,286
8470,4096,3,1,1,3,2048,0,3.680246,5359.368,295
8471,4096,3,1,1,3,4096,0,3.717726,4840.668,251
8474,4096,3,1,1,4,128,0,3.442,9968.882,344
8475,4096,3,1,1,4,256,0,3.64914,7496.146,312
8476,4096,3,1,1,4,512,0,3.403715,6318.564,290
8477,4096,3,1,1,4,1024,0,3.205037,5249.776,284
8478,4096,3,1,1,4,2048,0,3.528644,5130.874,293
8479,4096,3,1,1,4,4096,0,3.120005,4909.03,260
8482,4096,3,1,2,1,128,0,7.118645,12925.472,445
8483,4096,3,1,2,1,256,0,6.624732,9529.716,413
8484,4096,3,1,2,1,512,0,7.075136,8220.996,391
8485,4096,3,1,2,1,1024,0,6.44183,7112.042,387
8486,4096,3,1,2,1,2048,0,6.508706,6988.884,395
8487,4096,3,1,2,1,4096,0,6.796353,6493.06,357
8490,4096,3,1,2,2,128,0,6.96916,12703.894,443
8491,4096,3,1,2,2,256,0,7.009444,9113.16,411
8492,4096,3,1,2,2,512,0,7.527498,7957.39,389
8493,4096,3,1,2,2,1024,0,6.734706,7230.146,385
8494,4096,3,1,2,2,2048,0,6.800772,7165.774,393
8495,4096,3,1,2,2,4096,0,6.891009,6524.448,356
8498,4096,3,1,2,3,128,0,7.114038,13166.202,445
8499,4096,3,1,2,3,256,0,6.725707,9529.184,413
8500,4096,3,1,2,3,512,0,7.345265,8564.668,391
8501,4096,3,1,2,3,1024,0,6.86831,7753.634,387
8502,4096,3,1,2,3,2048,0,6.819164,7178.276,395
8503,4096,3,1,2,3,4096,0,6.948877,6739.642,357
8506,4096,3,1,2,4,128,0,6.882742,13220.998,443
8507,4096,3,1,2,4,256,0,6.848098,9511.096,411
8508,4096,3,1,2,4,512,0,7.167945,8366.498,389
8509,4096,3,1,2,4,1024,0,6.521807,7603.344,385
8510,4096,3,1,2,4,2048,0,6.587871,7076.664,393
8511,4096,3,1,2,4,4096,0,6.629765,6638.828,356
8515,4096,3,1,3,1,256,0,10.723213,9963.03,438
8516,4096,3,1,3,1,512,0,11.21261,8680.378,416
8517,4096,3,1,3,1,1024,0,11.254903,7743.26,411
8518,4096,3,1,3,1,2048,0,11.802302,7423.262,408
8519,4096,3,1,3,1,4096,0,10.492412,7108.85,357
8523,4096,3,1,3,2,256,0,11.121528,10416.826,436
8524,4096,3,1,3,2,512,0,10.98257,8858.332,414
8525,4096,3,1,3,2,1024,0,10.232193,7681.282,409
8526,4096,3,1,3,2,2048,0,11.30157,7485.24,406
8527,4096,3,1,3,2,4096,0,10.151234,7131.194,356
8531,4096,3,1,3,3,256,0,11.190252,10335.696,438
8532,4096,3,1,3,3,512,0,11.598664,9003.302,416
8533,4096,3,1,3,3,1024,0,11.598664,7988.778,411
8534,4096,3,1,3,3,2048,0,11.314709,7643.51,408
8535,4096,3,1,3,3,4096,0,11.007796,7218.176,358
8539,4096,3,1,3,4,256,0,11.417338,10226.37,436
8540,4096,3,1,3,4,512,0,11.488629,8573.446,414
8541,4096,3,1,3,4,1024,0,11.089886,7751.506,409
8542,4096,3,1,3,4,2048,0,10.839765,7623.294,406
8543,4096,3,1,3,4,4096,0,10.767267,7091.294,356
8547,4096,3,1,4,1,256,0,13.788881,12654.684,600
8548,4096,3,1,4,1,512,0,13.574612,10402.462,581
8549,4096,3,1,4,1,1024,0,14.207751,9684.528,576
8550,4096,3,1,4,1,2048,0,14.455851,9801.036,571
8551,4096,3,1,4,1,4096,0,14.254471,8891.582,528
8555,4096,3,1,4,2,256,0,13.764295,12419.274,598
8556,4096,3,1,4,2,512,0,13.377658,10371.34,579
8557,4096,3,1,4,2,1024,0,12.992631,9678.144,574
8558,4096,3,1,4,2,2048,0,13.032906,9956.38,569
8559,4096,3,1,4,2,4096,0,13.562921,8662.29,526
8563,4096,3,1,4,3,256,0,14.16851,13235.628,600
8564,4096,3,1,4,3,512,0,13.698105,11247.544,581
8565,4096,3,1,4,3,1024,0,14.279667,10284.092,576
8566,4096,3,1,4,3,2048,0,14.785512,9581.852,562
8567,4096,3,1,4,3,4096,0,14.133068,8869.238,508
8571,4096,3,1,4,4,256,0,14.236098,12827.318,598
8572,4096,3,1,4,4,512,0,13.812414,10976.756,579
8573,4096,3,1,4,4,1024,0,13.651317,10116.512,574
8574,4096,3,1,4,4,2048,0,12.976323,9674.952,569
8575,4096,3,1,4,4,4096,0,13.793082,8945.58,526
8578,4096,3,2,1,1,128,0,7.895281,12794.334,452
8579,4096,3,2,1,1,256,0,7.754237,10565.254,420
8580,4096,3,2,1,1,512,0,7.979102,8806.462,398
8581,4096,3,2,1,1,1024,0,6.587192,7962.444,392
8582,4096,3,2,1,1,2048,0,6.842685,7945.154,401
8583,4096,3,2,1,1,4096,0,6.5477,7612.654,360
8586,4096,3,2,1,2,128,0,8.027777,13277.39,452
8587,4096,3,2,1,2,256,0,7.77633,10679.634,420
8588,4096,3,2,1,2,512,0,7.705408,8676.388,398
8589,4096,3,2,1,2,1024,0,6.663353,7798.854,392
8590,4096,3,2,1,2,2048,0,7.096132,8135.078,401
8591,4096,3,2,1,2,4096,0,7.013123,7656.544,360
8594,4096,3,2,1,3,128,0,7.855956,13984.418,452
8595,4096,3,2,1,3,256,0,7.549713,10817.156,420
8596,4096,3,2,1,3,512,0,7.602096,9354.156,398
8597,4096,3,2,1,3,1024,0,7.309553,8310.638,392
8598,4096,3,2,1,3,2048,0,7.822108,8102.36,401
8599,4096,3,2,1,3,4096,0,7.608544,7742.462,360
8602,4096,3,2,1,4,128,0,7.897783,14014.21,452
8603,4096,3,2,1,4,256,0,7.819611,10248.448,420
8604,4096,3,2,1,4,512,0,7.509341,9135.238,398
8605,4096,3,2,1,4,1024,0,6.56886,8375.01,392
8606,4096,3,2,1,4,2048,0,6.714727,7896.21,401
8607,4096,3,2,1,4,4096,0,6.866236,7354.368,360
8611,4096,3,2,2,1,256,0,14.296927,12011.496,492
8612,4096,3,2,2,1,512,0,14.192194,10657.822,470
8613,4096,3,2,2,1,1024,0,13.707197,9946.272,466
8614,4096,3,2,2,1,2048,0,13.625022,10058.258,474
8615,4096,3,2,2,1,4096,0,15.400657,9714.852,503
8619,4096,3,2,2,2,256,0,13.785729,12362.616,492
8620,4096,3,2,2,2,512,0,14.807253,11012.932,470
8621,4096,3,2,2,2,1024,0,13.455426,10100.552,466
8622,4096,3,2,2,2,2048,0,13.817954,9618.826,474
8623,4096,3,2,2,2,4096,0,14.525286,9594.62,503
8627,4096,3,2,2,3,256,0,13.392452,12664.526,493
8628,4096,3,2,2,3,512,0,14.09011,11062.94,471
8629,4096,3,2,2,3,1024,0,14.165837,10111.724,467
8630,4096,3,2,2,3,2048,0,14.404298,10048.682,475
8631,4096,3,2,2,3,4096,0,11.695839,9916.214,504
8635,4096,3,2,2,4,256,0,15.628744,13326.334,493
8636,4096,3,2,2,4,512,0,15.359672,11193.546,471
8637,4096,3,2,2,4,1024,0,13.95953,10388.63,467
8638,4096,3,2,2,4,2048,0,13.597008,10532.004,475
8639,4096,3,2,2,4,4096,0,13.698514,10060.652,504
8643,4096,3,2,3,1,256,0,17.073214,13770.82,518
8644,4096,3,2,3,1,512,0,16.889553,12205.41,496
8645,4096,3,2,3,1,1024,0,17.239959,10637.34,491
8646,4096,3,2,3,1,2048,0,18.520752,10840.564,511
8647,4096,3,2,3,1,4096,0,22.278551,10517.374,471
8651,4096,3,2,3,2,256,0,17.258941,14209.454,518
8652,4096,3,2,3,2,512,0,18.290804,12511.576,496
8653,4096,3,2,3,2,1024,0,16.816714,11469.92,491
8654,4096,3,2,3,2,2048,0,18.730615,11624.2,511
8655,4096,3,2,3,2,4096,0,23.232632,11041.66,471
8659,4096,3,2,3,3,256,0,16.681275,14800.772,518
8660,4096,3,2,3,3,512,0,16.993006,12506.788,496
8661,4096,3,2,3,3,1024,0,17.599554,11451.3,491
8662,4096,3,2,3,3,2048,0,18.546832,11576.054,511
8663,4096,3,2,3,3,4096,0,20.252899,11031.286,472
8667,4096,3,2,3,4,256,0,18.230205,14342.454,517
8668,4096,3,2,3,4,512,0,17.93539,12451.46,495
8669,4096,3,2,3,4,1024,0,17.311929,11421.508,490
8670,4096,3,2,3,4,2048,0,20.047426,11299.148,510
8671,4096,3,2,3,4,4096,0,18.109379,11192.216,471
8676,4096,3,2,4,1,512,0,26.08448,15707.034,647
8677,4096,3,2,4,1,1024,0,26.110255,14453.11,641
8678,4096,3,2,4,1,2048,0,25.649524,13402.41,646
8679,4096,3,2,4,1,4096,0,23.487631,12792.472,613
8684,4096,3,2,4,2,512,0,25.011207,15686.02,647
8685,4096,3,2,4,2,1024,0,25.391385,14766.99,641
8686,4096,3,2,4,2,2048,0,25.297951,13221.264,646
8687,4096,3,2,4,2,4096,0,22.810684,13082.146,613
8692,4096,3,2,4,3,512,0,28.261908,15372.938,647
8693,4096,3,2,4,3,1024,0,28.700077,14357.35,641
8694,4096,3,2,4,3,2048,0,23.409829,13559.616,644
8695,4096,3,2,4,3,4096,0,24.440815,13222.328,613
8700,4096,3,2,4,4,512,0,25.416966,15432.522,653
8701,4096,3,2,4,4,1024,0,25.84869,14857.43,648
8702,4096,3,2,4,4,2048,0,23.32278,13727.196,654
8703,4096,3,2,4,4,4096,0,30.774858,12783.428,613
8707,4096,3,3,1,1,256,0,10.705743,9794.386,338
8708,4096,3,3,1,1,512,0,11.330728,8128.694,315
8709,4096,3,3,1,1,1024,0,11.084119,7580.202,308
8710,4096,3,3,1,1,2048,0,10.596944,7481.782,307
8711,4096,3,3,1,1,4096,0,10.970485,7203.812,294
8715,4096,3,3,1,2,256,0,8.123268,10315.214,358
8716,4096,3,3,1,2,512,0,8.663611,8424.486,335
8717,4096,3,3,1,2,1024,0,9.078236,7858.97,328
8718,4096,3,3,1,2,2048,0,8.325141,8077.888,335
8719,4096,3,3,1,2,4096,0,8.68537,7516.894,314
8723,4096,3,3,1,3,256,0,8.786792,10531.738,340
8724,4096,3,3,1,3,512,0,7.962388,8929.886,317
8725,4096,3,3,1,3,1024,0,8.392722,8118.852,310
8726,4096,3,3,1,3,2048,0,11.379675,8111.936,309
8727,4096,3,3,1,3,4096,0,11.280553,7850.458,293
8730,4096,3,3,1,4,128,0,11.044761,13001.282,391
8731,4096,3,3,1,4,256,0,11.093113,9424.646,358
8732,4096,3,3,1,4,512,0,10.570913,8538.068,335
8733,4096,3,3,1,4,1024,0,11.243004,7908.18,328
8734,4096,3,3,1,4,2048,0,10.676079,8011.122,335
8735,4096,3,3,1,4,4096,0,11.23696,7650.426,312
8739,4096,3,3,2,1,256,0,15.313129,12263.93,399
8740,4096,3,3,2,1,512,0,16.630309,10823.008,377
8741,4096,3,3,2,1,1024,0,16.579555,9726.024,373
8742,4096,3,3,2,1,2048,0,16.538357,9194.556,381
8743,4096,3,3,2,1,4096,0,16.117829,9504.978,414
8747,4096,3,3,2,2,256,0,16.344789,12266.59,431
8748,4096,3,3,2,2,512,0,16.364123,10046.288,408
8749,4096,3,3,2,2,1024,0,16.291619,9770.978,403
8750,4096,3,3,2,2,2048,0,16.73378,9433.69,410
8751,4096,3,3,2,2,4096,0,15.936242,9586.108,423
8756,4096,3,3,2,3,512,0,16.327761,10598.504,370
8757,4096,3,3,2,3,1024,0,16.243174,10065.706,365
8758,4096,3,3,2,3,2048,0,16.576577,10022.88,383
8759,4096,3,3,2,3,4096,0,16.533075,9636.116,407
8763,4096,3,3,2,4,256,0,16.2117,12281.486,431
8764,4096,3,3,2,4,512,0,16.105362,10378.788,408
8765,4096,3,3,2,4,1024,0,16.765141,9766.19,403
8766,4096,3,3,2,4,2048,0,16.982535,9444.064,410
8767,4096,3,3,2,4,4096,0,16.632106,9028.04,423
8772,4096,3,3,3,1,512,0,25.66724,12002.718,402
8773,4096,3,3,3,1,1024,0,32.257134,10772.468,397
8774,4096,3,3,3,1,2048,0,30.426608,10500.616,394
8775,4096,3,3,3,1,4096,0,30.680344,9766.988,385
8780,4096,3,3,3,2,512,0,35.707463,12263.93,433
8781,4096,3,3,3,2,1024,0,33.550734,11218.284,427
8782,4096,3,3,3,2,2048,0,34.609163,10346.336,423
8783,4096,3,3,3,2,4096,0,35.297866,10046.554,418
8788,4096,3,3,3,3,512,0,24.238629,12612.39,391
8789,4096,3,3,3,3,1024,0,24.521358,10868.76,385
8790,4096,3,3,3,3,2048,0,30.661666,10349.794,385
8791,4096,3,3,3,3,4096,0,25.05782,10952.018,385
8796,4096,3,3,3,4,512,0,25.159255,12808.166,433
8797,4096,3,3,3,4,1024,0,33.322149,10735.494,427
8798,4096,3,3,3,4,2048,0,31.810636,10834.978,423
8799,4096,3,3,3,4,4096,0,29.563303,10450.608,422
8805,4096,3,3,4,1,1024,0,35.419327,13577.97,537
8806,4096,3,3,4,1,2048,0,41.150775,13321.546,542
8807,4096,3,3,4,1,4096,0,34.500926,13784.12,550
8812,4096,3,3,4,2,512,0,36.081048,14911.162,570
8813,4096,3,3,4,2,1024,0,35.418966,14437.948,565
8814,4096,3,3,4,2,2048,0,35.235144,14243.502,569
8815,4096,3,3,4,2,4096,0,48.03694,12877.06,570
8820,4096,3,3,4,3,512,0,33.635581,15220.786,542
8821,4096,3,3,4,3,1024,0,34.63595,14163.436,537
8822,4096,3,3,4,3,2048,0,38.946518,14669.368,545
8823,4096,3,3,4,3,4096,0,33.031326,13200.25,562
8828,4096,3,3,4,4,512,0,32.978278,15596.112,567
8829,4096,3,3,4,4,1024,0,36.66562,14315.854,562
8830,4096,3,3,4,4,2048,0,32.456237,13707.246,570
8831,4096,3,3,4,4,4096,0,40.009706,13339.634,559
8835,4096,3,4,1,1,256,0,15.906294,14395.122,590
8836,4096,3,4,1,1,512,0,15.928858,12869.08,567
8837,4096,3,4,1,1,1024,0,14.858661,12101.404,560
8838,4096,3,4,1,1,2048,0,15.972375,12223.764,565
8839,4096,3,4,1,1,4096,0,16.10615,11572.862,522
8843,4096,3,4,1,2,256,0,15.846176,14626.808,590
8844,4096,3,4,1,2,512,0,15.527061,12594.036,567
8845,4096,3,4,1,2,1024,0,15.683395,11791.78,560
8846,4096,3,4,1,2,2048,0,15.575412,12215.784,565
8847,4096,3,4,1,2,4096,0,15.673725,11892.328,522
8851,4096,3,4,1,3,256,0,15.625216,14830.032,590
8852,4096,3,4,1,3,512,0,15.829899,13222.328,567
8853,4096,3,4,1,3,1024,0,15.344784,12669.314,560
8854,4096,3,4,1,3,2048,0,15.852462,12561.318,565
8855,4096,3,4,1,3,4096,0,15.418921,12213.922,522
8859,4096,3,4,1,4,256,0,15.907178,14004.9,590
8860,4096,3,4,1,4,512,0,16.087685,12572.49,567
8861,4096,3,4,1,4,1024,0,15.98615,11992.61,560
8862,4096,3,4,1,4,2048,0,15.683156,11841.522,565
8863,4096,3,4,1,4,4096,0,14.954681,11535.888,522
8868,4096,3,4,2,1,512,0,27.338399,16056.026,714
8869,4096,3,4,2,1,1024,0,27.493071,15390.494,709
8870,4096,3,4,2,1,2048,0,26.732597,14810.348,715
8871,4096,3,4,2,1,4096,0,26.864713,15555.946,739
8876,4096,3,4,2,2,512,0,28.304671,16214.296,714
8877,4096,3,4,2,2,1024,0,29.145691,15052.408,709
8878,4096,3,4,2,2,2048,0,28.626901,15061.984,715
8879,4096,3,4,2,2,4096,0,31.327187,14755.552,739
8884,4096,3,4,2,3,512,0,29.284101,16280.53,714
8885,4096,3,4,2,3,1024,0,29.609552,15643.194,709
8886,4096,3,4,2,3,2048,0,20.587161,15732.836,715
8887,4096,3,4,2,3,4096,0,26.406603,15609.412,739
8892,4096,3,4,2,4,512,0,27.257216,16087.414,714
8893,4096,3,4,2,4,1024,0,29.480585,15118.642,709
8894,4096,3,4,2,4,2048,0,29.177692,15291.542,715
8895,4096,3,4,2,4,4096,0,26.532205,14840.672,739
8900,4096,3,4,3,1,512,0,46.014617,17754.436,686
8901,4096,3,4,3,1,1024,0,41.08983,16799.496,680
8902,4096,3,4,3,1,2048,0,38.296379,16472.582,691
8903,4096,3,4,3,1,4096,0,38.847337,16185.834,653
8909,4096,3,4,3,2,1024,0,40.480466,16501.842,680
8910,4096,3,4,3,2,2048,0,41.795017,16381.344,691
8911,4096,3,4,3,2,4096,0,38.701954,16481.627,653
8917,4096,3,4,3,3,1024,0,46.555278,16756.67,680
8918,4096,3,4,3,3,2048,0,39.141617,17138.381,691
8919,4096,3,4,3,3,4096,0,44.762274,16244.088,653
8924,4096,3,4,3,4,512,0,46.75818,18134.816,686
8925,4096,3,4,3,4,1024,0,48.304703,16583.238,680
8926,4096,3,4,3,4,2048,0,32.728309,16584.834,691
8927,4096,3,4,3,4,4096,0,41.891463,15992.718,653
8933,4096,3,4,4,1,1024,0,63.823593,19612.979,851
8934,4096,3,4,4,1,2048,0,61.471689,19317.451,857
8935,4096,3,4,4,1,4096,0,61.613447,18583.559,843
8941,4096,3,4,4,2,1024,0,60.672223,19702.619,851
8942,4096,3,4,4,2,2048,0,60.994399,19619.096,857
8943,4096,3,4,4,2,4096,0,63.571809,18822.426,843
8949,4096,3,4,4,3,1024,0,51.019694,20497.162,851
8950,4096,3,4,4,3,2048,0,51.406305,19773.109,857
8951,4096,3,4,4,3,4096,0,53.622872,18874.297,843
8957,4096,3,4,4,4,1024,0,61.200358,19781.09,851
8958,4096,3,4,4,4,2048,0,53.242637,18642.344,857
8959,4096,3,4,4,4,4096,0,60.929731,19182.324,843
8962,4096,4,1,1,1,128,0,3.82088,11418.582,320
8963,4096,4,1,1,1,256,0,3.691905,8213.814,288
8964,4096,4,1,1,1,512,0,3.823701,7035.168,266
8965,4096,4,1,1,1,1024,0,3.796294,6364.316,260
8966,4096,4,1,1,1,2048,0,3.801131,5881.792,269
8967,4096,4,1,1,1,4096,0,3.719715,5397.406,246
8970,4096,4,1,1,2,128,0,3.71765,10944.57,320
8971,4096,4,1,1,2,256,0,3.74586,7884.772,288
8972,4096,4,1,1,2,512,0,3.727725,6995.534,266
8973,4096,4,1,1,2,1024,0,3.682589,6114.808,260
8974,4096,4,1,1,2,2048,0,3.728531,5983.138,269
8975,4096,4,1,1,2,4096,0,3.843788,5458.32,246
8978,4096,4,1,1,3,128,0,3.080789,11350.752,320
8979,4096,4,1,1,3,256,0,3.019536,8637.552,288
