n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
5016,4096,1,3,2,3,2048,0,12.077478,20144.18
5017,4096,1,3,2,3,4096,0,10.393101,20669.797
5018,4096,1,3,2,4,128,0,12.078041,24494.344
5019,4096,1,3,2,4,256,0,12.077437,21549.99
5020,4096,1,3,2,4,512,0,12.077437,20657.295
5021,4096,1,3,2,4,1024,0,12.078041,20076.883
5022,4096,1,3,2,4,2048,0,12.077437,19755.021
5023,4096,1,3,2,4,4096,0,10.393061,20464.977
5024,4096,1,3,3,1,256,0,18.114237,21654.527
5025,4096,1,3,3,1,512,0,18.114237,20918.771
5026,4096,1,3,3,1,1024,0,18.114237,20585.475
5027,4096,1,3,3,1,2048,0,18.114237,20240.473
5028,4096,1,3,3,1,4096,0,16.328692,20609.414
5029,4096,1,3,3,2,256,0,18.113331,21852.965
5030,4096,1,3,3,2,512,0,18.114237,21120.666
5031,4096,1,3,3,2,1024,0,18.113331,20579.355
5032,4096,1,3,3,2,2048,0,18.114237,20137.529
5033,4096,1,3,3,2,4096,0,16.605342,20582.549
5034,4096,1,3,3,3,256,0,18.114156,21868.127
5035,4096,1,3,3,3,512,0,18.113249,20990.326
5036,4096,1,3,3,3,1024,0,18.113249,20383.58
5037,4096,1,3,3,3,2048,0,18.114156,20013.84
5038,4096,1,3,3,3,4096,0,16.328612,20805.455
5039,4096,1,3,3,4,256,0,18.122271,21878.5
5040,4096,1,3,3,4,512,0,18.113208,21557.703
5041,4096,1,3,3,4,1024,0,18.113208,20533.072
5042,4096,1,3,3,4,2048,0,18.114114,20077.945
5043,4096,1,3,3,4,4096,0,16.605219,20592.391
5044,4096,1,3,4,1,256,0,24.15031,23200.254
5045,4096,1,3,4,1,512,0,24.161185,22445.879
5046,4096,1,3,4,1,1024,0,24.149102,22568.238
5047,4096,1,3,4,1,2048,0,24.161185,21812
5048,4096,1,3,4,1,4096,0,22.264203,22547.756
5049,4096,1,3,4,2,256,0,24.15031,23654.051
5050,4096,1,3,4,2,512,0,24.15031,22945.691
5051,4096,1,3,4,2,1024,0,24.149102,22162.057
5052,4096,1,3,4,2,2048,0,24.161185,21796.838
5053,4096,1,3,4,2,4096,0,22.264203,22750.182
5054,4096,1,3,4,3,256,0,24.150229,23886.801
5055,4096,1,3,4,3,512,0,24.150229,22453.326
5056,4096,1,3,4,3,1024,0,24.149021,22222.172
5057,4096,1,3,4,3,2048,0,24.149021,22060.711
5058,4096,1,3,4,3,4096,0,22.264122,22770.398
5059,4096,1,3,4,4,256,0,24.148979,23461.467
5060,4096,1,3,4,4,512,0,24.150188,22520.623
5061,4096,1,3,4,4,1024,0,24.148979,22294.789
5062,4096,1,3,4,4,2048,0,24.148979,21973.994
5063,4096,1,3,4,4,4096,0,22.264082,22517.166
5064,4096,1,4,1,1,128,0,8.054361,26681.396
5065,4096,1,4,1,1,256,0,8.054361,24321.443
5066,4096,1,4,1,1,512,0,8.053958,22998.094
5067,4096,1,4,1,1,1024,0,8.053958,22157.801
5068,4096,1,4,1,1,2048,0,8.053958,22050.07
5069,4096,1,4,1,1,4096,0,8.054361,21787.262
5070,4096,1,4,1,2,128,0,8.054361,26656.127
5071,4096,1,4,1,2,256,0,8.053958,24093.217
5072,4096,1,4,1,2,512,0,8.054361,22858.178
5073,4096,1,4,1,2,1024,0,8.053958,22111.516
5074,4096,1,4,1,2,2048,0,8.054361,22089.438
5075,4096,1,4,1,2,4096,0,7.920173,21795.242
5076,4096,1,4,1,3,128,0,8.053876,26523.127
5077,4096,1,4,1,3,256,0,8.054279,23838.92
5078,4096,1,4,1,3,512,0,8.054279,22192.113
5079,4096,1,4,1,3,1024,0,8.054279,21660.912
5080,4096,1,4,1,3,2048,0,8.054279,21756.938
5081,4096,1,4,1,3,4096,0,8.054279,21285.852
5082,4096,1,4,1,4,128,0,8.053835,26596.275
5083,4096,1,4,1,4,256,0,8.053835,24274.895
5084,4096,1,4,1,4,512,0,8.053835,22989.051
5085,4096,1,4,1,4,1024,0,8.054238,22407.574
5086,4096,1,4,1,4,2048,0,8.053835,22173.494
5087,4096,1,4,1,4,4096,0,8.053835,21955.906
5088,4096,1,4,2,1,128,0,16.101653,29533.182
5089,4096,1,4,2,1,256,0,15.834187,26085.289
5090,4096,1,4,2,1,512,0,16.101653,24171.42
5091,4096,1,4,2,1,1024,0,16.102458,23644.475
5092,4096,1,4,2,1,2048,0,16.101653,23086.141
5093,4096,1,4,2,1,4096,0,13.855684,22532.594
5094,4096,1,4,2,2,128,0,16.102458,29523.074
5095,4096,1,4,2,2,256,0,16.101653,25326.658
5096,4096,1,4,2,2,512,0,16.102458,24590.104
5097,4096,1,4,2,2,1024,0,16.101653,23012.99
5098,4096,1,4,2,2,2048,0,16.101653,23230.047
5099,4096,1,4,2,2,4096,0,13.855684,22632.877
5100,4096,1,4,2,3,256,0,16.101571,25805.457
5101,4096,1,4,2,3,512,0,16.101571,24363.205
5102,4096,1,4,2,3,1024,0,16.101571,23397.893
5103,4096,1,4,2,3,2048,0,16.102377,23305.855
5104,4096,1,4,2,3,4096,0,13.855603,23060.869
5105,4096,1,4,2,4,128,0,16.10153,29364.006
5106,4096,1,4,2,4,256,0,16.10153,25511.527
5107,4096,1,4,2,4,512,0,16.102336,24602.605
5108,4096,1,4,2,4,1024,0,16.10153,23391.773
5109,4096,1,4,2,4,2048,0,16.10153,23320.221
5110,4096,1,4,2,4,4096,0,13.855563,22676.234
5111,4096,1,4,3,1,256,0,24.149348,26150.461
5112,4096,1,4,3,1,512,0,24.149348,24820.193
5113,4096,1,4,3,1,1024,0,24.149348,23460.934
5114,4096,1,4,3,1,2048,0,23.748201,23999.85
5115,4096,1,4,3,1,4096,0,22.138532,23485.141
5116,4096,1,4,3,2,256,0,24.150556,26124.658
5117,4096,1,4,3,2,512,0,24.149348,24823.918
5118,4096,1,4,3,2,1024,0,24.150556,23488.863
5119,4096,1,4,3,2,2048,0,23.748201,23320.221
5120,4096,1,4,3,2,4096,0,21.769698,23563.344
5121,4096,1,4,3,3,256,0,24.150474,26742.045
5122,4096,1,4,3,3,512,0,23.748121,24981.123
5123,4096,1,4,3,3,1024,0,24.161349,24425.184
5124,4096,1,4,3,3,2048,0,24.149266,23545.521
5125,4096,1,4,3,3,4096,0,22.13845,23502.695
5126,4096,1,4,3,4,256,0,24.149225,26190.893
5127,4096,1,4,3,4,512,0,24.150433,24448.857
5128,4096,1,4,3,4,1024,0,24.149225,23916.857
5129,4096,1,4,3,4,2048,0,24.149225,23208.234
5130,4096,1,4,3,4,4096,0,22.138409,23778.006
5131,4096,1,4,4,1,256,0,32.197043,28936.012
5132,4096,1,4,4,1,512,0,32.197043,27116.307
5133,4096,1,4,4,1,1024,0,32.198654,26411.406
5134,4096,1,4,4,1,2048,0,31.662215,26162.164
5135,4096,1,4,4,1,4096,0,29.683712,25142.852
5136,4096,1,4,4,2,256,0,32.198654,29107.316
5137,4096,1,4,4,2,512,0,32.197043,27719.859
5138,4096,1,4,4,2,1024,0,32.197043,27028.26
5139,4096,1,4,4,2,2048,0,32.198654,25971.441
5140,4096,1,4,4,2,4096,0,30.185119,25271.596
5141,4096,1,4,4,3,256,0,32.198572,29014.482
5142,4096,1,4,4,3,512,0,32.196961,26947.131
5143,4096,1,4,4,3,1024,0,32.198572,26676.873
5144,4096,1,4,4,3,2048,0,32.196961,25460.723
5145,4096,1,4,4,3,4096,0,30.185037,25356.717
5146,4096,1,4,4,4,256,0,32.198531,28980.699
5147,4096,1,4,4,4,512,0,32.19692,27187.594
5148,4096,1,4,4,4,1024,0,32.19692,26828.76
5149,4096,1,4,4,4,2048,0,32.19692,26076.246
5150,4096,1,4,4,4,4096,0,29.683591,25181.953
5151,4096,3,1,1,1,64,0,3.512361,12910.044
5152,4096,3,1,1,1,128,0,3.168138,8726.662
5153,4096,3,1,1,1,256,0,3.34428,6810.93
5154,4096,3,1,1,1,512,0,3.183455,5636.008
5155,4096,3,1,1,1,1024,0,3.36524,5154.548
5156,4096,3,1,1,1,2048,0,3.398695,5159.868
5157,4096,3,1,1,1,4096,0,3.184664,4740.386
5158,4096,3,1,1,2,128,0,3.382965,8708.84
5159,4096,3,1,1,2,256,0,3.428507,6799.492
5160,4096,3,1,1,2,512,0,3.496618,5645.584
5161,4096,3,1,1,2,1024,0,3.447046,5177.69
5162,4096,3,1,1,2,2048,0,3.495005,5051.606
5163,4096,3,1,1,2,4096,0,3.329363,4643.03
5164,4096,3,1,1,3,128,0,3.33487,10646.916
5165,4096,3,1,1,3,256,0,3.377186,7663.992
5166,4096,3,1,1,3,512,0,3.321571,6524.714
5167,4096,3,1,1,3,1024,0,3.568211,5562.326
5168,4096,3,1,1,3,2048,0,3.680246,5359.368
5169,4096,3,1,1,3,4096,0,3.717726,4840.668
5170,4096,3,1,1,4,128,0,3.442,9968.882
5171,4096,3,1,1,4,256,0,3.64914,7496.146
5172,4096,3,1,1,4,512,0,3.403715,6318.564
5173,4096,3,1,1,4,1024,0,3.205037,5249.776
5174,4096,3,1,1,4,2048,0,3.528644,5130.874
5175,4096,3,1,1,4,4096,0,3.120005,4909.03
5176,4096,3,1,2,1,128,0,7.118645,12925.472
5177,4096,3,1,2,1,256,0,6.624732,9529.716
5178,4096,3,1,2,1,512,0,7.075136,8220.996
5179,4096,3,1,2,1,1024,0,6.44183,7112.042
5180,4096,3,1,2,1,2048,0,6.508706,6988.884
5181,4096,3,1,2,1,4096,0,6.796353,6493.06
5182,4096,3,1,2,2,128,0,6.96916,12703.894
5183,4096,3,1,2,2,256,0,7.009444,9113.16
5184,4096,3,1,2,2,512,0,7.527498,7957.39
5185,4096,3,1,2,2,1024,0,6.734706,7230.146
5186,4096,3,1,2,2,2048,0,6.800772,7165.774
5187,4096,3,1,2,2,4096,0,6.891009,6524.448
5188,4096,3,1,2,3,128,0,7.114038,13166.202
5189,4096,3,1,2,3,256,0,6.725707,9529.184
5190,4096,3,1,2,3,512,0,7.345265,8564.668
5191,4096,3,1,2,3,1024,0,6.86831,7753.634
5192,4096,3,1,2,3,2048,0,6.819164,7178.276
5193,4096,3,1,2,3,4096,0,6.948877,6739.642
5194,4096,3,1,2,4,128,0,6.882742,13220.998
5195,4096,3,1,2,4,256,0,6.848098,9511.096
5196,4096,3,1,2,4,512,0,7.167945,8366.498
5197,4096,3,1,2,4,1024,0,6.521807,7603.344
5198,4096,3,1,2,4,2048,0,6.587871,7076.664
5199,4096,3,1,2,4,4096,0,6.629765,6638.828
5200,4096,3,1,3,1,256,0,10.723213,9963.03
5201,4096,3,1,3,1,512,0,11.21261,8680.378
5202,4096,3,1,3,1,1024,0,11.254903,7743.26
5203,4096,3,1,3,1,2048,0,11.802302,7423.262
5204,4096,3,1,3,1,4096,0,10.492412,7108.85
5205,4096,3,1,3,2,256,0,11.121528,10416.826
5206,4096,3,1,3,2,512,0,10.98257,8858.332
5207,4096,3,1,3,2,1024,0,10.232193,7681.282
5208,4096,3,1,3,2,2048,0,11.30157,7485.24
5209,4096,3,1,3,2,4096,0,10.151234,7131.194
5210,4096,3,1,3,3,256,0,11.190252,10335.696
5211,4096,3,1,3,3,512,0,11.598664,9003.302
5212,4096,3,1,3,3,1024,0,11.598664,7988.778
5213,4096,3,1,3,3,2048,0,11.314709,7643.51
5214,4096,3,1,3,3,4096,0,11.007796,7218.176
5215,4096,3,1,3,4,256,0,11.417338,10226.37
5216,4096,3,1,3,4,512,0,11.488629,8573.446
5217,4096,3,1,3,4,1024,0,11.089886,7751.506
5218,4096,3,1,3,4,2048,0,10.839765,7623.294
5219,4096,3,1,3,4,4096,0,10.767267,7091.294
5220,4096,3,1,4,1,256,0,13.788881,12654.684
5221,4096,3,1,4,1,512,0,13.574612,10402.462
5222,4096,3,1,4,1,1024,0,14.207751,9684.528
5223,4096,3,1,4,1,2048,0,14.455851,9801.036
5224,4096,3,1,4,1,4096,0,14.254471,8891.582
5225,4096,3,1,4,2,256,0,13.764295,12419.274
5226,4096,3,1,4,2,512,0,13.377658,10371.34
5227,4096,3,1,4,2,1024,0,12.992631,9678.144
5228,4096,3,1,4,2,2048,0,13.032906,9956.38
5229,4096,3,1,4,2,4096,0,13.562921,8662.29
5230,4096,3,1,4,3,256,0,14.16851,13235.628
5231,4096,3,1,4,3,512,0,13.698105,11247.544
5232,4096,3,1,4,3,1024,0,14.279667,10284.092
5233,4096,3,1,4,3,2048,0,14.785512,9581.852
5234,4096,3,1,4,3,4096,0,14.133068,8869.238
5235,4096,3,1,4,4,256,0,14.236098,12827.318
5236,4096,3,1,4,4,512,0,13.812414,10976.756
5237,4096,3,1,4,4,1024,0,13.651317,10116.512
5238,4096,3,1,4,4,2048,0,12.976323,9674.952
5239,4096,3,1,4,4,4096,0,13.793082,8945.58
5240,4096,3,2,1,1,128,0,7.895281,12794.334
5241,4096,3,2,1,1,256,0,7.754237,10565.254
5242,4096,3,2,1,1,512,0,7.979102,8806.462
5243,4096,3,2,1,1,1024,0,6.587192,7962.444
5244,4096,3,2,1,1,2048,0,6.842685,7945.154
5245,4096,3,2,1,1,4096,0,6.5477,7612.654
5246,4096,3,2,1,2,128,0,8.027777,13277.39
5247,4096,3,2,1,2,256,0,7.77633,10679.634
5248,4096,3,2,1,2,512,0,7.705408,8676.388
5249,4096,3,2,1,2,1024,0,6.663353,7798.854
5250,4096,3,2,1,2,2048,0,7.096132,8135.078
5251,4096,3,2,1,2,4096,0,7.013123,7656.544
5252,4096,3,2,1,3,128,0,7.855956,13984.418
5253,4096,3,2,1,3,256,0,7.549713,10817.156
5254,4096,3,2,1,3,512,0,7.602096,9354.156
5255,4096,3,2,1,3,1024,0,7.309553,8310.638
5256,4096,3,2,1,3,2048,0,7.822108,8102.36
5257,4096,3,2,1,3,4096,0,7.608544,7742.462
5258,4096,3,2,1,4,128,0,7.897783,14014.21
5259,4096,3,2,1,4,256,0,7.819611,10248.448
5260,4096,3,2,1,4,512,0,7.509341,9135.238
5261,4096,3,2,1,4,1024,0,6.56886,8375.01
5262,4096,3,2,1,4,2048,0,6.714727,7896.21
5263,4096,3,2,1,4,4096,0,6.866236,7354.368
5264,4096,3,2,2,1,256,0,14.296927,12011.496
5265,4096,3,2,2,1,512,0,14.192194,10657.822
5266,4096,3,2,2,1,1024,0,13.707197,9946.272
5267,4096,3,2,2,1,2048,0,13.625022,10058.258
5268,4096,3,2,2,1,4096,0,15.400657,9714.852
5269,4096,3,2,2,2,256,0,13.785729,12362.616
5270,4096,3,2,2,2,512,0,14.807253,11012.932
5271,4096,3,2,2,2,1024,0,13.455426,10100.552
5272,4096,3,2,2,2,2048,0,13.817954,9618.826
5273,4096,3,2,2,2,4096,0,14.525286,9594.62
5274,4096,3,2,2,3,256,0,13.392452,12664.526
5275,4096,3,2,2,3,512,0,14.09011,11062.94
5276,4096,3,2,2,3,1024,0,14.165837,10111.724
5277,4096,3,2,2,3,2048,0,14.404298,10048.682
5278,4096,3,2,2,3,4096,0,11.695839,9916.214
5279,4096,3,2,2,4,256,0,15.628744,13326.334
5280,4096,3,2,2,4,512,0,15.359672,11193.546
5281,4096,3,2,2,4,1024,0,13.95953,10388.63
5282,4096,3,2,2,4,2048,0,13.597008,10532.004
5283,4096,3,2,2,4,4096,0,13.698514,10060.652
5284,4096,3,2,3,1,256,0,17.073214,13770.82
5285,4096,3,2,3,1,512,0,16.889553,12205.41
5286,4096,3,2,3,1,1024,0,17.239959,10637.34
5287,4096,3,2,3,1,2048,0,18.520752,10840.564
5288,4096,3,2,3,1,4096,0,22.278551,10517.374
5289,4096,3,2,3,2,256,0,17.258941,14209.454
5290,4096,3,2,3,2,512,0,18.290804,12511.576
5291,4096,3,2,3,2,1024,0,16.816714,11469.92
5292,4096,3,2,3,2,2048,0,18.730615,11624.2
5293,4096,3,2,3,2,4096,0,23.232632,11041.66
5294,4096,3,2,3,3,256,0,16.681275,14800.772
5295,4096,3,2,3,3,512,0,16.993006,12506.788
5296,4096,3,2,3,3,1024,0,17.599554,11451.3
5297,4096,3,2,3,3,2048,0,18.546832,11576.054
5298,4096,3,2,3,3,4096,0,20.252899,11031.286
5299,4096,3,2,3,4,256,0,18.230205,14342.454
5300,4096,3,2,3,4,512,0,17.93539,12451.46
5301,4096,3,2,3,4,1024,0,17.311929,11421.508
5302,4096,3,2,3,4,2048,0,20.047426,11299.148
5303,4096,3,2,3,4,4096,0,18.109379,11192.216
5304,4096,3,2,4,1,512,0,26.08448,15707.034
5305,4096,3,2,4,1,1024,0,26.110255,14453.11
5306,4096,3,2,4,1,2048,0,25.649524,13402.41
5307,4096,3,2,4,1,4096,0,23.487631,12792.472
5308,4096,3,2,4,2,512,0,25.011207,15686.02
5309,4096,3,2,4,2,1024,0,25.391385,14766.99
5310,4096,3,2,4,2,2048,0,25.297951,13221.264
5311,4096,3,2,4,2,4096,0,22.810684,13082.146
5312,4096,3,2,4,3,512,0,28.261908,15372.938
5313,4096,3,2,4,3,1024,0,28.700077,14357.35
5314,4096,3,2,4,3,2048,0,23.409829,13559.616
5315,4096,3,2,4,3,4096,0,24.440815,13222.328
5316,4096,3,2,4,4,512,0,25.416966,15432.522
5317,4096,3,2,4,4,1024,0,25.84869,14857.43
5318,4096,3,2,4,4,2048,0,23.32278,13727.196
5319,4096,3,2,4,4,4096,0,30.774858,12783.428
5320,4096,3,3,1,1,256,0,10.705743,9794.386
5321,4096,3,3,1,1,512,0,11.330728,8128.694
5322,4096,3,3,1,1,1024,0,11.084119,7580.202
5323,4096,3,3,1,1,2048,0,10.596944,7481.782
5324,4096,3,3,1,1,4096,0,10.970485,7203.812
5325,4096,3,3,1,2,256,0,8.123268,10315.214
5326,4096,3,3,1,2,512,0,8.663611,8424.486
5327,4096,3,3,1,2,1024,0,9.078236,7858.97
5328,4096,3,3,1,2,2048,0,8.325141,8077.888
5329,4096,3,3,1,2,4096,0,8.68537,7516.894
5330,4096,3,3,1,3,256,0,8.786792,10531.738
5331,4096,3,3,1,3,512,0,7.962388,8929.886
5332,4096,3,3,1,3,1024,0,8.392722,8118.852
5333,4096,3,3,1,3,2048,0,11.379675,8111.936
5334,4096,3,3,1,3,4096,0,11.280553,7850.458
5335,4096,3,3,1,4,128,0,11.044761,13001.282
5336,4096,3,3,1,4,256,0,11.093113,9424.646
5337,4096,3,3,1,4,512,0,10.570913,8538.068
5338,4096,3,3,1,4,1024,0,11.243004,7908.18
5339,4096,3,3,1,4,2048,0,10.676079,8011.122
5340,4096,3,3,1,4,4096,0,11.23696,7650.426
5341,4096,3,3,2,1,256,0,15.313129,12263.93
5342,4096,3,3,2,1,512,0,16.630309,10823.008
5343,4096,3,3,2,1,1024,0,16.579555,9726.024
5344,4096,3,3,2,1,2048,0,16.538357,9194.556
5345,4096,3,3,2,1,4096,0,16.117829,9504.978
5346,4096,3,3,2,2,256,0,16.344789,12266.59
5347,4096,3,3,2,2,512,0,16.364123,10046.288
5348,4096,3,3,2,2,1024,0,16.291619,9770.978
5349,4096,3,3,2,2,2048,0,16.73378,9433.69
5350,4096,3,3,2,2,4096,0,15.936242,9586.108
5351,4096,3,3,2,3,512,0,16.327761,10598.504
5352,4096,3,3,2,3,1024,0,16.243174,10065.706
5353,4096,3,3,2,3,2048,0,16.576577,10022.88
5354,4096,3,3,2,3,4096,0,16.533075,9636.116
5355,4096,3,3,2,4,256,0,16.2117,12281.486
5356,4096,3,3,2,4,512,0,16.105362,10378.788
5357,4096,3,3,2,4,1024,0,16.765141,9766.19
5358,4096,3,3,2,4,2048,0,16.982535,9444.064
5359,4096,3,3,2,4,4096,0,16.632106,9028.04
5360,4096,3,3,3,1,512,0,25.66724,12002.718
5361,4096,3,3,3,1,1024,0,32.257134,10772.468
5362,4096,3,3,3,1,2048,0,30.426608,10500.616
5363,4096,3,3,3,1,4096,0,30.680344,9766.988
5364,4096,3,3,3,2,512,0,35.707463,12263.93
5365,4096,3,3,3,2,1024,0,33.550734,11218.284
5366,4096,3,3,3,2,2048,0,34.609163,10346.336
5367,4096,3,3,3,2,4096,0,35.297866,10046.554
5368,4096,3,3,3,3,512,0,24.238629,12612.39
5369,4096,3,3,3,3,1024,0,24.521358,10868.76
5370,4096,3,3,3,3,2048,0,30.661666,10349.794
5371,4096,3,3,3,3,4096,0,25.05782,10952.018
5372,4096,3,3,3,4,512,0,25.159255,12808.166
5373,4096,3,3,3,4,1024,0,33.322149,10735.494
5374,4096,3,3,3,4,2048,0,31.810636,10834.978
5375,4096,3,3,3,4,4096,0,29.563303,10450.608
5376,4096,3,3,4,1,1024,0,35.419327,13577.97
5377,4096,3,3,4,1,2048,0,41.150775,13321.546
5378,4096,3,3,4,1,4096,0,34.500926,13784.12
5379,4096,3,3,4,2,512,0,36.081048,14911.162
5380,4096,3,3,4,2,1024,0,35.418966,14437.948
5381,4096,3,3,4,2,2048,0,35.235144,14243.502
5382,4096,3,3,4,2,4096,0,48.03694,12877.06
5383,4096,3,3,4,3,512,0,33.635581,15220.786
5384,4096,3,3,4,3,1024,0,34.63595,14163.436
5385,4096,3,3,4,3,2048,0,38.946518,14669.368
5386,4096,3,3,4,3,4096,0,33.031326,13200.25
5387,4096,3,3,4,4,512,0,32.978278,15596.112
5388,4096,3,3,4,4,1024,0,36.66562,14315.854
5389,4096,3,3,4,4,2048,0,32.456237,13707.246
5390,4096,3,3,4,4,4096,0,40.009706,13339.634
5391,4096,3,4,1,1,256,0,15.906294,14395.122
5392,4096,3,4,1,1,512,0,15.928858,12869.08
5393,4096,3,4,1,1,1024,0,14.858661,12101.404
5394,4096,3,4,1,1,2048,0,15.972375,12223.764
5395,4096,3,4,1,1,4096,0,16.10615,11572.862
5396,4096,3,4,1,2,256,0,15.846176,14626.808
5397,4096,3,4,1,2,512,0,15.527061,12594.036
5398,4096,3,4,1,2,1024,0,15.683395,11791.78
5399,4096,3,4,1,2,2048,0,15.575412,12215.784
5400,4096,3,4,1,2,4096,0,15.673725,11892.328
5401,4096,3,4,1,3,256,0,15.625216,14830.032
5402,4096,3,4,1,3,512,0,15.829899,13222.328
5403,4096,3,4,1,3,1024,0,15.344784,12669.314
5404,4096,3,4,1,3,2048,0,15.852462,12561.318
5405,4096,3,4,1,3,4096,0,15.418921,12213.922
5406,4096,3,4,1,4,256,0,15.907178,14004.9
5407,4096,3,4,1,4,512,0,16.087685,12572.49
5408,4096,3,4,1,4,1024,0,15.98615,11992.61
5409,4096,3,4,1,4,2048,0,15.683156,11841.522
5410,4096,3,4,1,4,4096,0,14.954681,11535.888
5411,4096,3,4,2,1,512,0,27.338399,16056.026
5412,4096,3,4,2,1,1024,0,27.493071,15390.494
5413,4096,3,4,2,1,2048,0,26.732597,14810.348
5414,4096,3,4,2,1,4096,0,26.864713,15555.946
5415,4096,3,4,2,2,512,0,28.304671,16214.296
5416,4096,3,4,2,2,1024,0,29.145691,15052.408
5417,4096,3,4,2,2,2048,0,28.626901,15061.984
5418,4096,3,4,2,2,4096,0,31.327187,14755.552
5419,4096,3,4,2,3,512,0,29.284101,16280.53
5420,4096,3,4,2,3,1024,0,29.609552,15643.194
5421,4096,3,4,2,3,2048,0,20.587161,15732.836
5422,4096,3,4,2,3,4096,0,26.406603,15609.412
5423,4096,3,4,2,4,512,0,27.257216,16087.414
5424,4096,3,4,2,4,1024,0,29.480585,15118.642
5425,4096,3,4,2,4,2048,0,29.177692,15291.542
5426,4096,3,4,2,4,4096,0,26.532205,14840.672
5427,4096,3,4,3,1,512,0,46.014617,17754.436
5428,4096,3,4,3,1,1024,0,41.08983,16799.496
5429,4096,3,4,3,1,2048,0,38.296379,16472.582
5430,4096,3,4,3,1,4096,0,38.847337,16185.834
5431,4096,3,4,3,2,1024,0,40.480466,16501.842
5432,4096,3,4,3,2,2048,0,41.795017,16381.344
5433,4096,3,4,3,2,4096,0,38.701954,16481.627
5434,4096,3,4,3,3,1024,0,46.555278,16756.67
5435,4096,3,4,3,3,2048,0,39.141617,17138.381
5436,4096,3,4,3,3,4096,0,44.762274,16244.088
5437,4096,3,4,3,4,512,0,46.75818,18134.816
5438,4096,3,4,3,4,1024,0,48.304703,16583.238
5439,4096,3,4,3,4,2048,0,32.728309,16584.834
5440,4096,3,4,3,4,4096,0,41.891463,15992.718
5441,4096,3,4,4,1,1024,0,63.823593,19612.979
5442,4096,3,4,4,1,2048,0,61.471689,19317.451
5443,4096,3,4,4,1,4096,0,61.613447,18583.559
5444,4096,3,4,4,2,1024,0,60.672223,19702.619
5445,4096,3,4,4,2,2048,0,60.994399,19619.096
5446,4096,3,4,4,2,4096,0,63.571809,18822.426
5447,4096,3,4,4,3,1024,0,51.019694,20497.162
5448,4096,3,4,4,3,2048,0,51.406305,19773.109
5449,4096,3,4,4,3,4096,0,53.622872,18874.297
5450,4096,3,4,4,4,1024,0,61.200358,19781.09
5451,4096,3,4,4,4,2048,0,53.242637,18642.344
5452,4096,3,4,4,4,4096,0,60.929731,19182.324
5453,4096,4,1,1,1,128,0,3.82088,11418.582
5454,4096,4,1,1,1,256,0,3.691905,8213.814
5455,4096,4,1,1,1,512,0,3.823701,7035.168
5456,4096,4,1,1,1,1024,0,3.796294,6364.316
5457,4096,4,1,1,1,2048,0,3.801131,5881.792
5458,4096,4,1,1,1,4096,0,3.719715,5397.406
5459,4096,4,1,1,2,128,0,3.71765,10944.57
5460,4096,4,1,1,2,256,0,3.74586,7884.772
5461,4096,4,1,1,2,512,0,3.727725,6995.534
5462,4096,4,1,1,2,1024,0,3.682589,6114.808
5463,4096,4,1,1,2,2048,0,3.728531,5983.138
5464,4096,4,1,1,2,4096,0,3.843788,5458.32
5465,4096,4,1,1,3,128,0,3.080789,11350.752
5466,4096,4,1,1,3,256,0,3.019536,8637.552
5467,4096,4,1,1,3,512,0,3.227071,6883.016
5468,4096,4,1,1,3,1024,0,3.275026,6433.742
5469,4096,4,1,1,3,2048,0,3.110207,6077.036
5470,4096,4,1,1,3,4096,0,2.991327,5391.554
5471,4096,4,1,1,4,128,0,3.825017,11072.782
5472,4096,4,1,1,4,256,0,3.824211,8187.48
5473,4096,4,1,1,4,512,0,3.738781,6831.146
5474,4096,4,1,1,4,1024,0,3.792779,6297.018
5475,4096,4,1,1,4,2048,0,3.709767,5916.106
5476,4096,4,1,1,4,4096,0,3.717423,5445.286
5477,4096,4,1,2,1,128,0,6.845224,13162.744
5478,4096,4,1,2,1,256,0,6.547921,9091.348
5479,4096,4,1,2,1,512,0,6.29332,7955.262
5480,4096,4,1,2,1,1024,0,7.575188,7494.284
5481,4096,4,1,2,1,2048,0,6.179716,6859.608
5482,4096,4,1,2,1,4096,0,6.858921,7012.292
5483,4096,4,1,2,2,256,0,6.50321,9524.928
5484,4096,4,1,2,2,512,0,6.392836,8478.75
5485,4096,4,1,2,2,1024,0,7.820449,7181.734
5486,4096,4,1,2,2,2048,0,6.282462,7372.456
5487,4096,4,1,2,2,4096,0,6.706234,7004.046
5488,4096,4,1,2,3,256,0,6.217078,10076.612
5489,4096,4,1,2,3,512,0,6.16874,8542.59
5490,4096,4,1,2,3,1024,0,7.525428,7613.984
5491,4096,4,1,2,3,2048,0,6.122014,7382.298
5492,4096,4,1,2,3,4096,0,6.445073,7209.664
5493,4096,4,1,2,4,128,0,6.727782,13664.42
5494,4096,4,1,2,4,256,0,6.533626,9744.644
5495,4096,4,1,2,4,512,0,6.581963,8390.704
5496,4096,4,1,2,4,1024,0,7.657474,7666.12
5497,4096,4,1,2,4,2048,0,6.411976,7696.444
5498,4096,4,1,2,4,4096,0,6.348332,7141.568
5499,4096,4,1,3,1,256,0,11.864816,11456.886
5500,4096,4,1,3,1,512,0,11.393558,9561.636
5501,4096,4,1,3,1,1024,0,11.537352,8436.19
