n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2,FF
7782,4096,1,3,4,1,2048,0,4.868629,24553.928,567
7783,4096,1,3,4,1,4096,0,4.917464,24359.748,555
7787,4096,1,3,4,2,256,0,5.011106,27553.877,598
7788,4096,1,3,4,2,512,0,4.917464,25717.943,577
7789,4096,1,3,4,2,1024,0,4.875678,25165.729,569
7790,4096,1,3,4,2,2048,0,4.866867,24912.762,568
7791,4096,1,3,4,2,4096,0,4.887257,24307.346,556
7795,4096,1,3,4,3,256,0,4.994969,27089.973,591
7796,4096,1,3,4,3,512,0,4.886475,25796.414,569
7797,4096,1,3,4,3,1024,0,4.860548,24909.836,560
7798,4096,1,3,4,3,2048,0,4.861806,24774.176,568
7799,4096,1,3,4,3,4096,0,4.9776,24641.176,556
7803,4096,1,3,4,4,256,0,4.819,28108.221,608
7804,4096,1,3,4,4,512,0,4.891245,28400.82,587
7805,4096,1,3,4,4,1024,0,4.902572,25158.014,579
7806,4096,1,3,4,4,2048,0,4.853738,24718.582,578
7807,4096,1,3,4,4,4096,0,4.864059,24528.924,556
7810,4096,1,4,1,1,128,0,2.615968,27433.111,638
7811,4096,1,4,1,1,256,0,2.602672,25870.895,605
7812,4096,1,4,1,1,512,0,2.604553,25094.174,582
7813,4096,1,4,1,1,1024,0,2.600523,24731.883,574
7814,4096,1,4,1,1,2048,0,2.60885,25171.049,605
7815,4096,1,4,1,1,4096,0,2.612208,24092.949,574
7818,4096,1,4,1,2,128,0,2.612476,27513.711,642
7819,4096,1,4,1,2,256,0,2.606433,25916.912,610
7820,4096,1,4,1,2,512,0,2.616909,25156.684,588
7821,4096,1,4,1,2,1024,0,2.602001,24927.127,581
7822,4096,1,4,1,2,2048,0,2.605358,24948.938,605
7823,4096,1,4,1,2,4096,0,2.61852,27228.559,574
7826,4096,1,4,1,3,128,0,2.624537,27476.471,638
7827,4096,1,4,1,3,256,0,2.613524,26014.533,605
7828,4096,1,4,1,3,512,0,2.612719,25021.023,582
7829,4096,1,4,1,3,1024,0,2.597274,24871,574
7830,4096,1,4,1,3,2048,0,2.621851,24914.357,605
7831,4096,1,4,1,3,4096,0,2.590424,24653.943,574
7834,4096,1,4,1,4,128,0,2.624792,27535.521,652
7835,4096,1,4,1,4,256,0,2.618212,26140.086,620
7836,4096,1,4,1,4,512,0,2.600081,25213.607,598
7837,4096,1,4,1,4,1024,0,2.594843,24904.781,591
7838,4096,1,4,1,4,2048,0,2.618615,27847.807,615
7839,4096,1,4,1,4,4096,0,2.621838,27351.982,584
7843,4096,1,4,2,1,256,0,3.955744,28415.982,700
7844,4096,1,4,2,1,512,0,3.982129,26897.121,677
7845,4096,1,4,2,1,1024,0,3.955139,25954.949,649
7846,4096,1,4,2,1,2048,0,3.978906,25678.842,655
7847,4096,1,4,2,1,4096,0,3.967224,28714.967,646
7851,4096,1,4,2,2,256,0,3.902571,28310.912,700
7852,4096,1,4,2,2,512,0,3.986358,29174.348,677
7853,4096,1,4,2,2,1024,0,3.919691,26003.895,649
7854,4096,1,4,2,2,2048,0,3.942853,25693.473,655
7855,4096,1,4,2,2,4096,0,3.916267,25737.895,646
7859,4096,1,4,2,3,256,0,3.940611,27974.953,700
7860,4096,1,4,2,3,512,0,4.008688,26919.998,677
7861,4096,1,4,2,3,1024,0,3.992374,28807.268,649
7862,4096,1,4,2,3,2048,0,3.976664,28466.521,655
7863,4096,1,4,2,3,4096,0,3.912011,26316.178,646
7867,4096,1,4,2,4,256,0,3.964767,28310.646,705
7868,4096,1,4,2,4,512,0,3.979671,27314.477,683
7869,4096,1,4,2,4,1024,0,3.947043,26492.535,656
7870,4096,1,4,2,4,2048,0,3.965573,25801.469,663
7871,4096,1,4,2,4,4096,0,3.923075,28884.674,646
7875,4096,1,4,3,1,256,0,5.223011,28661.5,682
7876,4096,1,4,3,1,512,0,5.247178,27675.172,659
7877,4096,1,4,3,1,1024,0,5.175214,26421.248,652
7878,4096,1,4,3,1,2048,0,5.240465,26392.254,657
7879,4096,1,4,3,1,4096,0,5.191057,29063.16,649
7883,4096,1,4,3,2,256,0,5.322364,31201.801,687
7884,4096,1,4,3,2,512,0,5.316457,26800.83,665
7885,4096,1,4,3,2,1024,0,5.321022,29015.547,659
7886,4096,1,4,3,2,2048,0,5.2214,26351.023,657
7887,4096,1,4,3,2,4096,0,5.224891,29000.117,649
7891,4096,1,4,3,3,256,0,5.230772,28099.707,682
7892,4096,1,4,3,3,512,0,5.221105,27083.588,659
7893,4096,1,4,3,3,1024,0,5.257355,26574.996,652
7894,4096,1,4,3,3,2048,0,5.172771,26211.641,657
7895,4096,1,4,3,3,4096,0,5.207411,26259.785,649
7899,4096,1,4,3,4,256,0,5.309972,32313.148,697
7900,4096,1,4,3,4,512,0,5.347833,27089.439,675
7901,4096,1,4,3,4,1024,0,5.247675,26401.299,669
7902,4096,1,4,3,4,2048,0,5.348907,26001.5,667
7903,4096,1,4,3,4,4096,0,5.220823,25975.166,659
7907,4096,1,4,4,1,256,0,6.292062,31179.455,813
7908,4096,1,4,4,1,512,0,6.622322,30298.996,793
7909,4096,1,4,4,1,1024,0,6.606883,29320.648,787
7910,4096,1,4,4,1,2048,0,6.318241,28810.992,793
7911,4096,1,4,4,1,4096,0,6.603527,28945.322,770
7915,4096,1,4,4,2,256,0,6.656221,30432.527,813
7916,4096,1,4,4,2,512,0,6.6824,29104.391,793
7917,4096,1,4,4,2,1024,0,6.662933,28296.814,787
7918,4096,1,4,4,2,2048,0,6.648837,28133.225,793
7919,4096,1,4,4,2,4096,0,6.690455,27475.406,770
7923,4096,1,4,4,3,256,0,6.559197,30553.824,813
7924,4096,1,4,4,3,512,0,6.677338,29162.91,793
7925,4096,1,4,4,3,1024,0,6.359162,29586.115,787
7926,4096,1,4,4,3,2048,0,6.178929,29631.336,793
7927,4096,1,4,4,3,4096,0,6.379636,28445.508,770
7931,4096,1,4,4,4,256,0,6.58637,31389.33,813
7932,4096,1,4,4,4,512,0,6.513874,32410.504,793
7933,4096,1,4,4,4,1024,0,6.566232,28664.426,787
7934,4096,1,4,4,4,2048,0,6.537032,30871.961,802
7935,4096,1,4,4,4,4096,0,6.661886,27465.83,770
8449,4096,3,1,1,1,64,0,3.35254,12924.408,391
8450,4096,3,1,1,1,128,0,3.21752,8655.108,325
8451,4096,3,1,1,1,256,0,3.281201,6648.404,293
8452,4096,3,1,1,1,512,0,3.337224,5539.982,271
8453,4096,3,1,1,1,1024,0,3.27717,5060.916,265
8454,4096,3,1,1,1,2048,0,3.31949,4842.53,263
8455,4096,3,1,1,1,4096,0,3.344882,4678.94,250
8458,4096,3,1,1,2,128,0,3.642692,9129.386,323
8459,4096,3,1,1,2,256,0,3.676141,7081.718,291
8460,4096,3,1,1,2,512,0,3.643095,5983.67,269
8461,4096,3,1,1,2,1024,0,3.66929,5499.284,263
8462,4096,3,1,1,2,2048,0,3.187305,4994.15,261
8463,4096,3,1,1,2,4096,0,3.374296,4871.524,249
8466,4096,3,1,1,3,128,0,3.265354,8994.258,325
8467,4096,3,1,1,3,256,0,3.427353,6878.494,293
8468,4096,3,1,1,3,512,0,3.043715,5796.406,271
8469,4096,3,1,1,3,1024,0,3.246817,5278.238,265
8470,4096,3,1,1,3,2048,0,3.330637,4946.802,263
8471,4096,3,1,1,3,4096,0,3.480143,4791.458,250
8474,4096,3,1,1,4,128,0,3.344673,9255.736,324
8475,4096,3,1,1,4,256,0,3.330972,7149.814,292
8476,4096,3,1,1,4,512,0,3.331375,5830.986,270
8477,4096,3,1,1,4,1024,0,3.273347,5290.474,264
8478,4096,3,1,1,4,2048,0,3.349912,4963.028,262
8479,4096,3,1,1,4,4096,0,3.355554,4988.032,260
8482,4096,3,1,2,1,128,0,5.07492,9855.566,326
8483,4096,3,1,2,1,256,0,4.788447,7806.834,294
8484,4096,3,1,2,1,512,0,4.804161,6454.49,272
8485,4096,3,1,2,1,1024,0,4.200392,5553.814,275
8486,4096,3,1,2,1,2048,0,5.117831,5842.69,282
8487,4096,3,1,2,1,4096,0,5.337822,6009.206,278
8490,4096,3,1,2,2,128,0,5.991267,9865.142,325
8491,4096,3,1,2,2,256,0,5.374856,7917.224,293
8492,4096,3,1,2,2,512,0,5.945942,6372.296,271
8493,4096,3,1,2,2,1024,0,5.215919,6539.344,274
8494,4096,3,1,2,2,2048,0,5.270913,5811.302,281
8495,4096,3,1,2,2,4096,0,4.942765,5816.09,277
8498,4096,3,1,2,3,128,0,4.939005,10847.746,327
8499,4096,3,1,2,3,256,0,4.906977,8282.176,295
8500,4096,3,1,2,3,512,0,5.992313,6819.442,273
8501,4096,3,1,2,3,1024,0,5.96935,7013.888,276
8502,4096,3,1,2,3,2048,0,4.91725,6200.46,283
8503,4096,3,1,2,3,4096,0,5.717353,5961.326,279
8506,4096,3,1,2,4,128,0,5.8472,11237.17,325
8507,4096,3,1,2,4,256,0,5.688269,8243.074,293
8508,4096,3,1,2,4,512,0,5.904004,6632.976,271
8509,4096,3,1,2,4,1024,0,5.156486,6466.992,274
8510,4096,3,1,2,4,2048,0,4.988491,6288.772,281
8511,4096,3,1,2,4,4096,0,5.337776,5614.196,277
8515,4096,3,1,3,1,256,0,7.252908,9119.278,383
8516,4096,3,1,3,1,512,0,7.313335,7635.796,361
8517,4096,3,1,3,1,1024,0,6.753374,7308.35,355
8518,4096,3,1,3,1,2048,0,7.047454,6992.608,353
8519,4096,3,1,3,1,4096,0,7.177172,6675.004,343
8523,4096,3,1,3,2,256,0,7.989635,9146.676,381
8524,4096,3,1,3,2,512,0,6.982572,7407.036,359
8525,4096,3,1,3,2,1024,0,6.58297,6909.084,353
8526,4096,3,1,3,2,2048,0,7.231518,7137.578,351
8527,4096,3,1,3,2,4096,0,6.990629,6867.322,342
8531,4096,3,1,3,3,256,0,7.104887,9265.046,383
8532,4096,3,1,3,3,512,0,6.864808,7462.63,361
8533,4096,3,1,3,3,1024,0,6.695625,7175.35,355
8534,4096,3,1,3,3,2048,0,7.137918,7153.006,353
8535,4096,3,1,3,3,4096,0,6.776188,6646.276,344
8539,4096,3,1,3,4,256,0,7.535824,9175.67,381
8540,4096,3,1,3,4,512,0,7.22163,7829.178,359
8541,4096,3,1,3,4,1024,0,6.954968,7320.586,353
8542,4096,3,1,3,4,2048,0,6.709252,6985.692,351
8543,4096,3,1,3,4,4096,0,7.572883,7162.848,342
8547,4096,3,1,4,1,256,0,9.060215,10271.324,441
8548,4096,3,1,4,1,512,0,8.481175,8942.92,422
8549,4096,3,1,4,1,1024,0,8.558716,8570.52,416
8550,4096,3,1,4,1,2048,0,9.168973,8212.75,421
8551,4096,3,1,4,1,4096,0,8.685601,7854.448,388
8555,4096,3,1,4,2,256,0,9.185645,10183.278,439
8556,4096,3,1,4,2,512,0,8.683163,9404.164,420
8557,4096,3,1,4,2,1024,0,9.123212,8876.686,414
8558,4096,3,1,4,2,2048,0,8.919803,8099.434,419
8559,4096,3,1,4,2,4096,0,8.935914,7782.628,386
8563,4096,3,1,4,3,256,0,8.570242,11089.806,441
8564,4096,3,1,4,3,512,0,9.437236,9818.326,422
8565,4096,3,1,4,3,1024,0,8.347704,8577.702,416
8566,4096,3,1,4,3,2048,0,8.893477,8563.338,411
8567,4096,3,1,4,3,4096,0,9.304317,7884.24,378
8571,4096,3,1,4,4,256,0,8.733299,10171.042,439
8572,4096,3,1,4,4,512,0,8.971946,9427.04,420
8573,4096,3,1,4,4,1024,0,8.587291,8439.116,414
8574,4096,3,1,4,4,2048,0,8.258017,8423.156,419
8575,4096,3,1,4,4,4096,0,8.325483,8191.47,386
8578,4096,3,2,1,1,128,0,5.439965,11610.634,415
8579,4096,3,2,1,1,256,0,5.522169,9141.09,383
8580,4096,3,2,1,1,512,0,5.379521,7496.678,361
8581,4096,3,2,1,1,1024,0,5.600343,7334.418,355
8582,4096,3,2,1,1,2048,0,5.379521,6747.888,353
8583,4096,3,2,1,1,4096,0,5.176429,6665.694,341
8586,4096,3,2,1,2,128,0,5.610478,12572.756,415
8587,4096,3,2,1,2,256,0,5.693483,9392.992,383
8588,4096,3,2,1,2,512,0,5.35824,7457.842,361
8589,4096,3,2,1,2,1024,0,5.623372,7146.888,355
8590,4096,3,2,1,2,2048,0,5.217213,6730.864,353
8591,4096,3,2,1,2,4096,0,5.443663,6671.812,341
8594,4096,3,2,1,3,128,0,5.722378,11343.836,415
8595,4096,3,2,1,3,256,0,5.570878,8686.762,383
8596,4096,3,2,1,3,512,0,5.417765,7349.048,361
8597,4096,3,2,1,3,1024,0,5.357326,6844.18,355
8598,4096,3,2,1,3,2048,0,5.765894,6552.112,353
8599,4096,3,2,1,3,4096,0,6.551603,6816.516,341
8602,4096,3,2,1,4,128,0,6.004366,11794.706,414
8603,4096,3,2,1,4,256,0,5.888324,9434.488,382
8604,4096,3,2,1,4,512,0,5.999531,7963.242,360
8605,4096,3,2,1,4,1024,0,5.976968,7245.84,354
8606,4096,3,2,1,4,2048,0,5.868178,6854.82,352
8607,4096,3,2,1,4,4096,0,5.091342,6243.552,351
8611,4096,3,2,2,1,256,0,10.527888,9968.084,379
8612,4096,3,2,2,1,512,0,10.071047,8405.068,357
8613,4096,3,2,2,1,1024,0,9.791866,7922.81,359
8614,4096,3,2,2,1,2048,0,10.048084,7758.156,366
8615,4096,3,2,2,1,4096,0,11.16118,7625.156,379
8619,4096,3,2,2,2,256,0,10.139523,10149.23,379
8620,4096,3,2,2,2,512,0,10.384854,8934.408,357
8621,4096,3,2,2,2,1024,0,9.949785,8201.844,359
8622,4096,3,2,2,2,2048,0,9.973955,7860.034,366
8623,4096,3,2,2,2,4096,0,11.259826,8061.928,375
8627,4096,3,2,2,3,256,0,10.130926,10147.102,380
8628,4096,3,2,2,3,512,0,10.147846,8788.64,358
8629,4096,3,2,2,3,1024,0,10.089837,7874.398,360
8630,4096,3,2,2,3,2048,0,10.048748,7888.496,367
8631,4096,3,2,2,3,4096,0,11.334601,7990.64,375
8635,4096,3,2,2,4,256,0,10.407604,10139.388,383
8636,4096,3,2,2,4,512,0,10.511535,8547.112,362
8637,4096,3,2,2,4,1024,0,10.27346,8337.238,363
8638,4096,3,2,2,4,2048,0,10.187657,8225.784,370
8639,4096,3,2,2,4,4096,0,11.526675,7952.336,379
8643,4096,3,2,3,1,256,0,13.581034,11291.168,472
8644,4096,3,2,3,1,512,0,13.539142,9652.342,450
8645,4096,3,2,3,1,1024,0,15.089142,9397.78,444
8646,4096,3,2,3,1,2048,0,13.176616,8705.382,454
8647,4096,3,2,3,1,4096,0,16.094548,8754.858,442
8651,4096,3,2,3,2,256,0,13.70468,11065.068,472
8652,4096,3,2,3,2,512,0,13.661178,9506.042,450
8653,4096,3,2,3,2,1024,0,13.722403,8798.482,444
8654,4096,3,2,3,2,2048,0,13.119822,8677.186,454
8655,4096,3,2,3,2,4096,0,13.508116,8408.792,442
8659,4096,3,2,3,3,256,0,14.460176,11084.486,472
8660,4096,3,2,3,3,512,0,13.35653,9383.948,450
8661,4096,3,2,3,3,1024,0,13.836656,8848.224,444
8662,4096,3,2,3,3,2048,0,13.172858,8529.822,454
8663,4096,3,2,3,3,4096,0,15.828052,8452.948,434
8667,4096,3,2,3,4,256,0,15.127119,12473.006,471
8668,4096,3,2,3,4,512,0,15.992309,9931.11,449
8669,4096,3,2,3,4,1024,0,15.512185,9557.38,443
8670,4096,3,2,3,4,2048,0,15.716802,9458.162,453
8671,4096,3,2,3,4,4096,0,15.866639,9263.716,442
8676,4096,3,2,4,1,512,0,16.511805,11140.612,500
8677,4096,3,2,4,1,1024,0,16.07882,10937.388,493
8678,4096,3,2,4,1,2048,0,19.826652,10239.404,505
8679,4096,3,2,4,1,4096,0,19.635333,9802.632,471
8684,4096,3,2,4,2,512,0,16.692647,11036.606,501
8685,4096,3,2,4,2,1024,0,16.833615,10908.926,494
8686,4096,3,2,4,2,2048,0,19.248198,10350.592,506
8687,4096,3,2,4,2,4096,0,19.169659,9965.158,472
8692,4096,3,2,4,3,512,0,19.729344,11552.114,501
8693,4096,3,2,4,3,1024,0,20.111969,11271.75,494
8694,4096,3,2,4,3,2048,0,16.611958,10059.854,504
8695,4096,3,2,4,3,4096,0,16.527378,9739.856,472
8700,4096,3,2,4,4,512,0,18.953948,11906.958,507
8701,4096,3,2,4,4,1024,0,19.731277,10984.204,501
8702,4096,3,2,4,4,2048,0,19.795719,10162.796,514
8703,4096,3,2,4,4,4096,0,19.36275,10170.244,472
8707,4096,3,3,1,1,256,0,11.983995,9287.39,315
8708,4096,3,3,1,1,512,0,10.799376,8246,293
8709,4096,3,3,1,1,1024,0,12.031138,7494.284,287
8710,4096,3,3,1,1,2048,0,11.233333,7296.114,285
8711,4096,3,3,1,1,4096,0,11.566961,6690.432,263
8715,4096,3,3,1,2,256,0,11.545942,9254.406,339
8716,4096,3,3,1,2,512,0,11.240129,7928.928,316
8717,4096,3,3,1,2,1024,0,11.965377,7068.95,309
8718,4096,3,3,1,2,2048,0,11.67286,7099.54,316
8719,4096,3,3,1,2,4096,0,12.011309,6688.038,292
8723,4096,3,3,1,3,256,0,11.676328,9945.74,309
8724,4096,3,3,1,3,512,0,11.194045,8238.552,286
8725,4096,3,3,1,3,1024,0,12.060704,7405.706,279
8726,4096,3,3,1,3,2048,0,11.105808,7456.778,298
8727,4096,3,3,1,3,4096,0,11.920492,6826.624,275
8731,4096,3,3,1,4,256,0,11.293084,9528.12,339
8732,4096,3,3,1,4,512,0,11.822504,8026.55,316
8733,4096,3,3,1,4,1024,0,11.41033,7623.56,309
8734,4096,3,3,1,4,2048,0,11.405495,7577.808,316
8735,4096,3,3,1,4,4096,0,11.866018,7143.43,292
8739,4096,3,3,2,1,256,0,14.906448,9059.428,316
8740,4096,3,3,2,1,512,0,15.426715,7817.208,294
8741,4096,3,3,2,1,1024,0,15.357829,6838.86,288
8742,4096,3,3,2,1,2048,0,15.898036,7017.878,295
8743,4096,3,3,2,1,4096,0,15.265378,6857.214,300
8747,4096,3,3,2,2,256,0,15.085504,9698.094,340
8748,4096,3,3,2,2,512,0,17.993116,8383.788,317
8749,4096,3,3,2,2,1024,0,15.246836,7793.534,310
8750,4096,3,3,2,2,2048,0,15.127196,7407.302,316
8751,4096,3,3,2,2,4096,0,14.773715,7417.41,319
8756,4096,3,3,2,3,512,0,14.554244,8480.612,287
8757,4096,3,3,2,3,1024,0,14.965729,8020.432,280
8758,4096,3,3,2,3,2048,0,15.147,7526.204,297
8759,4096,3,3,2,3,4096,0,15.074492,7495.348,302
8763,4096,3,3,2,4,256,0,14.74995,9741.984,340
8764,4096,3,3,2,4,512,0,18.088945,8541.26,317
8765,4096,3,3,2,4,1024,0,15.866573,7648.032,310
8766,4096,3,3,2,4,2048,0,14.927594,7501.998,316
8767,4096,3,3,2,4,4096,0,15.11249,7391.608,318
8772,4096,3,3,3,1,512,0,22.647408,10392.62,382
8773,4096,3,3,3,1,1024,0,22.52657,9673.888,376
8774,4096,3,3,3,1,2048,0,23.901704,8878.814,374
8775,4096,3,3,3,1,4096,0,22.125389,9156.784,365
8780,4096,3,3,3,2,512,0,19.29256,10365.222,405
8781,4096,3,3,3,2,1024,0,19.684067,8892.114,398
8782,4096,3,3,3,2,2048,0,19.700984,8804.334,395
8783,4096,3,3,3,2,4096,0,19.29981,8965.264,394
8788,4096,3,3,3,3,512,0,23.922806,10051.342,375
8789,4096,3,3,3,3,1024,0,22.828046,9692.774,368
8790,4096,3,3,3,3,2048,0,23.214716,9160.242,365
8791,4096,3,3,3,3,4096,0,23.724638,9009.42,365
8796,4096,3,3,3,4,512,0,23.75114,9897.062,405
8797,4096,3,3,3,4,1024,0,23.453889,9482.634,398
8798,4096,3,3,3,4,2048,0,23.971058,8989.736,395
8799,4096,3,3,3,4,4096,0,20.558705,8446.83,390
8804,4096,3,3,4,1,512,0,28.086789,11483.486,434
8805,4096,3,3,4,1,1024,0,29.787463,11701.074,428
8806,4096,3,3,4,1,2048,0,29.751214,10293.934,424
8807,4096,3,3,4,1,4096,0,27.600451,8809.92,412
8812,4096,3,3,4,2,512,0,27.775201,10959.732,454
8813,4096,3,3,4,2,1024,0,27.947381,10090.71,447
8814,4096,3,3,4,2,2048,0,29.273461,9741.984,444
8815,4096,3,3,4,2,4096,0,28.337049,9806.09,432
8820,4096,3,3,4,3,512,0,26.965512,11257.386,434
8821,4096,3,3,4,3,1024,0,26.621156,10892.434,428
8822,4096,3,3,4,3,2048,0,28.530218,10614.73,426
8823,4096,3,3,4,3,4096,0,28.829265,9671.76,424
8828,4096,3,3,4,4,512,0,29.433318,10896.956,450
8829,4096,3,3,4,4,1024,0,26.177046,9277.814,444
8830,4096,3,3,4,4,2048,0,27.771955,9553.39,439
8831,4096,3,3,4,4,4096,0,29.844128,9038.946,426
8835,4096,3,4,1,1,256,0,11.109238,13738.102,561
8836,4096,3,4,1,1,512,0,11.289745,12793.802,538
8837,4096,3,4,1,1,1024,0,11.128578,11889.402,531
8838,4096,3,4,1,1,2048,0,11.083451,11567.276,528
8839,4096,3,4,1,1,4096,0,12.044006,11344.634,504
8843,4096,3,4,1,2,256,0,11.096006,14162.372,557
8844,4096,3,4,1,2,512,0,11.008979,12998.888,534
8845,4096,3,4,1,2,1024,0,10.907447,12098.478,527
8846,4096,3,4,1,2,2048,0,11.245887,12220.572,524
8847,4096,3,4,1,2,4096,0,12.022688,11386.928,500
8851,4096,3,4,1,3,256,0,16.004839,14474.656,561
8852,4096,3,4,1,3,512,0,13.348916,13255.312,538
8853,4096,3,4,1,3,1024,0,11.356973,12587.918,531
8854,4096,3,4,1,3,2048,0,11.505241,12190.514,528
8855,4096,3,4,1,3,4096,0,10.899278,11598.664,504
8859,4096,3,4,1,4,256,0,12.47214,14531.846,557
8860,4096,3,4,1,4,512,0,12.605902,12617.178,534
8861,4096,3,4,1,4,1024,0,12.826691,11858.014,527
8862,4096,3,4,1,4,2048,0,12.707433,11728.738,524
8863,4096,3,4,1,4,4096,0,10.783187,11349.156,500
8868,4096,3,4,2,1,512,0,20.430697,12853.386,549
8869,4096,3,4,2,1,1024,0,20.873004,12462.366,549
8870,4096,3,4,2,1,2048,0,20.295346,11922.652,556
8871,4096,3,4,2,1,4096,0,20.336435,12895.414,533
8876,4096,3,4,2,2,512,0,20.710645,13871.102,545
8877,4096,3,4,2,2,1024,0,20.345689,13278.986,545
8878,4096,3,4,2,2,2048,0,20.650222,12742.996,552
8879,4096,3,4,2,2,4096,0,23.424854,13291.754,529
8884,4096,3,4,2,3,512,0,21.015036,14310.534,549
8885,4096,3,4,2,3,1024,0,19.238607,13757.786,549
8886,4096,3,4,2,3,2048,0,19.908091,13279.252,556
8887,4096,3,4,2,3,4096,0,22.960649,13430.074,533
8892,4096,3,4,2,4,512,0,21.423421,14648.886,545
8893,4096,3,4,2,4,1024,0,22.298339,14348.838,545
8894,4096,3,4,2,4,2048,0,21.541849,13639.948,552
8895,4096,3,4,2,4,4096,0,23.354525,13946.114,529
8900,4096,3,4,3,1,512,0,28.549421,15431.458,627
8901,4096,3,4,3,1,1024,0,30.395788,14204.666,620
8902,4096,3,4,3,1,2048,0,27.866297,14109.704,629
8903,4096,3,4,3,1,4096,0,26.889945,14069.538,599
8908,4096,3,4,3,2,512,0,29.064542,15866.9,623
8909,4096,3,4,3,2,1024,0,30.256769,15255.366,616
8910,4096,3,4,3,2,2048,0,27.185981,14236.32,625
8911,4096,3,4,3,2,4096,0,27.782094,14709.8,595
8916,4096,3,4,3,3,512,0,26.544622,16103.374,627
8917,4096,3,4,3,3,1024,0,31.816168,15553.818,620
8918,4096,3,4,3,3,2048,0,26.844288,15097.362,629
8919,4096,3,4,3,3,4096,0,27.707842,14741.72,599
8924,4096,3,4,3,4,512,0,26.721775,15650.376,623
8925,4096,3,4,3,4,1024,0,27.630438,14453.908,616
8926,4096,3,4,3,4,2048,0,32.167308,14674.688,625
8927,4096,3,4,3,4,4096,0,28.587434,14618.296,595
8933,4096,3,4,4,1,1024,0,34.049234,17026.395,677
8934,4096,3,4,4,1,2048,0,35.982477,15898.82,690
8935,4096,3,4,4,1,4096,0,36.191911,14780.29,668
8941,4096,3,4,4,2,1024,0,32.248508,18072.572,673
8942,4096,3,4,4,2,2048,0,35.45443,16759.861,686
8943,4096,3,4,4,2,4096,0,36.054533,16319.1,664
8949,4096,3,4,4,3,1024,0,31.83757,18057.676,677
8950,4096,3,4,4,3,2048,0,31.906038,16491.201,690
8951,4096,3,4,4,3,4096,0,35.607332,16506.363,668
8957,4096,3,4,4,4,1024,0,35.526709,16655.855,673
8958,4096,3,4,4,4,2048,0,40.01336,16060.282,686
8959,4096,3,4,4,4,4096,0,39.771709,15280.37,664
8962,4096,4,1,1,1,128,0,2.952718,10312.554,320
8963,4096,4,1,1,1,256,0,3.003502,8206.632,288
8964,4096,4,1,1,1,512,0,2.918459,6713.84,266
8965,4096,4,1,1,1,1024,0,2.924102,6115.074,260
8966,4096,4,1,1,1,2048,0,2.970855,5610.738,258
8967,4096,4,1,1,1,4096,0,3.013175,5333.566,246
8970,4096,4,1,1,2,128,0,2.879012,10399.27,320
8971,4096,4,1,1,2,256,0,3.058346,8076.558,288
8972,4096,4,1,1,2,512,0,3.088168,6791.512,266
8973,4096,4,1,1,2,1024,0,2.974926,6387.458,260
8974,4096,4,1,1,2,2048,0,2.984195,5797.47,258
8975,4096,4,1,1,2,4096,0,2.987822,5494.762,246
8978,4096,4,1,1,3,128,0,2.608898,10841.894,320
8979,4096,4,1,1,3,256,0,2.598824,8311.702,288
8980,4096,4,1,1,3,512,0,2.621391,7116.564,266
8981,4096,4,1,1,3,1024,0,2.598421,6564.348,260
8982,4096,4,1,1,3,2048,0,2.660077,6087.942,258
8983,4096,4,1,1,3,4096,0,2.621391,5509.924,246
8986,4096,4,1,1,4,128,0,3.032772,11106.564,320
8987,4096,4,1,1,4,256,0,2.973535,8552.964,288
8988,4096,4,1,1,4,512,0,3.066622,7011.228,266
8989,4096,4,1,1,4,1024,0,3.015042,6439.594,260
8990,4096,4,1,1,4,2048,0,2.959028,6170.136,258
8991,4096,4,1,1,4,4096,0,2.991669,5464.704,256
8994,4096,4,1,2,1,128,0,4.62708,11224.668,321
8995,4096,4,1,2,1,256,0,4.734658,8548.442,289
8996,4096,4,1,2,1,512,0,4.524336,7102.732,267
8997,4096,4,1,2,1,1024,0,4.582356,6802.418,269
8998,4096,4,1,2,1,2048,0,4.683891,6203.918,276
8999,4096,4,1,2,1,4096,0,4.912948,6206.312,275
9002,4096,4,1,2,2,128,0,4.81767,11090.338,321
9003,4096,4,1,2,2,256,0,4.537263,8647.394,289
9004,4096,4,1,2,2,512,0,4.484083,7321.118,267
9005,4096,4,1,2,2,1024,0,4.642416,7015.218,269
9006,4096,4,1,2,2,2048,0,4.72823,6556.368,276
9007,4096,4,1,2,2,4096,0,4.88898,6225.73,275
9011,4096,4,1,2,3,256,0,4.619327,9051.714,289
9012,4096,4,1,2,3,512,0,4.740792,7590.31,267
9013,4096,4,1,2,3,1024,0,4.635039,7349.314,269
9014,4096,4,1,2,3,2048,0,4.699095,6539.61,276
9015,4096,4,1,2,3,4096,0,4.651959,6617.282,275
9018,4096,4,1,2,4,128,0,4.677881,11318.832,321
9019,4096,4,1,2,4,256,0,4.718369,9035.488,289
9020,4096,4,1,2,4,512,0,4.700844,7521.682,267
9021,4096,4,1,2,4,1024,0,4.549769,7023.198,269
9022,4096,4,1,2,4,2048,0,4.696614,6516.734,276
9023,4096,4,1,2,4,4096,0,5.123854,6312.446,275
9027,4096,4,1,3,1,256,0,6.491522,9753.954,377
9028,4096,4,1,3,1,512,0,6.696975,7883.708,355
9029,4096,4,1,3,1,1024,0,6.605125,7279.09,349
