n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
4862,4096,1,1,2,4,512,0,3.019756,28570.262
4863,4096,1,1,2,4,1024,0,3.019756,28303.465
4864,4096,1,1,2,4,2048,0,3.019756,28103.965
4865,4096,1,1,2,4,4096,0,3.021116,27869.086
4866,4096,1,1,3,1,128,0,4.02569,31594.947
4867,4096,1,1,3,1,256,0,4.02569,29847.859
4868,4096,1,1,3,1,512,0,4.025891,29008.098
4869,4096,1,1,3,1,1024,0,4.02569,28409.598
4870,4096,1,1,3,1,2048,0,4.025891,28282.717
4871,4096,1,1,3,1,4096,0,4.025891,28065.66
4872,4096,1,1,3,2,128,0,4.02569,31658.787
4873,4096,1,1,3,2,256,0,4.025891,29838.816
4874,4096,1,1,3,2,512,0,4.025891,28887.6
4875,4096,1,1,3,2,1024,0,4.025891,28349.748
4876,4096,1,1,3,2,2048,0,4.02569,28267.021
4877,4096,1,1,3,2,4096,0,4.02569,27914.307
4878,4096,1,1,3,3,128,0,4.025608,31798.172
4879,4096,1,1,3,3,256,0,4.02581,30003.471
4880,4096,1,1,3,3,512,0,4.02581,29009.162
4881,4096,1,1,3,3,1024,0,4.02581,28524.775
4882,4096,1,1,3,3,2048,0,4.02581,28388.318
4883,4096,1,1,3,3,4096,0,4.025608,28123.914
4884,4096,1,1,3,4,128,0,4.027581,31530.045
4885,4096,1,1,3,4,256,0,4.025769,29977.934
4886,4096,1,1,3,4,512,0,4.025769,28996.129
4887,4096,1,1,3,4,1024,0,4.025567,28456.414
4888,4096,1,1,3,4,2048,0,4.025769,28291.229
4889,4096,1,1,3,4,4096,0,4.025769,27995.436
4890,4096,1,1,4,1,128,0,5.031904,33711.242
4891,4096,1,1,4,1,256,0,5.031904,31703.477
4892,4096,1,1,4,1,512,0,5.031904,30402.471
4893,4096,1,1,4,1,1024,0,5.031904,29991.5
4894,4096,1,1,4,1,2048,0,5.031904,29818.334
4895,4096,1,1,4,1,4096,0,5.034169,29358.951
4896,4096,1,1,4,2,128,0,5.031652,33884.41
4897,4096,1,1,4,2,256,0,5.031904,31649.744
4898,4096,1,1,4,2,512,0,5.031904,30445.297
4899,4096,1,1,4,2,1024,0,5.031652,30019.164
4900,4096,1,1,4,2,2048,0,5.031652,29585.053
4901,4096,1,1,4,2,4096,0,5.031904,29317.189
4902,4096,1,1,4,3,128,0,5.034088,33581.438
4903,4096,1,1,4,3,256,0,5.031822,31531.906
4904,4096,1,1,4,3,1024,0,5.031822,30483.334
4905,4096,1,1,4,3,2048,0,5.03157,29952.398
4906,4096,1,1,4,3,4096,0,5.031822,29552.865
4907,4096,1,1,4,4,128,0,5.031529,33887.602
4908,4096,1,1,4,4,256,0,5.031781,31788.596
4909,4096,1,1,4,4,512,0,5.031529,30432.527
4910,4096,1,1,4,4,1024,0,5.031781,30059.064
4911,4096,1,1,4,4,2048,0,5.031529,29574.943
4912,4096,1,1,4,4,4096,0,5.031529,29415.877
4913,4096,1,2,1,1,64,0,1.306895,30509.934
4914,4096,1,2,1,1,128,0,1.307768,27446.943
4915,4096,1,2,1,1,256,0,1.310454,26039.271
4916,4096,1,2,1,1,512,0,1.316902,25015.172
4917,4096,1,2,1,1,1024,0,1.318513,24702.355
4918,4096,1,2,1,1,2048,0,1.317775,24888.289
4919,4096,1,2,1,1,4096,0,1.320864,24596.754
4920,4096,1,2,1,2,64,0,1.298836,30266.012
4921,4096,1,2,1,2,128,0,1.303739,27285.217
4922,4096,1,2,1,2,256,0,1.300515,25895.365
4923,4096,1,2,1,2,512,0,1.314215,24887.227
4924,4096,1,2,1,2,1024,0,1.312402,24615.641
4925,4096,1,2,1,2,2048,0,1.319454,24898.133
4926,4096,1,2,1,2,4096,0,1.312671,24582.922
4927,4096,1,2,1,3,64,0,1.301026,30571.646
4928,4096,1,2,1,3,128,0,1.301832,27388.424
4929,4096,1,2,1,3,256,0,1.298004,25978.092
4930,4096,1,2,1,3,512,0,1.319225,24973.676
4931,4096,1,2,1,3,1024,0,1.318084,24674.16
4932,4096,1,2,1,3,2048,0,1.29478,25130.084
4933,4096,1,2,1,3,4096,0,1.312174,24429.973
4934,4096,1,2,1,4,64,0,1.303162,30260.426
4935,4096,1,2,1,4,128,0,1.307527,27216.322
4936,4096,1,2,1,4,256,0,1.297252,25773.271
4937,4096,1,2,1,4,512,0,1.311825,24924.467
4938,4096,1,2,1,4,1024,0,1.310683,24675.49
4939,4096,1,2,1,4,2048,0,1.316526,24931.115
4940,4096,1,2,1,4,4096,0,1.293625,24704.484
4941,4096,1,2,2,1,128,0,1.996826,29443.008
4942,4096,1,2,2,1,256,0,1.991992,27291.334
4943,4096,1,2,2,1,512,0,2.011127,26048.051
4944,4096,1,2,2,1,1024,0,1.919579,25742.947
4945,4096,1,2,2,1,2048,0,1.95362,25571.91
4946,4096,1,2,2,1,4096,0,1.991085,25424.014
4947,4096,1,2,2,2,128,0,2.006998,29325.17
4948,4096,1,2,2,2,256,0,2.002566,27133.861
4949,4096,1,2,2,2,512,0,2.002768,25996.445
4950,4096,1,2,2,2,1024,0,1.983733,25584.412
4951,4096,1,2,2,2,2048,0,1.930758,25652.242
4952,4096,1,2,2,2,4096,0,1.948484,25257.498
4953,4096,1,2,2,3,128,0,1.953292,29393
4954,4096,1,2,2,3,256,0,1.985217,27498.016
4955,4096,1,2,2,3,512,0,1.984613,26272.021
4956,4096,1,2,2,3,1024,0,2.006668,25671.395
4957,4096,1,2,2,3,2048,0,2.003546,25629.1
4958,4096,1,2,2,3,4096,0,1.944026,25540.787
4959,4096,1,2,2,4,128,0,1.994066,29530.521
4960,4096,1,2,2,4,256,0,1.974629,27220.047
4961,4096,1,2,2,4,512,0,1.98329,26251.539
4962,4096,1,2,2,4,1024,0,1.985506,25665.275
4963,4096,1,2,2,4,2048,0,1.991448,25603.83
4964,4096,1,2,2,4,4096,0,1.997087,25381.721
4965,4096,1,2,3,1,128,0,2.603032,29684.27
4966,4096,1,2,3,1,256,0,2.593902,27716.402
4967,4096,1,2,3,1,512,0,2.668957,26406.352
4968,4096,1,2,3,1,1024,0,2.597124,25914.783
4969,4096,1,2,3,1,2048,0,2.598467,25686.289
4970,4096,1,2,3,1,4096,0,2.59417,25615.002
4971,4096,1,2,3,2,128,0,2.590142,29595.957
4972,4096,1,2,3,2,256,0,2.652711,27598.299
4973,4096,1,2,3,2,512,0,2.661438,26444.656
4974,4096,1,2,3,2,1024,0,2.593096,25966.92
4975,4096,1,2,3,2,2048,0,2.661572,25720.604
4976,4096,1,2,3,2,4096,0,2.659156,25674.586
4977,4096,1,2,3,3,128,0,2.590653,29978.199
4978,4096,1,2,3,3,256,0,2.591862,27748.854
4979,4096,1,2,3,3,512,0,2.608376,26431.355
4980,4096,1,2,3,3,1024,0,2.598441,25857.859
4981,4096,1,2,3,3,2048,0,2.596561,25765.824
4982,4096,1,2,3,3,4096,0,2.596292,25703.58
4983,4096,1,2,3,4,128,0,2.666634,29547.279
4984,4096,1,2,3,4,256,0,2.616822,27655.223
4985,4096,1,2,3,4,512,0,2.664888,26478.703
4986,4096,1,2,3,4,1024,0,2.663814,25929.414
4987,4096,1,2,3,4,2048,0,2.595742,25786.572
4988,4096,1,2,3,4,4096,0,2.652805,25442.9
4989,4096,1,2,4,1,128,0,3.287116,31538.822
4990,4096,1,2,4,1,256,0,3.281914,29513.232
4991,4096,1,2,4,1,512,0,3.250699,28202.65
4992,4096,1,2,4,1,1024,0,3.27067,27787.424
4993,4096,1,2,4,1,2048,0,3.268824,27473.277
4994,4096,1,2,4,1,4096,0,3.335449,27001.66
4995,4096,1,2,4,2,256,0,3.258586,29671.502
4996,4096,1,2,4,2,512,0,3.250028,28459.871
4997,4096,1,2,4,2,1024,0,3.258586,27961.92
4998,4096,1,2,4,2,2048,0,3.260433,27566.91
4999,4096,1,2,4,2,4096,0,3.253552,27018.684
5000,4096,1,2,4,3,256,0,3.274839,29415.344
5001,4096,1,2,4,3,512,0,3.268126,28381.402
5002,4096,1,2,4,3,1024,0,3.288432,27753.377
5003,4096,1,2,4,3,2048,0,3.255204,27905.527
5004,4096,1,2,4,3,4096,0,3.244631,27290.27
5005,4096,1,2,4,4,256,0,3.283552,29551.004
5006,4096,1,2,4,4,512,0,3.250995,28040.922
5007,4096,1,2,4,4,1024,0,3.273483,27807.107
5008,4096,1,2,4,4,2048,0,3.246799,27646.977
5009,4096,1,2,4,4,4096,0,3.322486,26919.998
5010,4096,1,3,1,1,64,0,1.947833,27187.594
5011,4096,1,3,1,1,128,0,1.952366,24099.334
5012,4096,1,3,1,1,256,0,1.954784,22564.779
5013,4096,1,3,1,1,512,0,1.960727,21741.51
5014,4096,1,3,1,1,1024,0,1.937357,21598.402
5015,4096,1,3,1,1,2048,0,1.945818,21801.627
5016,4096,1,3,1,1,4096,0,1.952467,21574.463
5017,4096,1,3,1,2,64,0,1.953474,27106.197
5018,4096,1,3,1,2,128,0,1.947934,23990.807
5019,4096,1,3,1,2,256,0,1.960827,22528.604
5020,4096,1,3,1,2,512,0,2.006559,21671.553
5021,4096,1,3,1,2,1024,0,1.964756,21509.293
5022,4096,1,3,1,2,2048,0,1.949948,21761.992
5023,4096,1,3,1,2,4096,0,2.009077,21449.441
5024,4096,1,3,1,3,128,0,1.949418,24168.494
5025,4096,1,3,1,3,256,0,1.935014,22932.393
5026,4096,1,3,1,3,512,0,1.952742,21806.414
5027,4096,1,3,1,3,1024,0,1.933503,21680.064
5028,4096,1,3,1,3,2048,0,1.96211,21474.445
5029,4096,1,3,1,3,4096,0,1.960599,21248.879
5030,4096,1,3,1,4,128,0,1.965925,24105.984
5031,4096,1,3,1,4,256,0,1.957061,22637.664
5032,4096,1,3,1,4,512,0,1.99987,21998.732
5033,4096,1,3,1,4,1024,0,2.004,21608.51
5034,4096,1,3,1,4,2048,0,2.001683,21739.914
5035,4096,1,3,1,4,4096,0,1.959075,21524.986
5036,4096,1,3,2,1,128,0,2.933181,25998.574
5037,4096,1,3,2,1,256,0,2.943604,24084.703
5038,4096,1,3,2,1,512,0,3.01264,22710.016
5039,4096,1,3,2,1,1024,0,3.008863,22632.609
5040,4096,1,3,2,1,2048,0,2.989074,22674.105
5041,4096,1,3,2,1,4096,0,2.99693,22383.367
5042,4096,1,3,2,2,128,0,2.946021,25972.771
5043,4096,1,3,2,2,256,0,2.939526,24056.242
5044,4096,1,3,2,2,512,0,2.925477,22803.383
5045,4096,1,3,2,2,1024,0,3.010978,22691.928
5046,4096,1,3,2,2,2048,0,3.001159,22645.111
5047,4096,1,3,2,2,4096,0,3.008108,22395.869
5048,4096,1,3,2,3,128,0,2.996751,26276.277
5049,4096,1,3,2,3,256,0,2.97953,24214.777
5050,4096,1,3,2,3,512,0,3.002492,22916.965
5051,4096,1,3,2,3,1024,0,2.925451,22683.416
5052,4096,1,3,2,3,2048,0,2.929831,22621.971
5053,4096,1,3,2,3,4096,0,3.007477,22299.578
5054,4096,1,3,2,4,128,0,2.955045,26044.592
5055,4096,1,3,2,4,256,0,2.95006,24120.348
5056,4096,1,3,2,4,512,0,2.941752,22826.523
5057,4096,1,3,2,4,1024,0,2.976798,22851.262
5058,4096,1,3,2,4,2048,0,3.000061,22645.91
5059,4096,1,3,2,4,4096,0,2.991904,22413.16
5060,4096,1,3,3,1,256,0,3.962833,24256.539
5061,4096,1,3,3,1,512,0,3.985994,23235.633
5062,4096,1,3,3,1,1024,0,4.003515,22694.057
5063,4096,1,3,3,1,2048,0,3.976125,22682.086
5064,4096,1,3,3,1,4096,0,3.991028,22341.605
5065,4096,1,3,3,2,256,0,3.880664,24344.586
5066,4096,1,3,3,2,512,0,3.863143,23445.771
5067,4096,1,3,3,2,1024,0,3.978542,22747.787
5068,4096,1,3,3,2,2048,0,3.975521,22607.34
5069,4096,1,3,3,2,4096,0,4.016203,22367.408
5070,4096,1,3,3,3,256,0,4.018794,24244.836
5071,4096,1,3,3,3,512,0,4.013557,23155.832
5072,4096,1,3,3,3,1024,0,4.021815,22671.979
5073,4096,1,3,3,3,2048,0,4.020405,22480.725
5074,4096,1,3,3,3,4096,0,3.916889,22401.455
5075,4096,1,3,3,4,256,0,3.981925,24294.312
5076,4096,1,3,3,4,512,0,3.862298,23331.393
5077,4096,1,3,3,4,1024,0,3.885861,22860.307
5078,4096,1,3,3,4,2048,0,4.005689,22475.139
5079,4096,1,3,3,4,4096,0,3.874583,22412.361
5080,4096,1,3,4,1,256,0,4.997009,27034.111
5081,4096,1,3,4,1,512,0,4.885998,25425.344
5082,4096,1,3,4,1,1024,0,4.91973,24932.713
5083,4096,1,3,4,1,2048,0,4.868629,24553.928
5084,4096,1,3,4,1,4096,0,4.917464,24359.748
5085,4096,1,3,4,2,256,0,5.011106,27553.877
5086,4096,1,3,4,2,512,0,4.917464,25717.943
5087,4096,1,3,4,2,1024,0,4.875678,25165.729
5088,4096,1,3,4,2,2048,0,4.866867,24912.762
5089,4096,1,3,4,2,4096,0,4.887257,24307.346
5090,4096,1,3,4,3,256,0,4.994969,27089.973
5091,4096,1,3,4,3,512,0,4.886475,25796.414
5092,4096,1,3,4,3,1024,0,4.860548,24909.836
5093,4096,1,3,4,3,2048,0,4.861806,24774.176
5094,4096,1,3,4,3,4096,0,4.9776,24641.176
5095,4096,1,3,4,4,256,0,4.819,28108.221
5096,4096,1,3,4,4,512,0,4.891245,28400.82
5097,4096,1,3,4,4,1024,0,4.902572,25158.014
5098,4096,1,3,4,4,2048,0,4.853738,24718.582
5099,4096,1,3,4,4,4096,0,4.864059,24528.924
5100,4096,1,4,1,1,128,0,2.615968,27433.111
5101,4096,1,4,1,1,256,0,2.602672,25870.895
5102,4096,1,4,1,1,512,0,2.604553,25094.174
5103,4096,1,4,1,1,1024,0,2.600523,24731.883
5104,4096,1,4,1,1,2048,0,2.60885,25171.049
5105,4096,1,4,1,1,4096,0,2.612208,24092.949
5106,4096,1,4,1,2,128,0,2.612476,27513.711
5107,4096,1,4,1,2,256,0,2.606433,25916.912
5108,4096,1,4,1,2,512,0,2.616909,25156.684
5109,4096,1,4,1,2,1024,0,2.602001,24927.127
5110,4096,1,4,1,2,2048,0,2.605358,24948.938
5111,4096,1,4,1,2,4096,0,2.61852,27228.559
5112,4096,1,4,1,3,128,0,2.624537,27476.471
5113,4096,1,4,1,3,256,0,2.613524,26014.533
5114,4096,1,4,1,3,512,0,2.612719,25021.023
5115,4096,1,4,1,3,1024,0,2.597274,24871
5116,4096,1,4,1,3,2048,0,2.621851,24914.357
5117,4096,1,4,1,3,4096,0,2.590424,24653.943
5118,4096,1,4,1,4,128,0,2.624792,27535.521
5119,4096,1,4,1,4,256,0,2.618212,26140.086
5120,4096,1,4,1,4,512,0,2.600081,25213.607
5121,4096,1,4,1,4,1024,0,2.594843,24904.781
5122,4096,1,4,1,4,2048,0,2.618615,27847.807
5123,4096,1,4,1,4,4096,0,2.621838,27351.982
5124,4096,1,4,2,1,256,0,3.955744,28415.982
5125,4096,1,4,2,1,512,0,3.982129,26897.121
5126,4096,1,4,2,1,1024,0,3.955139,25954.949
5127,4096,1,4,2,1,2048,0,3.978906,25678.842
5128,4096,1,4,2,1,4096,0,3.967224,28714.967
5129,4096,1,4,2,2,256,0,3.902571,28310.912
5130,4096,1,4,2,2,512,0,3.986358,29174.348
5131,4096,1,4,2,2,1024,0,3.919691,26003.895
5132,4096,1,4,2,2,2048,0,3.942853,25693.473
5133,4096,1,4,2,2,4096,0,3.916267,25737.895
5134,4096,1,4,2,3,256,0,3.940611,27974.953
5135,4096,1,4,2,3,512,0,4.008688,26919.998
5136,4096,1,4,2,3,1024,0,3.992374,28807.268
5137,4096,1,4,2,3,2048,0,3.976664,28466.521
5138,4096,1,4,2,3,4096,0,3.912011,26316.178
5139,4096,1,4,2,4,256,0,3.964767,28310.646
5140,4096,1,4,2,4,512,0,3.979671,27314.477
5141,4096,1,4,2,4,1024,0,3.947043,26492.535
5142,4096,1,4,2,4,2048,0,3.965573,25801.469
5143,4096,1,4,2,4,4096,0,3.923075,28884.674
5144,4096,1,4,3,1,256,0,5.223011,28661.5
5145,4096,1,4,3,1,512,0,5.247178,27675.172
5146,4096,1,4,3,1,1024,0,5.175214,26421.248
5147,4096,1,4,3,1,2048,0,5.240465,26392.254
5148,4096,1,4,3,1,4096,0,5.191057,29063.16
5149,4096,1,4,3,2,256,0,5.322364,31201.801
5150,4096,1,4,3,2,512,0,5.316457,26800.83
5151,4096,1,4,3,2,1024,0,5.321022,29015.547
5152,4096,1,4,3,2,2048,0,5.2214,26351.023
5153,4096,1,4,3,2,4096,0,5.224891,29000.117
5154,4096,1,4,3,3,256,0,5.230772,28099.707
5155,4096,1,4,3,3,512,0,5.221105,27083.588
5156,4096,1,4,3,3,1024,0,5.257355,26574.996
5157,4096,1,4,3,3,2048,0,5.172771,26211.641
5158,4096,1,4,3,3,4096,0,5.207411,26259.785
5159,4096,1,4,3,4,256,0,5.309972,32313.148
5160,4096,1,4,3,4,512,0,5.347833,27089.439
5161,4096,1,4,3,4,1024,0,5.247675,26401.299
5162,4096,1,4,3,4,2048,0,5.348907,26001.5
5163,4096,1,4,3,4,4096,0,5.220823,25975.166
5164,4096,1,4,4,1,256,0,6.292062,31179.455
5165,4096,1,4,4,1,512,0,6.622322,30298.996
5166,4096,1,4,4,1,1024,0,6.606883,29320.648
5167,4096,1,4,4,1,2048,0,6.318241,28810.992
5168,4096,1,4,4,1,4096,0,6.603527,28945.322
5169,4096,1,4,4,2,256,0,6.656221,30432.527
5170,4096,1,4,4,2,512,0,6.6824,29104.391
5171,4096,1,4,4,2,1024,0,6.662933,28296.814
5172,4096,1,4,4,2,2048,0,6.648837,28133.225
5173,4096,1,4,4,2,4096,0,6.690455,27475.406
5174,4096,1,4,4,3,256,0,6.559197,30553.824
5175,4096,1,4,4,3,512,0,6.677338,29162.91
5176,4096,1,4,4,3,1024,0,6.359162,29586.115
5177,4096,1,4,4,3,2048,0,6.178929,29631.336
5178,4096,1,4,4,3,4096,0,6.379636,28445.508
5179,4096,1,4,4,4,256,0,6.58637,31389.33
5180,4096,1,4,4,4,512,0,6.513874,32410.504
5181,4096,1,4,4,4,1024,0,6.566232,28664.426
5182,4096,1,4,4,4,2048,0,6.537032,30871.961
5183,4096,1,4,4,4,4096,0,6.661886,27465.83
5184,4096,3,1,1,1,64,0,3.35254,12924.408
5185,4096,3,1,1,1,128,0,3.21752,8655.108
5186,4096,3,1,1,1,256,0,3.281201,6648.404
5187,4096,3,1,1,1,512,0,3.337224,5539.982
5188,4096,3,1,1,1,1024,0,3.27717,5060.916
5189,4096,3,1,1,1,2048,0,3.31949,4842.53
5190,4096,3,1,1,1,4096,0,3.344882,4678.94
5191,4096,3,1,1,2,128,0,3.642692,9129.386
5192,4096,3,1,1,2,256,0,3.676141,7081.718
5193,4096,3,1,1,2,512,0,3.643095,5983.67
5194,4096,3,1,1,2,1024,0,3.66929,5499.284
5195,4096,3,1,1,2,2048,0,3.187305,4994.15
5196,4096,3,1,1,2,4096,0,3.374296,4871.524
5197,4096,3,1,1,3,128,0,3.265354,8994.258
5198,4096,3,1,1,3,256,0,3.427353,6878.494
5199,4096,3,1,1,3,512,0,3.043715,5796.406
5200,4096,3,1,1,3,1024,0,3.246817,5278.238
5201,4096,3,1,1,3,2048,0,3.330637,4946.802
5202,4096,3,1,1,3,4096,0,3.480143,4791.458
5203,4096,3,1,1,4,128,0,3.344673,9255.736
5204,4096,3,1,1,4,256,0,3.330972,7149.814
5205,4096,3,1,1,4,512,0,3.331375,5830.986
5206,4096,3,1,1,4,1024,0,3.273347,5290.474
5207,4096,3,1,1,4,2048,0,3.349912,4963.028
5208,4096,3,1,1,4,4096,0,3.355554,4988.032
5209,4096,3,1,2,1,128,0,5.07492,9855.566
5210,4096,3,1,2,1,256,0,4.788447,7806.834
5211,4096,3,1,2,1,512,0,4.804161,6454.49
5212,4096,3,1,2,1,1024,0,4.200392,5553.814
5213,4096,3,1,2,1,2048,0,5.117831,5842.69
5214,4096,3,1,2,1,4096,0,5.337822,6009.206
5215,4096,3,1,2,2,128,0,5.991267,9865.142
5216,4096,3,1,2,2,256,0,5.374856,7917.224
5217,4096,3,1,2,2,512,0,5.945942,6372.296
5218,4096,3,1,2,2,1024,0,5.215919,6539.344
5219,4096,3,1,2,2,2048,0,5.270913,5811.302
5220,4096,3,1,2,2,4096,0,4.942765,5816.09
5221,4096,3,1,2,3,128,0,4.939005,10847.746
5222,4096,3,1,2,3,256,0,4.906977,8282.176
5223,4096,3,1,2,3,512,0,5.992313,6819.442
5224,4096,3,1,2,3,1024,0,5.96935,7013.888
5225,4096,3,1,2,3,2048,0,4.91725,6200.46
5226,4096,3,1,2,3,4096,0,5.717353,5961.326
5227,4096,3,1,2,4,128,0,5.8472,11237.17
5228,4096,3,1,2,4,256,0,5.688269,8243.074
5229,4096,3,1,2,4,512,0,5.904004,6632.976
5230,4096,3,1,2,4,1024,0,5.156486,6466.992
5231,4096,3,1,2,4,2048,0,4.988491,6288.772
5232,4096,3,1,2,4,4096,0,5.337776,5614.196
5233,4096,3,1,3,1,256,0,7.252908,9119.278
5234,4096,3,1,3,1,512,0,7.313335,7635.796
5235,4096,3,1,3,1,1024,0,6.753374,7308.35
5236,4096,3,1,3,1,2048,0,7.047454,6992.608
5237,4096,3,1,3,1,4096,0,7.177172,6675.004
5238,4096,3,1,3,2,256,0,7.989635,9146.676
5239,4096,3,1,3,2,512,0,6.982572,7407.036
5240,4096,3,1,3,2,1024,0,6.58297,6909.084
5241,4096,3,1,3,2,2048,0,7.231518,7137.578
5242,4096,3,1,3,2,4096,0,6.990629,6867.322
5243,4096,3,1,3,3,256,0,7.104887,9265.046
5244,4096,3,1,3,3,512,0,6.864808,7462.63
5245,4096,3,1,3,3,1024,0,6.695625,7175.35
5246,4096,3,1,3,3,2048,0,7.137918,7153.006
5247,4096,3,1,3,3,4096,0,6.776188,6646.276
5248,4096,3,1,3,4,256,0,7.535824,9175.67
5249,4096,3,1,3,4,512,0,7.22163,7829.178
5250,4096,3,1,3,4,1024,0,6.954968,7320.586
5251,4096,3,1,3,4,2048,0,6.709252,6985.692
5252,4096,3,1,3,4,4096,0,7.572883,7162.848
5253,4096,3,1,4,1,256,0,9.060215,10271.324
5254,4096,3,1,4,1,512,0,8.481175,8942.92
5255,4096,3,1,4,1,1024,0,8.558716,8570.52
5256,4096,3,1,4,1,2048,0,9.168973,8212.75
5257,4096,3,1,4,1,4096,0,8.685601,7854.448
5258,4096,3,1,4,2,256,0,9.185645,10183.278
5259,4096,3,1,4,2,512,0,8.683163,9404.164
5260,4096,3,1,4,2,1024,0,9.123212,8876.686
5261,4096,3,1,4,2,2048,0,8.919803,8099.434
5262,4096,3,1,4,2,4096,0,8.935914,7782.628
5263,4096,3,1,4,3,256,0,8.570242,11089.806
5264,4096,3,1,4,3,512,0,9.437236,9818.326
5265,4096,3,1,4,3,1024,0,8.347704,8577.702
5266,4096,3,1,4,3,2048,0,8.893477,8563.338
5267,4096,3,1,4,3,4096,0,9.304317,7884.24
5268,4096,3,1,4,4,256,0,8.733299,10171.042
5269,4096,3,1,4,4,512,0,8.971946,9427.04
5270,4096,3,1,4,4,1024,0,8.587291,8439.116
5271,4096,3,1,4,4,2048,0,8.258017,8423.156
5272,4096,3,1,4,4,4096,0,8.325483,8191.47
5273,4096,3,2,1,1,128,0,5.439965,11610.634
5274,4096,3,2,1,1,256,0,5.522169,9141.09
5275,4096,3,2,1,1,512,0,5.379521,7496.678
5276,4096,3,2,1,1,1024,0,5.600343,7334.418
5277,4096,3,2,1,1,2048,0,5.379521,6747.888
5278,4096,3,2,1,1,4096,0,5.176429,6665.694
5279,4096,3,2,1,2,128,0,5.610478,12572.756
5280,4096,3,2,1,2,256,0,5.693483,9392.992
5281,4096,3,2,1,2,512,0,5.35824,7457.842
5282,4096,3,2,1,2,1024,0,5.623372,7146.888
5283,4096,3,2,1,2,2048,0,5.217213,6730.864
5284,4096,3,2,1,2,4096,0,5.443663,6671.812
5285,4096,3,2,1,3,128,0,5.722378,11343.836
5286,4096,3,2,1,3,256,0,5.570878,8686.762
5287,4096,3,2,1,3,512,0,5.417765,7349.048
5288,4096,3,2,1,3,1024,0,5.357326,6844.18
5289,4096,3,2,1,3,2048,0,5.765894,6552.112
5290,4096,3,2,1,3,4096,0,6.551603,6816.516
5291,4096,3,2,1,4,128,0,6.004366,11794.706
5292,4096,3,2,1,4,256,0,5.888324,9434.488
5293,4096,3,2,1,4,512,0,5.999531,7963.242
5294,4096,3,2,1,4,1024,0,5.976968,7245.84
5295,4096,3,2,1,4,2048,0,5.868178,6854.82
5296,4096,3,2,1,4,4096,0,5.091342,6243.552
5297,4096,3,2,2,1,256,0,10.527888,9968.084
5298,4096,3,2,2,1,512,0,10.071047,8405.068
5299,4096,3,2,2,1,1024,0,9.791866,7922.81
5300,4096,3,2,2,1,2048,0,10.048084,7758.156
5301,4096,3,2,2,1,4096,0,11.16118,7625.156
5302,4096,3,2,2,2,256,0,10.139523,10149.23
5303,4096,3,2,2,2,512,0,10.384854,8934.408
5304,4096,3,2,2,2,1024,0,9.949785,8201.844
5305,4096,3,2,2,2,2048,0,9.973955,7860.034
5306,4096,3,2,2,2,4096,0,11.259826,8061.928
5307,4096,3,2,2,3,256,0,10.130926,10147.102
5308,4096,3,2,2,3,512,0,10.147846,8788.64
5309,4096,3,2,2,3,1024,0,10.089837,7874.398
5310,4096,3,2,2,3,2048,0,10.048748,7888.496
5311,4096,3,2,2,3,4096,0,11.334601,7990.64
5312,4096,3,2,2,4,256,0,10.407604,10139.388
5313,4096,3,2,2,4,512,0,10.511535,8547.112
5314,4096,3,2,2,4,1024,0,10.27346,8337.238
5315,4096,3,2,2,4,2048,0,10.187657,8225.784
5316,4096,3,2,2,4,4096,0,11.526675,7952.336
5317,4096,3,2,3,1,256,0,13.581034,11291.168
5318,4096,3,2,3,1,512,0,13.539142,9652.342
5319,4096,3,2,3,1,1024,0,15.089142,9397.78
5320,4096,3,2,3,1,2048,0,13.176616,8705.382
5321,4096,3,2,3,1,4096,0,16.094548,8754.858
5322,4096,3,2,3,2,256,0,13.70468,11065.068
5323,4096,3,2,3,2,512,0,13.661178,9506.042
5324,4096,3,2,3,2,1024,0,13.722403,8798.482
5325,4096,3,2,3,2,2048,0,13.119822,8677.186
5326,4096,3,2,3,2,4096,0,13.508116,8408.792
5327,4096,3,2,3,3,256,0,14.460176,11084.486
5328,4096,3,2,3,3,512,0,13.35653,9383.948
5329,4096,3,2,3,3,1024,0,13.836656,8848.224
5330,4096,3,2,3,3,2048,0,13.172858,8529.822
5331,4096,3,2,3,3,4096,0,15.828052,8452.948
5332,4096,3,2,3,4,256,0,15.127119,12473.006
5333,4096,3,2,3,4,512,0,15.992309,9931.11
5334,4096,3,2,3,4,1024,0,15.512185,9557.38
5335,4096,3,2,3,4,2048,0,15.716802,9458.162
5336,4096,3,2,3,4,4096,0,15.866639,9263.716
5337,4096,3,2,4,1,512,0,16.511805,11140.612
5338,4096,3,2,4,1,1024,0,16.07882,10937.388
5339,4096,3,2,4,1,2048,0,19.826652,10239.404
5340,4096,3,2,4,1,4096,0,19.635333,9802.632
5341,4096,3,2,4,2,512,0,16.692647,11036.606
5342,4096,3,2,4,2,1024,0,16.833615,10908.926
5343,4096,3,2,4,2,2048,0,19.248198,10350.592
5344,4096,3,2,4,2,4096,0,19.169659,9965.158
5345,4096,3,2,4,3,512,0,19.729344,11552.114
5346,4096,3,2,4,3,1024,0,20.111969,11271.75
5347,4096,3,2,4,3,2048,0,16.611958,10059.854
5348,4096,3,2,4,3,4096,0,16.527378,9739.856
5349,4096,3,2,4,4,512,0,18.953948,11906.958
