n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,obj1,obj2
2033,16,4,2,2,64,0.648585,5323
2034,16,4,2,3,2,0.776356,3974
2035,16,4,2,3,4,0.803353,4231
2036,16,4,2,3,8,0.784437,4440
2037,16,4,2,3,16,0.797936,4966
2038,16,4,2,3,32,0.785414,5735
2039,16,4,2,4,2,0.802789,4806
2040,16,4,2,4,4,0.781902,5833
2041,16,4,2,4,8,0.770791,5575
2042,16,4,2,4,16,0.798789,5900
2043,16,4,2,4,32,0.783324,7674
2044,16,4,2,5,2,0.826508,5799
2045,16,4,2,5,4,0.789654,6844
2046,16,4,2,5,8,0.805373,6443
2047,16,4,2,5,16,0.796403,7165
2048,16,4,2,5,32,0.797558,8926
2049,16,4,3,1,4,0.642137,2429
2050,16,4,3,1,8,0.63779,2665
2051,16,4,3,1,64,0.629541,3983
2052,16,4,3,2,2,0.808454,3860
2053,16,4,3,2,8,0.766346,4150
2054,16,4,3,2,64,0.700861,6504
2055,16,4,3,2,128,0.75528,9535
2056,16,4,3,3,4,0.805006,4918
2057,16,4,3,3,8,0.825218,5190
2058,16,4,3,3,16,0.823572,5740
2059,16,4,3,3,32,0.814426,7150
2060,16,4,3,3,64,0.840308,8960
2061,16,4,3,4,4,0.824508,6133
2062,16,4,3,4,32,0.839616,9193
2063,16,4,3,5,2,0.994037,8091
2064,16,4,3,5,8,0.827207,7975
2065,16,4,4,1,2,0.585398,2404
2066,16,4,4,1,4,0.6251,2573
2067,16,4,4,1,8,0.641326,2824
2068,16,4,4,1,16,0.586386,2937
2069,16,4,4,1,32,0.561922,3624
2070,16,4,4,1,64,0.567194,4373
2071,16,4,4,1,128,0.578314,6142
2072,16,4,4,2,2,0.594594,3567
2073,16,4,4,2,4,0.688145,4153
2074,16,4,4,2,64,0.671716,7934
2075,16,4,4,3,2,0.728807,5260
2076,16,4,4,3,32,0.745576,8880
2077,16,4,4,3,64,0.775113,11019
2078,16,4,4,4,4,0.770935,7021
2079,16,4,4,4,16,0.720096,7943
2080,16,4,4,4,32,0.736105,10485
2081,16,4,4,5,2,0.747256,7659
2082,16,4,5,1,2,0.704335,2873
2083,16,4,5,1,8,0.635122,2995
2084,16,4,5,1,16,0.637333,3233
2085,16,4,5,1,32,0.679266,4122
2086,16,4,5,1,64,0.614283,5165
2087,16,4,5,2,32,0.650777,7148
2088,16,4,5,2,64,0.68116,9319
2089,16,4,5,3,2,0.891076,6281
2090,16,4,5,3,4,0.769559,6062
2091,16,4,5,3,16,0.742251,7937
2092,16,4,5,4,4,0.761661,7938
2093,16,4,5,4,8,0.786965,8212
2094,16,4,5,4,16,0.777213,9785
2095,16,5,1,1,2,0.761103,2302
2096,16,5,1,1,4,0.744832,2344
2097,16,5,1,1,8,0.714251,2307
2098,16,5,1,1,16,0.727973,2476
2099,16,5,1,1,32,0.70984,2562
2100,16,5,1,2,4,0.904984,3197
2101,16,5,1,2,8,0.923626,3232
2102,16,5,1,2,16,0.92933,3449
2103,16,5,1,2,64,0.866275,4068
2104,16,5,1,3,2,0.929322,4309
2105,16,5,1,3,4,0.87849,4373
2106,16,5,1,3,8,0.872325,4746
2107,16,5,1,3,32,0.908302,5468
2108,16,5,1,3,128,0.906281,7607
2109,16,5,1,4,2,0.895194,5019
2110,16,5,1,4,4,0.914801,5486
2111,16,5,1,4,8,0.940434,5590
2112,16,5,1,4,16,0.898564,5673
2113,16,5,1,5,8,0.941829,6894
2114,16,5,1,5,16,0.904843,6876
2115,16,5,1,5,32,0.907268,7757
2116,16,5,2,2,2,0.815375,3383
2117,16,5,2,2,4,0.840428,3627
2118,16,5,2,2,8,0.805674,3822
2119,16,5,2,2,16,0.824323,4153
2120,16,5,2,2,32,0.798704,4645
2121,16,5,2,3,2,0.812195,4497
2122,16,5,2,3,4,0.80267,5056
2123,16,5,2,3,8,0.816116,5401
2124,16,5,2,3,16,0.820692,5863
2125,16,5,2,4,2,0.827104,5594
2126,16,5,2,5,2,0.827579,6825
2127,16,5,2,5,4,0.855685,7909
2128,16,5,2,5,8,0.814227,7785
2129,16,5,2,5,16,0.846628,8585
2130,16,5,3,1,2,0.809504,2820
2131,16,5,3,1,4,0.665971,2704
2132,16,5,3,2,16,0.878209,4528
2133,16,5,3,2,64,0.824658,6853
2134,16,5,3,2,128,0.862812,9348
2135,16,5,3,4,32,0.891047,9817
2136,16,5,4,2,2,0.803915,4113
2137,16,5,4,4,2,0.819925,7755
2138,16,5,4,4,4,0.804426,8320
2139,16,5,4,4,32,0.839776,11541
2140,16,5,5,1,8,0.593209,3369
2141,16,5,5,1,32,0.608754,4380
2142,16,5,5,2,4,0.816144,4897
2143,16,5,5,3,4,0.817644,6770
2144,16,5,5,3,32,0.822633,10447
2145,32,1,1,1,32,0.521091,1589
2146,32,1,1,1,64,0.517486,1867
2147,32,1,1,2,16,0.630544,2168
2148,32,1,1,2,32,0.633847,2516
2149,32,1,1,3,2,0.624022,2239
2150,32,1,1,3,8,0.616945,2579
2151,32,1,1,4,32,0.667943,3763
2152,32,1,1,4,128,0.721061,6344
2153,32,1,2,1,16,0.470276,1842
2154,32,1,2,1,64,0.460808,2557
2155,32,1,2,2,2,0.615634,2045
2156,32,1,2,2,8,0.562756,2526
2157,32,1,2,3,4,0.625331,3128
2158,32,1,2,4,2,0.636897,3130
2159,32,1,2,4,8,0.678629,3860
2160,32,1,3,1,2,0.736038,1872
2161,32,1,3,1,4,0.485495,1770
2162,32,1,3,1,128,0.505607,4475
2163,32,1,3,3,8,0.626635,3964
2164,32,1,3,3,16,0.625124,4398
2165,32,1,3,4,16,0.644956,5407
2166,32,1,3,5,16,0.667684,6726
2167,32,1,4,1,2,0.438565,1726
2168,32,1,4,2,32,0.547207,4960
2169,32,1,4,2,128,0.608044,10344
2170,32,1,4,3,2,0.549105,3609
2171,32,1,4,4,64,0.631641,12570
2172,32,1,5,1,128,0.597302,6699
2173,32,1,5,2,2,0.733962,3683
2174,32,1,5,2,8,0.558482,3779
2175,32,2,1,1,2,0.606555,1605
2176,32,2,1,1,8,0.609279,1765
2177,32,2,1,3,4,0.69065,2983
2178,32,2,1,3,8,0.637408,2983
2179,32,2,1,5,8,0.886231,4062
2180,32,2,1,5,32,0.839831,5086
2181,32,2,2,1,2,0.568505,1795
2182,32,2,2,1,32,0.552121,2357
2183,32,2,2,2,16,0.639608,3140
2184,32,2,2,2,32,0.631072,3769
2185,32,2,2,3,32,0.607608,5030
2186,32,2,3,1,8,0.645181,2175
2187,32,2,3,1,128,0.587887,4779
2188,32,2,4,1,2,0.537184,2014
2189,32,2,4,3,16,0.647906,5694
2190,32,3,1,1,16,0.639034,1961
2191,32,3,1,1,128,0.594781,2699
2192,32,3,1,2,8,0.69797,2840
2193,32,3,1,3,16,0.834454,3557
2194,32,3,1,4,4,0.859265,4121
2195,32,3,1,5,16,0.853842,5753
2196,32,3,2,1,4,0.589786,2231
2197,32,3,2,1,8,0.568611,2199
2198,32,3,2,2,64,0.636403,4763
2199,32,3,2,3,4,0.779157,4094
2200,32,3,2,3,16,0.742203,4379
2201,32,3,3,2,32,0.626197,4925
2202,32,3,3,5,4,0.803259,7651
2203,32,3,4,1,64,0.546401,4268
2204,32,3,5,1,8,0.589264,3009
2205,32,3,5,3,4,0.758408,5637
2206,32,4,1,1,8,0.665115,2063
2207,32,4,1,3,16,0.830222,3813
2208,32,4,1,4,4,0.859838,4762
2209,32,4,2,1,64,0.66726,3107
2210,32,4,3,2,64,0.67519,6478
2211,32,4,4,2,32,0.666452,6105
2212,32,4,5,4,32,0.767536,12851
2213,32,5,4,4,4,0.801764,7831
2214,64,1,1,2,2,0.59905,1880
2215,64,1,1,2,4,0.611125,2031
2216,64,1,2,3,16,0.586933,3612
2217,64,1,4,2,2,0.542472,2494
2218,64,1,4,4,8,0.658928,5528
2219,64,1,5,1,4,0.488298,2246
2220,64,1,5,1,8,0.491596,2387
2221,64,2,1,1,8,0.597923,1792
2222,64,2,1,2,4,0.750271,2435
2223,64,2,1,2,8,0.65874,2447
2224,64,2,1,2,32,0.62532,2881
2225,64,2,1,5,2,0.821739,3528
2226,64,2,4,1,64,0.535679,3983
2227,64,3,1,3,4,0.820825,3379
2228,64,3,1,4,32,0.857885,5040
2229,64,4,5,1,4,0.586825,2999
2230,64,5,1,2,4,0.863618,3227
2231,64,5,2,1,2,0.699702,2392
2232,64,5,3,1,16,0.642006,3103
2233,128,1,2,2,2,0.540238,2152
2234,128,1,3,1,4,0.469728,1922
2235,128,2,1,2,4,0.66175,2467
2236,128,2,1,3,16,0.697792,3169
2237,128,3,2,3,16,0.778298,4585
2238,128,4,1,1,2,0.708544,2116
2239,128,4,2,2,4,0.686691,3838
2240,128,4,2,2,8,0.683497,3658
2241,128,4,2,4,16,0.768973,6162
2242,128,5,1,1,2,0.655686,2484
2243,128,5,1,1,16,0.727248,2463
2244,128,5,2,1,16,0.689966,2892
2245,128,5,2,2,2,0.775503,3492
2246,128,5,2,2,16,0.783679,4094
2247,128,5,3,2,2,1.165568,4268
2248,128,5,3,2,8,0.833718,4295
2249,128,5,4,1,8,0.610698,3145
