n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,obj1,obj2
1821,8,4,3,5,57600,0,0.284053,2227
1822,8,4,4,1,460800,0,0.255128,454
1823,8,4,4,1,230400,0,0.255037,594
1824,8,4,4,1,115200,0,0.272787,623
1825,8,4,4,1,57600,0,0.252231,965
1826,8,4,4,2,460800,0,0.281936,692
1827,8,4,4,2,230400,0,0.289957,765
1828,8,4,4,2,115200,0,0.279694,998
1829,8,4,4,2,57600,0,0.272604,1262
1830,8,4,4,3,460800,0,0.263942,786
1831,8,4,4,3,230400,0,0.27486,870
1832,8,4,4,3,115200,0,0.302888,1032
1833,8,4,4,3,57600,0,0.2877,1273
1834,8,4,4,4,460800,0,0.278402,1104
1835,8,4,4,4,230400,0,0.287792,1192
1836,8,4,4,4,115200,0,0.297396,1500
1837,8,4,4,4,57600,0,0.264317,1936
1838,8,4,4,5,460800,0,0.286251,1455
1839,8,4,4,5,230400,0,0.27666,1685
1840,8,4,4,5,115200,0,0.29932,1614
1841,8,4,5,1,460800,0,0.300463,548
1842,8,4,5,1,230400,0,0.279977,713
1843,8,4,5,1,115200,0,0.271494,884
1844,8,4,5,1,57600,0,0.262084,1241
1845,8,4,5,2,460800,0,0.292561,919
1846,8,4,5,2,230400,0,0.286135,1057
1847,8,4,5,2,115200,0,0.295891,1333
1848,8,4,5,2,57600,0,0.27151,2178
1849,8,4,5,3,460800,0,0.283496,993
1850,8,4,5,3,230400,0,0.293378,1043
1851,8,4,5,3,115200,0,0.278721,1353
1852,8,4,5,3,57600,0,0.304422,2105
1853,8,4,5,4,460800,0,0.278101,1448
1854,8,4,5,4,230400,0,0.283363,1603
1855,8,4,5,4,115200,0,0.298502,2193
1856,8,4,5,5,460800,0,0.28224,1863
1857,8,4,5,5,115200,0,0.285853,2510
1858,8,5,1,1,460800,0,0.314336,459
1859,8,5,1,1,230400,0,0.333119,475
1860,8,5,1,1,115200,0,0.327049,573
1861,8,5,1,1,57600,0,0.31258,768
1862,8,5,1,2,460800,0,0.341442,685
1863,8,5,1,2,230400,0,0.366258,719
1864,8,5,1,2,115200,0,0.336689,830
1865,8,5,1,2,57600,0,0.340469,1020
1866,8,5,1,3,460800,0,0.32661,826
1867,8,5,1,3,230400,0,0.330905,919
1868,8,5,1,3,115200,0,0.339247,861
1869,8,5,1,3,57600,0,0.342626,1064
1870,8,5,1,4,460800,0,0.331337,1681
1871,8,5,1,4,230400,0,0.352005,1577
1872,8,5,1,4,115200,0,0.344772,1636
1873,8,5,1,4,57600,0,0.340383,2033
1874,8,5,1,5,460800,0,0.339648,1597
1875,8,5,1,5,230400,0,0.32138,1747
1876,8,5,1,5,115200,0,0.354862,1777
1877,8,5,1,5,57600,0,0.340774,2027
1878,8,5,2,1,460800,0,0.326463,489
1879,8,5,2,1,230400,0,0.31756,560
1880,8,5,2,1,115200,0,0.334764,639
1881,8,5,2,1,57600,0,0.319138,897
1882,8,5,2,2,460800,0,0.336229,781
1883,8,5,2,2,230400,0,0.344906,769
1884,8,5,2,2,115200,0,0.343967,991
1885,8,5,2,2,57600,0,0.388573,1149
1886,8,5,2,3,460800,0,0.350991,836
1887,8,5,2,3,230400,0,0.33653,821
1888,8,5,2,3,115200,0,0.361716,956
1889,8,5,2,3,57600,0,0.341507,1458
1890,8,5,2,4,460800,0,0.350301,1683
1891,8,5,2,4,230400,0,0.336181,1758
1892,8,5,2,4,115200,0,0.334979,1968
1893,8,5,2,4,57600,0,0.338396,2313
1894,8,5,2,5,460800,0,0.355123,1709
1895,8,5,2,5,230400,0,0.326594,1690
1896,8,5,2,5,115200,0,0.326876,1725
1897,8,5,2,5,57600,0,0.326481,2240
1898,8,5,3,1,460800,0,0.32828,602
1899,8,5,3,1,230400,0,0.336347,634
1900,8,5,3,1,115200,0,0.348693,851
1901,8,5,3,1,57600,0,0.338373,1093
1902,8,5,3,2,460800,0,0.335949,964
1903,8,5,3,2,230400,0,0.343542,1064
1904,8,5,3,2,115200,0,0.345417,1260
1905,8,5,3,2,57600,0,0.346572,1711
1906,8,5,3,3,460800,0,0.339376,1093
1907,8,5,3,3,230400,0,0.326008,1060
1908,8,5,3,3,115200,0,0.351135,1309
1909,8,5,3,3,57600,0,0.351116,1788
1910,8,5,3,4,460800,0,0.336678,2133
1911,8,5,3,4,230400,0,0.329049,2055
1912,8,5,3,4,115200,0,0.325433,2644
1913,8,5,3,4,57600,0,0.32867,2977
1914,8,5,3,5,460800,0,0.335703,2020
1915,8,5,3,5,230400,0,0.332617,2135
1916,8,5,3,5,115200,0,0.387283,2253
1917,8,5,4,1,460800,0,0.312914,544
1918,8,5,4,1,230400,0,0.321315,673
1919,8,5,4,1,115200,0,0.323625,776
1920,8,5,4,1,57600,0,0.31107,965
1921,8,5,4,2,460800,0,0.348438,840
1922,8,5,4,2,230400,0,0.323737,942
1923,8,5,4,2,115200,0,0.329102,1120
1924,8,5,4,2,57600,0,0.323122,1388
1925,8,5,4,3,460800,0,0.328077,958
1926,8,5,4,3,230400,0,0.317515,1026
1927,8,5,4,3,115200,0,0.333312,1240
1928,8,5,4,3,57600,0,0.341098,1594
1929,8,5,4,4,460800,0,0.342258,1759
1930,8,5,4,4,230400,0,0.326801,1898
1931,8,5,4,4,115200,0,0.328998,2260
1932,8,5,4,4,57600,0,0.320599,2760
1933,8,5,4,5,460800,0,0.326866,1826
1934,8,5,4,5,230400,0,0.334597,1849
1935,8,5,4,5,115200,0,0.320775,1986
1936,8,5,5,1,460800,0,0.329244,632
1937,8,5,5,1,230400,0,0.317295,757
1938,8,5,5,1,115200,0,0.310709,968
1939,8,5,5,1,57600,0,0.326362,1414
1940,8,5,5,2,460800,0,0.355549,1105
1941,8,5,5,2,230400,0,0.347073,1123
1942,8,5,5,2,115200,0,0.347379,1512
1943,8,5,5,2,57600,0,0.329378,2296
1944,8,5,5,3,460800,0,0.335754,1226
1945,8,5,5,3,230400,0,0.330714,1281
1946,8,5,5,3,115200,0,0.339304,1593
1947,8,5,5,3,57600,0,0.323384,2584
1948,8,5,5,4,460800,0,0.329658,2034
1949,8,5,5,4,230400,0,0.356166,2522
1950,8,5,5,4,115200,0,0.340402,2582
1951,8,5,5,5,460800,0,0.338426,2082
1952,8,5,5,5,115200,0,0.331669,2513
1953,16,1,1,1,460800,0,0.383827,319
1954,16,1,1,1,230400,0,0.388191,334
1955,16,1,1,1,115200,0,0.396546,410
1956,16,1,1,1,57600,0,0.355361,569
1957,16,1,1,2,460800,0,0.364243,378
1958,16,1,1,2,230400,0,0.390274,422
1959,16,1,1,2,115200,0,0.375383,479
1960,16,1,1,2,57600,0,0.381853,684
1961,16,1,1,3,460800,0,0.364945,355
1962,16,1,1,3,230400,0,0.388542,387
1963,16,1,1,3,115200,0,0.375296,479
1964,16,1,1,3,57600,0,0.350953,694
1965,16,1,1,4,460800,0,0.384357,429
1966,16,1,1,4,230400,0,0.35844,508
1967,16,1,1,4,115200,0,0.380607,606
1968,16,1,1,4,57600,0,0.361093,874
1969,16,1,1,5,460800,0,0.376195,389
1970,16,1,1,5,230400,0,0.39273,429
1971,16,1,1,5,115200,0,0.388476,562
1972,16,1,1,5,57600,0,0.360076,720
1973,16,1,2,1,460800,0,0.379077,350
1974,16,1,2,1,230400,0,0.365606,390
1975,16,1,2,1,115200,0,0.367076,507
1976,16,1,2,1,57600,0,0.350902,703
1977,16,1,2,2,460800,0,0.374407,482
1978,16,1,2,2,230400,0,0.34861,505
1979,16,1,2,2,115200,0,0.356654,622
1980,16,1,2,2,57600,0,0.362081,854
1981,16,1,2,3,460800,0,0.367249,429
1982,16,1,2,3,230400,0,0.355075,479
1983,16,1,2,3,115200,0,0.348545,588
1984,16,1,2,3,57600,0,0.372071,876
1985,16,1,2,4,460800,0,0.369113,565
1986,16,1,2,4,230400,0,0.37882,638
1987,16,1,2,4,115200,0,0.351494,876
1988,16,1,2,4,57600,0,0.364249,1155
1989,16,1,2,5,460800,0,0.391208,506
1990,16,1,2,5,230400,0,0.413761,568
1991,16,1,2,5,115200,0,0.362016,696
1992,16,1,2,5,57600,0,0.387445,1068
1993,16,1,3,1,460800,0,0.387497,422
1994,16,1,3,1,230400,0,0.420032,519
1995,16,1,3,1,115200,0,0.382053,658
1996,16,1,3,1,57600,0,0.361909,1056
1997,16,1,3,2,460800,0,0.36805,552
1998,16,1,3,2,230400,0,0.387149,689
1999,16,1,3,2,115200,0,0.366199,892
2000,16,1,3,2,57600,0,0.357902,1411
2001,16,1,3,3,460800,0,0.371012,562
2002,16,1,3,3,230400,0,0.360429,654
2003,16,1,3,3,115200,0,0.369161,926
2004,16,1,3,3,57600,0,0.364566,1416
2005,16,1,3,4,460800,0,0.400758,754
2006,16,1,3,4,230400,0,0.394183,886
2007,16,1,3,4,115200,0,0.386214,1189
2008,16,1,3,4,57600,0,0.365313,2027
2009,16,1,3,5,460800,0,0.383185,596
2010,16,1,3,5,230400,0,0.382118,733
2011,16,1,3,5,115200,0,0.395424,982
2012,16,1,3,5,57600,0,0.36461,1370
2013,16,1,4,1,460800,0,0.345361,385
2014,16,1,4,1,230400,0,0.392014,432
2015,16,1,4,1,115200,0,0.349633,579
2016,16,1,4,1,57600,0,0.357083,820
2017,16,1,4,2,460800,0,0.349805,495
2018,16,1,4,2,230400,0,0.366594,568
2019,16,1,4,2,115200,0,0.357341,784
2020,16,1,4,2,57600,0,0.358243,1105
2021,16,1,4,3,460800,0,0.352102,495
2022,16,1,4,3,230400,0,0.357985,556
2023,16,1,4,3,115200,0,0.349912,742
2024,16,1,4,3,57600,0,0.37121,1019
2025,16,1,4,4,460800,0,0.382847,652
2026,16,1,4,4,230400,0,0.367306,755
2027,16,1,4,4,115200,0,0.369281,1046
2028,16,1,4,4,57600,0,0.369539,1550
2029,16,1,4,5,460800,0,0.370695,538
2030,16,1,4,5,230400,0,0.384843,651
2031,16,1,4,5,115200,0,0.389202,869
2032,16,1,4,5,57600,0,0.387892,1193
2033,16,1,5,1,460800,0,0.387796,492
2034,16,1,5,1,230400,0,0.422073,633
2035,16,1,5,1,115200,0,0.370405,763
2036,16,1,5,1,57600,0,0.378783,1198
2037,16,1,5,2,460800,0,0.381743,715
2038,16,1,5,2,230400,0,0.376414,857
2039,16,1,5,2,115200,0,0.365515,1198
2040,16,1,5,2,57600,0,0.370449,1819
2041,16,1,5,3,460800,0,0.389112,667
2042,16,1,5,3,230400,0,0.398191,736
2043,16,1,5,3,115200,0,0.376326,1035
2044,16,1,5,3,57600,0,0.363673,1864
2045,16,1,5,4,460800,0,0.390912,975
2046,16,1,5,4,230400,0,0.374052,1117
2047,16,1,5,4,115200,0,0.394705,1432
2048,16,1,5,4,57600,0,0.353507,2518
2049,16,1,5,5,460800,0,0.401283,780
2050,16,1,5,5,115200,0,0.381085,1223
2051,16,2,1,1,460800,0,0.329587,316
2052,16,2,1,1,230400,0,0.339243,353
2053,16,2,1,1,115200,0,0.327173,397
2054,16,2,1,1,57600,0,0.320127,545
2055,16,2,1,2,460800,0,0.320932,423
2056,16,2,1,2,230400,0,0.340872,493
2057,16,2,1,2,115200,0,0.33991,616
2058,16,2,1,2,57600,0,0.328311,703
2059,16,2,1,3,460800,0,0.366249,429
2060,16,2,1,3,230400,0,0.345327,490
2061,16,2,1,3,115200,0,0.34362,583
2062,16,2,1,3,57600,0,0.384247,704
2063,16,2,1,4,460800,0,0.334843,655
2064,16,2,1,4,230400,0,0.316635,666
2065,16,2,1,4,115200,0,0.323953,791
2066,16,2,1,4,57600,0,0.327662,1028
2067,16,2,1,5,460800,0,0.353551,642
2068,16,2,1,5,230400,0,0.353983,671
2069,16,2,1,5,115200,0,0.345327,728
2070,16,2,1,5,57600,0,0.336044,911
2071,16,2,2,1,460800,0,0.344346,342
2072,16,2,2,1,230400,0,0.327925,385
2073,16,2,2,1,115200,0,0.317628,541
2074,16,2,2,1,57600,0,0.319019,669
2075,16,2,2,2,460800,0,0.392896,508
2076,16,2,2,2,230400,0,0.348287,551
2077,16,2,2,2,115200,0,0.325665,745
2078,16,2,2,2,57600,0,0.338666,950
2079,16,2,2,3,460800,0,0.339381,503
2080,16,2,2,3,230400,0,0.337816,551
2081,16,2,2,3,115200,0,0.333025,691
2082,16,2,2,3,57600,0,0.361251,1009
2083,16,2,2,4,460800,0,0.343372,745
2084,16,2,2,4,230400,0,0.362069,802
2085,16,2,2,4,115200,0,0.364966,997
2086,16,2,2,4,57600,0,0.336709,1217
2087,16,2,2,5,460800,0,0.334976,652
2088,16,2,2,5,230400,0,0.332291,662
2089,16,2,2,5,115200,0,0.360536,805
2090,16,2,2,5,57600,0,0.372861,1062
2091,16,2,3,1,460800,0,0.344786,447
2092,16,2,3,1,230400,0,0.334115,519
2093,16,2,3,1,115200,0,0.326501,737
2094,16,2,3,1,57600,0,0.356256,1040
2095,16,2,3,2,460800,0,0.340444,633
2096,16,2,3,2,230400,0,0.352205,736
2097,16,2,3,2,115200,0,0.353549,952
2098,16,2,3,2,57600,0,0.362117,1453
2099,16,2,3,3,460800,0,0.350609,671
2100,16,2,3,3,230400,0,0.348136,731
2101,16,2,3,3,115200,0,0.352965,943
2102,16,2,3,3,57600,0,0.357015,1381
2103,16,2,3,4,460800,0,0.378186,910
2104,16,2,3,4,230400,0,0.334383,1098
2105,16,2,3,4,115200,0,0.335006,1419
2106,16,2,3,4,57600,0,0.329497,2265
2107,16,2,3,5,460800,0,0.34426,806
2108,16,2,3,5,230400,0,0.353218,953
2109,16,2,3,5,115200,0,0.343637,1252
2110,16,2,3,5,57600,0,0.379136,1667
2111,16,2,4,1,460800,0,0.326928,413
2112,16,2,4,1,230400,0,0.3271,470
2113,16,2,4,1,115200,0,0.320028,587
2114,16,2,4,1,57600,0,0.362039,863
2115,16,2,4,2,460800,0,0.341838,551
2116,16,2,4,2,230400,0,0.314757,642
2117,16,2,4,2,115200,0,0.325318,808
2118,16,2,4,2,57600,0,0.322117,1152
2119,16,2,4,3,460800,0,0.336875,584
2120,16,2,4,3,230400,0,0.325969,650
2121,16,2,4,3,115200,0,0.328748,933
2122,16,2,4,3,57600,0,0.346649,1173
2123,16,2,4,4,460800,0,0.356526,775
2124,16,2,4,4,230400,0,0.372238,972
2125,16,2,4,4,115200,0,0.371874,1177
2126,16,2,4,4,57600,0,0.333341,1534
2127,16,2,4,5,460800,0,0.345135,697
2128,16,2,4,5,230400,0,0.326314,930
2129,16,2,4,5,115200,0,0.350406,1115
2130,16,2,4,5,57600,0,0.330627,1496
2131,16,2,5,1,460800,0,0.368702,509
2132,16,2,5,1,230400,0,0.324975,618
2133,16,2,5,1,115200,0,0.330745,829
2134,16,2,5,1,57600,0,0.329018,1275
2135,16,2,5,2,460800,0,0.340087,810
2136,16,2,5,2,230400,0,0.336927,903
2137,16,2,5,2,115200,0,0.341304,1194
2138,16,2,5,2,57600,0,0.341324,1893
2139,16,2,5,3,460800,0,0.321579,731
2140,16,2,5,3,230400,0,0.316712,838
2141,16,2,5,3,115200,0,0.363776,1116
2142,16,2,5,3,57600,0,0.348997,1797
2143,16,2,5,4,460800,0,0.347794,1060
2144,16,2,5,4,230400,0,0.357192,1238
2145,16,2,5,4,115200,0,0.332862,1815
2146,16,2,5,4,57600,0,0.320265,2425
2147,16,2,5,5,460800,0,0.354414,852
2148,16,2,5,5,115200,0,0.387838,1274
2149,16,3,1,1,460800,0,0.318161,373
2150,16,3,1,1,230400,0,0.330626,425
2151,16,3,1,1,115200,0,0.331513,492
2152,16,3,1,1,57600,0,0.342639,576
2153,16,3,1,2,460800,0,0.311975,509
2154,16,3,1,2,230400,0,0.328043,551
2155,16,3,1,2,115200,0,0.305281,655
2156,16,3,1,2,57600,0,0.310504,811
2157,16,3,1,3,460800,0,0.310617,614
2158,16,3,1,3,230400,0,0.345072,656
2159,16,3,1,3,115200,0,0.326892,684
2160,16,3,1,3,57600,0,0.31371,914
2161,16,3,1,4,460800,0,0.328996,859
2162,16,3,1,4,230400,0,0.355071,794
2163,16,3,1,4,115200,0,0.320625,1002
2164,16,3,1,4,57600,0,0.309407,1162
2165,16,3,1,5,460800,0,0.34394,808
2166,16,3,1,5,230400,0,0.333342,887
2167,16,3,1,5,115200,0,0.313918,941
2168,16,3,1,5,57600,0,0.328439,1076
2169,16,3,2,1,460800,0,0.311679,421
2170,16,3,2,1,230400,0,0.300419,473
2171,16,3,2,1,115200,0,0.313683,609
2172,16,3,2,1,57600,0,0.319712,792
2173,16,3,2,2,460800,0,0.311531,601
2174,16,3,2,2,230400,0,0.306615,620
2175,16,3,2,2,115200,0,0.304463,786
2176,16,3,2,2,57600,0,0.285355,1079
2177,16,3,2,3,460800,0,0.323293,700
2178,16,3,2,3,230400,0,0.326038,740
2179,16,3,2,3,115200,0,0.33511,857
2180,16,3,2,3,57600,0,0.308173,1143
2181,16,3,2,4,460800,0,0.327252,920
2182,16,3,2,4,230400,0,0.300156,1053
2183,16,3,2,4,115200,0,0.352197,1104
2184,16,3,2,4,57600,0,0.339493,1337
2185,16,3,2,5,460800,0,0.303498,1034
2186,16,3,2,5,230400,0,0.326168,971
2187,16,3,2,5,115200,0,0.329656,1136
2188,16,3,2,5,57600,0,0.335611,1337
2189,16,3,3,1,460800,0,0.347087,473
2190,16,3,3,1,230400,0,0.316224,578
2191,16,3,3,1,115200,0,0.307452,723
2192,16,3,3,1,57600,0,0.308985,1051
2193,16,3,3,2,460800,0,0.30979,739
2194,16,3,3,2,230400,0,0.340597,789
2195,16,3,3,2,115200,0,0.324454,1068
2196,16,3,3,2,57600,0,0.32986,1485
2197,16,3,3,3,460800,0,0.337061,756
2198,16,3,3,3,230400,0,0.325053,831
2199,16,3,3,3,115200,0,0.327915,1148
2200,16,3,3,3,57600,0,0.345647,1498
2201,16,3,3,4,460800,0,0.340434,1081
2202,16,3,3,4,230400,0,0.314778,1180
2203,16,3,3,4,115200,0,0.316031,1567
2204,16,3,3,4,57600,0,0.308569,2122
2205,16,3,3,5,460800,0,0.361565,966
2206,16,3,3,5,230400,0,0.327896,1079
2207,16,3,3,5,115200,0,0.345067,1282
2208,16,3,3,5,57600,0,0.339194,1824
2209,16,3,4,1,460800,0,0.343079,490
2210,16,3,4,1,230400,0,0.303966,582
2211,16,3,4,1,115200,0,0.307958,686
2212,16,3,4,1,57600,0,0.316164,941
2213,16,3,4,2,460800,0,0.319015,678
2214,16,3,4,2,230400,0,0.309522,740
2215,16,3,4,2,115200,0,0.312134,992
2216,16,3,4,2,57600,0,0.309688,1334
2217,16,3,4,3,460800,0,0.320303,741
2218,16,3,4,3,230400,0,0.316715,824
2219,16,3,4,3,115200,0,0.330311,984
2220,16,3,4,3,57600,0,0.313091,1315
2221,16,3,4,4,460800,0,0.34676,1034
2222,16,3,4,4,230400,0,0.338667,1167
2223,16,3,4,4,115200,0,0.347367,1439
2224,16,3,4,4,57600,0,0.332009,2106
2225,16,3,4,5,460800,0,0.333623,1033
2226,16,3,4,5,230400,0,0.312134,1113
2227,16,3,4,5,115200,0,0.319622,1300
2228,16,3,4,5,57600,0,0.322308,1518
2229,16,3,5,1,460800,0,0.3152,566
2230,16,3,5,1,230400,0,0.338019,670
2231,16,3,5,1,115200,0,0.315747,857
2232,16,3,5,1,57600,0,0.315917,1323
2233,16,3,5,2,460800,0,0.329815,889
2234,16,3,5,2,230400,0,0.317237,967
2235,16,3,5,2,115200,0,0.324874,1344
2236,16,3,5,2,57600,0,0.312183,2018
2237,16,3,5,3,460800,0,0.321951,1015
2238,16,3,5,3,230400,0,0.325949,979
2239,16,3,5,3,115200,0,0.328872,1394
2240,16,3,5,3,57600,0,0.329118,2066
2241,16,3,5,4,460800,0,0.331523,1353
2242,16,3,5,4,230400,0,0.375188,1349
2243,16,3,5,4,115200,0,0.330787,2083
2244,16,3,5,5,460800,0,0.336699,1220
2245,16,3,5,5,115200,0,0.32016,1750
2246,16,4,1,1,460800,0,0.258361,401
2247,16,4,1,1,230400,0,0.270394,415
2248,16,4,1,1,115200,0,0.264111,529
2249,16,4,1,1,57600,0,0.265116,630
2250,16,4,1,2,460800,0,0.280684,554
2251,16,4,1,2,230400,0,0.298986,619
2252,16,4,1,2,115200,0,0.281093,675
2253,16,4,1,2,57600,0,0.26975,916
2254,16,4,1,3,460800,0,0.268666,693
2255,16,4,1,3,230400,0,0.281485,724
2256,16,4,1,3,115200,0,0.274055,779
2257,16,4,1,3,57600,0,0.269845,950
2258,16,4,1,4,460800,0,0.286928,809
2259,16,4,1,4,230400,0,0.294937,960
2260,16,4,1,4,115200,0,0.29668,1032
2261,16,4,1,4,57600,0,0.282452,1266
2262,16,4,1,5,460800,0,0.257403,1396
2263,16,4,1,5,230400,0,0.268619,1437
2264,16,4,1,5,115200,0,0.278328,1416
2265,16,4,1,5,57600,0,0.27627,1716
2266,16,4,2,1,460800,0,0.266108,416
2267,16,4,2,1,230400,0,0.248595,498
2268,16,4,2,1,115200,0,0.266293,614
2269,16,4,2,1,57600,0,0.267417,823
2270,16,4,2,2,460800,0,0.285885,589
2271,16,4,2,2,230400,0,0.275011,666
2272,16,4,2,2,115200,0,0.299947,767
2273,16,4,2,2,57600,0,0.256158,1047
2274,16,4,2,3,460800,0,0.274733,686
2275,16,4,2,3,230400,0,0.252816,801
2276,16,4,2,3,115200,0,0.283236,918
2277,16,4,2,3,57600,0,0.254448,1208
2278,16,4,2,4,460800,0,0.295666,982
2279,16,4,2,4,230400,0,0.286489,1027
2280,16,4,2,4,115200,0,0.275957,1258
2281,16,4,2,4,57600,0,0.271168,1497
2282,16,4,2,5,460800,0,0.258022,1454
2283,16,4,2,5,230400,0,0.272947,1595
2284,16,4,2,5,115200,0,0.294341,1499
2285,16,4,2,5,57600,0,0.26982,1909
2286,16,4,3,1,460800,0,0.285905,560
2287,16,4,3,1,230400,0,0.278469,568
2288,16,4,3,1,115200,0,0.274269,780
2289,16,4,3,1,57600,0,0.287367,1106
2290,16,4,3,2,460800,0,0.286325,742
2291,16,4,3,2,230400,0,0.278095,857
2292,16,4,3,2,115200,0,0.257499,1132
2293,16,4,3,2,57600,0,0.247559,1564
2294,16,4,3,3,460800,0,0.270893,818
2295,16,4,3,3,230400,0,0.273926,889
2296,16,4,3,3,115200,0,0.277333,1253
2297,16,4,3,3,57600,0,0.302798,1485
2298,16,4,3,4,460800,0,0.279985,1170
2299,16,4,3,4,230400,0,0.270094,1243
2300,16,4,3,4,115200,0,0.263547,1681
2301,16,4,3,4,57600,0,0.256067,2312
2302,16,4,3,5,460800,0,0.274689,1576
2303,16,4,3,5,230400,0,0.266242,1690
2304,16,4,3,5,115200,0,0.295363,1611
2305,16,4,3,5,57600,0,0.284053,2227
2306,16,4,4,1,460800,0,0.255128,454
2307,16,4,4,1,230400,0,0.255037,594
2308,16,4,4,1,115200,0,0.272787,623
2309,16,4,4,1,57600,0,0.252231,965
2310,16,4,4,2,460800,0,0.281936,692
2311,16,4,4,2,230400,0,0.289957,765
2312,16,4,4,2,115200,0,0.279694,998
2313,16,4,4,2,57600,0,0.272604,1262
2314,16,4,4,3,460800,0,0.263942,786
2315,16,4,4,3,230400,0,0.27486,870
2316,16,4,4,3,115200,0,0.302888,1032
2317,16,4,4,3,57600,0,0.2877,1273
2318,16,4,4,4,460800,0,0.278402,1104
2319,16,4,4,4,230400,0,0.283905,1185
2320,16,4,4,4,115200,0,0.297396,1500
2321,16,4,4,4,57600,0,0.264317,1936
2322,16,4,4,5,460800,0,0.286251,1455
2323,16,4,4,5,230400,0,0.27666,1685
2324,16,4,4,5,115200,0,0.29932,1614
2325,16,4,5,1,460800,0,0.300463,548
2326,16,4,5,1,230400,0,0.279977,713
2327,16,4,5,1,115200,0,0.271494,884
2328,16,4,5,1,57600,0,0.262084,1241
2329,16,4,5,2,460800,0,0.291555,917
2330,16,4,5,2,230400,0,0.282067,1066
2331,16,4,5,2,115200,0,0.295891,1333
2332,16,4,5,2,57600,0,0.27151,2178
2333,16,4,5,3,460800,0,0.292781,1010
2334,16,4,5,3,230400,0,0.293378,1043
2335,16,4,5,3,115200,0,0.278721,1353
2336,16,4,5,3,57600,0,0.304422,2105
2337,16,4,5,4,460800,0,0.278101,1448
2338,16,4,5,4,230400,0,0.283363,1603
2339,16,4,5,4,115200,0,0.298502,2193
2340,16,4,5,5,460800,0,0.28224,1863
2341,16,4,5,5,115200,0,0.285853,2510
2342,16,5,1,1,460800,0,0.314336,459
2343,16,5,1,1,230400,0,0.333119,475
2344,16,5,1,1,115200,0,0.327049,573
2345,16,5,1,1,57600,0,0.31258,768
2346,16,5,1,2,460800,0,0.341442,685
2347,16,5,1,2,230400,0,0.366258,719
2348,16,5,1,2,115200,0,0.336689,830
2349,16,5,1,2,57600,0,0.340469,1020
2350,16,5,1,3,460800,0,0.32661,826
2351,16,5,1,3,230400,0,0.330905,919
2352,16,5,1,3,115200,0,0.339247,861
2353,16,5,1,3,57600,0,0.338732,1062
2354,16,5,1,4,460800,0,0.343875,1684
2355,16,5,1,4,230400,0,0.352005,1577
2356,16,5,1,4,115200,0,0.344772,1636
2357,16,5,1,4,57600,0,0.340383,2033
2358,16,5,1,5,460800,0,0.339648,1597
2359,16,5,1,5,230400,0,0.330466,1755
2360,16,5,1,5,115200,0,0.354862,1777
2361,16,5,1,5,57600,0,0.340774,2027
2362,16,5,2,1,460800,0,0.326463,489
2363,16,5,2,1,230400,0,0.31401,558
2364,16,5,2,1,115200,0,0.334764,639
2365,16,5,2,1,57600,0,0.319138,897
2366,16,5,2,2,460800,0,0.336229,781
2367,16,5,2,2,230400,0,0.344906,769
2368,16,5,2,2,115200,0,0.343967,991
2369,16,5,2,2,57600,0,0.388573,1149
2370,16,5,2,3,460800,0,0.350991,836
2371,16,5,2,3,230400,0,0.33653,821
2372,16,5,2,3,115200,0,0.341995,940
2373,16,5,2,3,57600,0,0.341507,1458
2374,16,5,2,4,460800,0,0.350301,1683
2375,16,5,2,4,230400,0,0.336181,1758
2376,16,5,2,4,115200,0,0.334979,1968
2377,16,5,2,4,57600,0,0.338396,2313
2378,16,5,2,5,460800,0,0.355123,1709
2379,16,5,2,5,230400,0,0.326594,1690
2380,16,5,2,5,115200,0,0.326876,1725
2381,16,5,2,5,57600,0,0.326481,2240
2382,16,5,3,1,460800,0,0.32828,602
2383,16,5,3,1,230400,0,0.336347,634
2384,16,5,3,1,115200,0,0.344792,854
2385,16,5,3,1,57600,0,0.338373,1093
2386,16,5,3,2,460800,0,0.335949,964
2387,16,5,3,2,230400,0,0.343542,1064
2388,16,5,3,2,115200,0,0.345417,1260
2389,16,5,3,2,57600,0,0.346572,1711
2390,16,5,3,3,460800,0,0.339376,1093
2391,16,5,3,3,230400,0,0.326008,1060
2392,16,5,3,3,115200,0,0.351135,1309
2393,16,5,3,3,57600,0,0.351116,1788
2394,16,5,3,4,460800,0,0.336678,2133
2395,16,5,3,4,230400,0,0.329049,2055
2396,16,5,3,4,115200,0,0.325433,2644
2397,16,5,3,4,57600,0,0.32867,2977
2398,16,5,3,5,460800,0,0.343732,2021
2399,16,5,3,5,230400,0,0.332617,2135
2400,16,5,3,5,115200,0,0.387283,2253
2401,16,5,4,1,460800,0,0.312914,544
2402,16,5,4,1,230400,0,0.321315,673
2403,16,5,4,1,115200,0,0.323625,776
2404,16,5,4,1,57600,0,0.31107,965
2405,16,5,4,2,460800,0,0.348438,840
2406,16,5,4,2,230400,0,0.323737,942
2407,16,5,4,2,115200,0,0.329102,1120
2408,16,5,4,2,57600,0,0.323122,1388
2409,16,5,4,3,460800,0,0.328077,958
2410,16,5,4,3,230400,0,0.317515,1026
2411,16,5,4,3,115200,0,0.333312,1240
2412,16,5,4,3,57600,0,0.341098,1594
2413,16,5,4,4,460800,0,0.342258,1759
