n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2,FF
7058,20,100,4,3,2,1,3,400,10000,0,0.212772,1866.788,110
7059,20,100,4,3,2,1,4,400,10000,0,0.160862,2389.744,111
7060,20,100,4,3,2,2,1,400,10000,0,0.153060,1697.346,108
7061,20,100,4,3,2,2,2,400,10000,0,0.158875,1807.204,108
7062,20,100,4,3,2,2,3,400,10000,0,0.152018,1911.742,114
7063,20,100,4,3,2,2,4,400,10000,0,0.223469,1734.054,79
7064,20,100,4,3,2,3,1,400,10000,0,0.149646,1958.292,113
7065,20,100,4,3,2,3,2,400,10000,0,0.165678,1873.704,81
7066,20,100,4,3,2,3,3,400,10000,0,0.239292,1964.676,116
7067,20,100,4,3,2,3,4,400,10000,0,0.184534,2492.952,117
7068,20,100,4,3,2,4,1,400,10000,0,0.160320,2275.098,116
7069,20,100,4,3,2,4,2,400,10000,0,0.160801,2077.992,116
7070,20,100,4,3,2,4,3,400,10000,0,0.218853,2217.376,114
7071,20,100,4,3,2,4,4,400,10000,0,0.179154,2203.810,85
7072,20,100,4,3,3,1,1,400,10000,0,0.141245,2080.120,110
7073,20,100,4,3,3,1,2,400,10000,0,0.137917,2135.714,108
7074,20,100,4,3,3,1,3,400,10000,0,0.160667,2035.166,110
7075,20,100,4,3,3,1,4,400,10000,0,0.141089,2377.508,113
7076,20,100,4,3,3,2,1,400,10000,0,0.144729,2218.706,110
7077,20,100,4,3,3,2,2,400,10000,0,0.173995,2228.548,110
7078,20,100,4,3,3,2,3,400,10000,0,0.154039,1992.606,82
7079,20,100,4,3,3,2,4,400,10000,0,0.130498,2103.528,81
7080,20,100,4,3,3,3,1,400,10000,0,0.160992,2230.410,115
7081,20,100,4,3,3,3,2,400,10000,0,0.158377,2575.412,114
7082,20,100,4,3,3,3,3,400,10000,0,0.164732,2457.308,116
7083,20,100,4,3,3,3,4,400,10000,0,0.199454,2606.800,119
7084,20,100,4,3,3,4,1,400,10000,0,0.163294,2462.362,118
7085,20,100,4,3,3,4,2,400,10000,0,0.153139,2528.064,117
7086,20,100,4,3,3,4,3,400,10000,0,0.160278,2264.990,82
7087,20,100,4,3,3,4,4,400,10000,0,0.137679,2850.456,119
7088,20,100,4,3,4,1,1,400,10000,0,0.103763,1938.874,111
7089,20,100,4,3,4,1,2,400,10000,0,0.163862,2153.004,112
7090,20,100,4,3,4,1,3,400,10000,0,0.132551,2145.822,113
7091,20,100,4,3,4,1,4,400,10000,0,0.142968,2018.408,111
7092,20,100,4,3,4,2,1,400,10000,0,0.128922,1754.270,79
7093,20,100,4,3,4,2,2,400,10000,0,0.193393,1912.806,79
7094,20,100,4,3,4,2,3,400,10000,0,0.142902,1967.070,82
7095,20,100,4,3,4,2,4,400,10000,0,0.175788,2022.132,79
7096,20,100,4,3,4,3,1,400,10000,0,0.122912,2461.298,117
7097,20,100,4,3,4,3,2,400,10000,0,0.178737,2541.630,118
7098,20,100,4,3,4,3,3,400,10000,0,0.135967,2604.938,119
7099,20,100,4,3,4,3,4,400,10000,0,0.171532,2524.340,117
7100,20,100,4,3,4,4,1,400,10000,0,0.169311,2173.752,85
7101,20,100,4,3,4,4,2,400,10000,0,0.146222,2516.360,117
7102,20,100,4,3,4,4,3,400,10000,0,0.122285,2036.762,82
7103,20,100,4,3,4,4,4,400,10000,0,0.186916,2526.734,117
7104,20,100,4,4,1,1,1,400,10000,0,0.130712,1938.874,113
7105,20,100,4,4,1,1,2,400,10000,0,0.115683,2083.312,112
7106,20,100,4,4,1,1,3,400,10000,0,0.140853,1973.720,113
7107,20,100,4,4,1,1,4,400,10000,0,0.118326,2131.724,111
7108,20,100,4,4,1,2,1,400,10000,0,0.127113,1887.536,112
7109,20,100,4,4,1,2,2,400,10000,0,0.100237,1721.286,80
7110,20,100,4,4,1,2,3,400,10000,0,0.141896,1948.184,112
7111,20,100,4,4,1,2,4,400,10000,0,0.120574,2063.096,110
7112,20,100,4,4,1,3,1,400,10000,0,0.141312,2149.546,118
7113,20,100,4,4,1,3,2,400,10000,0,0.104572,2222.962,117
7114,20,100,4,4,1,3,3,400,10000,0,0.142093,2333.618,119
7115,20,100,4,4,1,3,4,400,10000,0,0.125306,2441.348,117
7116,20,100,4,4,1,4,1,400,10000,0,0.145956,2076.928,84
7117,20,100,4,4,1,4,2,400,10000,0,0.130410,2132.788,83
7118,20,100,4,4,1,4,3,400,10000,0,0.158364,2101.666,85
7119,20,100,4,4,1,4,4,400,10000,0,0.111647,2544.290,112
7120,20,100,4,4,2,1,1,400,10000,0,0.207006,2155.398,112
7121,20,100,4,4,2,1,2,400,10000,0,0.165500,2166.836,112
7122,20,100,4,4,2,1,3,400,10000,0,0.131400,1955.632,81
7123,20,100,4,4,2,1,4,400,10000,0,0.170360,2127.202,79
7124,20,100,4,4,2,2,1,400,10000,0,0.216636,1787.786,75
7125,20,100,4,4,2,2,2,400,10000,0,0.179542,2106.188,107
7126,20,100,4,4,2,2,3,400,10000,0,0.232423,1907.486,77
7127,20,100,4,4,2,2,4,400,10000,0,0.179282,1987.286,78
7128,20,100,4,4,2,3,1,400,10000,0,0.167560,2445.338,117
7129,20,100,4,4,2,3,2,400,10000,0,0.161290,2405.704,117
7130,20,100,4,4,2,3,3,400,10000,0,0.171548,2488.164,87
7131,20,100,4,4,2,3,4,400,10000,0,0.161339,2368.730,85
7132,20,100,4,4,2,4,1,400,10000,0,0.163272,2009.364,83
7133,20,100,4,4,2,4,2,400,10000,0,0.185589,2298.240,116
7134,20,100,4,4,2,4,3,400,10000,0,0.193656,2292.654,85
7135,20,100,4,4,2,4,4,400,10000,0,0.185073,2474.332,80
7136,20,100,4,4,3,1,1,400,10000,0,0.149452,2140.768,113
7137,20,100,4,4,3,1,2,400,10000,0,0.152457,1831.144,80
7138,20,100,4,4,3,1,3,400,10000,0,0.121236,2105.390,113
7139,20,100,4,4,3,1,4,400,10000,0,0.142885,1975.848,79
7140,20,100,4,4,3,2,1,400,10000,0,0.135996,1896.580,80
7141,20,100,4,4,3,2,2,400,10000,0,0.119788,1949.780,80
7142,20,100,4,4,3,2,3,400,10000,0,0.137074,1862.000,80
7143,20,100,4,4,3,2,4,400,10000,0,0.139996,2465.022,110
7144,20,100,4,4,3,3,1,400,10000,0,0.117451,2583.392,119
7145,20,100,4,4,3,3,2,400,10000,0,0.145509,2127.468,86
7146,20,100,4,4,3,3,3,400,10000,0,0.123042,2609.194,119
7147,20,100,4,4,3,3,4,400,10000,0,0.160142,2399.586,85
7148,20,100,4,4,3,4,1,400,10000,0,0.142932,2302.496,85
7149,20,100,4,4,3,4,2,400,10000,0,0.134900,2260.734,84
7150,20,100,4,4,3,4,3,400,10000,0,0.173285,2421.398,85
7151,20,100,4,4,3,4,4,400,10000,0,0.180695,2796.192,112
7152,20,100,4,4,4,1,1,400,10000,0,0.118330,2218.706,111
7153,20,100,4,4,4,1,2,400,10000,0,0.185493,2390.808,112
7154,20,100,4,4,4,1,3,400,10000,0,0.171943,2428.314,113
7155,20,100,4,4,4,1,4,400,10000,0,0.127056,2512.104,111
7156,20,100,4,4,4,2,1,400,10000,0,0.112112,1827.420,75
7157,20,100,4,4,4,2,2,400,10000,0,0.146486,2012.290,75
7158,20,100,4,4,4,2,3,400,10000,0,0.135398,2106.720,77
7159,20,100,4,4,4,2,4,400,10000,0,0.134865,2633.932,110
7160,20,100,4,4,4,3,1,400,10000,0,0.136627,2418.738,117
7161,20,100,4,4,4,3,2,400,10000,0,0.183374,2598.022,118
7162,20,100,4,4,4,3,3,400,10000,0,0.172629,2466.618,119
7163,20,100,4,4,4,3,4,400,10000,0,0.152358,2725.436,117
7164,20,100,4,4,4,4,1,400,10000,0,0.134355,2212.854,80
7165,20,100,4,4,4,4,2,400,10000,0,0.129671,2412.088,81
7166,20,100,4,4,4,4,3,400,10000,0,0.122999,2287.600,82
7167,20,100,4,4,4,4,4,400,10000,0,0.117304,2360.750,80
7168,20,200,1,1,1,1,1,400,40000,0,2.101305,1658.244,137
7169,20,200,1,1,1,1,2,400,40000,0,2.144479,1921.850,137
7170,20,200,1,1,1,1,3,400,40000,0,2.378663,1648.668,137
7171,20,200,1,1,1,1,4,400,40000,0,2.520953,1678.194,137
7172,20,200,1,1,1,2,1,400,40000,0,2.192301,1453.158,109
7173,20,200,1,1,1,2,2,400,40000,0,2.115970,1890.728,137
7174,20,200,1,1,1,2,3,400,40000,0,2.415144,1482.684,109
7175,20,200,1,1,1,2,4,400,40000,0,2.052502,2030.644,138
7176,20,200,1,1,1,3,1,400,40000,0,2.150377,1872.640,142
7177,20,200,1,1,1,3,2,400,40000,0,1.706141,2129.862,143
7178,20,200,1,1,1,3,3,400,40000,0,2.352960,1880.886,143
7179,20,200,1,1,1,3,4,400,40000,0,1.915676,2102.464,143
7180,20,200,1,1,1,4,1,400,40000,0,2.162976,1609.300,108
7181,20,200,1,1,1,4,2,400,40000,0,2.417552,2011.492,145
7182,20,200,1,1,1,4,3,400,40000,0,2.285400,1661.702,109
7183,20,200,1,1,1,4,4,400,40000,0,2.176393,2177.742,146
7184,20,200,1,1,2,1,1,400,40000,0,2.346072,1876.098,148
7185,20,200,1,1,2,1,2,400,40000,0,1.997619,1468.852,114
7186,20,200,1,1,2,1,3,400,40000,0,2.571076,1887.802,148
7187,20,200,1,1,2,1,4,400,40000,0,3.016796,1656.116,114
7188,20,200,1,1,2,2,1,400,40000,0,1.874709,1826.622,120
7189,20,200,1,1,2,2,2,400,40000,0,2.104539,1966.538,146
7190,20,200,1,1,2,2,3,400,40000,0,2.043046,1854.020,121
7191,20,200,1,1,2,2,4,400,40000,0,1.788824,2173.752,147
7192,20,200,1,1,2,3,1,400,40000,0,2.263155,2010.162,153
7193,20,200,1,1,2,3,2,400,40000,0,2.768548,2143.694,152
7194,20,200,1,1,2,3,3,400,40000,0,2.491920,2045.806,154
7195,20,200,1,1,2,3,4,400,40000,0,1.781262,2207.534,152
7196,20,200,1,1,2,4,1,400,40000,0,1.907850,2245.572,151
7197,20,200,1,1,2,4,2,400,40000,0,2.245762,1939.406,123
7198,20,200,1,1,2,4,3,400,40000,0,2.071608,2297.708,152
7199,20,200,1,1,2,4,4,400,40000,0,2.231589,2388.148,155
7200,20,200,1,1,3,1,1,400,40000,0,2.094715,1767.304,116
7201,20,200,1,1,3,1,2,400,40000,0,2.225462,1551.312,82
7202,20,200,1,1,3,1,3,400,40000,0,2.315462,1784.328,116
7203,20,200,1,1,3,1,4,400,40000,0,1.943726,1884.876,118
7204,20,200,1,1,3,2,1,400,40000,0,2.133978,1657.446,88
7205,20,200,1,1,3,2,2,400,40000,0,2.446096,1543.332,82
7206,20,200,1,1,3,2,3,400,40000,0,2.481833,1686.174,89
7207,20,200,1,1,3,2,4,400,40000,0,2.969847,1674.470,86
7208,20,200,1,1,3,3,1,400,40000,0,2.178746,1937.278,121
7209,20,200,1,1,3,3,2,400,40000,0,2.342349,1969.198,120
7210,20,200,1,1,3,3,3,400,40000,0,2.399463,1991.542,122
7211,20,200,1,1,3,3,4,400,40000,0,2.118752,2057.776,123
7212,20,200,1,1,3,4,1,400,40000,0,2.214795,1703.464,87
7213,20,200,1,1,3,4,2,400,40000,0,2.453078,2175.614,123
7214,20,200,1,1,3,4,3,400,40000,0,2.360475,1763.048,88
7215,20,200,1,1,3,4,4,400,40000,0,2.739600,2227.484,123
7216,20,200,1,1,4,1,1,400,40000,0,1.754887,1875.034,119
7217,20,200,1,1,4,1,2,400,40000,0,1.642539,1804.544,118
7218,20,200,1,1,4,1,3,400,40000,0,1.904892,1886.738,120
7219,20,200,1,1,4,1,4,400,40000,0,1.711440,1858.276,118
7220,20,200,1,1,4,2,1,400,40000,0,1.632774,1576.848,88
7221,20,200,1,1,4,2,2,400,40000,0,1.763658,1675.268,117
7222,20,200,1,1,4,2,3,400,40000,0,1.804725,1615.418,89
7223,20,200,1,1,4,2,4,400,40000,0,1.533705,1969.730,118
7224,20,200,1,1,4,3,1,400,40000,0,1.715510,2016.812,124
7225,20,200,1,1,4,3,2,400,40000,0,2.780094,2160.452,124
7226,20,200,1,1,4,3,3,400,40000,0,1.875593,2039.422,125
7227,20,200,1,1,4,3,4,400,40000,0,1.942530,2092.090,123
7228,20,200,1,1,4,4,1,400,40000,0,2.013773,1726.872,87
7229,20,200,1,1,4,4,2,400,40000,0,1.903219,2005.108,123
7230,20,200,1,1,4,4,3,400,40000,0,2.185982,1762.250,88
7231,20,200,1,1,4,4,4,400,40000,0,4.089728,2156.728,123
7232,20,200,1,2,1,1,1,400,40000,0,1.945833,1806.938,141
7233,20,200,1,2,1,1,2,400,40000,0,1.463915,1955.366,141
7234,20,200,1,2,1,1,3,400,40000,0,2.108174,1833.006,142
7235,20,200,1,2,1,1,4,400,40000,0,2.544315,2156.728,142
7236,20,200,1,2,1,2,1,400,40000,0,1.948178,1744.694,136
7237,20,200,1,2,1,2,2,400,40000,0,1.794299,1774.220,136
7238,20,200,1,2,1,2,3,400,40000,0,2.112629,1506.624,105
7239,20,200,1,2,1,2,4,400,40000,0,2.294916,1655.584,105
7240,20,200,1,2,1,3,1,400,40000,0,1.641365,1881.152,146
7241,20,200,1,2,1,3,2,400,40000,0,1.725985,2123.478,147
7242,20,200,1,2,1,3,3,400,40000,0,1.757864,1912.540,147
7243,20,200,1,2,1,3,4,400,40000,0,3.092843,2080.386,147
7244,20,200,1,2,1,4,1,400,40000,0,1.608652,1921.318,144
7245,20,200,1,2,1,4,2,400,40000,0,2.568020,2026.122,145
7246,20,200,1,2,1,4,3,400,40000,0,1.799450,1708.784,113
7247,20,200,1,2,1,4,4,400,40000,0,2.468880,2108.848,145
7248,20,200,1,2,2,1,1,400,40000,0,1.913787,2256.212,150
7249,20,200,1,2,2,1,2,400,40000,0,2.290652,2253.552,150
7250,20,200,1,2,2,1,3,400,40000,0,2.045899,2008.300,153
7251,20,200,1,2,2,1,4,400,40000,0,3.010751,2094.750,151
7252,20,200,1,2,2,2,1,400,40000,0,2.064582,1657.978,145
7253,20,200,1,2,2,2,2,400,40000,0,2.751908,2001.650,146
7254,20,200,1,2,2,2,3,400,40000,0,2.020406,1947.918,148
7255,20,200,1,2,2,2,4,400,40000,0,2.803610,2162.846,146
7256,20,200,1,2,2,3,1,400,40000,0,1.712088,1733.788,124
7257,20,200,1,2,2,3,2,400,40000,0,2.499315,2120.552,156
7258,20,200,1,2,2,3,3,400,40000,0,1.875229,1817.844,126
7259,20,200,1,2,2,3,4,400,40000,0,2.314658,2257.808,156
7260,20,200,1,2,2,4,1,400,40000,0,2.180902,2031.442,154
7261,20,200,1,2,2,4,2,400,40000,0,2.890704,2233.336,154
7262,20,200,1,2,2,4,3,400,40000,0,2.349972,2080.918,156
7263,20,200,1,2,2,4,4,400,40000,0,2.013851,2415.014,154
7264,20,200,1,2,3,1,1,400,40000,0,1.955195,1825.292,120
7265,20,200,1,2,3,1,2,400,40000,0,1.935084,1809.598,118
7266,20,200,1,2,3,1,3,400,40000,0,2.521516,1936.746,121
7267,20,200,1,2,3,1,4,400,40000,0,1.895841,2068.948,122
7268,20,200,1,2,3,2,1,400,40000,0,1.566882,1427.888,113
7269,20,200,1,2,3,2,2,400,40000,0,2.021633,1285.046,82
7270,20,200,1,2,3,2,3,400,40000,0,2.206588,2026.654,116
7271,20,200,1,2,3,2,4,400,40000,0,2.557146,1637.230,85
7272,20,200,1,2,3,3,1,400,40000,0,1.618301,1919.722,126
7273,20,200,1,2,3,3,2,400,40000,0,1.518743,2136.246,124
7274,20,200,1,2,3,3,3,400,40000,0,1.707713,2005.640,126
7275,20,200,1,2,3,3,4,400,40000,0,1.986681,2176.146,127
7276,20,200,1,2,3,4,1,400,40000,0,2.153125,1574.454,90
7277,20,200,1,2,3,4,2,400,40000,0,2.363463,1666.756,90
7278,20,200,1,2,3,4,3,400,40000,0,2.303352,1718.626,92
7279,20,200,1,2,3,4,4,400,40000,0,2.629964,1854.552,90
7280,20,200,1,2,4,1,1,400,40000,0,2.305315,1821.834,121
7281,20,200,1,2,4,1,2,400,40000,0,1.790629,1955.898,122
7282,20,200,1,2,4,1,3,400,40000,0,2.101528,2001.650,124
7283,20,200,1,2,4,1,4,400,40000,0,2.875136,1827.952,90
7284,20,200,1,2,4,2,1,400,40000,0,2.235647,1683.514,116
7285,20,200,1,2,4,2,2,400,40000,0,2.527412,1678.992,117
7286,20,200,1,2,4,2,3,400,40000,0,2.453149,1864.128,119
7287,20,200,1,2,4,2,4,400,40000,0,2.592257,2019.472,117
7288,20,200,1,2,4,3,1,400,40000,0,1.678881,1922.914,127
7289,20,200,1,2,4,3,2,400,40000,0,1.915145,2140.502,127
7290,20,200,1,2,4,3,3,400,40000,0,1.816777,2007.502,129
7291,20,200,1,2,4,3,4,400,40000,0,1.845897,2141.566,127
7292,20,200,1,2,4,4,1,400,40000,0,1.875738,1968.932,122
7293,20,200,1,2,4,4,2,400,40000,0,1.719450,2033.570,122
7294,20,200,1,2,4,4,3,400,40000,0,2.068259,2033.570,124
7295,20,200,1,2,4,4,4,400,40000,0,2.891764,2242.912,122
7296,20,200,1,3,1,1,1,400,40000,0,2.016557,1800.022,137
7297,20,200,1,3,1,1,2,400,40000,0,1.650683,1842.582,139
7298,20,200,1,3,1,1,3,400,40000,0,2.341669,1821.834,138
7299,20,200,1,3,1,1,4,400,40000,0,2.269061,1887.536,138
7300,20,200,1,3,1,2,1,400,40000,0,1.808733,1872.906,137
7301,20,200,1,3,1,2,2,400,40000,0,2.060056,2004.310,138
7302,20,200,1,3,1,2,3,400,40000,0,2.498495,1671.544,110
7303,20,200,1,3,1,2,4,400,40000,0,2.095828,2067.352,138
7304,20,200,1,3,1,3,1,400,40000,0,2.229214,1940.470,143
7305,20,200,1,3,1,3,2,400,40000,0,1.711224,2131.724,144
7306,20,200,1,3,1,3,3,400,40000,0,2.380784,1877.428,143
7307,20,200,1,3,1,3,4,400,40000,0,2.605344,2097.410,143
7308,20,200,1,3,1,4,1,400,40000,0,1.801010,1837.262,114
7309,20,200,1,3,1,4,2,400,40000,0,2.494096,2031.708,146
7310,20,200,1,3,1,4,3,400,40000,0,2.334567,1669.416,109
7311,20,200,1,3,1,4,4,400,40000,0,2.584319,1893.920,114
7312,20,200,1,3,2,1,1,400,40000,0,2.097692,1843.114,146
7313,20,200,1,3,2,1,2,400,40000,0,1.919776,1789.648,147
7314,20,200,1,3,2,1,3,400,40000,0,3.607283,2120.818,149
7315,20,200,1,3,2,1,4,400,40000,0,1.908121,1792.574,115
7316,20,200,1,3,2,2,1,400,40000,0,2.361823,1895.782,147
7317,20,200,1,3,2,2,2,400,40000,0,2.169265,2009.098,147
7318,20,200,1,3,2,2,3,400,40000,0,2.881747,1905.890,121
7319,20,200,1,3,2,2,4,400,40000,0,1.600761,2158.856,147
7320,20,200,1,3,2,3,1,400,40000,0,2.240092,1994.734,152
7321,20,200,1,3,2,3,2,400,40000,0,2.776048,2209.130,152
7322,20,200,1,3,2,3,3,400,40000,0,2.600285,2084.376,154
7323,20,200,1,3,2,3,4,400,40000,0,2.230415,2258.872,152
7324,20,200,1,3,2,4,1,400,40000,0,3.064468,2195.830,155
7325,20,200,1,3,2,4,2,400,40000,0,2.315104,2281.216,155
7326,20,200,1,3,2,4,3,400,40000,0,3.353425,1939.406,120
7327,20,200,1,3,2,4,4,400,40000,0,2.338660,2359.686,155
7328,20,200,1,3,3,1,1,400,40000,0,2.017728,1738.310,116
7329,20,200,1,3,3,1,2,400,40000,0,2.335432,1588.020,83
7330,20,200,1,3,3,1,3,400,40000,0,2.377863,1835.666,117
7331,20,200,1,3,3,1,4,400,40000,0,1.972518,2023.196,120
7332,20,200,1,3,3,2,1,400,40000,0,2.268270,1648.934,85
7333,20,200,1,3,3,2,2,400,40000,0,2.542652,1597.330,83
7334,20,200,1,3,3,2,3,400,40000,0,2.374482,1716.764,89
7335,20,200,1,3,3,2,4,400,40000,0,2.510554,1871.576,88
7336,20,200,1,3,3,3,1,400,40000,0,2.230564,1962.282,122
7337,20,200,1,3,3,3,2,400,40000,0,2.310381,2011.226,120
7338,20,200,1,3,3,3,3,400,40000,0,2.368480,2009.630,122
7339,20,200,1,3,3,3,4,400,40000,0,2.629135,2113.370,125
7340,20,200,1,3,3,4,1,400,40000,0,2.277185,1819.706,93
7341,20,200,1,3,3,4,2,400,40000,0,2.404254,2196.096,123
7342,20,200,1,3,3,4,3,400,40000,0,2.323537,1770.230,88
7343,20,200,1,3,3,4,4,400,40000,0,2.678672,2239.454,123
7344,20,200,1,3,4,1,1,400,40000,0,1.881434,1694.952,118
7345,20,200,1,3,4,1,2,400,40000,0,1.797246,1760.654,118
7346,20,200,1,3,4,1,3,400,40000,0,2.126779,1955.632,120
7347,20,200,1,3,4,1,4,400,40000,0,1.830977,1799.224,118
7348,20,200,1,3,4,2,1,400,40000,0,1.674162,1445.976,86
7349,20,200,1,3,4,2,2,400,40000,0,1.793713,1462.734,86
7350,20,200,1,3,4,2,3,400,40000,0,1.767870,1644.412,89
7351,20,200,1,3,4,2,4,400,40000,0,1.544236,2003.512,118
7352,20,200,1,3,4,3,1,400,40000,0,1.604872,1967.070,123
7353,20,200,1,3,4,3,2,400,40000,0,1.851857,2122.414,124
7354,20,200,1,3,4,3,3,400,40000,0,1.833768,2009.896,125
7355,20,200,1,3,4,3,4,400,40000,0,2.318473,2126.670,123
7356,20,200,1,3,4,4,1,400,40000,0,1.656754,1881.152,123
7357,20,200,1,3,4,4,2,400,40000,0,1.866612,1997.394,123
7358,20,200,1,3,4,4,3,400,40000,0,1.877541,1779.274,88
7359,20,200,1,3,4,4,4,400,40000,0,1.935262,2056.978,123
7360,20,200,1,4,1,1,1,400,40000,0,2.461340,1986.488,140
7361,20,200,1,4,1,1,2,400,40000,0,1.861391,1902.166,141
7362,20,200,1,4,1,1,3,400,40000,0,2.773906,2026.920,141
7363,20,200,1,4,1,1,4,400,40000,0,2.217425,1975.316,141
7364,20,200,1,4,1,2,1,400,40000,0,1.855303,1962.814,140
7365,20,200,1,4,1,2,2,400,40000,0,1.586532,1862.000,108
7366,20,200,1,4,1,2,3,400,40000,0,2.261602,1752.142,108
7367,20,200,1,4,1,2,4,400,40000,0,2.182048,2224.558,140
7368,20,200,1,4,1,3,1,400,40000,0,2.126266,2117.094,146
7369,20,200,1,4,1,3,2,400,40000,0,2.508689,2068.150,147
7370,20,200,1,4,1,3,3,400,40000,0,2.316064,2143.428,146
7371,20,200,1,4,1,3,4,400,40000,0,2.607244,2142.630,146
7372,20,200,1,4,1,4,1,400,40000,0,1.817372,2057.776,144
7373,20,200,1,4,1,4,2,400,40000,0,2.865232,1827.420,113
7374,20,200,1,4,1,4,3,400,40000,0,1.859338,1794.436,112
7375,20,200,1,4,1,4,4,400,40000,0,2.488781,2093.154,144
7376,20,200,1,4,2,1,1,400,40000,0,2.496005,2232.538,149
7377,20,200,1,4,2,1,2,400,40000,0,2.392482,2179.072,150
7378,20,200,1,4,2,1,3,400,40000,0,2.735464,2261.000,152
7379,20,200,1,4,2,1,4,400,40000,0,2.977144,2146.620,150
7380,20,200,1,4,2,2,1,400,40000,0,1.823978,1787.254,117
7381,20,200,1,4,2,2,2,400,40000,0,2.488781,1939.140,117
7382,20,200,1,4,2,2,3,400,40000,0,2.385369,2067.352,151
7383,20,200,1,4,2,2,4,400,40000,0,2.238023,2232.804,149
7384,20,200,1,4,2,3,1,400,40000,0,2.004064,2258.872,155
7385,20,200,1,4,2,3,2,400,40000,0,2.700151,2255.148,155
7386,20,200,1,4,2,3,3,400,40000,0,2.255764,2292.920,157
7387,20,200,1,4,2,3,4,400,40000,0,2.269853,2265.788,155
7388,20,200,1,4,2,4,1,400,40000,0,2.615034,2334.682,153
7389,20,200,1,4,2,4,2,400,40000,0,2.707467,1944.460,122
7390,20,200,1,4,2,4,3,400,40000,0,2.775525,2325.106,155
7391,20,200,1,4,2,4,4,400,40000,0,2.433505,2235.198,153
7392,20,200,1,4,3,1,1,400,40000,0,1.514523,1870.778,120
7393,20,200,1,4,3,1,2,400,40000,0,1.952744,1843.912,118
7394,20,200,1,4,3,1,3,400,40000,0,1.665980,1977.976,120
7395,20,200,1,4,3,1,4,400,40000,0,2.950760,1833.538,118
7396,20,200,1,4,3,2,1,400,40000,0,1.649218,1476.300,85
7397,20,200,1,4,3,2,2,400,40000,0,1.423827,1684.312,85
7398,20,200,1,4,3,2,3,400,40000,0,1.713570,1649.732,87
7399,20,200,1,4,3,2,4,400,40000,0,2.143869,2118.158,117
7400,20,200,1,4,3,3,1,400,40000,0,1.728495,2012.290,125
7401,20,200,1,4,3,3,2,400,40000,0,1.614319,1823.962,91
7402,20,200,1,4,3,3,3,400,40000,0,1.876809,2053.786,125
7403,20,200,1,4,3,3,4,400,40000,0,1.599623,1949.248,91
7404,20,200,1,4,3,4,1,400,40000,0,2.433579,2060.436,121
7405,20,200,1,4,3,4,2,400,40000,0,2.152710,1804.278,90
7406,20,200,1,4,3,4,3,400,40000,0,2.406044,2124.542,123
7407,20,200,1,4,3,4,4,400,40000,0,2.217317,1890.462,86
7408,20,200,1,4,4,1,1,400,40000,0,1.512883,1487.472,86
7409,20,200,1,4,4,1,2,400,40000,0,2.300672,1895.782,118
7410,20,200,1,4,4,1,3,400,40000,0,2.578571,1899.772,120
7411,20,200,1,4,4,1,4,400,40000,0,2.367983,1888.068,118
7412,20,200,1,4,4,2,1,400,40000,0,2.339835,1724.212,114
7413,20,200,1,4,4,2,2,400,40000,0,1.829100,1522.052,82
7414,20,200,1,4,4,2,3,400,40000,0,2.664840,1902.964,116
7415,20,200,1,4,4,2,4,400,40000,0,2.192580,2031.708,117
7416,20,200,1,4,4,3,1,400,40000,0,1.969594,1661.436,91
7417,20,200,1,4,4,3,2,400,40000,0,2.200052,2158.856,124
7418,20,200,1,4,4,3,3,400,40000,0,2.252466,1739.906,93
7419,20,200,1,4,4,3,4,400,40000,0,3.028276,2121.882,123
7420,20,200,1,4,4,4,1,400,40000,0,2.432137,1894.984,118
7421,20,200,1,4,4,4,2,400,40000,0,2.029861,2014.418,119
7422,20,200,1,4,4,4,3,400,40000,0,2.672145,1983.562,120
7423,20,200,1,4,4,4,4,400,40000,0,3.587808,2055.648,118
7424,20,200,2,1,1,1,1,400,40000,0,0.959511,1410.598,83
7425,20,200,2,1,1,1,2,400,40000,0,0.999600,1668.352,113
7426,20,200,2,1,1,1,3,400,40000,0,1.341652,1388.786,83
7427,20,200,2,1,1,1,4,400,40000,0,0.935267,1870.512,118
7428,20,200,2,1,1,2,1,400,40000,0,1.154017,1439.858,83
7429,20,200,2,1,1,2,2,400,40000,0,1.220682,1570.198,83
7430,20,200,2,1,1,2,3,400,40000,0,1.326362,1523.914,87
7431,20,200,2,1,1,2,4,400,40000,0,1.089360,1857.478,118
7432,20,200,2,1,1,3,1,400,40000,0,1.258887,1732.724,120
7433,20,200,2,1,1,3,2,400,40000,0,0.944790,1883.812,118
7434,20,200,2,1,1,3,3,400,40000,0,1.346894,1745.492,120
7435,20,200,2,1,1,3,4,400,40000,0,0.906391,2048.732,123
7436,20,200,2,1,1,4,1,400,40000,0,1.189176,1655.318,91
7437,20,200,2,1,1,4,2,400,40000,0,0.978125,1650.796,89
7438,20,200,2,1,1,4,3,400,40000,0,1.355254,1524.446,86
7439,20,200,2,1,1,4,4,400,40000,0,1.177666,1722.350,91
7440,20,200,2,1,2,1,1,400,40000,0,1.347089,1671.012,113
7441,20,200,2,1,2,1,2,400,40000,0,1.554322,1799.224,113
7442,20,200,2,1,2,1,3,400,40000,0,1.387111,1745.758,115
