n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,knob_tmpsize,knob_size,knob_I_B,obj1,obj2,FF
6621,20,100,2,4,2,4,2,400,10000,0,0.261784,2350.376,147
6622,20,100,2,4,2,4,3,400,10000,0,0.213919,2172.422,116
6623,20,100,2,4,2,4,4,400,10000,0,0.268678,2265.256,111
6624,20,100,2,4,3,1,1,400,10000,0,0.192627,2003.246,144
6625,20,100,2,4,3,1,2,400,10000,0,0.124477,2122.680,143
6626,20,100,2,4,3,1,3,400,10000,0,0.173575,2053.786,145
6627,20,100,2,4,3,1,4,400,10000,0,0.189556,2332.022,143
6628,20,100,2,4,3,2,1,400,10000,0,0.162260,1849.764,111
6629,20,100,2,4,3,2,2,400,10000,0,0.188450,2009.896,112
6630,20,100,2,4,3,2,3,400,10000,0,0.193685,1957.760,112
6631,20,100,2,4,3,2,4,400,10000,0,0.210422,2230.144,110
6632,20,100,2,4,3,3,1,400,10000,0,0.164540,2129.862,150
6633,20,100,2,4,3,3,2,400,10000,0,0.138323,2229.346,149
6634,20,100,2,4,3,3,3,400,10000,0,0.181256,2264.724,150
6635,20,100,2,4,3,3,4,400,10000,0,0.173263,2489.494,148
6636,20,100,2,4,3,4,1,400,10000,0,0.181093,2035.166,116
6637,20,100,2,4,3,4,2,400,10000,0,0.209716,2209.928,115
6638,20,100,2,4,3,4,3,400,10000,0,0.202773,2041.550,116
6639,20,100,2,4,3,4,4,400,10000,0,0.180609,2298.772,111
6640,20,100,2,4,4,1,1,400,10000,0,0.152784,1661.702,80
6641,20,100,2,4,4,1,2,400,10000,0,0.253171,1808.002,81
6642,20,100,2,4,4,1,3,400,10000,0,0.183065,1720.754,83
6643,20,100,2,4,4,1,4,400,10000,0,0.237357,2172.156,113
6644,20,100,2,4,4,2,1,400,10000,0,0.156450,1786.722,108
6645,20,100,2,4,4,2,2,400,10000,0,0.219886,1805.608,77
6646,20,100,2,4,4,2,3,400,10000,0,0.206212,1991.276,111
6647,20,100,2,4,4,2,4,400,10000,0,0.193441,1927.968,80
6648,20,100,2,4,4,3,1,400,10000,0,0.167896,1831.144,86
6649,20,100,2,4,4,3,2,400,10000,0,0.268148,2006.970,87
6650,20,100,2,4,4,3,3,400,10000,0,0.176191,1854.818,88
6651,20,100,2,4,4,3,4,400,10000,0,0.240913,2290.526,118
6652,20,100,2,4,4,4,1,400,10000,0,0.202977,2074.800,113
6653,20,100,2,4,4,4,2,400,10000,0,0.200512,2130.128,82
6654,20,100,2,4,4,4,3,400,10000,0,0.190035,2116.296,115
6655,20,100,2,4,4,4,4,400,10000,0,0.173011,2315.264,113
6656,20,100,3,1,1,1,1,400,10000,0,0.319575,2038.890,118
6657,20,100,3,1,1,1,2,400,10000,0,0.287043,2114.168,121
6658,20,100,3,1,1,1,3,400,10000,0,0.362179,2248.764,119
6659,20,100,3,1,1,1,4,400,10000,0,0.354132,2454.116,122
6660,20,100,3,1,1,2,1,400,10000,0,0.247204,1860.936,122
6661,20,100,3,1,1,2,2,400,10000,0,0.276215,1933.288,119
6662,20,100,3,1,1,2,3,400,10000,0,0.278517,1959.356,123
6663,20,100,3,1,1,2,4,400,10000,0,0.293631,2279.620,122
6664,20,100,3,1,1,3,1,400,10000,0,0.342181,2249.828,124
6665,20,100,3,1,1,3,2,400,10000,0,0.358055,2270.842,126
6666,20,100,3,1,1,3,3,400,10000,0,0.348989,2179.870,124
6667,20,100,3,1,1,3,4,400,10000,0,0.298002,2253.286,127
6668,20,100,3,1,1,4,1,400,10000,0,0.248982,1937.544,122
6669,20,100,3,1,1,4,2,400,10000,0,0.251652,2368.198,127
6670,20,100,3,1,1,4,3,400,10000,0,0.273339,1910.412,122
6671,20,100,3,1,1,4,4,400,10000,0,0.286779,2347.450,127
6672,20,100,3,1,2,1,1,400,10000,0,0.282199,1927.968,114
6673,20,100,3,1,2,1,2,400,10000,0,0.363164,1997.660,115
6674,20,100,3,1,2,1,3,400,10000,0,0.322252,1992.340,115
6675,20,100,3,1,2,1,4,400,10000,0,0.351967,2130.394,118
6676,20,100,3,1,2,2,1,400,10000,0,0.253063,2106.986,119
6677,20,100,3,1,2,2,2,400,10000,0,0.352266,2159.920,115
6678,20,100,3,1,2,2,3,400,10000,0,0.286603,2181.466,119
6679,20,100,3,1,2,2,4,400,10000,0,0.311828,2251.956,118
6680,20,100,3,1,2,3,1,400,10000,0,0.330716,2238.656,120
6681,20,100,3,1,2,3,2,400,10000,0,0.378115,2356.228,120
6682,20,100,3,1,2,3,3,400,10000,0,0.341197,2122.680,120
6683,20,100,3,1,2,3,4,400,10000,0,0.358284,2356.228,123
6684,20,100,3,1,2,4,1,400,10000,0,0.308782,2340.268,118
6685,20,100,3,1,2,4,2,400,10000,0,0.416289,2303.560,123
6686,20,100,3,1,2,4,3,400,10000,0,0.337586,2166.304,118
6687,20,100,3,1,2,4,4,400,10000,0,0.360206,2585.254,123
6688,20,100,3,1,3,1,1,400,10000,0,0.369780,2153.536,114
6689,20,100,3,1,3,1,2,400,10000,0,0.300867,2243.976,115
6690,20,100,3,1,3,1,3,400,10000,0,0.403721,2197.426,115
6691,20,100,3,1,3,1,4,400,10000,0,0.274384,2369.794,118
6692,20,100,3,1,3,2,1,400,10000,0,0.316434,2154.068,119
6693,20,100,3,1,3,2,2,400,10000,0,0.285476,2227.750,115
6694,20,100,3,1,3,2,3,400,10000,0,0.371244,2166.836,119
6695,20,100,3,1,3,2,4,400,10000,0,0.292477,2386.286,118
6696,20,100,3,1,3,3,1,400,10000,0,0.394613,2381.232,120
6697,20,100,3,1,3,3,2,400,10000,0,0.292866,2447.466,120
6698,20,100,3,1,3,3,3,400,10000,0,0.418698,2463.426,120
6699,20,100,3,1,3,3,4,400,10000,0,0.271834,2701.230,123
6700,20,100,3,1,3,4,1,400,10000,0,0.309123,2188.648,118
6701,20,100,3,1,3,4,2,400,10000,0,0.228800,2535.512,123
6702,20,100,3,1,3,4,3,400,10000,0,0.336301,2263.128,118
6703,20,100,3,1,3,4,4,400,10000,0,0.323855,2861.894,123
6704,20,100,3,1,4,1,1,400,10000,0,0.251826,2176.944,118
6705,20,100,3,1,4,1,2,400,10000,0,0.277699,2217.908,119
6706,20,100,3,1,4,1,3,400,10000,0,0.295273,2233.336,118
6707,20,100,3,1,4,1,4,400,10000,0,0.381604,2301.432,118
6708,20,100,3,1,4,2,1,400,10000,0,0.364737,2182.264,119
6709,20,100,3,1,4,2,2,400,10000,0,0.320449,2336.012,118
6710,20,100,3,1,4,2,3,400,10000,0,0.345626,2128.000,119
6711,20,100,3,1,4,2,4,400,10000,0,0.357899,2286.270,118
6712,20,100,3,1,4,3,1,400,10000,0,0.261170,2521.680,123
6713,20,100,3,1,4,3,2,400,10000,0,0.261348,2322.446,124
6714,20,100,3,1,4,3,3,400,10000,0,0.296223,2590.840,123
6715,20,100,3,1,4,3,4,400,10000,0,0.380815,2383.360,123
6716,20,100,3,1,4,4,1,400,10000,0,0.303983,2468.480,118
6717,20,100,3,1,4,4,2,400,10000,0,0.351127,2654.414,123
6718,20,100,3,1,4,4,3,400,10000,0,0.347499,2439.486,118
6719,20,100,3,1,4,4,4,400,10000,0,0.332859,2554.664,123
6720,20,100,3,2,1,1,1,400,10000,0,0.337267,1932.490,123
6721,20,100,3,2,1,1,2,400,10000,0,0.278651,2071.342,123
6722,20,100,3,2,1,1,3,400,10000,0,0.333723,1936.746,123
6723,20,100,3,2,1,1,4,400,10000,0,0.541510,2228.016,126
6724,20,100,3,2,1,2,1,400,10000,0,0.260560,1806.938,118
6725,20,100,3,2,1,2,2,400,10000,0,0.315237,1966.272,118
6726,20,100,3,2,1,2,3,400,10000,0,0.279203,1769.432,118
6727,20,100,3,2,1,2,4,400,10000,0,0.290674,2156.728,121
6728,20,100,3,2,1,3,1,400,10000,0,0.315672,1960.686,128
6729,20,100,3,2,1,3,2,400,10000,0,0.255065,1992.872,128
6730,20,100,3,2,1,3,3,400,10000,0,0.311128,2172.156,128
6731,20,100,3,2,1,3,4,400,10000,0,0.401990,2624.090,131
6732,20,100,3,2,1,4,1,400,10000,0,0.253832,2050.860,126
6733,20,100,3,2,1,4,2,400,10000,0,0.221033,2195.830,126
6734,20,100,3,2,1,4,3,400,10000,0,0.280636,2130.394,126
6735,20,100,3,2,1,4,4,400,10000,0,0.296162,2578.870,126
6736,20,100,3,2,2,1,1,400,10000,0,0.355216,2113.104,119
6737,20,100,3,2,2,1,2,400,10000,0,0.301473,2167.368,119
6738,20,100,3,2,2,1,3,400,10000,0,0.372866,2035.964,119
6739,20,100,3,2,2,1,4,400,10000,0,0.434502,2117.360,122
6740,20,100,3,2,2,2,1,400,10000,0,0.331765,2130.128,114
6741,20,100,3,2,2,2,2,400,10000,0,0.434771,2146.354,114
6742,20,100,3,2,2,2,3,400,10000,0,0.318931,2155.664,114
6743,20,100,3,2,2,2,4,400,10000,0,0.409155,2252.222,117
6744,20,100,3,2,2,3,1,400,10000,0,0.362104,2253.020,124
6745,20,100,3,2,2,3,2,400,10000,0,0.283770,2225.356,124
6746,20,100,3,2,2,3,3,400,10000,0,0.410590,2326.968,124
6747,20,100,3,2,2,3,4,400,10000,0,0.456791,2534.714,127
6748,20,100,3,2,2,4,1,400,10000,0,0.303819,2566.634,122
6749,20,100,3,2,2,4,2,400,10000,0,0.332795,2396.128,122
6750,20,100,3,2,2,4,3,400,10000,0,0.340226,2667.448,122
6751,20,100,3,2,2,4,4,400,10000,0,0.446295,2656.808,122
6752,20,100,3,2,3,1,1,400,10000,0,0.273866,2021.600,119
6753,20,100,3,2,3,1,2,400,10000,0,0.300477,2339.736,119
6754,20,100,3,2,3,1,3,400,10000,0,0.301140,1966.804,119
6755,20,100,3,2,3,1,4,400,10000,0,0.352158,2410.226,122
6756,20,100,3,2,3,2,1,400,10000,0,0.258402,2168.964,114
6757,20,100,3,2,3,2,2,400,10000,0,0.270006,2199.288,114
6758,20,100,3,2,3,2,3,400,10000,0,0.268303,2153.004,114
6759,20,100,3,2,3,2,4,400,10000,0,0.342273,2683.142,117
6760,20,100,3,2,3,3,1,400,10000,0,0.292713,2188.648,124
6761,20,100,3,2,3,3,2,400,10000,0,0.319585,2491.356,124
6762,20,100,3,2,3,3,3,400,10000,0,0.306832,2403.576,124
6763,20,100,3,2,3,3,4,400,10000,0,0.358495,2618.770,127
6764,20,100,3,2,3,4,1,400,10000,0,0.258236,2310.476,122
6765,20,100,3,2,3,4,2,400,10000,0,0.327899,2614.248,122
6766,20,100,3,2,3,4,3,400,10000,0,0.279550,2473.268,122
6767,20,100,3,2,3,4,4,400,10000,0,0.375315,2704.688,122
6768,20,100,3,2,4,1,1,400,10000,0,0.266753,2393.468,122
6769,20,100,3,2,4,1,2,400,10000,0,0.262482,2590.574,122
6770,20,100,3,2,4,1,3,400,10000,0,0.301885,2391.606,122
6771,20,100,3,2,4,1,4,400,10000,0,0.471300,2449.594,122
6772,20,100,3,2,4,2,1,400,10000,0,0.318104,2191.574,117
6773,20,100,3,2,4,2,2,400,10000,0,0.306228,2107.784,117
6774,20,100,3,2,4,2,3,400,10000,0,0.363591,2266.586,117
6775,20,100,3,2,4,2,4,400,10000,0,0.334877,2357.824,117
6776,20,100,3,2,4,3,1,400,10000,0,0.272701,2579.668,127
6777,20,100,3,2,4,3,2,400,10000,0,0.251605,2938.502,127
6778,20,100,3,2,4,3,3,400,10000,0,0.280153,2716.392,127
6779,20,100,3,2,4,3,4,400,10000,0,0.448026,2670.374,127
6780,20,100,3,2,4,4,1,400,10000,0,0.309964,2502.262,122
6781,20,100,3,2,4,4,2,400,10000,0,0.306361,2550.408,122
6782,20,100,3,2,4,4,3,400,10000,0,0.354489,2749.642,122
6783,20,100,3,2,4,4,4,400,10000,0,0.434530,2464.490,122
6784,20,100,3,3,1,1,1,400,10000,0,0.338478,1946.322,119
6785,20,100,3,3,1,1,2,400,10000,0,0.386277,2042.082,121
6786,20,100,3,3,1,1,3,400,10000,0,0.364321,1943.662,119
6787,20,100,3,3,1,1,4,400,10000,0,0.287338,2236.794,122
6788,20,100,3,3,1,2,1,400,10000,0,0.259680,1957.228,123
6789,20,100,3,3,1,2,2,400,10000,0,0.270750,1866.788,119
6790,20,100,3,3,1,2,3,400,10000,0,0.275716,1987.552,123
6791,20,100,3,3,1,2,4,400,10000,0,0.293598,2339.736,122
6792,20,100,3,3,1,3,1,400,10000,0,0.343884,1851.626,124
6793,20,100,3,3,1,3,2,400,10000,0,0.395288,2165.506,126
6794,20,100,3,3,1,3,3,400,10000,0,0.369322,2095.016,124
6795,20,100,3,3,1,3,4,400,10000,0,0.296008,2537.374,127
6796,20,100,3,3,1,4,1,400,10000,0,0.255500,1875.034,122
6797,20,100,3,3,1,4,2,400,10000,0,0.232175,2442.944,127
6798,20,100,3,3,1,4,3,400,10000,0,0.282163,2009.364,122
6799,20,100,3,3,1,4,4,400,10000,0,0.315280,2477.790,127
6800,20,100,3,3,2,1,1,400,10000,0,0.321021,1975.848,115
6801,20,100,3,3,2,1,2,400,10000,0,0.382720,1959.622,115
6802,20,100,3,3,2,1,3,400,10000,0,0.331960,2067.352,115
6803,20,100,3,3,2,1,4,400,10000,0,0.367098,2181.466,118
6804,20,100,3,3,2,2,1,400,10000,0,0.419523,2353.834,119
6805,20,100,3,3,2,2,2,400,10000,0,0.472552,2151.940,115
6806,20,100,3,3,2,2,3,400,10000,0,0.442795,2397.458,119
6807,20,100,3,3,2,2,4,400,10000,0,0.316735,2338.672,118
6808,20,100,3,3,2,3,1,400,10000,0,0.319295,2076.928,120
6809,20,100,3,3,2,3,2,400,10000,0,0.364941,2244.508,120
6810,20,100,3,3,2,3,3,400,10000,0,0.350756,2233.868,120
6811,20,100,3,3,2,3,4,400,10000,0,0.374434,2472.204,124
6812,20,100,3,3,2,4,1,400,10000,0,0.340508,2194.234,118
6813,20,100,3,3,2,4,2,400,10000,0,0.413811,2402.778,123
6814,20,100,3,3,2,4,3,400,10000,0,0.352505,2213.386,118
6815,20,100,3,3,2,4,4,400,10000,0,0.380744,2534.714,124
6816,20,100,3,3,3,1,1,400,10000,0,0.384336,2196.628,115
6817,20,100,3,3,3,1,2,400,10000,0,0.289517,2152.472,115
6818,20,100,3,3,3,1,3,400,10000,0,0.418175,2222.696,115
6819,20,100,3,3,3,1,4,400,10000,0,0.279941,2398.256,118
6820,20,100,3,3,3,2,1,400,10000,0,0.335012,2111.508,119
6821,20,100,3,3,3,2,2,400,10000,0,0.295847,2228.814,115
6822,20,100,3,3,3,2,3,400,10000,0,0.359352,2194.500,119
6823,20,100,3,3,3,2,4,400,10000,0,0.290013,2520.350,118
6824,20,100,3,3,3,3,1,400,10000,0,0.413367,2541.630,120
6825,20,100,3,3,3,3,2,400,10000,0,0.330019,2672.236,120
6826,20,100,3,3,3,3,3,400,10000,0,0.424113,2749.110,121
6827,20,100,3,3,3,3,4,400,10000,0,0.298382,2760.282,124
6828,20,100,3,3,3,4,1,400,10000,0,0.318322,2271.108,118
6829,20,100,3,3,3,4,2,400,10000,0,0.243115,2810.556,123
6830,20,100,3,3,3,4,3,400,10000,0,0.354831,2410.226,119
6831,20,100,3,3,3,4,4,400,10000,0,0.348713,3120.446,124
6832,20,100,3,3,4,1,1,400,10000,0,0.265069,2219.770,118
6833,20,100,3,3,4,1,2,400,10000,0,0.268783,2272.970,119
6834,20,100,3,3,4,1,3,400,10000,0,0.307969,2273.236,118
6835,20,100,3,3,4,1,4,400,10000,0,0.403451,2391.872,118
6836,20,100,3,3,4,2,1,400,10000,0,0.336996,2131.990,119
6837,20,100,3,3,4,2,2,400,10000,0,0.350741,2380.434,118
6838,20,100,3,3,4,2,3,400,10000,0,0.397749,2285.738,119
6839,20,100,3,3,4,2,4,400,10000,0,0.377582,2426.186,118
6840,20,100,3,3,4,3,1,400,10000,0,0.264005,2520.084,123
6841,20,100,3,3,4,3,2,400,10000,0,0.277267,2579.934,124
6842,20,100,3,3,4,3,3,400,10000,0,0.288214,2826.250,124
6843,20,100,3,3,4,3,4,400,10000,0,0.398691,2762.144,124
6844,20,100,3,3,4,4,1,400,10000,0,0.326744,2505.720,118
6845,20,100,3,3,4,4,2,400,10000,0,0.350363,2845.934,123
6846,20,100,3,3,4,4,3,400,10000,0,0.334104,2741.928,119
6847,20,100,3,3,4,4,4,400,10000,0,0.330943,2794.862,124
6848,20,100,3,4,1,1,1,400,10000,0,0.362551,2038.358,122
6849,20,100,3,4,1,1,2,400,10000,0,0.327696,2310.210,124
6850,20,100,3,4,1,1,3,400,10000,0,0.387220,2068.948,122
6851,20,100,3,4,1,1,4,400,10000,0,0.364900,2134.118,122
6852,20,100,3,4,1,2,1,400,10000,0,0.262556,2004.310,121
6853,20,100,3,4,1,2,2,400,10000,0,0.294644,2264.990,118
6854,20,100,3,4,1,2,3,400,10000,0,0.293830,2053.786,121
6855,20,100,3,4,1,2,4,400,10000,0,0.361053,2230.410,121
6856,20,100,3,4,1,3,1,400,10000,0,0.358644,2091.558,127
6857,20,100,3,4,1,3,2,400,10000,0,0.325929,2566.900,129
6858,20,100,3,4,1,3,3,400,10000,0,0.415567,2296.112,127
6859,20,100,3,4,1,3,4,400,10000,0,0.378303,2372.986,128
6860,20,100,3,4,1,4,1,400,10000,0,0.287878,2193.170,125
6861,20,100,3,4,1,4,2,400,10000,0,0.361904,2764.538,127
6862,20,100,3,4,1,4,3,400,10000,0,0.291808,2327.234,125
6863,20,100,3,4,1,4,4,400,10000,0,0.326161,2555.728,123
6864,20,100,3,4,2,1,1,400,10000,0,0.300547,2228.548,118
6865,20,100,3,4,2,1,2,400,10000,0,0.334898,2268.182,119
6866,20,100,3,4,2,1,3,400,10000,0,0.331330,2282.280,118
6867,20,100,3,4,2,1,4,400,10000,0,0.422632,2376.178,118
6868,20,100,3,4,2,2,1,400,10000,0,0.293781,1923.180,114
6869,20,100,3,4,2,2,2,400,10000,0,0.334808,2433.102,114
6870,20,100,3,4,2,2,3,400,10000,0,0.316433,2035.964,114
6871,20,100,3,4,2,2,4,400,10000,0,0.437515,2438.688,117
6872,20,100,3,4,2,3,1,400,10000,0,0.322882,2471.938,123
6873,20,100,3,4,2,3,2,400,10000,0,0.338547,2716.924,124
6874,20,100,3,4,2,3,3,400,10000,0,0.354201,2568.496,124
6875,20,100,3,4,2,3,4,400,10000,0,0.474293,2851.520,124
6876,20,100,3,4,2,4,1,400,10000,0,0.367846,2317.126,121
6877,20,100,3,4,2,4,2,400,10000,0,0.333227,2754.962,122
6878,20,100,3,4,2,4,3,400,10000,0,0.386112,2470.076,122
6879,20,100,3,4,2,4,4,400,10000,0,0.399598,2946.216,119
6880,20,100,3,4,3,1,1,400,10000,0,0.466568,2202.480,118
6881,20,100,3,4,3,1,2,400,10000,0,0.329759,2340.534,119
6882,20,100,3,4,3,1,3,400,10000,0,0.490911,2267.650,118
6883,20,100,3,4,3,1,4,400,10000,0,0.359737,2526.734,118
6884,20,100,3,4,3,2,1,400,10000,0,0.344054,2186.254,117
6885,20,100,3,4,3,2,2,400,10000,0,0.357699,2492.154,114
6886,20,100,3,4,3,2,3,400,10000,0,0.368519,2300.368,117
6887,20,100,3,4,3,2,4,400,10000,0,0.344862,2241.582,117
6888,20,100,3,4,3,3,1,400,10000,0,0.448287,2521.680,123
6889,20,100,3,4,3,3,2,400,10000,0,0.319159,2508.646,124
6890,20,100,3,4,3,3,3,400,10000,0,0.503004,2572.486,124
6891,20,100,3,4,3,3,4,400,10000,0,0.409995,2708.146,124
6892,20,100,3,4,3,4,1,400,10000,0,0.286877,2404.640,121
6893,20,100,3,4,3,4,2,400,10000,0,0.342142,2816.142,122
6894,20,100,3,4,3,4,3,400,10000,0,0.327693,2588.180,122
6895,20,100,3,4,3,4,4,400,10000,0,0.328374,2943.556,119
6896,20,100,3,4,4,1,1,400,10000,0,0.383798,2183.062,118
6897,20,100,3,4,4,1,2,400,10000,0,0.370608,2428.846,119
6898,20,100,3,4,4,1,3,400,10000,0,0.446024,2298.506,118
6899,20,100,3,4,4,1,4,400,10000,0,0.415333,2671.704,118
6900,20,100,3,4,4,2,1,400,10000,0,0.368852,1991.808,114
6901,20,100,3,4,4,2,2,400,10000,0,0.332779,2315.264,114
6902,20,100,3,4,4,2,3,400,10000,0,0.405891,2146.088,114
6903,20,100,3,4,4,2,4,400,10000,0,0.290026,2375.114,117
6904,20,100,3,4,4,3,1,400,10000,0,0.382693,2454.382,123
6905,20,100,3,4,4,3,2,400,10000,0,0.464676,2436.294,124
6906,20,100,3,4,4,3,3,400,10000,0,0.437256,2383.094,124
6907,20,100,3,4,4,3,4,400,10000,0,0.460818,2884.238,124
6908,20,100,3,4,4,4,1,400,10000,0,0.369236,2431.506,118
6909,20,100,3,4,4,4,2,400,10000,0,0.355481,2617.706,119
6910,20,100,3,4,4,4,3,400,10000,0,0.382220,2495.612,119
6911,20,100,3,4,4,4,4,400,10000,0,0.354578,2635.794,119
6912,20,100,4,1,1,1,1,400,10000,0,0.113169,1777.412,109
6913,20,100,4,1,1,1,2,400,10000,0,0.121546,1855.084,108
6914,20,100,4,1,1,1,3,400,10000,0,0.146550,1780.604,110
6915,20,100,4,1,1,1,4,400,10000,0,0.165398,2167.102,113
6916,20,100,4,1,1,2,1,400,10000,0,0.131333,1775.018,110
6917,20,100,4,1,1,2,2,400,10000,0,0.100083,1608.502,78
6918,20,100,4,1,1,2,3,400,10000,0,0.165909,1816.514,114
6919,20,100,4,1,1,2,4,400,10000,0,0.145565,1718.626,81
6920,20,100,4,1,1,3,1,400,10000,0,0.122516,2259.670,115
6921,20,100,4,1,1,3,2,400,10000,0,0.126432,2224.026,113
6922,20,100,4,1,1,3,3,400,10000,0,0.165356,2091.292,115
6923,20,100,4,1,1,3,4,400,10000,0,0.175342,2425.920,118
6924,20,100,4,1,1,4,1,400,10000,0,0.116552,1956.430,86
6925,20,100,4,1,1,4,2,400,10000,0,0.130041,2112.572,116
6926,20,100,4,1,1,4,3,400,10000,0,0.156876,2098.208,113
6927,20,100,4,1,1,4,4,400,10000,0,0.119527,2111.242,86
6928,20,100,4,1,2,1,1,400,10000,0,0.157227,1475.768,76
6929,20,100,4,1,2,1,2,400,10000,0,0.160724,1581.902,76
6930,20,100,4,1,2,1,3,400,10000,0,0.209514,1784.594,110
6931,20,100,4,1,2,1,4,400,10000,0,0.157347,2217.376,111
6932,20,100,4,1,2,2,1,400,10000,0,0.138492,1657.978,108
6933,20,100,4,1,2,2,2,400,10000,0,0.142399,1804.012,108
6934,20,100,4,1,2,2,3,400,10000,0,0.145085,1792.308,114
6935,20,100,4,1,2,2,4,400,10000,0,0.186839,2131.990,111
6936,20,100,4,1,2,3,1,400,10000,0,0.201400,1891.260,81
6937,20,100,4,1,2,3,2,400,10000,0,0.156597,1771.294,81
6938,20,100,4,1,2,3,3,400,10000,0,0.213538,2165.506,115
6939,20,100,4,1,2,3,4,400,10000,0,0.185309,2627.548,116
6940,20,100,4,1,2,4,1,400,10000,0,0.157609,2111.774,116
6941,20,100,4,1,2,4,2,400,10000,0,0.147852,2108.848,116
6942,20,100,4,1,2,4,3,400,10000,0,0.209467,2112.572,113
6943,20,100,4,1,2,4,4,400,10000,0,0.162747,2530.724,116
6944,20,100,4,1,3,1,1,400,10000,0,0.137521,1835.932,110
6945,20,100,4,1,3,1,2,400,10000,0,0.111178,1928.500,108
6946,20,100,4,1,3,1,3,400,10000,0,0.150792,1847.902,110
6947,20,100,4,1,3,1,4,400,10000,0,0.151106,2215.514,113
6948,20,100,4,1,3,2,1,400,10000,0,0.134406,1968.666,110
6949,20,100,4,1,3,2,2,400,10000,0,0.127513,1757.994,78
6950,20,100,4,1,3,2,3,400,10000,0,0.128953,2080.652,114
6951,20,100,4,1,3,2,4,400,10000,0,0.140044,1921.584,81
6952,20,100,4,1,3,3,1,400,10000,0,0.136959,2276.162,115
6953,20,100,4,1,3,3,2,400,10000,0,0.113113,2436.826,113
6954,20,100,4,1,3,3,3,400,10000,0,0.155422,2290.792,115
6955,20,100,4,1,3,3,4,400,10000,0,0.150125,2647.232,118
6956,20,100,4,1,3,4,1,400,10000,0,0.141247,2407.034,118
6957,20,100,4,1,3,4,2,400,10000,0,0.131786,2184.658,84
6958,20,100,4,1,3,4,3,400,10000,0,0.147225,2425.388,113
6959,20,100,4,1,3,4,4,400,10000,0,0.134343,2710.540,118
6960,20,100,4,1,4,1,1,400,10000,0,0.108886,1904.028,111
6961,20,100,4,1,4,1,2,400,10000,0,0.100995,1952.706,112
6962,20,100,4,1,4,1,3,400,10000,0,0.130893,2039.954,113
6963,20,100,4,1,4,1,4,400,10000,0,0.136659,1706.124,79
6964,20,100,4,1,4,2,1,400,10000,0,0.160092,2133.852,111
6965,20,100,4,1,4,2,2,400,10000,0,0.120842,1871.842,79
6966,20,100,4,1,4,2,3,400,10000,0,0.135867,2223.228,114
6967,20,100,4,1,4,2,4,400,10000,0,0.155893,1830.080,79
6968,20,100,4,1,4,3,1,400,10000,0,0.117289,2297.176,116
6969,20,100,4,1,4,3,2,400,10000,0,0.107083,2549.610,117
6970,20,100,4,1,4,3,3,400,10000,0,0.121230,2380.700,118
6971,20,100,4,1,4,3,4,400,10000,0,0.117777,2232.006,84
6972,20,100,4,1,4,4,1,400,10000,0,0.153586,2253.818,84
6973,20,100,4,1,4,4,2,400,10000,0,0.183439,2048.732,84
6974,20,100,4,1,4,4,3,400,10000,0,0.165769,2055.914,81
6975,20,100,4,1,4,4,4,400,10000,0,0.126209,2371.656,84
6976,20,100,4,2,1,1,1,400,10000,0,0.137312,1748.950,114
6977,20,100,4,2,1,1,2,400,10000,0,0.131467,1808.268,112
6978,20,100,4,2,1,1,3,400,10000,0,0.147213,1765.176,114
6979,20,100,4,2,1,1,4,400,10000,0,0.159918,1690.696,85
6980,20,100,4,2,1,2,1,400,10000,0,0.162610,1971.060,109
6981,20,100,4,2,1,2,2,400,10000,0,0.110302,1797.096,107
6982,20,100,4,2,1,2,3,400,10000,0,0.167204,1975.848,109
6983,20,100,4,2,1,2,4,400,10000,0,0.160589,1772.092,80
6984,20,100,4,2,1,3,1,400,10000,0,0.151166,2079.854,119
6985,20,100,4,2,1,3,2,400,10000,0,0.137048,2083.844,117
6986,20,100,4,2,1,3,3,400,10000,0,0.161293,2124.542,119
6987,20,100,4,2,1,3,4,400,10000,0,0.202791,2089.696,90
6988,20,100,4,2,1,4,1,400,10000,0,0.124836,2192.106,117
6989,20,100,4,2,1,4,2,400,10000,0,0.118989,2129.862,115
6990,20,100,4,2,1,4,3,400,10000,0,0.131130,2201.682,117
6991,20,100,4,2,1,4,4,400,10000,0,0.174295,2415.014,117
6992,20,100,4,2,2,1,1,400,10000,0,0.111483,1596.000,80
6993,20,100,4,2,2,1,2,400,10000,0,0.150799,1984.892,112
6994,20,100,4,2,2,1,3,400,10000,0,0.118677,1657.978,82
6995,20,100,4,2,2,1,4,400,10000,0,0.125726,2180.934,115
6996,20,100,4,2,2,2,1,400,10000,0,0.166171,1773.688,107
6997,20,100,4,2,2,2,2,400,10000,0,0.152097,1835.134,107
6998,20,100,4,2,2,2,3,400,10000,0,0.170496,1846.572,109
6999,20,100,4,2,2,2,4,400,10000,0,0.162448,1767.570,78
7000,20,100,4,2,2,3,1,400,10000,0,0.115521,1733.522,85
7001,20,100,4,2,2,3,2,400,10000,0,0.151324,2037.028,117
7002,20,100,4,2,2,3,3,400,10000,0,0.116745,1766.506,87
7003,20,100,4,2,2,3,4,400,10000,0,0.128723,2345.854,120
7004,20,100,4,2,2,4,1,400,10000,0,0.145223,2042.348,115
7005,20,100,4,2,2,4,2,400,10000,0,0.206491,2086.770,115
