n,knob_tmpdim,knob_indim,knob_UNROLL_FACTOR,knob_UNROLL_LOOP1,knob_UNROLL_LOOP2,knob_UNROLL_LOOP3,knob_UNROLL_LOOP4,obj1,obj2
5629,10,400,2,4,4,4,2,7.267,2269
5630,10,400,2,4,4,4,3,6.624,2488
5631,10,400,2,4,4,4,4,8.537,2415
5632,10,400,3,1,1,1,1,5.216,1052
5633,10,400,3,1,1,1,2,6.157,1190
5634,10,400,3,1,1,1,3,5.585,1132
5635,10,400,3,1,1,1,4,7.602,1233
5636,10,400,3,1,1,2,1,6.436,1237
5637,10,400,3,1,1,2,2,6.690,1318
5638,10,400,3,1,1,2,3,6.245,1352
5639,10,400,3,1,1,2,4,8.108,1490
5640,10,400,3,1,1,3,1,5.793,1613
5641,10,400,3,1,1,3,2,6.396,1686
5642,10,400,3,1,1,3,3,5.923,1619
5643,10,400,3,1,1,3,4,7.604,1762
5644,10,400,3,1,1,4,1,6.008,1691
5645,10,400,3,1,1,4,2,6.235,1870
5646,10,400,3,1,1,4,3,5.999,1876
5647,10,400,3,1,1,4,4,7.672,1958
5648,10,400,3,1,2,1,1,5.937,1025
5649,10,400,3,1,2,1,2,6.567,1127
5650,10,400,3,1,2,1,3,6.328,1114
5651,10,400,3,1,2,1,4,7.895,1226
5652,10,400,3,1,2,2,1,6.638,1221
5653,10,400,3,1,2,2,2,6.789,1314
5654,10,400,3,1,2,2,3,6.513,1333
5655,10,400,3,1,2,2,4,8.412,1438
5656,10,400,3,1,2,3,1,6.144,1593
5657,10,400,3,1,2,3,2,6.670,1652
5658,10,400,3,1,2,3,3,6.241,1684
5659,10,400,3,1,2,3,4,8.055,1727
5660,10,400,3,1,2,4,1,6.130,1711
5661,10,400,3,1,2,4,2,6.841,1837
5662,10,400,3,1,2,4,3,6.203,1788
5663,10,400,3,1,2,4,4,8.075,1957
5664,10,400,3,1,3,1,1,6.195,1134
5666,10,400,3,1,3,1,3,6.294,1233
5667,10,400,3,1,3,1,4,8.300,1291
5669,10,400,3,1,3,2,2,6.959,1384
5670,10,400,3,1,3,2,3,6.481,1447
5671,10,400,3,1,3,2,4,8.437,1501
5673,10,400,3,1,3,3,2,7.100,1742
5674,10,400,3,1,3,3,3,6.559,1793
5675,10,400,3,1,3,3,4,8.323,1910
5676,10,400,3,1,3,4,1,6.255,1816
5677,10,400,3,1,3,4,2,6.829,1879
5678,10,400,3,1,3,4,3,6.336,1869
5679,10,400,3,1,3,4,4,8.171,1959
5680,10,400,3,1,4,1,1,6.324,1119
5681,10,400,3,1,4,1,2,6.945,1168
5682,10,400,3,1,4,1,3,6.329,1155
5683,10,400,3,1,4,1,4,8.131,1251
5684,10,400,3,1,4,2,1,6.384,1294
5686,10,400,3,1,4,2,3,6.327,1413
5687,10,400,3,1,4,2,4,8.277,1509
5688,10,400,3,1,4,3,1,6.344,1654
5689,10,400,3,1,4,3,2,7.220,1766
5690,10,400,3,1,4,3,3,6.354,1714
5691,10,400,3,1,4,3,4,8.200,1802
5692,10,400,3,1,4,4,1,6.214,1777
5693,10,400,3,1,4,4,2,7.101,1891
5694,10,400,3,1,4,4,3,6.440,1915
5695,10,400,3,1,4,4,4,8.293,1926
5696,10,400,3,2,1,1,1,6.461,1931
5697,10,400,3,2,1,1,2,7.128,1905
5698,10,400,3,2,1,1,3,6.330,1974
5699,10,400,3,2,1,1,4,8.335,2026
5700,10,400,3,2,1,2,1,6.366,1702
5701,10,400,3,2,1,2,2,6.861,1786
5702,10,400,3,2,1,2,3,6.149,1733
5703,10,400,3,2,1,2,4,8.151,1771
5704,10,400,3,2,1,3,1,6.655,2854
5705,10,400,3,2,1,3,2,7.387,2982
5706,10,400,3,2,1,3,3,6.618,2991
5707,10,400,3,2,1,3,4,8.658,2820
5708,10,400,3,2,1,4,1,6.604,3089
5709,10,400,3,2,1,4,2,7.098,3197
5710,10,400,3,2,1,4,3,6.554,3192
5711,10,400,3,2,1,4,4,8.596,3088
5712,10,400,3,2,2,1,1,6.602,1881
5713,10,400,3,2,2,1,2,7.128,1904
5714,10,400,3,2,2,1,3,6.489,1897
5715,10,400,3,2,2,1,4,8.437,2036
5716,10,400,3,2,2,2,1,6.553,1635
5717,10,400,3,2,2,2,2,6.871,1694
5720,10,400,3,2,2,3,1,6.664,2849
5721,10,400,3,2,2,3,2,7.231,2818
5722,10,400,3,2,2,3,3,6.599,2922
5723,10,400,3,2,2,3,4,8.645,2994
5724,10,400,3,2,2,4,1,6.550,2805
5725,10,400,3,2,2,4,2,7.084,3172
5726,10,400,3,2,2,4,3,6.681,3067
5727,10,400,3,2,2,4,4,8.305,3288
5728,10,400,3,2,3,1,1,6.590,1881
5729,10,400,3,2,3,1,2,7.230,2031
5730,10,400,3,2,3,1,3,6.628,1960
5731,10,400,3,2,3,1,4,8.616,2169
5732,10,400,3,2,3,2,1,6.297,1741
5733,10,400,3,2,3,2,2,6.957,1864
5734,10,400,3,2,3,2,3,6.224,1754
5735,10,400,3,2,3,2,4,8.220,1963
5736,10,400,3,2,3,3,1,6.654,2959
5737,10,400,3,2,3,3,2,7.171,2917
5738,10,400,3,2,3,3,3,6.597,2780
5739,10,400,3,2,3,3,4,8.471,3023
5740,10,400,3,2,3,4,1,6.607,3265
5741,10,400,3,2,3,4,2,7.062,3280
5742,10,400,3,2,3,4,3,6.628,3181
5743,10,400,3,2,3,4,4,8.416,3299
5744,10,400,3,2,4,1,1,6.563,1826
5745,10,400,3,2,4,1,2,7.262,1916
5746,10,400,3,2,4,1,3,6.544,1911
5747,10,400,3,2,4,1,4,8.571,2113
5748,10,400,3,2,4,2,1,6.404,1597
5749,10,400,3,2,4,2,2,7.171,1847
5750,10,400,3,2,4,2,3,6.512,1704
5751,10,400,3,2,4,2,4,8.462,1910
5752,10,400,3,2,4,3,1,6.711,2767
5753,10,400,3,2,4,3,2,7.351,2850
5754,10,400,3,2,4,3,3,6.669,3088
5755,10,400,3,2,4,3,4,8.759,3234
5756,10,400,3,2,4,4,1,6.659,3139
5757,10,400,3,2,4,4,2,7.113,3153
5758,10,400,3,2,4,4,3,6.629,3165
5759,10,400,3,2,4,4,4,8.425,3265
5760,10,400,3,3,1,1,1,5.256,1164
5761,10,400,3,3,1,1,2,5.770,1254
5762,10,400,3,3,1,1,3,5.561,1242
5763,10,400,3,3,1,1,4,7.160,1332
5768,10,400,3,3,1,3,1,5.900,1689
5770,10,400,3,3,1,3,3,5.749,1755
5771,10,400,3,3,1,3,4,7.519,1862
5772,10,400,3,3,1,4,1,5.792,1870
5773,10,400,3,3,1,4,2,6.274,1984
5774,10,400,3,3,1,4,3,5.827,1971
5775,10,400,3,3,1,4,4,7.919,2105
5776,10,400,3,3,2,1,1,6.071,1154
5777,10,400,3,3,2,1,2,6.556,1234
5778,10,400,3,3,2,1,3,6.144,1208
5779,10,400,3,3,2,1,4,7.885,1321
5784,10,400,3,3,2,3,1,6.134,1679
5785,10,400,3,3,2,3,2,6.453,1792
5786,10,400,3,3,2,3,3,6.057,1775
5787,10,400,3,3,2,3,4,7.823,1838
5788,10,400,3,3,2,4,1,5.970,1875
5789,10,400,3,3,2,4,2,6.744,1989
5790,10,400,3,3,2,4,3,5.975,1933
5791,10,400,3,3,2,4,4,8.060,2070
5792,10,400,3,3,3,1,1,6.199,1192
5793,10,400,3,3,3,1,2,6.737,1319
5794,10,400,3,3,3,1,3,6.128,1319
5795,10,400,3,3,3,1,4,8.196,1376
5800,10,400,3,3,3,3,1,6.222,1812
5801,10,400,3,3,3,3,2,6.691,1813
5802,10,400,3,3,3,3,3,6.316,1778
5803,10,400,3,3,3,3,4,8.203,1968
5804,10,400,3,3,3,4,1,6.149,1948
5805,10,400,3,3,3,4,2,6.932,1998
5806,10,400,3,3,3,4,3,6.447,2013
5807,10,400,3,3,3,4,4,7.973,2065
5808,10,400,3,3,4,1,1,6.187,1152
5809,10,400,3,3,4,1,2,6.920,1295
5810,10,400,3,3,4,1,3,6.098,1295
5811,10,400,3,3,4,1,4,8.569,1392
5816,10,400,3,3,4,3,1,6.573,1784
5817,10,400,3,3,4,3,2,6.910,1851
5818,10,400,3,3,4,3,3,6.436,1809
5819,10,400,3,3,4,3,4,8.362,1967
5820,10,400,3,3,4,4,1,6.218,1944
5821,10,400,3,3,4,4,2,6.770,1990
5822,10,400,3,3,4,4,3,6.414,2030
5823,10,400,3,3,4,4,4,8.113,2221
5824,10,400,3,4,1,1,1,6.513,2128
5825,10,400,3,4,1,1,2,7.221,2286
5826,10,400,3,4,1,1,3,6.484,2367
5827,10,400,3,4,1,1,4,8.320,2569
5828,10,400,3,4,1,2,1,6.160,2111
5829,10,400,3,4,1,2,2,6.861,2328
5830,10,400,3,4,1,2,3,6.326,2217
5831,10,400,3,4,1,2,4,7.818,2424
5832,10,400,3,4,1,3,1,6.654,3360
5833,10,400,3,4,1,3,2,7.088,3461
5834,10,400,3,4,1,3,3,6.598,3226
5835,10,400,3,4,1,3,4,8.499,3401
5836,10,400,3,4,1,4,1,6.536,3636
5837,10,400,3,4,1,4,2,7.233,3493
5838,10,400,3,4,1,4,3,6.697,3606
5839,10,400,3,4,1,4,4,8.488,3540
5840,10,400,3,4,2,1,1,6.502,2305
5841,10,400,3,4,2,1,2,7.344,2319
5842,10,400,3,4,2,1,3,6.413,2324
5843,10,400,3,4,2,1,4,8.430,2487
5844,10,400,3,4,2,2,1,5.965,2080
5845,10,400,3,4,2,2,2,6.851,2237
5846,10,400,3,4,2,2,3,6.168,2133
5847,10,400,3,4,2,2,4,8.048,2272
5848,10,400,3,4,2,3,1,6.673,3242
5849,10,400,3,4,2,3,2,7.396,3288
5850,10,400,3,4,2,3,3,6.862,3425
5851,10,400,3,4,2,3,4,8.605,3231
5852,10,400,3,4,2,4,1,6.550,3626
5853,10,400,3,4,2,4,2,7.209,3440
5854,10,400,3,4,2,4,3,6.817,3584
5855,10,400,3,4,2,4,4,8.604,3650
5856,10,400,3,4,3,1,1,6.550,2386
5857,10,400,3,4,3,1,2,7.305,2441
5858,10,400,3,4,3,1,3,6.644,2445
5859,10,400,3,4,3,1,4,8.634,2449
5860,10,400,3,4,3,2,1,6.101,2067
5862,10,400,3,4,3,2,3,6.255,2281
5863,10,400,3,4,3,2,4,8.168,2206
5864,10,400,3,4,3,3,1,6.748,3405
5865,10,400,3,4,3,3,2,7.302,3337
5866,10,400,3,4,3,3,3,6.683,3412
5867,10,400,3,4,3,3,4,8.641,3393
5868,10,400,3,4,3,4,1,6.603,3621
5869,10,400,3,4,3,4,2,7.447,3536
5870,10,400,3,4,3,4,3,6.549,3703
5871,10,400,3,4,3,4,4,8.538,3706
5872,10,400,3,4,4,1,1,6.563,2302
5873,10,400,3,4,4,1,2,7.048,2334
5874,10,400,3,4,4,1,3,6.530,2369
5875,10,400,3,4,4,1,4,8.312,2462
5876,10,400,3,4,4,2,1,6.300,2145
5877,10,400,3,4,4,2,2,6.970,2163
5878,10,400,3,4,4,2,3,6.311,2335
5879,10,400,3,4,4,2,4,8.101,2301
5880,10,400,3,4,4,3,1,6.721,3278
5881,10,400,3,4,4,3,2,7.205,3246
5882,10,400,3,4,4,3,3,6.631,3351
5883,10,400,3,4,4,3,4,8.565,3561
5884,10,400,3,4,4,4,1,6.628,3589
5885,10,400,3,4,4,4,2,7.455,3688
5886,10,400,3,4,4,4,3,6.549,3656
5887,10,400,3,4,4,4,4,8.711,3646
5888,10,400,4,1,1,1,1,5.625,1417
5889,10,400,4,1,1,1,2,6.196,1532
5890,10,400,4,1,1,1,3,5.766,1519
5891,10,400,4,1,1,1,4,7.390,1715
5892,10,400,4,1,1,2,1,6.448,1625
5893,10,400,4,1,1,2,2,6.954,1760
5894,10,400,4,1,1,2,3,6.174,1831
5895,10,400,4,1,1,2,4,8.083,1909
5896,10,400,4,1,1,3,1,5.907,2072
5897,10,400,4,1,1,3,2,6.601,2261
5898,10,400,4,1,1,3,3,6.106,2190
5899,10,400,4,1,1,3,4,7.920,2372
5900,10,400,4,1,1,4,1,5.990,2361
5901,10,400,4,1,1,4,2,6.579,2403
5902,10,400,4,1,1,4,3,6.081,2522
5903,10,400,4,1,1,4,4,8.249,2655
5904,10,400,4,1,2,1,1,6.162,1420
5905,10,400,4,1,2,1,2,6.837,1538
5906,10,400,4,1,2,1,3,6.218,1539
5907,10,400,4,1,2,1,4,8.086,1670
5908,10,400,4,1,2,2,1,6.614,1672
5909,10,400,4,1,2,2,2,7.195,1769
5910,10,400,4,1,2,2,3,6.253,1761
5911,10,400,4,1,2,2,4,8.472,1831
5912,10,400,4,1,2,3,1,6.236,2104
5913,10,400,4,1,2,3,2,6.897,2195
5914,10,400,4,1,2,3,3,6.390,2158
5915,10,400,4,1,2,3,4,8.293,2386
5916,10,400,4,1,2,4,1,6.016,2382
5917,10,400,4,1,2,4,2,6.799,2419
5918,10,400,4,1,2,4,3,6.247,2467
5919,10,400,4,1,2,4,4,8.007,2574
5920,10,400,4,1,3,1,1,6.392,1554
5921,10,400,4,1,3,1,2,7.033,1648
5922,10,400,4,1,3,1,3,6.354,1637
5923,10,400,4,1,3,1,4,8.547,1759
5924,10,400,4,1,3,2,1,6.650,1769
5925,10,400,4,1,3,2,2,6.994,1809
5926,10,400,4,1,3,2,3,6.543,1836
5927,10,400,4,1,3,2,4,8.881,1941
5928,10,400,4,1,3,3,1,6.483,2188
5929,10,400,4,1,3,3,2,6.993,2366
5930,10,400,4,1,3,3,3,6.643,2376
5931,10,400,4,1,3,3,4,8.506,2411
5932,10,400,4,1,3,4,1,6.319,2427
5933,10,400,4,1,3,4,2,6.968,2619
5934,10,400,4,1,3,4,3,6.429,2513
5935,10,400,4,1,3,4,4,8.217,2662
5936,10,400,4,1,4,1,1,6.339,1474
5937,10,400,4,1,4,1,2,7.160,1606
5938,10,400,4,1,4,1,3,6.523,1608
5939,10,400,4,1,4,1,4,8.429,1728
5940,10,400,4,1,4,2,1,6.685,1751
5941,10,400,4,1,4,2,2,7.331,1781
5942,10,400,4,1,4,2,3,6.697,1782
5943,10,400,4,1,4,2,4,8.442,1889
5944,10,400,4,1,4,3,1,6.339,2147
5945,10,400,4,1,4,3,2,7.046,2265
5946,10,400,4,1,4,3,3,6.579,2324
5947,10,400,4,1,4,3,4,8.407,2454
5948,10,400,4,1,4,4,1,6.383,2450
5949,10,400,4,1,4,4,2,6.945,2533
5950,10,400,4,1,4,4,3,6.563,2557
5951,10,400,4,1,4,4,4,8.647,2692
5952,10,400,4,2,1,1,1,6.668,2312
5953,10,400,4,2,1,1,2,7.197,2507
5954,10,400,4,2,1,1,3,6.543,2530
5955,10,400,4,2,1,1,4,8.549,2562
5956,10,400,4,2,1,2,1,6.219,2164
5957,10,400,4,2,1,2,2,6.764,2294
5958,10,400,4,2,1,2,3,6.217,2228
5959,10,400,4,2,1,2,4,7.788,2348
5960,10,400,4,2,1,3,1,6.681,3646
5961,10,400,4,2,1,3,2,7.265,3738
5962,10,400,4,2,1,3,3,6.406,3936
5963,10,400,4,2,1,3,4,8.545,3844
5964,10,400,4,2,1,4,1,6.540,3962
5965,10,400,4,2,1,4,2,7.313,3963
5966,10,400,4,2,1,4,3,6.443,4129
5967,10,400,4,2,1,4,4,8.155,4360
5968,10,400,4,2,2,1,1,6.478,2390
5969,10,400,4,2,2,1,2,7.194,2408
5970,10,400,4,2,2,1,3,6.529,2427
5971,10,400,4,2,2,1,4,8.535,2552
5972,10,400,4,2,2,2,1,6.212,2097
5973,10,400,4,2,2,2,2,6.960,2269
5974,10,400,4,2,2,2,3,6.169,2166
5975,10,400,4,2,2,2,4,8.393,2418
5976,10,400,4,2,2,3,1,6.732,3619
5977,10,400,4,2,2,3,2,7.296,3615
5978,10,400,4,2,2,3,3,6.550,3837
5979,10,400,4,2,2,3,4,8.567,3875
5980,10,400,4,2,2,4,1,6.551,3974
5981,10,400,4,2,2,4,2,7.228,3928
5982,10,400,4,2,2,4,3,6.729,3851
5983,10,400,4,2,2,4,4,8.446,4145
5984,10,400,4,2,3,1,1,6.564,2607
5985,10,400,4,2,3,1,2,7.199,2594
5988,10,400,4,2,3,2,1,6.299,2313
5989,10,400,4,2,3,2,2,7.151,2356
5990,10,400,4,2,3,2,3,6.261,2332
5991,10,400,4,2,3,2,4,8.496,2601
5992,10,400,4,2,3,3,1,6.705,3803
5993,10,400,4,2,3,3,2,7.259,3865
5994,10,400,4,2,3,3,3,6.562,3733
5995,10,400,4,2,3,3,4,8.523,3984
5996,10,400,4,2,3,4,1,6.538,3991
5997,10,400,4,2,3,4,2,7.299,4138
5998,10,400,4,2,3,4,3,6.532,4093
5999,10,400,4,2,3,4,4,8.421,4387
6000,10,400,4,2,4,1,1,6.582,2456
6001,10,400,4,2,4,1,2,7.263,2607
6002,10,400,4,2,4,1,3,6.567,2583
6003,10,400,4,2,4,1,4,8.430,2701
6004,10,400,4,2,4,2,1,6.410,2226
6005,10,400,4,2,4,2,2,7.441,2429
6006,10,400,4,2,4,2,3,6.690,2470
6007,10,400,4,2,4,2,4,8.612,2372
6008,10,400,4,2,4,3,1,6.790,3841
6010,10,400,4,2,4,3,3,6.706,3711
6011,10,400,4,2,4,3,4,8.499,3782
6012,10,400,4,2,4,4,1,6.612,3908
6013,10,400,4,2,4,4,2,7.372,4300
6014,10,400,4,2,4,4,3,6.685,3994
6015,10,400,4,2,4,4,4,8.705,4281
6016,10,400,4,3,1,1,1,5.636,1616
6017,10,400,4,3,1,1,2,6.378,1692
6018,10,400,4,3,1,1,3,5.409,1681
6019,10,400,4,3,1,1,4,7.080,1815
6024,10,400,4,3,1,3,1,6.023,2236
6025,10,400,4,3,1,3,2,6.132,2422
6026,10,400,4,3,1,3,3,5.769,2328
6027,10,400,4,3,1,3,4,7.398,2521
6028,10,400,4,3,1,4,1,6.054,2515
6029,10,400,4,3,1,4,2,6.558,2692
6031,10,400,4,3,1,4,4,7.642,2841
6032,10,400,4,3,2,1,1,6.077,1566
6033,10,400,4,3,2,1,2,6.487,1697
6034,10,400,4,3,2,1,3,5.859,1656
6035,10,400,4,3,2,1,4,7.868,1793
6040,10,400,4,3,2,3,1,5.936,2287
6041,10,400,4,3,2,3,2,6.797,2425
6042,10,400,4,3,2,3,3,6.209,2395
6043,10,400,4,3,2,3,4,8.016,2519
6044,10,400,4,3,2,4,1,5.988,2543
6045,10,400,4,3,2,4,2,6.764,2694
6046,10,400,4,3,2,4,3,6.135,2669
6047,10,400,4,3,2,4,4,8.105,2944
6048,10,400,4,3,3,1,1,6.222,1694
6049,10,400,4,3,3,1,2,6.885,1820
6050,10,400,4,3,3,1,3,6.272,1763
6051,10,400,4,3,3,1,4,8.116,1917
6056,10,400,4,3,3,3,1,6.260,2408
6057,10,400,4,3,3,3,2,7.138,2678
6058,10,400,4,3,3,3,3,6.886,2561
6059,10,400,4,3,3,3,4,8.452,2784
6060,10,400,4,3,3,4,1,6.255,2668
6061,10,400,4,3,3,4,2,6.885,2891
6062,10,400,4,3,3,4,3,6.363,2862
6063,10,400,4,3,3,4,4,8.258,2893
6064,10,400,4,3,4,1,1,6.329,1674
6065,10,400,4,3,4,1,2,6.853,1757
6066,10,400,4,3,4,1,3,6.410,1766
6067,10,400,4,3,4,1,4,8.069,1919
6072,10,400,4,3,4,3,1,6.338,2360
6073,10,400,4,3,4,3,2,7.095,2638
6074,10,400,4,3,4,3,3,6.345,2414
6075,10,400,4,3,4,3,4,8.213,2578
6076,10,400,4,3,4,4,1,6.335,2691
6077,10,400,4,3,4,4,2,7.161,2948
6078,10,400,4,3,4,4,3,6.292,2735
6079,10,400,4,3,4,4,4,8.466,2825
6080,10,400,4,4,1,1,1,6.505,3135
6081,10,400,4,4,1,1,2,7.138,2985
6082,10,400,4,4,1,1,3,6.566,3061
6083,10,400,4,4,1,1,4,8.521,3307
6084,10,400,4,4,1,2,1,6.175,2779
6085,10,400,4,4,1,2,2,7.078,2916
6086,10,400,4,4,1,2,3,6.416,2896
6087,10,400,4,4,1,2,4,7.773,3058
6088,10,400,4,4,1,3,1,6.815,4290
6089,10,400,4,4,1,3,2,7.362,4297
6090,10,400,4,4,1,3,3,6.718,4376
6091,10,400,4,4,1,3,4,8.628,4473
6092,10,400,4,4,1,4,1,6.611,4669
6093,10,400,4,4,1,4,2,7.255,4649
6094,10,400,4,4,1,4,3,6.666,4579
6095,10,400,4,4,1,4,4,8.335,4869
6096,10,400,4,4,2,1,1,6.645,3035
6097,10,400,4,4,2,1,2,7.325,2958
6098,10,400,4,4,2,1,3,6.626,2883
6099,10,400,4,4,2,1,4,8.449,3136
6100,10,400,4,4,2,2,1,6.107,2686
6101,10,400,4,4,2,2,2,6.944,2969
6102,10,400,4,4,2,2,3,6.376,2762
6103,10,400,4,4,2,2,4,8.324,2925
6104,10,400,4,4,2,3,1,6.706,4219
6105,10,400,4,4,2,3,2,7.352,4103
6106,10,400,4,4,2,3,3,6.706,4237
6107,10,400,4,4,2,3,4,8.614,4499
6108,10,400,4,4,2,4,1,6.686,4499
6109,10,400,4,4,2,4,2,7.461,4627
6110,10,400,4,4,2,4,3,6.591,4622
6111,10,400,4,4,2,4,4,8.700,4662
6112,10,400,4,4,3,1,1,6.697,3020
6113,10,400,4,4,3,1,2,7.181,3141
6114,10,400,4,4,3,1,3,6.509,3122
6115,10,400,4,4,3,1,4,8.456,3391
6116,10,400,4,4,3,2,1,6.394,2682
6117,10,400,4,4,3,2,2,6.966,3075
6118,10,400,4,4,3,2,3,6.518,2917
6119,10,400,4,4,3,2,4,8.196,3088
6120,10,400,4,4,3,3,1,6.665,4376
6121,10,400,4,4,3,3,2,7.217,4320
6122,10,400,4,4,3,3,3,6.851,4546
6123,10,400,4,4,3,3,4,8.507,4419
6124,10,400,4,4,3,4,1,6.737,4790
6125,10,400,4,4,3,4,2,7.439,4641
6126,10,400,4,4,3,4,3,6.704,4790
6127,10,400,4,4,3,4,4,8.612,4824
6128,10,400,4,4,4,1,1,6.599,2999
6130,10,400,4,4,4,1,3,6.654,3235
6131,10,400,4,4,4,1,4,8.621,3178
6132,10,400,4,4,4,2,1,6.639,2860
6133,10,400,4,4,4,2,2,7.150,2957
6134,10,400,4,4,4,2,3,6.468,2708
6135,10,400,4,4,4,2,4,8.633,2998
6136,10,400,4,4,4,3,1,7.001,4145
6137,10,400,4,4,4,3,2,7.429,4162
6138,10,400,4,4,4,3,3,6.782,4193
6139,10,400,4,4,4,3,4,8.540,4513
6140,10,400,4,4,4,4,1,6.793,4744
6142,10,400,4,4,4,4,3,6.996,4565
6143,10,400,4,4,4,4,4,8.566,4939
6144,20,100,1,1,1,1,1,0.417,1672
6145,20,100,1,1,1,1,2,0.430,1686
6146,20,100,1,1,1,1,3,0.440,1722
6147,20,100,1,1,1,1,4,0.431,1760
6148,20,100,1,1,1,2,1,0.467,1457
6149,20,100,1,1,1,2,2,0.471,1387
6150,20,100,1,1,1,2,3,0.492,1444
6151,20,100,1,1,1,2,4,0.485,1538
6152,20,100,1,1,1,3,1,0.416,2305
6153,20,100,1,1,1,3,2,0.421,2375
6154,20,100,1,1,1,3,3,0.442,2310
6155,20,100,1,1,1,3,4,0.432,2254
6156,20,100,1,1,1,4,1,0.462,1337
6157,20,100,1,1,1,4,2,0.480,1467
6158,20,100,1,1,1,4,3,0.508,1415
6159,20,100,1,1,1,4,4,0.471,1395
6160,20,100,1,1,2,1,1,0.415,1644
6161,20,100,1,1,2,1,2,0.419,1699
6162,20,100,1,1,2,1,3,0.439,1644
6163,20,100,1,1,2,1,4,0.432,1706
6164,20,100,1,1,2,2,1,0.457,1471
6165,20,100,1,1,2,2,2,0.482,1431
6166,20,100,1,1,2,2,3,0.490,1415
6167,20,100,1,1,2,2,4,0.481,1434
6168,20,100,1,1,2,3,1,0.415,2327
6169,20,100,1,1,2,3,2,0.436,2269
6170,20,100,1,1,2,3,3,0.440,2276
6171,20,100,1,1,2,3,4,0.430,2362
6172,20,100,1,1,2,4,1,0.445,1334
6173,20,100,1,1,2,4,2,0.474,1396
6174,20,100,1,1,2,4,3,0.496,1459
6175,20,100,1,1,2,4,4,0.481,1472
6177,20,100,1,1,3,1,2,0.411,1732
6178,20,100,1,1,3,1,3,0.422,2166
6180,20,100,1,1,3,2,1,0.464,1429
6181,20,100,1,1,3,2,2,0.465,1465
6182,20,100,1,1,3,2,3,0.496,1503
6183,20,100,1,1,3,2,4,0.467,1502
6184,20,100,1,1,3,3,1,0.416,2337
6185,20,100,1,1,3,3,2,0.428,2325
6186,20,100,1,1,3,3,3,0.423,2368
6187,20,100,1,1,3,3,4,0.422,2300
6188,20,100,1,1,3,4,1,0.465,1507
6189,20,100,1,1,3,4,2,0.464,1495
6190,20,100,1,1,3,4,3,0.480,1482
6191,20,100,1,1,3,4,4,0.471,1533
6192,20,100,1,1,4,1,1,0.417,1648
6193,20,100,1,1,4,1,2,0.425,1700
6194,20,100,1,1,4,1,3,0.417,1670
6195,20,100,1,1,4,1,4,0.432,1696
6196,20,100,1,1,4,2,1,0.471,1384
6197,20,100,1,1,4,2,2,0.487,1441
6198,20,100,1,1,4,2,3,0.482,1440
6199,20,100,1,1,4,2,4,0.469,1446
6200,20,100,1,1,4,3,1,0.416,2688
6201,20,100,1,1,4,3,2,0.421,2312
6202,20,100,1,1,4,3,3,0.426,2259
6203,20,100,1,1,4,3,4,0.428,2340
6204,20,100,1,1,4,4,1,0.428,1406
6205,20,100,1,1,4,4,2,0.464,1467
6206,20,100,1,1,4,4,3,0.492,1426
6207,20,100,1,1,4,4,4,0.470,1456
6208,20,100,1,2,1,1,1,0.478,2925
6209,20,100,1,2,1,1,2,0.512,3154
6210,20,100,1,2,1,1,3,0.540,2848
6211,20,100,1,2,1,1,4,0.520,2887
6212,20,100,1,2,1,2,1,0.474,2213
6213,20,100,1,2,1,2,2,0.509,2377
6214,20,100,1,2,1,2,3,0.506,2377
6215,20,100,1,2,1,2,4,0.502,2443
6216,20,100,1,2,1,3,1,0.548,3575
6220,20,100,1,2,1,4,1,0.472,2332
6221,20,100,1,2,1,4,2,0.504,2330
6222,20,100,1,2,1,4,3,0.503,2364
6223,20,100,1,2,1,4,4,0.488,2381
6224,20,100,1,2,2,1,1,0.515,3377
6225,20,100,1,2,2,1,2,0.531,3063
6226,20,100,1,2,2,1,3,0.526,3011
6227,20,100,1,2,2,1,4,0.514,2966
6228,20,100,1,2,2,2,1,0.495,2298
6229,20,100,1,2,2,2,2,0.490,2419
6230,20,100,1,2,2,2,3,0.511,2328
6231,20,100,1,2,2,2,4,0.497,2342
6236,20,100,1,2,2,4,1,0.476,2352
6237,20,100,1,2,2,4,2,0.497,2309
6238,20,100,1,2,2,4,3,0.507,2382
6239,20,100,1,2,2,4,4,0.511,2373
6240,20,100,1,2,3,1,1,0.496,2910
6242,20,100,1,2,3,1,3,0.512,3137
6243,20,100,1,2,3,1,4,0.530,2869
6244,20,100,1,2,3,2,1,0.488,2298
6245,20,100,1,2,3,2,2,0.474,2273
6246,20,100,1,2,3,2,3,0.499,2394
6247,20,100,1,2,3,2,4,0.483,2419
6248,20,100,1,2,3,3,1,0.530,4338
6252,20,100,1,2,3,4,1,0.474,2344
6253,20,100,1,2,3,4,2,0.470,2435
6254,20,100,1,2,3,4,3,0.486,2382
6255,20,100,1,2,3,4,4,0.505,2402
6256,20,100,1,2,4,1,1,0.500,2858
6257,20,100,1,2,4,1,2,0.509,2772
6258,20,100,1,2,4,1,3,0.525,2807
6259,20,100,1,2,4,1,4,0.526,3036
6260,20,100,1,2,4,2,1,0.465,2342
6261,20,100,1,2,4,2,2,0.497,2389
6262,20,100,1,2,4,2,3,0.500,2354
6263,20,100,1,2,4,2,4,0.484,2415
6265,20,100,1,2,4,3,2,0.551,3620
6266,20,100,1,2,4,3,3,0.560,3639
6268,20,100,1,2,4,4,1,0.470,2394
